
[00:00:00.000 --> 00:00:05.760]  如果你再想想下個月已經是2020年了
[00:11:34.560 --> 00:11:36.640]  可能有些人會有收到
[00:11:36.640 --> 00:11:39.440]  如果不是你上網很容易看到
[00:11:39.440 --> 00:11:44.560]  但是劉駿濤先生講這個真相公義和復和
[00:11:44.560 --> 00:11:47.760]  他就是從他自身的經歷開始
[00:11:47.760 --> 00:11:50.320]  話說大概六年前
[00:11:50.320 --> 00:11:54.160]  他在西灣河拿車的時候
[00:11:54.160 --> 00:11:56.720]  突然背後有兩個人襲擊他
[00:11:56.720 --> 00:11:59.040]  他看不到是誰就被他斬了幾刀
[00:11:59.040 --> 00:12:00.560]  然後就進了醫院
[00:12:00.560 --> 00:12:02.480]  足足休息了半年
[00:12:02.480 --> 00:12:04.400]  休養了半年才出院
[00:12:04.400 --> 00:12:06.720]  在他的生命裏面
[00:12:06.720 --> 00:12:08.480]  他就講了一個這樣的經歷
[00:12:08.480 --> 00:12:13.120]  他根本不知道是誰襲擊他
[00:12:13.120 --> 00:12:15.920]  為什麼後來抓到那兩個人呢
[00:12:15.920 --> 00:12:19.520]  就是因為那些閉路電視很厲害
[00:12:19.520 --> 00:12:24.640]  所有的閉路電視都串連在一起
[00:12:24.640 --> 00:12:26.960]  逃走路線
[00:12:26.960 --> 00:12:29.040]  打完他 襲擊完他
[00:12:29.040 --> 00:12:31.040]  逃走路線全部串連在一起
[00:12:31.040 --> 00:12:33.600]  找來找去就找到那兩個襲擊的人
[00:12:33.600 --> 00:12:35.120]  但是老實講
[00:12:35.120 --> 00:12:38.960]  這兩個都是散仔
[00:12:38.960 --> 00:12:42.560]  其實背後誰要動他
[00:12:42.560 --> 00:12:44.560]  其實到現在都不知道
[00:12:44.560 --> 00:12:48.080]  但是我們在法庭上到法庭
[00:12:48.080 --> 00:12:52.960]  劉順圖就有一個很深的掙扎
[00:12:52.960 --> 00:12:55.200]  其實對我來講
[00:12:55.200 --> 00:12:57.680]  根本我都沒有見到這兩個人
[00:12:57.680 --> 00:13:00.960]  現在所有的證據都是警方搜集出來
[00:13:00.960 --> 00:13:03.280]  然後叫我們去控告他
[00:13:03.280 --> 00:13:07.280]  他就心裏面覺得一個思想
[00:13:07.280 --> 00:13:08.720]  我是基督徒來的
[00:13:08.720 --> 00:13:10.480]  我是很認真的基督徒
[00:13:10.480 --> 00:13:13.200]  聖經說我們要饒恕人多少
[00:13:13.200 --> 00:13:14.960]  七十個七次
[00:13:14.960 --> 00:13:17.520]  就是說我們要不斷的饒恕人
[00:13:17.520 --> 00:13:23.120]  但是另一方面法律也是要制裁這些犯錯的人
[00:13:23.120 --> 00:13:28.800]  那怎樣能夠將這兩樣東西去融合得好呢
[00:13:28.800 --> 00:13:34.160]  一方面其實他心裏面已經求主去饒恕了他這兩個人
[00:13:34.160 --> 00:13:35.600]  就是他心裏面饒恕
[00:13:35.600 --> 00:13:36.960]  但是反過來
[00:13:36.960 --> 00:13:40.560]  如果這兩個人無罪釋放的時候
[00:13:40.560 --> 00:13:45.360]  那你猜說饒恕有什麼意思呢
[00:13:45.360 --> 00:13:47.360]  他都無罪釋放了
[00:13:47.360 --> 00:13:49.920]  那饒恕有什麼用呢
[00:13:49.920 --> 00:13:51.440]  但是有一件事就是說
[00:13:51.440 --> 00:13:56.000]  這兩個人結果都是被判監
[00:13:56.000 --> 00:13:58.000]  但是被判監的時候
[00:13:58.000 --> 00:13:59.520]  那些人就問他
[00:13:59.520 --> 00:14:01.120]  喂 這兩個人被判監了
[00:14:01.120 --> 00:14:03.600]  你心裏面有什麼感想呢
[00:14:03.600 --> 00:14:05.440]  其實那時候劉俊濤就說
[00:14:05.440 --> 00:14:09.280]  其實我心裏面已經是饒恕了他
[00:14:09.280 --> 00:14:11.840]  我心裏面已經沒有恨
[00:14:11.840 --> 00:14:15.680]  因為這兩個人已經受到法律的制裁
[00:14:15.680 --> 00:14:18.240]  他已經要坐監了
[00:14:18.240 --> 00:14:19.840]  那在我的立場裏面
[00:14:19.840 --> 00:14:24.640]  為什麼我還帶著那種憤恨怨恨在我們心裏面呢
[00:14:24.640 --> 00:14:30.640]  這種怨恨怨恨其實是在破壞自己的生命
[00:14:30.640 --> 00:14:32.880]  他講的這個體會
[00:14:32.880 --> 00:14:34.480]  就是想講的
[00:14:34.480 --> 00:14:38.240]  就是真相公義和復和
[00:14:38.240 --> 00:14:41.760]  其實是環環相扣 缺一不可的
[00:14:41.760 --> 00:14:44.960]  如果我們沒有發現真相公義
[00:14:44.960 --> 00:14:46.880]  就沒有辦法實踐
[00:14:46.880 --> 00:14:49.600]  如果沒有公義復和的信息
[00:14:49.600 --> 00:14:52.080]  就難以傳達
[00:14:52.080 --> 00:14:53.600]  如果你再想
[00:14:53.600 --> 00:14:55.360]  耶穌基督的生命
[00:14:55.360 --> 00:14:57.840]  就是將這三樣東西
[00:14:57.840 --> 00:15:01.920]  真是融合得天衣無縫的
[00:15:01.920 --> 00:15:03.040]  耶穌基督
[00:15:03.040 --> 00:15:05.280]  他道成肉身
[00:15:05.280 --> 00:15:07.600]  他捨身十家
[00:15:07.600 --> 00:15:10.320]  為我們成就了一個真相
[00:15:10.320 --> 00:15:11.760]  真相是什麼
[00:15:11.760 --> 00:15:14.240]  真相就是你和我所有的人
[00:15:14.240 --> 00:15:17.280]  都是死在罪惡過犯中
[00:15:17.280 --> 00:15:19.200]  真相就是我們沒得救
[00:15:19.200 --> 00:15:22.000]  真相就是我們不抵可憐
[00:15:22.000 --> 00:15:25.200]  真相就是我們要在這個審判裏面
[00:15:25.200 --> 00:15:27.840]  判無期徒刑的
[00:15:27.840 --> 00:15:30.240]  真相就是
[00:15:30.240 --> 00:15:32.160]  我們是不值得
[00:15:32.160 --> 00:15:35.280]  耶穌他來到這個世間上
[00:15:35.280 --> 00:15:39.040]  為我們釘十字架的
[00:15:39.040 --> 00:15:40.720]  但是
[00:15:40.720 --> 00:15:46.800]  耶穌為我們成就了這個真相
[00:15:46.800 --> 00:15:50.240]  他滿足了神的公義
[00:15:50.240 --> 00:15:51.680]  如果在神的公義裏面
[00:15:51.680 --> 00:15:54.560]  所有人的結局都是要滅亡
[00:15:54.560 --> 00:15:56.400]  你和我的結局都是一樣
[00:15:56.400 --> 00:16:01.120]  我們都要在神的憤怒當中
[00:16:01.120 --> 00:16:02.480]  去受審判
[00:16:02.480 --> 00:16:06.080]  永遠的滅亡
[00:16:06.080 --> 00:16:09.120]  這個公義是沒有辦法解決的
[00:16:09.120 --> 00:16:12.160]  因為神是公義的神
[00:16:12.160 --> 00:16:15.680]  神是萬不以有罪為無罪的
[00:16:15.680 --> 00:16:18.400]  他必要追討人的罪的神
[00:16:18.400 --> 00:16:19.920]  所以這個公義
[00:16:19.920 --> 00:16:26.000]  唯有在耶穌基督裏面才能夠成就
[00:16:26.000 --> 00:16:28.720]  到最後復活
[00:16:28.720 --> 00:16:32.240]  更加是一個更重要的一環
[00:16:32.240 --> 00:16:36.880]  神不單止將我們從罪惡的刑罰中
[00:16:36.880 --> 00:16:38.320]  去拯救出來
[00:16:38.320 --> 00:16:45.280]  他更加讓人和神之間的關係可以恢復
[00:16:45.280 --> 00:16:48.320]  真相、公義和復活
[00:16:48.320 --> 00:16:55.120]  同樣都可以運用在我們今日所身處的香港裏面
[00:16:55.120 --> 00:16:58.800]  究竟有些人說最近這段時間不是很好嗎
[00:16:58.800 --> 00:17:01.920]  其實好了幾天而已
[00:17:01.920 --> 00:17:05.200]  我不知道大家有沒有一個居安思危呢
[00:17:05.200 --> 00:17:06.720]  現在這幾天就好
[00:17:06.720 --> 00:17:09.440]  不知道何時又再出來
[00:17:09.440 --> 00:17:10.560]  為甚麼
[00:17:10.560 --> 00:17:14.400]  因為那個基本矛盾沒有解決
[00:17:14.400 --> 00:17:18.640]  一國兩制大家的看法很不同
[00:17:18.640 --> 00:17:23.600]  從國家的立場看一國就是要維持一國的尊嚴
[00:17:23.600 --> 00:17:26.080]  但是從香港人很多人的看法就是
[00:17:26.080 --> 00:17:29.760]  兩制要維持平衡
[00:17:29.760 --> 00:17:33.200]  但是這個一國兩制從兩個角度去看
[00:17:33.200 --> 00:17:36.800]  其實很難有一個平衡點
[00:17:36.800 --> 00:17:39.600]  兩個都在討論
[00:17:39.600 --> 00:17:45.040]  因為源自於兩個的價值觀不同
[00:17:45.040 --> 00:17:49.360]  所以這個基本因素沒有辦法改變的時候
[00:17:49.360 --> 00:17:52.720]  問題是沒有辦法完全的改變
[00:17:52.720 --> 00:17:57.920]  但是真相卻是昂貴和困難
[00:17:57.920 --> 00:18:00.160]  無論你說獨立調查也好
[00:18:00.160 --> 00:18:03.440]  無論你說獨立檢討也好
[00:18:03.440 --> 00:18:04.800]  甚麼也好
[00:18:04.800 --> 00:18:09.040]  但是其實真相是不容易找出來的
[00:18:09.040 --> 00:18:11.520]  因為我們每個人都有我們的立場
[00:18:11.520 --> 00:18:13.120]  我們去看一件事情
[00:18:13.120 --> 00:18:16.720]  我們看同一件事情和對方看同一件事情
[00:18:16.720 --> 00:18:18.480]  可能有完全不同的理解
[00:18:18.480 --> 00:18:20.720]  最近我想這幾個月你很明白
[00:18:20.720 --> 00:18:23.600]  看一套片看前看後
[00:18:23.600 --> 00:18:26.560]  結果可以是兩極的
[00:18:26.560 --> 00:18:30.560]  以前我們說有圖有真相
[00:18:30.560 --> 00:18:33.120]  現在有片也未必是真相
[00:18:33.120 --> 00:18:38.400]  有片也不可以肯定你的觀點是完全正確
[00:18:38.400 --> 00:18:41.840]  所以神給我們這一班的子民
[00:18:41.840 --> 00:18:47.040]  真的要有一個在神裡面的智慧分辨
[00:18:47.040 --> 00:18:50.240]  真相今天可能未必完全的揭露
[00:18:50.240 --> 00:18:52.800]  但是有一天在神的裡面
[00:18:52.800 --> 00:18:55.600]  這些一切在神的光裡面
[00:18:55.600 --> 00:19:01.200]  都能夠照出裡面的幽暗的情況
[00:19:01.200 --> 00:19:04.080]  當我們思考章林奇的來臨
[00:19:04.080 --> 00:19:06.320]  對我們第二方面的意義
[00:19:06.320 --> 00:19:09.600]  就是我們要去為耶路撒冷求平安
[00:19:09.600 --> 00:19:13.840]  詩篇122篇
[00:19:13.840 --> 00:19:16.800]  我們又讀一下這篇詩篇
[00:19:16.800 --> 00:19:17.680]  我們一起讀
[00:19:17.680 --> 00:19:18.800]  預備起
[00:19:18.800 --> 00:19:21.680]  我起落因人對我說
[00:19:21.680 --> 00:19:24.480]  我們到耶和華的殿去
[00:19:24.480 --> 00:19:25.760]  耶路撒冷啊
[00:19:25.760 --> 00:19:28.560]  我們的腳站在你們內
[00:19:28.560 --> 00:19:34.080]  耶路撒冷被建造如同連結整齊的一座城
[00:19:34.080 --> 00:19:37.120]  眾支派就是耶和華的支派
[00:19:37.120 --> 00:19:38.560]  上那裡去
[00:19:38.560 --> 00:19:40.400]  按以色列的法道
[00:19:40.400 --> 00:19:42.480]  頌揚耶和華的名
