
[00:00:00.000 --> 00:00:04.000]  主持人:大家好,各位姐妹好,早安,主佑平安。
[00:04:13.000 --> 00:04:17.000]  戈忍沙伯,洪水滅世等等的事件。
[00:04:17.000 --> 00:04:19.000]  現在第十一章裏面,
[00:04:19.000 --> 00:04:21.000]  就是這個巴別城的事件,
[00:04:21.000 --> 00:04:23.000]  當中又告訴我們,
[00:04:23.000 --> 00:04:25.000]  為什麼今天我們不同地方,
[00:04:25.000 --> 00:04:28.000]  不同種族的人,有不同的語言。
[00:04:28.000 --> 00:04:31.000]  故事一開始,經文提到,
[00:04:31.000 --> 00:04:37.000]  原本天下人的口音、言語都是一樣的。
[00:04:37.000 --> 00:04:39.000]  在九節經文裏面,
[00:04:39.000 --> 00:04:43.000]  「傳遞」「天下」這個字轉了五次,
[00:04:43.000 --> 00:04:46.000]  講到這件事件是起了一大群的人。
[00:04:46.000 --> 00:04:48.000]  另外在經文裏面又提到,
[00:04:48.000 --> 00:04:51.000]  他們往東邊遷移的時候,
[00:04:51.000 --> 00:04:54.000]  當中有沒有提到他們,
[00:04:54.000 --> 00:04:57.000]  即是這班人是什麼人,有沒有提到?
[00:04:57.000 --> 00:04:59.000]  好像沒有提到。
[00:04:59.000 --> 00:05:01.000]  經文沒有提到,
[00:05:01.000 --> 00:05:04.000]  不過我們相信應該是洪水之後,
[00:05:04.000 --> 00:05:06.000]  所繁衍一代的人。
[00:05:06.000 --> 00:05:09.000]  這班人是向東遷移,
[00:05:09.000 --> 00:05:12.000]  不知道會不會令我們想起,
[00:05:12.000 --> 00:05:14.000]  當時始祖被逐,
[00:05:14.000 --> 00:05:16.000]  神在伊甸園的東邊,
[00:05:16.000 --> 00:05:18.000]  都是設置了這個守衛。
[00:05:18.000 --> 00:05:20.000]  另外當戈忍犯事之後,
[00:05:20.000 --> 00:05:23.000]  他都是被驅逐向東方的。
[00:05:23.000 --> 00:05:25.000]  現在在洪水之後,
[00:05:25.000 --> 00:05:28.000]  這班人都向東遷了,
[00:05:28.000 --> 00:05:30.000]  去到哪裡呢?
[00:05:30.000 --> 00:05:32.000]  經文提到是去到士拿地。
[00:05:32.000 --> 00:05:34.000]  他們遇見一片平原,
[00:05:34.000 --> 00:05:36.000]  就住在那裏。
[00:05:36.000 --> 00:05:38.000]  可能大家會問,
[00:05:38.000 --> 00:05:40.000]  士拿是什麼地方呢?
[00:05:40.000 --> 00:05:42.000]  如果士拿就屬於這個
[00:05:42.000 --> 00:05:44.000]  所謂兩河流域的地方,
[00:05:44.000 --> 00:05:46.000]  即是今天我們
[00:05:46.000 --> 00:05:49.000]  如果讀文化的認識就是美索不達米亞,
[00:05:49.000 --> 00:05:52.000]  可能大家會說,是什麼來的?
[00:05:52.000 --> 00:05:54.000]  不知道大家有沒有興趣,
[00:05:54.000 --> 00:05:58.000]  有時間都會看看展覽,去看博物館。
[00:05:58.000 --> 00:06:00.000]  在2013年的時候,
[00:06:00.000 --> 00:06:03.000]  香港的歷史博物館舉行了一個
[00:06:03.000 --> 00:06:06.000]  叫做美索不達米亞的文明展。
[00:06:06.000 --> 00:06:08.000]  請問在座有沒有弟兄姊妹看過?
[00:06:08.000 --> 00:06:10.000]  舉起手。
[00:06:10.000 --> 00:06:13.000]  好,麻煩放下手。
[00:06:13.000 --> 00:06:15.000]  我想是比較困難的,
[00:06:15.000 --> 00:06:17.000]  因為我們時間比較忙。
[00:06:17.000 --> 00:06:19.000]  不過這些類似的展覽,
[00:06:19.000 --> 00:06:21.000]  其實我都很鼓勵大家去參觀一下。
[00:06:21.000 --> 00:06:23.000]  因為對於我們聖經的歷史和文化,
[00:06:23.000 --> 00:06:26.000]  都有幫助去了解。
[00:06:26.000 --> 00:06:29.000]  其實這個士拿地,
[00:06:29.000 --> 00:06:32.000]  如果用我們今天地理的觀念,
[00:06:32.000 --> 00:06:35.000]  就是在伊拉克的地方,
[00:06:35.000 --> 00:06:40.000]  或者古代世界,就是巴比倫的地方。
[00:06:40.000 --> 00:06:42.000]  在古代世界,
[00:06:42.000 --> 00:06:46.000]  選擇一些肥沃的土地聚居,
[00:06:46.000 --> 00:06:49.000]  是很正常,也是很合理的。
[00:06:49.000 --> 00:06:50.000]  為什麼?
[00:06:50.000 --> 00:06:52.000]  因為在古代農業的社會,
[00:06:52.000 --> 00:06:56.000]  大家知道,人多就好辦事。
[00:06:56.000 --> 00:07:00.000]  資源集中,是會方便生產的。
[00:07:00.000 --> 00:07:02.000]  另外,團結在一起,
[00:07:02.000 --> 00:07:04.000]  又可以對抗野獸,
[00:07:04.000 --> 00:07:07.000]  又可以防範外敵。
[00:07:07.000 --> 00:07:09.000]  不過大家留意,
[00:07:09.000 --> 00:07:11.000]  當時的人這樣做,
[00:07:11.000 --> 00:07:15.000]  他是違背了上主要他們分散,
[00:07:15.000 --> 00:07:17.000]  遍滿全地的吩咐。
[00:07:17.000 --> 00:07:21.000]  當你參考《創世紀》一章二十八節,
[00:07:21.000 --> 00:07:23.000]  神就說賜福給他們,
[00:07:23.000 --> 00:07:24.000]  又對他們說,
[00:07:24.000 --> 00:07:27.000]  要生養眾多,遍滿地面,
[00:07:27.000 --> 00:07:28.000]  治理借地,
[00:07:28.000 --> 00:07:30.000]  也要管理海裡的魚,
[00:07:30.000 --> 00:07:31.000]  空中的鳥,
[00:07:31.000 --> 00:07:35.000]  和地上各樣行動的活物。
[00:07:35.000 --> 00:07:38.000]  所以,有不少的聖經學者都提出,
[00:07:38.000 --> 00:07:40.000]  這些就是那幫人,
[00:07:40.000 --> 00:07:44.000]  第一樣違背了上主心意的事。
[00:07:44.000 --> 00:07:46.000]  對照的就是,
[00:07:46.000 --> 00:07:48.000]  在《創世紀》十二章,
[00:07:48.000 --> 00:07:52.000]  我們很熟悉的信心之父阿伯拉罕,
[00:07:52.000 --> 00:07:56.000]  他信服了上主的吩咐,
[00:07:56.000 --> 00:08:00.000]  離開了他的本族,
[00:08:00.000 --> 00:08:01.000]  本家,
[00:08:01.000 --> 00:08:04.000]  去到應他的地方。
[00:08:04.000 --> 00:08:06.000]  直到今天,
[00:08:06.000 --> 00:08:08.000]  我們不少弟兄姊妹,
[00:08:08.000 --> 00:08:10.000]  其實都很喜歡聚在一起,
[00:08:10.000 --> 00:08:12.000]  一會兒完了午崇,
[00:08:12.000 --> 00:08:14.000]  可能大家都會約一些相守弟兄姊妹,
[00:08:14.000 --> 00:08:16.000]  去吃飯,去飲茶。
[00:08:16.000 --> 00:08:19.000]  其實我們都不是太熱衷,
[00:08:19.000 --> 00:08:23.000]  和一些陌生人,新朋友去交往。
[00:08:23.000 --> 00:08:25.000]  這個似乎都是人之常情,
[00:08:25.000 --> 00:08:27.000]  不過,親愛的各位,
[00:08:27.000 --> 00:08:29.000]  我們需要留意的就是,
[00:08:29.000 --> 00:08:33.000]  這個是不是上主的心意呢?
[00:08:33.000 --> 00:08:35.000]  主耶穌提醒我們,
[00:08:35.000 --> 00:08:38.000]  我們要愛倫如己,
[00:08:38.000 --> 00:08:40.000]  大家要留意,
[00:08:40.000 --> 00:08:42.000]  這個是祂的命令,
[00:08:42.000 --> 00:08:45.000]  不是一個建議,
[00:08:45.000 --> 00:08:47.000]  即是主耶穌建議大家,
[00:08:47.000 --> 00:08:48.000]  你有心情,
[00:08:48.000 --> 00:08:49.000]  你有空,
[00:08:49.000 --> 00:08:50.000]  你方便,
[00:08:50.000 --> 00:08:51.000]  你想,
[00:08:51.000 --> 00:08:53.000]  你就去愛倫如己,
[00:08:53.000 --> 00:08:54.000]  對不起,
[00:08:54.000 --> 00:08:55.000]  不是,
[00:08:55.000 --> 00:08:57.000]  這個是主耶穌的命令,
[00:08:57.000 --> 00:08:59.000]  不是一個參考。
[00:08:59.000 --> 00:09:00.000]  另外,
[00:09:00.000 --> 00:09:04.000]  不少教會都可能喜歡做大,
[00:09:04.000 --> 00:09:07.000]  建一些美倫美會的大教堂,
[00:09:07.000 --> 00:09:09.000]  聚會人數越多越好,
[00:09:09.000 --> 00:09:10.000]  一千太少了,
[00:09:10.000 --> 00:09:11.000]  要一萬。
[00:09:11.000 --> 00:09:13.000]  對於一些超級教會,
[00:09:13.000 --> 00:09:15.000]  趨之若鶩,
[00:09:15.000 --> 00:09:18.000]  我們只會考慮買一些更大,
[00:09:18.000 --> 00:09:20.000]  更高的堂會,
[00:09:20.000 --> 00:09:23.000]  卻是沒有可能認真去問一問,
[00:09:23.000 --> 00:09:26.000]  這個是不是上主的心意,
[00:09:26.000 --> 00:09:29.000]  我們會不會考慮直堂呢?
[00:09:29.000 --> 00:09:30.000]  感恩,
[00:09:30.000 --> 00:09:31.000]  在多年之前,
[00:09:31.000 --> 00:09:34.000]  土鎮已經有一班信徒和領袖,
[00:09:34.000 --> 00:09:36.000]  他們排除萬難,
[00:09:36.000 --> 00:09:38.000]  願意為了福音的緣故,
[00:09:38.000 --> 00:09:42.000]  另起修葛的禍牆。
[00:09:42.000 --> 00:09:43.000]  另外,
[00:09:43.000 --> 00:09:45.000]  大家有沒有留意到,
[00:09:45.000 --> 00:09:46.000]  經文提及,
[00:09:46.000 --> 00:09:48.000]  為了避免分散,
[00:09:48.000 --> 00:09:50.000]  為了要揚名,
[00:09:50.000 --> 00:09:55.000]  這班人就建造了一座城和一座塔,
[00:09:55.000 --> 00:09:58.000]  塔頂是通天。
[00:09:58.000 --> 00:09:59.000]  正所謂,
[00:09:59.000 --> 00:10:00.000]  人死留名,
[00:10:00.000 --> 00:10:02.000]  豹死留皮,
[00:10:02.000 --> 00:10:03.000]  盼望流芳百世,
[00:10:03.000 --> 00:10:05.000]  永垂不老。
[00:10:05.000 --> 00:10:07.000]  這個似乎都是人之常情,
[00:10:07.000 --> 00:10:08.000]  不過大家留意,
[00:10:08.000 --> 00:10:10.000]  未必正確。
[00:10:10.000 --> 00:10:12.000]  實際上,聖經提醒了我們,
[00:10:12.000 --> 00:10:15.000]  只有上帝才可以為他自己,
[00:10:15.000 --> 00:10:17.000]  建立永遠的名。
[00:10:17.000 --> 00:10:21.000]  這裏是在《倚創下書》63章12節。
[00:10:21.000 --> 00:10:22.000]  另外,
[00:10:22.000 --> 00:10:26.000]  只有上帝才可以使人得名,
[00:10:26.000 --> 00:10:29.000]  正如他和阿伯拉罕的英許說,
[00:10:29.000 --> 00:10:31.000]  我必叫你成為大國,
[00:10:31.000 --> 00:10:32.000]  我必賜福給你,
[00:10:32.000 --> 00:10:33.000]  叫你的名為大,
[00:10:33.000 --> 00:10:36.000]  你也要叫別人得福。
[00:10:36.000 --> 00:10:38.000]  因此,
[00:10:38.000 --> 00:10:41.000]  揚名是屬於上帝的事,
[00:10:41.000 --> 00:10:44.000]  不是人應得的權利。
[00:10:44.000 --> 00:10:45.000]  所以,
[00:10:45.000 --> 00:10:47.000]  建造城塔的人,
[00:10:47.000 --> 00:10:50.000]  顯得有些不是那麼安本分,
[00:10:50.000 --> 00:10:54.000]  他們是僭越了上主的位分,
[00:10:54.000 --> 00:10:57.000]  這就是他們的第二宗罪。
[00:10:57.000 --> 00:10:59.000]  當然大家會說,
[00:10:59.000 --> 00:11:01.000]  現在我們身處現代的社會,
[00:11:01.000 --> 00:11:04.000]  求名俗利是一般人的常態,
[00:11:04.000 --> 00:11:06.000]  對於不信主的人,
[00:11:06.000 --> 00:11:08.000]  與天比高,
[00:11:08.000 --> 00:11:09.000]  心高氣傲,
[00:11:09.000 --> 00:11:11.000]  似乎不是問題。
[00:11:11.000 --> 00:11:13.000]  建造一些摩天大廈,
[00:11:13.000 --> 00:11:15.000]  其實代表科技進步,
[00:11:15.000 --> 00:11:17.000]  代表經濟成就,
[00:11:17.000 --> 00:11:19.000]  大家都會留意,
[00:11:19.000 --> 00:11:21.000]  世界上各大城市,
[00:11:21.000 --> 00:11:25.000]  都是爭相興建一些高聳入雲的建築物,
[00:11:25.000 --> 00:11:26.000]  鬥高,
[00:11:26.000 --> 00:11:28.000]  成為一個城市的地標,
[00:11:28.000 --> 00:11:31.000]  覺得很自豪。
[00:11:31.000 --> 00:11:33.000]  但是,親愛的各位,
[00:11:33.000 --> 00:11:35.000]  《約翰一書》的作者,
[00:11:35.000 --> 00:11:37.000]  提醒我們,
[00:11:37.000 --> 00:11:39.000]  他說:凡世界上的事,
[00:11:39.000 --> 00:11:41.000]  就像肉體的情慾,
[00:11:41.000 --> 00:11:43.000]  眼目的情慾,
[00:11:43.000 --> 00:11:45.000]  並今生的驕傲,
[00:11:45.000 --> 00:11:47.000]  都不是從父來的,
[00:11:47.000 --> 00:11:51.000]  乃是從世界來的。
[00:11:51.000 --> 00:11:53.000]  說話是這樣說,
[00:11:53.000 --> 00:11:55.000]  作為信仰群體的我們,
[00:11:55.000 --> 00:11:59.000]  其實往往都不能夠脫俗,
[00:11:59.000 --> 00:12:01.000]  我們一樣有機會,
[00:12:01.000 --> 00:12:05.000]  進入這個沽名釣譽的網絡當中,
[00:12:05.000 --> 00:12:06.000]  又或者,
[00:12:06.000 --> 00:12:08.000]  我們會做一些,
[00:12:08.000 --> 00:12:12.000]  不合乎聖經教導的事,
[00:12:12.000 --> 00:12:13.000]  所以,
[00:12:13.000 --> 00:12:15.000]  我們要時刻警醒,
[00:12:15.000 --> 00:12:17.000]  我們要反思,
[00:12:17.000 --> 00:12:18.000]  我們所做的,
[00:12:18.000 --> 00:12:22.000]  是否真是合乎上主的心意。
[00:12:22.000 --> 00:12:24.000]  大家知道,
[00:12:24.000 --> 00:12:27.000]  我們土鎮2021,
[00:12:27.000 --> 00:12:32.000]  是要成為一間使人得見的教會,
[00:12:32.000 --> 00:12:34.000]  有時可能會令人有些誤會,
[00:12:34.000 --> 00:12:37.000]  以為我們土鎮上出名,
[00:12:37.000 --> 00:12:39.000]  大家要留意,
[00:12:39.000 --> 00:12:41.000]  我們只是上主的器皿,
[00:12:41.000 --> 00:12:43.000]  我們的好見證,
[00:12:43.000 --> 00:12:45.000]  其實最終最終的目標,
[00:12:45.000 --> 00:12:50.000]  是要歸榮要給我們的上帝。
[00:12:50.000 --> 00:12:52.000]  說回經文,
[00:12:52.000 --> 00:12:54.000]  不知道大家有沒有留意到,
[00:12:54.000 --> 00:12:56.000]  在這個故事裡面,
[00:12:56.000 --> 00:12:59.000]  似乎所有人都察覺不到,
[00:12:59.000 --> 00:13:00.000]  聚在一起,
[00:13:00.000 --> 00:13:03.000]  是有違背了上主的吩咐。
[00:13:03.000 --> 00:13:06.000]  難道所有的人都覺得,
[00:13:06.000 --> 00:13:07.000]  塔頂通天,
[00:13:07.000 --> 00:13:09.000]  要傳揚我們的名,
[00:13:09.000 --> 00:13:12.000]  是沒有問題的?
[00:13:12.000 --> 00:13:14.000]  很多時候,
[00:13:14.000 --> 00:13:20.000]  在一個群體裡面,
[00:13:20.000 --> 00:13:25.000]  或者我們容易受到群眾的壓力,
[00:13:25.000 --> 00:13:29.000]  我們可能會失去反省的精神。
[00:13:29.000 --> 00:13:32.000]  就好像美國的神學家尼布爾,
[00:13:32.000 --> 00:13:35.000]  他在道德的人與不道德的社會這本書提到,
[00:13:35.000 --> 00:13:41.000]  群體是會缺乏理性去引導和抑制我們的衝動,
[00:13:41.000 --> 00:13:46.000]  同時我們會變得缺乏自我超越的能力,
[00:13:46.000 --> 00:13:49.000]  不能夠去理解別人的需要,
[00:13:49.000 --> 00:13:55.000]  因此我們比個人更難去克服自我中心主義。
[00:13:55.000 --> 00:13:56.000]  可能大家會說,
[00:13:56.000 --> 00:13:57.000]  這是什麼意思呢?
[00:13:57.000 --> 00:13:59.000]  或者試試舉例,
[00:13:59.000 --> 00:14:01.000]  大家都會留意到,
[00:14:01.000 --> 00:14:02.000]  近年來,
[00:14:02.000 --> 00:14:06.000]  我們香港出現了對國內的新移民,
[00:14:06.000 --> 00:14:09.000]  或者少數族裔的朋友,
[00:14:09.000 --> 00:14:13.000]  一些負面標籤的現象。
[00:14:13.000 --> 00:14:15.000]  在個人層面,
[00:14:15.000 --> 00:14:16.000]  你和我,
[00:14:16.000 --> 00:14:20.000]  都是比較容易用一個理性的角度,
[00:14:20.000 --> 00:14:22.000]  我們冷靜去分析,
[00:14:22.000 --> 00:14:25.000]  去體諒這些朋友的苦況。
[00:14:25.000 --> 00:14:30.000]  但當我們站在一個整體香港人的角度去看,
[00:14:30.000 --> 00:14:35.000]  又或者在一個群情洶湧的時候,
[00:14:35.000 --> 00:14:37.000]  我們難免會出現一些比較偏激,
[00:14:37.000 --> 00:14:42.000]  或者有些人覺得要香港人優先的心態,
[00:14:42.000 --> 00:14:47.000]  漠視這些朋友他們面對的實際困難。
[00:14:47.000 --> 00:14:51.000]  加上大眾傳媒以偏概全的報導,
[00:14:51.000 --> 00:14:55.000]  我們難免對這些朋友產生一些惡感,
[00:14:55.000 --> 00:14:59.000]  以為他們製造了很多麻煩,很多問題。
[00:14:59.000 --> 00:15:01.000]  另一方面,
[00:15:01.000 --> 00:15:02.000]  作為基督徒,
[00:15:02.000 --> 00:15:07.000]  我們對我們個人的罪的認知和感受,
[00:15:07.000 --> 00:15:09.000]  我相信是會比較深刻的。
[00:15:09.000 --> 00:15:13.000]  我們知道我們需要上主的施恩和救贖,
[00:15:13.000 --> 00:15:17.000]  但是當我們置身於一個群體裡面,
[00:15:17.000 --> 00:15:21.000]  我們的警覺性可能就會降低了,
[00:15:21.000 --> 00:15:27.000]  變得容易不知不覺之間就會同流合污,
[00:15:27.000 --> 00:15:30.000]  我們真的需要審查,求主憐憫。
[00:15:30.000 --> 00:15:32.000]  感恩的就是,
[00:15:32.000 --> 00:15:35.000]  在浸信中的傳統之下,
[00:15:35.000 --> 00:15:38.000]  土浸的弟兄姊妹積極參與侍奉,
[00:15:38.000 --> 00:15:41.000]  在各部區的議會裡面,
[00:15:41.000 --> 00:15:44.000]  都很願意反映大家的意見,
[00:15:44.000 --> 00:15:47.000]  我們可以互相提醒,互相補足。
[00:15:47.000 --> 00:15:49.000]  同時,感恩的就是,
[00:15:49.000 --> 00:15:52.000]  很多弟兄姊妹都願意進修神學,
[00:15:52.000 --> 00:15:55.000]  願意更深去認識信仰,
[00:15:55.000 --> 00:15:58.000]  盼望在聖靈的光照之下,
[00:15:58.000 --> 00:16:01.000]  我們大家彼此守望,
[00:16:01.000 --> 00:16:06.000]  共建合神心意,使人得見的教會。
[00:16:08.000 --> 00:16:11.000]  另外,經文指出,
[00:16:11.000 --> 00:16:14.000]  他們要建造一座城和一座塔,
[00:16:14.000 --> 00:16:16.000]  塔頂通天。
[00:16:16.000 --> 00:16:21.000]  原來在美索不達米亞城市化的初期,
[00:16:21.000 --> 00:16:25.000]  那些城的設計不是給人住的,
[00:16:25.000 --> 00:16:27.000]  可能大家會奇怪,
[00:16:27.000 --> 00:16:30.000]  那些城不給人住,用來做什麼呢?
[00:16:30.000 --> 00:16:32.000]  原來當時那個地方的城,
[00:16:32.000 --> 00:16:34.000]  有一些公共建築,
[00:16:34.000 --> 00:16:38.000]  好像有些糧倉,有些行政大樓,
[00:16:38.000 --> 00:16:43.000]  而這些建築大部分都是和神廟連在一起的。
[00:16:43.000 --> 00:16:46.000]  另外塔,大家留意到,
[00:16:46.000 --> 00:16:50.000]  在我的左手邊那幅圖片,
[00:16:50.000 --> 00:16:54.000]  留意到那個塔有條很斜的樓梯,
[00:16:54.000 --> 00:16:58.000]  是由底部延伸上去塔頂的。
[00:16:58.000 --> 00:17:00.000]  當時的人覺得,
[00:17:00.000 --> 00:17:04.000]  用這種設計獻給某一個神明,
[00:17:04.000 --> 00:17:10.000]  而那些階梯通往塔頂上有一間小房間,
[00:17:10.000 --> 00:17:13.000]  大家會問,房間裡面有什麼?
[00:17:13.000 --> 00:17:18.000]  原來房間裡面有床和桌子,
[00:17:18.000 --> 00:17:23.000]  人們以為神需要藉著這些樓梯,
[00:17:23.000 --> 00:17:26.000]  通往天上的境界,
[00:17:26.000 --> 00:17:33.000]  而廟塔上的房子就成為了中途休息的設施。
[00:17:33.000 --> 00:17:36.000]  他們相信廟塔的頂部,
[00:17:36.000 --> 00:17:39.000]  是神明通往天上居所的入口,
[00:17:39.000 --> 00:17:42.000]  而廟塔下面的廟,
[00:17:42.000 --> 00:17:46.000]  就是人們去獻禮物和敬拜的地方。
[00:17:46.000 --> 00:17:52.000]  所以那些人去建造廟塔和建築群,
[00:17:52.000 --> 00:17:56.000]  其實他們心裡想的就是方便神下來神廟,
[00:17:56.000 --> 00:18:00.000]  可以受人敬拜和賜福給人。
[00:18:00.000 --> 00:18:03.000]  隨著古代城市化的發展,
[00:18:03.000 --> 00:18:08.000]  人們開始越來越將神當成人去看待,
[00:18:08.000 --> 00:18:11.000]  他們不再嘗試去學神,
[00:18:11.000 --> 00:18:14.000]  反而將神拉下來,
[00:18:14.000 --> 00:18:16.000]  降到人類的水平,
[00:18:16.000 --> 00:18:19.000]  不單止將上帝偶像化,
[00:18:19.000 --> 00:18:22.000]  更加將神的本質貶低了,
[00:18:22.000 --> 00:18:25.000]  彷彿神就像人一樣,
[00:18:25.000 --> 00:18:27.000]  要有固定的居所,
[00:18:27.000 --> 00:18:29.000]  又要休息。
[00:18:29.000 --> 00:18:32.000]  大家聽到這裡的時候,
[00:18:32.000 --> 00:18:37.000]  會否有些感覺和我們中國文化的民間信仰相似,
[00:18:37.000 --> 00:18:41.000]  甚麼廟都有類似的設計。
[00:18:41.000 --> 00:18:46.000]  所以那些建造塔的人,
[00:18:46.000 --> 00:18:48.000]  他們犯了另一種罪,
[00:18:48.000 --> 00:18:51.000]  就是敗壞了人對神的觀念,
[00:18:51.000 --> 00:18:54.000]  將我們的上主矮化了,
[00:18:54.000 --> 00:18:58.000]  以為神需要防止居住。
[00:18:58.000 --> 00:19:00.000]  另外大家留意到,
[00:19:00.000 --> 00:19:02.000]  塔頂通天,
[00:19:02.000 --> 00:19:06.000]  他們以為建造一個非常高的塔,
[00:19:06.000 --> 00:19:07.000]  高到天上,
[00:19:07.000 --> 00:19:11.000]  就可以拉近和上主的距離,
[00:19:11.000 --> 00:19:13.000]  方便獻祭,
[00:19:13.000 --> 00:19:18.000]  以為上主是需要城,需要塔。
[00:19:18.000 --> 00:19:20.000]  誰不知道,
[00:19:20.000 --> 00:19:21.000]  諷刺的是甚麼呢?
[00:19:21.000 --> 00:19:24.000]  就是人人都以為已經是通天的塔,
[00:19:24.000 --> 00:19:26.000]  在至高上主的面前,
[00:19:26.000 --> 00:19:29.000]  根本就是微不足道。
[00:19:29.000 --> 00:19:31.000]  所以經文的作者,
[00:19:31.000 --> 00:19:33.000]  以一個文學的手法指出,
[00:19:33.000 --> 00:19:35.000]  「耶和華降臨,
[00:19:35.000 --> 00:19:40.000]  要看看世人所建造的成和塔。」
[00:19:40.000 --> 00:19:42.000]  甚麼意思呢?
