
[00:00:00.000 --> 00:00:07.000]  各位午安 很高興能夠在大家當中分享
[00:02:23.000 --> 00:02:24.000]  他心口疼了疼
[00:02:24.000 --> 00:02:25.000]  他就醒了
[00:02:25.000 --> 00:02:27.000]  我就醒了
[00:02:27.000 --> 00:02:29.000]  我不以為意
[00:02:29.000 --> 00:02:31.000]  就回學校
[00:02:31.000 --> 00:02:33.000]  我每逢下午的時候
[00:02:33.000 --> 00:02:36.000]  雖然只有一個小時吃午飯的時候
[00:02:36.000 --> 00:02:37.000]  我都趕回家
[00:02:37.000 --> 00:02:39.000]  因為爸爸一個人在家
[00:02:39.000 --> 00:02:41.000]  我很想陪一陪他一起吃午飯
[00:02:41.000 --> 00:02:43.000]  所以我就坐小巴飛到他家
[00:02:43.000 --> 00:02:47.000]  然後吃完飯就飛回學校上課
[00:02:47.000 --> 00:02:49.000]  他預備了蒸鯇魚
[00:02:49.000 --> 00:02:53.000]  預備了一些菜和豆腐
[00:02:53.000 --> 00:02:54.000]  好吃的
[00:02:54.000 --> 00:02:55.000]  他還煮得很好
[00:02:55.000 --> 00:02:56.000]  我們吃得很開心
[00:02:56.000 --> 00:02:58.000]  大家又聊天又聊天
[00:02:58.000 --> 00:02:59.000]  我又繼續上學
[00:02:59.000 --> 00:03:00.000]  上了學之後
[00:03:00.000 --> 00:03:03.000]  我就和這班學生打籃球
[00:03:03.000 --> 00:03:05.000]  因為我想了很久沒有運動打籃球
[00:03:05.000 --> 00:03:06.000]  打到很晚一點
[00:03:06.000 --> 00:03:08.000]  五點多就回家
[00:03:08.000 --> 00:03:09.000]  一回到家的時候
[00:03:09.000 --> 00:03:11.000]  爸爸一見到我就和我說
[00:03:11.000 --> 00:03:13.000]  我不是很舒服
[00:03:13.000 --> 00:03:15.000]  你和我去街市買些魚
[00:03:15.000 --> 00:03:17.000]  煲粥給我吃
[00:03:17.000 --> 00:03:18.000]  我就和他說
[00:03:18.000 --> 00:03:21.000]  你剛剛幾個小時前還好好的
[00:03:21.000 --> 00:03:22.000]  為什麼突然間不舒服呢
[00:03:22.000 --> 00:03:24.000]  是不是你凝住了
[00:03:24.000 --> 00:03:26.000]  他就很不高興
[00:03:26.000 --> 00:03:28.000]  是不舒服就不舒服
[00:03:28.000 --> 00:03:29.000]  怎麼會凝住呢
[00:03:29.000 --> 00:03:30.000]  你不買就算了
[00:03:30.000 --> 00:03:32.000]  我知道我失敗了
[00:03:32.000 --> 00:03:34.000]  失敗多了
[00:03:34.000 --> 00:03:36.000]  自己就走去
[00:03:36.000 --> 00:03:38.000]  有這樣的情形
[00:03:38.000 --> 00:03:40.000]  通常我去洗手間洗個臉
[00:03:40.000 --> 00:03:41.000]  清醒一下
[00:03:41.000 --> 00:03:43.000]  死了出來就和爸爸說
[00:03:43.000 --> 00:03:45.000]  爸爸對不起
[00:03:45.000 --> 00:03:47.000]  因為我打球打得很累
[00:03:47.000 --> 00:03:49.000]  想偷懶不下去
[00:03:49.000 --> 00:03:51.000]  所以就用這樣的藉口
[00:03:51.000 --> 00:03:53.000]  就和他握握手
[00:03:53.000 --> 00:03:55.000]  他又和我握握手
[00:03:55.000 --> 00:03:57.000]  看你這樣越來越胖了
[00:03:57.000 --> 00:03:59.000]  運動一下會好一點
[00:03:59.000 --> 00:04:00.000]  我說是呀
[00:04:00.000 --> 00:04:01.000]  我下去買粥
[00:04:01.000 --> 00:04:04.000]  於是我就下去買了些魚
[00:04:04.000 --> 00:04:05.000]  回來煲粥給他吃
[00:04:05.000 --> 00:04:07.000]  接著太太放工回來了
[00:04:07.000 --> 00:04:09.000]  弟弟又放工回來了
[00:04:09.000 --> 00:04:11.000]  我們一起吃晚飯
[00:04:11.000 --> 00:04:14.000]  他就因為自己煲粥吃
[00:04:14.000 --> 00:04:17.000]  沒有加入我們飯檯
[00:04:17.000 --> 00:04:19.000]  他出來揭開鍋子
[00:04:19.000 --> 00:04:20.000]  煲豆腐
[00:04:20.000 --> 00:04:21.000]  我弟弟就笑
[00:04:21.000 --> 00:04:23.000]  蒙茶茶 和你煲粥
[00:04:23.000 --> 00:04:24.000]  煲豆腐
[00:04:24.000 --> 00:04:26.000]  我們每個人都在笑
[00:04:26.000 --> 00:04:27.000]  吃完飯之後
[00:04:27.000 --> 00:04:29.000]  他自己又吃完粥之後
[00:04:29.000 --> 00:04:32.000]  弟弟就趕著去禮拜堂練師
[00:04:32.000 --> 00:04:35.000]  我和太太當時在波道神學院
[00:04:35.000 --> 00:04:37.000]  有一個現身課程
[00:04:37.000 --> 00:04:39.000]  但我心裡總是覺得
[00:04:39.000 --> 00:04:41.000]  有點不太安樂
[00:04:41.000 --> 00:04:43.000]  太太給了一個橙
[00:04:43.000 --> 00:04:46.000]  給我爸爸吃
[00:04:46.000 --> 00:04:48.000]  吃完之後大概十幾分鐘
[00:04:48.000 --> 00:04:50.000]  我進去房間看他
[00:04:50.000 --> 00:04:53.000]  發覺他睡著了
[00:04:53.000 --> 00:04:54.000]  我就搖醒他說
[00:04:54.000 --> 00:04:55.000]  爸爸你不要睡
[00:04:55.000 --> 00:04:56.000]  如果你睡
[00:04:56.000 --> 00:04:57.000]  不如上床睡
[00:04:57.000 --> 00:05:00.000]  不用著涼
[00:05:00.000 --> 00:05:02.000]  他不醒
[00:05:02.000 --> 00:05:04.000]  我搖醒他
[00:05:04.000 --> 00:05:05.000]  他沒有動
[00:05:05.000 --> 00:05:07.000]  我打他脈搏
[00:05:07.000 --> 00:05:09.000]  還有脈搏跳得很亂
[00:05:09.000 --> 00:05:11.000]  我開始害怕
[00:05:11.000 --> 00:05:13.000]  我打電話給我姐姐
[00:05:13.000 --> 00:05:15.000]  我姐夫馬上飛車來
[00:05:15.000 --> 00:05:18.000]  送她去伊利沙伯醫院
[00:05:18.000 --> 00:05:19.000]  去到伊利沙伯醫院
[00:05:19.000 --> 00:05:21.000]  送她入急症室
[00:05:21.000 --> 00:05:23.000]  不到十分鐘
[00:05:23.000 --> 00:05:26.000]  醫生出來說
[00:05:26.000 --> 00:05:28.000]  過身了
[00:05:28.000 --> 00:05:33.000]  離開了
[00:05:33.000 --> 00:05:37.000]  當時我整個人呆了
[00:05:37.000 --> 00:05:39.000]  當那些員工要推她出去
[00:05:39.000 --> 00:05:42.000]  我跟著出去
[00:05:42.000 --> 00:05:43.000]  大聲叫
[00:05:43.000 --> 00:05:45.000]  我知道我爸爸在上天堂
[00:05:45.000 --> 00:05:47.000]  好像當時自己完全沒有理性一樣
[00:05:47.000 --> 00:05:49.000]  嚇得員工跳了一下
[00:05:49.000 --> 00:05:54.000]  我太太馬上帶我出去
[00:05:54.000 --> 00:05:57.000]  我整個禮拜失眠
[00:05:57.000 --> 00:05:59.000]  自從媽媽在我五六歲的時候
[00:05:59.000 --> 00:06:01.000]  離開之後
[00:06:01.000 --> 00:06:03.000]  爸爸就身兼母職
[00:06:03.000 --> 00:06:06.000]  養大我們幾兄弟姊妹
[00:06:06.000 --> 00:06:09.000]  突然之間離開
[00:06:09.000 --> 00:06:12.000]  心裡很不捨得
[00:06:12.000 --> 00:06:15.000]  隔了大概幾天
[00:06:15.000 --> 00:06:19.000]  我們去紅磡殮房認屍
[00:06:19.000 --> 00:06:21.000]  在那個年代
[00:06:21.000 --> 00:06:23.000]  七零年早期的年代
[00:06:23.000 --> 00:06:25.000]  他們不是很注重
[00:06:25.000 --> 00:06:27.000]  一些死者的尊嚴
[00:06:27.000 --> 00:06:30.000]  整天叫你去認
[00:06:30.000 --> 00:06:32.000]  我看下去
[00:06:32.000 --> 00:06:34.000]  有惱有怨
[00:06:34.000 --> 00:06:35.000]  可能中間有些很有學問
[00:06:35.000 --> 00:06:37.000]  有些人目不識定
[00:06:37.000 --> 00:06:38.000]  可能有些有錢
[00:06:38.000 --> 00:06:40.000]  有些可能窮
[00:06:40.000 --> 00:06:41.000]  但在這個時刻
[00:06:41.000 --> 00:06:44.000]  一樣
[00:06:44.000 --> 00:06:46.000]  我忍不住
[00:06:46.000 --> 00:06:48.000]  但我心裡想
[00:06:48.000 --> 00:06:50.000]  如果我不是一個基督徒
[00:06:50.000 --> 00:06:55.000]  如果我不是相信有永生的盼望
[00:06:55.000 --> 00:06:59.000]  我盼望在哪裡
[00:06:59.000 --> 00:07:01.000]  真的
[00:07:01.000 --> 00:07:03.000]  人生裡最慘的一件事
[00:07:03.000 --> 00:07:06.000]  莫過於生離死別
[00:07:06.000 --> 00:07:08.000]  蘇東坡也說過
[00:07:08.000 --> 00:07:10.000]  人有悲歡離合
[00:07:10.000 --> 00:07:12.000]  月有陰晴圓缺
[00:07:12.000 --> 00:07:14.000]  此事古難存
[00:07:14.000 --> 00:07:17.000]  但願人長久千里共善倦
[00:07:17.000 --> 00:07:20.000]  當他想到他太太
[00:07:20.000 --> 00:07:23.000]  已經離棄了十年
[00:07:23.000 --> 00:07:25.000]  他仍然心裡戚戚焉
[00:07:25.000 --> 00:07:26.000]  寫了首詞
[00:07:26.000 --> 00:07:28.000]  十年生死兩茫茫
[00:07:28.000 --> 00:07:30.000]  不思量自難忘
[00:07:30.000 --> 00:07:34.000]  千里孤墳無處話淒涼
[00:07:34.000 --> 00:07:36.000]  縱使相逢應不惜
[00:07:36.000 --> 00:07:39.000]  塵滿面鬢如霜
[00:07:39.000 --> 00:07:41.000]  小軒窗正梳妝
[00:07:41.000 --> 00:07:44.000]  相顧無言唯有淚千行
[00:07:44.000 --> 00:07:47.000]  了得年年長斷處
[00:07:47.000 --> 00:07:51.000]  明月夜短重覺
[00:07:51.000 --> 00:07:54.000]  我想起2000年
[00:07:54.000 --> 00:07:57.000]  我們從美國回來香港
[00:07:57.000 --> 00:07:59.000]  來窩福堂侍奉
[00:07:59.000 --> 00:08:01.000]  隔了一年
[00:08:01.000 --> 00:08:04.000]  我太太發覺很不舒服
[00:08:04.000 --> 00:08:06.000]  去醫生檢驗
[00:08:06.000 --> 00:08:08.000]  檢驗發現
[00:08:08.000 --> 00:08:11.000]  胸口有一個拳頭般大的腫瘤
[00:08:11.000 --> 00:08:13.000]  是淋巴癌
[00:08:13.000 --> 00:08:17.000]  經過一年的醫治後
[00:08:17.000 --> 00:08:19.000]  以為沒事
[00:08:19.000 --> 00:08:21.000]  不夠幾個月
[00:08:21.000 --> 00:08:23.000]  復發
[00:08:23.000 --> 00:08:25.000]  我們見醫生
[00:08:25.000 --> 00:08:28.000]  醫生提議做骨髓移植
[00:08:28.000 --> 00:08:34.000]  結果做了骨髓移植
[00:08:34.000 --> 00:08:37.000]  很辛苦的五個星期熬過
[00:08:37.000 --> 00:08:41.000]  2003年是沙士肆虐的時候
[00:08:41.000 --> 00:08:44.000]  回家沒多久
[00:08:44.000 --> 00:08:46.000]  突然發燒
[00:08:46.000 --> 00:08:49.000]  他們的病人抵抗力很弱
[00:08:49.000 --> 00:08:53.000]  發燒是最危險的事
[00:08:53.000 --> 00:08:58.000]  馬上去馬來醫院
[00:08:58.000 --> 00:09:02.000]  看來很多老人家患上肺炎
[00:09:02.000 --> 00:09:05.000]  我還記得我太太跟姑娘說
[00:09:05.000 --> 00:09:07.000]  因為那時是沙士
[00:09:07.000 --> 00:09:09.000]  要戴著N95的口罩
[00:09:09.000 --> 00:09:11.000]  她覺得很辛苦
[00:09:11.000 --> 00:09:13.000]  可不可以我換個衛生面膜
[00:09:13.000 --> 00:09:15.000]  不戴了
[00:09:15.000 --> 00:09:17.000]  姑娘說如果不怕染到沙士
[00:09:17.000 --> 00:09:18.000]  就換吧
[00:09:18.000 --> 00:09:20.000]  嚇得腳軟
[00:09:20.000 --> 00:09:23.000]  醫生驗了她的中性白血球
[00:09:23.000 --> 00:09:25.000]  很低
[00:09:25.000 --> 00:09:27.000]  我記得那一晚
[00:09:27.000 --> 00:09:29.000]  我太太跟我說
[00:09:29.000 --> 00:09:31.000]  永若
[00:09:31.000 --> 00:09:34.000]  你也要想想
[00:09:34.000 --> 00:09:37.000]  如果我離開的時候
[00:09:37.000 --> 00:09:40.000]  你怎麼辦
[00:09:40.000 --> 00:09:42.000]  我們男人
[00:09:42.000 --> 00:09:43.000]  最厲害
[00:09:43.000 --> 00:09:44.000]  不會的
[00:09:44.000 --> 00:09:46.000]  你不要想這些
[00:09:46.000 --> 00:09:48.000]  我太太跟我說
[00:09:48.000 --> 00:09:50.000]  我最親的人
[00:09:50.000 --> 00:09:53.000]  我連我心底的事都不能跟你說
[00:09:53.000 --> 00:09:56.000]  我可以跟誰說
[00:09:56.000 --> 00:09:59.000]  我不出聲
[00:09:59.000 --> 00:10:01.000]  那天晚上回到家
[00:10:01.000 --> 00:10:06.000]  這句話不住的傳在我心裡
[00:10:06.000 --> 00:10:09.000]  怎麼辦
[00:10:09.000 --> 00:10:12.000]  在一個這樣的情況下
[00:10:12.000 --> 00:10:16.000]  基督教的信仰對我有什麼意思
[00:10:16.000 --> 00:10:19.000]  人生的盼望在哪裡
[00:10:19.000 --> 00:10:25.000]  人生的盼望在哪裡
[00:10:25.000 --> 00:10:26.000]  神很感謝我
[00:10:26.000 --> 00:10:27.000]  很感謝神
[00:10:27.000 --> 00:10:30.000]  我太太仍然在這裡很健康
[00:10:30.000 --> 00:10:33.000]  這是神特別的恩典
[00:10:33.000 --> 00:10:36.000]  但是三年前
[00:10:36.000 --> 00:10:39.000]  我的媳婦懷孕
[00:10:39.000 --> 00:10:40.000]  生第二個小孩子
[00:10:40.000 --> 00:10:43.000]  第二個孫子的時候
[00:10:43.000 --> 00:10:45.000]  不幸胎水入血
[00:10:45.000 --> 00:10:47.000]  就離開了
[00:10:47.000 --> 00:10:48.000]  幾個月前
[00:10:48.000 --> 00:10:51.000]  我有機會跟我大孫Ryan
[00:10:51.000 --> 00:10:53.000]  一起看聖經
[00:10:53.000 --> 00:10:57.000]  我們剛剛讀到雅各離開家裡
[00:10:57.000 --> 00:10:59.000]  做夢有個天梯
[00:10:59.000 --> 00:11:01.000]  天使上去說
[00:11:01.000 --> 00:11:02.000]  我就跟他說
[00:11:02.000 --> 00:11:04.000]  這個天梯
[00:11:04.000 --> 00:11:07.000]  表示耶穌基督來到地上
[00:11:07.000 --> 00:11:08.000]  成就了救恩
[00:11:08.000 --> 00:11:11.000]  我們可以藉著耶穌基督去到天堂
[00:11:11.000 --> 00:11:13.000]  他一聽到天堂的字就很開心
[00:11:13.000 --> 00:11:16.000]  天堂?媽媽不是在天堂?
[00:11:16.000 --> 00:11:17.000]  我說是呀
[00:11:17.000 --> 00:11:18.000]  媽媽在天堂
[00:11:18.000 --> 00:11:21.000]  你想不想將來你去天堂也見到她?
[00:11:21.000 --> 00:11:22.000]  他說想呀
[00:11:22.000 --> 00:11:24.000]  我說不如Ryan我們一起祈禱
[00:11:24.000 --> 00:11:27.000]  於是我們就一起祈禱
[00:11:27.000 --> 00:11:31.000]  去接受耶穌基督奇蹟的發生
[00:11:31.000 --> 00:11:33.000]  當他祈完禱的時候
[00:11:33.000 --> 00:11:35.000]  他坐在我的膝蓋
[00:11:35.000 --> 00:11:38.000]  整整哭了15分鐘
[00:11:38.000 --> 00:11:40.000]  然後大聲的說
[00:11:40.000 --> 00:11:45.000]  I miss my mom
[00:11:45.000 --> 00:11:47.000]  我抱著他
[00:11:47.000 --> 00:11:49.000]  我跟他說
[00:11:49.000 --> 00:11:52.000]  我說爺爺跟你一樣
[00:11:52.000 --> 00:11:54.000]  在我六歲的時候
[00:11:54.000 --> 00:11:56.000]  媽媽離開
[00:11:56.000 --> 00:12:00.000]  但是我知道將來有盼望
[00:12:00.000 --> 00:12:02.000]  因為他只不過走我這一步
[00:12:02.000 --> 00:12:08.000]  去到這麼美好的家鄉
[00:12:08.000 --> 00:12:11.000]  無論我們是怎樣
[00:12:11.000 --> 00:12:15.000]  有一樣東西是我們不能夠逃避
[00:12:15.000 --> 00:12:20.000]  人生裏面就是有很多悲歡離合
[00:12:20.000 --> 00:12:24.000]  問題是我們的盼望在哪裏
[00:12:24.000 --> 00:12:30.000]  我想起很久之前我探望一個親戚
[00:12:30.000 --> 00:12:32.000]  他患了肺癌
[00:12:32.000 --> 00:12:34.000]  他跟我說
[00:12:34.000 --> 00:12:35.000]  他說永煒
[00:12:35.000 --> 00:12:38.000]  我以前很不開心的時候
[00:12:38.000 --> 00:12:42.000]  我總可以有方法為我解悶
[00:12:42.000 --> 00:12:44.000]  我玩
[00:12:44.000 --> 00:12:45.000]  我花錢
[00:12:45.000 --> 00:12:47.000]  我打麻將
[00:12:47.000 --> 00:12:49.000]  我看電影
[00:12:49.000 --> 00:12:51.000]  但到今時今日
[00:12:51.000 --> 00:12:54.000]  我一個人在這個病房裏面
[00:12:54.000 --> 00:12:56.000]  面對這個陌生的病人
[00:12:56.000 --> 00:12:57.000]  陌生的敵人
[00:12:57.000 --> 00:12:59.000]  叫死亡
[00:12:59.000 --> 00:13:01.000]  他說那種恐懼
[00:13:01.000 --> 00:13:04.000]  是我沒辦法想像
[00:13:04.000 --> 00:13:07.000]  回想起中國人金聖嘆說這句話
[00:13:07.000 --> 00:13:10.000]  是最能夠回饋我的心情
[00:13:10.000 --> 00:13:13.000]  王傳無客女
[00:13:13.000 --> 00:13:17.000]  今夜宿誰家
[00:13:17.000 --> 00:13:19.000]  我跟他分享
[00:13:19.000 --> 00:13:22.000]  在基督裏面就有盼望
[00:13:22.000 --> 00:13:23.000]  耶穌說復活在我
[00:13:23.000 --> 00:13:24.000]  生命也在我
[00:13:24.000 --> 00:13:26.000]  信我的人雖然死了也必復活
[00:13:26.000 --> 00:13:30.000]  凡活著信我的人必永遠不死
[00:13:30.000 --> 00:13:33.000]  中國人很不喜歡說死亡這件事
[00:13:33.000 --> 00:13:34.000]  在我們中間有些人說
[00:13:34.000 --> 00:13:36.000]  這個牧師又說這些
[00:13:36.000 --> 00:13:37.000]  我最不想聽
[00:13:37.000 --> 00:13:39.000]  因為我們受恐夫子影響很大
[00:13:39.000 --> 00:13:41.000]  未知生就焉知死
[00:13:41.000 --> 00:13:43.000]  所以我們不說死亡
[00:13:43.000 --> 00:13:45.000]  我們用很多代名詞代替了
[00:13:45.000 --> 00:13:47.000]  賣蛤蟆板
[00:13:47.000 --> 00:13:49.000]  回家舊時的道
[00:13:49.000 --> 00:13:50.000]  不知道什麼叫拉柴
[00:13:50.000 --> 00:13:53.000]  我也不知道那個恩友是什麼
[00:13:53.000 --> 00:13:55.000]  但無論你用什麼字都好
[00:13:55.000 --> 00:13:58.000]  始終有一天我們沒有了明天
[00:13:58.000 --> 00:14:00.000]  美國有一個很出名的神學家
[00:14:00.000 --> 00:14:01.000]  叫Paul Tillich
[00:14:01.000 --> 00:14:03.000]  他把這句話反過來說
[00:14:03.000 --> 00:14:05.000]  他不是說未知死焉知生
[00:14:05.000 --> 00:14:07.000]  他反過來說未知生焉知死
[00:14:07.000 --> 00:14:09.000]  其實我們要想一下
[00:14:09.000 --> 00:14:10.000]  一個人我們要明白到
[00:14:10.000 --> 00:14:12.000]  如果我們明白死亡不是最後一口氣
[00:14:12.000 --> 00:14:14.000]  死亡不是好像燈滅
[00:14:14.000 --> 00:14:16.000]  而是永生
[00:14:16.000 --> 00:14:18.000]  復活的盼望的時候
[00:14:18.000 --> 00:14:20.000]  我們對人生看法完全不同
[00:14:20.000 --> 00:14:22.000]  Nelson Mandela就是其中一個
[00:14:22.000 --> 00:14:25.000]  很重要很重要的一個見證
[00:14:25.000 --> 00:14:29.000]  Nelson Mandela是南非第一任的黑人總統
[00:14:29.000 --> 00:14:32.000]  他為了要爭取黑人的尊嚴
[00:14:32.000 --> 00:14:35.000]  為了爭取國家的平等
[00:14:35.000 --> 00:14:38.000]  他曾經坐過14年的苦監
[00:14:38.000 --> 00:14:39.000]  在他的自傳裏面
[00:14:39.000 --> 00:14:40.000]  A Long Walk to Freedom
[00:14:40.000 --> 00:14:42.000]  他講過他自己的經歷
[00:14:42.000 --> 00:14:45.000]  他說當時在島裏面坐監的時候
[00:14:45.000 --> 00:14:47.000]  日頭曬到隨時可以盲眼
[00:14:47.000 --> 00:14:49.000]  他每天都這樣去做苦工
[00:14:49.000 --> 00:14:51.000]  人家問他
[00:14:51.000 --> 00:14:52.000]  有什麼可以逼
[00:14:52.000 --> 00:14:53.000]  有什麼可以
[00:14:53.000 --> 00:14:55.000]  令到你繼續可以去生存
[00:14:55.000 --> 00:14:56.000]  你不會放棄
[00:14:56.000 --> 00:14:59.000]  他說我每次和囚友出去的時候
[00:14:59.000 --> 00:15:01.000]  我們都唱著聖詩出去
[00:15:01.000 --> 00:15:02.000]  他再一次提醒我們
[00:15:02.000 --> 00:15:04.000]  還有另外一個世界
[00:15:04.000 --> 00:15:05.000]  還有一個理想
[00:15:05.000 --> 00:15:07.000]  還有一個上帝在看著
[00:15:07.000 --> 00:15:09.000]  就因為這個盼望
[00:15:09.000 --> 00:15:13.000]  讓我每天仍然能夠咬著牙筋出去
[00:15:13.000 --> 00:15:16.000]  活了14年
[00:15:16.000 --> 00:15:19.000]  今天我們有沒有這個盼望
[00:15:19.000 --> 00:15:21.000]  有一個很出名的人
[00:15:21.000 --> 00:15:24.000]  叫做索羅門王
[00:15:24.000 --> 00:15:27.000]  是以色列人很聰明的一個人
[00:15:27.000 --> 00:15:28.000]  是皇帝
[00:15:28.000 --> 00:15:30.000]  他想不通這個問題
[00:15:30.000 --> 00:15:32.000]  人生裏面有很多問題他想不通
[00:15:32.000 --> 00:15:34.000]  生命有很多的問題
[00:15:34.000 --> 00:15:35.000]  孤單的問題
[00:15:35.000 --> 00:15:36.000]  死亡的問題
[00:15:36.000 --> 00:15:37.000]  分離的問題
[00:15:37.000 --> 00:15:38.000]  得失成敗的問題
[00:15:38.000 --> 00:15:39.000]  很多東西他想不通
[00:15:39.000 --> 00:15:41.000]  他有一樣更想不通
[00:15:41.000 --> 00:15:43.000]  究竟人生裏面有些什麼東西
[00:15:43.000 --> 00:15:45.000]  可以給我真正的滿足
[00:15:45.000 --> 00:15:48.000]  人生裏面有什麼可以給我真正的盼望
[00:15:48.000 --> 00:15:51.000]  在生命裏面有什麼可以給我真正的
[00:15:51.000 --> 00:15:52.000]  可以說我得到這個東西的時候
[00:15:52.000 --> 00:15:53.000]  我就真正的滿足
[00:15:53.000 --> 00:15:55.000]  他就去追求
[00:15:55.000 --> 00:15:56.000]  聖經告訴他
[00:15:56.000 --> 00:15:57.000]  他就去尋究
[00:15:57.000 --> 00:15:58.000]  他就去查究
[00:15:58.000 --> 00:16:00.000]  他就去經歷
[00:16:00.000 --> 00:16:02.000]  於是將他的經歷寫成了一本書
[00:16:02.000 --> 00:16:03.000]  叫做《傳道書》
[00:16:03.000 --> 00:16:05.000]  去到第九章的時候
[00:16:05.000 --> 00:16:06.000]  一個很重要的
[00:16:06.000 --> 00:16:07.000]  這個第九章可以說
[00:16:07.000 --> 00:16:09.000]  可以寫在論文裏面的abstract
[00:16:09.000 --> 00:16:11.000]  他就將他所研究裏面所得的
[00:16:11.000 --> 00:16:13.000]  是很精細的
[00:16:13.000 --> 00:16:14.000]  去告訴你
[00:16:14.000 --> 00:16:16.000]  如果人生裏面是有盼望
[00:16:16.000 --> 00:16:17.000]  是有意義的時候
[00:16:17.000 --> 00:16:21.000]  一定需要認識四個金科玉論
[00:16:21.000 --> 00:16:23.000]  如果你能夠體驗到
[00:16:23.000 --> 00:16:25.000]  實踐到這四個金科玉論的時候
[00:16:25.000 --> 00:16:28.000]  你的人生是不枉此生
[00:16:28.000 --> 00:16:29.000]  如果不是的時候
[00:16:29.000 --> 00:16:33.000]  我們的生命只不過是枉然渡過
[00:16:33.000 --> 00:16:35.000]  這四個是什麼金科玉論
[00:16:35.000 --> 00:16:36.000]  剛才我們讀了一段聖經
[00:16:36.000 --> 00:16:37.000]  我們看到
