
[00:00:00.000 --> 00:00:03.000]  爲了配合李師傅的見證
[00:06:30.000 --> 00:06:32.000]  是一天生此一天
[00:06:32.000 --> 00:06:34.000]  內心一天生此一天
[00:06:34.000 --> 00:06:35.000]  意思是
[00:06:35.000 --> 00:06:38.000]  他裏面好像有另一個人一樣
[00:06:38.000 --> 00:06:39.000]  我們這個外在的
[00:06:39.000 --> 00:06:42.000]  但我們裏面有靈性
[00:06:42.000 --> 00:06:43.000]  而我們裏面的靈性
[00:06:43.000 --> 00:06:44.000]  是信了耶穌之後
[00:06:44.000 --> 00:06:46.000]  耶穌在我們的生命裏面
[00:06:46.000 --> 00:06:49.000]  給了我們一個新的生命
[00:06:49.000 --> 00:06:52.000]  好像我們見到幼苗一樣
[00:06:52.000 --> 00:06:54.000]  耶穌住在我們裏面
[00:06:54.000 --> 00:06:55.000]  就不再一樣
[00:06:55.000 --> 00:06:57.000]  因爲耶穌會給我們力量
[00:06:57.000 --> 00:06:59.000]  耶穌會給我們另一種的眼光
[00:06:59.000 --> 00:07:01.000]  剛纔李唐師傅說
[00:07:01.000 --> 00:07:04.000]  我用得一天就是一天
[00:07:04.000 --> 00:07:06.000]  這種是什麼呢
[00:07:06.000 --> 00:07:10.000]  原來是基督給我們新的價值觀
[00:07:10.000 --> 00:07:13.000]  李唐師傅超過七十歲
[00:07:13.000 --> 00:07:15.000]  他有帕金遜病
[00:07:15.000 --> 00:07:18.000]  外體漸漸衰殘
[00:07:18.000 --> 00:07:20.000]  但他仍然堅持
[00:07:20.000 --> 00:07:23.000]  用他的主食來對榮耀神
[00:07:23.000 --> 00:07:25.000]  他主理門徒晚宴
[00:07:25.000 --> 00:07:27.000]  去不同的地方來對講見證
[00:07:27.000 --> 00:07:30.000]  帶出聖經人生的道理
[00:07:30.000 --> 00:07:32.000]  他侍奉主的心智
[00:07:32.000 --> 00:07:35.000]  你看不看到他裏面那種心智
[00:07:35.000 --> 00:07:38.000]  好像很年輕
[00:07:38.000 --> 00:07:39.000]  不是好像很年輕
[00:07:39.000 --> 00:07:41.000]  直頭是很年輕
[00:07:41.000 --> 00:07:43.000]  活潑
[00:07:43.000 --> 00:07:44.000]  走出來
[00:07:44.000 --> 00:07:46.000]  在家裏也是這樣過
[00:07:46.000 --> 00:07:49.000]  如果裏面沒有那份動力
[00:07:49.000 --> 00:07:51.000]  怎樣走出來呢
[00:07:51.000 --> 00:07:53.000]  在家裏睡覺就更好
[00:07:53.000 --> 00:07:55.000]  你看到他裏面的人
[00:07:55.000 --> 00:07:59.000]  是一天生死一天
[00:07:59.000 --> 00:08:02.000]  遇到困難或者挑戰不懼怕
[00:08:02.000 --> 00:08:04.000]  得到信心和盼望
[00:08:04.000 --> 00:08:06.000]  第二個祕訣是什麼呢
[00:08:06.000 --> 00:08:08.000]  從計較短暫的苦楚
[00:08:08.000 --> 00:08:11.000]  到放眼永遠的榮耀
[00:08:11.000 --> 00:08:14.000]  從我們計算短暫的苦楚
[00:08:14.000 --> 00:08:16.000]  到放眼永遠的榮耀
[00:08:16.000 --> 00:08:17.000]  這裏是第17節
[00:08:17.000 --> 00:08:19.000]  我們可以看到這個道理
[00:08:19.000 --> 00:08:22.000]  他說我們這個自暫自輕的苦楚
[00:08:22.000 --> 00:08:27.000]  要爲我們成就極重無比永遠的榮耀
[00:08:27.000 --> 00:08:29.000]  面對困難挑戰
[00:08:29.000 --> 00:08:31.000]  人往往會計算自己
[00:08:31.000 --> 00:08:34.000]  所承受的痛苦有幾多
[00:08:34.000 --> 00:08:36.000]  和有幾深
[00:08:36.000 --> 00:08:38.000]  有困難
[00:08:38.000 --> 00:08:39.000]  有問題
[00:08:39.000 --> 00:08:40.000]  我們就會想
[00:08:40.000 --> 00:08:41.000]  我們很苦
[00:08:41.000 --> 00:08:43.000]  我們那種苦的多
[00:08:43.000 --> 00:08:44.000]  數之不盡
[00:08:44.000 --> 00:08:45.000]  那種的深
[00:08:45.000 --> 00:08:47.000]  又測之不盡
[00:08:47.000 --> 00:08:48.000]  有些人會覺得自己
[00:08:48.000 --> 00:08:50.000]  失業失戀很慘
[00:08:50.000 --> 00:08:52.000]  跟着你會聽到身邊的人
[00:08:52.000 --> 00:08:54.000]  你這些小兒科
[00:08:54.000 --> 00:08:56.000]  我那些重大件事
[00:08:56.000 --> 00:08:58.000]  我負資產婚姻又失敗
[00:08:58.000 --> 00:08:59.000]  你又不理我
[00:08:59.000 --> 00:09:00.000]  數
[00:09:00.000 --> 00:09:03.000]  有些人就認爲自己癌症很慘
[00:09:03.000 --> 00:09:04.000]  跟着有另外一個得到癌症
[00:09:04.000 --> 00:09:05.000]  他告訴你
[00:09:05.000 --> 00:09:06.000]  他更慘
[00:09:06.000 --> 00:09:08.000]  因爲我除了說癌症之外
[00:09:08.000 --> 00:09:10.000]  我家人又是不理我的
[00:09:10.000 --> 00:09:11.000]  你都說有人照顧你
[00:09:11.000 --> 00:09:13.000]  你返校會都說有頂線會
[00:09:13.000 --> 00:09:14.000]  我呢
[00:09:14.000 --> 00:09:15.000]  沒有人理的
[00:09:15.000 --> 00:09:17.000]  有苦自己知
[00:09:17.000 --> 00:09:19.000]  或者有些人再說
[00:09:19.000 --> 00:09:21.000]  還有親戚朋友
[00:09:21.000 --> 00:09:23.000]  意外身亡
[00:09:23.000 --> 00:09:25.000]  人很喜歡計算
[00:09:25.000 --> 00:09:27.000]  有幾苦
[00:09:27.000 --> 00:09:29.000]  那些苦有幾多
[00:09:29.000 --> 00:09:30.000]  有幾多症
[00:09:30.000 --> 00:09:32.000]  等於說事實
[00:09:32.000 --> 00:09:34.000]  人會經歷不同程度的痛苦
[00:09:34.000 --> 00:09:36.000]  其實我們無需要比較
[00:09:36.000 --> 00:09:38.000]  他痛就是他痛
[00:09:38.000 --> 00:09:40.000]  你不痛是你的事
[00:09:40.000 --> 00:09:41.000]  他痛
[00:09:41.000 --> 00:09:43.000]  小朋友跌倒
[00:09:43.000 --> 00:09:44.000]  他叫不叫痛
[00:09:44.000 --> 00:09:46.000]  他真的叫痛
[00:09:46.000 --> 00:09:47.000]  你就經常告訴他
[00:09:47.000 --> 00:09:48.000]  小事而已
[00:09:48.000 --> 00:09:50.000]  對他來說是什麼
[00:09:50.000 --> 00:09:52.000]  大件事
[00:09:52.000 --> 00:09:53.000]  你想象一下
[00:09:53.000 --> 00:09:55.000]  有很多大人都怕蟑螂
[00:09:55.000 --> 00:09:56.000]  你就跟他講道理
[00:09:56.000 --> 00:09:58.000]  你大個仔蟑螂
[00:09:58.000 --> 00:10:00.000]  你爲什麼要怕他
[00:10:00.000 --> 00:10:01.000]  他怕就是怕
[00:10:01.000 --> 00:10:03.000]  無法解釋
[00:10:03.000 --> 00:10:05.000]  保祿說
[00:10:05.000 --> 00:10:08.000]  他和門徒的痛苦是至暫至輕
[00:10:08.000 --> 00:10:10.000]  即是說最微小
[00:10:10.000 --> 00:10:11.000]  最輕微的
[00:10:11.000 --> 00:10:13.000]  是不是真的呢
[00:10:13.000 --> 00:10:15.000]  究竟保祿所講的
[00:10:15.000 --> 00:10:17.000]  他的痛苦是什麼呢
[00:10:17.000 --> 00:10:19.000]  看少少聖經
[00:10:19.000 --> 00:10:21.000]  前文四章八至九節
[00:10:21.000 --> 00:10:22.000]  他說到什麼呢
[00:10:22.000 --> 00:10:24.000]  我們四面受敵卻不被困住
[00:10:24.000 --> 00:10:26.000]  心裏作難卻不致失望
[00:10:26.000 --> 00:10:28.000]  遭逼迫卻不被丟棄
[00:10:28.000 --> 00:10:30.000]  打倒了卻不致死亡
[00:10:30.000 --> 00:10:32.000]  哇 保祿所受的痛苦
[00:10:32.000 --> 00:10:34.000]  是不是真的至暫至輕
[00:10:34.000 --> 00:10:36.000]  其實不是
[00:10:36.000 --> 00:10:38.000]  四面受敵
[00:10:38.000 --> 00:10:40.000]  被人圍攻困住
[00:10:40.000 --> 00:10:43.000]  他心裏都覺得艱難
[00:10:43.000 --> 00:10:45.000]  還要被人逼迫
[00:10:45.000 --> 00:10:47.000]  什麼叫被人逼迫
[00:10:47.000 --> 00:10:49.000]  你看到現在政府很多問題
[00:10:49.000 --> 00:10:51.000]  就是個個都逼迫大家
[00:10:51.000 --> 00:10:52.000]  互相逼迫
[00:10:52.000 --> 00:10:53.000]  咬住你不放
[00:10:53.000 --> 00:10:55.000]  這些是逼迫
[00:10:55.000 --> 00:10:57.000]  打倒了
[00:10:57.000 --> 00:10:59.000]  他真的被人用石頭打
[00:10:59.000 --> 00:11:00.000]  下一段的經文
[00:11:00.000 --> 00:11:02.000]  崑崙多後書第十一章二十三至二十七節
[00:11:02.000 --> 00:11:04.000]  保祿他自己講
[00:11:04.000 --> 00:11:06.000]  他有多苦
[00:11:06.000 --> 00:11:08.000]  他們是基督的僕人嗎
[00:11:08.000 --> 00:11:09.000]  我講他狂話
[00:11:09.000 --> 00:11:10.000]  我更加是
[00:11:10.000 --> 00:11:12.000]  我被他們多受奴苦
[00:11:12.000 --> 00:11:13.000]  多下監牢
[00:11:13.000 --> 00:11:15.000]  受鞭打是過重的
[00:11:15.000 --> 00:11:16.000]  冒死是屢次有的
[00:11:16.000 --> 00:11:18.000]  被猶太人鞭打五次
[00:11:18.000 --> 00:11:19.000]  你不要以爲五次
[00:11:19.000 --> 00:11:21.000]  猶太人有規矩
[00:11:21.000 --> 00:11:24.000]  那五次每一次都要打四十減一下
[00:11:24.000 --> 00:11:26.000]  被棍打三次
[00:11:26.000 --> 00:11:27.000]  被石頭打一次
[00:11:27.000 --> 00:11:29.000]  遇着船壞三次
[00:11:29.000 --> 00:11:31.000]  一晝一夜在深海里面
[00:11:31.000 --> 00:11:32.000]  又屢次行遠路
[00:11:32.000 --> 00:11:34.000]  行遠路的時候會遇到什麼危險
[00:11:34.000 --> 00:11:35.000]  遭江河的危險
[00:11:35.000 --> 00:11:36.000]  盜賊的危險
[00:11:36.000 --> 00:11:37.000]  同族的危險
[00:11:37.000 --> 00:11:39.000]  外邦人的危險
[00:11:39.000 --> 00:11:40.000]  城裏的危險
[00:11:40.000 --> 00:11:41.000]  曠野的危險
[00:11:41.000 --> 00:11:42.000]  海中的危險
[00:11:42.000 --> 00:11:43.000]  假帝卿的危險
[00:11:43.000 --> 00:11:45.000]  即是各式各樣的危險都有
[00:11:45.000 --> 00:11:47.000]  什麼環境的危險都有
[00:11:47.000 --> 00:11:51.000]  什麼人被他的逼迫困難都有
[00:11:51.000 --> 00:11:54.000]  不受勞碌受困苦
[00:11:54.000 --> 00:11:56.000]  多次不得睡又飢又渴
[00:11:56.000 --> 00:11:59.000]  多次不得食受寒冷赤身勞體
[00:11:59.000 --> 00:12:02.000]  頂尖會保羅所受的痛苦
[00:12:02.000 --> 00:12:04.000]  是不是很輕微
[00:12:04.000 --> 00:12:06.000]  一點都不輕微
[00:12:06.000 --> 00:12:08.000]  你有沒有受過這樣的苦
[00:12:08.000 --> 00:12:10.000]  少少可能
[00:12:10.000 --> 00:12:12.000]  不知道有沒有十分一呢
[00:12:12.000 --> 00:12:14.000]  但他爲什麼說得出
[00:12:14.000 --> 00:12:16.000]  他說我們所受的苦楚
[00:12:16.000 --> 00:12:19.000]  是至暫至輕的呢
[00:12:19.000 --> 00:12:23.000]  從客觀的環境
[00:12:23.000 --> 00:12:25.000]  客觀的事實
[00:12:25.000 --> 00:12:26.000]  一點都不輕
[00:12:26.000 --> 00:12:29.000]  一點都不短暫
[00:12:29.000 --> 00:12:32.000]  但他爲什麼說得出這番話呢
[00:12:32.000 --> 00:12:38.000]  他不是無視這些困苦的程度
[00:12:38.000 --> 00:12:41.000]  是論程度不輕
[00:12:41.000 --> 00:12:45.000]  這些苦楚都是真實的
[00:12:45.000 --> 00:12:48.000]  是很沉重甚至很殘酷的
[00:12:48.000 --> 00:12:51.000]  但爲什麼保羅說得出
[00:12:51.000 --> 00:12:53.000]  是至暫至輕的呢
[00:12:53.000 --> 00:12:55.000]  很明顯他是從一個永恆的角度
[00:12:55.000 --> 00:12:57.000]  來對看眼前的痛苦
[00:12:57.000 --> 00:12:59.000]  是用一個永恆的角度
[00:12:59.000 --> 00:13:01.000]  來對看眼前的痛苦
[00:13:01.000 --> 00:13:03.000]  即是說從時間來說
[00:13:03.000 --> 00:13:06.000]  如果我們的眼睛只看今生
[00:13:06.000 --> 00:13:09.000]  我幾十年都受苦
[00:13:09.000 --> 00:13:11.000]  那不是很苦嗎
[00:13:11.000 --> 00:13:14.000]  我爸爸有一日喫飯就說
[00:13:14.000 --> 00:13:19.000]  我小時候真的捱苦捱得很厲害
[00:13:19.000 --> 00:13:21.000]  他1922年出生
[00:13:21.000 --> 00:13:24.000]  你可以想象當時捱苦
[00:13:24.000 --> 00:13:27.000]  經歷香港慘淡的時候
[00:13:27.000 --> 00:13:29.000]  經歷打仗的時候
[00:13:29.000 --> 00:13:31.000]  他打過國民黨
[00:13:31.000 --> 00:13:33.000]  他說我幾次都死不了
[00:13:33.000 --> 00:13:34.000]  他說真的
[00:13:34.000 --> 00:13:35.000]  譁!回想起
[00:13:35.000 --> 00:13:37.000]  回到一條小命
[00:13:37.000 --> 00:13:40.000]  到今天他九十多歲
[00:13:40.000 --> 00:13:43.000]  他才覺得現在好像有少少安享晚年
[00:13:43.000 --> 00:13:48.000]  如果定徵在眼前幾十年
[00:13:48.000 --> 00:13:50.000]  如果他沒有那麼長命
[00:13:50.000 --> 00:13:52.000]  他的苦一點都不短
[00:13:52.000 --> 00:13:54.000]  如果人一生有七十
[00:13:54.000 --> 00:13:55.000]  他捱了六十
[00:13:55.000 --> 00:13:56.000]  苦不苦
[00:13:56.000 --> 00:13:57.000]  苦
[00:13:57.000 --> 00:14:00.000]  但是保羅他怎麼看
[00:14:00.000 --> 00:14:01.000]  至暫至輕呢
[00:14:01.000 --> 00:14:03.000]  他不只是用今生
[00:14:03.000 --> 00:14:04.000]  我一會兒會再說
[00:14:04.000 --> 00:14:06.000]  他用一種永恆的角度
[00:14:06.000 --> 00:14:08.000]  他說對比起
[00:14:08.000 --> 00:14:13.000]  永遠極重無比的榮耀
[00:14:13.000 --> 00:14:15.000]  這些算得了什麼
[00:14:15.000 --> 00:14:17.000]  所以他有另一種眼光
[00:14:17.000 --> 00:14:18.000]  一個永恆的眼光
[00:14:18.000 --> 00:14:19.000]  並且他要說
[00:14:19.000 --> 00:14:21.000]  這些苦楚原來要成就
[00:14:21.000 --> 00:14:22.000]  他下半截說
[00:14:22.000 --> 00:14:27.000]  會換來極重和永遠的榮耀
[00:14:27.000 --> 00:14:31.000]  什麼是極重無比永遠的榮耀
[00:14:31.000 --> 00:14:33.000]  不是考試考第一
[00:14:33.000 --> 00:14:37.000]  或者李唐師傅不知道有沒有經常拿獎呢
[00:14:37.000 --> 00:14:40.000]  不是這些主送拿獎
[00:14:40.000 --> 00:14:44.000]  不是得諾貝爾獎的這種榮耀
[00:14:44.000 --> 00:14:49.000]  不是得到奧林匹克參賽金牌的榮耀
[00:14:49.000 --> 00:14:50.000]  不是
[00:14:50.000 --> 00:14:53.000]  極重無比永遠的榮耀
[00:14:53.000 --> 00:14:57.000]  可以說主耶穌祂自己的顯現
[00:14:57.000 --> 00:14:59.000]  上帝祂與人同在
[00:14:59.000 --> 00:15:01.000]  祂給人的賞賜
[00:15:01.000 --> 00:15:03.000]  不只是將來
[00:15:03.000 --> 00:15:06.000]  今生都有很多主的稱讚
[00:15:06.000 --> 00:15:07.000]  主的同在
[00:15:07.000 --> 00:15:09.000]  你想想李唐師傅
[00:15:09.000 --> 00:15:13.000]  他如果不是從上帝而來那份平安喜樂滿足
[00:15:13.000 --> 00:15:19.000]  他怎麼可以帶着病周圍來講見證呢
[00:15:19.000 --> 00:15:22.000]  所以第三點
[00:15:22.000 --> 00:15:24.000]  我們要在困難
[00:15:24.000 --> 00:15:27.000]  在挑戰裏面不懼怕
[00:15:27.000 --> 00:15:29.000]  得着信心和盼望
[00:15:29.000 --> 00:15:32.000]  我們要從注視可見的今生
[00:15:32.000 --> 00:15:35.000]  到指望不可見的永恆
[00:15:35.000 --> 00:15:38.000]  保羅他說原來我們不是顧念所見的
[00:15:38.000 --> 00:15:40.000]  你是顧念所不見的
[00:15:40.000 --> 00:15:42.000]  因爲所見的是暫時的
[00:15:42.000 --> 00:15:46.000]  所不見的是永遠的
[00:15:46.000 --> 00:15:49.000]  有一個老婆婆
[00:15:49.000 --> 00:15:54.000]  她飽受衰老過程的困擾
[00:15:54.000 --> 00:15:57.000]  不再美麗
[00:15:57.000 --> 00:16:00.000]  體力衰竭
[00:16:00.000 --> 00:16:04.000]  越來越覺得自己成爲了別人的負擔
