
[00:00:00.000 --> 00:00:02.000]  各位英青姐妹早晨
[00:03:56.000 --> 00:03:57.000]  但是他祈禱
[00:03:57.000 --> 00:03:59.000]  他祈禱
[00:03:59.000 --> 00:04:04.000]  就好像彷彿他去到菲律賓的教會
[00:04:04.000 --> 00:04:06.000]  當時在羅馬
[00:04:06.000 --> 00:04:10.000]  保羅的心就飛到菲律賓的教會裡面
[00:04:10.000 --> 00:04:12.000]  就想起弟兄姊妹
[00:04:12.000 --> 00:04:14.000]  在腦海裡面就出現
[00:04:14.000 --> 00:04:16.000]  每一個弟兄姊妹的樣子
[00:04:16.000 --> 00:04:17.000]  他們的面容
[00:04:17.000 --> 00:04:18.000]  一看見
[00:04:18.000 --> 00:04:19.000]  一想起
[00:04:19.000 --> 00:04:21.000]  保羅的心裡面就甜
[00:04:21.000 --> 00:04:23.000]  心裡面就笑起來
[00:04:23.000 --> 00:04:25.000]  心裡面就開心
[00:04:25.000 --> 00:04:27.000]  我們會問
[00:04:27.000 --> 00:04:28.000]  什麼令到保羅
[00:04:28.000 --> 00:04:32.000]  每逢想起弟兄姊妹都歡喜快樂呢?
[00:04:32.000 --> 00:04:33.000]  我就留意到
[00:04:33.000 --> 00:04:36.000]  起碼在經卷裡面有三件事
[00:04:36.000 --> 00:04:38.000]  很想跟大家一起分享
[00:04:38.000 --> 00:04:39.000]  第一方面
[00:04:39.000 --> 00:04:42.000]  什麼令到保羅歡喜快樂呢?
[00:04:42.000 --> 00:04:45.000]  就是當他體會到
[00:04:45.000 --> 00:04:46.000]  他見到
[00:04:46.000 --> 00:04:47.000]  他感受到
[00:04:47.000 --> 00:04:51.000]  弟兄姊妹彼此相愛
[00:04:51.000 --> 00:04:52.000]  第一方面
[00:04:52.000 --> 00:04:53.000]  保羅歡喜快樂
[00:04:53.000 --> 00:04:57.000]  就是因為他知道弟兄姊妹彼此相愛
[00:04:57.000 --> 00:04:59.000]  在第二章裡面
[00:04:59.000 --> 00:05:00.000]  提到一個人物
[00:05:00.000 --> 00:05:03.000]  叫做以巴忽提
[00:05:03.000 --> 00:05:04.000]  以巴忽提是誰呢?
[00:05:04.000 --> 00:05:08.000]  就是菲律比教會派去羅馬
[00:05:08.000 --> 00:05:12.000]  照顧保羅的僕人
[00:05:12.000 --> 00:05:15.000]  原來保羅在羅馬坐牢的時候
[00:05:15.000 --> 00:05:16.000]  菲律比的弟兄姊妹
[00:05:16.000 --> 00:05:18.000]  很牽掛保羅
[00:05:18.000 --> 00:05:20.000]  很想幫助保羅
[00:05:20.000 --> 00:05:22.000]  很想激勵他
[00:05:22.000 --> 00:05:23.000]  很想照顧保羅
[00:05:23.000 --> 00:05:25.000]  於是他怎麼做呢?
[00:05:25.000 --> 00:05:26.000]  他就派一個僕人
[00:05:26.000 --> 00:05:27.000]  以巴忽提
[00:05:27.000 --> 00:05:29.000]  千里迢迢去到羅馬
[00:05:29.000 --> 00:05:32.000]  來照顧保羅
[00:05:32.000 --> 00:05:34.000]  支持保羅
[00:05:34.000 --> 00:05:35.000]  誰不知
[00:05:35.000 --> 00:05:40.000]  這個以巴忽提在羅馬地方病了
[00:05:40.000 --> 00:05:42.000]  經文說他病得幾乎要死
[00:05:42.000 --> 00:05:44.000]  可能是天氣寒冷
[00:05:44.000 --> 00:05:45.000]  也說不定
[00:05:45.000 --> 00:05:46.000]  有些色情學者可能說
[00:05:46.000 --> 00:05:48.000]  以巴忽提有傷寒
[00:05:48.000 --> 00:05:50.000]  感染了一些重病
[00:05:50.000 --> 00:05:52.000]  病得幾乎要死
[00:05:52.000 --> 00:05:55.000]  這件事讓保羅很擔心
[00:05:55.000 --> 00:05:57.000]  菲律比的教會弟兄姊妹聽到之後
[00:05:57.000 --> 00:05:59.000]  也很掛心
[00:05:59.000 --> 00:06:00.000]  他們派一個人去幫助保羅
[00:06:00.000 --> 00:06:02.000]  誰不知成為了保羅的父女
[00:06:02.000 --> 00:06:04.000]  還病了
[00:06:04.000 --> 00:06:05.000]  連累了保羅
[00:06:05.000 --> 00:06:08.000]  保羅也很不自在
[00:06:08.000 --> 00:06:09.000]  你們派來幫我
[00:06:09.000 --> 00:06:11.000]  支持我的以巴忽提
[00:06:11.000 --> 00:06:13.000]  病得幾乎要死
[00:06:13.000 --> 00:06:15.000]  總是有一種
[00:06:15.000 --> 00:06:18.000]  大家有一種情義
[00:06:18.000 --> 00:06:20.000]  怎麼好呢?
[00:06:20.000 --> 00:06:21.000]  保羅於是服侍
[00:06:21.000 --> 00:06:22.000]  為他祈禱
[00:06:22.000 --> 00:06:25.000]  後來病好了
[00:06:25.000 --> 00:06:27.000]  以巴忽提病好了
[00:06:27.000 --> 00:06:29.000]  保羅就打發以巴忽提
[00:06:29.000 --> 00:06:30.000]  帶著這封信
[00:06:30.000 --> 00:06:31.000]  菲律比的書信
[00:06:31.000 --> 00:06:33.000]  回到菲律比教會
[00:06:33.000 --> 00:06:34.000]  告訴他們
[00:06:34.000 --> 00:06:35.000]  我沒事了
[00:06:35.000 --> 00:06:36.000]  我痊癒了
[00:06:36.000 --> 00:06:38.000]  你們不用擔心
[00:06:38.000 --> 00:06:40.000]  保羅說你們要歡歡喜喜
[00:06:40.000 --> 00:06:44.000]  來接待這個弟兄
[00:06:44.000 --> 00:06:47.000]  我們看到一幅圖畫是什麼呢?
[00:06:47.000 --> 00:06:49.000]  菲律比教會的弟兄姊妹
[00:06:49.000 --> 00:06:51.000]  很愛保羅
[00:06:51.000 --> 00:06:53.000]  很關心他
[00:06:53.000 --> 00:06:55.000]  紀念他
[00:06:55.000 --> 00:06:56.000]  支持他
[00:06:56.000 --> 00:06:58.000]  派人照顧他
[00:06:58.000 --> 00:07:01.000]  保羅也很愛菲律比的信徒
[00:07:01.000 --> 00:07:03.000]  他們好像兩地一線牽
[00:07:03.000 --> 00:07:08.000]  大家感情相當濃厚
[00:07:08.000 --> 00:07:09.000]  我們看到
[00:07:09.000 --> 00:07:12.000]  保羅愛弟兄姊妹
[00:07:12.000 --> 00:07:14.000]  弟兄姊妹愛保羅
[00:07:14.000 --> 00:07:17.000]  在這麼愛的關係裡
[00:07:17.000 --> 00:07:19.000]  令到保羅滿心歡喜快樂
[00:07:19.000 --> 00:07:21.000]  令到保羅心裡
[00:07:21.000 --> 00:07:22.000]  雖然坐牢也好
[00:07:22.000 --> 00:07:24.000]  他知道他仍然是輕生
[00:07:24.000 --> 00:07:25.000]  他知道他仍然是自由的
[00:07:25.000 --> 00:07:29.000]  他知道弟兄姊妹仍然是紀念支持他
[00:07:29.000 --> 00:07:30.000]  大家看到嗎?
[00:07:30.000 --> 00:07:31.000]  在愛裡面
[00:07:31.000 --> 00:07:33.000]  能夠超越了環境的控制
[00:07:33.000 --> 00:07:36.000]  超越了艱難困苦
[00:07:36.000 --> 00:07:39.000]  這是保羅的體會
[00:07:39.000 --> 00:07:41.000]  有一次我聽回一些舊歌
[00:07:41.000 --> 00:07:44.000]  林子祥唱的那首歌
[00:07:44.000 --> 00:07:47.000]  他說"有料理開心啲"
[00:07:47.000 --> 00:07:49.000]  "鹹魚白菜都好好味"
[00:07:49.000 --> 00:07:51.000]  我很深切體會
[00:07:51.000 --> 00:07:53.000]  原來在愛裡面
[00:07:53.000 --> 00:07:55.000]  簡簡單單的生活
[00:07:55.000 --> 00:07:57.000]  都可以甜蜜的
[00:07:57.000 --> 00:07:59.000]  當然那首歌是講愛情的
[00:07:59.000 --> 00:08:02.000]  原來在愛裡面
[00:08:02.000 --> 00:08:04.000]  雖然簡樸
[00:08:04.000 --> 00:08:06.000]  貧困也好
[00:08:06.000 --> 00:08:08.000]  是超越了的
[00:08:08.000 --> 00:08:09.000]  我們說
[00:08:09.000 --> 00:08:12.000]  寧願吃一些開尾飯
[00:08:12.000 --> 00:08:14.000]  好過你真的是狗大鬼
[00:08:14.000 --> 00:08:15.000]  滿下全席擺在你面前
[00:08:15.000 --> 00:08:16.000]  吃得不開心
[00:08:16.000 --> 00:08:18.000]  都是假的
[00:08:18.000 --> 00:08:20.000]  但原來在家庭裡面
[00:08:20.000 --> 00:08:21.000]  在教會裡面
[00:08:21.000 --> 00:08:22.000]  在感情裡面
[00:08:22.000 --> 00:08:24.000]  有愛的元素
[00:08:24.000 --> 00:08:26.000]  大家是開心的
[00:08:26.000 --> 00:08:28.000]  大家是歡喜快樂的
[00:08:28.000 --> 00:08:30.000]  各位
[00:08:30.000 --> 00:08:33.000]  這是愛的情操
[00:08:33.000 --> 00:08:35.000]  也是愛的素質
[00:08:35.000 --> 00:08:38.000]  令到保羅的心裡面
[00:08:38.000 --> 00:08:40.000]  是歡喜快樂的
[00:08:40.000 --> 00:08:44.000]  我有一次坐火車
[00:08:44.000 --> 00:08:46.000]  這樣說對不對呢?
[00:08:46.000 --> 00:08:47.000]  叫港鐵
[00:08:47.000 --> 00:08:49.000]  去到九龍塘
[00:08:49.000 --> 00:08:51.000]  一出閘的時候
[00:08:51.000 --> 00:08:53.000]  我就望向對面的一間學校
[00:08:53.000 --> 00:08:56.000]  叫加勒薩聖家學校
[00:08:56.000 --> 00:08:57.000]  我留意到
[00:08:57.000 --> 00:09:00.000]  下面地下禮堂有一個牌匾
[00:09:00.000 --> 00:09:02.000]  牌匾上面寫了四個字
[00:09:02.000 --> 00:09:04.000]  我一看就很深刻的印象
[00:09:04.000 --> 00:09:06.000]  寫了什麼呢?
[00:09:06.000 --> 00:09:07.000]  他說
[00:09:07.000 --> 00:09:11.000]  以愛相繫
[00:09:11.000 --> 00:09:12.000]  另外很觸動
[00:09:12.000 --> 00:09:13.000]  一間學校
[00:09:13.000 --> 00:09:14.000]  他強調
[00:09:14.000 --> 00:09:15.000]  他教化
[00:09:15.000 --> 00:09:18.000]  他培育他的學生
[00:09:18.000 --> 00:09:19.000]  以愛相繫
[00:09:19.000 --> 00:09:22.000]  在愛裡面是聯繫在一起的
[00:09:22.000 --> 00:09:24.000]  在愛裡面是有合一的
[00:09:24.000 --> 00:09:25.000]  我心想
[00:09:25.000 --> 00:09:27.000]  其實這就是教會的標誌
[00:09:27.000 --> 00:09:30.000]  正是教會的基石
[00:09:30.000 --> 00:09:31.000]  我們經常說
[00:09:31.000 --> 00:09:32.000]  回教會講什麼?
[00:09:32.000 --> 00:09:33.000]  講道理
[00:09:33.000 --> 00:09:34.000]  順耶穌講道理
[00:09:34.000 --> 00:09:35.000]  講什麼?
[00:09:35.000 --> 00:09:37.000]  講冥心
[00:09:37.000 --> 00:09:38.000]  還有呢?
[00:09:38.000 --> 00:09:40.000]  講愛心
[00:09:40.000 --> 00:09:43.000]  曾幾何時我們被吸引回教會
[00:09:43.000 --> 00:09:45.000]  我們願意留在教會
[00:09:45.000 --> 00:09:48.000]  因為回到教會有人關心
[00:09:48.000 --> 00:09:52.000]  那份支持
[00:09:52.000 --> 00:09:53.000]  那份肯定
[00:09:53.000 --> 00:09:57.000]  讓我們很感動
[00:09:57.000 --> 00:09:59.000]  這個地方這麼獨特
[00:09:59.000 --> 00:10:01.000]  頂尖會這麼關心
[00:10:01.000 --> 00:10:03.000]  新朋友來接納我
[00:10:03.000 --> 00:10:05.000]  這麼歡迎我
[00:10:05.000 --> 00:10:07.000]  在愛心裡面
[00:10:07.000 --> 00:10:10.000]  令到教會打好根基
[00:10:10.000 --> 00:10:13.000]  也令到保羅
[00:10:13.000 --> 00:10:15.000]  在坐牢受苦
[00:10:15.000 --> 00:10:17.000]  他也歡喜快樂
[00:10:17.000 --> 00:10:18.000]  各位
[00:10:18.000 --> 00:10:20.000]  今天教會建基在順忘愛
[00:10:20.000 --> 00:10:24.000]  其中仍然是愛心為主
[00:10:24.000 --> 00:10:26.000]  有一次在小組裡面
[00:10:26.000 --> 00:10:29.000]  有一個姐妹教書
[00:10:29.000 --> 00:10:32.000]  有一次定期驗身
[00:10:32.000 --> 00:10:34.000]  殊不知她身體檢查的時候
[00:10:34.000 --> 00:10:35.000]  一照肺
[00:10:35.000 --> 00:10:38.000]  就發覺肺部裡面有黑影
[00:10:38.000 --> 00:10:39.000]  大家可以想像得到
[00:10:39.000 --> 00:10:40.000]  晴天霹靂
[00:10:40.000 --> 00:10:43.000]  肺部裡面有個影子
[00:10:43.000 --> 00:10:44.000]  黑影
[00:10:44.000 --> 00:10:47.000]  後來證實了她有肺病
[00:10:47.000 --> 00:10:48.000]  一個教書的人
[00:10:48.000 --> 00:10:50.000]  肺病要停下來
[00:10:50.000 --> 00:10:51.000]  要療養
[00:10:51.000 --> 00:10:52.000]  怕感染要吃藥
[00:10:52.000 --> 00:10:55.000]  吃很多顆藥丸
[00:10:55.000 --> 00:10:57.000]  其實挺苦的
[00:10:57.000 --> 00:10:59.000]  突然間落到一個危機裡面
[00:10:59.000 --> 00:11:01.000]  最慘的是什麼呢?
[00:11:01.000 --> 00:11:03.000]  這個姐妹
[00:11:03.000 --> 00:11:05.000]  她還有一個小朋友很小
[00:11:05.000 --> 00:11:07.000]  還有她丈夫
[00:11:07.000 --> 00:11:08.000]  他病了
[00:11:08.000 --> 00:11:09.000]  他要療養
[00:11:09.000 --> 00:11:12.000]  照顧不到家庭
[00:11:12.000 --> 00:11:13.000]  在這個時候
[00:11:13.000 --> 00:11:16.000]  家庭面對一個衝擊
[00:11:16.000 --> 00:11:19.000]  教會的小組就很支持她
[00:11:19.000 --> 00:11:20.000]  也令我感動
[00:11:20.000 --> 00:11:22.000]  於是那個組員跟她說
[00:11:22.000 --> 00:11:25.000]  不用擔心,姐妹
[00:11:25.000 --> 00:11:27.000]  你丈夫和兒子今晚開不了飯
[00:11:27.000 --> 00:11:28.000]  過我們隔壁
[00:11:28.000 --> 00:11:31.000]  擺一雙筷子一起吃飯
[00:11:31.000 --> 00:11:33.000]  你兒子的功課
[00:11:33.000 --> 00:11:34.000]  不怕,一起溫書
[00:11:34.000 --> 00:11:36.000]  回去補習
[00:11:36.000 --> 00:11:38.000]  你在醫院休息的時候
[00:11:38.000 --> 00:11:41.000]  我們姐妹妹煲湯
[00:11:41.000 --> 00:11:44.000]  到醫院探病
[00:11:44.000 --> 00:11:46.000]  慰問她
[00:11:46.000 --> 00:11:48.000]  給她喝湯水
[00:11:48.000 --> 00:11:50.000]  姐妹很感動
[00:11:50.000 --> 00:11:52.000]  在醫院裡面很興奮
[00:11:52.000 --> 00:11:54.000]  病得很快
[00:11:54.000 --> 00:11:56.000]  有一次在生活裡面
[00:11:56.000 --> 00:11:57.000]  夫人跟她說
[00:11:57.000 --> 00:12:00.000]  你是誰?這麼多人探望你
[00:12:00.000 --> 00:12:02.000]  你這麼多親戚朋友
[00:12:02.000 --> 00:12:03.000]  她說不是的
[00:12:03.000 --> 00:12:05.000]  那些就是我教會的頂姐妹
[00:12:05.000 --> 00:12:07.000]  那個就是我們教會的人
[00:12:07.000 --> 00:12:08.000]  那位姑娘說
[00:12:08.000 --> 00:12:11.000]  我們教會真的很有愛心
[00:12:11.000 --> 00:12:14.000]  定期一群人來探望你
[00:12:14.000 --> 00:12:16.000]  後來這個姐妹康復了
[00:12:16.000 --> 00:12:17.000]  很感動
[00:12:17.000 --> 00:12:19.000]  在教會裡面
[00:12:19.000 --> 00:12:20.000]  願意回應
[00:12:20.000 --> 00:12:22.000]  好像心裡是封神
[00:12:22.000 --> 00:12:24.000]  各位,今天教會
[00:12:24.000 --> 00:12:27.000]  同樣建基在愛的基礎上
[00:12:27.000 --> 00:12:29.000]  是令到我們大家
[00:12:29.000 --> 00:12:33.000]  可以安樂滿心歡喜快樂
[00:12:33.000 --> 00:12:34.000]  回到教會
[00:12:34.000 --> 00:12:35.000]  有個安樂窩
[00:12:35.000 --> 00:12:37.000]  回到這個地方
[00:12:37.000 --> 00:12:38.000]  有人鼓勵
[00:12:38.000 --> 00:12:39.000]  有人代託
[00:12:39.000 --> 00:12:40.000]  有人問候
[00:12:40.000 --> 00:12:41.000]  有人支持
[00:12:41.000 --> 00:12:44.000]  外面多風大雨大都好
[00:12:44.000 --> 00:12:47.000]  在商場怎麼打仗都好
[00:12:47.000 --> 00:12:50.000]  在讀書上有多艱鉅都好
[00:12:50.000 --> 00:12:53.000]  升學前途方向有多困難都好
[00:12:53.000 --> 00:12:55.000]  回到教會
[00:12:55.000 --> 00:12:57.000]  我們肯定有人支持
[00:12:57.000 --> 00:12:58.000]  有人關心
[00:12:58.000 --> 00:13:00.000]  有人問我祈禱
[00:13:00.000 --> 00:13:03.000]  有人發短信給我問候
[00:13:03.000 --> 00:13:06.000]  我落難都好久,背後仍有人支持我
[00:13:06.000 --> 00:13:08.000]  各位,這就是教會
[00:13:08.000 --> 00:13:12.000]  這就是令到保羅滿心歡喜快樂的地方
[00:13:12.000 --> 00:13:15.000]  各位,願意教會同樣建基在這樣的根基上
[00:13:15.000 --> 00:13:18.000]  在一個相愛的根基上
[00:13:18.000 --> 00:13:20.000]  以愛相繫
[00:13:20.000 --> 00:13:22.000]  真是美麗的圖畫
[00:13:22.000 --> 00:13:24.000]  今天保羅祈禱
[00:13:24.000 --> 00:13:26.000]  他說,我一想起弟兄姊妹
[00:13:26.000 --> 00:13:27.000]  歡喜快樂
[00:13:27.000 --> 00:13:30.000]  不知道大家會不會有同樣的感受
[00:13:30.000 --> 00:13:33.000]  一想起聖教堂的弟兄姊妹
[00:13:33.000 --> 00:13:35.000]  一想起,到旁邊的圖畫
[00:13:35.000 --> 00:13:37.000]  就歡喜快樂
[00:13:37.000 --> 00:13:40.000]  什麼令到我們落心呢?
[00:13:40.000 --> 00:13:42.000]  什麼令到我們入心呢?
[00:13:42.000 --> 00:13:43.000]  就是見證
[00:13:43.000 --> 00:13:44.000]  就是關係
[00:13:44.000 --> 00:13:45.000]  就是相愛
[00:13:45.000 --> 00:13:47.000]  就是支持
[00:13:47.000 --> 00:13:49.000]  願意我們不單止講大道理
[00:13:49.000 --> 00:13:51.000]  願意我們付諸於實行
[00:13:51.000 --> 00:13:53.000]  彼此問候
[00:13:53.000 --> 00:13:54.000]  彼此支持
[00:13:54.000 --> 00:13:55.000]  彼此鼓勵
[00:13:55.000 --> 00:13:57.000]  願意神的家,神的教會
[00:13:57.000 --> 00:14:00.000]  建基在基督的愛裡面
[00:14:00.000 --> 00:14:02.000]  在神的恩典裡面
[00:14:02.000 --> 00:14:04.000]  讓我們彼此扶持
[00:14:04.000 --> 00:14:06.000]  彼此承讓
[00:14:06.000 --> 00:14:07.000]  第二方面
[00:14:07.000 --> 00:14:11.000]  什麼令到保羅滿身歡喜快樂呢?
[00:14:11.000 --> 00:14:14.000]  什麼令到保羅坐監
[00:14:14.000 --> 00:14:15.000]  心靈暢快
[00:14:15.000 --> 00:14:17.000]  心靈輕鬆呢?
[00:14:17.000 --> 00:14:19.000]  在這件書信裡面
[00:14:19.000 --> 00:14:22.000]  保羅有一個禱告的心聲
[00:14:22.000 --> 00:14:23.000]  第九節
[00:14:23.000 --> 00:14:24.000]  我禱告的時候
[00:14:24.000 --> 00:14:26.000]  就是要你們的愛心
[00:14:26.000 --> 00:14:27.000]  他們有愛心
[00:14:27.000 --> 00:14:29.000]  他們相愛
[00:14:29.000 --> 00:14:30.000]  可以
[00:14:30.000 --> 00:14:31.000]  還有什麼呢?
[00:14:31.000 --> 00:14:33.000]  還要在知識和各樣見識上
[00:14:33.000 --> 00:14:34.000]  多而又多
[00:14:34.000 --> 00:14:36.000]  所以你們能夠分辨是非
[00:14:36.000 --> 00:14:38.000]  作誠實無過的人
[00:14:38.000 --> 00:14:40.000]  在基督的日子
[00:14:40.000 --> 00:14:42.000]  並靠耶穌基督基本仁義的果實
[00:14:42.000 --> 00:14:44.000]  在後面這裡
[00:14:44.000 --> 00:14:48.000]  第一章後面的經文也提到
[00:14:57.000 --> 00:14:58.000]  第二
[00:14:58.000 --> 00:14:59.000]  二十五節
[00:14:59.000 --> 00:15:00.000]  我既然這樣深信
[00:15:00.000 --> 00:15:02.000]  就知道仍要住在你們中間
[00:15:02.000 --> 00:15:03.000]  且與你們同住
[00:15:03.000 --> 00:15:05.000]  使你們在所信的道上
[00:15:05.000 --> 00:15:07.000]  又長進又喜樂
[00:15:07.000 --> 00:15:11.000]  保羅在這裡提醒弟兄姊妹
[00:15:11.000 --> 00:15:14.000]  愛心緊要
[00:15:14.000 --> 00:15:16.000]  愛心是根基
[00:15:16.000 --> 00:15:18.000]  但同樣要百尺竿頭
[00:15:18.000 --> 00:15:19.000]  更進一步
[00:15:19.000 --> 00:15:21.000]  要在愛心
[00:15:21.000 --> 00:15:22.000]  還有另外什麼呢?
[00:15:22.000 --> 00:15:24.000]  知識和各樣見識上
[00:15:24.000 --> 00:15:25.000]  多而又多
[00:15:25.000 --> 00:15:26.000]  意思是什麼呢?
[00:15:26.000 --> 00:15:28.000]  在聖經的知識
[00:15:28.000 --> 00:15:30.000]  造靈的真理上
[00:15:30.000 --> 00:15:33.000]  甚至在學問上
[00:15:33.000 --> 00:15:34.000]  繼續增進
[00:15:34.000 --> 00:15:36.000]  繼續提升
[00:15:36.000 --> 00:15:37.000]  意思是什麼呢?
[00:15:37.000 --> 00:15:38.000]  我們能夠分辨是非
[00:15:38.000 --> 00:15:39.000]  有愛心
[00:15:39.000 --> 00:15:40.000]  有熱心
[00:15:40.000 --> 00:15:41.000]  好的
