
[00:00:00.000 --> 00:00:03.000]  剛才我們也有讀經
[00:01:49.920 --> 00:01:52.440]  用心去愛耶路撒冷的百姓
[00:01:52.440 --> 00:01:55.120]  不過似乎耶路撒冷的人
[00:01:55.120 --> 00:01:58.400]  對主耶穌好像都不太友善
[00:01:58.400 --> 00:01:59.120]  好了
[00:01:59.120 --> 00:02:02.200]  如果當我們看第七章第五十三節那段時間
[00:02:02.200 --> 00:02:03.440]  聖經記載說
[00:02:03.440 --> 00:02:06.600]  於是各人都回家去了
[00:02:06.600 --> 00:02:07.280]  好了
[00:02:07.280 --> 00:02:08.880]  無論如何都過完節了
[00:02:08.880 --> 00:02:10.240]  有些在外地回到外地
[00:02:10.240 --> 00:02:12.120]  有些在耶路撒冷就回家了
[00:02:12.120 --> 00:02:15.480]  但是我們看到
[00:02:15.480 --> 00:02:17.160]  第八章那段時候
[00:02:17.160 --> 00:02:20.680]  耶穌的腳去到格蘭山
[00:02:20.680 --> 00:02:23.600]  原來主耶穌雖然是
[00:02:23.600 --> 00:02:25.760]  那位創天造地的主
[00:02:25.760 --> 00:02:29.000]  耶路撒冷是神的殿所在
[00:02:29.000 --> 00:02:31.480]  不過主耶穌原來在耶路撒冷
[00:02:31.480 --> 00:02:35.360]  從來都沒有地方居住
[00:02:35.360 --> 00:02:41.840]  祂從來都沒有在耶路撒冷過過一晚夜
[00:02:41.840 --> 00:02:43.520]  有時候在想
[00:02:43.520 --> 00:02:45.800]  我們都信了主很久
[00:02:45.800 --> 00:02:50.960]  不知道在我們心裏有沒有地方給主居住
[00:02:50.960 --> 00:02:52.800]  或者過完節了
[00:02:52.800 --> 00:02:54.520]  或者來到崇拜完之後
[00:02:54.520 --> 00:02:56.320]  拜拜
[00:02:56.320 --> 00:02:58.200]  就算了
[00:02:58.200 --> 00:03:01.480]  主耶穌其實有時候用祖的說話
[00:03:01.480 --> 00:03:03.160]  都挺沒人的
[00:03:03.160 --> 00:03:05.160]  你有自己的家
[00:03:05.160 --> 00:03:06.280]  有耶路撒冷
[00:03:06.280 --> 00:03:07.480]  有聖殿
[00:03:07.480 --> 00:03:09.760]  但是卻沒有人接待祂
[00:03:09.760 --> 00:03:11.200]  第八章說
[00:03:11.200 --> 00:03:13.200]  主耶穌就怎樣
[00:03:13.200 --> 00:03:16.920]  祂的腳去到格蘭山
[00:03:16.920 --> 00:03:19.280]  我一路看第八章
[00:03:19.280 --> 00:03:21.600]  耶穌雖然去到格蘭山裏面
[00:03:21.600 --> 00:03:22.520]  有時候像我們那樣
[00:03:22.520 --> 00:03:24.400]  我來到祢不接待我
[00:03:24.400 --> 00:03:25.120]  那就算了
[00:03:25.120 --> 00:03:27.600]  這樣走就對不起了
[00:03:27.600 --> 00:03:28.840]  但是聖經記載甚麼
[00:03:28.840 --> 00:03:30.200]  祂說清早
[00:03:30.200 --> 00:03:31.720]  對不起可能太大聲
[00:03:31.720 --> 00:03:33.160]  弄得太辛苦了
[00:03:33.160 --> 00:03:35.080]  清早那段時間
[00:03:35.080 --> 00:03:38.400]  主耶穌再一次回到聖殿裏面
[00:03:38.400 --> 00:03:40.480]  這樣清早我們不知道是幾點
[00:03:40.480 --> 00:03:42.960]  不過有些聖經家說
[00:03:42.960 --> 00:03:46.040]  這個清早其實是大清早
[00:03:46.040 --> 00:03:49.360]  意思是太陽一升起
[00:03:49.360 --> 00:03:53.080]  主耶穌就去到耶路撒冷裏面
[00:03:53.080 --> 00:03:55.040]  有時候我都不明白
[00:03:55.040 --> 00:03:56.960]  主耶穌對我們的忍耐
[00:03:56.960 --> 00:03:58.320]  為甚麼這麼大
[00:03:58.320 --> 00:04:00.520]  主耶穌對我們的愛這麼大
[00:04:00.520 --> 00:04:02.560]  明明祂們都不接待你了
[00:04:02.560 --> 00:04:04.880]  明明耶路撒冷沒有你的地方
[00:04:04.880 --> 00:04:07.480]  但是在第二天
[00:04:07.480 --> 00:04:08.920]  主耶穌在清早裏面
[00:04:08.920 --> 00:04:12.000]  再一次回到聖殿裏面
[00:04:12.000 --> 00:04:13.040]  聖經記載
[00:04:13.040 --> 00:04:14.760]  眾百姓都到那裏
[00:04:14.760 --> 00:04:17.440]  祂就坐下來教訓他們
[00:04:17.440 --> 00:04:19.320]  主耶穌一而再
[00:04:19.320 --> 00:04:22.880]  再而三給機會耶路撒冷的百姓
[00:04:22.880 --> 00:04:24.800]  稱為神的選民
[00:04:24.800 --> 00:04:26.000]  這裏有一幅地圖
[00:04:26.000 --> 00:04:28.440]  可能太遠看不清楚
[00:04:28.440 --> 00:04:31.040]  不過大概你可能看到
[00:04:31.040 --> 00:04:32.200]  主耶穌在聖殿
[00:04:32.200 --> 00:04:35.440]  主耶穌在黑西瑪利亞就在這裏
[00:04:35.440 --> 00:04:37.040]  加拿大山就在這裏
[00:04:37.040 --> 00:04:38.680]  按照聖經所說
[00:04:38.680 --> 00:04:40.160]  大概有安息日
[00:04:40.160 --> 00:04:41.760]  一天可以走的路程
[00:04:41.760 --> 00:04:44.240]  所以不是很遠
[00:04:44.240 --> 00:04:46.280]  很快就走完了
[00:04:46.280 --> 00:04:47.600]  好
[00:04:47.600 --> 00:04:50.160]  主耶穌再回到聖殿的那段時間
[00:04:50.160 --> 00:04:51.680]  那些法利塞人
[00:04:51.680 --> 00:04:53.000]  那些文士
[00:04:53.000 --> 00:04:54.480]  大家知道法利塞人和文士
[00:04:54.480 --> 00:04:56.160]  當時是宗教領袖
[00:04:56.160 --> 00:04:57.480]  你又來
[00:04:57.480 --> 00:04:59.360]  其實他都知道一定會來
[00:04:59.360 --> 00:05:00.920]  雖然他很憎恨
[00:05:00.920 --> 00:05:02.120]  很憎恨耶穌
[00:05:02.120 --> 00:05:03.000]  不過不知為何
[00:05:03.000 --> 00:05:04.080]  你越憎恨越憎恨的人
[00:05:04.080 --> 00:05:05.800]  你越認識他
[00:05:05.800 --> 00:05:07.640]  他知道主耶穌一定會來
[00:05:07.640 --> 00:05:10.760]  因此他們設下了一個圈圖
[00:05:10.760 --> 00:05:14.920]  他們帶了一個行淫時的婦人
[00:05:14.920 --> 00:05:19.240]  來在主耶穌的面前去站立
[00:05:19.240 --> 00:05:21.040]  聖經記載
[00:05:21.040 --> 00:05:24.800]  這群人都好像很尊重耶穌
[00:05:24.800 --> 00:05:26.600]  剛才我們讀經文用「老師」
[00:05:26.600 --> 00:05:28.720]  我們用黃河本新標點的時候
[00:05:28.720 --> 00:05:29.960]  用「夫子」
[00:05:29.960 --> 00:05:31.800]  他說「老師!夫子!」
[00:05:31.800 --> 00:05:36.800]  這個婦人是正行淫的時候被捉拿的
[00:05:36.800 --> 00:05:39.440]  按照摩西的律法
[00:05:39.440 --> 00:05:44.200]  摩西的吩咐要將婦人用石頭扔死
[00:05:44.200 --> 00:05:45.960]  你說應該怎樣呢?
[00:05:45.960 --> 00:05:48.600]  我相信這群文士、犯下錯誤的人
[00:05:48.600 --> 00:05:49.720]  因為他們說的時候
[00:05:49.720 --> 00:05:52.200]  他們的心裡要看你怎樣死
[00:05:52.200 --> 00:05:55.960]  「尾尾嘴,你這次真是搞不定了」
[00:05:55.960 --> 00:05:57.320]  為甚麼呢?
[00:05:57.320 --> 00:05:59.520]  為甚麼說這個圈圖
[00:05:59.520 --> 00:06:01.600]  為甚麼說這個試探呢?
[00:06:01.600 --> 00:06:02.800]  大家要清楚
[00:06:02.800 --> 00:06:04.480]  如果主耶穌說
[00:06:04.480 --> 00:06:06.080]  「原諒她吧」
[00:06:06.080 --> 00:06:09.600]  「不行,按照摩西的律法,要扔的」
[00:06:09.600 --> 00:06:11.720]  「公然違反摩西的律法」
[00:06:11.720 --> 00:06:13.200]  「如果扔死她」
[00:06:13.200 --> 00:06:17.160]  「當時他們不可以有生殺之權」
[00:06:17.160 --> 00:06:18.760]  「又犯了羅馬法律」
[00:06:18.760 --> 00:06:20.160]  所以在這裡
[00:06:20.160 --> 00:06:21.040]  耶穌跟我們說
[00:06:21.040 --> 00:06:24.160]  扔與不扔都會死
[00:06:24.160 --> 00:06:25.880]  所以這群人就說
[00:06:25.880 --> 00:06:27.520]  「看你怎樣死」
[00:06:27.520 --> 00:06:30.640]  然後一直在這裡等候
[00:06:30.640 --> 00:06:35.520]  第六節裡面
[00:06:35.520 --> 00:06:37.080]  約翰很清楚地說
[00:06:37.080 --> 00:06:38.560]  他說這些話是甚麼呢?
[00:06:38.560 --> 00:06:41.000]  是試探耶穌
[00:06:41.000 --> 00:06:44.480]  要得著告耶穌的把柄
[00:06:44.480 --> 00:06:47.520]  我們可以看到主耶穌很特別
[00:06:47.520 --> 00:06:48.800]  聖經記載
[00:06:48.800 --> 00:06:51.200]  主耶穌是彎著腰
[00:06:51.200 --> 00:06:55.640]  用指頭在地上寫字
[00:06:55.640 --> 00:06:57.200]  我們剛才讀過一次
[00:06:57.200 --> 00:06:59.800]  以往可能已經讀過很多次這段經文
[00:06:59.800 --> 00:07:02.680]  在這段經文裡面記載了很特別
[00:07:02.680 --> 00:07:04.840]  耶穌彎過兩次腰
[00:07:04.840 --> 00:07:07.720]  耶穌就直過兩次腰
[00:07:07.720 --> 00:07:10.680]  究竟耶穌彎腰、直腰有甚麼呢?
[00:07:10.680 --> 00:07:12.520]  腰是否有點不舒服呢?
[00:07:12.520 --> 00:07:14.440]  年紀大了,腰不太好
[00:07:14.440 --> 00:07:15.440]  要彎就要
[00:07:15.440 --> 00:07:17.960]  我們一會兒慢慢去看
[00:07:17.960 --> 00:07:20.880]  主耶穌究竟在做甚麼
[00:07:20.880 --> 00:07:24.080]  不過如果我們去了解
[00:07:24.080 --> 00:07:27.120]  其實主耶穌很清楚這群人想怎樣
[00:07:27.120 --> 00:07:29.720]  你說犯奸淫
[00:07:29.720 --> 00:07:33.200]  從來犯奸淫不是一個人的事
[00:07:33.200 --> 00:07:34.800]  為甚麼只抓一個婦人
[00:07:34.800 --> 00:07:37.320]  男人去了哪裡呢?
[00:07:37.320 --> 00:07:39.160]  男人去了哪裡呢?
[00:07:39.160 --> 00:07:41.800]  可能有人說他放蛇
[00:07:41.800 --> 00:07:47.640]  可能這個婦女一直都是慣性的犯奸淫
[00:07:47.640 --> 00:07:49.320]  所以找一個人放蛇
[00:07:49.320 --> 00:07:50.200]  抓了她
[00:07:50.200 --> 00:07:51.680]  現在就找耶穌
[00:07:51.680 --> 00:07:53.160]  所以對這個男人來說
[00:07:53.160 --> 00:07:55.480]  可能去到也不重要
[00:07:55.480 --> 00:07:57.160]  找了這個婦人
[00:07:57.160 --> 00:07:59.800]  要耶穌作定斷
[00:07:59.800 --> 00:08:03.080]  聖經記載主耶穌彎下腰
[00:08:03.080 --> 00:08:04.880]  我們都很有好奇心
[00:08:04.880 --> 00:08:06.840]  主耶穌彎腰
[00:08:06.840 --> 00:08:08.680]  我們都知道不是腰有點不舒服
[00:08:08.680 --> 00:08:09.920]  所以彎下來
[00:08:09.920 --> 00:08:12.280]  聖經記載他還寫字
[00:08:12.280 --> 00:08:16.680]  他寫了甚麼呢?
[00:08:16.680 --> 00:08:19.880]  你有沒有想過主耶穌寫了甚麼?
[00:08:19.880 --> 00:08:21.760]  寫了甚麼呢?
[00:08:21.760 --> 00:08:24.920]  很多人都嘗試去想
[00:08:24.920 --> 00:08:26.400]  可能說耶穌說
[00:08:26.400 --> 00:08:28.520]  誰沒有罪呢?
[00:08:28.520 --> 00:08:29.680]  在這裡寫
[00:08:29.680 --> 00:08:31.640]  誰沒有罪呢?
[00:08:31.640 --> 00:08:33.120]  有些人不這樣想
[00:08:33.120 --> 00:08:34.560]  有些人經常哄這些民事
[00:08:34.560 --> 00:08:36.200]  這些犯罪人士去想一想
[00:08:36.200 --> 00:08:38.240]  是呀,誰沒有罪呢?
[00:08:38.240 --> 00:08:39.840]  我也是人
[00:08:39.840 --> 00:08:40.800]  我也有罪
[00:08:40.800 --> 00:08:41.480]  有些人這樣想
[00:08:41.480 --> 00:08:44.680]  可能耶穌是要這樣去提醒他們
[00:08:44.680 --> 00:08:49.800]  有人說主耶穌寫了十誡
[00:08:49.800 --> 00:08:50.800]  除了我以外
[00:08:50.800 --> 00:08:52.160]  不外乎神也有寫
[00:08:52.160 --> 00:08:55.720]  哄這些宗教領袖去再檢視自己的生命
[00:08:55.720 --> 00:08:57.160]  有人說不是
[00:08:57.160 --> 00:08:59.200]  主耶穌只是直接去寫
[00:08:59.200 --> 00:09:02.680]  這些犯罪人士犯了甚麼罪?
[00:09:02.680 --> 00:09:05.560]  迫他們去祥國
[00:09:05.560 --> 00:09:07.240]  這些犯罪人士好像迫耶穌
[00:09:07.240 --> 00:09:09.160]  他說耶穌迫回去
[00:09:09.160 --> 00:09:10.240]  你看看你自己
[00:09:10.240 --> 00:09:11.800]  要面對你的生命
[00:09:11.800 --> 00:09:14.400]  有些人就說
[00:09:14.400 --> 00:09:18.520]  耶穌說你們不可以與惡人聯手
[00:09:18.520 --> 00:09:19.920]  妄作見證
[00:09:19.920 --> 00:09:21.040]  去提醒他們
[00:09:21.040 --> 00:09:22.680]  甚至有些人這樣說
[00:09:22.680 --> 00:09:23.720]  可能是
[00:09:23.720 --> 00:09:27.760]  耶穌好像是根據耶利米茲所說的
[00:09:27.760 --> 00:09:31.120]  將這些文士和犯罪人士的名字
[00:09:31.120 --> 00:09:32.680]  寫在地上
[00:09:32.680 --> 00:09:34.600]  因為主耶穌無所不知
[00:09:34.600 --> 00:09:36.320]  祂知道祂的名字
[00:09:36.320 --> 00:09:39.440]  這裡在耶利米茲說
[00:09:39.440 --> 00:09:40.760]  耶穌說
[00:09:40.760 --> 00:09:45.400]  「離開我的他們的名字必寫在土裡」
[00:09:45.400 --> 00:09:48.440]  寫在土裡請你離開
[00:09:48.440 --> 00:09:49.480]  不過
[00:09:49.480 --> 00:09:51.880]  這些都是猜測
[00:09:51.880 --> 00:09:53.040]  你不知道
[00:09:53.040 --> 00:09:54.280]  我不知道
[00:09:54.280 --> 00:09:55.800]  其實大家都不知道
[00:09:55.800 --> 00:09:58.080]  不過有一樣我覺得可以知道
[00:09:58.080 --> 00:10:01.880]  主耶穌是給這班文士
[00:10:01.880 --> 00:10:03.600]  給這班犯罪人士
[00:10:03.600 --> 00:10:05.760]  有個空間
[00:10:05.760 --> 00:10:07.080]  有個空間
[00:10:07.080 --> 00:10:09.560]  不知道主耶穌寫多久不太知道
[00:10:09.560 --> 00:10:11.160]  不知道這個空間
[00:10:11.160 --> 00:10:13.000]  對於這班犯罪人士
[00:10:13.000 --> 00:10:14.400]  有沒有意義呢
[00:10:14.400 --> 00:10:17.040]  本來祂可以很匆忙
[00:10:17.040 --> 00:10:18.920]  走來要想著羨慕耶穌
[00:10:18.920 --> 00:10:20.200]  想著告耶穌
[00:10:20.200 --> 00:10:21.880]  但現在耶穌好像不理會祂
[00:10:21.880 --> 00:10:23.760]  祂停了下來
[00:10:23.760 --> 00:10:26.320]  不知道有沒有反思祂的生命
[00:10:26.320 --> 00:10:28.640]  我們繼續看下去那段時間
[00:10:28.640 --> 00:10:30.480]  第七節這麼說
[00:10:30.480 --> 00:10:33.840]  原來這班犯罪人好像不太領情
[00:10:33.840 --> 00:10:35.560]  主耶穌給了他們一個空間
[00:10:35.560 --> 00:10:37.080]  他們繼續追
[00:10:37.080 --> 00:10:38.680]  他們說耶穌想逃避
[00:10:38.680 --> 00:10:42.120]  他們繼續迫使耶穌不斷地問
[00:10:42.120 --> 00:10:42.960]  接著
[00:10:42.960 --> 00:10:46.120]  耶穌第一次直起腰來
[00:10:46.120 --> 00:10:48.800]  耶穌直起腰來那段時間對他們說
[00:10:48.800 --> 00:10:50.360]  你們中間
[00:10:50.360 --> 00:10:51.920]  誰是無罪的
[00:10:51.920 --> 00:10:54.760]  就可以先拿石頭打他
[00:10:54.760 --> 00:10:56.000]  你們中間
[00:10:56.000 --> 00:10:57.480]  誰是無罪的
[00:10:57.480 --> 00:11:01.760]  就可以拿石頭去打他
[00:11:01.760 --> 00:11:03.120]  這班民事
[00:11:03.120 --> 00:11:04.680]  這班犯罪人
[00:11:04.680 --> 00:11:06.480]  其實他們一向都以
[00:11:06.480 --> 00:11:09.600]  自己是刺手律法自居
[00:11:09.600 --> 00:11:11.200]  甚至有些人這樣說
[00:11:11.200 --> 00:11:12.480]  他們引以為傲
[00:11:12.480 --> 00:11:14.840]  就好像一個道德的警犬
[00:11:14.840 --> 00:11:16.400]  當然這是現代的說話
[00:11:16.400 --> 00:11:17.640]  當時沒有警犬
[00:11:17.640 --> 00:11:19.480]  但重點是
[00:11:19.480 --> 00:11:23.360]  他要緊緊的盯著每一個人
[00:11:23.360 --> 00:11:24.960]  看有沒有做得不對
[00:11:24.960 --> 00:11:26.120]  有什麼做錯
[00:11:26.120 --> 00:11:29.520]  一有就一大塊砍下去
[00:11:29.520 --> 00:11:31.600]  將他撕成碎片
[00:11:31.600 --> 00:11:33.000]  他的責任
[00:11:33.000 --> 00:11:37.120]  就是要去定罪
[00:11:37.120 --> 00:11:40.000]  其實作為宗教領袖
[00:11:40.000 --> 00:11:42.080]  作為民事和犯罪犯罪人
[00:11:42.080 --> 00:11:45.560]  定罪永遠都不應該是他們的責任
[00:11:45.560 --> 00:11:47.760]  他們應該做一個模樣
[00:11:47.760 --> 00:11:49.560]  應該做一個教導
[00:11:49.560 --> 00:11:51.320]  應該做一個提醒
[00:11:51.320 --> 00:11:53.240]  應該做一個挽回
[00:11:53.240 --> 00:11:56.400]  不過這班宗教領袖
[00:11:56.400 --> 00:12:00.240]  他卻是以道德的警察自居
[00:12:00.240 --> 00:12:01.800]  或者警犬自居
[00:12:01.800 --> 00:12:05.000]  他要去找你有什麼把柄
[00:12:05.000 --> 00:12:07.520]  在雞蛋裏面挑骨頭
[00:12:07.520 --> 00:12:09.960]  然後將你撕碎
[00:12:09.960 --> 00:12:12.440]  我再看那個婦人
[00:12:12.440 --> 00:12:14.440]  這個婦人一直都沒有說什麼名字
[00:12:14.440 --> 00:12:16.600]  我想對這班犯罪人
[00:12:16.600 --> 00:12:17.560]  這班民事
[00:12:17.560 --> 00:12:21.040]  根本就不當這個婦人是人
[00:12:21.040 --> 00:12:22.800]  這個可能只是一個棋子
[00:12:22.800 --> 00:12:24.360]  所以無名無姓
[00:12:24.360 --> 00:12:25.560]  她只是一個物品
[00:12:25.560 --> 00:12:29.720]  她只是一個陷害耶穌的工具
[00:12:29.720 --> 00:12:33.320]  她生她死不關我的事
[00:12:33.320 --> 00:12:36.600]  不過我們看回我們的主
[00:12:36.600 --> 00:12:40.560]  我們的主有另外一個做法
[00:12:40.560 --> 00:12:41.720]  無論舊約
[00:12:41.720 --> 00:12:43.320]  無論新約都好
[00:12:43.320 --> 00:12:44.440]  聖經都記載
[00:12:44.440 --> 00:12:48.040]  我們主是安明的認識我們
[00:12:48.040 --> 00:12:50.000]  這裏就出一級的說
[00:12:50.000 --> 00:12:51.760]  新約我相信大家很熟
[00:12:51.760 --> 00:12:53.480]  主的所謂我是好木人
[00:12:53.480 --> 00:12:55.640]  好木人為羊舍命
[00:12:55.640 --> 00:12:57.320]  他說他認得羊的聲音
[00:12:57.320 --> 00:12:58.520]  羊又會聽他講
[00:12:58.520 --> 00:13:02.720]  其實那種關係是很親密的
[00:13:02.720 --> 00:13:05.640]  那種關係有感情的交流
[00:13:05.640 --> 00:13:09.360]  那種關係有愛的關係
[00:13:09.360 --> 00:13:12.560]  我們主和這班法律賽人
[00:13:12.560 --> 00:13:16.560]  或者法律賽式的那種智異的人
[00:13:16.560 --> 00:13:18.680]  是完全不同的
[00:13:18.680 --> 00:13:20.480]  今天你和我都覺得
[00:13:20.480 --> 00:13:23.160]  我自覺有罪
[00:13:23.160 --> 00:13:24.160]  你和我都覺得
[00:13:24.160 --> 00:13:26.920]  好像有時愧對上主
[00:13:26.920 --> 00:13:29.760]  不過主他永遠都
[00:13:29.760 --> 00:13:32.920]  將那手去歡迎我們
[00:13:32.920 --> 00:13:35.080]  只要我們在哪裏跌倒
[00:13:35.080 --> 00:13:36.520]  我們在哪裏靠主
[00:13:36.520 --> 00:13:38.080]  站起來就可以了
[00:13:38.080 --> 00:13:40.360]  只要我們好像有浪子在回頭
[00:13:40.360 --> 00:13:43.680]  我們主都是擁抱我們
[00:13:43.680 --> 00:13:47.280]  我們主是這樣愛我們
[00:13:47.280 --> 00:13:49.200]  有人說
[00:13:49.200 --> 00:13:50.760]  現在的後現代
[00:13:50.760 --> 00:13:53.680]  甚至聽到後後現代
[00:13:53.680 --> 00:13:54.720]  不知道怎樣定
[00:13:54.720 --> 00:13:58.240]  他說其實我們都活在一個極其嚴重
[00:13:58.240 --> 00:14:00.040]  一個定罪的文化裏面
[00:14:00.040 --> 00:14:02.440]  我們是很喜歡定罪的
[00:14:02.440 --> 00:14:03.200]  我們是這樣
[00:14:03.200 --> 00:14:04.520]  這個社會是這樣
[00:14:04.520 --> 00:14:06.120]  人是這樣
[00:14:06.120 --> 00:14:07.160]  家長是這樣
[00:14:07.160 --> 00:14:09.520]  家長會投訴老師
[00:14:09.520 --> 00:14:11.760]  學生會投訴老師
[00:14:11.760 --> 00:14:13.480]  很多很多的定罪
[00:14:13.480 --> 00:14:15.360]  這種定罪的文化
[00:14:15.360 --> 00:14:16.760]  有一篇文章這樣說
[00:14:16.760 --> 00:14:19.160]  他說我們是喜歡這樣定罪
[00:14:19.160 --> 00:14:21.680]  所以我們不開心
[00:14:21.680 --> 00:14:24.640]  這個定罪文化有時會去到教會裏面
[00:14:24.640 --> 00:14:26.160]  特別因為教會
[00:14:26.160 --> 00:14:28.720]  我們知道敬拜三一的真神
[00:14:28.720 --> 00:14:30.760]  他是聖潔是公義的
[00:14:30.760 --> 00:14:32.160]  主說他是聖潔的
[00:14:32.160 --> 00:14:34.040]  我們都要聖潔
[00:14:34.040 --> 00:14:37.680]  所以我們可能帶著一個很完美的理想的主意
[00:14:37.680 --> 00:14:39.360]  好像教會就是怎樣
[00:14:39.360 --> 00:14:41.200]  每個人都有一個光圈
[00:14:41.200 --> 00:14:43.400]  你是聖潔我是聖潔
[00:14:43.400 --> 00:14:47.120]  但當我們去面對自己生命的一段時間
[00:14:47.120 --> 00:14:50.200]  有時我們覺得都很大落差
[00:14:50.200 --> 00:14:53.480]  所以有些時候我們會定自己罪
[00:14:53.480 --> 00:14:56.160]  覺得我們不配去敬拜
[00:14:56.160 --> 00:15:01.240]  不配去作為這位至高的主宰的兒女
[00:15:01.240 --> 00:15:02.360]  跟著他
[00:15:02.360 --> 00:15:04.760]  有些人這樣就會離開
[00:15:04.760 --> 00:15:08.800]  有些人就定其他人罪
[00:15:08.800 --> 00:15:10.440]  他有沒有搞錯
[00:15:10.440 --> 00:15:12.120]  他還做這個侍奉
[00:15:12.120 --> 00:15:13.320]  他還做這件事
[00:15:13.320 --> 00:15:15.680]  他配不配
[00:15:15.680 --> 00:15:16.600]  我知道
[00:15:16.600 --> 00:15:17.720]  他那天做過這些
[00:15:17.720 --> 00:15:18.560]  那天做過這些
[00:15:18.560 --> 00:15:20.360]  那天做過這些
[00:15:20.360 --> 00:15:26.400]  有時我們又會去彼此的定罪
[00:15:26.400 --> 00:15:29.920]  以致到有時教會
[00:15:29.920 --> 00:15:32.760]  這第一節都不是很開心
[00:15:32.760 --> 00:15:34.520]  教會是一個愛的群體
[00:15:34.520 --> 00:15:36.120]  你愛我我愛你
[00:15:36.120 --> 00:15:37.320]  你掛念我我掛念你
[00:15:37.320 --> 00:15:38.720]  應該很開心的
[00:15:38.720 --> 00:15:39.920]  彼此支援的
[00:15:39.920 --> 00:15:42.760]  不過在現實情況裏面
[00:15:42.760 --> 00:15:44.480]  我來到很多時
[00:15:44.480 --> 00:15:46.000]  在教會的第一節會
[00:15:46.000 --> 00:15:48.360]  都是不太開心的
[00:15:48.360 --> 00:15:52.720]  因為我們仍然落在這個困難裏面
[00:15:52.720 --> 00:15:54.320]  甚至不是
[00:15:54.320 --> 00:15:56.160]  遵從神的教導
[00:15:56.160 --> 00:15:59.880]  本來是應該愛心說誠實話
[00:15:59.880 --> 00:16:01.200]  為你守望
[00:16:01.200 --> 00:16:02.800]  督責你
[00:16:02.800 --> 00:16:04.000]  本來應該有動機
[00:16:04.000 --> 00:16:06.160]  不過我們太過慣說話
[00:16:06.160 --> 00:16:09.360]  說話本來是幫他就變成罵他
[00:16:09.360 --> 00:16:10.520]  我們是這樣的
[00:16:10.520 --> 00:16:14.800]  或者有時不是說出問題
[00:16:14.800 --> 00:16:16.680]  而是聽那個
[00:16:16.680 --> 00:16:18.960]  聽那個的時間
[00:16:18.960 --> 00:16:22.080]  那個都是很溫柔的
[00:16:22.080 --> 00:16:24.480]  去提醒你某某弟兄
[00:16:24.480 --> 00:16:25.960]  某某姐妹
[00:16:25.960 --> 00:16:28.760]  我來到有些事情我都掛心
[00:16:28.760 --> 00:16:30.120]  我不說了
[00:16:30.120 --> 00:16:33.960]  我們都有很多令人掛心的地方
[00:16:33.960 --> 00:16:35.520]  本來是一個勸喻
[00:16:35.520 --> 00:16:36.560]  一個提醒
[00:16:36.560 --> 00:16:37.960]  一個守望
[00:16:37.960 --> 00:16:40.160]  不過我們慣於這種文化
[00:16:40.160 --> 00:16:43.040]  覺得你為甚麼要定我的罪
[00:16:43.040 --> 00:16:45.880]  我們開始去接受不到
[00:16:45.880 --> 00:16:50.160]  將提醒變成一個定罪的指控
[00:16:50.160 --> 00:16:54.120]  所以有時我們就這樣落在這個困難當中
