
[00:00:00.000 --> 00:00:03.320]  作為父親節,或者近十年八載
[00:02:47.020 --> 00:02:49.020]  就不說話了
[00:02:49.020 --> 00:02:51.020]  在家坐下了
[00:02:51.020 --> 00:02:53.020]  究竟是港爸還是男性
[00:02:53.020 --> 00:02:55.020]  還是人也會這樣呢
[00:02:55.020 --> 00:02:57.020]  不知道,還是壓力裡面就會有呢
[00:02:57.020 --> 00:02:59.020]  一串這樣的東西就出來了
[00:02:59.020 --> 00:03:01.020]  其中還有一樣東西,我自己就特別留意
[00:03:01.020 --> 00:03:03.020]  原來就問到關於一些
[00:03:03.020 --> 00:03:05.020]  不同年紀的父親
[00:03:05.020 --> 00:03:07.020]  就問他,究竟你跟子女
[00:03:07.020 --> 00:03:09.020]  玩不玩的
[00:03:09.020 --> 00:03:11.020]  有沒有嬉皮笑臉的
[00:03:11.020 --> 00:03:13.020]  他的結果
[00:03:13.020 --> 00:03:15.020]  我那些叫60後
[00:03:15.020 --> 00:03:17.020]  原來60後的
[00:03:17.020 --> 00:03:19.020]  比起80後的
[00:03:19.020 --> 00:03:21.020]  差20年左右
[00:03:21.020 --> 00:03:23.020]  是更喜歡跟子女
[00:03:23.020 --> 00:03:25.020]  嬉皮笑臉的
[00:03:25.020 --> 00:03:27.020]  甚至80後的
[00:03:27.020 --> 00:03:29.020]  超過五成的人
[00:03:29.020 --> 00:03:31.020]  是反對跟小朋友玩的
[00:03:31.020 --> 00:03:33.020]  我看到之後都害怕
[00:03:33.020 --> 00:03:35.020]  什麼事呢
[00:03:35.020 --> 00:03:37.020]  是否因為我們這麼小的年紀
[00:03:37.020 --> 00:03:39.020]  看得化了
[00:03:39.020 --> 00:03:41.020]  還是怎麼樣呢
[00:03:41.020 --> 00:03:43.020]  有一個調查解釋的
[00:03:43.020 --> 00:03:45.020]  會不會是因為成長的緣故
[00:03:45.020 --> 00:03:47.020]  比較年輕的
[00:03:47.020 --> 00:03:49.020]  父母
[00:03:49.020 --> 00:03:51.020]  很緊張,不要輸在氣泡線
[00:03:51.020 --> 00:03:53.020]  於是幼稚園也讀兩間
[00:03:53.020 --> 00:03:55.020]  所以要不斷催谷
[00:03:55.020 --> 00:03:57.020]  但是我那些六字頭出生的
[00:03:57.020 --> 00:03:59.020]  就有點距離了,起碼我兒子讀一間幼稚園
[00:03:59.020 --> 00:04:01.020]  玩也比較重要
[00:04:01.020 --> 00:04:03.020]  這些是一些問號
[00:04:03.020 --> 00:04:05.020]  但是不論如何
[00:04:05.020 --> 00:04:07.020]  都成為了一些在父親節的時候
[00:04:07.020 --> 00:04:09.020]  我們值得去想一想
[00:04:09.020 --> 00:04:11.020]  可能是
[00:04:11.020 --> 00:04:13.020]  對兒女的期望教育
[00:04:13.020 --> 00:04:15.020]  或者作為父親
[00:04:15.020 --> 00:04:17.020]  甚至可能父母
[00:04:17.020 --> 00:04:19.020]  我自己的形象
[00:04:19.020 --> 00:04:21.020]  我作為一個父親,我再看這些調查的時候
[00:04:21.020 --> 00:04:23.020]  不是要去比較
[00:04:23.020 --> 00:04:25.020]  我覺得我的開心指數是高於3.9
[00:04:25.020 --> 00:04:27.020]  我是7的
[00:04:27.020 --> 00:04:29.020]  壓力我沒有那麼高,也有7.9
[00:04:29.020 --> 00:04:31.020]  不是這些
[00:04:31.020 --> 00:04:33.020]  不是去拿個比較而沾沾自喜
[00:04:33.020 --> 00:04:35.020]  或者比較裏面穩著一些東西
[00:04:35.020 --> 00:04:37.020]  而是
[00:04:37.020 --> 00:04:39.020]  反正真是的
[00:04:39.020 --> 00:04:41.020]  在這個日子
[00:04:41.020 --> 00:04:43.020]  我再想一件事,特別是信耶穌的
[00:04:43.020 --> 00:04:45.020]  請你留意我們講三德的真神
[00:04:45.020 --> 00:04:47.020]  是講天父的
[00:04:47.020 --> 00:04:49.020]  女性主義者很不喜歡的
[00:04:49.020 --> 00:04:51.020]  為什麼不是天母
[00:04:51.020 --> 00:04:53.020]  為什麼整個聖經經常用男性角色去解釋
[00:04:53.020 --> 00:04:55.020]  這些有機會在上課的時候
[00:04:55.020 --> 00:04:57.020]  可以再繼續講
[00:04:57.020 --> 00:04:59.020]  但是現實就是這樣
[00:04:59.020 --> 00:05:01.020]  我們用天父,聖子,聖靈
[00:05:01.020 --> 00:05:03.020]  我們用父親形象
[00:05:03.020 --> 00:05:05.020]  去講上帝
[00:05:05.020 --> 00:05:07.020]  我們用父親形象
[00:05:07.020 --> 00:05:09.020]  去描述上帝的時候
[00:05:09.020 --> 00:05:11.020]  在父親節我們再看回
[00:05:11.020 --> 00:05:13.020]  我們的父神
[00:05:13.020 --> 00:05:15.020]  在神教裏面的演繹又如何呢
[00:05:15.020 --> 00:05:17.020]  剛才我們一起讀了
[00:05:17.020 --> 00:05:19.020]  《路加福音》十五章的聖經
[00:05:19.020 --> 00:05:21.020]  我相信如果你信耶穌
[00:05:21.020 --> 00:05:23.020]  三年或以上,你一定聽過
[00:05:23.020 --> 00:05:25.020]  曾經聽過
[00:05:25.020 --> 00:05:27.020]  或者看過這段聖經請舉手
[00:05:27.020 --> 00:05:29.020]  好,多謝你
[00:05:29.020 --> 00:05:31.020]  為了浩瀚一點所以這樣問
[00:05:31.020 --> 00:05:33.020]  本來初初是沒聽過就舉手
[00:05:33.020 --> 00:05:35.020]  好尷尬
[00:05:35.020 --> 00:05:37.020]  很難沒有聽過的,特別
[00:05:37.020 --> 00:05:39.020]  報道會裏面我們都經常浪子的比喻
[00:05:39.020 --> 00:05:41.020]  小孩要回來啦
[00:05:41.020 --> 00:05:43.020]  在報道會
[00:05:43.020 --> 00:05:45.020]  的方便使用
[00:05:45.020 --> 00:05:47.020]  甚至在應用裏面是可以
[00:05:47.020 --> 00:05:49.020]  但在現實裏面
[00:05:49.020 --> 00:05:51.020]  不好意思,出版聖經的人又有一個很大的錯誤
[00:05:51.020 --> 00:05:53.020]  所以在我的講壇裏面
[00:05:53.020 --> 00:05:55.020]  經常都去講這類事,但是是真實的
[00:05:55.020 --> 00:05:57.020]  如果這本聖經是浪子的比喻
[00:05:57.020 --> 00:05:59.020]  是印刷機構加的
[00:05:59.020 --> 00:06:01.020]  聖經裏面沒有寫這件事
[00:06:01.020 --> 00:06:03.020]  甚至再仔細看下去
[00:06:03.020 --> 00:06:05.020]  這件故事從頭到尾
[00:06:05.020 --> 00:06:07.020]  不是講浪子,根本主角不是他
[00:06:07.020 --> 00:06:09.020]  不是呀
[00:06:09.020 --> 00:06:11.020]  剛才開始在十五章
[00:06:11.020 --> 00:06:13.020]  第一第二節,其實有一個處境
[00:06:13.020 --> 00:06:15.020]  聖經的敘述是不應該
[00:06:15.020 --> 00:06:17.020]  一兩節裏面而來的
[00:06:17.020 --> 00:06:19.020]  在第二節,十五章開頭的時候
[00:06:19.020 --> 00:06:21.020]  在段落的開始
[00:06:21.020 --> 00:06:23.020]  是講什麼,耶穌和稅利罪人
[00:06:23.020 --> 00:06:25.020]  吃飯
[00:06:25.020 --> 00:06:27.020]  和當時社會裏面覺得最壞的
[00:06:27.020 --> 00:06:29.020]  最不應該接觸的人去吃飯
[00:06:29.020 --> 00:06:31.020]  於是乎,那些
[00:06:31.020 --> 00:06:33.020]  法利塞文士
[00:06:33.020 --> 00:06:35.020]  很有地位的宗教人士
[00:06:35.020 --> 00:06:37.020]  就罵他們,怎麼搞的
[00:06:37.020 --> 00:06:39.020]  跟這些人
[00:06:39.020 --> 00:06:41.020]  因為這樣的緣故,耶穌就講了
[00:06:41.020 --> 00:06:43.020]  比喻,是連續講了三個
[00:06:43.020 --> 00:06:45.020]  剛才我頭兩個不講
[00:06:45.020 --> 00:06:47.020]  因為時間有限
[00:06:47.020 --> 00:06:49.020]  兼且耳熟能詳一點點
[00:06:49.020 --> 00:06:51.020]  你都掌握得到,第一個是講失楊
[00:06:51.020 --> 00:06:53.020]  有一百隻羊,忘記一隻
[00:06:53.020 --> 00:06:55.020]  回來,怎樣
[00:06:55.020 --> 00:06:57.020]  失楊的牧羊人說
[00:06:57.020 --> 00:06:59.020]  我要歡喜快樂,很開心
[00:06:59.020 --> 00:07:01.020]  第二個比喻,失錢
[00:07:01.020 --> 00:07:03.020]  女人,有十元,不見一元
[00:07:03.020 --> 00:07:05.020]  撿回來
[00:07:05.020 --> 00:07:07.020]  怎樣,歡喜快樂
[00:07:07.020 --> 00:07:11.020]  一個失楊,一個失錢
[00:07:11.020 --> 00:07:13.020]  第三個是失兒子
[00:07:13.020 --> 00:07:17.020]  沒了兒子,沒了多少個兒子
[00:07:17.020 --> 00:07:19.020]  沒了多少個兒子
[00:07:19.020 --> 00:07:23.020]  一個還是兩個呢,看下去你會發現
[00:07:23.020 --> 00:07:25.020]  經常說沒了少少兒子
[00:07:25.020 --> 00:07:27.020]  是不是真的呢
[00:07:27.020 --> 00:07:29.020]  其實看得通,你會發現
[00:07:29.020 --> 00:07:31.020]  不是的,是沒了兩個兒子
[00:07:31.020 --> 00:07:33.020]  可能反過來,是有一個兒子
[00:07:33.020 --> 00:07:35.020]  又沒了一個兒子
[00:07:35.020 --> 00:07:37.020]  在第十一席的開始
[00:07:37.020 --> 00:07:39.020]  清楚告訴你
[00:07:39.020 --> 00:07:41.020]  整件事的主角
[00:07:41.020 --> 00:07:43.020]  一個人有兩個兒子
[00:07:43.020 --> 00:07:45.020]  誰是主角
[00:07:45.020 --> 00:07:47.020]  一個人嘛
[00:07:47.020 --> 00:07:49.020]  父親
[00:07:49.020 --> 00:07:51.020]  整件事是講一個爸爸
[00:07:51.020 --> 00:07:53.020]  很多色情家甚至會說
[00:07:53.020 --> 00:07:55.020]  這個應該叫慈父的比喻
[00:07:55.020 --> 00:07:57.020]  父親的比喻,天父的比喻
[00:07:57.020 --> 00:07:59.020]  一個人有兩個兒子
[00:07:59.020 --> 00:08:01.020]  這個父親
[00:08:01.020 --> 00:08:03.020]  有沒有那麼特別
[00:08:03.020 --> 00:08:05.020]  我們很多時候在緊張那個小兒子
[00:08:05.020 --> 00:08:07.020]  因為這個是五逆仔,敗家仔
[00:08:07.020 --> 00:08:09.020]  甚至是不孝順的
[00:08:09.020 --> 00:08:11.020]  一開始你見到一件事
[00:08:11.020 --> 00:08:13.020]  就是跟爸爸說,分家產
[00:08:13.020 --> 00:08:15.020]  原來在當時的猶太人
[00:08:15.020 --> 00:08:17.020]  背景裏面
[00:08:17.020 --> 00:08:19.020]  要分家產這件事
[00:08:19.020 --> 00:08:21.020]  今天現代社會也是
[00:08:21.020 --> 00:08:23.020]  是要爸爸死了之後才發生的
[00:08:23.020 --> 00:08:25.020]  應該在遺囑裏面見到
[00:08:25.020 --> 00:08:27.020]  哦,是這樣分的
[00:08:27.020 --> 00:08:29.020]  但是呢,現在這個小兒子
[00:08:29.020 --> 00:08:31.020]  爸爸死之前就已經說要分家產
[00:08:31.020 --> 00:08:33.020]  OK,所以就當爸爸死一樣
[00:08:33.020 --> 00:08:35.020]  就是那種五逆
[00:08:35.020 --> 00:08:37.020]  當時他們的人體
[00:08:37.020 --> 00:08:39.020]  是很壞的
[00:08:39.020 --> 00:08:41.020]  怎麼會爸爸沒死要分家產呢
[00:08:41.020 --> 00:08:43.020]  但是他都夠膽跟爸爸說
[00:08:43.020 --> 00:08:45.020]  夠壞
[00:08:45.020 --> 00:08:47.020]  離棄爸爸,不喜歡他
[00:08:47.020 --> 00:08:49.020]  所以你看著第十一節
[00:08:49.020 --> 00:08:51.020]  第十二節的時候
[00:08:51.020 --> 00:08:53.020]  他直接這樣說
[00:08:53.020 --> 00:08:55.020]  你將我應得的
[00:08:55.020 --> 00:08:57.020]  好像爸爸欠了你一樣
[00:08:57.020 --> 00:08:59.020]  我應得的,我本來有份的,麻煩你給我
[00:08:59.020 --> 00:09:03.020]  有趣之處就是,在這個聖經裏面
[00:09:03.020 --> 00:09:05.020]  父親呢
[00:09:05.020 --> 00:09:07.020]  幾乎一直沒有跟
[00:09:07.020 --> 00:09:09.020]  兒子說過話
[00:09:09.020 --> 00:09:11.020]  如果你在這裏看完,剛才我讀過
[00:09:11.020 --> 00:09:13.020]  你會發現是最後那兩節,他跟大兒子說話
[00:09:13.020 --> 00:09:15.020]  聖經沒有說
[00:09:15.020 --> 00:09:17.020]  當兒子跟爸爸這樣說的時候
[00:09:17.020 --> 00:09:19.020]  有什麼反應呢
[00:09:19.020 --> 00:09:21.020]  有沒有爭論呢
[00:09:21.020 --> 00:09:23.020]  有沒有討價還價,沒有的
[00:09:23.020 --> 00:09:25.020]  耶穌直接就說
[00:09:25.020 --> 00:09:27.020]  他父親要把產分給誰呢
[00:09:27.020 --> 00:09:29.020]  他們請留意
[00:09:29.020 --> 00:09:31.020]  大兒子有沒有收
[00:09:31.020 --> 00:09:33.020]  收了的,大兒子是中數的
[00:09:33.020 --> 00:09:35.020]  兒子收了那筆錢就走了
[00:09:35.020 --> 00:09:37.020]  大兒子一樣可以收
[00:09:37.020 --> 00:09:39.020]  他沒有出聲也可以收
[00:09:39.020 --> 00:09:41.020]  收了之後繼續在爸爸那裏
[00:09:41.020 --> 00:09:43.020]  喝他的,吃他的,住他的
[00:09:43.020 --> 00:09:45.020]  他中數的
[00:09:45.020 --> 00:09:49.020]  小兒子收了就走了
[00:09:49.020 --> 00:09:51.020]  大兒子收了就留下
[00:09:51.020 --> 00:09:53.020]  當然在
[00:09:53.020 --> 00:09:55.020]  故事的前半段就說這個小兒子出去了
[00:09:55.020 --> 00:09:57.020]  但當我們再看回
[00:09:57.020 --> 00:09:59.020]  父親的時候呢
[00:09:59.020 --> 00:10:01.020]  又見到一件事就是
[00:10:01.020 --> 00:10:03.020]  父親在整個的篇章
[00:10:03.020 --> 00:10:05.020]  或者一個比喻裏面
[00:10:05.020 --> 00:10:07.020]  作為主角,但是
[00:10:07.020 --> 00:10:09.020]  不說話,只是行動
[00:10:09.020 --> 00:10:11.020]  如果你收到今天的大綱
[00:10:11.020 --> 00:10:13.020]  我都提到一樣東西
[00:10:13.020 --> 00:10:15.020]  父親很多時候是以行動代替
[00:10:15.020 --> 00:10:17.020]  言語去做的
[00:10:17.020 --> 00:10:19.020]  除了剛才說的分家產
[00:10:19.020 --> 00:10:21.020]  就這樣分了之外
[00:10:21.020 --> 00:10:23.020]  當小兒子出去,花光了錢
[00:10:23.020 --> 00:10:25.020]  花光了錢,遇到災荒
[00:10:25.020 --> 00:10:27.020]  於是乎就去餵豬
[00:10:27.020 --> 00:10:29.020]  就是他的意思,要回來
[00:10:29.020 --> 00:10:31.020]  要回來之前他已經想好台詞
[00:10:31.020 --> 00:10:33.020]  已經量定台詞
[00:10:33.020 --> 00:10:35.020]  所以你要記得
[00:10:35.020 --> 00:10:37.020]  得罪了天,得罪了地,我回來打工
[00:10:37.020 --> 00:10:39.020]  小兒子想著
[00:10:39.020 --> 00:10:41.020]  去找回老爸
[00:10:41.020 --> 00:10:43.020]  他終於發現自己有問題,要找老爸
[00:10:43.020 --> 00:10:45.020]  但是呢,回去
[00:10:45.020 --> 00:10:47.020]  回去又發生了什麼呢
[00:10:47.020 --> 00:10:49.020]  請你看著二十節
[00:10:49.020 --> 00:10:51.020]  於是起來,往他父親那裏去
[00:10:51.020 --> 00:10:53.020]  相離還遠
[00:10:53.020 --> 00:10:55.020]  他父親看見就動了持心
[00:10:55.020 --> 00:10:57.020]  跑去抱著他的頸鶴
[00:10:57.020 --> 00:10:59.020]  連連與他親嘴
[00:10:59.020 --> 00:11:03.020]  所以這個比喻裏面
[00:11:03.020 --> 00:11:05.020]  沒有特別說到究竟
[00:11:05.020 --> 00:11:07.020]  父親是不是成為了望仔石
[00:11:07.020 --> 00:11:09.020]  因為
[00:11:09.020 --> 00:11:11.020]  兒子回去,相離還遠
[00:11:11.020 --> 00:11:13.020]  很遠,兒子已經被老爸
[00:11:13.020 --> 00:11:15.020]  看見了,究竟老爸
[00:11:15.020 --> 00:11:17.020]  每天都是這樣出來等兒子
[00:11:17.020 --> 00:11:19.020]  還是要放下羊
[00:11:19.020 --> 00:11:21.020]  出去門口,或者去到農場
[00:11:21.020 --> 00:11:23.020]  見到,沒有那個交代
[00:11:23.020 --> 00:11:25.020]  但是起碼
[00:11:25.020 --> 00:11:27.020]  一樣東西我們可以掌握得到
[00:11:27.020 --> 00:11:29.020]  老爸見到兒子
[00:11:29.020 --> 00:11:31.020]  遠遠第一時間
[00:11:31.020 --> 00:11:33.020]  心裏面出了什麼,持心
[00:11:33.020 --> 00:11:35.020]  持心的翻譯
[00:11:35.020 --> 00:11:37.020]  有些人覺得用憐憫
[00:11:37.020 --> 00:11:39.020]  也是適合的
[00:11:39.020 --> 00:11:41.020]  一見到兒子就憐憫
[00:11:41.020 --> 00:11:43.020]  然後怎樣
[00:11:43.020 --> 00:11:45.020]  是老爸走過去
[00:11:45.020 --> 00:11:47.020]  有趣之處本來
[00:11:47.020 --> 00:11:49.020]  兒子打算回來找老爸
[00:11:49.020 --> 00:11:51.020]  就要背台詞,得罪天得罪地
[00:11:51.020 --> 00:11:53.020]  老爸就走了過去
[00:11:53.020 --> 00:11:55.020]  是跑過去
[00:11:55.020 --> 00:11:57.020]  他對兒子那種
[00:11:57.020 --> 00:11:59.020]  等待,思念
[00:11:59.020 --> 00:12:01.020]  帶來了這個行徑
[00:12:01.020 --> 00:12:03.020]  見到兒子就跑過去
[00:12:03.020 --> 00:12:05.020]  伸手去抱著他
[00:12:05.020 --> 00:12:07.020]  很感動
[00:12:07.020 --> 00:12:09.020]  按照聖經說,接著他們歡喜
[00:12:09.020 --> 00:12:13.020]  在行動裏面
[00:12:13.020 --> 00:12:15.020]  代替了千言萬語
[00:12:15.020 --> 00:12:19.020]  父親又會不會是這樣
[00:12:19.020 --> 00:12:21.020]  當我讀到這裏
[00:12:21.020 --> 00:12:23.020]  經常想起成長裏面
[00:12:23.020 --> 00:12:25.020]  自己和老爸是怎樣
[00:12:25.020 --> 00:12:27.020]  我不知道你家是不是
[00:12:27.020 --> 00:12:29.020]  可能說起
[00:12:29.020 --> 00:12:31.020]  家裏有口釘要打,是誰做的
[00:12:31.020 --> 00:12:33.020]  先說我家裏的爸爸
[00:12:33.020 --> 00:12:37.020]  希望今天不是飛鴻
[00:12:37.020 --> 00:12:39.020]  爸爸的,不是媽媽做的
[00:12:39.020 --> 00:12:41.020]  他做些事的
[00:12:41.020 --> 00:12:43.020]  去超市要抬米
[00:12:43.020 --> 00:12:45.020]  在以前不是的,還要是去雜貨舖掟米
[00:12:45.020 --> 00:12:47.020]  但是要抬東西
[00:12:47.020 --> 00:12:49.020]  都是老爸的
[00:12:49.020 --> 00:12:51.020]  或者有些粗重一點的
[00:12:51.020 --> 00:12:53.020]  有些事務性的
[00:12:53.020 --> 00:12:55.020]  甚至有什麼和人家交涉的
[00:12:55.020 --> 00:12:57.020]  對外出了頭的
[00:12:57.020 --> 00:12:59.020]  都是老爸的
[00:12:59.020 --> 00:13:01.020]  但是又想起我自己做兒子
[00:13:01.020 --> 00:13:03.020]  爸爸媽媽兩個
[00:13:03.020 --> 00:13:05.020]  可能我講得最多東西
[00:13:05.020 --> 00:13:07.020]  給誰聽呢
[00:13:07.020 --> 00:13:09.020]  就是媽媽的
[00:13:09.020 --> 00:13:11.020]  當然是我個人經歷
[00:13:11.020 --> 00:13:13.020]  或者有某些研究家庭的
[00:13:13.020 --> 00:13:15.020]  學者都常常這樣說
[00:13:15.020 --> 00:13:17.020]  往往一個現象就是
[00:13:17.020 --> 00:13:19.020]  父親裏面
[00:13:19.020 --> 00:13:21.020]  一個行動勝過千言萬語
[00:13:21.020 --> 00:13:25.020]  我記得我曾經都講過一次
[00:13:27.020 --> 00:13:29.020]  我與老爸握手的經歷
[00:13:29.020 --> 00:13:31.020]  大家有沒有印象
[00:13:31.020 --> 00:13:33.020]  有些人記得,有些人沒印象
[00:13:33.020 --> 00:13:35.020]  很快講的,免得重複太多
[00:13:35.020 --> 00:13:37.020]  我的成長裏面是剛才的背景
[00:13:37.020 --> 00:13:39.020]  和老爸不是有仇的
[00:13:39.020 --> 00:13:41.020]  不是那些無仇不成父子
[00:13:41.020 --> 00:13:43.020]  不是那些的,但又不是很親密
[00:13:43.020 --> 00:13:45.020]  也不是覺得很重視得緊要
[00:13:45.020 --> 00:13:47.020]  不過都是他老爸
[00:13:47.020 --> 00:13:49.020]  就是那種的
[00:13:49.020 --> 00:13:51.020]  和媽媽會比較親
[00:13:51.020 --> 00:13:53.020]  黏黏的
[00:13:53.020 --> 00:13:55.020]  一直都不覺得
[00:13:55.020 --> 00:13:57.020]  老爸有多緊張
[00:13:57.020 --> 00:13:59.020]  直到那一次
[00:13:59.020 --> 00:14:01.020]  當我收到
[00:14:01.020 --> 00:14:03.020]  我高中收到中大
[00:14:03.020 --> 00:14:05.020]  的大信封
[00:14:05.020 --> 00:14:07.020]  大信封就是入學修理
[00:14:07.020 --> 00:14:09.020]  收到很開心
[00:14:09.020 --> 00:14:11.020]  那個晚上
[00:14:11.020 --> 00:14:13.020]  回到家,爸爸開了門
[00:14:13.020 --> 00:14:15.020]  伸出手
[00:14:15.020 --> 00:14:17.020]  恭喜你
[00:14:17.020 --> 00:14:19.020]  我發毛
[00:14:19.020 --> 00:14:21.020]  恭喜我
[00:14:21.020 --> 00:14:23.020]  大哥
[00:14:23.020 --> 00:14:25.020]  我又很尷尬
[00:14:25.020 --> 00:14:27.020]  應該沒臉紅
[00:14:27.020 --> 00:14:29.020]  伸出手去騙了
[00:14:29.020 --> 00:14:31.020]  那一騙
[00:14:31.020 --> 00:14:33.020]  當然不是政治場面
[00:14:33.020 --> 00:14:35.020]  世紀握手
[00:14:35.020 --> 00:14:37.020]  但對我來說
[00:14:37.020 --> 00:14:39.020]  得了這一下握手
[00:14:39.020 --> 00:14:41.020]  我一輩子沒試過
[00:14:41.020 --> 00:14:43.020]  沒想過
[00:14:43.020 --> 00:14:45.020]  爸爸會這樣對我
[00:14:45.020 --> 00:14:47.020]  握手
[00:14:47.020 --> 00:14:49.020]  握手
[00:14:49.020 --> 00:14:51.020]  由那天開始
[00:14:51.020 --> 00:14:53.020]  突然
[00:14:53.020 --> 00:14:55.020]  自己對爸爸的心都軟了
[00:14:55.020 --> 00:14:57.020]  有些事是
[00:14:57.020 --> 00:14:59.020]  千言萬語難盡
[00:14:59.020 --> 00:15:01.020]  但這個握手
[00:15:01.020 --> 00:15:03.020]  這個握手
[00:15:03.020 --> 00:15:05.020]  讓我做兒子
[00:15:05.020 --> 00:15:07.020]  被融掉了
[00:15:07.020 --> 00:15:11.020]  我很有印象
[00:15:11.020 --> 00:15:13.020]  我所經歷的父愛
[00:15:13.020 --> 00:15:15.020]  當然不是每個人一樣
[00:15:15.020 --> 00:15:17.020]  沒必然重複
[00:15:17.020 --> 00:15:19.020]  沒必然重複
[00:15:19.020 --> 00:15:21.020]  自己也做了爸爸
[00:15:21.020 --> 00:15:23.020]  老實說
[00:15:23.020 --> 00:15:25.020]  我昨天也跟年輕人說
[00:15:25.020 --> 00:15:27.020]  你們每個人都有父母
