
[00:00:00.000 --> 00:00:04.000]  今天已經去到十誡那邊的第九條誡命
[00:01:13.000 --> 00:01:16.000]  是能夠更加效法耶穌
[00:01:16.000 --> 00:01:17.400]  這個是我的心意
[00:01:17.400 --> 00:01:20.000]  所以當我們今天去到第九條誡命的時候
[00:01:20.000 --> 00:01:23.000]  我是用四個不同的翻譯本
[00:01:23.000 --> 00:01:24.400]  聖經的翻譯本
[00:01:24.400 --> 00:01:26.600]  和大家讀一讀這條誡命
[00:01:26.600 --> 00:01:28.600]  是用四個不同的翻譯本
[00:01:28.600 --> 00:01:30.800]  來讀一讀第九誡
[00:01:30.800 --> 00:01:32.800]  我們一起讀一讀,準備,一二三
[00:01:32.800 --> 00:01:37.200]  不可作假見證陷害人
[00:01:37.200 --> 00:01:41.000]  You shall not give false testimony
[00:01:41.000 --> 00:01:43.000]  against your neighbor
[00:01:43.000 --> 00:01:46.400]  You shall not bear false witness
[00:01:46.400 --> 00:01:48.400]  against your neighbor
[00:01:48.400 --> 00:01:52.200]  no lies about your neighbor
[00:01:52.400 --> 00:01:55.400]  當我們看不同的翻譯本的時候
[00:01:55.400 --> 00:01:57.400]  為什麼我們要看不同的翻譯本
[00:01:57.400 --> 00:01:59.000]  其實當我自己讀神學的時候
[00:01:59.000 --> 00:02:01.800]  我看到老師當時是
[00:02:01.800 --> 00:02:04.400]  拿著聖經的原文的聖經
[00:02:04.400 --> 00:02:06.400]  無論是新約用的希臘文也好
[00:02:06.400 --> 00:02:08.000]  舊約用的希伯來文也好
[00:02:08.000 --> 00:02:10.000]  有時候我都很羨慕我們的老師
[00:02:10.000 --> 00:02:12.400]  他能夠拿著希臘文聖經
[00:02:12.400 --> 00:02:14.800]  來做靈修
[00:02:14.800 --> 00:02:16.000]  嘩!真是很精彩
[00:02:16.000 --> 00:02:17.600]  我自己當時讀書的時候
[00:02:17.600 --> 00:02:19.200]  有一天我都希望能夠
[00:02:19.200 --> 00:02:21.800]  拿著原文的聖經來做靈修
[00:02:21.800 --> 00:02:24.200]  很可惜,畢業了三十多年之後
[00:02:24.200 --> 00:02:27.000]  我把所讀的原文都給了老師
[00:02:27.000 --> 00:02:28.800]  我已經不再可能
[00:02:28.800 --> 00:02:31.000]  能夠用原文來做靈修
[00:02:31.000 --> 00:02:31.800]  但另一方面
[00:02:31.800 --> 00:02:34.000]  這個世界99.9%的人
[00:02:34.000 --> 00:02:34.800]  都不懂得原文
[00:02:34.800 --> 00:02:36.200]  難道我們不懂得原文
[00:02:36.200 --> 00:02:37.800]  就不可以明白聖經嗎?
[00:02:37.800 --> 00:02:40.200]  我發覺我們的老師是先知
[00:02:40.200 --> 00:02:41.200]  他們早就說明了
[00:02:41.200 --> 00:02:43.600]  他們說你們畢業之後
[00:02:43.600 --> 00:02:44.800]  大多數都不記得的
[00:02:44.800 --> 00:02:47.000]  所以當我們要懂得經的時候
[00:02:47.000 --> 00:02:49.000]  真的要明白聖經的時候
[00:02:49.000 --> 00:02:54.000]  我們可以多看幾本不同的翻譯本
[00:02:54.000 --> 00:02:57.800]  來幫我們了解聖經
[00:02:57.800 --> 00:03:01.400]  是更加透徹和更加清晰
[00:03:01.400 --> 00:03:03.600]  所以當我們今天讀第九條界面的時候
[00:03:03.600 --> 00:03:04.800]  我們發覺中文聖經
[00:03:04.800 --> 00:03:06.000]  我們的和合本就說
[00:03:06.000 --> 00:03:10.000]  不可作假見證去陷害人
[00:03:10.000 --> 00:03:11.200]  但英文呢
[00:03:11.200 --> 00:03:12.800]  我們發覺有個英文字
[00:03:12.800 --> 00:03:15.200]  叫做Neighbour
[00:03:15.200 --> 00:03:16.400]  在中文聖經那邊
[00:03:16.400 --> 00:03:19.400]  並沒有翻譯成不可作假見證
[00:03:19.400 --> 00:03:21.400]  陷害我們的什麼?
[00:03:21.400 --> 00:03:22.400]  淪陷
[00:03:22.400 --> 00:03:24.600]  如果直譯應該陷害我們的淪陷
[00:03:24.600 --> 00:03:26.000]  那誰對誰錯呢?
[00:03:26.000 --> 00:03:27.800]  因為我們在後現代那邊
[00:03:27.800 --> 00:03:28.800]  你又對我又對
[00:03:28.800 --> 00:03:29.600]  每個都對
[00:03:29.600 --> 00:03:31.400]  為什麼不同的翻譯本
[00:03:31.400 --> 00:03:34.000]  會有不同的出入
[00:03:34.000 --> 00:03:35.800]  去到一個信息版
[00:03:35.800 --> 00:03:36.600]  The Message
[00:03:36.600 --> 00:03:40.200]  它說No lies about your neighbour
[00:03:40.200 --> 00:03:42.000]  它用了說方一個字
[00:03:42.000 --> 00:03:43.800]  它卻沒有用假見證
[00:03:43.800 --> 00:03:45.400]  或者那個情況
[00:03:45.400 --> 00:03:46.400]  所以很明顯
[00:03:46.400 --> 00:03:48.200]  究竟這個信息版
[00:03:48.200 --> 00:03:49.600]  又是不是對的?
[00:03:49.600 --> 00:03:51.400]  為什麼這些學者
[00:03:51.400 --> 00:03:52.600]  在翻譯聖經的時候
[00:03:52.600 --> 00:03:54.000]  會這樣來到
[00:03:54.000 --> 00:03:56.200]  好像有些出入
[00:03:56.200 --> 00:03:57.000]  當然
[00:03:57.000 --> 00:03:58.800]  當我們看回原文來說
[00:03:58.800 --> 00:04:00.800]  看回這個Neighbour這個字的原講
[00:04:00.800 --> 00:04:03.000]  特別是舊約的希伯格文
[00:04:03.000 --> 00:04:04.400]  這個Neighbour這個字
[00:04:04.400 --> 00:04:06.200]  其實在猶太人的傳統那邊
[00:04:06.200 --> 00:04:07.200]  去翻譯
[00:04:07.200 --> 00:04:09.600]  或者去詮釋這個Neighbour
[00:04:09.600 --> 00:04:11.400]  有兩個極端的含義
[00:04:11.400 --> 00:04:13.600]  一個就是很合意的詮釋
[00:04:13.600 --> 00:04:16.000]  就說唯有猶太人
[00:04:16.000 --> 00:04:17.800]  才是成為我的Neighbour
[00:04:17.800 --> 00:04:19.200]  任何其他的種族
[00:04:19.200 --> 00:04:20.800]  都不可以成為我的Neighbour
[00:04:20.800 --> 00:04:23.400]  這是一個很合意的一個詮釋
[00:04:23.400 --> 00:04:25.400]  所以猶太人的詮釋就說
[00:04:25.400 --> 00:04:27.800]  只有猶太人可以成為我的Neighbour
[00:04:27.800 --> 00:04:29.200]  但是到了耶穌的時代
[00:04:29.200 --> 00:04:31.200]  耶穌基督曾經有一個比喻
[00:04:31.200 --> 00:04:33.400]  一個很實馬利亞人的比喻
[00:04:33.400 --> 00:04:34.800]  耶穌很清楚說到
[00:04:34.800 --> 00:04:37.400]  當你去服侍一個人的時候
[00:04:37.400 --> 00:04:39.400]  這個人就成為了你的鄰居
[00:04:39.400 --> 00:04:41.000]  所以在耶穌的觀點那邊
[00:04:41.000 --> 00:04:43.600]  是一個闊異的詮釋
[00:04:43.600 --> 00:04:48.400]  就說任何人都可以成為我的鄰居
[00:04:48.400 --> 00:04:51.000]  所以中文聖經的翻譯又對
[00:04:51.000 --> 00:04:53.000]  英文聖經的翻譯也對
[00:04:53.000 --> 00:04:56.000]  視乎你怎樣去詮釋這個字
[00:04:56.000 --> 00:04:58.800]  當然在信息版
[00:04:58.800 --> 00:05:01.000]  它就說不可說謊
[00:05:01.000 --> 00:05:03.000]  但實際上來說
[00:05:03.000 --> 00:05:06.000]  說謊對不對
[00:05:06.000 --> 00:05:08.000]  當然不對
[00:05:08.000 --> 00:05:09.000]  幾個月之前
[00:05:09.000 --> 00:05:10.400]  我們看到特首選舉
[00:05:10.400 --> 00:05:11.800]  一句證據
[00:05:11.800 --> 00:05:13.400]  你騙人
[00:05:13.400 --> 00:05:14.400]  多厲害
[00:05:14.400 --> 00:05:15.400]  一句證據
[00:05:15.400 --> 00:05:17.800]  震撼全香港
[00:05:17.800 --> 00:05:20.400]  究竟梁山有沒有說過一句話
[00:05:20.400 --> 00:05:21.600]  你和我都不知道
[00:05:21.600 --> 00:05:23.800]  你和我都沒有資格去參加那些聚會
[00:05:23.800 --> 00:05:25.800]  以致到就算他有沒有敵漢也好
[00:05:25.800 --> 00:05:26.600]  不敵漢也好
[00:05:26.600 --> 00:05:27.400]  我都不知道
[00:05:27.400 --> 00:05:28.800]  究竟對還是錯
[00:05:28.800 --> 00:05:30.800]  但是你和我都明白
[00:05:30.800 --> 00:05:33.400]  我們一定不可以說謊
[00:05:33.400 --> 00:05:34.800]  我和師母曾經
[00:05:34.800 --> 00:05:36.600]  我女兒小時候
[00:05:36.600 --> 00:05:37.400]  一年級的時候
[00:05:37.400 --> 00:05:38.400]  曾經試過
[00:05:38.400 --> 00:05:40.400]  真的打她一次
[00:05:40.400 --> 00:05:41.400]  就因為她說謊
[00:05:41.400 --> 00:05:44.400]  因為她曾經要表哥
[00:05:44.400 --> 00:05:46.400]  幫她做完所有的功課
[00:05:46.400 --> 00:05:48.400]  以致到我發覺完全不對勁
[00:05:48.400 --> 00:05:51.400]  因為一年級和四年級的中文字
[00:05:51.400 --> 00:05:52.400]  是很不同的
[00:05:52.400 --> 00:05:54.400]  一看就知道誰是一年級
[00:05:54.400 --> 00:05:55.400]  誰是四年級
[00:05:55.400 --> 00:05:56.400]  不可能一年級
[00:05:56.400 --> 00:05:57.800]  可以寫出四年級的中文字
[00:05:57.800 --> 00:05:58.400]  我一看
[00:05:58.400 --> 00:06:01.400]  沒理由一夜之間就突飛猛進
[00:06:01.400 --> 00:06:02.400]  我說肯定不是你寫的
[00:06:02.400 --> 00:06:03.400]  真的不是他寫的
[00:06:03.400 --> 00:06:06.400]  是表哥幫她做完所有的功課
[00:06:06.400 --> 00:06:11.400]  於是我就唯有拿著一把間尺
[00:06:11.400 --> 00:06:13.400]  我說一定要打
[00:06:13.400 --> 00:06:16.400]  我說雖然打在疑心
[00:06:16.400 --> 00:06:18.400]  痛在無心
[00:06:18.400 --> 00:06:19.400]  都要打
[00:06:19.400 --> 00:06:22.400]  不過覺得又不想找自己笨
[00:06:22.400 --> 00:06:24.400]  於是打的過程去哪了
[00:06:24.400 --> 00:06:25.400]  正是
[00:06:25.400 --> 00:06:29.400]  她又不痛,我又不痛
[00:06:29.400 --> 00:06:33.400]  不過這個行動讓她更加清晰
[00:06:33.400 --> 00:06:36.400]  她不可以說謊
[00:06:36.400 --> 00:06:37.400]  當然
[00:06:37.400 --> 00:06:39.400]  十誡第九誡
[00:06:39.400 --> 00:06:40.400]  怎麼看呢
[00:06:40.400 --> 00:06:42.400]  過去我用每一個篇
[00:06:42.400 --> 00:06:44.400]  都會有一個英文字給大家記得
[00:06:44.400 --> 00:06:46.400]  這次我同樣有一個英文字
[00:06:46.400 --> 00:06:48.400]  給大家記得到最後
[00:06:48.400 --> 00:06:50.400]  我今天會從三個層面
[00:06:50.400 --> 00:06:53.400]  三方面來詮釋第九條誡命
[00:06:53.400 --> 00:06:55.400]  我們會發覺原來每一個翻譯
[00:06:55.400 --> 00:06:56.400]  其實都是對的
[00:06:56.400 --> 00:06:58.400]  真的對的,不是開玩笑的
[00:06:58.400 --> 00:06:59.400]  第一
[00:06:59.400 --> 00:07:03.400]  原來這條誡命的背景
[00:07:03.400 --> 00:07:05.400]  神將第九誡
[00:07:05.400 --> 00:07:07.400]  頒布在十誡當中的
[00:07:07.400 --> 00:07:10.400]  其中一條誡命的背景
[00:07:10.400 --> 00:07:12.400]  的而且確是和法律
[00:07:12.400 --> 00:07:14.400]  和法律有關係
[00:07:14.400 --> 00:07:16.400]  所以中文聖經
[00:07:16.400 --> 00:07:18.400]  或者NIV、NASB
[00:07:18.400 --> 00:07:19.400]  他們的翻譯
[00:07:19.400 --> 00:07:21.400]  不要做假見證去陷害人
[00:07:21.400 --> 00:07:22.400]  意思就是說
[00:07:22.400 --> 00:07:23.400]  在法庭裏面
[00:07:23.400 --> 00:07:25.400]  你不可以發誓之後
[00:07:25.400 --> 00:07:27.400]  而是不講真相
[00:07:27.400 --> 00:07:29.400]  而是用一些假說話
[00:07:29.400 --> 00:07:32.400]  來陷害任何一些嫌疑犯
[00:07:32.400 --> 00:07:34.400]  所以這句也是對的
[00:07:34.400 --> 00:07:37.400]  這句背景是說法庭裏面的背景
[00:07:37.400 --> 00:07:38.400]  為什麼這樣說呢
[00:07:38.400 --> 00:07:40.400]  如果看回香港的法律程序
[00:07:40.400 --> 00:07:41.400]  香港法律程序
[00:07:41.400 --> 00:07:42.400]  我昨天問過律師
[00:07:42.400 --> 00:07:43.400]  所以我說的都是對的
[00:07:43.400 --> 00:07:45.400]  香港的法律程序
[00:07:45.400 --> 00:07:47.400]  就是當你抓了一個人
[00:07:47.400 --> 00:07:48.400]  抓了一個人
[00:07:48.400 --> 00:07:51.400]  你不可以先當他是罪犯
[00:07:51.400 --> 00:07:55.400]  你當他只是一個嫌疑犯
[00:07:55.400 --> 00:08:00.400]  直到法庭判了他是犯罪
[00:08:00.400 --> 00:08:03.400]  他才正式成為了一個罪犯
[00:08:03.400 --> 00:08:04.400]  於是我問律師
[00:08:04.400 --> 00:08:06.400]  為什麼一個罪犯
[00:08:06.400 --> 00:08:08.400]  一個還不是嫌疑犯
[00:08:08.400 --> 00:08:11.400]  都會關在荔枝角這個地方
[00:08:11.400 --> 00:08:13.400]  以前會關在荔枝角這個地方
[00:08:13.400 --> 00:08:16.400]  他說荔枝角並不是監獄
[00:08:16.400 --> 00:08:18.400]  荔枝角只是一個羈留中心
[00:08:18.400 --> 00:08:21.400]  就是說當他是一個嫌疑犯的時候
[00:08:21.400 --> 00:08:25.400]  他暫時不可以讓他出去
[00:08:25.400 --> 00:08:27.400]  或許他的犯罪比較嚴重
[00:08:27.400 --> 00:08:31.400]  所以一定要扣押在羈留中心
[00:08:31.400 --> 00:08:33.400]  所以羈留中心他不是罪犯
[00:08:33.400 --> 00:08:34.400]  他只是一個嫌疑犯
[00:08:34.400 --> 00:08:36.400]  所以他不用做苦工
[00:08:36.400 --> 00:08:37.400]  不用剪頭髮
[00:08:37.400 --> 00:08:38.400]  比較自由一點
[00:08:38.400 --> 00:08:39.400]  意思是自由
[00:08:39.400 --> 00:08:41.400]  就是不用做那些事
[00:08:41.400 --> 00:08:42.400]  有食有住的
[00:08:42.400 --> 00:08:44.400]  唯一沒有的就是自由
[00:08:44.400 --> 00:08:47.400]  直到他判了他有罪
[00:08:47.400 --> 00:08:48.400]  就成為罪犯
[00:08:48.400 --> 00:08:50.400]  就去監獄
[00:08:50.400 --> 00:08:52.400]  但在舊約時代
[00:08:52.400 --> 00:08:54.400]  是相反的
[00:08:54.400 --> 00:08:57.400]  舊約時代就是當你抓了一個人
[00:08:57.400 --> 00:08:58.400]  已經是罪犯
[00:08:58.400 --> 00:09:00.400]  當他是罪犯
[00:09:00.400 --> 00:09:03.400]  然後證人經過審判之後
[00:09:03.400 --> 00:09:07.400]  究竟他有罪或沒有罪
[00:09:07.400 --> 00:09:09.400]  如果真的沒有罪
[00:09:09.400 --> 00:09:10.400]  就變成他沒有罪
[00:09:10.400 --> 00:09:11.400]  不是罪犯
[00:09:11.400 --> 00:09:13.400]  但已經當他是罪犯
[00:09:13.400 --> 00:09:15.400]  這個背景很重要
[00:09:15.400 --> 00:09:16.400]  我們要了解這個背景
[00:09:16.400 --> 00:09:21.400]  因為你要證明他原本有罪為無罪
[00:09:21.400 --> 00:09:24.400]  和證明他無罪為有罪
[00:09:24.400 --> 00:09:26.400]  哪個比較容易呢
[00:09:26.400 --> 00:09:29.400]  所以他已經有罪
[00:09:29.400 --> 00:09:30.400]  證明他沒有罪
[00:09:30.400 --> 00:09:31.400]  是很難的
[00:09:31.400 --> 00:09:32.400]  難很多的
[00:09:32.400 --> 00:09:35.400]  以致當時可能有很多冤獄
[00:09:35.400 --> 00:09:37.400]  神有智慧
[00:09:37.400 --> 00:09:39.400]  於是他頒布了第九屆
[00:09:39.400 --> 00:09:40.400]  第九屆
[00:09:40.400 --> 00:09:42.400]  怎樣去應用第九屆
[00:09:42.400 --> 00:09:43.400]  他說你不要作假見證
[00:09:43.400 --> 00:09:44.400]  陷害人
[00:09:44.400 --> 00:09:45.400]  如果他真的沒有罪
[00:09:45.400 --> 00:09:47.400]  雖然他現在被判罪犯
[00:09:47.400 --> 00:09:49.400]  如果他真的沒有罪
[00:09:49.400 --> 00:09:51.400]  你真的要說他沒有罪
[00:09:51.400 --> 00:09:53.400]  但是說就容易
[00:09:53.400 --> 00:09:54.400]  但怎樣去應用呢
[00:09:54.400 --> 00:09:56.400]  上帝在舊約那邊
[00:09:56.400 --> 00:10:00.400]  又訂了三個很細微的規則
[00:10:00.400 --> 00:10:04.400]  怎樣去幫我們去應用第九屆
[00:10:04.400 --> 00:10:05.400]  在當時來說
[00:10:05.400 --> 00:10:07.400]  第一
[00:10:07.400 --> 00:10:10.400]  如果作證
[00:10:10.400 --> 00:10:13.400]  要判定這個人真的沒有罪
[00:10:13.400 --> 00:10:14.400]  或者有罪
[00:10:14.400 --> 00:10:17.400]  這個證人作為法官
[00:10:17.400 --> 00:10:21.400]  千萬不要只相信一個證人的口供
[00:10:21.400 --> 00:10:22.400]  聖經說得很清楚
[00:10:22.400 --> 00:10:23.400]  在新聞記說得很清楚
[00:10:23.400 --> 00:10:26.400]  他說人無論犯什麼罪
[00:10:26.400 --> 00:10:27.400]  作什麼惡
[00:10:27.400 --> 00:10:30.400]  不可憑一個人的口作見證
[00:10:30.400 --> 00:10:33.400]  總要憑兩三個人的口作見證
[00:10:33.400 --> 00:10:35.400]  才可定案
[00:10:35.400 --> 00:10:36.400]  對法官說
[00:10:36.400 --> 00:10:37.400]  你要小心
[00:10:37.400 --> 00:10:39.400]  千萬不要只相信一個
[00:10:39.400 --> 00:10:40.400]  不要只相信一個
[00:10:40.400 --> 00:10:42.400]  起碼要兩個三個
[00:10:42.400 --> 00:10:43.400]  如果判死刑一樣
[00:10:43.400 --> 00:10:46.400]  要憑兩三個人的口作見證
[00:10:46.400 --> 00:10:49.400]  將那當死的人致死
[00:10:49.400 --> 00:10:51.400]  不可憑一個人的口作見證
[00:10:51.400 --> 00:10:52.400]  將他致死
[00:10:52.400 --> 00:10:54.400]  所以作為法官
[00:10:54.400 --> 00:10:55.400]  不要只相信一個人
[00:10:55.400 --> 00:10:57.400]  一定要相信起碼兩三個
[00:10:57.400 --> 00:10:58.400]  換句話說
[00:10:58.400 --> 00:11:00.400]  如果第一個A說他有罪
[00:11:00.400 --> 00:11:01.400]  第二個B說他無罪
[00:11:01.400 --> 00:11:03.400]  第三個C說他無罪
[00:11:03.400 --> 00:11:04.400]  你就要想清楚
[00:11:04.400 --> 00:11:08.400]  這個人究竟是有罪還是無罪
[00:11:08.400 --> 00:11:09.400]  對法官說
[00:11:09.400 --> 00:11:10.400]  你一定要小心
[00:11:10.400 --> 00:11:12.400]  要清晰這個人
[00:11:12.400 --> 00:11:14.400]  究竟是不是真的
[00:11:14.400 --> 00:11:17.400]  千萬不要隨隨便便
[00:11:17.400 --> 00:11:20.400]  去判定這個有罪還是無罪
[00:11:20.400 --> 00:11:22.400]  第二
[00:11:22.400 --> 00:11:23.400]  一個準則
[00:11:23.400 --> 00:11:24.400]  一個範疇
[00:11:24.400 --> 00:11:26.400]  是幫我們應用這條界面
[00:11:26.400 --> 00:11:27.400]  第二就是神說
[00:11:27.400 --> 00:11:31.400]  他說證人要先投出第一塊石頭
[00:11:31.400 --> 00:11:33.400]  在罪犯上面
[00:11:33.400 --> 00:11:39.400]  就是說證人除了證明他有罪之外
[00:11:39.400 --> 00:11:42.400]  他還要做劊子手
[00:11:42.400 --> 00:11:43.400]  大家明白嗎
[00:11:43.400 --> 00:11:44.400]  第一個劊子手
[00:11:44.400 --> 00:11:46.400]  他要用石頭
[00:11:46.400 --> 00:11:47.400]  第一個石頭
[00:11:47.400 --> 00:11:49.400]  因為證人A證明有罪
[00:11:49.400 --> 00:11:52.400]  所以證人A要拿起第一個石頭
[00:11:52.400 --> 00:11:54.400]  去扔在罪犯上面
[00:11:54.400 --> 00:11:56.400]  這個是劊子手的工作
[00:11:56.400 --> 00:11:57.400]  你知道
[00:11:57.400 --> 00:11:59.400]  只證明有罪
[00:11:59.400 --> 00:12:02.400]  和真的要扔死他
[00:12:02.400 --> 00:12:03.400]  是兩回事
[00:12:03.400 --> 00:12:05.400]  當他拿起石頭
[00:12:05.400 --> 00:12:06.400]  看著他的眼睛
[00:12:06.400 --> 00:12:07.400]  很無辜的眼睛
[00:12:07.400 --> 00:12:08.400]  看著你
[00:12:08.400 --> 00:12:10.400]  真的無辜的
[00:12:10.400 --> 00:12:11.400]  扔
[00:12:11.400 --> 00:12:12.400]  很辛苦
[00:12:12.400 --> 00:12:13.400]  這個是規範
[00:12:13.400 --> 00:12:14.400]  所以大家明白
[00:12:14.400 --> 00:12:15.400]  看回聖經
[00:12:15.400 --> 00:12:18.400]  有一次有班人
[00:12:18.400 --> 00:12:22.400]  抓了一個正在行淫的婦人
[00:12:22.400 --> 00:12:23.400]  去到耶穌面前
[00:12:23.400 --> 00:12:25.400]  大家記不記得那個情況
[00:12:25.400 --> 00:12:26.400]  正好
[00:12:26.400 --> 00:12:27.400]  不止一個證人
[00:12:27.400 --> 00:12:30.400]  幾個人抓了一個正在行淫的婦人
[00:12:30.400 --> 00:12:32.400]  去到耶穌面前
[00:12:32.400 --> 00:12:33.400]  耶穌說
[00:12:33.400 --> 00:12:35.400]  立刻扔死她
[00:12:35.400 --> 00:12:36.400]  耶穌說
[00:12:36.400 --> 00:12:37.400]  立刻可以扔死她
[00:12:37.400 --> 00:12:41.400]  因為這班人指證她正在行淫
[00:12:41.400 --> 00:12:42.400]  但耶穌跪下
[00:12:42.400 --> 00:12:44.400]  寫了一些不知什麼字
[00:12:44.400 --> 00:12:45.400]  然後起來說
[00:12:45.400 --> 00:12:48.400]  你們覺得誰沒有罪
[00:12:48.400 --> 00:12:50.400]  就扔他吧
[00:12:50.400 --> 00:12:51.400]  於是聖經說
[00:12:51.400 --> 00:12:53.400]  由老到少
[00:12:53.400 --> 00:12:54.400]  一個一個都走了
[00:12:54.400 --> 00:12:57.400]  沒有人敢拿起第一塊石頭去扔他
[00:12:57.400 --> 00:12:59.400]  意思是什麼呢
[00:12:59.400 --> 00:13:00.400]  為什麼是由老到少
[00:13:00.400 --> 00:13:02.400]  不是由少到老呢
[00:13:02.400 --> 00:13:03.400]  因為年紀越大
[00:13:03.400 --> 00:13:05.400]  越知道自己是罪人
[00:13:05.400 --> 00:13:06.400]  這麼簡單
[00:13:06.400 --> 00:13:09.400]  誰敢說自己沒有罪
[00:13:09.400 --> 00:13:11.400]  聖經說得很清楚
[00:13:11.400 --> 00:13:13.400]  若人說自己沒有罪
[00:13:13.400 --> 00:13:16.400]  就是自己騙自己
[00:13:16.400 --> 00:13:18.400]  年紀越大
[00:13:18.400 --> 00:13:19.400]  越知道自己有罪
[00:13:19.400 --> 00:13:21.400]  所以要扔死他
[00:13:21.400 --> 00:13:23.400]  扔死他的勇氣
[00:13:23.400 --> 00:13:27.400]  是大過你只是指證他有罪
[00:13:27.400 --> 00:13:28.400]  很不容易
[00:13:28.400 --> 00:13:29.400]  做他的手
[00:13:29.400 --> 00:13:32.400]  做斬頭那個
[00:13:32.400 --> 00:13:34.400]  斬頭那個真的很辛苦
[00:13:34.400 --> 00:13:36.400]  要按電耳那個真的很辛苦
[00:13:36.400 --> 00:13:38.400]  一按就死了
[00:13:38.400 --> 00:13:42.400]  他的生命在你的手那邊
[00:13:42.400 --> 00:13:44.400]  所以做證人
[00:13:44.400 --> 00:13:45.400]  小心點
[00:13:45.400 --> 00:13:48.400]  你真的發誓之後
[00:13:48.400 --> 00:13:49.400]  按著聖經之後
[00:13:49.400 --> 00:13:50.400]  發誓之後
[00:13:50.400 --> 00:13:53.400]  你真的要說真相
[00:13:53.400 --> 00:13:55.400]  第三
[00:13:55.400 --> 00:13:57.400]  就是當有一天
[00:13:57.400 --> 00:14:01.400]  證人最終知道說謊的時候
[00:14:01.400 --> 00:14:05.400]  這個證人A都要被判死刑
[00:14:05.400 --> 00:14:07.400]  這下大件事了
[00:14:07.400 --> 00:14:10.400]  所以千萬不要隨隨便便說
[00:14:10.400 --> 00:14:12.400]  我失憶了
[00:14:12.400 --> 00:14:13.400]  當你失憶的第二天
[00:14:13.400 --> 00:14:14.400]  發現你不是失憶
[00:14:14.400 --> 00:14:16.400]  你都一樣死了
[00:14:16.400 --> 00:14:18.400]  證人都會死
[00:14:18.400 --> 00:14:20.400]  屍體都會死
[00:14:20.400 --> 00:14:21.400]  所以有個神學家
[00:14:21.400 --> 00:14:22.400]  他寫了一本書
[00:14:22.400 --> 00:14:25.400]  他說這條誡命對法官來說
[00:14:25.400 --> 00:14:29.400]  是提醒他千萬判案不要草率
[00:14:29.400 --> 00:14:32.400]  和千萬不要收黑錢
[00:14:32.400 --> 00:14:34.400]  千萬不要濫權
[00:14:34.400 --> 00:14:36.400]  不要隨便判人死刑
[00:14:36.400 --> 00:14:38.400]  對一個律師來說
[00:14:38.400 --> 00:14:40.400]  做律師你都要不要隨隨便便
[00:14:40.400 --> 00:14:42.400]  幫人打一句罪
[00:14:42.400 --> 00:14:44.400]  因為你打一句罪
[00:14:44.400 --> 00:14:46.400]  有一天你真的說假話
[00:14:46.400 --> 00:14:47.400]  你都會死
[00:14:47.400 --> 00:14:48.400]  第三
[00:14:48.400 --> 00:14:51.400]  就是同樣對一個做證人
[00:14:51.400 --> 00:14:52.400]  他更加要清晰
[00:14:52.400 --> 00:14:55.400]  他所說的話一定要真相
[00:14:55.400 --> 00:14:58.400]  做律師的一定要黑白分明
[00:14:58.400 --> 00:15:00.400]  不可以隨隨便便
[00:15:00.400 --> 00:15:04.400]  用錢幫人有罪成為無罪
[00:15:04.400 --> 00:15:05.400]  這個第九誡
