
[00:00:00.000 --> 00:00:09.780]  近年來,香港的咖啡文化越來越盛行,坊間也開了很多咖啡店,可以說是城巷城市。
[00:06:43.680 --> 00:06:49.320]  雖然彼得在寫這封信的時候,大規模的逼迫還未臨到,
[00:06:49.320 --> 00:06:52.880]  但他大概也聞到一些惡味,
[00:06:52.880 --> 00:06:57.520]  體會到當時的氛圍,對基督徒是不利的。
[00:06:57.520 --> 00:07:01.440]  他預計到會有很多基督徒受到逼迫,
[00:07:01.440 --> 00:07:07.200]  當中不少的可能會變節,會向惡勢力屈服,
[00:07:07.200 --> 00:07:10.440]  會被異教的風氣同化。
[00:07:10.440 --> 00:07:16.400]  也可能在基督徒當中會有分化的情況出現。
[00:07:16.400 --> 00:07:22.640]  就是因為這種危機感,彼得就寫這封書信,
[00:07:22.640 --> 00:07:27.560]  來提醒和安慰當時的信徒,
[00:07:27.560 --> 00:07:32.000]  吩咐他們,提醒他們要做好準備,
[00:07:32.000 --> 00:07:38.760]  以致他們在大逼迫當中,大患難當中仍然能夠持守真道。
[00:07:38.760 --> 00:07:46.080]  在這兩節經文中,我們看到彼得說:
[00:07:46.080 --> 00:07:52.680]  「如今在百般試煉中,你們是暫時休實。」
[00:07:52.680 --> 00:07:57.920]  我們看到他們是在百般的試煉當中,
[00:07:57.920 --> 00:08:03.760]  即是說他們面對著很多困難,落在患難之中。
[00:08:03.760 --> 00:08:09.160]  而在這段經文中有兩個字是重複出現的,大家看不看得到是哪個字?
[00:08:09.160 --> 00:08:13.840]  「大喜樂」,這個「大喜樂」是一頭一尾出現的。
[00:08:13.840 --> 00:08:18.440]  這個字不是指一般的歡喜快樂那麼簡單,
[00:08:18.440 --> 00:08:24.240]  而是一種極度歡欣雀躍的反應。
[00:08:24.240 --> 00:08:30.200]  奇怪了,明明他們落在患難、困難當中,
[00:08:30.200 --> 00:08:35.640]  為甚麼還可以那麼開心快樂、雀躍歡騰呢?
[00:08:35.640 --> 00:08:37.640]  為甚麼呢?
[00:08:37.640 --> 00:08:43.520]  在這裏我們看到彼得指出最少有三個因素
[00:08:43.520 --> 00:08:47.800]  是信徒在患難中仍然要喜樂的。
[00:08:47.800 --> 00:08:53.800]  第一個原因就是,我們一起來讀這兩節:
[00:08:53.800 --> 00:09:02.280]  耶穌基督的使徒彼得寫信給那分散在本都加拉提加伯多加
[00:09:02.280 --> 00:09:09.400]  亞細亞彼推尼寄居的,就是照父神的先見被揀選,
[00:09:09.400 --> 00:09:14.640]  藉著聖靈得成聖結,以致信服耶穌基督,
[00:09:14.640 --> 00:09:21.680]  又蒙他血所灑的人,願因為平安多多加給你們。
[00:09:21.680 --> 00:09:28.200]  這封書信一開頭就稱呼這些基督徒、信徒做甚麼呢?
[00:09:28.200 --> 00:09:32.000]  「你是被揀選的」
[00:09:32.000 --> 00:09:35.760]  「你是被揀選的」這是一個特殊的身份
[00:09:35.760 --> 00:09:39.000]  我們可以想像當時他們是分散在各地
[00:09:39.000 --> 00:09:46.520]  力量分散自然力量薄弱,成為被欺凌的對象
[00:09:46.520 --> 00:09:51.160]  不過在這裏彼得提醒他們
[00:09:51.160 --> 00:09:57.960]  「你們的存在不是偶然,你們是被神精心所揀選的」
[00:09:57.960 --> 00:10:00.280]  這個身份有甚麼特別呢?
[00:10:00.280 --> 00:10:07.840]  其實在第一世紀,猶太教的信徒同樣處身在外邦人的社會裏
[00:10:07.840 --> 00:10:12.600]  但他們不像基督徒那樣受到迫害,為甚麼呢?
[00:10:12.600 --> 00:10:17.760]  原因是猶太教的歷史悠久,他們是整個民族的信仰
[00:10:17.760 --> 00:10:23.240]  當時在羅馬帝國裏面的版圖非常大,有很多不同的民族
[00:10:23.240 --> 00:10:27.560]  羅馬人為了能夠順利地管治的時候
[00:10:27.560 --> 00:10:31.560]  他們採取了一種民族融和的政策
[00:10:31.560 --> 00:10:37.080]  所以他們是容忍當時猶太教的文化
[00:10:37.080 --> 00:10:39.680]  猶太教亦是政府所認同
[00:10:39.680 --> 00:10:42.280]  但基督教就不同
[00:10:42.280 --> 00:10:45.840]  它是一個新興宗教,而且是跨民族的
[00:10:45.840 --> 00:10:51.160]  勢孤力弱,剛才我們也說過他們受到社會人士的排斥
[00:10:51.160 --> 00:10:56.440]  而且他們很多信徒其實都是屬於低端人口
[00:10:56.440 --> 00:10:58.760]  是當時的低下階層
[00:10:58.760 --> 00:11:02.800]  所以基督徒在當時被藐視
[00:11:02.800 --> 00:11:06.440]  他們好像二等公民,甚至是三等公民那樣
[00:11:06.440 --> 00:11:08.200]  被人看不起
[00:11:08.200 --> 00:11:12.560]  自然亦成為打擊和針對的對象
[00:11:12.560 --> 00:11:18.360]  而在這裡彼得稱呼他們「你們是被神所揀選的」
[00:11:18.360 --> 00:11:21.840]  這是多麼的尊貴的一個身份
[00:11:21.840 --> 00:11:23.720]  正正就是提醒他們
[00:11:23.720 --> 00:11:26.880]  世界可以看不起你們
[00:11:26.880 --> 00:11:31.040]  但你們卻是神所揀選的
[00:11:31.040 --> 00:11:34.760]  世界可以看不起我們
[00:11:34.760 --> 00:11:37.800]  但神卻是揀選我們
[00:11:37.800 --> 00:11:43.360]  這句話其實對我們今日香港的信徒來說是同樣重要
[00:11:43.360 --> 00:11:47.160]  剛才我說過第一世紀跟隨基督的人
[00:11:47.160 --> 00:11:51.320]  他們被稱為基督徒,是出於嘲諷
[00:11:51.320 --> 00:11:52.520]  為什麼呢?
[00:11:52.520 --> 00:11:56.680]  原來當時原文這個字有另一個更加傳神的翻譯
[00:11:56.680 --> 00:12:00.760]  就是「基督的走狗」
[00:12:00.760 --> 00:12:09.000]  他們稱當時的基督徒 信耶穌的人為「基督的走狗」
[00:12:09.000 --> 00:12:13.920]  今天如果有人說你是基督的走狗 你會怎樣?
[00:12:13.920 --> 00:12:18.080]  開心 為何這麼開心?
[00:12:18.080 --> 00:12:20.120]  我們人算甚麼呢?
[00:12:20.120 --> 00:12:25.320]  我們竟然能夠服侍那位獨一的真神
[00:12:25.320 --> 00:12:27.560]  那位萬王之王
[00:12:27.560 --> 00:12:28.880]  所以我們應該開心
[00:12:28.880 --> 00:12:33.040]  這是一種榮耀 是一種褒揚
[00:12:33.040 --> 00:12:35.760]  我們做基督的走狗
[00:12:35.760 --> 00:12:40.320]  遠遠好過做人的走狗
[00:12:40.320 --> 00:12:42.880]  有些人為了眼前的利益
[00:12:42.880 --> 00:12:45.320]  出賣自己的專業
[00:12:45.320 --> 00:12:48.760]  出賣自己的人格
[00:12:48.760 --> 00:12:53.320]  而這亦是一個靠邊站的年代
[00:12:53.320 --> 00:12:57.520]  哪一邊得勢就站哪一邊
[00:12:57.520 --> 00:13:00.280]  哪一邊能夠給我好處
[00:13:00.280 --> 00:13:02.640]  我就撐哪一邊
[00:13:02.640 --> 00:13:06.560]  一吹雞就跪下
[00:13:06.560 --> 00:13:08.520]  很押韻
[00:13:08.520 --> 00:13:11.240]  但其實是很悲涼的
[00:13:11.240 --> 00:13:17.360]  有些人睜大眼睛說謊而面不改容
[00:13:17.360 --> 00:13:20.280]  不過我們不要忘記
[00:13:20.280 --> 00:13:22.440]  彼得提醒我們
[00:13:22.440 --> 00:13:24.560]  我們是被揀選的
[00:13:24.560 --> 00:13:27.240]  我們的主子只有一個
[00:13:27.240 --> 00:13:29.560]  是他揀選我們
[00:13:29.560 --> 00:13:33.480]  給我們這個尊貴的身份
[00:13:33.480 --> 00:13:38.480]  近期有不少消息說
[00:13:38.480 --> 00:13:43.880]  英美國家接收香港人
[00:13:43.880 --> 00:13:47.160]  其實這本來是一個很好的消息
[00:13:47.160 --> 00:13:48.600]  但我就想
[00:13:48.600 --> 00:13:53.120]  香港人會否變成難民
[00:13:53.120 --> 00:13:55.560]  要別人去接收
[00:13:55.560 --> 00:13:59.400]  香港其實是世界第三大金融中心
[00:13:59.400 --> 00:14:02.720]  是國際都會
[00:14:02.720 --> 00:14:04.600]  以一個彈丸之地
[00:14:04.600 --> 00:14:06.360]  能夠有這樣的成就
[00:14:06.360 --> 00:14:08.880]  其實是非常難得的
[00:14:08.880 --> 00:14:13.600]  但為什麼我們一下子會變成這樣呢?
[00:14:13.600 --> 00:14:14.960]  由此就可以證明
[00:14:14.960 --> 00:14:17.480]  世間的名譽地位
[00:14:17.480 --> 00:14:20.800]  其實都是虛幻的
[00:14:20.800 --> 00:14:23.120]  在這裡彼得提醒我們
[00:14:23.120 --> 00:14:25.160]  我們有一個尊貴的身份
[00:14:25.160 --> 00:14:27.240]  我們是被神所揀選
[00:14:27.240 --> 00:14:29.560]  我們不用搞什麼移民
[00:14:29.560 --> 00:14:32.080]  搞什麼手續 入籍
[00:14:32.080 --> 00:14:34.120]  我們信耶穌
[00:14:34.120 --> 00:14:36.120]  我們就有這樣的身份
[00:14:36.120 --> 00:14:39.080]  一個這麼寶貴的身份
[00:14:39.080 --> 00:14:43.840]  今天我們會否因為局勢變化得太快
[00:14:43.840 --> 00:14:45.720]  又或者是強差人意
[00:14:45.720 --> 00:14:49.880]  就令我們陷入迷茫的裡面呢?
[00:14:49.880 --> 00:14:52.960]  我們會否跟著世界的潮流走
[00:14:52.960 --> 00:14:54.400]  別人說移民
[00:14:54.400 --> 00:14:58.480]  我們又急急要去移民呢?
[00:14:58.480 --> 00:15:01.480]  我不是反對移民的
[00:15:01.480 --> 00:15:02.680]  特別我明白
[00:15:02.680 --> 00:15:04.080]  做父母的
[00:15:04.080 --> 00:15:06.680]  都很希望為下一代
[00:15:06.680 --> 00:15:10.280]  能夠為他們提供一個好一點的前途
[00:15:10.280 --> 00:15:12.880]  這是合理的
[00:15:12.880 --> 00:15:14.480]  但在這裡我只是想
[00:15:14.480 --> 00:15:17.480]  大家留意一下彼得這個教導
[00:15:17.480 --> 00:15:18.920]  他提醒我們
[00:15:18.920 --> 00:15:20.640]  我們基督徒
[00:15:20.640 --> 00:15:24.520]  是被神所揀選的一群人
[00:15:24.520 --> 00:15:26.600]  這個身份提醒我們
[00:15:26.600 --> 00:15:27.960]  在任何的問題上
[00:15:27.960 --> 00:15:30.480]  包括去留的問題上
[00:15:30.480 --> 00:15:35.760]  都需要耐心地尋求上帝的指引
[00:15:35.760 --> 00:15:38.320]  我們要思想清楚
[00:15:38.320 --> 00:15:40.960]  為什麼而去
[00:15:40.960 --> 00:15:44.840]  為什麼而留下
[00:15:44.840 --> 00:15:48.200]  我們可以怎樣尋求神的指引呢?
[00:15:48.200 --> 00:15:50.240]  有幾件事我們可以做
[00:15:50.240 --> 00:15:52.040]  第一
[00:15:52.040 --> 00:15:54.280]  我們安靜
[00:15:54.280 --> 00:15:56.600]  透過讀經祈禱
[00:15:56.600 --> 00:16:00.320]  去尋求上帝的心意
[00:16:00.320 --> 00:16:02.680]  上帝愛我們
[00:16:02.680 --> 00:16:05.480]  祂不會向我們隱藏祂的心意
[00:16:05.480 --> 00:16:07.280]  不讓我們知道
[00:16:07.280 --> 00:16:08.960]  問題是
[00:16:08.960 --> 00:16:13.080]  我們有沒有放下自己的堅持
[00:16:13.080 --> 00:16:16.080]  來尋問上帝呢?
[00:16:16.080 --> 00:16:21.760]  我們很多時候有了自己心中的打算
[00:16:21.760 --> 00:16:25.280]  但上帝不是橡皮圖章
[00:16:25.280 --> 00:16:30.880]  我們不是要找那些經文來支持我們的心意
[00:16:30.880 --> 00:16:33.280]  而是我們要謙卑
[00:16:33.280 --> 00:16:37.080]  去尋問上帝的心意
[00:16:37.080 --> 00:16:39.840]  上帝的心意可能未必一下子就顯明
[00:16:39.840 --> 00:16:41.800]  但我們要耐心等候
[00:16:41.800 --> 00:16:42.920]  時候到了
[00:16:42.920 --> 00:16:45.520]  祂必會讓我們知道
[00:16:45.520 --> 00:16:46.360]  第二
[00:16:46.360 --> 00:16:50.040]  我們要和家人好好地去商量
[00:16:50.040 --> 00:16:53.120]  一家人從長計議
[00:16:53.120 --> 00:16:54.600]  因為這個移民的問題
[00:16:54.600 --> 00:16:57.080]  是一家人都受影響的
[00:16:57.080 --> 00:17:01.400]  我們需要大家有商有量
[00:17:01.400 --> 00:17:05.600]  大家切切要記得
[00:17:05.600 --> 00:17:11.240]  夫妻長期分隔兩地是不健康的
[00:17:11.240 --> 00:17:15.400]  聖經裏面在這方面有教導的
[00:17:15.400 --> 00:17:20.280]  只有一個情況下才可以分房
[00:17:20.280 --> 00:17:22.640]  大家知不知道是甚麼情況?
[00:17:22.640 --> 00:17:25.400]  哥林多前書第七章五節
[00:17:25.400 --> 00:17:28.680]  在甚麼情況下才可以分房?
[00:17:28.680 --> 00:17:31.360]  專心禱告
[00:17:31.360 --> 00:17:34.520]  為要專心禱告
[00:17:34.520 --> 00:17:37.040]  夫婦才可以分房
[00:17:37.040 --> 00:17:39.880]  譬如你去一個靜修院
[00:17:39.880 --> 00:17:43.640]  分開男女
[00:17:43.640 --> 00:17:46.280]  為了專心禱告
[00:17:46.280 --> 00:17:47.880]  安靜退休
[00:17:47.880 --> 00:17:51.920]  這個你可以分房
[00:17:51.920 --> 00:17:55.800]  我們記得在上世紀九十年代的時候
[00:17:55.800 --> 00:17:59.720]  因為九七而移民
[00:17:59.720 --> 00:18:02.280]  造就了很多太空人
[00:18:02.280 --> 00:18:04.600]  這些太空人問題
[00:18:04.600 --> 00:18:08.720]  令很多家庭發生悲劇
[00:18:08.720 --> 00:18:12.440]  我們要引以為鑒
[00:18:12.440 --> 00:18:15.560]  好了 還有第三件事要做
[00:18:15.560 --> 00:18:19.560]  就是我們諮詢牧者弟兄姊妹和朋友的意見
[00:18:19.560 --> 00:18:23.160]  一人計短 二人計長
[00:18:23.160 --> 00:18:25.360]  我們應該特別在教會裏面
[00:18:25.360 --> 00:18:27.920]  我們應該有一個開放的氣氛
[00:18:27.920 --> 00:18:30.440]  我們可以拿這些問題出來
[00:18:30.440 --> 00:18:34.600]  大家去談一談 去分擔一下
[00:18:34.600 --> 00:18:36.520]  我們彼此分擔
[00:18:36.520 --> 00:18:38.040]  或去或留
[00:18:38.040 --> 00:18:41.560]  我們都要互相祝福
[00:18:41.560 --> 00:18:44.320]  互相支持
[00:18:44.320 --> 00:18:46.120]  最後一個步驟就是
[00:18:46.120 --> 00:18:47.880]  我們聽了很多意見
[00:18:47.880 --> 00:18:50.600]  我們就要回到上帝那裏
[00:18:50.600 --> 00:18:52.680]  安靜在祂的面前
[00:18:52.680 --> 00:18:55.680]  我們衡量一下各樣的得失
[00:18:55.680 --> 00:19:01.280]  然後按著神的旨意去做決定
[00:19:01.280 --> 00:19:03.280]  彼得提醒我們
[00:19:03.280 --> 00:19:05.440]  我們有一個與眾不同的身份
[00:19:05.440 --> 00:19:08.480]  我們是被神所揀選的
[00:19:08.480 --> 00:19:12.560]  神既然揀選我們活在今時今日的香港
[00:19:12.560 --> 00:19:15.640]  面對著這個大時代
[00:19:15.640 --> 00:19:19.560]  祂在我們身上亦必有祂的美意
[00:19:19.560 --> 00:19:23.000]  所以或去或留
[00:19:23.000 --> 00:19:25.320]  我們都可以放心
[00:19:25.320 --> 00:19:27.120]  都可以喜樂
[00:19:27.120 --> 00:19:31.200]  因為在神的裏面是大有盼望
[00:19:31.200 --> 00:19:35.640]  第二個在患難中仍然喜樂的理由就是
[00:19:35.640 --> 00:19:39.680]  因為上帝已經給了我們一個活潑的盼望
[00:19:39.680 --> 00:19:41.200]  我們一起讀
[00:19:41.200 --> 00:19:46.400]  「這眾讚歸於我們主耶穌基督的父神
[00:19:46.400 --> 00:19:49.280]  他曾照自己的大連文
[00:19:49.280 --> 00:19:52.400]  藉耶穌基督從死裡復活
[00:19:52.400 --> 00:19:54.360]  重生了我們
[00:19:54.360 --> 00:19:57.840]  叫我們有活潑的盼望」
[00:19:57.840 --> 00:20:00.960]  這裏所說的「活潑的盼望」
[00:20:00.960 --> 00:20:07.040]  「活潑」這個字的意思其實是「活生生」的意思
[00:20:07.040 --> 00:20:08.640]  是Living的
[00:20:08.640 --> 00:20:10.400]  不是死下死下的
[00:20:10.400 --> 00:20:14.400]  不是Dying的
[00:20:14.400 --> 00:20:17.600]  即使在我們絕望的當中
[00:20:17.600 --> 00:20:22.040]  這個盼望仍然令我們可以生生不息
[00:20:22.040 --> 00:20:25.560]  這是一個生生不息的盼望
[00:20:25.560 --> 00:20:30.040]  其實彼得自己的經歷是一個很好的證據
[00:20:30.040 --> 00:20:33.440]  證明因著耶穌基督的復活
[00:20:33.440 --> 00:20:37.640]  是能夠使人得著活潑的盼望
[00:20:37.640 --> 00:20:41.160]  耶穌基督的十二個門徒裏面有兩兄弟
[00:20:41.160 --> 00:20:43.720]  他們跟隨了耶穌那麼久
[00:20:43.720 --> 00:20:45.640]  看到耶穌那麼有大能
[00:20:45.640 --> 00:20:48.640]  知道他真的很厲害
[00:20:48.640 --> 00:20:50.840]  跟著他就一定沒有死
[00:20:50.840 --> 00:20:53.920]  於是他們就跟耶穌說
[00:20:53.920 --> 00:20:56.400]  「耶穌啊 將來你得榮耀的時候
[00:20:56.400 --> 00:21:00.160]  不如你讓我們兩兄弟一人坐在左邊
[00:21:00.160 --> 00:21:01.400]  一人坐在右邊吧」
[00:21:01.400 --> 00:21:05.320]  大家知不知道那兩人是誰?
[00:21:05.320 --> 00:21:08.600]  瓦國和約翰
[00:21:08.600 --> 00:21:10.360]  這兩兄弟這樣說
[00:21:10.360 --> 00:21:13.640]  其他的門徒聽到 你猜他們會怎樣呢?
[00:21:13.640 --> 00:21:16.440]  馬上怒瞪他們
[00:21:16.440 --> 00:21:18.680]  很不順氣
[00:21:18.680 --> 00:21:21.240]  而當時彼得也在
[00:21:21.240 --> 00:21:24.640]  他是大弟子 是耶穌的大弟子
[00:21:24.640 --> 00:21:28.440]  我們可以想像 其實大家都心知肚明
[00:21:28.440 --> 00:21:33.080]  大家都期待耶穌將來得榮耀的時候
[00:21:33.080 --> 00:21:36.680]  他們可以撈回一些油水
[00:21:36.680 --> 00:21:39.000]  誰知沒那麼快
[00:21:39.000 --> 00:21:41.760]  耶穌就被捕了
[00:21:41.760 --> 00:21:44.920]  門徒的希望落空
[00:21:44.920 --> 00:21:47.920]  正是前路茫茫 不知道怎麼辦
[00:21:47.920 --> 00:21:52.120]  我們可以想像 當時他們是活在絕望裏面
[00:21:52.120 --> 00:21:56.400]  而彼得在耶穌被捕之後
[00:21:56.400 --> 00:21:59.000]  他三次不認主
[00:21:59.000 --> 00:22:00.560]  我們可以想像
[00:22:00.560 --> 00:22:04.480]  可能當時他就是陷在這種絕望 惶恐裏面
[00:22:04.480 --> 00:22:11.760]  所以會有這樣不正常的舉措
[00:22:11.760 --> 00:22:15.920]  不過正當一切都變得很絕望的時候
[00:22:15.920 --> 00:22:17.640]  耶穌卻是從死裏復活
[00:22:17.640 --> 00:22:21.480]  並且向門徒顯現
[00:22:21.480 --> 00:22:23.640]  祂曾經三次問彼得
[00:22:23.640 --> 00:22:25.560]  問祂什麼?
[00:22:25.560 --> 00:22:27.440]  「你愛我嗎?」
[00:22:27.440 --> 00:22:29.840]  然後祂又三次對彼得說
[00:22:29.840 --> 00:22:31.440]  「你說什麼?」
[00:22:31.440 --> 00:22:34.440]  「你沐養我的藥」
[00:22:34.440 --> 00:22:37.400]  大家在聖經裏都很熟悉
[00:22:37.400 --> 00:22:39.240]  我們看到在《使徒行主》裏面
[00:22:39.240 --> 00:22:41.680]  彼得再次出現的時候
[00:22:41.680 --> 00:22:44.800]  他好像脫胎換骨一樣
[00:22:44.800 --> 00:22:47.840]  他從一個頭垂垂的廢青
[00:22:47.840 --> 00:22:53.480]  變成一個大能的領袖
[00:22:53.480 --> 00:22:56.160]  在他的身上我們看到
[00:22:56.160 --> 00:22:59.720]  神如何讓一個人重生
[00:22:59.720 --> 00:23:04.000]  並且得著活潑的盼望
[00:23:04.000 --> 00:23:11.840]  上星期當人大會議通過港區國安法的時候
[00:23:11.840 --> 00:23:16.400]  我當日的心情都非常沉重
[00:23:16.400 --> 00:23:19.400]  世界變得好像今天的天氣一樣
[00:23:19.400 --> 00:23:22.120]  一片灰暗
[00:23:22.120 --> 00:23:27.480]  突然間我想起聖經兩節的經文
[00:23:27.480 --> 00:23:31.920]  「我若不信在活人之地得見耶和華的恩惠
[00:23:31.920 --> 00:23:34.520]  就早已喪膽了
[00:23:34.520 --> 00:23:36.360]  要等候耶和華
[00:23:36.360 --> 00:23:39.400]  當喪膽堅固你的心
[00:23:39.400 --> 00:23:44.640]  我再說 要等候耶和華」
[00:23:44.640 --> 00:23:48.400]  這兩節的聖經提醒我
[00:23:48.400 --> 00:23:53.680]  我的盼望不是從人間而來
[00:23:53.680 --> 00:24:00.960]  唯有上帝才是堅固的保障
[00:24:00.960 --> 00:24:07.160]  南非能夠廢除種族隔離政策
[00:24:07.160 --> 00:24:08.680]  除了曼德拉之外
[00:24:08.680 --> 00:24:12.040]  其實還有一個功不可沒的人
[00:24:12.040 --> 00:24:18.400]  他就是南非聖公會前任大主教道徒
[00:24:18.400 --> 00:24:21.800]  他曾經有一段頗為發人深省的話
[00:24:21.800 --> 00:24:24.720]  我之前也引述過
[00:24:24.720 --> 00:24:30.680]  他說 基督教的信仰就是毫無希望的樂觀
[00:24:30.680 --> 00:24:35.480]  因為它是建立在對一個人的信仰的基礎上
[00:24:35.480 --> 00:24:38.880]  這個人星期五死去
[00:24:38.880 --> 00:24:42.160]  大家都說他遭到徹底的失敗
[00:24:42.160 --> 00:24:44.360]  毫無希望了
[00:24:44.360 --> 00:24:50.280]  結果在星期天他復活了
[00:24:50.280 --> 00:24:56.360]  道徒的信仰就是建基在主耶穌基督的身上
