
[00:00:00.000 --> 00:00:06.000]  鄧小姐妹,平安,我講平安你們講喜樂
[00:02:59.000 --> 00:03:01.000]  愚頑就是心硬
[00:03:01.000 --> 00:03:03.000]  你們還有眼睛看不見
[00:03:03.000 --> 00:03:06.000]  有耳朵聽不見,也不記得嗎?
[00:03:06.000 --> 00:03:09.000]  你們還不明白?
[00:03:09.000 --> 00:03:12.000]  這個經文明顯是責備他們
[00:03:12.000 --> 00:03:14.000]  為什麼還看不見呢?
[00:03:14.000 --> 00:03:17.000]  這麼大的神蹟都已經發生了
[00:03:17.000 --> 00:03:22.000]  弟兄姊妹,這個我們叫做屬靈的核眼
[00:03:22.000 --> 00:03:24.000]  屬靈的核眼怎樣形成的呢?
[00:03:24.000 --> 00:03:27.000]  第一,就是恐懼
[00:03:27.000 --> 00:03:31.000]  門徒不記得帶餅,很怕沒得吃
[00:03:31.000 --> 00:03:37.000]  恐懼就叫我們聚焦在目前面對的問題
[00:03:37.000 --> 00:03:40.000]  對其他的事物都好像看不見
[00:03:40.000 --> 00:03:42.000]  信仰好像很遙遠
[00:03:42.000 --> 00:03:45.000]  只看見最切身的問題
[00:03:45.000 --> 00:03:49.000]  第二,就是他們的心裡面思慮
[00:03:49.000 --> 00:03:52.000]  耶穌也說過為錢財迷惑等等
[00:03:52.000 --> 00:03:56.000]  很多人的心裡面有他們的個人目的
[00:03:56.000 --> 00:03:58.000]  他們自己的慾望
[00:03:58.000 --> 00:04:00.000]  譬如門徒都有
[00:04:00.000 --> 00:04:03.000]  大家記不記得門徒爭論什麼?
[00:04:03.000 --> 00:04:07.000]  爭論誰為大,爭論誰要坐在耶穌右邊
[00:04:07.000 --> 00:04:10.000]  他們有他們的個人目的
[00:04:10.000 --> 00:04:13.000]  所以今天我們看到
[00:04:13.000 --> 00:04:16.000]  很多人拼命去賺錢
[00:04:16.000 --> 00:04:21.000]  要很多物業,很多物質等等
[00:04:21.000 --> 00:04:24.000]  其他的事情他們都沒有空理會
[00:04:24.000 --> 00:04:28.000]  對耶穌基督和福音都看不見
[00:04:28.000 --> 00:04:31.000]  我舉我弟弟的例子
[00:04:31.000 --> 00:04:34.000]  其實他最關注的是癌症
[00:04:34.000 --> 00:04:36.000]  他是胰臟癌
[00:04:36.000 --> 00:04:38.000]  最關注的是什麼?
[00:04:38.000 --> 00:04:41.000]  是痛,他最關注的是痛
[00:04:41.000 --> 00:04:43.000]  他很怕什麼呢?
[00:04:43.000 --> 00:04:46.000]  他很怕如果這個痛持續下去的時候
[00:04:46.000 --> 00:04:50.000]  是一個災難,是很絕望
[00:04:50.000 --> 00:04:53.000]  信仰好像對他很不識切
[00:04:53.000 --> 00:04:55.000]  好像很遙遠
[00:04:55.000 --> 00:04:57.000]  第三是什麼呢?
[00:04:57.000 --> 00:05:02.000]  有自己一套的思想和價值觀,世界觀
[00:05:02.000 --> 00:05:07.000]  難了他看不見這個世界的真正真實
[00:05:07.000 --> 00:05:09.000]  英文叫really real
[00:05:09.000 --> 00:05:11.000]  即是這個屬靈的事物
[00:05:11.000 --> 00:05:14.000]  當時那些猶太人
[00:05:14.000 --> 00:05:17.000]  他們看耶穌只不過是一個拉比
[00:05:17.000 --> 00:05:20.000]  甚至他認為他是什麼呢?
[00:05:20.000 --> 00:05:24.000]  他是帶領以色列人復興復國
[00:05:24.000 --> 00:05:26.000]  帶領他們的民族復興
[00:05:26.000 --> 00:05:29.000]  他只看見耶穌基督是一個政治的領袖
[00:05:29.000 --> 00:05:32.000]  他這套思想很牢固
[00:05:32.000 --> 00:05:34.000]  所以他看來看去聽耶穌這麼多之後
[00:05:34.000 --> 00:05:37.000]  他都不明白耶穌究竟是誰
[00:05:37.000 --> 00:05:40.000]  到最終我們知道猶太人殺死耶穌是因為什麼原因
[00:05:40.000 --> 00:05:43.000]  其實是因為政治的原因
[00:05:43.000 --> 00:05:47.000]  頂子梅,這個世界觀令我們看不到
[00:05:47.000 --> 00:05:51.000]  我們知道撒旦引誘夏娃
[00:05:51.000 --> 00:05:55.000]  不詳細說了,他引誘他懷疑
[00:05:55.000 --> 00:05:58.000]  他是天父的父親
[00:05:58.000 --> 00:06:01.000]  世界有這麼多愛的預備
[00:06:01.000 --> 00:06:05.000]  但是撒旦一句說話就改了他的眼鏡
[00:06:05.000 --> 00:06:08.000]  發覺原來這父親是很自私的
[00:06:08.000 --> 00:06:10.000]  這個錯的眼鏡
[00:06:10.000 --> 00:06:13.000]  他就進入了一個謊言的世界裡面
[00:06:13.000 --> 00:06:15.000]  世界觀是什麼呢?
[00:06:15.000 --> 00:06:17.000]  世界觀就是擁有一連串
[00:06:17.000 --> 00:06:21.000]  深信不疑的信念來看這個世界
[00:06:21.000 --> 00:06:25.000]  例如世界有沒有神
[00:06:25.000 --> 00:06:28.000]  世界有沒有絕對的道德
[00:06:28.000 --> 00:06:30.000]  有沒有絕對的真理
[00:06:30.000 --> 00:06:32.000]  這個世界的未來是怎樣
[00:06:32.000 --> 00:06:34.000]  有沒有審判
[00:06:34.000 --> 00:06:36.000]  什麼是我們最渴望
[00:06:36.000 --> 00:06:39.000]  和得到才可以滿足的呢?
[00:06:39.000 --> 00:06:42.000]  頂子梅,世界觀通常不是自覺地學回來的
[00:06:42.000 --> 00:06:45.000]  是受外界的影響
[00:06:45.000 --> 00:06:47.000]  沒有經過反省
[00:06:47.000 --> 00:06:51.000]  不知為何潛移默化成為我們的信念
[00:06:51.000 --> 00:06:52.000]  頂子梅這個時代
[00:06:52.000 --> 00:06:55.000]  我們發現每一件事發生都有兩個觀點
[00:06:55.000 --> 00:06:58.000]  兩個在鬥爭,引來分裂
[00:06:58.000 --> 00:06:59.000]  這個其實是什麼呢?
[00:06:59.000 --> 00:07:01.000]  是價值觀
[00:07:01.000 --> 00:07:04.000]  再深入一點是世界觀的不同
[00:07:04.000 --> 00:07:06.000]  我舉一些例子
[00:07:06.000 --> 00:07:09.000]  現在科學主義
[00:07:09.000 --> 00:07:15.000]  我們叫科學自然主義的世界觀
[00:07:15.000 --> 00:07:17.000]  新時代運動
[00:07:17.000 --> 00:07:20.000]  東方宗教的世界觀
[00:07:20.000 --> 00:07:21.000]  個人主義
[00:07:21.000 --> 00:07:22.000]  物質主義
[00:07:22.000 --> 00:07:23.000]  消費主義
[00:07:23.000 --> 00:07:25.000]  國家民族主義
[00:07:25.000 --> 00:07:26.000]  後現代主義
[00:07:26.000 --> 00:07:31.000]  和最近的Vogue文化
[00:07:31.000 --> 00:07:34.000]  都是一個世界觀
[00:07:34.000 --> 00:07:35.000]  舉個例子
[00:07:35.000 --> 00:07:38.000]  我弟弟很多次告訴我
[00:07:38.000 --> 00:07:40.000]  他說我已經預備好遺囑
[00:07:40.000 --> 00:07:43.000]  可以放心死了
[00:07:43.000 --> 00:07:45.000]  我就跟他說
[00:07:45.000 --> 00:07:48.000]  你天上的遺囑還未預備好
[00:07:48.000 --> 00:07:51.000]  這個天上的遺囑不是物質的
[00:07:51.000 --> 00:07:52.000]  是屬天的
[00:07:52.000 --> 00:07:55.000]  是跟神的關係
[00:07:55.000 --> 00:07:57.000]  他口口聲聲說什麼呢?
[00:07:57.000 --> 00:08:01.000]  他認為神不能夠證明有
[00:08:01.000 --> 00:08:03.000]  也不能夠證明沒有
[00:08:03.000 --> 00:08:05.000]  只是一個信念
[00:08:05.000 --> 00:08:07.000]  但我就挑戰他
[00:08:07.000 --> 00:08:10.000]  但實際上你的生活
[00:08:10.000 --> 00:08:13.000]  是相信只有物質
[00:08:13.000 --> 00:08:15.000]  是沒有神
[00:08:15.000 --> 00:08:16.000]  沒有超自然
[00:08:16.000 --> 00:08:18.000]  沒有屬靈的世界
[00:08:18.000 --> 00:08:21.000]  由於我弟弟讀哲學和佛學
[00:08:21.000 --> 00:08:24.000]  他有一套很牢固的思想
[00:08:24.000 --> 00:08:25.000]  世界觀
[00:08:25.000 --> 00:08:30.000]  他不相信神蹟和祈禱
[00:08:30.000 --> 00:08:32.000]  他認為一切都可以
[00:08:32.000 --> 00:08:34.000]  用科學來解釋
[00:08:34.000 --> 00:08:40.000]  也是碰巧和幸運來解釋一切
[00:08:40.000 --> 00:08:43.000]  這個世界觀的眼鏡
[00:08:43.000 --> 00:08:46.000]  我就跟他討論這個信念
[00:08:46.000 --> 00:08:48.000]  我說其實你只是相信有物質
[00:08:48.000 --> 00:08:51.000]  這個宇宙是一個封閉的宇宙
[00:08:51.000 --> 00:08:53.000]  一切的事物
[00:08:53.000 --> 00:08:56.000]  只可以用科學的原因去解釋
[00:08:56.000 --> 00:08:58.000]  不過我告訴他
[00:08:58.000 --> 00:09:01.000]  這樣好像很科學化
[00:09:01.000 --> 00:09:06.000]  但是我們不明白科學只是解釋事物的過程
[00:09:06.000 --> 00:09:11.000]  對於意義 目的
[00:09:11.000 --> 00:09:14.000]  那些不是科學的範圍
[00:09:14.000 --> 00:09:15.000]  意思是什麼呢
[00:09:15.000 --> 00:09:17.000]  為什麼會這樣發生呢
[00:09:17.000 --> 00:09:19.000]  為什麼在這個時機會發生呢
[00:09:19.000 --> 00:09:21.000]  為什麼會這樣發生呢
[00:09:21.000 --> 00:09:24.000]  是不是全部都是巧合呢
[00:09:24.000 --> 00:09:26.000]  我就跟他解釋
[00:09:26.000 --> 00:09:29.000]  我說我們選擇世界觀的時候
[00:09:29.000 --> 00:09:34.000]  要看看哪一個是解釋得最合情合理
[00:09:34.000 --> 00:09:36.000]  不用勉強
[00:09:36.000 --> 00:09:39.000]  是最全面和最簡明
[00:09:39.000 --> 00:09:44.000]  也實行出來的時候是沒有問題的
[00:09:44.000 --> 00:09:47.000]  後來我弟弟他信主之後
[00:09:47.000 --> 00:09:49.000]  信了主之後再說
[00:09:49.000 --> 00:09:54.000]  他說我看回我人生很多重大的決定
[00:09:54.000 --> 00:09:58.000]  都好像有一隻無形的手在帶領著我
[00:09:58.000 --> 00:10:00.000]  度過每一個危機
[00:10:00.000 --> 00:10:03.000]  只不過我認為人生就是偶然
[00:10:03.000 --> 00:10:05.000]  只不過我幸運而已
[00:10:05.000 --> 00:10:09.000]  所以一笑置之就放下了這個思想
[00:10:09.000 --> 00:10:11.000]  就是說他看到
[00:10:11.000 --> 00:10:12.000]  但是怎麼樣
[00:10:12.000 --> 00:10:14.000]  他看不到 是不是
[00:10:14.000 --> 00:10:16.000]  看不到實
[00:10:16.000 --> 00:10:18.000]  那什麼人會改變世界觀呢
[00:10:18.000 --> 00:10:21.000]  通常就是因為舊的世界觀
[00:10:21.000 --> 00:10:25.000]  越來越解釋不了遭遇的事情
[00:10:25.000 --> 00:10:27.000]  越來越與事實不符
[00:10:27.000 --> 00:10:31.000]  好像我們的眼鏡舊了就越來越什麼
[00:10:31.000 --> 00:10:33.000]  越來越模糊
[00:10:33.000 --> 00:10:35.000]  所以要換眼鏡
[00:10:35.000 --> 00:10:37.000]  另一方面就是這個世界觀
[00:10:37.000 --> 00:10:39.000]  舊的世界觀實行起來的時候
[00:10:39.000 --> 00:10:42.000]  有很多缺陷 出現了很多問題
[00:10:42.000 --> 00:10:46.000]  不足夠去面對人生新的處境
[00:10:46.000 --> 00:10:48.000]  你知道人我自己也是
[00:10:48.000 --> 00:10:51.000]  有時候傾向不想換眼鏡
[00:10:51.000 --> 00:10:54.000]  變成我們堅持自己的舊眼鏡
[00:10:54.000 --> 00:10:57.000]  這個在哲學來說叫什麼呢
[00:10:57.000 --> 00:10:59.000]  叫做認知障礙
[00:10:59.000 --> 00:11:01.000]  看就看不見
[00:11:01.000 --> 00:11:02.000]  好了
[00:11:02.000 --> 00:11:03.000]  那主耶穌呢
[00:11:03.000 --> 00:11:05.000]  所以主耶穌責備那些門徒
[00:11:05.000 --> 00:11:07.000]  七個問題 是不是
[00:11:07.000 --> 00:11:08.000]  你看看不見
[00:11:08.000 --> 00:11:09.000]  聽聽不見
[00:11:09.000 --> 00:11:10.000]  不記得
[00:11:10.000 --> 00:11:11.000]  不醒悟
[00:11:11.000 --> 00:11:13.000]  還是心硬呢
[00:11:13.000 --> 00:11:16.000]  我們說回這段經文
[00:11:16.000 --> 00:11:18.000]  說不定後書第四章四至六節
[00:11:18.000 --> 00:11:19.000]  他也這麼說
[00:11:19.000 --> 00:11:21.000]  他說此等不信的人
[00:11:21.000 --> 00:11:25.000]  被這個世界的神弄核了心眼
[00:11:25.000 --> 00:11:27.000]  不叫基督榮耀福音的光
[00:11:27.000 --> 00:11:29.000]  光照他們
[00:11:29.000 --> 00:11:32.000]  那我們怎樣去幫助人
[00:11:32.000 --> 00:11:35.000]  開他的屬靈的眼睛呢
[00:11:35.000 --> 00:11:37.000]  我們看回這段經文
[00:11:37.000 --> 00:11:39.000]  他們來到百賽大
[00:11:39.000 --> 00:11:41.000]  有一個人帶核子來求耶穌摸他
[00:11:41.000 --> 00:11:43.000]  耶穌拉著這個核子
[00:11:43.000 --> 00:11:45.000]  怎樣啊
[00:11:45.000 --> 00:11:48.000]  領他去到村外
[00:11:48.000 --> 00:11:50.000]  弟兄姊妹
[00:11:50.000 --> 00:11:52.000]  他們來到百賽大
[00:11:52.000 --> 00:11:54.000]  百賽大是甚麼地方
[00:11:54.000 --> 00:11:56.000]  百賽大其實是一個
[00:11:56.000 --> 00:11:59.000]  代表一個不信的地方
[00:11:59.000 --> 00:12:02.000]  硬心抗拒主的地方
[00:12:02.000 --> 00:12:05.000]  是看見神職都不相信的地方
[00:12:05.000 --> 00:12:06.000]  大家記不記得
[00:12:06.000 --> 00:12:08.000]  耶穌曾經責備他們
[00:12:08.000 --> 00:12:09.000]  他說耶穌在諸城中行
[00:12:09.000 --> 00:12:11.000]  你許多義能的人
[00:12:11.000 --> 00:12:12.000]  終不悔改
[00:12:12.000 --> 00:12:14.000]  然後接著就說
[00:12:14.000 --> 00:12:17.000]  哥拉信啊 你有和了
[00:12:17.000 --> 00:12:19.000]  百賽大啊 你有和了
[00:12:19.000 --> 00:12:21.000]  如果你中間行的神職
[00:12:21.000 --> 00:12:23.000]  那些人都已經是
[00:12:23.000 --> 00:12:25.000]  披麻蒙灰悔改
[00:12:25.000 --> 00:12:28.000]  為甚麼耶穌要拉他出去村外
[00:12:28.000 --> 00:12:29.000]  意思就是說
[00:12:29.000 --> 00:12:32.000]  你要離開這個不信的村子
[00:12:32.000 --> 00:12:35.000]  這個村子是代表不信
[00:12:35.000 --> 00:12:36.000]  大家記不記得
[00:12:36.000 --> 00:12:38.000]  剛剛他最後就說
[00:12:38.000 --> 00:12:39.000]  你醫好了他之後
[00:12:39.000 --> 00:12:41.000]  你連這個村子都不要進去
[00:12:41.000 --> 00:12:43.000]  不要再不信
[00:12:43.000 --> 00:12:45.000]  這個指向的真理是甚麼呢
[00:12:45.000 --> 00:12:47.000]  要屬靈眼睛得開
[00:12:47.000 --> 00:12:49.000]  必須要離開自己那套
[00:12:49.000 --> 00:12:52.000]  不信的信念和世界觀
[00:12:52.000 --> 00:12:54.000]  那種不信的態度
[00:12:54.000 --> 00:12:56.000]  謙卑下來
[00:12:56.000 --> 00:12:58.000]  才可以看得見
[00:12:58.000 --> 00:13:00.000]  然後耶穌吐口水
[00:13:00.000 --> 00:13:01.000]  在他眼睛上面
[00:13:01.000 --> 00:13:02.000]  按在他身上
[00:13:02.000 --> 00:13:05.000]  就說你看見甚麼
[00:13:05.000 --> 00:13:07.000]  他就說我看見模模糊糊
[00:13:07.000 --> 00:13:09.000]  人們好像樹木一樣
[00:13:09.000 --> 00:13:11.000]  很奇怪
[00:13:11.000 --> 00:13:14.000]  為甚麼會醫一半呢
[00:13:14.000 --> 00:13:16.000]  你會發覺其他醫核子
[00:13:16.000 --> 00:13:18.000]  一下子就痊癒了
[00:13:18.000 --> 00:13:21.000]  為甚麼會醫一半呢
[00:13:21.000 --> 00:13:22.000]  這個指向甚麼真理呢
[00:13:22.000 --> 00:13:24.000]  指向一個就是
[00:13:24.000 --> 00:13:27.000]  那些門徒認識耶穌基督的心路歷程
[00:13:27.000 --> 00:13:28.000]  去到現在
[00:13:28.000 --> 00:13:35.000]  他只是看到一點點模模糊糊
[00:13:35.000 --> 00:13:39.000]  還不知道耶穌是誰
[00:13:39.000 --> 00:13:43.000]  看就看見卻不明白
[00:13:43.000 --> 00:13:44.000]  頂展會
[00:13:44.000 --> 00:13:45.000]  首先我們明白
[00:13:45.000 --> 00:13:47.000]  眼睛睜開
[00:13:47.000 --> 00:13:50.000]  並不是一下子
[00:13:50.000 --> 00:13:52.000]  是一步一步的
[00:13:52.000 --> 00:13:54.000]  所以我們跟人傳福音
[00:13:54.000 --> 00:13:55.000]  大家留意一下
[00:13:55.000 --> 00:13:56.000]  第一
[00:13:56.000 --> 00:13:57.000]  不要心急
[00:13:57.000 --> 00:13:59.000]  你快點相信吧
[00:13:59.000 --> 00:14:00.000]  他問問題
[00:14:00.000 --> 00:14:02.000]  不用問了
[00:14:02.000 --> 00:14:04.000]  這樣會引來甚麼
[00:14:04.000 --> 00:14:06.000]  引來反感
[00:14:06.000 --> 00:14:10.000]  然後處理他的問題
[00:14:10.000 --> 00:14:12.000]  和他反對的理由
[00:14:12.000 --> 00:14:14.000]  慢慢解釋給他聽
[00:14:14.000 --> 00:14:16.000]  我花了很多時間
[00:14:16.000 --> 00:14:18.000]  我和我弟弟的溝通
[00:14:18.000 --> 00:14:19.000]  是幾萬字
[00:14:19.000 --> 00:14:21.000]  那些WhatsApp
[00:14:21.000 --> 00:14:23.000]  慢慢和他解釋
[00:14:23.000 --> 00:14:24.000]  真誠對話
[00:14:24.000 --> 00:14:25.000]  解答他的問題
[00:14:25.000 --> 00:14:26.000]  然後第三
[00:14:26.000 --> 00:14:27.000]  頂展會
[00:14:27.000 --> 00:14:30.000]  不要單是理性的思辨
[00:14:30.000 --> 00:14:33.000]  是按著他的需要來解答
[00:14:33.000 --> 00:14:38.000]  這個是最爛的一部分
[00:14:38.000 --> 00:14:41.000]  他的屬靈眼睛開了一點點
[00:14:41.000 --> 00:14:46.000]  但他仍然看不清楚
[00:14:46.000 --> 00:14:50.000]  因為他的世界觀影響了他
[00:14:50.000 --> 00:14:52.000]  現在回頭看
[00:14:52.000 --> 00:14:56.000]  他信了主之前的兩個星期
[00:14:56.000 --> 00:14:58.000]  他寫了一個信息給我
[00:14:58.000 --> 00:15:00.000]  他說我經過九個月來
[00:15:00.000 --> 00:15:02.000]  詳細的思考
[00:15:02.000 --> 00:15:04.000]  我還是決定不信耶穌
[00:15:04.000 --> 00:15:07.000]  我看到知道我很失望
[00:15:07.000 --> 00:15:08.000]  感謝主
[00:15:08.000 --> 00:15:09.000]  我有個老朋友
[00:15:09.000 --> 00:15:10.000]  他在三藩市
[00:15:10.000 --> 00:15:13.000]  我跟他說
[00:15:13.000 --> 00:15:14.000]  他說你不要放棄
[00:15:14.000 --> 00:15:16.000]  你繼續為他祈禱
[00:15:16.000 --> 00:15:19.000]  神是會行神蹟的
[00:15:19.000 --> 00:15:21.000]  我就繼續為他祈禱
[00:15:21.000 --> 00:15:23.000]  然後我就解決他
[00:15:23.000 --> 00:15:26.000]  那四個反對的理由
[00:15:26.000 --> 00:15:27.000]  那四個反對的理由是什麼
[00:15:27.000 --> 00:15:28.000]  第一就是
[00:15:28.000 --> 00:15:29.000]  他不信祈禱
[00:15:29.000 --> 00:15:30.000]  不信神蹟
[00:15:30.000 --> 00:15:32.000]  他沒有感覺
[00:15:32.000 --> 00:15:34.000]  還有他認為神不公義
[00:15:34.000 --> 00:15:36.000]  為什麼這個世界上有苦難
[00:15:36.000 --> 00:15:38.000]  我今天不解答這些了
[00:15:38.000 --> 00:15:41.000]  我慢慢脫開他的障礙
[00:15:41.000 --> 00:15:43.000]  處理了問題之後
[00:15:43.000 --> 00:15:45.000]  弟兄姊妹
[00:15:45.000 --> 00:15:47.000]  開始有些
[00:15:47.000 --> 00:15:49.000]  神有些工作
[00:15:49.000 --> 00:15:52.000]  後來我回望的時候
[00:15:52.000 --> 00:15:54.000]  我就明白
[00:15:54.000 --> 00:15:56.000]  其實他這個時刻
[00:15:56.000 --> 00:15:59.000]  是他內心一個很大的增戰的時候
[00:15:59.000 --> 00:16:02.000]  信還是不信呢
[00:16:02.000 --> 00:16:03.000]  你知道一個人一生
[00:16:03.000 --> 00:16:06.000]  在哲學和佛學裡面
[00:16:06.000 --> 00:16:07.000]  一轉過來
[00:16:07.000 --> 00:16:09.000]  其實是一個很大的掙扎
[00:16:09.000 --> 00:16:11.000]  我會明白
[00:16:11.000 --> 00:16:17.000]  那怎樣去醫治他的核眼呢
[00:16:17.000 --> 00:16:20.000]  其實就是看見主的榮耀
[00:16:20.000 --> 00:16:22.000]  這大段的經文
[00:16:22.000 --> 00:16:25.000]  第八章至第十章
[00:16:25.000 --> 00:16:28.000]  大家看到第九章怎麼說呢
[00:16:28.000 --> 00:16:31.000]  就是耶穌登山變象
[00:16:31.000 --> 00:16:35.000]  耶穌基督的大榮光
[00:16:35.000 --> 00:16:36.000]  在天上有聲音說
[00:16:36.000 --> 00:16:38.000]  「者是我的愛子」
[00:16:38.000 --> 00:16:40.000]  門徒真的看到神的榮耀
[00:16:40.000 --> 00:16:43.000]  然後第八章說到什麼呢
[00:16:43.000 --> 00:16:45.000]  耶穌一下山之後
[00:16:45.000 --> 00:16:47.000]  立刻有一個癲癇病
[00:16:47.000 --> 00:16:49.000]  大家記得嗎
[00:16:49.000 --> 00:16:51.000]  那個父親就說
[00:16:51.000 --> 00:16:52.000]  主耶穌啊
[00:16:52.000 --> 00:16:54.000]  你救救我的兒子吧
[00:16:54.000 --> 00:16:55.000]  你能做什麼
[00:16:55.000 --> 00:16:57.000]  你能夠做些什麼
[00:16:57.000 --> 00:16:59.000]  那耶穌就說什麼
[00:16:59.000 --> 00:17:02.000]  這個不信的世代
[00:17:02.000 --> 00:17:03.000]  其實他是在擇避什麼
[00:17:03.000 --> 00:17:05.000]  他在擇避他的門徒
[00:17:05.000 --> 00:17:06.000]  因為聖經說他的門徒
[00:17:06.000 --> 00:17:07.000]  趕不了他的鬼
[00:17:07.000 --> 00:17:10.000]  然後也擇避這個父親
[00:17:10.000 --> 00:17:11.000]  耶穌就說
[00:17:11.000 --> 00:17:13.000]  你若能信再信的人
[00:17:13.000 --> 00:17:14.000]  凡事都能
[00:17:14.000 --> 00:17:16.000]  這個父親怎麼回答呢
[00:17:16.000 --> 00:17:17.000]  他說我信
[00:17:17.000 --> 00:17:19.000]  但我信不足
[00:17:19.000 --> 00:17:21.000]  求主幫助
[00:17:21.000 --> 00:17:24.000]  這個爸爸在一個很大的掙扎裡面
[00:17:24.000 --> 00:17:25.000]  其實這個原文
[00:17:25.000 --> 00:17:27.000]  他說我信
[00:17:27.000 --> 00:17:30.000]  求主幫助我的不信
[00:17:30.000 --> 00:17:32.000]  信和不信
[00:17:32.000 --> 00:17:35.000]  中間一個很大的掙扎
[00:17:35.000 --> 00:17:38.000]  我在這個掙扎裡面
[00:17:38.000 --> 00:17:40.000]  聖靈感動我
[00:17:40.000 --> 00:17:43.000]  和他分享神的恩典
[00:17:43.000 --> 00:17:45.000]  和神的偉大
[00:17:45.000 --> 00:17:49.000]  2020年的年初
[00:17:49.000 --> 00:17:52.000]  新年之前兩三天
[00:17:52.000 --> 00:17:54.000]  他的太太
[00:17:54.000 --> 00:17:56.000]  因為有一個胸腺瘤在這裡
[00:17:56.000 --> 00:17:58.000]  鼻子這麼大
[00:17:58.000 --> 00:18:00.000]  要緊急來做這個手術
[00:18:00.000 --> 00:18:02.000]  割了它
[00:18:02.000 --> 00:18:05.000]  然後我的妹夫
[00:18:05.000 --> 00:18:07.000]  她就要割膽
[00:18:07.000 --> 00:18:10.000]  又是那一兩天
[00:18:10.000 --> 00:18:12.000]  然後我的弟弟肺氣腫
[00:18:12.000 --> 00:18:14.000]  又是那一兩天
[00:18:14.000 --> 00:18:16.000]  又是要做手術
[00:18:16.000 --> 00:18:18.000]  他們三個都是
[00:18:18.000 --> 00:18:20.000]  在新年之前一兩天
[00:18:20.000 --> 00:18:22.000]  就出院了
[00:18:22.000 --> 00:18:23.000]  大家知不知道
[00:18:23.000 --> 00:18:25.000]  新冠肺炎什麼時候爆發
[00:18:25.000 --> 00:18:26.000]  在香港
[00:18:26.000 --> 00:18:29.000]  就是年初二爆發
[00:18:29.000 --> 00:18:31.000]  我們當時不知道
