
[00:00:00.000 --> 00:00:02.920]  阿摩斯介绍一位这样的神
[00:05:46.480 --> 00:05:47.560]  做啦
[00:05:47.560 --> 00:05:48.000]  是不是
[00:05:48.000 --> 00:05:49.160]  就是一做就快点做
[00:05:49.160 --> 00:05:50.880]  有些人想做都可以
[00:05:50.880 --> 00:05:51.920]  没得做
[00:05:51.920 --> 00:05:52.960]  你不想做
[00:05:52.960 --> 00:05:56.120]  我们迟些搬你去回教国
[00:05:56.120 --> 00:05:57.880]  你想做都可以
[00:05:57.880 --> 00:05:58.440]  没得做
[00:05:58.440 --> 00:05:59.160]  躲在家里
[00:05:59.160 --> 00:06:00.400]  祈祷
[00:06:00.400 --> 00:06:02.120]  祈祷你发瘟
[00:06:02.120 --> 00:06:02.800]  是不是
[00:06:02.800 --> 00:06:03.680]  如果你不懂祈祷
[00:06:03.680 --> 00:06:05.360]  会祈祷你发瘟
[00:06:05.360 --> 00:06:05.960]  是不是
[00:06:05.960 --> 00:06:06.240]  哇
[00:06:06.240 --> 00:06:07.320]  所以感谢主
[00:06:07.320 --> 00:06:09.000]  那我就跟这个年轻人说
[00:06:09.000 --> 00:06:09.200]  喂
[00:06:09.200 --> 00:06:12.240]  你可不可以转一个口吻呢
[00:06:12.240 --> 00:06:12.680]  唉
[00:06:12.680 --> 00:06:13.640]  好辛苦
[00:06:13.640 --> 00:06:14.680]  是真的
[00:06:14.680 --> 00:06:15.880]  不过跟着说一句话
[00:06:15.880 --> 00:06:19.480]  不辛苦又怎样得失丧灵魂呢
[00:06:19.480 --> 00:06:21.440]  那是不是真的
[00:06:21.440 --> 00:06:22.680]  是真的
[00:06:22.680 --> 00:06:23.320]  就是说
[00:06:23.320 --> 00:06:24.920]  你一定要付出
[00:06:24.920 --> 00:06:25.920]  顶姐妹
[00:06:25.920 --> 00:06:27.920]  那十几年来
[00:06:27.920 --> 00:06:29.000]  我看见池江堂
[00:06:29.000 --> 00:06:29.920]  你呀
[00:06:29.920 --> 00:06:31.920]  你的付出很重要
[00:06:31.920 --> 00:06:33.040]  你付出
[00:06:33.040 --> 00:06:36.560]  所以那个什么集体聆听就变成了
[00:06:36.560 --> 00:06:37.600]  有骨有肉了
[00:06:37.600 --> 00:06:39.000]  老实说
[00:06:39.000 --> 00:06:41.200]  大面因是被启示的
[00:06:41.200 --> 00:06:42.720]  我是被启示的
[00:06:42.720 --> 00:06:43.720]  他们被启示
[00:06:43.720 --> 00:06:45.080]  他们有的经文就是
[00:06:45.080 --> 00:06:47.360]  使徒行传十二章十二节
[00:06:47.360 --> 00:06:49.160]  我被启示有的经文就是
[00:06:49.160 --> 00:06:51.760]  使徒行传十三章一到三节
[00:06:51.760 --> 00:06:55.320]  你知不知道当西方和东方相遇的时候
[00:06:55.320 --> 00:06:56.800]  极其什么
[00:06:56.800 --> 00:06:57.880]  快乐
[00:06:57.880 --> 00:06:58.160]  哇
[00:06:58.160 --> 00:07:00.280]  那个集体聆听就开始
[00:07:00.280 --> 00:07:03.160]  在这个零六年我们同行的时候
[00:07:03.160 --> 00:07:04.800]  开始长肉了
[00:07:04.800 --> 00:07:05.880]  开始长出来了
[00:07:05.880 --> 00:07:06.960]  那现在呢
[00:07:06.960 --> 00:07:09.120]  我就去教集体聆听了
[00:07:09.120 --> 00:07:10.200]  香港教
[00:07:10.200 --> 00:07:12.080]  影响香港很多教会
[00:07:12.080 --> 00:07:14.080]  开始不止是执事会开会
[00:07:14.080 --> 00:07:15.160]  先集体聆听
[00:07:15.160 --> 00:07:17.080]  然后才决定怎么做
[00:07:17.080 --> 00:07:19.560]  然后就台湾教
[00:07:19.560 --> 00:07:20.200]  是不是
[00:07:20.200 --> 00:07:23.120]  因为台湾教才能抢回台湾
[00:07:23.120 --> 00:07:24.560]  抢回台湾的人
[00:07:24.560 --> 00:07:26.680]  要不然台湾会脱货
[00:07:26.680 --> 00:07:28.080]  然后就怎么样
[00:07:28.080 --> 00:07:29.880]  然后就马来西亚
[00:07:29.880 --> 00:07:31.880]  就快会去教了
[00:07:31.880 --> 00:07:32.200]  哇
[00:07:32.200 --> 00:07:35.240]  我做梦都想不到另外一个地方跑得快一点
[00:07:35.240 --> 00:07:36.440]  就是澳洲
[00:07:36.440 --> 00:07:39.160]  澳洲跑了出来去了教
[00:07:39.160 --> 00:07:45.880]  哇 主要邀请我去的教会的牧师师母回家了
[00:07:45.880 --> 00:07:47.720]  我就说
[00:07:47.720 --> 00:07:49.400]  你们既然学了集体聆听
[00:07:49.400 --> 00:07:52.080]  你们要去辨别卓学一下
[00:07:52.080 --> 00:07:54.600]  她最初想去坐一个session
[00:07:54.600 --> 00:07:55.720]  谁知道跟着说
[00:07:55.720 --> 00:07:57.880]  王姐我们可不可以继续坐下去
[00:07:57.880 --> 00:07:59.440]  很多东西要学
[00:07:59.440 --> 00:08:02.280]  哇 现在才知道它精彩的是什么
[00:08:02.280 --> 00:08:04.200]  所在是什么
[00:08:04.200 --> 00:08:06.160]  哇 感谢主
[00:08:06.160 --> 00:08:09.480]  主是又真又活的
[00:08:09.480 --> 00:08:10.960]  不同的世代
[00:08:10.960 --> 00:08:12.280]  不同的时候
[00:08:12.280 --> 00:08:13.920]  会用不同的方法
[00:08:13.920 --> 00:08:15.320]  如果你看圣经
[00:08:15.320 --> 00:08:16.560]  原则没有变
[00:08:16.560 --> 00:08:18.840]  不过方法经常都怎么样
[00:08:18.840 --> 00:08:19.440]  都变的
[00:08:19.440 --> 00:08:20.480]  你同不同意
[00:08:20.480 --> 00:08:23.360]  经常不是一套板斧做到什么
[00:08:23.360 --> 00:08:24.480]  做到脑的
[00:08:24.480 --> 00:08:25.000]  是不是
[00:08:25.000 --> 00:08:27.320]  原来神是一位创新的神
[00:08:27.320 --> 00:08:29.360]  你跟旁边的说创新
[00:08:29.360 --> 00:08:29.960]  创新
[00:08:29.960 --> 00:08:30.720]  是啊
[00:08:30.720 --> 00:08:31.320]  感谢主
[00:08:31.320 --> 00:08:32.360]  说多久都说不入皮
[00:08:32.360 --> 00:08:33.680]  是不是
[00:08:33.680 --> 00:08:34.040]  好了
[00:08:34.040 --> 00:08:35.720]  第一节到第五节
[00:08:35.720 --> 00:08:36.880]  责备两样东西
[00:08:36.880 --> 00:08:37.960]  哪两样东西呢
[00:08:37.960 --> 00:08:39.880]  就是当耶罗邦安
[00:08:39.880 --> 00:08:41.560]  这样去
[00:08:41.560 --> 00:08:45.000]  设立金牛独去敬拜的时候
[00:08:45.000 --> 00:08:48.000]  那里就成为了一个什么
[00:08:48.000 --> 00:08:49.720]  真信仰
[00:08:49.720 --> 00:08:53.760]  变成了拜假神的宗教活动
[00:08:53.760 --> 00:08:54.200]  即是说
[00:08:54.200 --> 00:08:57.480]  以色列人就不去耶路撒冷敬拜
[00:08:57.480 --> 00:08:59.880]  不过就在不得利
[00:08:59.880 --> 00:09:01.520]  在弹敬拜
[00:09:01.520 --> 00:09:04.880]  你今天来香港不得利教会
[00:09:04.880 --> 00:09:06.280]  不辞江塘
[00:09:06.280 --> 00:09:07.880]  那句经文都挺刺激
[00:09:07.880 --> 00:09:10.960]  任凭你去不得利犯罪
[00:09:10.960 --> 00:09:12.520]  你今早去不得利犯罪
[00:09:12.520 --> 00:09:14.640]  整本圣经读的时候
[00:09:14.640 --> 00:09:16.760]  我最不喜欢的就是这一节
[00:09:16.760 --> 00:09:17.960]  不喜欢什么
[00:09:17.960 --> 00:09:19.240]  又不是不喜欢那个经文
[00:09:19.240 --> 00:09:20.640]  是不喜欢自己的教会
[00:09:20.640 --> 00:09:22.080]  叫不得利教会
[00:09:22.080 --> 00:09:22.720]  哎呀
[00:09:22.720 --> 00:09:23.960]  去不得利就是犯罪
[00:09:23.960 --> 00:09:25.560]  你说多讨厌
[00:09:25.560 --> 00:09:28.320]  怪不得没有多少教会叫不得利
[00:09:28.320 --> 00:09:29.200]  不感谢主
[00:09:29.200 --> 00:09:31.680]  现在美国北加州
[00:09:31.680 --> 00:09:33.840]  都有一间教会叫不得利教会
[00:09:33.840 --> 00:09:35.160]  哇,厉害了
[00:09:35.160 --> 00:09:38.680]  它的主任牧师叫做Bill Johnson
[00:09:38.680 --> 00:09:40.000]  我们叫他Uncle Bill
[00:09:40.000 --> 00:09:42.280]  幸好都有一间不得利教会
[00:09:42.280 --> 00:09:44.400]  和我们拍着你走
[00:09:44.400 --> 00:09:45.480]  哇,原来
[00:09:45.480 --> 00:09:47.920]  他说任凭你去不得利犯罪的意思就是
[00:09:47.920 --> 00:09:49.520]  你上去敬拜
[00:09:49.520 --> 00:09:51.280]  在那里你其实在拜什么
[00:09:51.280 --> 00:09:53.480]  你在拜个假神
[00:09:53.480 --> 00:09:55.200]  哇,香港人就知道了
[00:09:55.200 --> 00:09:56.840]  每年大年初一
[00:09:56.840 --> 00:09:58.680]  那些人去上头炷香
[00:09:58.680 --> 00:10:00.040]  激不激烈
[00:10:00.040 --> 00:10:00.920]  激不激烈
[00:10:00.920 --> 00:10:05.520]  顶尖妹,他有没有迟到
[00:10:05.520 --> 00:10:07.600]  迟到是不用到
[00:10:07.600 --> 00:10:08.520]  是不是
[00:10:08.520 --> 00:10:11.440]  哇,我们是不是要悔过他
[00:10:11.440 --> 00:10:12.200]  是不是
[00:10:12.200 --> 00:10:12.880]  是不是
[00:10:12.880 --> 00:10:14.200]  人家上头炷香
[00:10:14.200 --> 00:10:15.480]  不单止没有迟到
[00:10:15.480 --> 00:10:18.120]  提早20个小时
[00:10:18.120 --> 00:10:19.480]  排什么
[00:10:19.480 --> 00:10:20.480]  头位
[00:10:20.480 --> 00:10:22.080]  哇,那些人告诉我
[00:10:22.080 --> 00:10:23.520]  好像明辉那样
[00:10:23.520 --> 00:10:24.560]  哇,辣到什么
[00:10:24.560 --> 00:10:25.960]  辣到屁股都辣到
[00:10:25.960 --> 00:10:26.840]  辣过,试过
[00:10:26.840 --> 00:10:28.520]  屁股被人的香辣到
[00:10:28.520 --> 00:10:29.880]  哇,都要去什么
[00:10:29.880 --> 00:10:32.160]  搶着去排什么
[00:10:32.160 --> 00:10:33.160]  头位
[00:10:33.160 --> 00:10:34.720]  哇,真是激烈
[00:10:34.720 --> 00:10:35.680]  真是激烈
[00:10:35.680 --> 00:10:36.800]  那神呢
[00:10:36.800 --> 00:10:38.440]  就责备
[00:10:38.440 --> 00:10:39.360]  就是
[00:10:39.360 --> 00:10:41.200]  这个北角
[00:10:41.200 --> 00:10:41.840]  这些人
[00:10:41.840 --> 00:10:42.720]  他责备他什么
[00:10:42.720 --> 00:10:43.400]  两样东西
[00:10:43.400 --> 00:10:44.280]  第一样
[00:10:44.280 --> 00:10:45.280]  就是
[00:10:45.280 --> 00:10:46.280]  第一节
[00:10:46.280 --> 00:10:47.160]  第二节
[00:10:47.160 --> 00:10:48.400]  先看一看
[00:10:48.400 --> 00:10:52.880]  第一节,第二节
[00:10:52.880 --> 00:10:54.000]  他在讲
[00:10:54.000 --> 00:10:55.160]  第一节就在讲
[00:10:55.160 --> 00:10:57.120]  好像这个经文讲下去
[00:10:57.120 --> 00:10:58.840]  有些解经家就会说
[00:10:58.840 --> 00:11:00.120]  哦,他是在责备
[00:11:00.120 --> 00:11:03.040]  撒玛丽亚那些权贵的妇人
[00:11:03.040 --> 00:11:04.080]  他最重要的
[00:11:04.080 --> 00:11:06.640]  就是巴山母牛这个字
[00:11:06.640 --> 00:11:08.120]  但是我读来读去
[00:11:08.120 --> 00:11:09.080]  和我祈祷主
[00:11:09.080 --> 00:11:11.000]  我不觉得他是
[00:11:11.000 --> 00:11:12.480]  责备妇女的
[00:11:12.480 --> 00:11:13.280]  第一
[00:11:13.280 --> 00:11:16.920]  我觉得当时的社会环境
[00:11:16.920 --> 00:11:18.760]  那些妇女没那么了不起
[00:11:18.760 --> 00:11:20.000]  可以欺压贫穷
[00:11:20.000 --> 00:11:21.320]  和压岁穷乏
[00:11:21.320 --> 00:11:22.840]  他最多都是对什么
[00:11:22.840 --> 00:11:23.680]  对那些奴隶
[00:11:23.680 --> 00:11:24.640]  呼呼喝喝而已
[00:11:24.640 --> 00:11:25.480]  最多
[00:11:25.480 --> 00:11:27.800]  他没去到一个社会的现象
[00:11:27.800 --> 00:11:28.680]  第二
[00:11:28.680 --> 00:11:29.680]  其实
[00:11:29.680 --> 00:11:32.760]  用女性来形容一个城市
[00:11:32.760 --> 00:11:33.920]  在圣经里面
[00:11:33.920 --> 00:11:37.040]  耶路撒冷都是被形容为女性的
[00:11:37.040 --> 00:11:38.440]  就是尚有的
[00:11:38.440 --> 00:11:41.720]  或者说我们现在西方的文化
[00:11:41.720 --> 00:11:42.640]  都用什么
[00:11:42.640 --> 00:11:43.520]  用女性
[00:11:43.520 --> 00:11:46.920]  就是音性的这个字来形容一个国家
[00:11:46.920 --> 00:11:48.600]  就是形容一个国家
[00:11:48.600 --> 00:11:51.120]  所以我不觉得他这里是特别
[00:11:51.120 --> 00:11:52.560]  因为那些解经家
[00:11:52.560 --> 00:11:55.400]  都提不出一个合理的理由
[00:11:55.400 --> 00:11:56.040]  去说
[00:11:56.040 --> 00:11:57.280]  去说服我
[00:11:57.280 --> 00:11:59.880]  说他真的是讲女性的
[00:11:59.880 --> 00:12:02.320]  只不过是因为讲母牛而已
[00:12:02.320 --> 00:12:03.440]  这个巴山
[00:12:03.440 --> 00:12:06.320]  其实是在撒玛尼亚的东北面
[00:12:06.320 --> 00:12:08.040]  是一个高一点的地方
[00:12:08.040 --> 00:12:10.360]  就是那里土地肥沃
[00:12:10.360 --> 00:12:12.320]  那些牛很强壮
[00:12:12.320 --> 00:12:14.400]  就是讲那些很强壮的牛
[00:12:14.400 --> 00:12:15.680]  他说你很强壮
[00:12:15.680 --> 00:12:17.280]  不过你欺压什么
[00:12:17.280 --> 00:12:18.160]  贫穷的
[00:12:18.160 --> 00:12:19.640]  你压岁那些穷乏的
[00:12:19.640 --> 00:12:21.080]  其实是讲什么呢
[00:12:21.080 --> 00:12:23.240]  贫富极其什么
[00:12:23.240 --> 00:12:24.240]  悬殊
[00:12:24.240 --> 00:12:25.720]  顶姐妹
[00:12:25.720 --> 00:12:27.240]  第一个杂秘是什么
[00:12:27.240 --> 00:12:30.280]  是当时北角这个国家
[00:12:30.280 --> 00:12:32.120]  是一个轻盛的国家
[00:12:32.120 --> 00:12:33.640]  富足的国家
[00:12:33.640 --> 00:12:34.440]  就是
[00:12:34.440 --> 00:12:36.400]  阿摩斯讲议员的时候
[00:12:36.400 --> 00:12:38.440]  他们的环境都相当好的
[00:12:38.440 --> 00:12:40.160]  好不好得过香港
[00:12:40.160 --> 00:12:41.680]  极有可能好过香港
[00:12:41.680 --> 00:12:43.040]  不会差过的
[00:12:43.040 --> 00:12:44.440]  也都会好过什么
[00:12:44.440 --> 00:12:45.960]  好过吉隆坡
[00:12:45.960 --> 00:12:46.560]  是吧
[00:12:46.560 --> 00:12:48.520]  不过你看吉隆坡这么好
[00:12:48.520 --> 00:12:50.240]  有没有贫穷人
[00:12:50.240 --> 00:12:51.000]  有啊
[00:12:51.000 --> 00:12:52.920]  有街友
[00:12:52.920 --> 00:12:53.600]  是吧
[00:12:53.600 --> 00:12:54.120]  哇
[00:12:54.120 --> 00:12:55.760]  任何一个大城市
[00:12:55.760 --> 00:12:58.040]  你会看见贫富懸殊
[00:12:58.040 --> 00:12:59.960]  不知道为什么会出现
[00:12:59.960 --> 00:13:01.000]  为什么
[00:13:01.000 --> 00:13:02.480]  有钱人
[00:13:02.480 --> 00:13:03.640]  对钱
[00:13:03.640 --> 00:13:05.880]  不会满足的
[00:13:05.880 --> 00:13:07.840]  你信不信
[00:13:07.840 --> 00:13:09.000]  好可爱
[00:13:09.000 --> 00:13:09.840]  你知不知道
[00:13:09.840 --> 00:13:11.800]  常识洲际
[00:13:11.800 --> 00:13:12.840]  绝大部分
[00:13:12.840 --> 00:13:14.680]  可以洲际贫穷的
[00:13:14.680 --> 00:13:17.040]  不是有钱人
[00:13:17.040 --> 00:13:17.880]  不是哦
[00:13:17.880 --> 00:13:19.880]  李嘉诚拿了几亿出来
[00:13:19.880 --> 00:13:21.760]  然后我们只要将他的身家
[00:13:21.760 --> 00:13:23.280]  变成百分比
[00:13:23.280 --> 00:13:25.160]  你就发现不是他最多
[00:13:25.160 --> 00:13:26.040]  你明不明白
[00:13:26.040 --> 00:13:26.920]  就是说
[00:13:26.920 --> 00:13:28.600]  原来相当多
[00:13:28.600 --> 00:13:30.640]  洲际贫穷的人
[00:13:30.640 --> 00:13:34.480]  是那些贫穷人
[00:13:34.480 --> 00:13:35.360]  好可爱哦
[00:13:35.360 --> 00:13:37.640]  尤其是基督徒中间
[00:13:37.640 --> 00:13:39.640]  能够洲际贫穷的
[00:13:39.640 --> 00:13:41.280]  更加是贫穷人
[00:13:41.280 --> 00:13:43.040]  并且他们有一种恩赐
[00:13:43.040 --> 00:13:44.400]  很好笑的那种恩赐
[00:13:44.400 --> 00:13:47.720]  叫做自愿清贫
[00:13:47.720 --> 00:13:51.160]  就是那些自己都好像很穷的那些
[00:13:51.160 --> 00:13:51.680]  为什么
[00:13:51.680 --> 00:13:52.600]  因为他自愿嘛
[00:13:52.600 --> 00:13:53.320]  他自愿清贫
[00:13:53.320 --> 00:13:54.360]  其实他不穷的
[00:13:54.360 --> 00:13:55.400]  不过他又不知道为什么
[00:13:55.400 --> 00:13:56.640]  死省难省
[00:13:56.640 --> 00:13:58.880]  你看他好像营养不足
[00:13:58.880 --> 00:14:00.320]  好像很穷
