
[00:00:00.000 --> 00:00:03.140]  很高興再在港台和大家見面
[00:01:48.000 --> 00:01:49.200]  今年要考第一
[00:01:49.200 --> 00:01:50.400]  這樣才有進步
[00:01:50.400 --> 00:01:51.700]  這樣才會有進步
[00:01:51.700 --> 00:01:53.040]  我們很喜歡新的事
[00:01:53.040 --> 00:01:54.340]  我們都喜歡新的事情
[00:01:54.340 --> 00:01:55.540]  買了新屋
[00:01:55.540 --> 00:01:56.300]  買了新的房子
[00:01:56.300 --> 00:01:58.200]  特別是愛惜那間屋是不是?
[00:01:58.200 --> 00:01:59.200]  特別愛惜
[00:01:59.200 --> 00:02:01.800]  我看到弟兄姊妹最近買了新屋
[00:02:01.800 --> 00:02:04.200]  最近有弟兄姊妹買了新的房子
[00:02:04.200 --> 00:02:06.800]  花了很多時間去裝修那間屋
[00:02:06.800 --> 00:02:08.300]  花了很多時間裝修房子
[00:02:08.300 --> 00:02:09.600]  花了很多心機下去
[00:02:09.600 --> 00:02:10.940]  花了很多的心思
[00:02:10.940 --> 00:02:12.540]  買了新車也是是不是?
[00:02:12.540 --> 00:02:13.640]  買了新的車也是
[00:02:13.640 --> 00:02:15.560]  以前我買了一輛新車
[00:02:15.560 --> 00:02:16.600]  然後他以前買了一輛新車
[00:02:16.600 --> 00:02:19.460]  我就立志每個星期拿出來洗一洗它
[00:02:19.460 --> 00:02:21.840]  立志每個星期都洗一洗
[00:02:21.840 --> 00:02:23.460]  不洗都抹乾淨它
[00:02:23.460 --> 00:02:24.860]  不洗也會抹一抹
[00:02:24.860 --> 00:02:27.340]  但結果做了幾個星期之後就沒有做了
[00:02:27.340 --> 00:02:30.500]  結果做了幾個星期就沒有做了
[00:02:30.500 --> 00:02:34.400]  尤其是中國人喜歡全新的
[00:02:34.400 --> 00:02:37.300]  特別是中國人都喜歡全新的東西
[00:02:37.300 --> 00:02:39.600]  不是有人用過的
[00:02:39.600 --> 00:02:40.900]  不是有別的人用過的
[00:02:40.900 --> 00:02:42.260]  但在外國人不是的
[00:02:42.260 --> 00:02:43.660]  外國人卻不一樣
[00:02:43.660 --> 00:02:45.700]  外國很多人喜歡舊的東西
[00:02:45.700 --> 00:02:48.100]  外國人挺多喜歡舊的東西
[00:02:48.100 --> 00:02:51.160]  舊的東西是越舊越值錢的知不知道?
[00:02:51.160 --> 00:02:53.400]  越舊的東西越值錢
[00:02:53.400 --> 00:02:59.000]  但不一定是新的東西才值錢的
[00:02:59.000 --> 00:03:00.760]  不一定是新的東西才值錢的
[00:03:00.760 --> 00:03:02.800]  但一個鋼琴如果保養得好
[00:03:02.800 --> 00:03:04.000]  越舊的東西越值錢的
[00:03:04.000 --> 00:03:06.860]  一個鋼琴保養得好的話
[00:03:06.860 --> 00:03:08.140]  越舊的東西會越值錢
[00:03:08.140 --> 00:03:10.260]  越舊的東西聲音會越好
[00:03:10.260 --> 00:03:12.440]  越舊的東西聲音會越好
[00:03:12.440 --> 00:03:14.260]  所以舊的東西不一定不好
[00:03:14.260 --> 00:03:15.640]  所以不一定舊的東西不好
[00:03:15.640 --> 00:03:17.900]  但我們喜歡全新的東西
[00:03:17.900 --> 00:03:20.040]  我們喜歡全新的東西
[00:03:20.040 --> 00:03:22.140]  翻新的東西也不太喜歡
[00:03:22.140 --> 00:03:23.560]  翻新的東西也不太喜歡
[00:03:23.560 --> 00:03:26.140]  所以香港的樓盤
[00:03:26.140 --> 00:03:28.600]  有十幾二十年已經是舊樓了
[00:03:28.600 --> 00:03:29.800]  不是新樓了
[00:03:29.800 --> 00:03:31.040]  所以在香港
[00:03:31.040 --> 00:03:33.460]  那個房子如果有十幾二十年
[00:03:33.460 --> 00:03:35.640]  就已經算是舊的房子
[00:03:35.640 --> 00:03:37.140]  不再算是新的房子
[00:03:37.140 --> 00:03:37.900]  但英國的樓盤
[00:03:37.900 --> 00:03:39.940]  隨隨便便有一百多年了是不是?
[00:03:39.940 --> 00:03:42.140]  英國的房子
[00:03:42.140 --> 00:03:43.760]  很輕易的就一百多年了
[00:03:43.760 --> 00:03:45.040]  對她來說都是新的
[00:03:45.040 --> 00:03:46.540]  我也是搬進去新的房子
[00:03:46.540 --> 00:03:48.200]  一百多年都是新的房子是不是?
[00:03:48.200 --> 00:03:49.200]  對她們來說
[00:03:49.200 --> 00:03:51.240]  搬進去就是新的房子
[00:03:51.240 --> 00:03:52.260]  就算是一百年了
[00:03:52.260 --> 00:03:54.640]  我同事說買了一輛新車
[00:03:54.640 --> 00:03:56.640]  有同事說買了新的車
[00:03:56.640 --> 00:03:58.960]  一開始我以為她是說全新的
[00:03:58.960 --> 00:04:01.440]  一開始以為她說的真的是全新的
[00:04:01.440 --> 00:04:02.840]  因為我們中國人比較謙卑一點
[00:04:02.840 --> 00:04:04.400]  可能我們說買一輛二手車
[00:04:04.400 --> 00:04:05.260]  我們會這樣說的是不是?
[00:04:05.260 --> 00:04:07.440]  因為如果換的是中國人的話
[00:04:07.440 --> 00:04:09.240]  我們會說二手車
[00:04:09.240 --> 00:04:09.860]  但她們不是
[00:04:09.860 --> 00:04:11.640]  她們二手車都是叫做新車的
[00:04:11.640 --> 00:04:12.960]  可對於外國人來說
[00:04:12.960 --> 00:04:14.040]  二手車也是屬於新的車
[00:04:14.040 --> 00:04:15.300]  你要問她是不是全新
[00:04:15.300 --> 00:04:16.700]  是不是全新才行的
[00:04:16.700 --> 00:04:17.300]  如果不是
[00:04:17.300 --> 00:04:18.660]  她多數是二手的
[00:04:18.660 --> 00:04:24.460]  你一定要特別指明是不是全新的
[00:04:24.460 --> 00:04:27.540]  我總覺得我們中國人可能謙卑一點
[00:04:27.540 --> 00:04:30.940]  然後她覺得可能我們華人比較謙虛一點
[00:04:30.940 --> 00:04:32.960]  記得我讀書的時候
[00:04:32.960 --> 00:04:33.740]  她在唸書的時候
[00:04:33.740 --> 00:04:34.340]  我問同學
[00:04:34.340 --> 00:04:38.060]  「鋼琴啊,你們幾級鋼琴啊?」
[00:04:38.060 --> 00:04:39.940]  就問她們
[00:04:39.940 --> 00:04:42.240]  她們鋼琴的程度去到幾級
[00:04:42.240 --> 00:04:43.640]  她說七級
[00:04:43.640 --> 00:04:44.660]  她就說她七級
[00:04:44.660 --> 00:04:46.440]  七級我覺得很厲害了
[00:04:46.440 --> 00:04:47.700]  七級也是挺厲害的
[00:04:47.700 --> 00:04:49.960]  原來她是考了四級
[00:04:49.960 --> 00:04:51.340]  原來她是考了四級
[00:04:51.340 --> 00:04:52.940]  然後幾年沒有考過
[00:04:52.940 --> 00:04:53.760]  幾年沒有考過
[00:04:53.760 --> 00:04:55.400]  現在正在練習七級
[00:04:55.400 --> 00:04:57.560]  現在正在練習七級
[00:04:57.560 --> 00:04:58.600]  但我們不會的
[00:04:58.600 --> 00:04:59.800]  我們多數是考了
[00:04:59.800 --> 00:05:01.900]  有一張試卷才叫做七級的
[00:05:01.900 --> 00:05:04.000]  可是華人大多數都是考了
[00:05:04.000 --> 00:05:06.300]  有了考試證
[00:05:06.300 --> 00:05:07.740]  證明了才會做
[00:05:07.740 --> 00:05:09.860]  我又不是很習慣她們這樣說話
[00:05:09.860 --> 00:05:12.700]  所以Andrew她不太習慣外國人這樣說話
[00:05:12.700 --> 00:05:13.600]  但是不是的
[00:05:13.600 --> 00:05:14.760]  她們有很多優點的
[00:05:14.760 --> 00:05:16.000]  她們也是有很多的優點
[00:05:16.000 --> 00:05:18.160]  她們不一定要追求全部全新的
[00:05:18.160 --> 00:05:20.000]  她們不一定要追求全新的
[00:05:20.000 --> 00:05:21.760]  但今天和你說的呢
[00:05:21.760 --> 00:05:23.040]  今天和大家講的
[00:05:23.040 --> 00:05:24.240]  也不是全新
[00:05:24.240 --> 00:05:24.940]  也不是全新
[00:05:24.940 --> 00:05:26.340]  是更新了
[00:05:26.340 --> 00:05:27.300]  是更新的
[00:05:27.300 --> 00:05:28.500]  將舊的東西
[00:05:28.500 --> 00:05:29.440]  把舊的事情
[00:05:29.440 --> 00:05:30.640]  除掉了
[00:05:30.640 --> 00:05:31.200]  除掉了
[00:05:31.200 --> 00:05:32.640]  將它轉為一個新的
[00:05:32.640 --> 00:05:33.940]  把它轉為一個新的
[00:05:33.940 --> 00:05:35.640]  就是講到我們的屬靈的生命
[00:05:35.640 --> 00:05:37.460]  就是講到我們的屬靈的生命
[00:05:37.460 --> 00:05:39.360]  我知道我們信了主之後
[00:05:39.360 --> 00:05:40.060]  我們知道了
[00:05:40.060 --> 00:05:40.900]  信主之後
[00:05:40.900 --> 00:05:42.840]  一個新的宗教
[00:05:42.840 --> 00:05:43.860]  一個新的宗教
[00:05:43.860 --> 00:05:45.760]  接受一個新的訊息
[00:05:45.760 --> 00:05:47.640]  接受一個新的訊息
[00:05:47.640 --> 00:05:49.140]  領受了一個新的福音
[00:05:49.140 --> 00:05:50.300]  領受了一個新的福音
[00:05:50.300 --> 00:05:51.860]  接受了一個新的救贖
[00:05:51.860 --> 00:05:52.840]  接受了一個新的救贖
[00:05:52.840 --> 00:05:55.940]  保羅就在哥林多後書講得很清楚了
[00:05:55.940 --> 00:05:58.200]  保羅就在哥林多後書講得很清楚
[00:05:58.200 --> 00:06:00.300]  五章十七節大家會唸就是
[00:06:00.300 --> 00:06:02.240]  若有人在基督裡
[00:06:02.240 --> 00:06:05.100]  五章十七節大家都懂得唸就是
[00:06:05.100 --> 00:06:06.600]  若有人在基督裡
[00:06:06.600 --> 00:06:08.500]  就是新造的人
[00:06:08.500 --> 00:06:09.700]  就是新造的人
[00:06:09.700 --> 00:06:11.000]  舊事已過
[00:06:11.000 --> 00:06:11.640]  舊事已過
[00:06:11.640 --> 00:06:12.940]  都變成新的了
[00:06:12.940 --> 00:06:14.600]  都變成新的了
[00:06:14.600 --> 00:06:17.340]  保羅形容當我們信了耶穌之後
[00:06:17.340 --> 00:06:19.600]  保羅形容當我們信了耶穌之後
[00:06:19.600 --> 00:06:22.300]  是一個新造的人
[00:06:22.300 --> 00:06:23.560]  是一個新造的人
[00:06:23.560 --> 00:06:25.660]  那明明不是一副像我一樣的樣子
[00:06:25.660 --> 00:06:27.060]  你就覺得明明不是
[00:06:27.060 --> 00:06:28.760]  我還是一樣的就我的樣子
[00:06:28.760 --> 00:06:30.560]  我就是這麼帥是不是
[00:06:30.560 --> 00:06:31.800]  還是這麼帥
[00:06:31.800 --> 00:06:32.600]  我不是說我自己
[00:06:32.600 --> 00:06:35.140]  我是說你們是這樣說是不是
[00:06:35.140 --> 00:06:36.800]  然後他說不是說他自己說大家
[00:06:36.800 --> 00:06:38.640]  樣子沒有變
[00:06:38.640 --> 00:06:39.800]  樣子沒變
[00:06:39.800 --> 00:06:41.800]  不是樣子有沒有變的問題
[00:06:41.800 --> 00:06:42.800]  不是樣子沒變的問題
[00:06:42.800 --> 00:06:45.660]  是從內至外的那種更新
[00:06:45.660 --> 00:06:47.500]  而是從內到外的更新
[00:06:47.500 --> 00:06:48.800]  是有些內變
[00:06:48.800 --> 00:06:49.400]  特別是裡面
[00:06:49.400 --> 00:06:51.600]  內變別人看不到的那些
[00:06:51.600 --> 00:06:52.800]  裡面大家看不到的那些
[00:06:52.800 --> 00:06:54.560]  以前我們隱藏著的
[00:06:54.560 --> 00:06:55.800]  以前我們是隱藏的
[00:06:55.800 --> 00:06:57.500]  不敢讓別人看到的
[00:06:57.500 --> 00:06:58.460]  不讓人家看見的
[00:06:58.460 --> 00:07:00.160]  以為沒有人知道就算了
[00:07:00.160 --> 00:07:02.600]  就想沒有人知道就可以了
[00:07:02.600 --> 00:07:04.000]  但是信了主之後
[00:07:04.000 --> 00:07:04.940]  和信主之後
[00:07:04.940 --> 00:07:08.000]  由內至外都來一個大的更新
[00:07:08.000 --> 00:07:09.600]  從內到外都來一個大的更新
[00:07:09.600 --> 00:07:11.300]  除掉那些舊的東西
[00:07:11.300 --> 00:07:12.200]  除掉了舊的事情
[00:07:12.200 --> 00:07:13.600]  將那些東西全部變新
[00:07:13.600 --> 00:07:16.100]  把裡面的全部變成新的
[00:07:16.100 --> 00:07:18.000]  在保羅的神學當中
[00:07:18.000 --> 00:07:19.400]  在保羅的神學當中
[00:07:19.400 --> 00:07:20.600]  我們經常有些人說
[00:07:20.600 --> 00:07:22.100]  保羅很注重信心
[00:07:22.100 --> 00:07:23.400]  就不是注重行為
[00:07:23.400 --> 00:07:25.900]  我們常說保羅注重信心
[00:07:25.900 --> 00:07:27.000]  而不是注重行為
[00:07:27.000 --> 00:07:28.200]  一說信心就當然說
[00:07:28.200 --> 00:07:30.600]  以佛所書二章八至九節
[00:07:30.600 --> 00:07:33.300]  一說到信心肯定是
[00:07:33.300 --> 00:07:35.700]  說以佛所書二章八到九節
[00:07:35.700 --> 00:07:36.000]  是的
[00:07:36.000 --> 00:07:37.000]  德就是本乎因
[00:07:37.000 --> 00:07:38.100]  因著信
[00:07:38.100 --> 00:07:39.900]  德就是本乎恩
[00:07:39.900 --> 00:07:40.500]  因著信
[00:07:40.500 --> 00:07:42.800]  然後說不是出於行為
[00:07:42.800 --> 00:07:44.600]  然後說不是出於行為
[00:07:44.600 --> 00:07:45.800]  保羅不是這個意思
[00:07:45.800 --> 00:07:47.000]  可是保羅不是這個意思
[00:07:47.000 --> 00:07:47.400]  沒錯
[00:07:47.400 --> 00:07:49.000]  你得救的過程
[00:07:49.000 --> 00:07:49.400]  沒錯
[00:07:49.400 --> 00:07:50.400]  你得救的過程
[00:07:50.400 --> 00:07:51.500]  和你的行為沒有關係
[00:07:51.500 --> 00:07:52.800]  跟你的行為沒有關係
[00:07:52.800 --> 00:07:54.400]  上次我已經講過了
[00:07:54.400 --> 00:07:56.000]  上回我們講到都講過
[00:07:56.000 --> 00:07:57.500]  但是你得救了之後
[00:07:57.500 --> 00:07:58.500]  得救之後
[00:07:58.500 --> 00:08:00.500]  就不是那一剎那的得救
[00:08:00.500 --> 00:08:02.000]  就不是那一剎那的得救
[00:08:02.000 --> 00:08:03.500]  神的救贖
[00:08:03.500 --> 00:08:04.700]  神的救贖
[00:08:04.700 --> 00:08:08.800]  不只是你報道會舉手那一剎那
[00:08:08.800 --> 00:08:11.400]  不只是你報道會舉手那一剎那
[00:08:11.400 --> 00:08:13.200]  神救贖了你之後
[00:08:13.200 --> 00:08:14.600]  神救贖了你之後
[00:08:14.600 --> 00:08:15.900]  祂一直保護你
[00:08:15.900 --> 00:08:16.800]  祂一直保護你
[00:08:16.800 --> 00:08:18.700]  直至到你離開這個世界
[00:08:18.700 --> 00:08:20.200]  見到主耶穌基督的日子
[00:08:20.200 --> 00:08:21.600]  直到你離開這個世界
[00:08:21.600 --> 00:08:23.000]  見到主耶穌基督為止
[00:08:23.000 --> 00:08:24.500]  等於我們這些父母
[00:08:24.500 --> 00:08:26.700]  等於父母生了一個小孩
[00:08:26.700 --> 00:08:27.600]  生了一個孩子
[00:08:27.600 --> 00:08:30.100]  那媽媽不只是在十月懷胎
[00:08:30.100 --> 00:08:32.200]  母親不光是在十月懷胎
[00:08:32.200 --> 00:08:33.900]  不是說生了出來就算數了
[00:08:33.900 --> 00:08:34.300]  不是
[00:08:34.300 --> 00:08:35.300]  生了出來就算了吧
[00:08:35.300 --> 00:08:36.800]  她會照顧這個小孩
[00:08:36.800 --> 00:08:37.800]  她會照顧那個孩子
[00:08:37.800 --> 00:08:38.700]  照顧到什麼時候
[00:08:38.700 --> 00:08:39.500]  照顧到什麼時候
[00:08:39.500 --> 00:08:40.600]  有些人說十六歲
[00:08:40.600 --> 00:08:41.700]  有些人說十六歲
[00:08:41.700 --> 00:08:42.600]  有些人說十八歲
[00:08:42.600 --> 00:08:43.400]  有些人說十八歲
[00:08:43.400 --> 00:08:44.600]  其實不止的
[00:08:44.600 --> 00:08:45.200]  其實不止的
[00:08:45.200 --> 00:08:46.100]  你為祂擔憂
[00:08:46.100 --> 00:08:47.600]  直至到你自己離開
[00:08:47.600 --> 00:08:48.800]  或者世界之後
[00:08:48.800 --> 00:08:49.700]  你為祂擔憂
[00:08:49.700 --> 00:08:51.300]  直到你自己離開世界之後
[00:08:51.300 --> 00:08:52.600]  養兒一百
[00:08:52.600 --> 00:08:53.500]  養兒一百
[00:08:53.500 --> 00:08:54.600]  長憂多少年了
[00:08:54.600 --> 00:08:55.400]  長憂多少年了
[00:08:55.400 --> 00:08:56.300]  九十九年了
[00:08:56.300 --> 00:08:57.000]  九十九年
[00:08:57.000 --> 00:08:58.200]  這個很肯定
[00:08:58.200 --> 00:08:59.200]  這是很肯定的
[00:08:59.200 --> 00:09:00.500]  我們的神也是一樣
[00:09:00.500 --> 00:09:01.500]  我們的神也是一樣
[00:09:01.500 --> 00:09:03.300]  祂不是說我救了你就算數了
[00:09:03.300 --> 00:09:04.900]  祂不是說我救了你就算數了
[00:09:04.900 --> 00:09:06.700]  我在生命冊寫了你的名字就算了
[00:09:06.700 --> 00:09:09.700]  我在生命冊寫了你的名字就算了
[00:09:09.700 --> 00:09:10.300]  不是這樣的
[00:09:10.300 --> 00:09:12.000]  保羅是注重行為的
[00:09:12.000 --> 00:09:13.300]  保羅是注重行為的
[00:09:13.300 --> 00:09:14.900]  你看《紙筆所說》一直看下去
[00:09:14.900 --> 00:09:16.700]  他就很清楚地告訴你
[00:09:16.700 --> 00:09:18.700]  你看《紙筆所說》一直看下去
[00:09:18.700 --> 00:09:19.400]  就很清楚地告訴你
[00:09:19.400 --> 00:09:21.800]  今天我們看第四章
[00:09:21.800 --> 00:09:23.500]  今天我們看第四章
[00:09:23.500 --> 00:09:26.000]  第二十一節
[00:09:26.000 --> 00:09:26.900]  他們說
[00:09:26.900 --> 00:09:28.100]  剛才大家所讀的就是
[00:09:28.100 --> 00:09:30.900]  如果你們聽過祂的道
[00:09:30.900 --> 00:09:32.400]  剛才大家所念過的
[00:09:32.400 --> 00:09:33.900]  如果你們聽過祂的道
[00:09:33.900 --> 00:09:35.500]  領了祂的教
[00:09:35.500 --> 00:09:36.600]  領了祂的教
[00:09:36.600 --> 00:09:39.200]  原文這個字是很著重
[00:09:39.200 --> 00:09:42.700]  文法上是一個完成式
[00:09:42.700 --> 00:09:44.900]  perfect tense 完成式
[00:09:44.900 --> 00:09:47.700]  文法上這是一個完成式
[00:09:47.700 --> 00:09:49.700]  我們中文就說
[00:09:49.700 --> 00:09:52.300]  聽過就是聽了
[00:09:52.300 --> 00:09:54.100]  我們中文裡面說
[00:09:54.100 --> 00:09:55.900]  聽過就是已經聽了
[00:09:55.900 --> 00:09:58.400]  領了就是領了
[00:09:58.400 --> 00:10:00.000]  領了就是已經領了
[00:10:00.000 --> 00:10:03.100]  就是從前你還沒有認識主耶穌
[00:10:03.100 --> 00:10:04.800]  就是從前你還沒有認識主耶穌
[00:10:04.800 --> 00:10:08.100]  你可能過著一些很熟肉體的生活
[00:10:08.100 --> 00:10:10.400]  你可能過著一些很熟肉體的生活
[00:10:10.400 --> 00:10:12.200]  但現在你認識了主耶穌了
[00:10:12.200 --> 00:10:13.700]  可現在你認識了主耶穌
[00:10:13.700 --> 00:10:15.800]  你聽過祂的道理了
[00:10:15.800 --> 00:10:17.100]  你聽過祂的道理了
[00:10:17.100 --> 00:10:19.400]  領過祂的教導了
[00:10:19.400 --> 00:10:20.700]  領過祂的教導了
[00:10:20.700 --> 00:10:21.800]  是什麼教導?
[00:10:21.800 --> 00:10:22.900]  是什麼道理?
[00:10:22.900 --> 00:10:23.900]  是什麼教導?
[00:10:23.900 --> 00:10:24.500]  什麼道理?
[00:10:24.500 --> 00:10:28.500]  本來說這個教導和道理就是真理
[00:10:28.500 --> 00:10:31.400]  本來說這個教導和道理就是真理
[00:10:31.400 --> 00:10:33.300]  在耶穌裡面的真理
[00:10:33.300 --> 00:10:34.800]  在耶穌裡面的真理
[00:10:34.800 --> 00:10:36.000]  即是什麼真理?
[00:10:36.000 --> 00:10:36.600]  就是什麼真理?
[00:10:36.600 --> 00:10:40.500]  就是耶穌為我們釘十字架的那個真理
[00:10:40.500 --> 00:10:43.800]  就是耶穌為我們釘十字架的那個真理
[00:10:43.800 --> 00:10:45.400]  救贖的那個真理
[00:10:45.400 --> 00:10:47.200]  救贖的真理
[00:10:47.200 --> 00:10:51.600]  大家知道我在下午團契的時間有一個真理班
[00:10:51.600 --> 00:10:55.100]  大家知道星期天下午的時候
[00:10:55.100 --> 00:10:57.400]  有一個團契真理班
[00:10:57.400 --> 00:10:59.000]  有些人問什麼叫真理?
[00:10:59.000 --> 00:11:00.800]  有些人問什麼叫真理?
[00:11:00.800 --> 00:11:02.800]  事情是真的就是真理
[00:11:02.800 --> 00:11:04.600]  那件事情是真的就是真理
[00:11:04.600 --> 00:11:06.100]  那用什麼來定義是真呢?
[00:11:06.100 --> 00:11:08.500]  那用什麼來定義是真呢?
[00:11:08.500 --> 00:11:09.900]  我說那件事是真
[00:11:09.900 --> 00:11:11.600]  我們說那件事情是真
[00:11:11.600 --> 00:11:13.600]  你可以不相信,你可以說是假的
[00:11:13.600 --> 00:11:15.900]  你可以不相信,你可以說是假的
[00:11:15.900 --> 00:11:18.800]  不同角度去看一樣東西是不同的
[00:11:18.800 --> 00:11:21.100]  不同的角度來看同一個事情是不一樣的
[00:11:21.100 --> 00:11:22.500]  有很多optical illusion
[00:11:22.500 --> 00:11:25.200]  就是說你從不同角度去看
[00:11:25.200 --> 00:11:27.700]  光學的反射是看到不同的東西的
[00:11:27.700 --> 00:11:30.100]  就是從不同的角度來看
[00:11:30.100 --> 00:11:32.100]  光學的反射
[00:11:32.100 --> 00:11:33.300]  就看到不同的東西
[00:11:33.300 --> 00:11:36.300]  上網呢,網上Facebook有時候弄一些圖畫出來
[00:11:36.300 --> 00:11:41.300]  網上有些面書就轉載一些圖片
[00:11:41.300 --> 00:11:43.700]  這條裙子你看到是藍色就看到是金色的
[00:11:43.700 --> 00:11:44.400]  記不記得?
[00:11:44.400 --> 00:11:46.400]  這個裙子你看到是藍色還是金色?
[00:11:46.400 --> 00:11:48.900]  我明明看到是藍色,很肯定
[00:11:48.900 --> 00:11:49.900]  我明明看到是藍色
[00:11:49.900 --> 00:11:51.300]  但是有些人說我看到是金色
[00:11:51.300 --> 00:11:53.000]  有些人說他看到的是金色
[00:11:53.000 --> 00:11:56.500]  他不是在專門跟你吵架,在玩弄你
[00:11:56.500 --> 00:12:02.000]  他不是真的要跟你去爭論
[00:12:02.000 --> 00:12:03.900]  或者說去耍你
[00:12:03.900 --> 00:12:06.400]  所以眼見的不一定是真理
[00:12:06.400 --> 00:12:08.300]  所以眼見的不一定是真理
[00:12:08.300 --> 00:12:09.500]  看到的東西可能不同
[00:12:09.500 --> 00:12:10.500]  看到的東西可能不一樣
[00:12:10.500 --> 00:12:11.900]  聽的一定不是真理
[00:12:11.900 --> 00:12:13.300]  聽的一定不是真理
[00:12:13.300 --> 00:12:14.800]  我們聽的是非就多
[00:12:14.800 --> 00:12:16.000]  我們聽是非多
[00:12:16.000 --> 00:12:17.100]  是是非非
[00:12:17.100 --> 00:12:17.900]  是是非非
[00:12:17.900 --> 00:12:19.500]  似是而非
[00:12:19.500 --> 00:12:21.000]  是是而非
[00:12:21.000 --> 00:12:22.400]  你以為是真的
[00:12:22.400 --> 00:12:23.100]  你以為是真的
[00:12:23.100 --> 00:12:24.000]  可能是假的
[00:12:24.000 --> 00:12:24.500]  可能是假的
[00:12:24.500 --> 00:12:26.800]  尤其現在網上資訊這麼發達
[00:12:26.800 --> 00:12:30.500]  特別是現在的網上的資訊這麼發達
[00:12:30.500 --> 00:12:32.000]  什麼是真理
[00:12:32.000 --> 00:12:32.900]  什麼是真理
[00:12:32.900 --> 00:12:35.600]  我們說科學證明出來的是真理
[00:12:35.600 --> 00:12:38.300]  你說科學證明出來是真理
[00:12:38.300 --> 00:12:41.100]  下一個科學家來到可以把它推翻
[00:12:41.100 --> 00:12:44.300]  下一個科學家來到可以把它全推翻
[00:12:44.300 --> 00:12:45.900]  牛頓有一些定律
[00:12:45.900 --> 00:12:48.100]  牛頓有一個定律
[00:12:48.100 --> 00:12:50.000]  愛因斯坦就把它推翻了
[00:12:50.000 --> 00:12:52.100]  愛因斯坦就把它推翻了
[00:12:52.100 --> 00:12:53.600]  將來可能有一個新的愛因斯坦
[00:12:53.600 --> 00:12:54.900]  又再推翻這件事
[00:12:54.900 --> 00:12:56.900]  將來可能有一個新的愛因斯坦
[00:12:56.900 --> 00:12:58.600]  又把這個推翻
[00:12:58.600 --> 00:12:59.600]  所以真理
