
[00:00:00.000 --> 00:00:04.000]  孔子明問:弟兄姊妹平安 孔子:孔子問弟兄姊妹平安
[00:08:25.000 --> 00:08:26.000]  當時是北方尼的仇敵
[00:08:26.000 --> 00:08:38.000]  當時是北方尼的仇敵
[00:08:38.000 --> 00:08:39.000]  當時是北方尼的仇敵
[00:08:39.000 --> 00:08:40.000]  當時是北方尼的仇敵
[00:08:40.000 --> 00:08:41.000]  當時是北方尼的仇敵
[00:08:41.000 --> 00:08:42.000]  當時是北方尼的仇敵
[00:08:42.000 --> 00:08:43.000]  當時是北方尼的仇敵
[00:08:43.000 --> 00:08:44.000]  當時是北方尼的仇敵
[00:08:44.000 --> 00:08:45.000]  當時是北方尼的仇敵
[00:08:45.000 --> 00:08:46.000]  當時是北方尼的仇敵
[00:08:46.000 --> 00:08:47.000]  當時是北方尼的仇敵
[00:08:47.000 --> 00:08:48.000]  當時是北方尼的仇敵
[00:08:48.000 --> 00:08:49.000]  當時是北方尼的仇敵
[00:08:49.000 --> 00:08:50.000]  當時是北方尼的仇敵
[00:08:50.000 --> 00:08:51.000]  當時是北方尼的仇敵
[00:08:51.000 --> 00:08:52.000]  當時是北方尼的仇敵
[00:08:52.000 --> 00:08:56.000]  當時是北方尼的仇敵
[00:08:56.000 --> 00:08:57.000]  當時是北方尼的仇敵
[00:08:57.000 --> 00:08:58.000]  當時是北方尼的仇敵
[00:08:58.000 --> 00:08:59.000]  當時是北方尼的仇敵
[00:08:59.000 --> 00:09:00.000]  當時是北方尼的仇敵
[00:09:00.000 --> 00:09:01.000]  當時是北方尼的仇敵
[00:09:01.000 --> 00:09:02.000]  當時是北方尼的仇敵
[00:09:02.000 --> 00:09:03.000]  當時是北方尼的仇敵
[00:09:03.000 --> 00:09:04.000]  當時是北方尼的仇敵
[00:09:04.000 --> 00:09:05.000]  當時是北方尼的仇敵
[00:09:05.000 --> 00:09:06.000]  當時是北方尼的仇敵
[00:09:06.000 --> 00:09:07.000]  當時是北方尼的仇敵
[00:09:07.000 --> 00:09:08.000]  當時是北方尼的仇敵
[00:09:08.000 --> 00:09:09.000]  當時是北方尼的仇敵
[00:09:09.000 --> 00:09:10.000]  當時是北方尼的仇敵
[00:09:10.000 --> 00:09:22.000]  當時是北方尼的仇敵
[00:09:22.000 --> 00:09:23.000]  當時是北方尼的仇敵
[00:09:23.000 --> 00:09:24.000]  當時是北方尼的仇敵
[00:09:24.000 --> 00:09:25.000]  當時是北方尼的仇敵
[00:09:25.000 --> 00:09:26.000]  當時是北方尼的仇敵
[00:09:26.000 --> 00:09:27.000]  當時是北方尼的仇敵
[00:09:27.000 --> 00:09:28.000]  當時是北方尼的仇敵
[00:09:28.000 --> 00:09:29.000]  當時是北方尼的仇敵
[00:09:29.000 --> 00:09:30.000]  當時是北方尼的仇敵
[00:09:30.000 --> 00:09:31.000]  當時是北方尼的仇敵
[00:09:31.000 --> 00:09:32.000]  當時是北方尼的仇敵
[00:09:32.000 --> 00:09:33.000]  當時是北方尼的仇敵
[00:09:33.000 --> 00:09:34.000]  當時是北方尼的仇敵
[00:09:34.000 --> 00:09:35.000]  當時是北方尼的仇敵
[00:09:35.000 --> 00:09:36.000]  當時是北方尼的仇敵
[00:09:36.000 --> 00:09:40.000]  當時是北方尼的仇敵
[00:09:40.000 --> 00:09:41.000]  當時是北方尼的仇敵
[00:09:41.000 --> 00:09:42.000]  當時是北方尼的仇敵
[00:09:42.000 --> 00:09:43.000]  當時是北方尼的仇敵
[00:09:43.000 --> 00:09:44.000]  當時是北方尼的仇敵
[00:09:44.000 --> 00:09:45.000]  當時是北方尼的仇敵
[00:09:45.000 --> 00:09:46.000]  當時是北方尼的仇敵
[00:09:46.000 --> 00:09:47.000]  當時是北方尼的仇敵
[00:09:47.000 --> 00:09:48.000]  當時是北方尼的仇敵
[00:09:48.000 --> 00:09:49.000]  當時是北方尼的仇敵
[00:09:49.000 --> 00:09:50.000]  當時是北方尼的仇敵
[00:09:50.000 --> 00:09:51.000]  當時是北方尼的仇敵
[00:09:51.000 --> 00:09:52.000]  當時是北方尼的仇敵
[00:09:52.000 --> 00:09:53.000]  當時是北方尼的仇敵
[00:09:53.000 --> 00:09:54.000]  當時是北方尼的仇敵
[00:09:54.000 --> 00:10:07.000]  當時是北方尼的仇敵
[00:10:07.000 --> 00:10:08.000]  當時是北方尼的仇敵
[00:10:08.000 --> 00:10:09.000]  當時是北方尼的仇敵
[00:10:09.000 --> 00:10:10.000]  當時是北方尼的仇敵
[00:10:10.000 --> 00:10:11.000]  當時是北方尼的仇敵
[00:10:11.000 --> 00:10:12.000]  當時是北方尼的仇敵
[00:10:12.000 --> 00:10:13.000]  當時是北方尼的仇敵
[00:10:13.000 --> 00:10:14.000]  當時是北方尼的仇敵
[00:10:14.000 --> 00:10:15.000]  當時是北方尼的仇敵
[00:10:15.000 --> 00:10:16.000]  當時是北方尼的仇敵
[00:10:16.000 --> 00:10:17.000]  當時是北方尼的仇敵
[00:10:17.000 --> 00:10:18.000]  當時是北方尼的仇敵
[00:10:18.000 --> 00:10:19.000]  當時是北方尼的仇敵
[00:10:19.000 --> 00:10:20.000]  當時是北方尼的仇敵
[00:10:20.000 --> 00:10:21.000]  當時是北方尼的仇敵
[00:10:21.000 --> 00:10:24.000]  當時是北方尼的仇敵
[00:10:24.000 --> 00:10:25.000]  當時是北方尼的仇敵
[00:10:25.000 --> 00:10:26.000]  當時是北方尼的仇敵
[00:10:26.000 --> 00:10:27.000]  當時是北方尼的仇敵
[00:10:27.000 --> 00:10:28.000]  當時是北方尼的仇敵
[00:10:28.000 --> 00:10:29.000]  當時是北方尼的仇敵
[00:10:29.000 --> 00:10:30.000]  當時是北方尼的仇敵
[00:10:30.000 --> 00:10:31.000]  當時是北方尼的仇敵
[00:10:31.000 --> 00:10:32.000]  當時是北方尼的仇敵
[00:10:32.000 --> 00:10:33.000]  當時是北方尼的仇敵
[00:10:33.000 --> 00:10:34.000]  當時是北方尼的仇敵
[00:10:34.000 --> 00:10:35.000]  當時是北方尼的仇敵
[00:10:35.000 --> 00:10:36.000]  當時是北方尼的仇敵
[00:10:36.000 --> 00:10:37.000]  當時是北方尼的仇敵
[00:10:37.000 --> 00:10:38.000]  當時是北方尼的仇敵
[00:10:38.000 --> 00:10:52.000]  當時是北方尼的仇敵
[00:10:52.000 --> 00:10:53.000]  當時是北方尼的仇敵
[00:10:53.000 --> 00:10:54.000]  當時是北方尼的仇敵
[00:10:54.000 --> 00:10:55.000]  當時是北方尼的仇敵
[00:10:55.000 --> 00:10:56.000]  當時是北方尼的仇敵
[00:10:56.000 --> 00:10:57.000]  當時是北方尼的仇敵
[00:10:57.000 --> 00:10:58.000]  當時是北方尼的仇敵
[00:10:58.000 --> 00:10:59.000]  當時是北方尼的仇敵
[00:10:59.000 --> 00:11:00.000]  當時是北方尼的仇敵
[00:11:00.000 --> 00:11:01.000]  當時是北方尼的仇敵
[00:11:01.000 --> 00:11:02.000]  當時是北方尼的仇敵
[00:11:02.000 --> 00:11:03.000]  當時是北方尼的仇敵
[00:11:03.000 --> 00:11:04.000]  當時是北方尼的仇敵
[00:11:04.000 --> 00:11:05.000]  當時是北方尼的仇敵
[00:11:05.000 --> 00:11:06.000]  當時是北方尼的仇敵
[00:11:06.000 --> 00:11:08.000]  當時是北方尼的仇敵
[00:11:08.000 --> 00:11:09.000]  當時是北方尼的仇敵
[00:11:09.000 --> 00:11:10.000]  當時是北方尼的仇敵
[00:11:10.000 --> 00:11:11.000]  當時是北方尼的仇敵
[00:11:11.000 --> 00:11:12.000]  當時是北方尼的仇敵
[00:11:12.000 --> 00:11:13.000]  當時是北方尼的仇敵
[00:11:13.000 --> 00:11:14.000]  當時是北方尼的仇敵
[00:11:14.000 --> 00:11:15.000]  當時是北方尼的仇敵
[00:11:15.000 --> 00:11:16.000]  當時是北方尼的仇敵
[00:11:16.000 --> 00:11:17.000]  當時是北方尼的仇敵
[00:11:17.000 --> 00:11:18.000]  當時是北方尼的仇敵
[00:11:18.000 --> 00:11:19.000]  當時是北方尼的仇敵
[00:11:19.000 --> 00:11:20.000]  當時是北方尼的仇敵
[00:11:20.000 --> 00:11:21.000]  當時是北方尼的仇敵
[00:11:21.000 --> 00:11:22.000]  當時是北方尼的仇敵
[00:11:22.000 --> 00:11:36.000]  當時是北方尼的仇敵
[00:11:36.000 --> 00:11:37.000]  當時是北方尼的仇敵
[00:11:37.000 --> 00:11:38.000]  當時是北方尼的仇敵
[00:11:38.000 --> 00:11:39.000]  當時是北方尼的仇敵
[00:11:39.000 --> 00:11:40.000]  當時是北方尼的仇敵
[00:11:40.000 --> 00:11:41.000]  當時是北方尼的仇敵
[00:11:41.000 --> 00:11:42.000]  當時是北方尼的仇敵
[00:11:42.000 --> 00:11:43.000]  當時是北方尼的仇敵
[00:11:43.000 --> 00:11:44.000]  當時是北方尼的仇敵
[00:11:44.000 --> 00:11:45.000]  當時是北方尼的仇敵
[00:11:45.000 --> 00:11:46.000]  當時是北方尼的仇敵
[00:11:46.000 --> 00:11:47.000]  當時是北方尼的仇敵
[00:11:47.000 --> 00:11:48.000]  當時是北方尼的仇敵
[00:11:48.000 --> 00:11:49.000]  當時是北方尼的仇敵
[00:11:49.000 --> 00:11:50.000]  當時是北方尼的仇敵
[00:11:50.000 --> 00:11:52.000]  當時是北方尼的仇敵
[00:11:52.000 --> 00:11:53.000]  當時是北方尼的仇敵
[00:11:53.000 --> 00:11:54.000]  當時是北方尼的仇敵
[00:11:54.000 --> 00:11:55.000]  當時是北方尼的仇敵
[00:11:55.000 --> 00:11:56.000]  當時是北方尼的仇敵
[00:11:56.000 --> 00:11:57.000]  當時是北方尼的仇敵
[00:11:57.000 --> 00:11:58.000]  當時是北方尼的仇敵
[00:11:58.000 --> 00:11:59.000]  當時是北方尼的仇敵
[00:11:59.000 --> 00:12:00.000]  當時是北方尼的仇敵
[00:12:00.000 --> 00:12:01.000]  當時是北方尼的仇敵
[00:12:01.000 --> 00:12:02.000]  當時是北方尼的仇敵
[00:12:02.000 --> 00:12:03.000]  當時是北方尼的仇敵
[00:12:03.000 --> 00:12:04.000]  當時是北方尼的仇敵
[00:12:04.000 --> 00:12:05.000]  當時是北方尼的仇敵
[00:12:05.000 --> 00:12:06.000]  當時是北方尼的仇敵
[00:12:06.000 --> 00:12:34.000]  當時是北方尼的仇敵
[00:12:36.000 --> 00:12:37.000]  當時是北方尼的仇敵
[00:12:37.000 --> 00:12:38.000]  當時是北方尼的仇敵
[00:12:38.000 --> 00:12:39.000]  當時是北方尼的仇敵
[00:12:39.000 --> 00:12:40.000]  當時是北方尼的仇敵
[00:12:40.000 --> 00:12:41.000]  當時是北方尼的仇敵
[00:12:41.000 --> 00:12:42.000]  當時是北方尼的仇敵
[00:12:42.000 --> 00:12:43.000]  當時是北方尼的仇敵
[00:12:43.000 --> 00:12:44.000]  當時是北方尼的仇敵
[00:12:44.000 --> 00:12:45.000]  當時是北方尼的仇敵
[00:12:45.000 --> 00:12:46.000]  當時是北方尼的仇敵
[00:12:46.000 --> 00:12:47.000]  當時是北方尼的仇敵
[00:12:47.000 --> 00:12:48.000]  當時是北方尼的仇敵
[00:12:48.000 --> 00:12:49.000]  當時是北方尼的仇敵
[00:12:49.000 --> 00:12:50.000]  當時是北方尼的仇敵
[00:12:50.000 --> 00:12:51.000]  當時是北方尼的仇敵
[00:12:51.000 --> 00:13:18.000]  當時是北方尼的仇敵
[00:13:22.000 --> 00:13:49.000]  當時是北方尼的仇敵
[00:13:49.000 --> 00:13:50.000]  當時是北方尼的仇敵
[00:13:50.000 --> 00:13:51.000]  當時是北方尼的仇敵
[00:13:51.000 --> 00:13:52.000]  當時是北方尼的仇敵
[00:13:52.000 --> 00:14:21.000]  當時是北方尼的仇敵
[00:14:22.000 --> 00:14:23.000]  當時是北方尼的仇敵
[00:14:23.000 --> 00:14:24.000]  當時是北方尼的仇敵
[00:14:24.000 --> 00:14:25.000]  當時是北方尼的仇敵
[00:14:25.000 --> 00:14:26.000]  當時是北方尼的仇敵
[00:14:26.000 --> 00:14:27.000]  當時是北方尼的仇敵
[00:14:27.000 --> 00:14:28.000]  當時是北方尼的仇敵
[00:14:28.000 --> 00:14:29.000]  當時是北方尼的仇敵
[00:14:29.000 --> 00:14:30.000]  當時是北方尼的仇敵
[00:14:30.000 --> 00:14:31.000]  當時是北方尼的仇敵
[00:14:31.000 --> 00:14:32.000]  當時是北方尼的仇敵
[00:14:32.000 --> 00:14:33.000]  當時是北方尼的仇敵
[00:14:33.000 --> 00:14:34.000]  當時是北方尼的仇敵
[00:14:34.000 --> 00:14:35.000]  當時是北方尼的仇敵
