
[00:00:00.000 --> 00:00:02.600]  今天我的正道
[00:02:23.200 --> 00:02:25.480]  「其實你們也正這樣行」
[00:02:25.480 --> 00:02:27.840]  「我勸你們要更加努力」
[00:02:27.840 --> 00:02:29.240]  「你們原知道」
[00:02:29.240 --> 00:02:32.040]  「我們憑主耶穌傳給你們的命令」
[00:02:32.040 --> 00:02:33.120]  是什麼命令?
[00:02:33.120 --> 00:02:34.520]  是什麼呢?
[00:02:34.520 --> 00:02:37.760]  「上帝的旨意就是要你們成為聖潔」
[00:02:37.760 --> 00:02:39.680]  那就是要怎麼成為聖潔?
[00:02:39.680 --> 00:02:42.560]  就是要「遠避淫行」
[00:02:42.560 --> 00:02:43.760]  然後他就繼續解釋
[00:02:43.760 --> 00:02:45.960]  怎麼叫做「遠避淫行」
[00:02:45.960 --> 00:02:46.720]  但是先說一說
[00:02:46.720 --> 00:02:50.160]  這裡的「淫行」最直接的解釋就是
[00:02:50.160 --> 00:02:58.560]  跟一個在婚姻以外的人發生性關係
[00:02:58.560 --> 00:03:00.000]  如果你是弟兄的話
[00:03:00.000 --> 00:03:03.400]  你就跟你太太以外的女士發生性關係
[00:03:03.400 --> 00:03:04.400]  反過來,你是女士
[00:03:04.400 --> 00:03:07.600]  你跟婚姻以外的先生發生性關係
[00:03:07.600 --> 00:03:08.920]  所以到了這一刻
[00:03:08.920 --> 00:03:10.400]  婚前的那些也包括了
[00:03:10.400 --> 00:03:11.880]  因為都不在婚姻裡面
[00:03:11.880 --> 00:03:12.880]  OK?
[00:03:12.880 --> 00:03:17.240]  怎麼叫做「遠避淫行」第四節?
[00:03:17.240 --> 00:03:24.200]  「要你們各人知道怎麼用聖潔、尊貴控制自己的身體」
[00:03:24.200 --> 00:03:25.480]  我不知道你們讀到這句的時候
[00:03:25.480 --> 00:03:27.920]  會不會有些不明白
[00:03:27.920 --> 00:03:30.280]  聖潔和尊貴我也知道是什麼
[00:03:30.280 --> 00:03:32.200]  但是怎麼用它們呢?
[00:03:32.200 --> 00:03:32.920]  是不是?
[00:03:32.920 --> 00:03:35.600]  怎麼可以用到聖潔和尊貴呢?
[00:03:35.600 --> 00:03:38.440]  還要說控制我們的身體
[00:03:38.440 --> 00:03:41.120]  所以這一節
[00:03:41.120 --> 00:03:43.640]  我覺得另一個譯本比較譯得好
[00:03:43.640 --> 00:03:45.920]  就是《聖經當代譯本》
[00:03:45.920 --> 00:03:49.600]  它怎麼說聖潔、尊貴和身體的關係呢?
[00:03:49.600 --> 00:03:50.240]  它是這樣說的
[00:03:50.240 --> 00:03:50.920]  它說
[00:03:50.920 --> 00:03:58.480]  「要你們人人都知道持守身體的聖潔和尊貴」
[00:03:58.480 --> 00:03:59.680]  我讀多一次
[00:03:59.680 --> 00:04:05.960]  「要你們人人都知道持守身體的聖潔和尊貴」
[00:04:05.960 --> 00:04:09.880]  這麼說聖潔和尊貴就不是用來控制身體了
[00:04:09.880 --> 00:04:14.760]  聖潔和尊貴就是我們身體有的一些特質
[00:04:14.760 --> 00:04:18.360]  你是要持守著身體的尊貴
[00:04:18.360 --> 00:04:22.880]  以及持守著身體的聖潔
[00:04:22.880 --> 00:04:25.080]  「不放縱私慾的邪情
[00:04:25.080 --> 00:04:27.320]  像不認識上帝的外邦人
[00:04:27.320 --> 00:04:29.800]  不准有人在這世上越軌
[00:04:29.800 --> 00:04:32.160]  佔他弟兄的便宜」
[00:04:32.160 --> 00:04:33.920]  佔弟兄的便宜的意思
[00:04:33.920 --> 00:04:37.600]  就是你是搞人太太
[00:04:37.600 --> 00:04:39.360]  又或者按照當代的說法
[00:04:39.360 --> 00:04:43.520]  你是想侵犯別人的女性僕人
[00:04:43.520 --> 00:04:44.400]  OK?
[00:04:44.400 --> 00:04:47.280]  這就是佔他弟兄的便宜
[00:04:47.280 --> 00:04:48.840]  「因為這一類的事
[00:04:48.840 --> 00:04:50.560]  主必報應
[00:04:50.560 --> 00:04:52.440]  正如我預先對你們說過
[00:04:52.440 --> 00:04:54.560]  又徹徹警告過你們
[00:04:54.560 --> 00:04:57.880]  上帝召我們本不是要我們沾染污穢
[00:04:57.880 --> 00:04:59.880]  而是要我們聖潔
[00:04:59.880 --> 00:05:03.000]  所以那氣絕者教導的不是氣絕人
[00:05:03.000 --> 00:05:06.560]  而是氣絕那把自己的聖靈
[00:05:06.560 --> 00:05:10.080]  賜給你們的上帝」
[00:05:10.080 --> 00:05:10.600]  弟兄姐妹
[00:05:10.600 --> 00:05:12.440]  如果你還記得上一次的講道內容
[00:05:12.440 --> 00:05:13.800]  第三章
[00:05:13.800 --> 00:05:17.080]  你會發覺今次有一個很大的落差
[00:05:17.080 --> 00:05:18.600]  就是在第三章
[00:05:18.600 --> 00:05:20.600]  保羅強調他在患難之中
[00:05:20.600 --> 00:05:22.920]  他跟帖撒羅尼迦的弟兄姐妹
[00:05:22.920 --> 00:05:24.920]  是很緊密的聯繫
[00:05:24.920 --> 00:05:29.520]  保羅說他們徹徹想見到自己
[00:05:29.520 --> 00:05:33.880]  他也很想見到帖撒羅尼迦的弟兄姐妹
[00:05:33.880 --> 00:05:35.760]  在一切的患難之中
[00:05:35.760 --> 00:05:38.640]  保羅會因為他們的信心得到安慰
[00:05:38.640 --> 00:05:44.160]  這個是一個很緊密、很親密的關係
[00:05:44.160 --> 00:05:46.160]  但是到了第四章
[00:05:46.160 --> 00:05:49.520]  一開始他就叫帖撒羅尼迦的弟兄姐妹
[00:05:49.520 --> 00:05:50.720]  今天的我們
[00:05:50.720 --> 00:05:54.000]  你要跟一樣東西分開
[00:05:54.000 --> 00:05:55.600]  不是緊密
[00:05:55.600 --> 00:05:56.760]  分開
[00:05:56.760 --> 00:05:59.040]  完全的分開
[00:05:59.040 --> 00:06:01.760]  這件事就是淫行
[00:06:01.760 --> 00:06:04.200]  就是奸淫
[00:06:04.200 --> 00:06:06.120]  不知道是不是因為我們華人
[00:06:06.120 --> 00:06:09.600]  本身對性的議題都比較敏感
[00:06:09.600 --> 00:06:12.840]  所以好像我今天在這裡公開說的
[00:06:12.840 --> 00:06:13.640]  我說了第三章
[00:06:13.640 --> 00:06:15.520]  我現在還是有點尷尬
[00:06:15.520 --> 00:06:16.680]  是的
[00:06:16.680 --> 00:06:19.080]  但是我們同時間又知道
[00:06:19.080 --> 00:06:21.080]  教會或者我們自己的華人文化
[00:06:21.080 --> 00:06:22.800]  對性的要求是高的
[00:06:22.800 --> 00:06:25.320]  規範是存在的
[00:06:25.320 --> 00:06:27.400]  我在小時候
[00:06:27.400 --> 00:06:30.640]  我知道上一代的基督徒面對什麼挑戰
[00:06:30.640 --> 00:06:32.360]  就是有目者是這樣教導的
[00:06:32.360 --> 00:06:35.280]  就是你們是不可以去戲院看戲的
[00:06:35.280 --> 00:06:37.120]  有沒有人聽過這個教導?
[00:06:37.120 --> 00:06:38.320]  有吧
[00:06:38.320 --> 00:06:39.920]  我覺得
[00:06:39.920 --> 00:06:41.480]  我就不會
[00:06:41.480 --> 00:06:42.680]  幸好不是我的年代
[00:06:42.680 --> 00:06:46.640]  戲院剛剛開始或盛行的時候
[00:06:46.640 --> 00:06:48.600]  大概意思就是不想在
[00:06:48.600 --> 00:06:51.280]  弟兄姐妹在戲院看到那些情慾鏡頭
[00:06:51.280 --> 00:06:54.080]  沾染了思想
[00:06:54.080 --> 00:06:55.360]  但是到了我這個年代
[00:06:55.360 --> 00:06:57.600]  我剛剛做傳道的時候
[00:06:57.600 --> 00:06:59.840]  差不多十年前
[00:06:59.840 --> 00:07:01.800]  年輕人第一個問題就問我
[00:07:01.800 --> 00:07:02.680]  一見面就問
[00:07:02.680 --> 00:07:04.240]  Jason傳道
[00:07:04.240 --> 00:07:07.960]  究竟是不是真的情侶不可以單獨去旅行?
[00:07:07.960 --> 00:07:09.160]  是的,就開始說
[00:07:09.160 --> 00:07:11.440]  可不可以單獨去旅行?
[00:07:11.440 --> 00:07:14.400]  即是外國也好,長洲也好,怎樣也好
[00:07:14.400 --> 00:07:16.720]  我訂兩間房可以嗎?
[00:07:16.720 --> 00:07:19.000]  我心想你訂兩間房可能都是同一間
[00:07:19.000 --> 00:07:20.800]  是不是?又是性的問題
[00:07:20.800 --> 00:07:22.360]  是不是?又是性的
[00:07:22.360 --> 00:07:23.720]  又或者
[00:07:23.720 --> 00:07:25.360]  現在的同居、同性戀這些
[00:07:25.360 --> 00:07:27.080]  都是的,是不是?
[00:07:27.080 --> 00:07:28.320]  更加不要說婚愛情
[00:07:28.320 --> 00:07:29.480]  由始至終都是
[00:07:29.480 --> 00:07:31.960]  都是我們關注的
[00:07:31.960 --> 00:07:33.840]  其實《聖經》裡面的確的
[00:07:33.840 --> 00:07:35.720]  罪是沒有分大小的
[00:07:35.720 --> 00:07:37.920]  雖然我們有時候強調了性的犯罪
[00:07:37.920 --> 00:07:39.800]  但是《聖經》是沒有分的
[00:07:39.800 --> 00:07:42.440]  勉強說有一條罪是比較重的
[00:07:42.440 --> 00:07:46.720]  就是耶穌說的犯私族聖靈的
[00:07:46.720 --> 00:07:47.920]  就不會被饒恕,是不是?
[00:07:47.920 --> 00:07:49.440]  頂多是那個叫做
[00:07:49.440 --> 00:07:52.400]  可以叫做大一點的
[00:07:52.400 --> 00:07:54.200]  性方面的犯罪
[00:07:54.200 --> 00:07:55.280]  磨在《聖經》裡面
[00:07:55.280 --> 00:07:57.680]  沒有說比其他犯罪的罪名大
[00:07:57.680 --> 00:07:58.800]  但是不知道大家有沒有發現
[00:07:58.800 --> 00:08:01.360]  當《聖經》形容奸淫的時候
[00:08:01.360 --> 00:08:05.600]  的確它跟其他罪是有一點不同的
[00:08:05.600 --> 00:08:07.960]  當《聖經》去形容奸淫罪
[00:08:07.960 --> 00:08:10.520]  特別是說我們怎麼面對它
[00:08:10.520 --> 00:08:14.360]  是跟其他罪有一點不同的
[00:08:14.360 --> 00:08:15.920]  就是《聖經》
[00:08:15.920 --> 00:08:16.880]  我還是那一句
[00:08:16.880 --> 00:08:19.960]  幾乎統一口徑說
[00:08:19.960 --> 00:08:25.480]  我們面對奸淫的方法就是要走
[00:08:25.480 --> 00:08:28.320]  不像其他那些患難那些
[00:08:28.320 --> 00:08:29.800]  我們有機會要留在那裡
[00:08:29.800 --> 00:08:32.200]  要忍耐要堅持
[00:08:32.200 --> 00:08:36.160]  一去到奸淫就不是這樣
[00:08:36.160 --> 00:08:39.040]  統一口徑要走
[00:08:39.040 --> 00:08:42.120]  看幾段經文
[00:08:42.120 --> 00:08:45.320]  《彼得前書》二章十一節
[00:08:45.320 --> 00:08:47.720]  它說親愛的弟兄
[00:08:47.720 --> 00:08:49.640]  你們的客人是寄居有圈
[00:08:49.640 --> 00:08:51.520]  你們要禁戒肉體的私慾
[00:08:51.520 --> 00:08:53.040]  這個私慾是靈魂的增戰
[00:08:53.040 --> 00:08:54.000]  是要禁戒的
[00:08:54.000 --> 00:08:55.840]  要斷的,是不是?
[00:08:55.840 --> 00:08:57.600]  臨前六章十八節
[00:08:57.600 --> 00:08:59.440]  你們要遠避淫行
[00:08:59.440 --> 00:09:00.960]  或者無合本的譯法是
[00:09:00.960 --> 00:09:02.840]  你們要逃避淫行
[00:09:02.840 --> 00:09:04.360]  因為這個是身體出來的
[00:09:04.360 --> 00:09:06.000]  要逃避的
[00:09:06.000 --> 00:09:08.080]  《彼得前書》二章二十二節
[00:09:08.080 --> 00:09:12.480]  你們要逃避年輕人的私慾
[00:09:12.480 --> 00:09:15.520]  看到嗎?全部都是走
[00:09:15.520 --> 00:09:17.760]  到了耶穌怎麼說呢?
[00:09:17.760 --> 00:09:19.400]  耶穌登山補粉有一段
[00:09:19.400 --> 00:09:22.200]  都令人很困擾的教導就是
[00:09:22.200 --> 00:09:24.840]  犯漢兼婦女動淫念的
[00:09:24.840 --> 00:09:26.760]  就是犯奸淫
[00:09:26.760 --> 00:09:28.400]  然後就說這裡
[00:09:28.400 --> 00:09:31.880]  若是你的右眼使你跌倒
[00:09:31.880 --> 00:09:34.200]  就把血挖出來丟掉
[00:09:34.200 --> 00:09:35.720]  寧可失去身體的一部份
[00:09:35.720 --> 00:09:38.760]  也不要讓整個身體被拎去地獄
[00:09:38.760 --> 00:09:40.120]  如果你的右手使你跌倒
[00:09:40.120 --> 00:09:41.760]  就要將它撞下來
[00:09:41.760 --> 00:09:43.720]  拎掉寧可失去身體的一部份
[00:09:43.720 --> 00:09:45.160]  也不要讓整個身體下地獄
[00:09:45.160 --> 00:09:46.480]  我想問有沒有弟兄姊妹
[00:09:46.480 --> 00:09:49.200]  是確切跟著這段經文去做的?
[00:09:49.200 --> 00:09:50.040]  應該都沒有
[00:09:50.040 --> 00:09:53.360]  操眼望腦是吧?
[00:09:53.360 --> 00:09:55.200]  但是耶穌這裡是誇張的
[00:09:55.200 --> 00:09:58.200]  但是你明白他誇張的目的是什麼嗎?
[00:09:58.200 --> 00:10:00.720]  面對著奸淫
[00:10:00.720 --> 00:10:01.920]  就要狠
[00:10:01.920 --> 00:10:05.160]  斷
[00:10:05.160 --> 00:10:06.640]  舊約
[00:10:06.640 --> 00:10:08.200]  講一些舊約
[00:10:08.200 --> 00:10:10.680]  《真言》二章到七章
[00:10:10.680 --> 00:10:13.480]  都講很多點面對奸淫淫婦
[00:10:13.480 --> 00:10:15.240]  或者你見到這裡的外邦女子
[00:10:15.240 --> 00:10:17.400]  其實是譯作外女
[00:10:17.400 --> 00:10:19.360]  外女又未必一定是說外邦人
[00:10:19.360 --> 00:10:23.520]  外女其實更加應該是指婚姻以外的女子
[00:10:23.520 --> 00:10:24.440]  或者今天的姊妹
[00:10:24.440 --> 00:10:25.920]  婚姻以外的男性
[00:10:25.920 --> 00:10:27.720]  叫外人
[00:10:27.720 --> 00:10:29.800]  他說智慧要救你
[00:10:29.800 --> 00:10:32.200]  遠離陌生的女子
[00:10:32.200 --> 00:10:36.720]  遠離那油嘴滑舌的外女
[00:10:36.720 --> 00:10:38.200]  看到嗎?
[00:10:38.200 --> 00:10:39.760]  都是要遠離的
[00:10:39.760 --> 00:10:40.720]  第十九節解釋
[00:10:40.720 --> 00:10:43.080]  為什麼只可以遠離呢?
[00:10:43.080 --> 00:10:45.080]  是因為凡去到她那裡的
[00:10:45.080 --> 00:10:46.960]  就不得回轉
[00:10:46.960 --> 00:10:49.520]  也得不到生命的路
[00:10:49.520 --> 00:10:51.120]  就是她哄踩了
[00:10:51.120 --> 00:10:53.560]  就回不了頭
[00:10:53.560 --> 00:10:55.480]  很多經文我都用生命去驗證
[00:10:55.480 --> 00:10:55.960]  是不是真的
[00:10:55.960 --> 00:10:58.240]  但是這一句我就不敢了
[00:10:58.240 --> 00:11:00.160]  真的沒有試過
[00:11:00.160 --> 00:11:00.880]  是不是回不了
[00:11:00.880 --> 00:11:05.400]  就是聖經說回不了頭
[00:11:05.400 --> 00:11:09.240]  所以聖經為什麼一直以來
[00:11:09.240 --> 00:11:12.120]  都是要我們去避呢?
[00:11:12.120 --> 00:11:14.680]  似乎不容易逃脫
[00:11:14.680 --> 00:11:15.920]  一黏在一起
[00:11:15.920 --> 00:11:18.360]  記不記得藥室
[00:11:18.360 --> 00:11:20.880]  他在他老闆家裡
[00:11:20.880 --> 00:11:22.080]  波提佛
[00:11:22.080 --> 00:11:22.840]  波提佛的妻子
[00:11:22.840 --> 00:11:23.960]  不是人有他嗎?
[00:11:23.960 --> 00:11:24.880]  你記不記得他是怎樣的?
[00:11:24.880 --> 00:11:26.960]  他當時是什麼反應?
[00:11:26.960 --> 00:11:27.360]  什麼?
[00:11:27.360 --> 00:11:29.320]  衣服都還沒穿就要走
[00:11:29.320 --> 00:11:32.600]  哇!真的要去到這麼決絕
[00:11:32.600 --> 00:11:33.520]  是不是?
[00:11:33.520 --> 00:11:34.280]  是不是說等等
[00:11:34.280 --> 00:11:35.000]  先穿上
[00:11:35.000 --> 00:11:35.880]  接著就不是了
[00:11:35.880 --> 00:11:36.560]  真的要馬上走
[00:11:36.560 --> 00:11:38.280]  不然就受不了
[00:11:38.280 --> 00:11:40.440]  就是要走
[00:11:40.440 --> 00:11:42.480]  所以大衛經常都裝拔絲疤
[00:11:42.480 --> 00:11:47.280]  可能看看就忍不住了
[00:11:47.280 --> 00:11:47.920]  大英姐妹
[00:11:47.920 --> 00:11:49.960]  我不知道今天你面對著性的試探
[00:11:49.960 --> 00:11:51.880]  無論是男士或者女士
[00:11:51.880 --> 00:11:54.480]  你是不是都用這個方法
[00:11:54.480 --> 00:11:56.600]  我走
[00:11:56.600 --> 00:11:58.560]  我要避
[00:11:58.560 --> 00:12:02.320]  沒有其他的辦法
[00:12:02.320 --> 00:12:04.720]  又或者我們今天未必想到
[00:12:04.720 --> 00:12:07.080]  哇!原來要去到這麼決絕
[00:12:07.080 --> 00:12:08.960]  我想有時候我們不逃避
[00:12:08.960 --> 00:12:09.360]  不走
[00:12:09.360 --> 00:12:10.840]  可能有幾個原因
[00:12:10.840 --> 00:12:12.000]  第一就是
[00:12:12.000 --> 00:12:14.160]  我們輕視了他
[00:12:14.160 --> 00:12:14.360]  是不是?
[00:12:14.360 --> 00:12:15.400]  可能其他人都是這樣
[00:12:15.400 --> 00:12:17.480]  未到我的
[00:12:17.480 --> 00:12:19.560]  又或者我們不以為然
[00:12:19.560 --> 00:12:22.640]  這個是更加容易的
[00:12:22.640 --> 00:12:24.320]  朋友吃頓飯
[00:12:24.320 --> 00:12:25.080]  同事
[00:12:25.080 --> 00:12:26.560]  應該建立關係
[00:12:26.560 --> 00:12:27.680]  聊聊天
[00:12:27.680 --> 00:12:28.720]  應該合理
[00:12:28.720 --> 00:12:29.960]  聊著聊著
[00:12:29.960 --> 00:12:31.120]  我發現你也挺了解我
[00:12:31.120 --> 00:12:32.640]  多聊一些
[00:12:32.640 --> 00:12:34.120]  開始是不以為然
[00:12:34.120 --> 00:12:37.240]  最後就出事了
[00:12:37.240 --> 00:12:39.840]  又或者我們自視過高
[00:12:39.840 --> 00:12:41.000]  覺得其他人可以
[00:12:41.000 --> 00:12:43.400]  我控制力很好的
[00:12:43.400 --> 00:12:43.960]  不要看我這樣
[00:12:43.960 --> 00:12:47.240]  我也很能忍
[00:12:47.240 --> 00:12:49.480]  可能會是自視過高
[00:12:49.480 --> 00:12:53.040]  或者逃避這件事
[00:12:53.040 --> 00:12:54.360]  會覺得不是吧
[00:12:54.360 --> 00:12:55.480]  一開始就要走
[00:12:55.480 --> 00:13:00.360]  做逃兵很差勁
[00:13:00.360 --> 00:13:01.840]  我的題目雖然這樣說
[00:13:01.840 --> 00:13:02.920]  逃避雖可恥
[00:13:02.920 --> 00:13:04.280]  但是會不會覺得
[00:13:04.280 --> 00:13:04.960]  想都不想
[00:13:04.960 --> 00:13:05.880]  打都不打
[00:13:05.880 --> 00:13:06.760]  就走啊?
[00:13:06.760 --> 00:13:08.880]  如果作為戰士
[00:13:08.880 --> 00:13:10.680]  很差勁的
[00:13:10.680 --> 00:13:11.040]  但不是的
[00:13:11.040 --> 00:13:12.560]  《聖經》說有用的
[00:13:12.560 --> 00:13:14.440]  就是要走
[00:13:14.440 --> 00:13:14.960]  所以第二節目
[00:13:14.960 --> 00:13:17.000]  今天我們第一個
[00:13:17.000 --> 00:13:18.320]  關於奸人的教導
[00:13:18.320 --> 00:13:19.600]  《聖經》真的
[00:13:19.600 --> 00:13:20.240]  幾乎
[00:13:20.240 --> 00:13:21.720]  幾乎是因為我不敢說
[00:13:21.720 --> 00:13:22.720]  我全部都看完了
[00:13:22.720 --> 00:13:23.880]  太大本了
[00:13:23.880 --> 00:13:25.000]  幾乎統一口徑
[00:13:25.000 --> 00:13:28.920]  都是說要走
[00:13:28.920 --> 00:13:30.320]  然後保羅繼續解釋
[00:13:30.320 --> 00:13:32.000]  為什麼要走
[00:13:32.000 --> 00:13:33.160]  或者為什麼我們要
[00:13:33.160 --> 00:13:34.360]  他怎樣
[00:13:34.360 --> 00:13:37.720]  我們怎樣可以持續地走
[00:13:37.720 --> 00:13:39.200]  保羅他就提到
[00:13:39.200 --> 00:13:42.880]  犯奸人的嚴重性
[00:13:42.880 --> 00:13:44.480]  我們再看一次
[00:13:44.480 --> 00:13:45.920]  四道六節
[00:13:45.920 --> 00:13:47.520]  要你們各人知道
[00:13:47.520 --> 00:13:48.880]  怎樣用聖結
[00:13:48.880 --> 00:13:51.440]  尊貴控制自己的身體
[00:13:51.440 --> 00:13:52.680]  我又要再重複一次
[00:13:52.680 --> 00:13:54.880]  這句比較好的翻譯
[00:13:54.880 --> 00:13:58.360]  是要你們人人都知道
[00:13:58.360 --> 00:14:03.080]  持守身體的聖結和尊貴
[00:14:03.080 --> 00:14:04.560]  不放縱私慾的邪情
[00:14:04.560 --> 00:14:07.040]  像不認識上帝的外邦人
[00:14:07.040 --> 00:14:08.480]  不准有人在這世上
[00:14:08.480 --> 00:14:12.120]  越軌佔他弟兄的便宜
[00:14:12.120 --> 00:14:14.040]  因為這一類的事
[00:14:14.040 --> 00:14:15.720]  主必報應
[00:14:15.720 --> 00:14:17.400]  正如我預先對你說過
[00:14:17.400 --> 00:14:20.160]  又徹徹警告過你們
[00:14:20.160 --> 00:14:21.840]  所以這個主必報應
[00:14:21.840 --> 00:14:23.880]  應該就不是第一次說了
[00:14:23.880 --> 00:14:25.080]  預先說過
[00:14:25.080 --> 00:14:27.120]  還要徹徹說過
[00:14:27.120 --> 00:14:32.200]  因為真的事態嚴重
[00:14:32.200 --> 00:14:33.680]  主必報應這句話
[00:14:33.680 --> 00:14:35.880]  最直接的解法就是
[00:14:35.880 --> 00:14:39.920]  主會在末日審判我們的時候
[00:14:39.920 --> 00:14:42.080]  報應我們
[00:14:42.080 --> 00:14:44.680]  但是有智慧的學者也說
[00:14:44.680 --> 00:14:46.760]  就算這句報應
[00:14:46.760 --> 00:14:48.120]  我們一向理解是
[00:14:48.120 --> 00:14:50.560]  主會在末日報應我們
[00:14:50.560 --> 00:14:53.440]  但是也不能夠排除一個可能性
[00:14:53.440 --> 00:14:56.360]  這個可能性就是他的報應
[00:14:56.360 --> 00:14:58.760]  在某個程度
[00:14:58.760 --> 00:15:01.360]  已經在今生發生了
[00:15:01.360 --> 00:15:04.040]  就是這一刻已經在發生
[00:15:04.040 --> 00:15:04.960]  不衝突的
[00:15:04.960 --> 00:15:07.480]  他末日會報應我們
[00:15:07.480 --> 00:15:09.680]  今天可能已經在某個程度
[00:15:09.680 --> 00:15:11.600]  我們正在受這種報應
[00:15:11.600 --> 00:15:15.240]  如果我們正在犯奸淫的話
[00:15:15.240 --> 00:15:17.320]  所以弟兄姐妹如果這一刻
[00:15:17.320 --> 00:15:21.520]  真的正在有這個試探
[00:15:21.520 --> 00:15:25.720]  真的要斬
[00:15:25.720 --> 00:15:32.480]  其實我們都明白的
[00:15:32.480 --> 00:15:35.960]  我不希望你有這種切身之痛
[00:15:35.960 --> 00:15:37.520]  如果你在身邊有朋友
[00:15:37.520 --> 00:15:38.160]  你有親人
[00:15:38.160 --> 00:15:39.240]  他是犯奸淫
[00:15:39.240 --> 00:15:41.120]  他有婚愛情
[00:15:41.120 --> 00:15:43.120]  或者做過人小三
[00:15:43.120 --> 00:15:45.840]  其實你知道生活是很不容易
[00:15:45.840 --> 00:15:49.680]  面對著很多的艱難
[00:15:49.680 --> 00:15:51.800]  《貞賢》也是這樣說
[00:15:51.800 --> 00:15:52.960]  《貞賢》剛剛說過
[00:15:52.960 --> 00:15:54.440]  我們不要進那些外族的家
[00:15:54.440 --> 00:15:57.000]  要走
[00:15:57.000 --> 00:15:59.200]  看看這些是不是也是大家的理解
[00:15:59.200 --> 00:16:01.520]  《貞賢》五章九節
[00:16:01.520 --> 00:16:03.960]  他說你犯奸淫
[00:16:03.960 --> 00:16:05.200]  這個是虛耗精力的
[00:16:05.200 --> 00:16:06.280]  浪費時間
[00:16:06.280 --> 00:16:08.080]  沒有結果的
[00:16:08.080 --> 00:16:08.920]  第十節
[00:16:08.920 --> 00:16:11.240]  這個是會令你喪失財富的
[00:16:11.240 --> 00:16:14.120]  我想那時候應該還沒有網騙
[00:16:14.120 --> 00:16:17.400]  但是會被他騙光錢
[00:16:17.400 --> 00:16:18.120]  喪失財富
[00:16:18.120 --> 00:16:19.160]  或者你是要花多了
[00:16:19.160 --> 00:16:21.280]  押來很多的金錢
[00:16:21.280 --> 00:16:22.120]  十一到十三節
