
[00:00:00.000 --> 00:00:07.900]  各位頂姐妹,主愛平安,讓我們一起低頭禱告。
[00:03:56.900 --> 00:04:01.900]  是引用在詩篇二十二篇的第一節。
[00:04:01.900 --> 00:04:07.900]  詩篇二十二篇是關於死亡的哀歌。
[00:04:07.900 --> 00:04:15.900]  可以這麼說,詩篇裡面的哀歌,對我們來說可能會比較陌生。
[00:04:15.900 --> 00:04:27.900]  我們會較為熟悉詩篇的二十三篇,因為相對二十三篇只有六節,我們甚至不用看也可能會背。
[00:04:27.900 --> 00:04:33.900]  二十二篇總共有三十一節這麼多。
[00:04:33.900 --> 00:04:50.900]  所以這麼說,如果沒有了二十二篇的洗禮,就不會有好像二十三篇一樣,我們好像經歷到上帝所帶來給我們那份生命的甘甜。
[00:04:50.900 --> 00:05:05.900]  所以,耶穌當他面對在他心裡的痛苦裡面,面對著死亡的威脅之下,他引用猶太人的詩歌,去表達他內心的痛苦。
[00:05:05.900 --> 00:05:21.900]  這個篇也被稱為彌賽亞的詩篇,是因為基督愛我們,為我們經歷很多的委屈、離棄、出賣、羞辱、折磨、犧牲等等。
[00:05:21.900 --> 00:05:35.900]  所體會的痛苦、憂傷遠比詩人他自身所承受的經歷,能夠更加讓我們體會詩歌裡面那種意境。
[00:05:35.900 --> 00:05:45.900]  在詩篇二十二篇一開始的時候,以三個自問自答的方式來開始。
[00:05:45.900 --> 00:05:55.900]  詩人第一個疑問,「神為什麼離棄我?」在第一和第二節裡面,讓我們一起讀出,預備起。
[00:05:55.900 --> 00:06:12.900]  「我的神,我的神,為什麼離棄我?為什麼遠離不救我?不聽我哀恨的言語?我的神啊,我白日呼求,你不應運,夜間呼求,並不處勝。」
[00:06:12.900 --> 00:06:19.900]  在這裡,詩人說「我的神」是一個很親切的稱呼。
[00:06:19.900 --> 00:06:34.900]  如果你能夠稱呼你身邊某一個人「我的愛人」、「我的寶貝」、「我的相信」,你跟這個人本身已經有一種很獨特的關係。
[00:06:34.900 --> 00:06:43.900]  詩人將耶和華稱呼為「我的神」,也帶出了詩人跟上帝之間的獨特關係性。
[00:06:43.900 --> 00:06:55.900]  耶和華跟他的子民的關係並不是偶發的,而是一種盟約的關係,一早就已經存在了。
[00:06:55.900 --> 00:07:06.900]  在耶利米書七章二十三節,有一節的經文說:「我作你們的神,你們也作我的子民。」
[00:07:06.900 --> 00:07:18.900]  神是詩人的神,而詩人也是神的百姓,彼此之間已經有一種長久毁生盟約的關係。
[00:07:18.900 --> 00:07:30.900]  不過詩人在這裡,在自身的處境裡面,他呼求神的時候,卻是感受不到神的同在,神好像離棄了他。
[00:07:30.900 --> 00:07:43.900]  當我們正面對一些苦難的時候,我們是否也想過,神好像離棄了我們一樣,是不是神遠離了我們呢?
[00:07:43.900 --> 00:07:50.900]  當我們讀出這篇經文的時候,可能我們也會聽到很多的回聲,會不會呢?
[00:07:50.900 --> 00:07:54.900]  「我的神,我的神,我的神,我的神。」
[00:07:54.900 --> 00:08:06.900]  這些悲苦的哀聲,遍滿在各行各業,遍滿在十八區,遍滿在萬國萬族萬民,
[00:08:06.900 --> 00:08:16.900]  在這個受苦的過程裡面,當苦待我們無助,仍然這樣壓著我們的時候,令我們呼吸不了,
[00:08:16.900 --> 00:08:23.900]  我們會不會也有一刻想過,為什麼神不聽我埃亨的言語呢?
[00:08:23.900 --> 00:08:33.900]  埃亨在其他的譯本,會譯作「哀號」、「新淫」、「NIV」、「Cry out」、「哭出來」,
[00:08:33.900 --> 00:08:42.900]  表達了斯人處於一種無望無助的境況裡面,那種痛苦的哀聲。
[00:08:42.900 --> 00:08:49.900]  我不知道你經歷過什麼叫「痛」,我相信你經歷過生痱滋,是不是?
[00:08:49.900 --> 00:08:58.900]  所以你很明白,小小一粒的痱滋,有時候也會令你痛到很辛苦的時候。
[00:08:58.900 --> 00:09:07.900]  更何況這裡所講的經驗,可能是在講一些身體的痛症,遇到意外受傷,
[00:09:07.900 --> 00:09:13.900]  或者生產力所帶來的痛楚,都會無法忍受得住。
[00:09:13.900 --> 00:09:21.900]  這些的埃亨新淫,是真實的痛,是很折磨人的痛。
[00:09:21.900 --> 00:09:29.900]  斯人他繼續說:「我的神啊,我白日呼求,你不應運,夜間呼求,並不助星。」
[00:09:29.900 --> 00:09:37.900]  斯人的呼求,不單止是語調淒慘,開心的日子,大家都會覺得特別快,是不是?
[00:09:37.900 --> 00:09:46.900]  但是難捱的時間,你就會覺得好像度日如年,不知道這段時間你有沒有同感?
[00:09:46.900 --> 00:09:51.900]  漫漫長夜,怎樣去過呢?
[00:09:51.900 --> 00:09:59.900]  白天,黑夜,不斷來去到去呼求神的時候,神都沒有回應。
[00:09:59.900 --> 00:10:06.900]  當你發一個訊息給別人,你見到別人不回覆,你心裏會怎樣?
[00:10:06.900 --> 00:10:13.900]  可能都會有很多的困惑,為什麼你不回覆我?你不重視我?
[00:10:13.900 --> 00:10:17.900]  我們腦海裏面都會想很多很多的事情。
[00:10:17.900 --> 00:10:26.900]  同樣,我們斯人來向神呼求的時候,竟然沒有任何的答覆。
[00:10:26.900 --> 00:10:31.900]  試問誰不會產生一些疑問?
[00:10:31.900 --> 00:10:37.900]  在一個這麼煎熬的心境裏,斯人他自我的回應:
[00:10:37.900 --> 00:10:45.900]  「但你是聖潔的,是用以色列的讚美為寶座的。」
[00:10:45.900 --> 00:10:49.900]  突然間有一個急轉彎。
[00:10:49.900 --> 00:10:58.900]  就好像這段日子,很多假冒的人的文章、訊息是怎樣被揭穿是假的呢?
[00:10:58.900 --> 00:11:04.900]  通常就是很熟悉當事人的人,提出一些不同的質疑。
[00:11:04.900 --> 00:11:14.900]  「不對,我對他們的認識,他們的文筆不是這樣的,他們不會說這些東西,他們不是這樣的人。」
[00:11:14.900 --> 00:11:23.900]  斯人憑他對上帝的認識,他認識上帝不是這樣的,他認識神是怎樣的?
[00:11:23.900 --> 00:11:31.900]  我不知道這一刻,你耳邊聽到你心裏暗湧的那種聲音,是不是來自他呢?
[00:11:31.900 --> 00:11:34.900]  是不是來自你對他的認識?
[00:11:34.900 --> 00:11:42.900]  斯人在這裏醒一醒,我所信的神,經文說他是聖潔的,是神聖的。
[00:11:42.900 --> 00:11:51.900]  是那位聖者,坐在寶座上,受聖民、受他的指紋去讚美。
[00:11:51.900 --> 00:11:59.900]  當我們去敬拜、讚美神的時候,神的寶座就可以在我們當中設立,
[00:11:59.900 --> 00:12:05.900]  代表著神的主權和神的工作。
[00:12:05.900 --> 00:12:09.900]  環境好像沒有值得我們去讚美的事情,
[00:12:09.900 --> 00:12:18.900]  但當我們開始去敬拜、讚美的時候,神的同在和工作就要顯明在我們當中。
[00:12:18.900 --> 00:12:26.900]  他要除滅一切魔鬼、撒旦的作為,將我們的心意奪回過來。
[00:12:26.900 --> 00:12:30.900]  就好像在舊約的時代,約沙伐當他打仗的時候,
[00:12:30.900 --> 00:12:34.900]  他派遣的是那些施班員走在最前面,
[00:12:34.900 --> 00:12:38.900]  聖經就說他們正在歌唱的時候,
[00:12:38.900 --> 00:12:45.900]  神就差遣伏兵來擊殺以色列人的仇敵。
[00:12:45.900 --> 00:12:51.900]  所以當我們去撫問我的神,我的神的時候,
[00:12:51.900 --> 00:12:59.900]  我們同樣也要去宣告上帝的屬性,以敬拜、讚美來扭轉局面。
[00:12:59.900 --> 00:13:11.900]  容讓、不容讓那惡者,用此刻我們所身處的處境來欺騙、捆綁、囚禁我們的心靈。
[00:13:11.900 --> 00:13:18.900]  主在我們中間帶領幫助我們那位真正的神。
[00:13:18.900 --> 00:13:26.900]  當私人經歷了一些負面的情緒,又有一些正面的他對上帝的認識,
[00:13:26.900 --> 00:13:29.900]  接下來第二個疑問是什麼呢?
[00:13:29.900 --> 00:13:35.900]  我們的祖宗依靠你,他們依靠你,你便解救他們。
[00:13:35.900 --> 00:13:41.900]  他們哀求你便蒙解救,他們依靠你就不羞愧。
[00:13:41.900 --> 00:13:48.900]  我不知道你同不同意,當你仍然處於一個未處理好,
[00:13:48.900 --> 00:13:54.900]  仍然處於一個困局裡面,仍然處於黑夜,一日黎明都未來到的時候,
[00:13:54.900 --> 00:14:00.900]  我們都會好像私人一樣,情緒仍然會有很大的波動。
[00:14:00.900 --> 00:14:04.900]  總是有時候會亂想事情。
[00:14:04.900 --> 00:14:12.900]  私人就在這段時候想起自己的先祖,經文所說,如何依靠神得到解救。
[00:14:12.900 --> 00:14:16.900]  但轉眼間當他重看,我自己仍然在那個痛苦裡面,
[00:14:16.900 --> 00:14:21.900]  就繼續自怨自憐,覺得自己命薄、命苦。
[00:14:21.900 --> 00:14:26.900]  為什麼人人都說買到,我買不到呢?
[00:14:26.900 --> 00:14:30.900]  為什麼確診個案總是包圍著我住的附近呢?
[00:14:30.900 --> 00:14:33.900]  為什麼裁員要裁著我呢?
[00:14:33.900 --> 00:14:41.900]  私人覺得自己不像那些先祖那麼被愛顧,好命苦。
[00:14:41.900 --> 00:14:44.900]  他自己自我的回應是什麼?
[00:14:44.900 --> 00:14:53.900]  「但我是蟲,不是人,被眾人羞辱,被百姓來藐視。」
[00:14:53.900 --> 00:14:59.900]  好像蟲一樣,沒有人性的尊嚴,那麼卑賤,被看低。
[00:14:59.900 --> 00:15:05.900]  我們會不會也像私人一樣,也會有時跟別人比較?
[00:15:05.900 --> 00:15:11.900]  比較一下,當看到的時候,對方誰誰誰就好了。
[00:15:11.900 --> 00:15:16.900]  樣樣都有,樣樣都好,樣樣都行。
[00:15:16.900 --> 00:15:21.900]  神好像特別看重他,不看重我。
[00:15:21.900 --> 00:15:32.900]  這裏私人產生了一種自憐,自我貶低的價值。
[00:15:32.900 --> 00:15:39.900]  其實這班祖先、祖宗,當他們得到神的幫助的時候,
[00:15:39.900 --> 00:15:44.900]  豈不是曾經在困苦的裏面發過怨言呢?
[00:15:44.900 --> 00:15:49.900]  正如聖經裏面所說,一些屬靈偉人,可能你都記得不少,
[00:15:49.900 --> 00:15:53.900]  其中一個是以利亞,《雅各書》五章十七字怎麽說呢?
[00:15:53.900 --> 00:15:58.900]  他說以利亞是與我們一樣性情的人。
[00:15:58.900 --> 00:16:02.900]  他曾經,沒錯,信心都很堅,
[00:16:02.900 --> 00:16:08.900]  但他也經歷過沮喪,也經歷過好像抑鬱一樣。
[00:16:08.900 --> 00:16:12.900]  很多時候我們只是看到別人的成果,
[00:16:12.900 --> 00:16:17.900]  我們沒有看到他們走向得勝的過程裏面,
[00:16:17.900 --> 00:16:20.900]  其實那種經歷一點都不容易。
[00:16:20.900 --> 00:16:26.900]  他們艱苦經營的血淚史,我們未必看得到。
[00:16:26.900 --> 00:16:32.900]  我們常常都很自然地被人看光彩的一面。
[00:16:32.900 --> 00:16:43.900]  我們是時候更加需要彼此去擔當彼此的軟弱。
[00:16:43.900 --> 00:16:51.900]  人的生命有四季,人生必定會遇到寒冬。
[00:16:51.900 --> 00:16:57.900]  生老病死,天災人禍,你和我都避不過。
[00:16:57.900 --> 00:17:03.900]  我們是可以好像詩人一樣去發出這些愛歌,
[00:17:03.900 --> 00:17:10.900]  真誠地面對自己的感受,彼此去聆聽對方的愛情。
[00:17:10.900 --> 00:17:17.900]  在基督的裏面,我們能夠在神家裏面找到一些信任的同行者,
[00:17:17.900 --> 00:17:22.900]  此刻縱然隔著個魔,我們都能夠一起哭,
[00:17:22.900 --> 00:17:30.900]  一起去滲,一起去同土互相安慰,是可以的。
[00:17:30.900 --> 00:17:36.900]  我和師母在這段時間,和一些弟兄姊妹在同土裏面,
[00:17:36.900 --> 00:17:41.900]  都得到很大的安慰和支持。
[00:17:41.900 --> 00:17:44.900]  詩人在這裏又讓我們看到,
[00:17:44.900 --> 00:17:48.900]  又好像跌落人生的一個低谷,
[00:17:48.900 --> 00:17:51.900]  好像有些分裂一樣,
[00:17:51.900 --> 00:17:54.900]  一時很正面,一時很負面。
[00:17:54.900 --> 00:18:01.900]  第三個他的疑問,將自己交託給神,卻經歷不到那份答救。
[00:18:01.900 --> 00:18:03.900]  在第七和第八節,他說:
[00:18:03.900 --> 00:18:08.900]  凡看見我的都癡笑我,他們閉嘴搖頭說,
[00:18:08.900 --> 00:18:13.900]  他把自己交託耶和華,耶和華可以救他吧,
[00:18:13.900 --> 00:18:18.900]  耶和華既喜悅他,可以答救他吧。
[00:18:18.900 --> 00:18:21.900]  在這裏講到交託,
[00:18:21.900 --> 00:18:25.900]  我相信由你小時候上教會,上了一段時間,
[00:18:25.900 --> 00:18:34.900]  你都略略明白,交託交託這個字,經常都會在我們口邊講。
[00:18:34.900 --> 00:18:38.900]  但交託了,是否一定會逆轉呢?
[00:18:38.900 --> 00:18:40.900]  有時候我們都會經歷到,
[00:18:40.900 --> 00:18:47.900]  當交託完之後,未必一定我們的意願去到蒙英運。
[00:18:47.900 --> 00:18:52.900]  疫情仍未減,政局未明,病未得醫治,
[00:18:52.900 --> 00:18:58.900]  又入不到心儀的學校,試過很多次都失敗。
[00:18:58.900 --> 00:19:04.900]  在這些情況之下,還會受到人對你的揶揄,
[00:19:04.900 --> 00:19:08.900]  甚至弟兄姊妹之間都會質疑,
[00:19:08.900 --> 00:19:13.900]  憑信心還要等幾時?
[00:19:13.900 --> 00:19:17.900]  私人的疑問,一直被我們看到,
[00:19:17.900 --> 00:19:21.900]  當他信靠神,好像沒有好報,
[00:19:21.900 --> 00:19:25.900]  一心去信靠,但沒有正面果效,
[00:19:25.900 --> 00:19:28.900]  反而成為眾人嘲笑的對象,
[00:19:28.900 --> 00:19:34.900]  究竟這位守約斯慈愛的神,
[00:19:34.900 --> 00:19:39.900]  私人發出哀聲,祂不去解救,
[00:19:39.900 --> 00:19:45.900]  難道這位上帝,祂的文約和拯救不再出現?
[00:19:45.900 --> 00:19:53.900]  這個時候,私人的心靈,又進落在一個比低谷更低的地方。
[00:19:53.900 --> 00:19:57.900]  但在這一刻,私人突然又重新宣認,
[00:19:57.900 --> 00:20:02.900]  在第九和第十節裡面,我們一起讀出,預備起!
[00:20:02.900 --> 00:20:07.900]  「但祢是叫我出母腹的,我在母懷裡,
[00:20:07.900 --> 00:20:10.900]  祢就使我有依靠的心,
[00:20:10.900 --> 00:20:15.900]  我自出母胎,就被交在祢手裡,
[00:20:15.900 --> 00:20:21.900]  從我母親生我,祢就是我的神。」
[00:20:21.900 --> 00:20:24.900]  雖然我們未必個個有下一代,
[00:20:24.900 --> 00:20:29.900]  但即使沒有下一代,也不要忘記原來我們自己,
[00:20:29.900 --> 00:20:34.900]  豈不是在我們的媽媽,還是一個胚胎的時候,
[00:20:34.900 --> 00:20:41.900]  神已經知道,愛惜,顧念,你和我。
[00:20:41.900 --> 00:20:49.900]  十月懷胎,不見天日,那段時間應該是最安穩的。
[00:20:49.900 --> 00:20:54.900]  我們當然不會有任何的印象或者意識,
[00:20:54.900 --> 00:20:59.900]  我第一個的嬰兒,是因為小產而回到天父那裡。
[00:20:59.900 --> 00:21:05.900]  我最小的兒子,他出生的時候,持帶翹頸,
[00:21:05.900 --> 00:21:08.900]  很驚險地來到這個世界。
[00:21:08.900 --> 00:21:11.900]  所以我很深體會,
[00:21:11.900 --> 00:21:17.900]  你和我能夠平平安安出生,不是必然的。
[00:21:17.900 --> 00:21:22.900]  私人知道自己不單在母親的手中,
[00:21:22.900 --> 00:21:27.900]  更加在神的手中。
[00:21:27.900 --> 00:21:31.900]  上個星期,主日學兒童級,
[00:21:31.900 --> 00:21:35.900]  送給每一個育有高小的家庭,
[00:21:35.900 --> 00:21:40.900]  一份復活節的禮物,就是一袋綠豆。
[00:21:40.900 --> 00:21:46.900]  當兩個兒子按著Eddie叔叔的吩咐,
[00:21:46.900 --> 00:21:48.900]  快要去種這些綠豆的時候,
[00:21:48.900 --> 00:21:52.900]  我看著這些種子一天一天地長大,
[00:21:52.900 --> 00:21:58.900]  心裡面也很驚奇,其實也只是一個星期而已,已經這麼高了。
[00:21:58.900 --> 00:22:03.900]  一路看的時候,就會看到上帝,
[00:22:03.900 --> 00:22:08.900]  如果你不去種它,其實不是每一粒種子都會發芽生長的。
[00:22:08.900 --> 00:22:12.900]  有時候也會看到,為什麼地上有綠豆呢?
[00:22:12.900 --> 00:22:15.900]  原來兒子拿來扔,很開心。
[00:22:15.900 --> 00:22:18.900]  他不是全部種完,有一些是拿來扔的。
[00:22:18.900 --> 00:22:25.900]  當看到地上有的時候,我就會用吸塵機吸走它。
[00:22:25.900 --> 00:22:29.900]  所以不是每一粒都會發芽生長的。
[00:22:29.900 --> 00:22:32.900]  當看到這幅照片的時候,
[00:22:32.900 --> 00:22:39.900]  有人就問,三棵種植的方法都有點不同,不知道大家有沒有留意。
[00:22:39.900 --> 00:22:42.900]  有人問左邊是不是先種的呢?
[00:22:42.900 --> 00:22:45.900]  最左邊那棵,長得很高的那棵呢?
[00:22:45.900 --> 00:22:49.900]  不是,其實它是最後才種的。
[00:22:49.900 --> 00:22:54.900]  又有人問,右邊那棵是不是沒有陽光照射著它,
[00:22:54.900 --> 00:22:56.900]  所以那麼暗呢?
[00:22:56.900 --> 00:22:57.900]  也不是。
[00:22:57.900 --> 00:23:03.900]  如果你看看右邊那棵,其實是最能夠吸收陽光的。
[00:23:03.900 --> 00:23:06.900]  反而最左邊長得很矛盾的那棵,
[00:23:06.900 --> 00:23:13.900]  其實它不是很看到光的,只有蓋子的口去生長。
[00:23:13.900 --> 00:23:18.900]  起初當種的時候,我也懷疑那棵會不會生長,
[00:23:18.900 --> 00:23:20.900]  不是很看到光的。
[00:23:20.900 --> 00:23:23.900]  誰知道在幾天之後,
[00:23:23.900 --> 00:23:26.900]  彈彈聲地上來,
[00:23:26.900 --> 00:23:30.900]  給我一個很深的體會。
[00:23:30.900 --> 00:23:34.900]  原來在一個陰暗的瓶子裡面,
[00:23:34.900 --> 00:23:39.900]  豆芽就好像很專心地去尋找光。
[00:23:39.900 --> 00:23:43.900]  繼續去發芽,去生長。
[00:23:43.900 --> 00:23:48.900]  今天,當你和我面對一個幽暗的光景的時候,
[00:23:48.900 --> 00:23:54.900]  我們有沒有專心地向著真光前行呢?
[00:23:54.900 --> 00:23:58.900]  耶穌基督就是我們的出路,就是我們唯一的拯救。
[00:23:58.900 --> 00:24:03.900]  主不但要帶領我們出黑暗,入光明,
[00:24:03.900 --> 00:24:09.900]  更加要讓你和我經歷生命的豐盛,
[00:24:09.900 --> 00:24:14.900]  使你和我能夠更加茁壯。
[00:24:14.900 --> 00:24:21.900]  當看完這裡的時候,我不知道私人的生命像不像你和我。
[00:24:21.900 --> 00:24:27.900]  它的狀態都是很飄忽的,很反覆的。
[00:24:27.900 --> 00:24:34.900]  彷彿一方面它正在經歷人性的經驗,
[00:24:34.900 --> 00:24:40.900]  裡面有很多的情緒,當遇到不同的事情的時候有很多的情緒。
[00:24:40.900 --> 00:24:46.900]  同時之間,它也有一些信仰的認知,一些理論,
[00:24:46.900 --> 00:24:50.900]  不斷地交錯地出現。
[00:24:50.900 --> 00:24:57.900]  很多時候,我們都很想將我們所認識的這些信仰的認知,理論,
[00:24:57.900 --> 00:25:02.900]  去套入在我們面對人生的經驗的時候,
[00:25:02.900 --> 00:25:06.900]  怎樣去解釋,特別當我們遇到苦難的時候。
[00:25:06.900 --> 00:25:10.900]  有時候我們都會有不同的情況,
[00:25:10.900 --> 00:25:16.900]  有時候我們都會聽到,當最近我單單地的時候,
[00:25:16.900 --> 00:25:20.900]  或者最近我很沮喪的時候,會有人跟你說,
[00:25:20.900 --> 00:25:26.900]  你一定和上帝的關係不太好,你一定信心不太夠。
[00:25:26.900 --> 00:25:32.900]  好像要被人抑壓了你的情緒,突然間要很高舉地說,
[00:25:32.900 --> 00:25:39.900]  是的,是的,可能我信心不夠,你為我祈禱吧,阿們,感謝主。
[00:25:39.900 --> 00:25:43.900]  這種可能是其中一種的情況,
[00:25:43.900 --> 00:25:48.900]  我們會很高舉認知,信仰的認知和理論。
[00:25:48.900 --> 00:25:52.900]  另一種的情況,可能我們又會走到另一個極端,
[00:25:52.900 --> 00:25:55.900]  我們遇到很多不如意的時候,
[00:25:55.900 --> 00:25:59.900]  這個上帝都不可靠,不可信的,我還是不相信。
[00:25:59.900 --> 00:26:02.900]  我也聽過有一個我認識的弟兄,
[00:26:02.900 --> 00:26:12.900]  你這間教會的神都不靈的,我去過另一間教會,那間神靈一點的。
[00:26:12.900 --> 00:26:21.900]  斯人很坦誠去面對個人的軟弱,面對他的感受,
[00:26:21.900 --> 00:26:24.900]  他沒有抑壓到他裡面的情緒,
[00:26:24.900 --> 00:26:30.900]  同時間他也沒有因為這些遭遇問題、苦難而放棄他的信仰。
[00:26:30.900 --> 00:26:36.900]  就好像我們會想起約伯,當他面對那些困難的時候,
[00:26:36.900 --> 00:26:41.900]  他身邊最親的人,包括他老婆,都不理解此刻他的狀況,
[00:26:41.900 --> 00:26:48.900]  惹怒他的時候,他心裡面仍然很堅定一心去信靠神。
[00:26:48.900 --> 00:26:56.900]  縱使此刻面對的現實的經驗是多麼的南轅北轍,
[00:26:56.900 --> 00:27:07.900]  無論是斯人,無論是約伯,都毫無保留繼續去堅信這位守約斯慈愛的神。
[00:27:07.900 --> 00:27:15.900]  斯人在以上三方面的疑問,都讓我們看到他自己本身的一些矛盾和他個人的限制。
[00:27:15.900 --> 00:27:23.900]  他的描寫亦都好像耶穌受苦受害的心路歷程,
[00:27:23.900 --> 00:27:29.900]  按著詩篇二十二篇的劇本去發生。
[00:27:29.900 --> 00:27:35.900]  斯人受苦的經歷,特別在第十二節到第十八節,
[00:27:35.900 --> 00:27:40.900]  亦都好像在預言耶穌基督為世人的罪,
[00:27:40.900 --> 00:27:44.900]  忍受眾人的諷刺和侮辱,
[00:27:44.900 --> 00:27:49.900]  預言耶穌受苦楚,好像被野獸圍困。
[00:27:49.900 --> 00:27:52.900]  特別在第十四節裡面,經文說:
[00:27:52.900 --> 00:27:56.900]  「我如水被倒出來,我的骨頭都脫了節,
[00:27:56.900 --> 00:28:01.900]  我心在我裡面如蠟融化。」
[00:28:01.900 --> 00:28:05.900]  斯人已經經歷到那種痛,不能夠站立,
[00:28:05.900 --> 00:28:10.900]  好像蠟燭一樣被融化,是多麼的絕望。
[00:28:10.900 --> 00:28:18.900]  在這個時候,斯人不斷去求告耶和華,
[00:28:18.900 --> 00:28:26.900]  不要離開他,不斷去向主,去求幫助。
[00:28:26.900 --> 00:28:35.900]  斯人讓我們看到,當他面對自身有血有肉的經歷,
[00:28:35.900 --> 00:28:39.900]  和信仰理論所帶來的張力,
[00:28:39.900 --> 00:28:44.900]  他沒有試圖去解釋當下他所面對的苦難,
[00:28:44.900 --> 00:28:50.900]  反而他容讓他內心的矛盾和掙扎。
[00:28:50.900 --> 00:28:56.900]  這個是不是耶穌基督在十字架上的那種吶喊呢?
[00:28:56.900 --> 00:29:04.900]  當我們明白,連主耶穌本身都無法去免去這些苦難的時候,
[00:29:04.900 --> 00:29:13.900]  我們作為跟隨主的門徒,更加不可能豁免耶穌基督受苦。
[00:29:13.900 --> 00:29:17.900]  正正是我們面對苦難的出路,
[00:29:17.900 --> 00:29:24.900]  因為我們在他身上能夠找到一份他對天父的倚靠和堅持。
[00:29:24.900 --> 00:29:29.900]  他的掙扎,他的信任,他堅持道德性的那一刻,
[00:29:29.900 --> 00:29:32.900]  是成了,不是完了。
[00:29:32.900 --> 00:29:37.900]  英文NIV說,it is finished,也不是這麼好。
[00:29:37.900 --> 00:29:42.900]  那個是完了,玩完,不是,是成了。
[00:29:42.900 --> 00:29:47.900]  我們在他的身上,不單找到這個榜樣,
[00:29:47.900 --> 00:29:50.900]  更加倚靠著耶穌的德性,
[00:29:50.900 --> 00:29:56.900]  滿有能力地去面對著黑暗和苦難。
[00:29:56.900 --> 00:30:00.900]  此人在不斷懇求的過程裡面,
[00:30:00.900 --> 00:30:05.900]  忽然之間,他發覺神已經垂聽了他,
[00:30:05.900 --> 00:30:08.900]  你已應允我。
[00:30:08.900 --> 00:30:12.900]  有人期待雨過天青,
[00:30:12.900 --> 00:30:17.900]  但我們應該堅信,主終會得勝。
[00:30:17.900 --> 00:30:22.900]  主的旨意,定必成就。
[00:30:22.900 --> 00:30:28.900]  對於活在重壓之下的人,是一個多大的喜訊。
[00:30:28.900 --> 00:30:30.900]  他已經應允我。
[00:30:30.900 --> 00:30:36.900]  對於富剛心靈的人,可以得著滋潤。
[00:30:36.900 --> 00:30:42.900]  對於像經文所說,脫節的骨頭,可以得著修復,
[00:30:42.900 --> 00:30:47.900]  是一個多大的皆美消息。
[00:30:47.900 --> 00:30:52.900]  此人在經文22節開始,
[00:30:52.900 --> 00:30:56.900]  開始進入由哀歌到讚美,
[00:30:56.900 --> 00:31:01.900]  他要將極大的讚美,來到歸給神,
[00:31:01.900 --> 00:31:06.900]  讓我們一起讀出幾節經文,預備起。
[00:31:06.900 --> 00:31:09.900]  我要將你的名傳於我的弟兄,
[00:31:09.900 --> 00:31:12.900]  在會中我要讚美你,
[00:31:12.900 --> 00:31:15.900]  你們敬畏耶和華的人要讚美他,
[00:31:15.900 --> 00:31:18.900]  雅各的後裔都要榮耀他,
[00:31:18.900 --> 00:31:21.900]  以色列的後裔都要懼怕他,
[00:31:21.900 --> 00:31:26.900]  因為他沒有藐視憎惡受苦的人,
[00:31:26.900 --> 00:31:28.900]  也沒有向他掩面,
[00:31:28.900 --> 00:31:33.900]  那受苦之人呼籲的時候,他就垂聽,
[00:31:33.900 --> 00:31:36.900]  我在大會中讚美你的話,
