
[00:00:00.000 --> 00:00:04.000]  因為今個月是四月份「受難節」、「復活節」
[00:02:35.000 --> 00:02:40.000]  叫我們能夠有一個神創造我們原本有的形象樣式
[00:02:40.000 --> 00:02:43.000]  新的有真理的生命
[00:02:43.000 --> 00:02:49.000]  所以耶穌基督在這裡解決人的罪
[00:02:49.000 --> 00:02:51.000]  解決人的罪疚的問題
[00:02:51.000 --> 00:02:54.000]  在這幾個例子裡面很清楚
[00:02:54.000 --> 00:02:57.000]  我們也可以看到這個重點
[00:02:57.000 --> 00:02:59.000]  以及基督的工作
[00:02:59.000 --> 00:03:01.000]  所以今天用這個題目
[00:03:01.000 --> 00:03:04.000]  「除去罪疚,釋放人心」
[00:03:04.000 --> 00:03:07.000]  我們來看看這三個人物
[00:03:07.000 --> 00:03:13.000]  第一個我們先看路加第五章第一節到第十一節的記載
[00:03:13.000 --> 00:03:15.000]  這是我們很熟悉的人物
[00:03:15.000 --> 00:03:17.000]  相信也不會陌生的一段經文
[00:03:17.000 --> 00:03:20.000]  我們一起讀讀這十一節的經文好嗎
[00:03:20.000 --> 00:03:22.000]  我們同聲一起讀完它
[00:03:22.000 --> 00:03:23.000]  請讀
[00:03:23.000 --> 00:03:26.000]  耶穌站在格里薩勒湖邊
[00:03:26.000 --> 00:03:28.000]  眾人濟擁他
[00:03:28.000 --> 00:03:31.000]  要聽上帝的道
[00:03:31.000 --> 00:03:35.000]  他見有兩隻船彎在湖邊
[00:03:35.000 --> 00:03:38.000]  打魚的人卻離開船
[00:03:38.000 --> 00:03:40.000]  駛往去了
[00:03:40.000 --> 00:03:43.000]  你留意這裡耶穌見到有另外兩隻船
[00:03:43.000 --> 00:03:46.000]  他們打魚完成了
[00:03:46.000 --> 00:03:48.000]  相信有收穫了可以駛往了
[00:03:48.000 --> 00:03:51.000]  但是留意到另外一隻船
[00:03:51.000 --> 00:03:53.000]  就是第三節我們一起讀
[00:03:53.000 --> 00:03:56.000]  有一隻船是西門的
[00:03:56.000 --> 00:03:59.000]  耶穌就上去
[00:03:59.000 --> 00:04:02.000]  請他把船撐開
[00:04:02.000 --> 00:04:05.000]  稍微離岸就坐下
[00:04:05.000 --> 00:04:09.000]  從船上交分眾人
[00:04:09.000 --> 00:04:12.000]  講完了對西門說
[00:04:12.000 --> 00:04:15.000]  把船開到水深之處
[00:04:15.000 --> 00:04:17.000]  下網打魚
[00:04:17.000 --> 00:04:19.000]  西門說夫子
[00:04:19.000 --> 00:04:24.000]  我們整夜努力並沒有打著什麼
[00:04:24.000 --> 00:04:28.000]  但依從你的話我就下網
[00:04:28.000 --> 00:04:30.000]  結果他們下了網
[00:04:30.000 --> 00:04:33.000]  就圈著許多魚
[00:04:33.000 --> 00:04:35.000]  網險些裂開
[00:04:35.000 --> 00:04:40.000]  便招呼那隻船上的同伴來幫助
[00:04:40.000 --> 00:04:44.000]  他們就來把魚裝滿了兩隻船
[00:04:44.000 --> 00:04:47.000]  甚至船要沉下去
[00:04:47.000 --> 00:04:49.000]  西門彼得看見
[00:04:49.000 --> 00:04:53.000]  就撫服在耶穌室前說
[00:04:53.000 --> 00:04:56.000]  主啊離開我
[00:04:56.000 --> 00:04:59.000]  我是個罪人
[00:04:59.000 --> 00:05:01.000]  這是彼得的反應
[00:05:01.000 --> 00:05:03.000]  我是個罪人
[00:05:03.000 --> 00:05:05.000]  第九節請讀
[00:05:05.000 --> 00:05:08.000]  他和一切同在的人
[00:05:08.000 --> 00:05:12.000]  都驚訝這一網所打的魚
[00:05:12.000 --> 00:05:15.000]  他的夥伴西彼太的兒子
[00:05:15.000 --> 00:05:19.000]  亞國約翰也是這樣
[00:05:19.000 --> 00:05:21.000]  耶穌對西門說
[00:05:21.000 --> 00:05:26.000]  不要怕 從今以後你要得人了
[00:05:26.000 --> 00:05:30.000]  他們把兩隻船弄了岸
[00:05:30.000 --> 00:05:37.000]  就撇下所有的跟從了耶穌
[00:05:37.000 --> 00:05:39.000]  所以第一個人名是誰
[00:05:39.000 --> 00:05:41.000]  西門彼得
[00:05:41.000 --> 00:05:44.000]  我們很熟悉的一個主
[00:05:44.000 --> 00:05:47.000]  是非常得力的門徒
[00:05:47.000 --> 00:05:50.000]  當然最初的時候他還未認識主
[00:05:50.000 --> 00:05:53.000]  主呼召他 改變了他的生命
[00:05:53.000 --> 00:05:55.000]  在這裡我們可以看到
[00:05:55.000 --> 00:05:58.000]  如果這三個人物有一點不同的話
[00:05:58.000 --> 00:06:03.000]  這個可以給我們看見
[00:06:03.000 --> 00:06:07.000]  最帶來的一種失落的心
[00:06:07.000 --> 00:06:10.000]  耶穌來到要解決這個問題
[00:06:10.000 --> 00:06:12.000]  他除去彼得
[00:06:12.000 --> 00:06:14.000]  最所帶來的失落的心
[00:06:14.000 --> 00:06:16.000]  在第八節這樣說
[00:06:16.000 --> 00:06:17.000]  西門彼得看見
[00:06:17.000 --> 00:06:19.000]  就撫服在耶穌室前說
[00:06:19.000 --> 00:06:22.000]  主啊 離開我
[00:06:22.000 --> 00:06:26.000]  我是個罪人
[00:06:26.000 --> 00:06:31.000]  彼得承認他是一個罪人
[00:06:31.000 --> 00:06:35.000]  但是耶穌基督回答他
[00:06:35.000 --> 00:06:36.000]  這就是耶穌的回答
[00:06:36.000 --> 00:06:39.000]  對西門說 不要怕
[00:06:39.000 --> 00:06:41.000]  我是要來幫助你
[00:06:41.000 --> 00:06:43.000]  我是要來解決你的罪
[00:06:43.000 --> 00:06:46.000]  我是要來除去
[00:06:46.000 --> 00:06:49.000]  最帶來給你失落的心
[00:06:49.000 --> 00:06:51.000]  所以從今以後
[00:06:51.000 --> 00:06:53.000]  你要得人了
[00:06:53.000 --> 00:06:54.000]  你的生命改變
[00:06:54.000 --> 00:06:56.000]  你人生的意義不同了
[00:06:56.000 --> 00:06:59.000]  你的價值和目標更加清晰
[00:06:59.000 --> 00:07:01.000]  所以我們看到
[00:07:01.000 --> 00:07:03.000]  司徒彼得
[00:07:03.000 --> 00:07:06.000]  他被神拯救的時候
[00:07:06.000 --> 00:07:08.000]  認識耶穌第一個反應
[00:07:08.000 --> 00:07:12.000]  就知道他最帶來的影響
[00:07:12.000 --> 00:07:14.000]  所以這個真的對
[00:07:14.000 --> 00:07:19.000]  他要轉向耶穌
[00:07:19.000 --> 00:07:23.000]  是一個正確的道路
[00:07:23.000 --> 00:07:24.000]  所以我們看到
[00:07:24.000 --> 00:07:25.000]  聖經在這裡說到
[00:07:25.000 --> 00:07:29.000]  彼得有一種失落的感覺
[00:07:29.000 --> 00:07:32.000]  因為在他人生當中
[00:07:32.000 --> 00:07:33.000]  我們發現
[00:07:33.000 --> 00:07:35.000]  他好像沒有一個
[00:07:35.000 --> 00:07:37.000]  很清楚的目的和意義
[00:07:37.000 --> 00:07:38.000]  他人生就是為了
[00:07:38.000 --> 00:07:40.000]  勞苦兩餐
[00:07:40.000 --> 00:07:45.000]  當他打魚的工作
[00:07:45.000 --> 00:07:47.000]  那天沒有收穫
[00:07:47.000 --> 00:07:48.000]  所以他有一種
[00:07:48.000 --> 00:07:49.000]  很失落的感覺
[00:07:49.000 --> 00:07:50.000]  其他的船
[00:07:50.000 --> 00:07:51.000]  其他兩隻船
[00:07:51.000 --> 00:07:55.000]  都有所得去使望了
[00:07:55.000 --> 00:07:57.000]  但是他整夜努力
[00:07:57.000 --> 00:07:58.000]  卻得不著什麼
[00:07:58.000 --> 00:08:00.000]  這就是彼得回答
[00:08:00.000 --> 00:08:02.000]  耶穌的一個情況
[00:08:02.000 --> 00:08:04.000]  他說我們整夜努力
[00:08:04.000 --> 00:08:06.000]  卻得不著什麼
[00:08:06.000 --> 00:08:08.000]  的確是
[00:08:08.000 --> 00:08:10.000]  有時候不一定
[00:08:10.000 --> 00:08:11.000]  付的代價
[00:08:11.000 --> 00:08:13.000]  就一定有應得的收穫
[00:08:13.000 --> 00:08:14.000]  因為這個世界
[00:08:14.000 --> 00:08:16.000]  有時候會有不公平
[00:08:16.000 --> 00:08:19.000]  會有最大的影響
[00:08:19.000 --> 00:08:20.000]  有很多的事情
[00:08:20.000 --> 00:08:21.000]  我們沒有辦法
[00:08:21.000 --> 00:08:23.000]  可以預計得到
[00:08:23.000 --> 00:08:24.000]  也沒有辦法
[00:08:24.000 --> 00:08:26.000]  能夠付上多少代價
[00:08:26.000 --> 00:08:27.000]  就一定有
[00:08:27.000 --> 00:08:29.000]  帶來多少收穫
[00:08:29.000 --> 00:08:30.000]  很多時候是
[00:08:30.000 --> 00:08:32.000]  不過也不是絕對
[00:08:32.000 --> 00:08:34.000]  包括這些物質上的
[00:08:34.000 --> 00:08:35.000]  生活上的東西
[00:08:35.000 --> 00:08:38.000]  真的可以說
[00:08:38.000 --> 00:08:39.000]  盡了很多的努力
[00:08:39.000 --> 00:08:41.000]  到頭來是個什麼
[00:08:41.000 --> 00:08:45.000]  到頭來是個「吉」
[00:08:45.000 --> 00:08:46.000]  真的到頭來
[00:08:46.000 --> 00:08:47.000]  是個「吉」
[00:08:47.000 --> 00:08:48.000]  一條魚都沒有
[00:08:48.000 --> 00:08:49.000]  整夜努力
[00:08:49.000 --> 00:08:50.000]  他已經不是
[00:08:50.000 --> 00:08:52.000]  不付上代價了
[00:08:52.000 --> 00:08:53.000]  我們不知道
[00:08:53.000 --> 00:08:54.000]  在人生當中
[00:08:54.000 --> 00:08:55.000]  有沒有試過
[00:08:55.000 --> 00:08:56.000]  這樣的情況
[00:08:56.000 --> 00:08:58.000]  真的覺得好像
[00:08:58.000 --> 00:09:00.000]  有所失落
[00:09:00.000 --> 00:09:02.000]  或者是很努力
[00:09:02.000 --> 00:09:05.000]  但卻未能夠如願以償
[00:09:05.000 --> 00:09:07.000]  或者甚至有時候
[00:09:07.000 --> 00:09:08.000]  覺得自己那樣東西
[00:09:08.000 --> 00:09:09.000]  是很厲害的
[00:09:09.000 --> 00:09:13.000]  因為彼得打魚
[00:09:13.000 --> 00:09:15.000]  是很厲害的
[00:09:15.000 --> 00:09:17.000]  他甚至覺得耶穌
[00:09:17.000 --> 00:09:18.000]  你叫我
[00:09:18.000 --> 00:09:19.000]  你記不記得
[00:09:19.000 --> 00:09:20.000]  耶穌叫他做什麼
[00:09:20.000 --> 00:09:22.000]  你開到水深之處
[00:09:22.000 --> 00:09:24.000]  下網打魚
[00:09:24.000 --> 00:09:25.000]  彼得其實有試過
[00:09:25.000 --> 00:09:27.000]  覺得夫子
[00:09:27.000 --> 00:09:30.000]  你講道就OK
[00:09:30.000 --> 00:09:32.000]  但打魚不是我的皮
[00:09:32.000 --> 00:09:34.000]  不過依從你所說
[00:09:34.000 --> 00:09:35.000]  儘管試試吧
[00:09:35.000 --> 00:09:36.000]  他有一點點覺得
[00:09:36.000 --> 00:09:40.000]  自己也有上下的本領
[00:09:40.000 --> 00:09:41.000]  你有沒有覺得
[00:09:41.000 --> 00:09:42.000]  自己有上下的本領
[00:09:42.000 --> 00:09:43.000]  有沒有一些東西
[00:09:43.000 --> 00:09:45.000]  有上下的本領
[00:09:45.000 --> 00:09:46.000]  有沒有有時候覺得
[00:09:46.000 --> 00:09:50.000]  英雄無用武之地
[00:09:50.000 --> 00:09:51.000]  我們不知道
[00:09:51.000 --> 00:09:53.000]  大家還記不記得
[00:09:53.000 --> 00:09:56.000]  剛剛我們移民來這個國家
[00:09:56.000 --> 00:09:58.000]  很多都是
[00:09:58.000 --> 00:10:01.000]  可能你過往的職業
[00:10:01.000 --> 00:10:02.000]  來到這裏
[00:10:02.000 --> 00:10:03.000]  未必馬上找到
[00:10:03.000 --> 00:10:05.000]  你所希望有的職業
[00:10:05.000 --> 00:10:06.000]  有的時候
[00:10:06.000 --> 00:10:08.000]  可能先做一些事情
[00:10:08.000 --> 00:10:10.000]  自己不太喜歡的
[00:10:10.000 --> 00:10:11.000]  或者那些事情
[00:10:11.000 --> 00:10:14.000]  不是能夠派到自己用場
[00:10:14.000 --> 00:10:15.000]  當然我們很多人
[00:10:15.000 --> 00:10:16.000]  就再受訓練
[00:10:16.000 --> 00:10:18.000]  再讀書
[00:10:18.000 --> 00:10:21.000]  都是我們很努力的人生
[00:10:21.000 --> 00:10:22.000]  但事實上有時候
[00:10:22.000 --> 00:10:25.000]  都未必一定如願以償
[00:10:25.000 --> 00:10:27.000]  不知道大家有沒有認識過
[00:10:27.000 --> 00:10:30.000]  是中國大陸來的
[00:10:30.000 --> 00:10:32.000]  他們英文的水準
[00:10:32.000 --> 00:10:34.000]  是不太高的
[00:10:34.000 --> 00:10:35.000]  本來在內地
[00:10:35.000 --> 00:10:38.000]  他們接受良好的教育
[00:10:38.000 --> 00:10:42.000]  有很好的工作地位
[00:10:42.000 --> 00:10:43.000]  但來到這裏
[00:10:43.000 --> 00:10:45.000]  真的發覺英雄無什麼
[00:10:45.000 --> 00:10:48.000]  英雄無用武之地
[00:10:48.000 --> 00:10:50.000]  因為言語不通
[00:10:50.000 --> 00:10:53.000]  這邊未必認可的資格等等
[00:10:53.000 --> 00:10:54.000]  有時候我記得
[00:10:54.000 --> 00:10:56.000]  有一次我遇到一個
[00:10:56.000 --> 00:10:59.000]  做一些很低下層的工作的人
[00:10:59.000 --> 00:11:00.000]  他在中國大陸來
[00:11:00.000 --> 00:11:02.000]  我問他以前做什麼的
[00:11:02.000 --> 00:11:05.000]  他告訴我他以前做什麼
[00:11:05.000 --> 00:11:08.000]  他說你怎麽認識的
[00:11:08.000 --> 00:11:10.000]  他以前在中國大陸做醫生
[00:11:10.000 --> 00:11:11.000]  但他來到這裏沒有辦法
[00:11:11.000 --> 00:11:16.000]  他不可以做回以前的本行
[00:11:16.000 --> 00:11:19.000]  因為有太多的限制
[00:11:19.000 --> 00:11:21.000]  所以不知道大家有沒有感覺到
[00:11:21.000 --> 00:11:25.000]  有時候有一種失落的感覺
[00:11:25.000 --> 00:11:26.000]  人生都會有這些
[00:11:26.000 --> 00:11:28.000]  因為有時候我們限制
[00:11:28.000 --> 00:11:30.000]  我們的年紀
[00:11:30.000 --> 00:11:32.000]  或者我們的能力
[00:11:32.000 --> 00:11:34.000]  或者環境的情況
[00:11:34.000 --> 00:11:36.000]  有時候我們都感覺到
[00:11:36.000 --> 00:11:38.000]  有一種失落的感覺
[00:11:38.000 --> 00:11:40.000]  但問題在哪裏呢
[00:11:40.000 --> 00:11:42.000]  其實問題在於
[00:11:42.000 --> 00:11:44.000]  我們心靈的需要
[00:11:44.000 --> 00:11:47.000]  未能夠得到滿足
[00:11:47.000 --> 00:11:48.000]  這種情況
[00:11:48.000 --> 00:11:49.000]  當然是因為
[00:11:49.000 --> 00:11:51.000]  我們未認識神之前
[00:11:51.000 --> 00:11:53.000]  我們的心裏面
[00:11:53.000 --> 00:11:55.000]  很渴望一些的東西
[00:11:55.000 --> 00:11:57.000]  很追求世界上所有的東西
[00:11:57.000 --> 00:12:00.000]  但當他不能夠如願以償的時候
[00:12:00.000 --> 00:12:03.000]  有一種很大的失落的感受
[00:12:03.000 --> 00:12:04.000]  耶穌基督
[00:12:04.000 --> 00:12:06.000]  祂本來跟一群人講道
[00:12:06.000 --> 00:12:09.000]  祂的船只能移開一點
[00:12:09.000 --> 00:12:11.000]  祂要跟很多人講究真理
[00:12:11.000 --> 00:12:13.000]  但當祂講完之後
[00:12:13.000 --> 00:12:15.000]  祂特別轉向一個人
[00:12:15.000 --> 00:12:17.000]  這個就是彼得
[00:12:17.000 --> 00:12:19.000]  祂把焦點放在
[00:12:19.000 --> 00:12:21.000]  彼得個人的需要上
[00:12:21.000 --> 00:12:23.000]  讓我們認識祂
[00:12:23.000 --> 00:12:25.000]  所以祂雖然
[00:12:25.000 --> 00:12:28.000]  我們當中有很多的弟兄姊妹在一起
[00:12:28.000 --> 00:12:30.000]  但祂真的了解到
[00:12:30.000 --> 00:12:32.000]  我們每一個人心靈的需要
[00:12:32.000 --> 00:12:34.000]  耶穌基督知道
[00:12:34.000 --> 00:12:36.000]  你和我內心的情況
[00:12:36.000 --> 00:12:37.000]  所以祂轉向
[00:12:37.000 --> 00:12:39.000]  指向彼得講
[00:12:39.000 --> 00:12:41.000]  其實這已經是
[00:12:41.000 --> 00:12:43.000]  給彼得一種感受
[00:12:43.000 --> 00:12:46.000]  就是一種被專注的感受
[00:12:46.000 --> 00:12:49.000]  還有祂使用祂的船
[00:12:49.000 --> 00:12:51.000]  祂使用祂的船
[00:12:51.000 --> 00:12:53.000]  所以已經有一個很大的
[00:12:53.000 --> 00:12:55.000]  被使用感
[00:12:55.000 --> 00:12:57.000]  然後耶穌更加專注在祂身上
[00:12:57.000 --> 00:13:00.000]  感受到耶穌關心祂的需要
[00:13:00.000 --> 00:13:02.000]  當然耶穌首先說
[00:13:02.000 --> 00:13:05.000]  你們有什麼
[00:13:05.000 --> 00:13:07.000]  關心祂物質上的需要
[00:13:07.000 --> 00:13:09.000]  祂說我們打了一整晚
[00:13:09.000 --> 00:13:10.000]  也沒有
[00:13:10.000 --> 00:13:12.000]  耶穌說我幫助你
[00:13:12.000 --> 00:13:14.000]  所以耶穌就叫祂
[00:13:14.000 --> 00:13:17.000]  當然這是基督行的神蹟
[00:13:17.000 --> 00:13:19.000]  祂使用祂的大能
[00:13:19.000 --> 00:13:21.000]  讓祂們一打
[00:13:21.000 --> 00:13:23.000]  也不用用什麼力
[00:13:23.000 --> 00:13:25.000]  那些魚都自己被圈住
[00:13:25.000 --> 00:13:27.000]  多到多少
[00:13:27.000 --> 00:13:29.000]  多到
[00:13:29.000 --> 00:13:31.000]  一艘船都裝不完
[00:13:31.000 --> 00:13:33.000]  要叫祂的搭檔
[00:13:33.000 --> 00:13:35.000]  西比泰的兩個兒子
[00:13:35.000 --> 00:13:37.000]  阿閣和約翰
[00:13:37.000 --> 00:13:39.000]  他們都是漁夫
[00:13:39.000 --> 00:13:41.000]  所以祂說幫忙幫忙
[00:13:41.000 --> 00:13:43.000]  結果兩艘船都裝滿
[00:13:43.000 --> 00:13:45.000]  滿到什麼程度
[00:13:45.000 --> 00:13:47.000]  可見這不是一個普通的
[00:13:47.000 --> 00:13:49.000]  靠自己的能力
[00:13:49.000 --> 00:13:51.000]  所有的收穫
[00:13:51.000 --> 00:13:53.000]  是主的憐憫和幫助
[00:13:53.000 --> 00:13:55.000]  讓祂知道
[00:13:55.000 --> 00:13:57.000]  上帝愛祂
[00:13:57.000 --> 00:13:59.000]  關心祂
[00:13:59.000 --> 00:14:01.000]  明白祂的需要
[00:14:01.000 --> 00:14:03.000]  當時彼得
[00:14:03.000 --> 00:14:05.000]  他相信是被聖靈感動
[00:14:05.000 --> 00:14:07.000]  也有可能
[00:14:07.000 --> 00:14:09.000]  當耶穌講道的時候
[00:14:09.000 --> 00:14:11.000]  他真的很留心去聽
[00:14:11.000 --> 00:14:13.000]  他去了解到
[00:14:13.000 --> 00:14:15.000]  福音的道理
[00:14:15.000 --> 00:14:17.000]  去了解到天國
[00:14:17.000 --> 00:14:19.000]  悔改的道
[00:14:19.000 --> 00:14:21.000]  當時耶穌講完道之後
[00:14:21.000 --> 00:14:23.000]  所以他可能就想起
[00:14:23.000 --> 00:14:25.000]  耶穌所講的一切
[00:14:25.000 --> 00:14:27.000]  明白到原來最大的問題
[00:14:27.000 --> 00:14:29.000]  是
[00:14:29.000 --> 00:14:31.000]  我是一個罪人
[00:14:31.000 --> 00:14:33.000]  所以他就
[00:14:33.000 --> 00:14:35.000]  感受到基督的全能
[00:14:35.000 --> 00:14:37.000]  和聖潔的真神
[00:14:37.000 --> 00:14:39.000]  我是一個軟弱
[00:14:39.000 --> 00:14:41.000]  卑污和有罪的人
[00:14:41.000 --> 00:14:43.000]  所以他就說
[00:14:43.000 --> 00:14:45.000]  主啊
[00:14:45.000 --> 00:14:47.000]  離開我,離開我
[00:14:47.000 --> 00:14:49.000]  他感到自己不配
[00:14:49.000 --> 00:14:51.000]  他感到自己和神有很大的距離
[00:14:51.000 --> 00:14:53.000]  離開我,離開我
[00:14:53.000 --> 00:14:55.000]  因為我是一個有罪的人
[00:14:55.000 --> 00:14:57.000]  親愛的
[00:14:57.000 --> 00:14:59.000]  大兄姊妹,感謝神
[00:14:59.000 --> 00:15:01.000]  神不單止明白了
[00:15:01.000 --> 00:15:03.000]  我們肉身
[00:15:03.000 --> 00:15:05.000]  我們所面對的困難
[00:15:05.000 --> 00:15:07.000]  祂最重要的是
[00:15:07.000 --> 00:15:09.000]  了解我們心靈的需要
[00:15:09.000 --> 00:15:11.000]  了解到我們心靈裡
[00:15:11.000 --> 00:15:13.000]  因為沒了上帝
[00:15:13.000 --> 00:15:15.000]  不能和祂在一起
[00:15:15.000 --> 00:15:17.000]  沒了真正的人生的意義
[00:15:17.000 --> 00:15:19.000]  有一種很大的失落感
[00:15:19.000 --> 00:15:21.000]  是罪所帶來的影響
[00:15:21.000 --> 00:15:23.000]  因為我們很多時候
[00:15:23.000 --> 00:15:25.000]  和其他人比較
[00:15:25.000 --> 00:15:27.000]  和過往去比較
[00:15:27.000 --> 00:15:29.000]  很希望得到什麼
[00:15:29.000 --> 00:15:31.000]  一些奇緣
[00:15:31.000 --> 00:15:33.000]  但卻不能得著的時候
[00:15:33.000 --> 00:15:35.000]  我們發覺
[00:15:35.000 --> 00:15:37.000]  這種心靈的失落
[00:15:37.000 --> 00:15:39.000]  是一個罪所帶來的
[00:15:39.000 --> 00:15:41.000]  自我作訟
[00:15:41.000 --> 00:15:43.000]  或者與人比較
[00:15:43.000 --> 00:15:45.000]  或者驕傲
[00:15:45.000 --> 00:15:47.000]  或者自我忠心的問題
[00:15:47.000 --> 00:15:49.000]  更加是他找不到人生
[00:15:49.000 --> 00:15:51.000]  真正的價值
[00:15:51.000 --> 00:15:53.000]  昨天我曾經有機會和一位
[00:15:53.000 --> 00:15:55.000]  也是親人
[00:15:55.000 --> 00:15:57.000]  親戚聊聊天
[00:15:57.000 --> 00:15:59.000]  他就覺得
[00:15:59.000 --> 00:16:01.000]  我不羨慕我的媽媽
[00:16:01.000 --> 00:16:03.000]  她活到一百零五歲
[00:16:03.000 --> 00:16:05.000]  還活著
[00:16:05.000 --> 00:16:07.000]  那一天
[00:16:07.000 --> 00:16:09.000]  吃飯,出去買東西
[00:16:09.000 --> 00:16:11.000]  回來睡覺
[00:16:11.000 --> 00:16:13.000]  他說
[00:16:13.000 --> 00:16:15.000]  我不太羨慕我媽媽
[00:16:15.000 --> 00:16:17.000]  為什麼呢?
[00:16:17.000 --> 00:16:19.000]  他覺得如果我的人生
[00:16:19.000 --> 00:16:21.000]  沒有一個目的和意義
[00:16:21.000 --> 00:16:23.000]  就是吃飯,睡覺,買東西
[00:16:23.000 --> 00:16:25.000]  我寧願不要那麼長命
[00:16:25.000 --> 00:16:27.000]  他說得很有道理
[00:16:27.000 --> 00:16:29.000]  如果我們沒有了
[00:16:29.000 --> 00:16:31.000]  這個人生的目的和意義
[00:16:31.000 --> 00:16:33.000]  那我們活著有什麼意思呢?
[00:16:35.000 --> 00:16:37.000]  其實這就是
[00:16:37.000 --> 00:16:39.000]  告訴我們當我們不認識主的時候
[00:16:39.000 --> 00:16:41.000]  我們人生沒有一個真正的
[00:16:41.000 --> 00:16:43.000]  我們活著的目的
[00:16:43.000 --> 00:16:45.000]  或者我們有一個錯誤的目的
[00:16:45.000 --> 00:16:47.000]  我們離開了神
[00:16:47.000 --> 00:16:49.000]  我們在罪的裏面
[00:16:49.000 --> 00:16:51.000]  好像盲目目的
[00:16:51.000 --> 00:16:53.000]  與神隔絕一樣
[00:16:53.000 --> 00:16:55.000]  所以
[00:16:55.000 --> 00:16:57.000]  耶穌就幫助彼得
[00:16:57.000 --> 00:16:59.000]  第一,祂幫助他
[00:16:59.000 --> 00:17:01.000]  祂說你不要怕
[00:17:01.000 --> 00:17:03.000]  這是很重要的一種安慰
[00:17:03.000 --> 00:17:05.000]  雖然你是一個罪人
[00:17:05.000 --> 00:17:07.000]  但是不用怕
[00:17:07.000 --> 00:17:09.000]  我來就是要解決你的罪
[00:17:09.000 --> 00:17:11.000]  我來就是要幫助你
[00:17:11.000 --> 00:17:13.000]  從失落當中得到的價值
[00:17:13.000 --> 00:17:15.000]  從無望當中得到的意義
[00:17:15.000 --> 00:17:19.000]  耶穌賦予他
[00:17:19.000 --> 00:17:21.000]  一個新的人生的意義
[00:17:21.000 --> 00:17:23.000]  告訴他
[00:17:23.000 --> 00:17:25.000]  從今以後
[00:17:25.000 --> 00:17:27.000]  你要得人調
[00:17:27.000 --> 00:17:29.000]  就是說
[00:17:29.000 --> 00:17:31.000]  現在你要做一個新的人
[00:17:31.000 --> 00:17:33.000]  一個人生的方向
[00:17:33.000 --> 00:17:35.000]  一個新的屬靈的事工
[00:17:35.000 --> 00:17:37.000]  我賦予給你的
