
[00:00:00.000 --> 00:00:05.000]  今天我繼續跟各位來看那個馬太福音的八福
[00:05:50.200 --> 00:05:53.200]  我們說耶穌釘在十字架上的時候
[00:05:53.200 --> 00:05:56.200]  講了幾句話
[00:05:56.200 --> 00:05:57.200]  七句
[00:05:57.200 --> 00:06:00.200]  所以我們有一個叫十講七言
[00:06:00.200 --> 00:06:05.200]  有誰記得十講七言是哪七句話?
[00:06:05.200 --> 00:06:07.200]  如果你記得
[00:06:07.200 --> 00:06:10.200]  我送一份獎品給你
[00:06:10.200 --> 00:06:12.200]  當然除了金牧師
[00:06:12.200 --> 00:06:14.200]  金牧師一定記得
[00:06:14.200 --> 00:06:16.200]  所以其他人
[00:06:16.200 --> 00:06:19.200]  當然如果你真的是已經記得
[00:06:19.200 --> 00:06:21.200]  或是在翻瞬間已經看到
[00:06:21.200 --> 00:06:22.200]  你告訴我
[00:06:22.200 --> 00:06:25.200]  來我辦公室我送你一份獎品
[00:06:25.200 --> 00:06:28.200]  送你一份禮物
[00:06:28.200 --> 00:06:31.200]  不是附和彈
[00:06:31.200 --> 00:06:33.200]  十講七言
[00:06:33.200 --> 00:06:37.200]  我想從耶穌講的七句話當中有兩句話
[00:06:37.200 --> 00:06:39.200]  來幫助我們去看
[00:06:39.200 --> 00:06:43.200]  怎麼樣可望實行上帝的旨意
[00:06:43.200 --> 00:06:45.200]  所以不單只是十講七言
[00:06:45.200 --> 00:06:50.200]  還會看耶穌在上十字架前的一個經歷
[00:06:50.200 --> 00:06:55.200]  我想先跟各位看一段的經文
[00:06:55.200 --> 00:06:57.200]  這是當中的兩句話
[00:06:57.200 --> 00:06:59.200]  十講七言當中
[00:06:59.200 --> 00:07:00.200]  耶穌在第
[00:07:00.200 --> 00:07:01.200]  通常我們今天上來
[00:07:01.200 --> 00:07:05.200]  有時候有些十講七言的排序有點不一樣
[00:07:05.200 --> 00:07:07.200]  但一般來說
[00:07:07.200 --> 00:07:08.200]  我把它這兩句是
[00:07:08.200 --> 00:07:11.200]  十講七言的第五跟第六句
[00:07:11.200 --> 00:07:13.200]  第五跟第六句都很短
[00:07:13.200 --> 00:07:16.200]  第五句是什麼
[00:07:16.200 --> 00:07:17.200]  我渴了
[00:07:17.200 --> 00:07:18.200]  這是第五句
[00:07:18.200 --> 00:07:20.200]  第六句呢
[00:07:20.200 --> 00:07:22.200]  沉了
[00:07:22.200 --> 00:07:23.200]  這兩句很短
[00:07:23.200 --> 00:07:25.200]  所以希望你記得
[00:07:25.200 --> 00:07:29.200]  剛好講到積渴慕矣
[00:07:29.200 --> 00:07:31.200]  其實這個我渴了
[00:07:31.200 --> 00:07:33.200]  真的是
[00:07:33.200 --> 00:07:37.200]  這是那個渴氣跟渴慕都一樣的字
[00:07:37.200 --> 00:07:38.200]  剛好我會覺得
[00:07:38.200 --> 00:07:40.200]  在耶穌講這兩句話的時候
[00:07:40.200 --> 00:07:43.200]  是很能讓我們去明白
[00:07:43.200 --> 00:07:45.200]  那個積渴慕矣的意思
[00:07:45.200 --> 00:07:46.200]  所以這兩句話
[00:07:46.200 --> 00:07:47.200]  一個是我渴了
[00:07:47.200 --> 00:07:49.200]  一個是沉了
[00:07:49.200 --> 00:07:51.200]  這兩句話就是幫助我們
[00:07:51.200 --> 00:07:56.200]  去明白渴慕去實行上帝的旨意
[00:07:56.200 --> 00:07:58.200]  我渴了是什麼意思呢
[00:07:58.200 --> 00:07:59.200]  我渴了
[00:07:59.200 --> 00:08:01.200]  大家從經文看到是
[00:08:01.200 --> 00:08:03.200]  當耶穌在十字架上的時候
[00:08:03.200 --> 00:08:04.200]  祂講了一句話
[00:08:04.200 --> 00:08:05.200]  我渴了
[00:08:05.200 --> 00:08:07.200]  為什麼呢
[00:08:07.200 --> 00:08:08.200]  就像這兩天
[00:08:08.200 --> 00:08:10.200]  或是這幾天都一樣
[00:08:10.200 --> 00:08:11.200]  天氣怎麼樣
[00:08:11.200 --> 00:08:12.200]  很熱
[00:08:12.200 --> 00:08:14.200]  如果你整天都在外面
[00:08:14.200 --> 00:08:16.200]  曬太陽
[00:08:16.200 --> 00:08:19.200]  我猜你大概也不一定喜歡
[00:08:19.200 --> 00:08:20.200]  太陽太厲害的時候
[00:08:20.200 --> 00:08:21.200]  你就想怎麼樣
[00:08:21.200 --> 00:08:23.200]  你會脫水了
[00:08:23.200 --> 00:08:26.200]  那就會拿水出來
[00:08:26.200 --> 00:08:28.200]  喝一口
[00:08:28.200 --> 00:08:29.200]  耶穌就沒有你那麼好
[00:08:29.200 --> 00:08:31.200]  可以這樣子喝
[00:08:31.200 --> 00:08:36.200]  所以耶穌就在被釘的時候
[00:08:36.200 --> 00:08:38.200]  祂真的會脫水
[00:08:38.200 --> 00:08:40.200]  祂需要頭渴
[00:08:40.200 --> 00:08:41.200]  簡單說
[00:08:41.200 --> 00:08:43.200]  在頭渴的時候
[00:08:43.200 --> 00:08:46.200]  他們為什麼會拿醋給祂呢
[00:08:46.200 --> 00:08:50.200]  醋大概是可以幫助祂止渴
[00:08:50.200 --> 00:08:52.200]  讓祂舒服一點
[00:08:52.200 --> 00:08:53.200]  但其實在當時候
[00:08:53.200 --> 00:08:57.200]  如果一個被釘在十字架上的人
[00:08:57.200 --> 00:09:00.200]  他一定不希望你拿醋
[00:09:00.200 --> 00:09:02.200]  或是拿水給祂喝
[00:09:02.200 --> 00:09:04.200]  因為這樣子會怎麼樣
[00:09:04.200 --> 00:09:08.200]  會讓祂更延長
[00:09:08.200 --> 00:09:11.200]  祂在十字架上的那種時間
[00:09:11.200 --> 00:09:13.200]  因為祂稍微舒緩一下
[00:09:13.200 --> 00:09:15.200]  祂就覺得沒有那麼辛苦
[00:09:15.200 --> 00:09:18.200]  祂就以為祂還可以
[00:09:18.200 --> 00:09:20.200]  如果喝醋或是喝水的時候
[00:09:20.200 --> 00:09:24.200]  大概是讓祂釘在十字架上的時間更長
[00:09:24.200 --> 00:09:27.200]  因為祂人比較恢復一點
[00:09:27.200 --> 00:09:29.200]  那就精神一點
[00:09:29.200 --> 00:09:31.200]  好像力氣也回來一點
[00:09:31.200 --> 00:09:36.200]  所以他們通常會給祂什麼喝
[00:09:36.200 --> 00:09:37.200]  其實福音書有講
[00:09:37.200 --> 00:09:39.200]  我沒有打出來
[00:09:39.200 --> 00:09:40.200]  其實在福音書當中
[00:09:40.200 --> 00:09:42.200]  如果你回去看的時候
[00:09:42.200 --> 00:09:45.200]  他們是先拿什麼給耶穌喝
[00:09:45.200 --> 00:09:47.200]  原本
[00:09:47.200 --> 00:09:48.200]  酒
[00:09:48.200 --> 00:09:50.200]  他是先拿酒給祂喝
[00:09:50.200 --> 00:09:53.200]  不是我們今天要手煮湯的那種
[00:09:53.200 --> 00:09:56.200]  他先拿酒的意思是什麼
[00:09:56.200 --> 00:09:59.200]  酒是可以幫助祂麻醉
[00:09:59.200 --> 00:10:03.200]  就是讓祂痛苦可以減輕一點
[00:10:03.200 --> 00:10:06.200]  但耶穌沒有接受
[00:10:06.200 --> 00:10:08.200]  當祂嘗一點點那個酒的時候
[00:10:08.200 --> 00:10:09.200]  祂一知道是酒
[00:10:09.200 --> 00:10:12.200]  祂就沒有再繼續去嘗
[00:10:12.200 --> 00:10:14.200]  然後祂才在第五句的時候
[00:10:14.200 --> 00:10:16.200]  講到我渴了
[00:10:16.200 --> 00:10:19.200]  所以他們通常給那個飯人
[00:10:19.200 --> 00:10:21.200]  是給他們一點酒
[00:10:21.200 --> 00:10:24.200]  讓祂可以不用麻醉祂一點
[00:10:24.200 --> 00:10:27.200]  就讓祂不覺得自己很痛苦
[00:10:27.200 --> 00:10:31.200]  但耶穌沒有接受他們的酒
[00:10:31.200 --> 00:10:33.200]  反而是耶穌是願意
[00:10:33.200 --> 00:10:35.200]  接受他們給祂的醋
[00:10:35.200 --> 00:10:37.200]  祂願意真的是
[00:10:37.200 --> 00:10:42.200]  來承擔這個實際上的痛苦
[00:10:42.200 --> 00:10:44.200]  因為酒可以麻醉祂
[00:10:44.200 --> 00:10:46.200]  讓祂不會覺得痛苦
[00:10:46.200 --> 00:10:49.200]  可能是不會太清醒了
[00:10:49.200 --> 00:10:51.200]  醉醺醺的那樣子吧
[00:10:51.200 --> 00:10:54.200]  所以耶穌沒有做這樣子
[00:10:54.200 --> 00:10:57.200]  所以耶穌講了這句我渴了
[00:10:57.200 --> 00:10:59.200]  就是告訴我們說
[00:10:59.200 --> 00:11:01.200]  如果我們看這個經文
[00:11:01.200 --> 00:11:06.200]  他說 耶穌知道各樣的事已經成了
[00:11:06.200 --> 00:11:15.200]  為了要使經上的話應驗
[00:11:15.200 --> 00:11:19.200]  如果你再回去看約翰福音第十九章的上下文
[00:11:19.200 --> 00:11:25.200]  你就發現出現了兩次引用舊約聖經
[00:11:25.200 --> 00:11:31.200]  講到耶穌被掛在十字架上的時候
[00:11:31.200 --> 00:11:35.200]  祂被那些兵兵去分祂的衣服
[00:11:35.200 --> 00:11:39.200]  然後祂死的時候沒有被打折祂的骨頭
[00:11:39.200 --> 00:11:41.200]  這都有一句話說
[00:11:41.200 --> 00:11:46.200]  這都是為了應驗經上所說的話
[00:11:46.200 --> 00:11:48.200]  所以我渴的是什麼意思呢?
[00:11:48.200 --> 00:11:51.200]  我渴的是為了應驗
[00:11:51.200 --> 00:11:57.200]  就是說完成成全聖經上所說的話
[00:11:57.200 --> 00:12:02.200]  這是耶穌要經歷人的痛苦
[00:12:02.200 --> 00:12:05.200]  祂要背負人的苦難
[00:12:05.200 --> 00:12:09.200]  祂要與我們認同
[00:12:09.200 --> 00:12:10.200]  這就是耶穌
[00:12:10.200 --> 00:12:12.200]  我渴的就是說
[00:12:12.200 --> 00:12:16.200]  祂不會拒絕這個痛苦淋到祂身上
[00:12:16.200 --> 00:12:19.200]  雖然祂是可以的
[00:12:19.200 --> 00:12:20.200]  從普通人來說
[00:12:20.200 --> 00:12:22.200]  祂是可以接受那個酒
[00:12:22.200 --> 00:12:24.200]  從祂是神的兒子來說
[00:12:24.200 --> 00:12:29.200]  祂更是可以有那種能力去避免那種痛苦
[00:12:29.200 --> 00:12:33.200]  但祂願意與人認同
[00:12:33.200 --> 00:12:35.200]  與你與我認同
[00:12:35.200 --> 00:12:37.200]  為的最重要是怎麼樣?
[00:12:37.200 --> 00:12:42.200]  是要應驗聖經上所說的話
[00:12:42.200 --> 00:12:46.200]  其實這個應驗就是成了的意思
[00:12:46.200 --> 00:12:48.200]  就是跟第二十八節的成了
[00:12:48.200 --> 00:12:53.200]  跟三十節說最後第六句話成了
[00:12:53.200 --> 00:12:54.200]  都是同一個意思
[00:12:54.200 --> 00:12:56.200]  只是翻譯中文不一樣
[00:12:56.200 --> 00:13:00.200]  所以在耶穌的身上
[00:13:00.200 --> 00:13:04.200]  我們從他的許駕齊焉的第五句當中
[00:13:04.200 --> 00:13:05.200]  學到一個功課
[00:13:05.200 --> 00:13:06.200]  就是說
[00:13:06.200 --> 00:13:08.200]  耶穌祂來到這個世上
[00:13:08.200 --> 00:13:12.200]  這是為了要經歷人間的痛苦
[00:13:12.200 --> 00:13:14.200]  跟你我認同
[00:13:14.200 --> 00:13:18.200]  祂這是為了愛我們的緣故
[00:13:18.200 --> 00:13:24.200]  祂完成了神在聖經上的預言
[00:13:24.200 --> 00:13:27.200]  應驗聖經上的說話
[00:13:27.200 --> 00:13:28.200]  所以耶穌來了
[00:13:28.200 --> 00:13:33.200]  就是要完成神的旨意
[00:13:33.200 --> 00:13:39.200]  你還記得第四符是什麼嗎?
[00:13:39.200 --> 00:13:40.200]  既可沐浴
[00:13:40.200 --> 00:13:45.200]  就是說我們是渴望實行上帝旨意的人
[00:13:45.200 --> 00:13:47.200]  耶穌就是這樣子
[00:13:47.200 --> 00:13:49.200]  祂渴了
[00:13:49.200 --> 00:13:51.200]  祂渴了表達就是說
[00:13:51.200 --> 00:13:57.200]  祂願意實行上帝的旨意在祂的身上
[00:13:57.200 --> 00:14:04.200]  讓聖經的話應驗完成在祂的身上
[00:14:04.200 --> 00:14:05.200]  這是耶穌
[00:14:05.200 --> 00:14:07.200]  縱然祂是完全的神
[00:14:07.200 --> 00:14:09.200]  祂也是完全的人
[00:14:09.200 --> 00:14:15.200]  祂就是願意來實行上帝的旨意
[00:14:15.200 --> 00:14:18.200]  承擔你跟我的痛苦
[00:14:18.200 --> 00:14:20.200]  與我們認同
[00:14:20.200 --> 00:14:22.200]  所以這個我渴了
[00:14:22.200 --> 00:14:24.200]  讓我們看到
[00:14:24.200 --> 00:14:26.200]  我們要讓神的話
[00:14:26.200 --> 00:14:31.200]  讓神的旨意承受在我們的身上
[00:14:31.200 --> 00:14:34.200]  這個通常在我們現代人是怎麼說呢?
[00:14:34.200 --> 00:14:36.200]  我想這段時間有可能你也聽過
[00:14:36.200 --> 00:14:42.200]  就是說神會給我們每一個人有祂的召命
[00:14:42.200 --> 00:14:43.200]  有聽過嗎?
[00:14:43.200 --> 00:14:46.200]  我們每一個人都有神給我們的召命
[00:14:46.200 --> 00:14:48.200]  神給我們的召命就是
[00:14:48.200 --> 00:14:53.200]  神在我這個人身上的旨意是怎麼樣
[00:14:53.200 --> 00:14:55.200]  除了神給我們的聖經
[00:14:55.200 --> 00:14:58.200]  可以幫助我們去明白神的旨意
[00:14:58.200 --> 00:14:59.200]  其實神對你對我
[00:14:59.200 --> 00:15:02.200]  我們每一個人都有神給我們的召命
[00:15:02.200 --> 00:15:05.200]  有神在你我身上的計劃
[00:15:05.200 --> 00:15:06.200]  祂的旨意
[00:15:06.200 --> 00:15:09.200]  所以這就是耶穌在實價上
[00:15:09.200 --> 00:15:15.200]  祂為什麼不用祂的大能力來完成祂的救恩呢?
[00:15:15.200 --> 00:15:17.200]  其實我們知道在痛苦的時候
[00:15:17.200 --> 00:15:18.200]  神可以怎麼樣?
[00:15:18.200 --> 00:15:23.200]  神可以施行祂的大能力來免除我們的痛苦
[00:15:23.200 --> 00:15:25.200]  有時候我們在苦難當中
[00:15:25.200 --> 00:15:26.200]  我們都想這樣子
[00:15:26.200 --> 00:15:29.200]  神祢為什麼不施展祢的大能力
[00:15:29.200 --> 00:15:31.200]  來免去我們的痛苦
[00:15:31.200 --> 00:15:33.200]  勝過我們的苦難
[00:15:33.200 --> 00:15:35.200]  神不一定是用這個方法
[00:15:35.200 --> 00:15:37.200]  我沒有說神不能用
[00:15:37.200 --> 00:15:38.200]  神有可以用
[00:15:38.200 --> 00:15:43.200]  但神不一定用祂的能力來幫助我們
[00:15:43.200 --> 00:15:47.200]  如果從耶穌盯在實際上去告訴我們說
[00:15:47.200 --> 00:15:53.200]  神是用祂與人同苦與人同哭
[00:15:53.200 --> 00:15:59.200]  祂與人認同來分擔我們的痛苦
[00:15:59.200 --> 00:16:02.200]  來讓我們知道在苦難當中
[00:16:02.200 --> 00:16:04.200]  我們並不孤單
[00:16:04.200 --> 00:16:07.200]  是因為祂愛我們
[00:16:07.200 --> 00:16:09.200]  祂不一定用能力來拯救我們
[00:16:09.200 --> 00:16:13.200]  祂是用祂的愛來陪伴我們
[00:16:13.200 --> 00:16:14.200]  跟我們一起
[00:16:14.200 --> 00:16:16.200]  與我們認同
[00:16:16.200 --> 00:16:24.200]  最重要就是祂要成全經上所說的話
[00:16:24.200 --> 00:16:28.200]  要成全成就神的旨意
[00:16:28.200 --> 00:16:30.200]  所以這就是耶穌說了
[00:16:30.200 --> 00:16:34.200]  「我渴了」這句話的意思
[00:16:34.200 --> 00:16:37.200]  「成」也是一樣
[00:16:37.200 --> 00:16:39.200]  這是應驗神的話
[00:16:39.200 --> 00:16:42.200]  但「成」有一個更重要的意思是什麼呢
[00:16:42.200 --> 00:16:44.200]  在第三十節
[00:16:44.200 --> 00:16:46.200]  如果大家看到
[00:16:46.200 --> 00:16:48.200]  「耶穌常人的處就說成了
[00:16:48.200 --> 00:16:53.200]  便低下頭將靈魂交付神了」
[00:16:53.200 --> 00:16:56.200]  這個意思最重要是什麼呢
[00:16:56.200 --> 00:17:01.200]  其實是耶穌祂把自己招出來
[00:17:01.200 --> 00:17:05.200]  如果俗話一點就是說
[00:17:05.200 --> 00:17:07.200]  耶穌是怎麼樣
[00:17:07.200 --> 00:17:09.200]  自己找死
[00:17:09.200 --> 00:17:11.200]  耶穌自己找死
[00:17:11.200 --> 00:17:14.200]  對耶穌來說
[00:17:14.200 --> 00:17:19.200]  祂為什麼要將自己的靈魂交付神
[00:17:19.200 --> 00:17:24.200]  不是人要殺死耶穌
[00:17:24.200 --> 00:17:26.200]  也不是神
[00:17:26.200 --> 00:17:28.200]  如果真的再嚴格來說
[00:17:28.200 --> 00:17:33.200]  反而是耶穌祂願意把自己交付出來
[00:17:33.200 --> 00:17:37.200]  是耶穌祂自己把祂的生命
[00:17:37.200 --> 00:17:40.200]  放在神的手中
[00:17:40.200 --> 00:17:43.200]  祂的生命成為你跟我的屬駕
[00:17:43.200 --> 00:17:45.200]  我們都欠了神
[00:17:45.200 --> 00:17:48.200]  今天我們能夠得贖
[00:17:48.200 --> 00:17:50.200]  我們的欠債還清
[00:17:50.200 --> 00:17:53.200]  是因為耶穌把祂自己交給神
[00:17:53.200 --> 00:17:55.200]  耶穌不會把自己交給魔鬼
[00:17:55.200 --> 00:17:56.200]  也不需要
[00:17:56.200 --> 00:17:59.200]  祂最需要的是把祂自己交給神
[00:17:59.200 --> 00:18:04.200]  讓祂成為我們的代罪羔羊
[00:18:04.200 --> 00:18:07.200]  所以這個「成」的意思最重要是
[00:18:07.200 --> 00:18:08.200]  告訴我們說
[00:18:08.200 --> 00:18:12.200]  是耶穌祂自己把祂的靈魂交出來
[00:18:12.200 --> 00:18:17.200]  是祂自己來捨去祂的生命
[00:18:17.200 --> 00:18:19.200]  這個很重要是告訴我們說
[00:18:19.200 --> 00:18:22.200]  祂是甘心樂意
[00:18:22.200 --> 00:18:26.200]  是祂甘願地把自己交出來
[00:18:26.200 --> 00:18:30.200]  所以在約翰福音第十章的時候
[00:18:30.200 --> 00:18:33.200]  耶穌已經講得很清楚
[00:18:33.200 --> 00:18:35.200]  這裡說什麼
[00:18:35.200 --> 00:18:36.200]  這是耶穌說的
[00:18:36.200 --> 00:18:39.200]  祂說沒有人奪我的命去
[00:18:39.200 --> 00:18:41.200]  是我自己捨的
[00:18:41.200 --> 00:18:45.200]  我有這個權柄捨棄我的生命
[00:18:45.200 --> 00:18:49.200]  也有這個權柄取回來
[00:18:49.200 --> 00:18:50.200]  其實耶穌最重要
[00:18:50.200 --> 00:18:55.200]  祂是自己把祂的白白的生命
[00:18:55.200 --> 00:18:58.200]  無罪的生命交出來
[00:18:58.200 --> 00:19:00.200]  為了你跟我
[00:19:00.200 --> 00:19:02.200]  這是祂甘心樂意
[00:19:02.200 --> 00:19:03.200]  祂甘願的
[00:19:03.200 --> 00:19:05.200]  祂自己願意的
[00:19:05.200 --> 00:19:07.200]  所以在十詐七言當中
[00:19:07.200 --> 00:19:09.200]  讓我們看到什麼呢
[00:19:09.200 --> 00:19:13.200]  是耶穌祂不單只是渴望
[00:19:13.200 --> 00:19:15.200]  實行上帝的旨意
[00:19:15.200 --> 00:19:17.200]  祂更是怎麼樣
[00:19:17.200 --> 00:19:19.200]  甘心樂意
[00:19:19.200 --> 00:19:22.200]  祂甘願地把自己的生命交出來
[00:19:22.200 --> 00:19:28.200]  祂是甘心樂意地去實行上帝的旨意
[00:19:28.200 --> 00:19:34.200]  願上帝的旨意在祂的身上來成就
[00:19:34.200 --> 00:19:37.200]  耶穌這樣子做
[00:19:37.200 --> 00:19:40.200]  這是成為我們的榜樣
[00:19:40.200 --> 00:19:43.200]  但你不要以為耶穌因為祂是耶穌
[00:19:43.200 --> 00:19:46.200]  所以祂做得很容易很輕鬆
[00:19:46.200 --> 00:19:48.200]  不是這樣子
