
[00:00:00.000 --> 00:00:03.000]  弟兄姊妹,各位朋友,午安
[00:04:14.000 --> 00:04:16.000]  沒問題
[00:04:16.000 --> 00:04:18.000]  可能這個才是
[00:04:18.000 --> 00:04:20.000]  他最大的問題
[00:04:20.000 --> 00:04:22.000]  這種人
[00:04:22.000 --> 00:04:24.000]  弟兄姊妹你又認不認識呢
[00:04:24.000 --> 00:04:26.000]  我一路描述的時候
[00:04:26.000 --> 00:04:28.000]  在你腦海裡
[00:04:28.000 --> 00:04:30.000]  你又沒有這樣的朋友
[00:04:30.000 --> 00:04:34.000]  如果我更甚的話
[00:04:34.000 --> 00:04:36.000]  其實一路說的那兩類人
[00:04:36.000 --> 00:04:40.000]  其實是發生在同一個人的身上
[00:04:40.000 --> 00:04:43.000]  只不過是他平日的生活
[00:04:43.000 --> 00:04:45.000]  和教會的生活
[00:04:45.000 --> 00:04:48.000]  我這樣說
[00:04:48.000 --> 00:04:50.000]  我猜
[00:04:50.000 --> 00:04:51.000]  你可能想
[00:04:51.000 --> 00:04:53.000]  這個才是
[00:04:53.000 --> 00:04:55.000]  最大最大的問題
[00:04:55.000 --> 00:04:57.000]  最大最大的危機
[00:04:57.000 --> 00:05:00.000]  不過可能你現在馬上會問
[00:05:00.000 --> 00:05:03.000]  有沒有這些人
[00:05:03.000 --> 00:05:06.000]  有沒有啊
[00:05:06.000 --> 00:05:10.000]  我昨晚晚課去問的時候
[00:05:10.000 --> 00:05:13.000]  來到這個時候真是鴉雀無聲
[00:05:13.000 --> 00:05:16.000]  你們的反應現在都很相似
[00:05:16.000 --> 00:05:20.000]  有沒有這些人
[00:05:20.000 --> 00:05:22.000]  我看到有人點頭
[00:05:22.000 --> 00:05:25.000]  你們的反應很大的鼓勵
[00:05:25.000 --> 00:05:28.000]  有沒有這些人
[00:05:28.000 --> 00:05:31.000]  有沒有人說沒有的
[00:05:31.000 --> 00:05:35.000]  有沒有啊
[00:05:35.000 --> 00:05:37.000]  剛才讀了一段亞摩斯書
[00:05:37.000 --> 00:05:40.000]  亞摩斯先知作為神的先知
[00:05:40.000 --> 00:05:42.000]  他去到以色列
[00:05:42.000 --> 00:05:44.000]  想去提醒他的
[00:05:44.000 --> 00:05:47.000]  就是正正是這些人
[00:05:47.000 --> 00:05:52.000]  以為沒有問題
[00:05:52.000 --> 00:05:56.000]  其實這個才是最大最大的問題
[00:05:56.000 --> 00:05:58.000]  在生活上平時
[00:05:58.000 --> 00:06:00.000]  哈哈爸爸
[00:06:00.000 --> 00:06:01.000]  回到教會
[00:06:01.000 --> 00:06:03.000]  道貌岸然
[00:06:03.000 --> 00:06:05.000]  你真的認都認不出他
[00:06:05.000 --> 00:06:08.000]  所以先知一開口這裡說什麼
[00:06:08.000 --> 00:06:10.000]  一開口第一句應該是
[00:06:10.000 --> 00:06:12.000]  當聽者說
[00:06:12.000 --> 00:06:14.000]  在原文的排列裡面
[00:06:14.000 --> 00:06:16.000]  其實這句話在第二第三章
[00:06:16.000 --> 00:06:18.000]  都出現過的
[00:06:18.000 --> 00:06:20.000]  在第二章和第三章一開始已經說
[00:06:20.000 --> 00:06:22.000]  當聽者說
[00:06:22.000 --> 00:06:24.000]  聽啊
[00:06:24.000 --> 00:06:25.000]  醒了沒有啊
[00:06:25.000 --> 00:06:26.000]  這樣的意思
[00:06:26.000 --> 00:06:27.000]  在舊約
[00:06:27.000 --> 00:06:28.000]  這個希伯來文
[00:06:28.000 --> 00:06:30.000]  聽這個字不只是聽到的意思
[00:06:30.000 --> 00:06:32.000]  聽到要做到
[00:06:33.000 --> 00:06:35.000]  聽完之後做不到
[00:06:35.000 --> 00:06:37.000]  就等於聽不到
[00:06:37.000 --> 00:06:40.000]  所以先知一開口就說
[00:06:40.000 --> 00:06:42.000]  聽清楚了
[00:06:42.000 --> 00:06:43.000]  說什麼
[00:06:43.000 --> 00:06:47.000]  在薩瑪利亞山上的那些巴山母牛
[00:06:47.000 --> 00:06:50.000]  你聽起來是什麼呢
[00:06:50.000 --> 00:06:53.000]  巴山當時是一個很肥沃的地方
[00:06:53.000 --> 00:06:55.000]  在那裡居住的人很深信
[00:06:55.000 --> 00:06:58.000]  他的生活這麼好
[00:06:58.000 --> 00:07:00.000]  是神的祝福
[00:07:00.000 --> 00:07:03.000]  這些母牛很深信
[00:07:03.000 --> 00:07:05.000]  是當時一些很有錢的婦女
[00:07:05.000 --> 00:07:10.000]  她在生活上窮奢極侈的生活
[00:07:10.000 --> 00:07:12.000]  聖經上這裡說
[00:07:12.000 --> 00:07:14.000]  他們這些人
[00:07:14.000 --> 00:07:18.000]  在當時繁華昌盛的情況當中
[00:07:18.000 --> 00:07:20.000]  但是卻是
[00:07:20.000 --> 00:07:22.000]  驕橫放縱
[00:07:22.000 --> 00:07:24.000]  在生活上
[00:07:24.000 --> 00:07:26.000]  這裡這兩句話
[00:07:26.000 --> 00:07:27.000]  真的很重要
[00:07:27.000 --> 00:07:28.000]  第一節這裡
[00:07:28.000 --> 00:07:30.000]  欺負貧寒人
[00:07:30.000 --> 00:07:33.000]  壓歲貧窮人
[00:07:33.000 --> 00:07:35.000]  什麼叫貧窮呢
[00:07:35.000 --> 00:07:37.000]  可能大家一想就想到
[00:07:37.000 --> 00:07:39.000]  沒有錢
[00:07:39.000 --> 00:07:42.000]  貧窮這個意思是
[00:07:42.000 --> 00:07:44.000]  完全無助的意思
[00:07:44.000 --> 00:07:46.000]  自己都幫不了自己
[00:07:46.000 --> 00:07:49.000]  沒有錢就去勤力一點
[00:07:49.000 --> 00:07:51.000]  做事賺多一點錢
[00:07:51.000 --> 00:07:54.000]  他的意思是連這個能力都沒有
[00:07:54.000 --> 00:07:56.000]  沒有權沒有地位
[00:07:56.000 --> 00:07:58.000]  沒有本事
[00:07:58.000 --> 00:08:01.000]  這樣才叫做貧窮
[00:08:01.000 --> 00:08:03.000]  上個星期我看新聞
[00:08:03.000 --> 00:08:04.000]  很開心
[00:08:04.000 --> 00:08:05.000]  我想我們香港人
[00:08:05.000 --> 00:08:07.000]  全世界第一
[00:08:07.000 --> 00:08:10.000]  消費最高的城市
[00:08:10.000 --> 00:08:11.000]  是不是很開心
[00:08:11.000 --> 00:08:14.000]  身處在香港的香港人
[00:08:14.000 --> 00:08:15.000]  在這裡居住
[00:08:15.000 --> 00:08:16.000]  嘩
[00:08:16.000 --> 00:08:17.000]  真厲害
[00:08:17.000 --> 00:08:19.000]  高消費
[00:08:19.000 --> 00:08:21.000]  我們可以花錢
[00:08:21.000 --> 00:08:23.000]  你才可以在這裡生活
[00:08:23.000 --> 00:08:25.000]  是不是很光彩
[00:08:25.000 --> 00:08:27.000]  不過不要忘記
[00:08:27.000 --> 00:08:29.000]  去年2018年年尾
[00:08:29.000 --> 00:08:31.000]  也出了另一份報告
[00:08:31.000 --> 00:08:33.000]  我們全香港
[00:08:33.000 --> 00:08:37.000]  總計有53萬個貧窮家庭
[00:08:37.000 --> 00:08:42.000]  人口計是135萬人口
[00:08:42.000 --> 00:08:44.000]  大概怎樣呢
[00:08:44.000 --> 00:08:46.000]  大概每五個人在香港
[00:08:46.000 --> 00:08:48.000]  就有一個貧窮人
[00:08:48.000 --> 00:08:52.000]  被定義為貧窮人
[00:08:52.000 --> 00:08:54.000]  如果現在你坐在這裡
[00:08:54.000 --> 00:08:56.000]  左顧右盼
[00:08:56.000 --> 00:08:58.000]  應該總有一個
[00:08:58.000 --> 00:09:00.000]  我不是說這裡當中有
[00:09:00.000 --> 00:09:01.000]  我相信我們當中
[00:09:01.000 --> 00:09:03.000]  應該沒有什麼貧窮人
[00:09:03.000 --> 00:09:05.000]  可能你一會兒吃完飯
[00:09:05.000 --> 00:09:07.000]  走出彌敦道的時候
[00:09:07.000 --> 00:09:09.000]  五個又碰到一個
[00:09:09.000 --> 00:09:11.000]  很厲害
[00:09:11.000 --> 00:09:12.000]  很厲害
[00:09:12.000 --> 00:09:14.000]  這麼慘的情況
[00:09:14.000 --> 00:09:16.000]  怎樣
[00:09:16.000 --> 00:09:18.000]  還去壓稅
[00:09:18.000 --> 00:09:19.000]  壓稅就是
[00:09:19.000 --> 00:09:21.000]  好像攪拌機一樣
[00:09:21.000 --> 00:09:23.000]  嫌他不夠稅
[00:09:23.000 --> 00:09:25.000]  把他弄壞
[00:09:25.000 --> 00:09:27.000]  這樣去對待人
[00:09:27.000 --> 00:09:29.000]  這些就是古代最典型的
[00:09:29.000 --> 00:09:31.000]  欺凌事件
[00:09:31.000 --> 00:09:33.000]  很厲害
[00:09:33.000 --> 00:09:36.000]  第一節最後這一句
[00:09:36.000 --> 00:09:39.000]  真的看見也不開心
[00:09:39.000 --> 00:09:42.000]  對主人說拿酒來我們喝吧
[00:09:42.000 --> 00:09:43.000]  即是怎樣
[00:09:43.000 --> 00:09:45.000]  想喝酒作樂的時候
[00:09:45.000 --> 00:09:47.000]  這些婦女甚至乎
[00:09:47.000 --> 00:09:48.000]  呼喝她的主人
[00:09:48.000 --> 00:09:50.000]  相信應該是他們的丈夫
[00:09:51.000 --> 00:09:53.000]  他要招呼她
[00:09:53.000 --> 00:09:55.000]  真是那種霸氣
[00:09:55.000 --> 00:09:56.000]  那種霸道
[00:09:56.000 --> 00:09:57.000]  為了什麼
[00:09:57.000 --> 00:09:59.000]  為了自己那種一己的
[00:09:59.000 --> 00:10:01.000]  那種的享樂
[00:10:01.000 --> 00:10:05.000]  神有多不喜歡呢
[00:10:05.000 --> 00:10:07.000]  神說日子將到
[00:10:07.000 --> 00:10:08.000]  去到第二節
[00:10:08.000 --> 00:10:09.000]  看呀日子將到
[00:10:09.000 --> 00:10:11.000]  日子將到是什麼意思
[00:10:11.000 --> 00:10:13.000]  就是神會介入
[00:10:13.000 --> 00:10:15.000]  神不會看不到的
[00:10:15.000 --> 00:10:17.000]  這些這樣的情景
[00:10:17.000 --> 00:10:19.000]  神一定會介入
[00:10:19.000 --> 00:10:21.000]  去處理
[00:10:21.000 --> 00:10:22.000]  所以在第二第三節
[00:10:22.000 --> 00:10:24.000]  神一開口
[00:10:24.000 --> 00:10:26.000]  說了一個很嚴厲的說話
[00:10:26.000 --> 00:10:28.000]  第二節說
[00:10:28.000 --> 00:10:31.000]  主耶華指著自己的神聖氣勢
[00:10:31.000 --> 00:10:33.000]  弟兄姊妹很多時候
[00:10:33.000 --> 00:10:34.000]  我們會知道
[00:10:34.000 --> 00:10:35.000]  神的屬性
[00:10:35.000 --> 00:10:36.000]  神是什麼
[00:10:36.000 --> 00:10:37.000]  神是愛
[00:10:37.000 --> 00:10:38.000]  很多時候我們都說
[00:10:38.000 --> 00:10:39.000]  神是公義
[00:10:39.000 --> 00:10:41.000]  但為什麼這裡這麼特別
[00:10:41.000 --> 00:10:43.000]  指著自己的神聖氣勢
[00:10:43.000 --> 00:10:45.000]  於是就問
[00:10:45.000 --> 00:10:46.000]  什麼是神聖
[00:10:46.000 --> 00:10:47.000]  其實和合本
[00:10:47.000 --> 00:10:49.000]  是有性結的
[00:10:49.000 --> 00:10:50.000]  性結
[00:10:50.000 --> 00:10:52.000]  就是分別為性
[00:10:52.000 --> 00:10:54.000]  神主住自己的
[00:10:54.000 --> 00:10:55.000]  性結
[00:10:55.000 --> 00:10:57.000]  氣勢
[00:10:57.000 --> 00:11:00.000]  祂很討厭這些的情景
[00:11:00.000 --> 00:11:03.000]  祂不想和這些人走在一起
[00:11:03.000 --> 00:11:04.000]  所以上帝祂
[00:11:04.000 --> 00:11:07.000]  指著自己這個屬性去起勢
[00:11:07.000 --> 00:11:09.000]  祂一定會怎樣
[00:11:09.000 --> 00:11:11.000]  祂一定會將這些壞人
[00:11:11.000 --> 00:11:13.000]  分得清清楚楚出來
[00:11:13.000 --> 00:11:14.000]  用這個勾呢
[00:11:14.000 --> 00:11:16.000]  勾他們出來
[00:11:16.000 --> 00:11:17.000]  丟到一個地方
[00:11:17.000 --> 00:11:18.000]  叫做蝦門
[00:11:18.000 --> 00:11:19.000]  這個聖經很好
[00:11:19.000 --> 00:11:20.000]  有個註釋
[00:11:20.000 --> 00:11:21.000]  蝦門是什麼
[00:11:21.000 --> 00:11:23.000]  糞堆
[00:11:23.000 --> 00:11:26.000]  丟這些壞人在糞堆裡面
[00:11:26.000 --> 00:11:27.000]  讓他們怎樣
[00:11:27.000 --> 00:11:28.000]  自己反省一下
[00:11:28.000 --> 00:11:31.000]  為什麼這樣去對人
[00:11:31.000 --> 00:11:34.000]  上帝很不喜歡這些的情景
[00:11:34.000 --> 00:11:37.000]  祂一定要將他們分別出來
[00:11:37.000 --> 00:11:38.000]  就好像其實平時我們
[00:11:38.000 --> 00:11:41.000]  如果你去運動
[00:11:41.000 --> 00:11:43.000]  出去玩的時候
[00:11:43.000 --> 00:11:44.000]  你玩完之後
[00:11:44.000 --> 00:11:46.000]  一身大汗
[00:11:46.000 --> 00:11:47.000]  污糟邋遢
[00:11:47.000 --> 00:11:49.000]  又或者可能你去行山
[00:11:49.000 --> 00:11:50.000]  行山的時候
[00:11:50.000 --> 00:11:52.000]  踩過泥濘
[00:11:52.000 --> 00:11:54.000]  腳很污糟
[00:11:54.000 --> 00:11:55.000]  黏著很多泥
[00:11:55.000 --> 00:11:56.000]  於是怎樣
[00:11:56.000 --> 00:11:58.000]  玩完之後回家
[00:11:58.000 --> 00:12:00.000]  一推門進屋的時候
[00:12:00.000 --> 00:12:02.000]  第一件事會怎樣
[00:12:02.000 --> 00:12:04.000]  可能你不會穿著污糟鞋
[00:12:04.000 --> 00:12:06.000]  在家裡走來走去
[00:12:06.000 --> 00:12:07.000]  你可能會脫鞋
[00:12:07.000 --> 00:12:08.000]  換衣服
[00:12:08.000 --> 00:12:09.000]  洗乾淨澡
[00:12:09.000 --> 00:12:11.000]  換一套乾淨的衣服
[00:12:11.000 --> 00:12:13.000]  然後將它坐在沙發上
[00:12:13.000 --> 00:12:15.000]  但其實
[00:12:15.000 --> 00:12:17.000]  你還沒進屋之前
[00:12:17.000 --> 00:12:20.000]  這個感覺是沒那麼強烈的
[00:12:20.000 --> 00:12:21.000]  但你進屋後
[00:12:21.000 --> 00:12:22.000]  很舒服
[00:12:22.000 --> 00:12:23.000]  很乾淨
[00:12:23.000 --> 00:12:25.000]  你就會馬上覺得
[00:12:25.000 --> 00:12:27.000]  自己很污糟
[00:12:27.000 --> 00:12:29.000]  神就是這樣
[00:12:29.000 --> 00:12:32.000]  神是聖潔的神
[00:12:32.000 --> 00:12:34.000]  所以祂見到這樣的
[00:12:34.000 --> 00:12:36.000]  黑黑霸霸的光景
[00:12:36.000 --> 00:12:39.000]  祂自己也很不自然
[00:12:39.000 --> 00:12:42.000]  祂要將他們分別出來
[00:12:42.000 --> 00:12:44.000]  也要將他們
[00:12:44.000 --> 00:12:46.000]  去懲治
[00:12:46.000 --> 00:12:50.000]  但為什麼人們這麼壞呢
[00:12:50.000 --> 00:12:51.000]  有沒有想過
[00:12:51.000 --> 00:12:53.000]  為什麼人們會這麼差呢
[00:12:53.000 --> 00:12:56.000]  為什麼人們會去黑黑霸霸
[00:12:56.000 --> 00:12:58.000]  有風洗盡泥
[00:12:58.000 --> 00:13:02.000]  甚至賺錢要賺到盡呢
[00:13:02.000 --> 00:13:05.000]  為什麼會有這樣的人呢
[00:13:05.000 --> 00:13:08.000]  為什麼人是這樣的呢
[00:13:08.000 --> 00:13:10.000]  自私吧
[00:13:10.000 --> 00:13:12.000]  只顧著自己
[00:13:12.000 --> 00:13:13.000]  自私的意思就是說
[00:13:13.000 --> 00:13:16.000]  只顧著自己
[00:13:16.000 --> 00:13:19.000]  自己生活好
[00:13:19.000 --> 00:13:22.000]  自己平時的日子好
[00:13:22.000 --> 00:13:25.000]  忘記了身邊
[00:13:25.000 --> 00:13:31.000]  其實很多人有需要的
[00:13:31.000 --> 00:13:32.000]  看別人
[00:13:32.000 --> 00:13:35.000]  覺得別人不行
[00:13:35.000 --> 00:13:38.000]  我比你厲害
[00:13:38.000 --> 00:13:40.000]  我是有錢
[00:13:40.000 --> 00:13:42.000]  我是聰明
[00:13:42.000 --> 00:13:43.000]  甚至乎
[00:13:43.000 --> 00:13:45.000]  我是要洗你的
[00:13:45.000 --> 00:13:47.000]  是不是
[00:13:47.000 --> 00:13:48.000]  但神是怎樣呢
[00:13:48.000 --> 00:13:49.000]  聖經教我們
[00:13:49.000 --> 00:13:52.000]  神愛世人
[00:13:52.000 --> 00:13:53.000]  神做人的時候
[00:13:53.000 --> 00:13:54.000]  有沒有分做一些人
[00:13:54.000 --> 00:13:56.000]  是叫做有錢人
[00:13:56.000 --> 00:13:58.000]  有些叫做窮人
[00:13:58.000 --> 00:14:00.000]  有沒有
[00:14:00.000 --> 00:14:02.000]  神有沒有做的時候
[00:14:02.000 --> 00:14:05.000]  將一些人區別開呢
[00:14:05.000 --> 00:14:07.000]  沒有的
[00:14:07.000 --> 00:14:08.000]  每個人都是一樣
[00:14:08.000 --> 00:14:09.000]  我們經常說
[00:14:09.000 --> 00:14:11.000]  人就是人
[00:14:11.000 --> 00:14:12.000]  是不是
[00:14:12.000 --> 00:14:16.000]  其實我們現在有的地位
[00:14:16.000 --> 00:14:17.000]  金錢
[00:14:17.000 --> 00:14:18.000]  財富
[00:14:18.000 --> 00:14:19.000]  聰明
[00:14:19.000 --> 00:14:21.000]  甚至樣貌
[00:14:21.000 --> 00:14:24.000]  這是神給我們的恩賜
[00:14:24.000 --> 00:14:28.000]  但不是叫我們用這些去區分人
[00:14:28.000 --> 00:14:32.000]  甚至不同的宗教信仰
[00:14:32.000 --> 00:14:34.000]  不同的理念
[00:14:34.000 --> 00:14:37.000]  都不應該用來區分人
[00:14:37.000 --> 00:14:39.000]  我們很期盼有那些
[00:14:39.000 --> 00:14:42.000]  譬如不同信仰的人
[00:14:42.000 --> 00:14:43.000]  他們可以很快
[00:14:43.000 --> 00:14:47.000]  早日能夠接受福音的好處
[00:14:47.000 --> 00:14:49.000]  但這個不是用來區分
[00:14:49.000 --> 00:14:50.000]  就好像上星期
[00:14:50.000 --> 00:14:56.000]  在新西蘭的基督城的槍擊一樣
[00:14:56.000 --> 00:14:57.000]  有些人說
[00:14:57.000 --> 00:14:59.000]  叫基督城
[00:14:59.000 --> 00:15:03.000]  為什麼裡面有伊斯蘭的清真寺
[00:15:03.000 --> 00:15:05.000]  不行
[00:15:05.000 --> 00:15:07.000]  假裝它
[00:15:07.000 --> 00:15:09.000]  是不是這樣
[00:15:09.000 --> 00:15:10.000]  在電視裡面
[00:15:10.000 --> 00:15:14.000]  其實看到一些很痛心的場景
[00:15:14.000 --> 00:15:15.000]  有一個爸爸
[00:15:15.000 --> 00:15:20.000]  他為了子女的安全
[00:15:20.000 --> 00:15:24.000]  用自己的身體去擋住子彈
[00:15:24.000 --> 00:15:30.000]  結果犧牲了自己的性命
[00:15:30.000 --> 00:15:34.000]  其實看到都很不開心
[00:15:34.000 --> 00:15:37.000]  其實這些不是用來區分的
[00:15:37.000 --> 00:15:38.000]  其實我們每個星期
[00:15:38.000 --> 00:15:40.000]  我們教會有一個
[00:15:40.000 --> 00:15:41.000]  不知道大家知不知道
[00:15:41.000 --> 00:15:45.000]  有一個印尼姐姐的小組
[00:15:45.000 --> 00:15:47.000]  可能在座
[00:15:47.000 --> 00:15:48.000]  你家裡有
[00:15:48.000 --> 00:15:50.000]  無論是菲傭還是印尼的
[00:15:50.000 --> 00:15:52.000]  印傭的姐姐幫忙
[00:15:52.000 --> 00:15:53.000]  其實都是一樣
[00:15:53.000 --> 00:15:55.000]  是不同信仰
[00:15:55.000 --> 00:15:56.000]  在當中
[00:15:56.000 --> 00:15:58.000]  上帝沒有區分
[00:15:58.000 --> 00:16:01.000]  神體重我們
[00:16:01.000 --> 00:16:03.000]  怎樣對人
[00:16:03.000 --> 00:16:07.000]  平時我們是怎樣對人
[00:16:07.000 --> 00:16:09.000]  主耶穌教我們
[00:16:09.000 --> 00:16:11.000]  要愛人如己
[00:16:11.000 --> 00:16:12.000]  我深信這句話
[00:16:12.000 --> 00:16:15.000]  弟兄姊妹你回教會應該聽得多
[00:16:15.000 --> 00:16:18.000]  愛人如己
[00:16:18.000 --> 00:16:21.000]  我深信你愛惜自己
[00:16:21.000 --> 00:16:23.000]  你應該懂得
[00:16:23.000 --> 00:16:25.000]  怎樣照顧自己
[00:16:25.000 --> 00:16:27.000]  有好的生活
[00:16:27.000 --> 00:16:29.000]  你應該懂得
[00:16:29.000 --> 00:16:32.000]  但耶穌這句話是什麼
[00:16:32.000 --> 00:16:35.000]  是愛別人
[00:16:35.000 --> 00:16:38.000]  好像愛你自己
[00:16:38.000 --> 00:16:42.000]  這才是耶穌叫我們去做的
[00:16:42.000 --> 00:16:44.000]  我們天生的本能
[00:16:44.000 --> 00:16:47.000]  我們懂得去照顧自己
[00:16:47.000 --> 00:16:49.000]  但很多時候我們忘記了
[00:16:49.000 --> 00:16:51.000]  在身邊
[00:16:51.000 --> 00:16:52.000]  在周遭
[00:16:52.000 --> 00:16:53.000]  正如我所說
[00:16:53.000 --> 00:16:56.000]  在香港這個我們所愛的城市
[00:16:56.000 --> 00:16:58.000]  在當中
[00:16:58.000 --> 00:17:02.000]  真的有很多有需要的人
[00:17:02.000 --> 00:17:04.000]  求神幫助我們
[00:17:04.000 --> 00:17:06.000]  懂得去看到
