
[00:00:00.000 --> 00:00:03.040]  我知道頂展會有些壓力
[00:02:34.760 --> 00:02:36.760]  有耳的就應當聽
[00:02:36.760 --> 00:02:40.440]  為什麼耶穌講完的比喻
[00:02:40.440 --> 00:02:41.800]  大聲要講這句話
[00:02:41.800 --> 00:02:43.160]  究竟是什麼原因呢?
[00:02:43.160 --> 00:02:45.920]  路加要寫這句話出來又是什麼原因呢?
[00:02:45.920 --> 00:02:48.800]  這個是我們讀的時候一直要問的
[00:02:48.800 --> 00:02:49.600]  第九節
[00:02:49.600 --> 00:02:52.040]  「門徒問耶穌說這比喻是什麼意思
[00:02:52.040 --> 00:02:54.840]  他說:神的國的奧秘只叫你們知道
[00:02:54.840 --> 00:02:56.440]  只要別人就用比喻
[00:02:56.440 --> 00:02:58.360]  叫他們看也看不見
[00:02:58.360 --> 00:02:59.440]  聽也聽不明
[00:02:59.440 --> 00:03:00.880]  這比喻乃是這樣
[00:03:00.880 --> 00:03:02.440]  種子就是神的道
[00:03:02.440 --> 00:03:03.960]  那些落在路旁的
[00:03:03.960 --> 00:03:04.960]  就是人聽了道
[00:03:04.960 --> 00:03:06.200]  隨後魔鬼來
[00:03:06.200 --> 00:03:08.400]  從他們心裡面把道奪去
[00:03:08.400 --> 00:03:10.120]  恐怕他們信了得救
[00:03:10.120 --> 00:03:11.680]  那些落在盆石上面的
[00:03:11.680 --> 00:03:12.680]  就是人聽了道
[00:03:12.680 --> 00:03:13.520]  歡喜領仇
[00:03:13.520 --> 00:03:14.680]  但心中沒有根
[00:03:14.680 --> 00:03:16.200]  不過暫時相信
[00:03:16.200 --> 00:03:18.880]  及至遇見試煉就退後了
[00:03:18.880 --> 00:03:20.240]  那些落在荊棘裡面的
[00:03:20.240 --> 00:03:21.400]  就是人聽了道
[00:03:21.400 --> 00:03:22.520]  走開以後
[00:03:22.520 --> 00:03:25.400]  被今世的思慮潛在燕落擠住了
[00:03:25.400 --> 00:03:28.200]  便結不出成熟的子粒來
[00:03:28.200 --> 00:03:29.400]  那些落在好土裡面的
[00:03:29.400 --> 00:03:30.520]  就是人聽了道
[00:03:30.520 --> 00:03:33.000]  持守在誠實良善的心裡面
[00:03:33.000 --> 00:03:36.320]  並且忍耐著結果實
[00:03:36.320 --> 00:03:37.960]  沒有人點燈
[00:03:37.960 --> 00:03:39.600]  用器具蓋上
[00:03:39.600 --> 00:03:41.360]  或放在床底下
[00:03:41.360 --> 00:03:43.040]  乃是放在燈台上
[00:03:43.040 --> 00:03:46.480]  叫進來的人看叫亮光
[00:03:46.480 --> 00:03:49.440]  因為隱藏的事沒有不顯露出來的
[00:03:49.440 --> 00:03:52.720]  隱瞞的事沒有不露出來被人知道的
[00:03:52.720 --> 00:03:55.080]  所以你們應當小心這樣聽
[00:03:55.080 --> 00:03:57.120]  因為凡有的還要監禁他們
[00:03:57.120 --> 00:03:59.280]  凡沒有的連他自己以為有的
[00:03:59.280 --> 00:04:00.680]  也要奪去
[00:04:00.680 --> 00:04:02.600]  為什麼十六節和十七節
[00:04:02.600 --> 00:04:04.760]  和殺種比喻又有什麼關係呢?
[00:04:04.760 --> 00:04:07.400]  你讀的時候就開始要問這個問題了
[00:04:07.400 --> 00:04:09.280]  他好像在說另一樣東西
[00:04:09.280 --> 00:04:12.640]  跟殺種比喻好像沒有什麼關係
[00:04:12.640 --> 00:04:17.520]  但是整個殺種比喻的解釋的結尾
[00:04:17.520 --> 00:04:20.120]  不是在十五節完結
[00:04:20.120 --> 00:04:22.840]  是在十八節才完結
[00:04:22.840 --> 00:04:25.320]  我們看到接著十九到二十一節
[00:04:25.320 --> 00:04:27.400]  是不是另一個段落、另一個片段呢?
[00:04:27.400 --> 00:04:30.240]  因為聖經原本是沒有章節的
[00:04:30.240 --> 00:04:33.680]  所以在解經裡面第一部分要處理的
[00:04:33.680 --> 00:04:37.080]  這段經文是包括哪幾節聖經
[00:04:37.080 --> 00:04:39.960]  這是解經裡面第一件必須要處理的
[00:04:39.960 --> 00:04:43.120]  十九到二十一節是否屬於這一段呢?
[00:04:43.120 --> 00:04:44.520]  還是另一個段落呢?
[00:04:44.520 --> 00:04:47.960]  提到耶穌的母親和她弟兄來
[00:04:47.960 --> 00:04:50.400]  因為人多不得好加斤錢
[00:04:50.400 --> 00:04:51.480]  有人告訴她說
[00:04:51.480 --> 00:04:53.920]  你母親和你的弟兄都站在外面
[00:04:53.920 --> 00:04:54.720]  要見你
[00:04:54.720 --> 00:04:55.680]  耶穌回答說
[00:04:55.680 --> 00:04:58.720]  聽了神的道而遵行的人就是我母親
[00:04:58.720 --> 00:05:00.080]  我的弟兄了
[00:05:00.080 --> 00:05:02.200]  我就會將這兩節經文
[00:05:02.200 --> 00:05:05.680]  放在同一個段落裡面
[00:05:05.680 --> 00:05:07.240]  一會兒會解釋給大家知道
[00:05:07.240 --> 00:05:08.440]  為什麼會這樣理解
[00:05:08.440 --> 00:05:10.800]  我們今天的引言比較長
[00:05:10.800 --> 00:05:12.400]  因為我們要先解決了
[00:05:12.400 --> 00:05:14.720]  這段經文一些我們必須要處理的部分
[00:05:14.720 --> 00:05:16.040]  如果處理不了的話
[00:05:16.040 --> 00:05:18.720]  我們講到的時候就很難講了
[00:05:18.720 --> 00:05:19.680]  我們怎樣處理呢?
[00:05:19.680 --> 00:05:22.560]  問題是第一到第三節為什麼會出現
[00:05:22.560 --> 00:05:25.240]  它究竟和整段經文有什麼關係
[00:05:25.240 --> 00:05:29.280]  這是我們一會兒到最後部分會提出來的
[00:05:29.280 --> 00:05:31.640]  第二,是「聽」這個字
[00:05:31.640 --> 00:05:35.120]  在二十一節經文裡面出現了六次
[00:05:35.120 --> 00:05:38.560]  請記住十三、十四、十五節是撒種比喻
[00:05:38.560 --> 00:05:41.000]  很自然就講了三次「聽」
[00:05:41.000 --> 00:05:41.880]  應該講四次的
[00:05:41.880 --> 00:05:42.840]  不知為什麼講了三次
[00:05:42.840 --> 00:05:45.040]  在第四種口徒就沒有講到「聽」這個字
[00:05:45.040 --> 00:05:47.320]  我覺得是正常的
[00:05:47.320 --> 00:05:48.320]  「聽」這個字出現了
[00:05:48.320 --> 00:05:50.600]  但是奇怪的是在第八節
[00:05:50.600 --> 00:05:54.520]  十八節、二十一節都有提到「聽」
[00:05:54.520 --> 00:05:55.560]  當你讀聖經的時候
[00:05:55.560 --> 00:05:59.960]  發覺那段經文有一個字或兩個字重複的話
[00:05:59.960 --> 00:06:03.640]  這個重複的字就會成為這段經文的重點
[00:06:03.640 --> 00:06:08.240]  重複的字一定不包括「的」、「了」、「他」、「摩」
[00:06:08.240 --> 00:06:09.400]  這些字
[00:06:09.400 --> 00:06:10.760]  「的」字出現了很多次
[00:06:10.760 --> 00:06:11.800]  所以「的」字是重點
[00:06:11.800 --> 00:06:12.920]  沒有意思的
[00:06:12.920 --> 00:06:14.280]  「了」字出現了很多次
[00:06:14.280 --> 00:06:15.000]  所以「了」字是重點
[00:06:15.000 --> 00:06:15.760]  沒有意思的
[00:06:15.760 --> 00:06:17.360]  但是除了「的」、「了」、「他」、「摩」之外
[00:06:17.360 --> 00:06:19.440]  我們發覺確實在二十一節經文裡面
[00:06:19.440 --> 00:06:21.040]  「聽」這個字出現了六次
[00:06:21.040 --> 00:06:23.800]  就是說「聽」在這段經文裡面很重要
[00:06:23.800 --> 00:06:26.640]  第三,在整個撒種的比喻裡面
[00:06:26.640 --> 00:06:27.520]  剛才我講了
[00:06:27.520 --> 00:06:29.560]  不是十五節耶穌解釋完了
[00:06:29.560 --> 00:06:31.520]  撒種比喻就在那裡完結
[00:06:31.520 --> 00:06:33.880]  不是在那裡,是在十八節才完結
[00:06:33.880 --> 00:06:35.720]  如果在十八節才完結的話
[00:06:35.720 --> 00:06:39.080]  十六、十七節就跟撒種比喻有什麼關係
[00:06:39.080 --> 00:06:42.120]  這是我們的難題
[00:06:42.120 --> 00:06:44.440]  因為到十八節他才說
[00:06:44.440 --> 00:06:46.440]  所以你不要留心
[00:06:46.440 --> 00:06:47.600]  「怎樣聽」
[00:06:47.600 --> 00:06:48.480]  「怎樣聆聽」
[00:06:48.480 --> 00:06:50.280]  英文是「How」
[00:06:50.280 --> 00:06:52.160]  很重要的,弟兄姊妹
[00:06:52.160 --> 00:06:55.720]  「怎樣聆聽」是這段經文的重點
[00:06:55.720 --> 00:06:59.040]  因為耶穌的結論、總結就說
[00:06:59.040 --> 00:07:01.960]  「怎樣聆聽」是他的重點
[00:07:01.960 --> 00:07:02.880]  講撒種的比喻
[00:07:02.880 --> 00:07:05.000]  很多時候我們以為撒種比喻
[00:07:05.000 --> 00:07:07.400]  請大家記住,起碼路加福不是這樣
[00:07:07.400 --> 00:07:09.600]  馬太科那樣講撒種比喻未必是這樣
[00:07:09.600 --> 00:07:12.920]  但是路加福那樣起碼就是要講的
[00:07:12.920 --> 00:07:15.040]  整個撒種比喻的重點
[00:07:15.040 --> 00:07:17.880]  是要講給讀者聽
[00:07:17.880 --> 00:07:21.440]  你應該怎樣去聽
[00:07:21.440 --> 00:07:23.040]  這個就是重點
[00:07:23.040 --> 00:07:26.040]  所以過往你聽過撒種比喻很多次
[00:07:26.040 --> 00:07:28.520]  你會有很多的理解、有很多的印象
[00:07:28.520 --> 00:07:31.280]  但是今天我想你重新想一想
[00:07:31.280 --> 00:07:33.080]  在整個路加福這段經文裡面
[00:07:33.080 --> 00:07:35.880]  講的撒種比喻不是你過往所理解的
[00:07:35.880 --> 00:07:37.880]  而是他要講出一個主題
[00:07:37.880 --> 00:07:39.440]  因為耶穌總結了
[00:07:39.440 --> 00:07:41.880]  「怎樣聆聽」是重要的
[00:07:41.880 --> 00:07:42.720]  為什麼呢?
[00:07:42.720 --> 00:07:45.560]  他說「對那些聽從我教導
[00:07:45.560 --> 00:07:48.000]  還要讓他領悟得更多
[00:07:48.000 --> 00:07:50.440]  對那些不聽從的人
[00:07:50.440 --> 00:07:54.240]  就連他自以為明白的都拿走了」
[00:07:54.240 --> 00:07:56.240]  我引用《新普及譯本》
[00:07:56.240 --> 00:07:59.760]  讓你和合本有一個更好的理解這段經文
[00:07:59.760 --> 00:08:02.920]  因為耶穌是在不同的場合
[00:08:02.920 --> 00:08:05.920]  講過同樣的法、同樣的說話
[00:08:05.920 --> 00:08:06.560]  但同樣的說話
[00:08:06.560 --> 00:08:08.560]  究竟在這段經文是否這樣理解
[00:08:08.560 --> 00:08:10.960]  我們必須要看上下文才知道
[00:08:10.960 --> 00:08:13.040]  我這樣講你開始明白了
[00:08:13.040 --> 00:08:15.200]  如果今天你一見到我
[00:08:15.200 --> 00:08:17.000]  帶著聖經講路加福第八章
[00:08:17.000 --> 00:08:17.880]  講撒種比喻
[00:08:17.880 --> 00:08:19.520]  你說「哦,聽過了」
[00:08:19.520 --> 00:08:20.520]  「哦,我明白了」
[00:08:20.520 --> 00:08:22.600]  「哦,沒什麼新的東西了」
[00:08:22.600 --> 00:08:24.400]  「哦,知道了,我也教過了」
[00:08:24.400 --> 00:08:26.200]  「OK,哦,查經我也查過了」
[00:08:26.200 --> 00:08:26.760]  「OK」
[00:08:26.760 --> 00:08:31.760]  這樣就會連你自以為明白的都拿走了
[00:08:31.760 --> 00:08:32.840]  明白了嗎?
[00:08:32.840 --> 00:08:34.320]  因為你接著不聽了
[00:08:34.320 --> 00:08:35.840]  這樣你就拿走了
[00:08:35.840 --> 00:08:40.040]  但如果你願意聽教導的話
[00:08:40.040 --> 00:08:42.080]  你會領悟得更多
[00:08:42.080 --> 00:08:43.360]  「同你教人聽眾的安心」
[00:08:43.360 --> 00:08:46.800]  「祝福你領悟更多」
[00:08:46.800 --> 00:08:48.560]  所以耶穌在這裡說是很容易明白的
[00:08:48.560 --> 00:08:50.240]  你以為已經明白了
[00:08:50.240 --> 00:08:52.480]  所以連你以為明白的東西都拿走了
[00:08:52.480 --> 00:08:54.640]  但是你不會覺得以為明白
[00:08:54.640 --> 00:08:55.920]  你在這裡聽的話
[00:08:55.920 --> 00:08:57.800]  你的領悟就會更多
[00:08:57.800 --> 00:09:00.320]  所以我鼓勵你一件事
[00:09:00.320 --> 00:09:01.880]  我順便一提
[00:09:01.880 --> 00:09:04.120]  順便一提這段經文不是說這件事
[00:09:04.120 --> 00:09:06.640]  我們聽道的態度應該是什麼呢?
[00:09:06.640 --> 00:09:09.120]  聽道的態度不要看講完
[00:09:09.120 --> 00:09:11.600]  當然我知道世代的人真的看講完
[00:09:11.600 --> 00:09:12.560]  但是不要看講完
[00:09:12.560 --> 00:09:13.240]  為什麼呢?
[00:09:13.240 --> 00:09:16.000]  今天誰講道
[00:09:16.000 --> 00:09:17.680]  誰講道不重要
[00:09:17.680 --> 00:09:21.680]  重要的是他是不是在講道
[00:09:21.680 --> 00:09:23.160]  聽清楚了嗎?
[00:09:23.160 --> 00:09:25.200]  如果他不是在講道
[00:09:25.200 --> 00:09:28.360]  在教會來說誰都是沒意思的
[00:09:28.360 --> 00:09:29.680]  教會就是講道
[00:09:29.680 --> 00:09:31.040]  崇拜就是講道
[00:09:31.040 --> 00:09:32.520]  不是講話
[00:09:32.520 --> 00:09:35.160]  接著你說這個人講話我不明白
[00:09:35.160 --> 00:09:37.200]  這個人講話
[00:09:37.200 --> 00:09:38.800]  他講得很差
[00:09:38.800 --> 00:09:40.880]  不要緊的
[00:09:40.880 --> 00:09:42.440]  我告訴你
[00:09:42.440 --> 00:09:46.960]  我怎樣度過講完講話很差的日子呢?
[00:09:46.960 --> 00:09:48.320]  我就不睡覺
[00:09:48.320 --> 00:09:50.480]  我就拿一本聖經自己看
[00:09:50.480 --> 00:09:53.680]  他講一段經文我就自己看一次
[00:09:53.680 --> 00:09:55.840]  看兩次,看三次
[00:09:55.840 --> 00:09:58.680]  因為他講不到東西給你聽不要緊的
[00:09:58.680 --> 00:10:01.600]  聖經總會講到東西給你聽的
[00:10:01.600 --> 00:10:02.640]  對嗎?
[00:10:02.640 --> 00:10:05.200]  所以你最重要不要睡覺
[00:10:05.200 --> 00:10:05.960]  明白嗎?
[00:10:05.960 --> 00:10:06.600]  因為很重要
[00:10:06.600 --> 00:10:08.000]  你要保持著不要睡覺
[00:10:08.000 --> 00:10:09.880]  去看幾次,看到自己明白
[00:10:09.880 --> 00:10:11.360]  你就會領悟更多
[00:10:11.360 --> 00:10:13.360]  你的領悟更多可能不是講完給你的
[00:10:13.360 --> 00:10:14.880]  你突然看看經文
[00:10:14.880 --> 00:10:16.400]  噔一聲
[00:10:16.400 --> 00:10:18.120]  有所得著,感謝主
[00:10:18.120 --> 00:10:19.440]  今天的講完祝福不了我
[00:10:19.440 --> 00:10:21.280]  我自己有所領受
[00:10:21.280 --> 00:10:22.640]  聽得明白這個態度嗎?
[00:10:22.640 --> 00:10:25.640]  我只是補充,跟經文無關
[00:10:25.640 --> 00:10:26.640]  主題是什麼呢?
[00:10:26.640 --> 00:10:27.640]  如果這樣的話
[00:10:27.640 --> 00:10:28.560]  主題就是
[00:10:28.560 --> 00:10:32.520]  怎樣聽比聽更加重要
[00:10:32.520 --> 00:10:35.000]  我們學會怎樣聽
[00:10:35.000 --> 00:10:37.280]  比聽更加重要
[00:10:37.280 --> 00:10:40.200]  這裡整段經文聽外有聽
[00:10:40.200 --> 00:10:44.000]  聽外有聽不是在講樓盤
[00:10:44.000 --> 00:10:45.800]  聽外有聽是在講
[00:10:45.800 --> 00:10:48.280]  耶穌在教導怎樣聽的時候
[00:10:48.280 --> 00:10:50.400]  在真實場景裡面有兩批人
[00:10:50.400 --> 00:10:55.040]  就已經展示了怎樣聽
[00:10:55.040 --> 00:10:57.080]  有一批人聽了這個比喻
[00:10:57.080 --> 00:10:58.520]  聽了就算了
[00:10:58.520 --> 00:11:00.440]  但是門徒就走來問
[00:11:00.440 --> 00:11:02.400]  耶穌你說這個比喻是什麼意思
[00:11:02.400 --> 00:11:03.880]  已經有兩類人了
[00:11:03.880 --> 00:11:05.920]  怎樣聽是兩種人
[00:11:05.920 --> 00:11:09.120]  已經表達了如何聽
[00:11:09.120 --> 00:11:10.680]  是兩種人
[00:11:10.680 --> 00:11:11.960]  我們進入經文的部分
[00:11:11.960 --> 00:11:13.280]  我解釋的時候
[00:11:13.280 --> 00:11:15.440]  第一件事我們看看聆聽
[00:11:15.440 --> 00:11:16.600]  原來最主要的目的
[00:11:16.600 --> 00:11:19.080]  是願意尋求明白
[00:11:19.080 --> 00:11:22.040]  但聆聽不同聽聞
[00:11:22.040 --> 00:11:24.040]  我們這個世代資訊太發達
[00:11:24.040 --> 00:11:27.840]  很多人都聽說
[00:11:27.840 --> 00:11:29.200]  聽說
[00:11:29.200 --> 00:11:31.200]  聽說這兩個字我覺得很好
[00:11:31.200 --> 00:11:33.320]  我們聽了就說
[00:11:33.320 --> 00:11:34.200]  是吧
[00:11:34.200 --> 00:11:34.920]  我們不管的
[00:11:34.920 --> 00:11:37.680]  我們都不尋求真相
[00:11:37.680 --> 00:11:39.880]  最近我去到不同國家
[00:11:39.880 --> 00:11:40.720]  人們就跟我說
[00:11:40.720 --> 00:11:42.080]  牧師啊
[00:11:42.080 --> 00:11:44.280]  你反對佔中嗎?
[00:11:44.280 --> 00:11:45.440]  我說你怎麼知道
[00:11:45.440 --> 00:11:46.760]  我沒有表達過
[00:11:46.760 --> 00:11:47.880]  我看新聞的
[00:11:47.880 --> 00:11:48.520]  報紙說
[00:11:48.520 --> 00:11:49.600]  你有看內文嗎?
[00:11:49.600 --> 00:11:50.600]  沒有
[00:11:50.600 --> 00:11:51.240]  我看內文
[00:11:51.240 --> 00:11:52.120]  說你反對佔中
[00:11:52.120 --> 00:11:53.520]  你不是反對佔中嗎?
[00:11:53.520 --> 00:11:56.000]  他只是看標題而已
[00:11:56.000 --> 00:11:57.320]  你明白嗎?看標題
[00:11:57.320 --> 00:11:58.440]  他就聽說
[00:11:58.440 --> 00:11:59.800]  他可能沒有看
[00:11:59.800 --> 00:12:02.080]  他聽別人這樣說
[00:12:02.080 --> 00:12:03.040]  他就聽了
[00:12:03.040 --> 00:12:03.960]  他就說
[00:12:03.960 --> 00:12:04.560]  聽說
[00:12:04.560 --> 00:12:07.040]  聽說你老公死了是嗎?
[00:12:07.040 --> 00:12:08.320]  什麼呀?生了我在這裡
[00:12:08.320 --> 00:12:10.160]  死了嗎?
[00:12:10.160 --> 00:12:12.440]  聽說你兒子逃跑了
[00:12:12.440 --> 00:12:13.400]  誰說的?
[00:12:13.400 --> 00:12:13.920]  我聽說的
[00:12:13.920 --> 00:12:15.080]  他就聽說的
[00:12:15.080 --> 00:12:17.480]  聽了就說的
[00:12:17.480 --> 00:12:21.400]  他是沒有想著尋求明白的
[00:12:21.400 --> 00:12:23.200]  明白嗎?
[00:12:23.200 --> 00:12:26.120]  但是我們今天是要聆聽
[00:12:26.120 --> 00:12:26.800]  不是聽說
[00:12:26.800 --> 00:12:28.440]  我們必須要尋求明白
[00:12:28.440 --> 00:12:30.600]  在第九節到第十節
[00:12:30.600 --> 00:12:31.680]  門徒問耶穌
[00:12:31.680 --> 00:12:32.800]  這個比喻是什麼意思呢?
[00:12:32.800 --> 00:12:33.480]  耶穌說
[00:12:33.480 --> 00:12:34.760]  因為神的國的奧秘
[00:12:34.760 --> 00:12:35.440]  涉及了你們
[00:12:35.440 --> 00:12:36.160]  讓你們知道
[00:12:36.160 --> 00:12:37.480]  但對其餘的人
[00:12:37.480 --> 00:12:38.440]  我再用比喻
[00:12:38.440 --> 00:12:40.560]  好讓他們看卻看不見
[00:12:40.560 --> 00:12:41.920]  聽不能夠領悟
[00:12:41.920 --> 00:12:43.440]  這段經文是應驗了
[00:12:43.440 --> 00:12:45.560]  《舊約二十八書》所說的
[00:12:45.560 --> 00:12:48.120]  但是究竟是這群人
[00:12:48.120 --> 00:12:49.240]  命定了耶穌說
[00:12:49.240 --> 00:12:51.360]  我不會告訴他們
[00:12:51.360 --> 00:12:52.480]  還是怎樣理解這段經文呢?
[00:12:52.480 --> 00:12:53.960]  我們從上下問
[00:12:53.960 --> 00:12:56.720]  我們會理解到耶穌想說什麼
[00:12:56.720 --> 00:12:58.240]  有兩個東西會幫助我們理解的
[00:12:58.240 --> 00:12:58.960]  第一
[00:12:58.960 --> 00:13:00.640]  當門徒問的時候
[00:13:00.640 --> 00:13:02.680]  耶穌肯說的
[00:13:02.680 --> 00:13:03.640]  耶穌不是不肯說的
[00:13:03.640 --> 00:13:04.400]  是不是?
[00:13:04.400 --> 00:13:04.800]  第二
[00:13:04.800 --> 00:13:05.560]  在十八節裡面
[00:13:05.560 --> 00:13:06.240]  耶穌說
[00:13:06.240 --> 00:13:09.000]  隱藏的事將會顯露出來
[00:13:09.000 --> 00:13:13.800]  耶穌從來不隱藏神的話的
[00:13:13.800 --> 00:13:14.840]  換句話說
[00:13:14.840 --> 00:13:16.800]  耶穌不是不想人們知道
[00:13:16.800 --> 00:13:19.040]  不是不想人們明白
[00:13:19.040 --> 00:13:21.160]  是人們根本不想知道
[00:13:21.160 --> 00:13:22.000]  不想明白
[00:13:22.000 --> 00:13:23.160]  所以看了
[00:13:23.160 --> 00:13:23.680]  看不見
[00:13:23.680 --> 00:13:24.560]  當看不見
[00:13:24.560 --> 00:13:25.400]  聽了
[00:13:25.400 --> 00:13:26.440]  領受不了
[00:13:26.440 --> 00:13:27.720]  因為聽了而已
[00:13:27.720 --> 00:13:30.440]  他沒有想要明白的
[00:13:30.440 --> 00:13:32.080]  你明白嗎?
[00:13:32.080 --> 00:13:32.760]  我不明白
[00:13:32.760 --> 00:13:33.640]  聽了不明白
[00:13:33.640 --> 00:13:35.480]  那你有沒有想要明白?
[00:13:35.480 --> 00:13:36.000]  但是
[00:13:36.000 --> 00:13:36.720]  沒有想要明白的
[00:13:36.720 --> 00:13:38.160]  耶穌就不說
[00:13:38.160 --> 00:13:39.600]  因為在另一段經文
[00:13:39.600 --> 00:13:40.280]  耶穌說
[00:13:40.280 --> 00:13:41.480]  不要將珍珠
[00:13:41.480 --> 00:13:43.320]  珍珠對猶太人來說是很寶貴的
[00:13:43.320 --> 00:13:44.480]  丟給那些豬
[00:13:44.480 --> 00:13:46.640]  用廣東話是很押韻的
[00:13:46.640 --> 00:13:49.600]  用珍珠丟給豬是浪費的
[00:13:49.600 --> 00:13:50.160]  同樣地
[00:13:50.160 --> 00:13:51.680]  那些人不想知道
[00:13:51.680 --> 00:13:53.800]  你告訴他就浪費了
[00:13:53.800 --> 00:13:56.000]  這是很簡單的事情
[00:13:56.000 --> 00:13:58.120]  現在互聯網的世界
[00:13:58.120 --> 00:14:00.720]  是令人對知識越來越沒興趣
[00:14:00.720 --> 00:14:01.320]  為什麼呢?
[00:14:01.320 --> 00:14:04.440]  他太早知道他不應該知道的東西
[00:14:04.440 --> 00:14:05.840]  你有什麼資料不知道呢?
[00:14:05.840 --> 00:14:07.480]  太早知道他不應該知道的東西
[00:14:07.480 --> 00:14:08.520]  到他要知道的時候
[00:14:08.520 --> 00:14:09.480]  他就看過了
[00:14:09.480 --> 00:14:11.400]  但是他沒有深入研究過
