
[00:00:00.000 --> 00:00:06.980]  今天我們會繼續看到彼得教導我們如何面對主的回來
[00:03:23.560 --> 00:03:27.560]  原來用巴士去代替火車
[00:03:27.560 --> 00:03:29.560]  我不知道是不是要鐵路維修
[00:03:29.560 --> 00:03:31.560]  結果差不多要三個小時
[00:03:31.560 --> 00:03:33.560]  就是說我完全不能夠
[00:03:33.560 --> 00:03:36.560]  不能夠去到Darby
[00:03:36.560 --> 00:03:38.560]  第二天星期六走
[00:03:38.560 --> 00:03:41.560]  我就馬上找我曼城的一個會友
[00:03:41.560 --> 00:03:42.560]  請大家為他祈禱
[00:03:42.560 --> 00:03:44.560]  我說我可不可以住住你家一晚
[00:03:44.560 --> 00:03:47.560]  第二天我在曼徹斯特廣東就容易了
[00:03:47.560 --> 00:03:48.560]  那他就說
[00:03:48.560 --> 00:03:50.560]  牧師我不是不想
[00:03:50.560 --> 00:03:52.560]  但是我的腳痛風症
[00:03:52.560 --> 00:03:54.560]  我很久沒有出過街了
[00:03:54.560 --> 00:03:55.560]  我也開不了車
[00:03:55.560 --> 00:03:57.560]  所以這次招待不了你
[00:03:57.560 --> 00:03:59.560]  我就覺得死了
[00:03:59.560 --> 00:04:01.560]  已經通知了那邊的牧師
[00:04:01.560 --> 00:04:03.560]  可不可以幫我找一些人來
[00:04:03.560 --> 00:04:06.560]  讓我借宿一晚
[00:04:06.560 --> 00:04:08.560]  後來Darby的弟兄知道
[00:04:08.560 --> 00:04:09.560]  牧師不要緊
[00:04:09.560 --> 00:04:10.560]  你照樣來我家住
[00:04:10.560 --> 00:04:12.560]  我明天載你去
[00:04:12.560 --> 00:04:14.560]  他也顯示地圖給我看
[00:04:14.560 --> 00:04:15.560]  他要開私家車
[00:04:15.560 --> 00:04:17.560]  原來一個多小時就去到曼徹斯特了
[00:04:17.560 --> 00:04:19.560]  又讓我多住一晚
[00:04:19.560 --> 00:04:21.560]  所以我很深感受到
[00:04:21.560 --> 00:04:22.560]  原來切實相愛
[00:04:22.560 --> 00:04:25.560]  就是約翰三書原來怎麼說
[00:04:25.560 --> 00:04:28.560]  就是說那些人接待那些弟兄
[00:04:28.560 --> 00:04:29.560]  或者一些宣教士
[00:04:29.560 --> 00:04:32.560]  就顯出這份敬愛
[00:04:32.560 --> 00:04:33.560]  得到神的祝福
[00:04:33.560 --> 00:04:35.560]  大概那時教會的一個領袖
[00:04:35.560 --> 00:04:36.560]  約翰三書
[00:04:36.560 --> 00:04:39.560]  竟然是阻止教會的人
[00:04:39.560 --> 00:04:40.560]  去接待其他人
[00:04:40.560 --> 00:04:42.560]  甚至惡到如果你接待他
[00:04:42.560 --> 00:04:44.560]  他會趕你出教會
[00:04:44.560 --> 00:04:46.560]  所以約翰就寫這本書
[00:04:46.560 --> 00:04:47.560]  去責備這個人
[00:04:47.560 --> 00:04:50.560]  和叫我們要學習怎樣去接納
[00:04:50.560 --> 00:04:51.560]  去關心人
[00:04:51.560 --> 00:04:52.560]  好了
[00:04:52.560 --> 00:04:54.560]  這是綿羊山羊的比喻
[00:04:54.560 --> 00:04:56.560]  第三個比喻就是
[00:04:56.560 --> 00:04:57.560]  按財受積的比喻
[00:04:57.560 --> 00:04:58.560]  大家都很熟悉
[00:04:58.560 --> 00:05:00.560]  就是在《馬太福音》裡面
[00:05:00.560 --> 00:05:01.560]  耶穌說了
[00:05:01.560 --> 00:05:03.560]  有一個人有五千兩銀子
[00:05:03.560 --> 00:05:05.560]  有個二千 有個一千
[00:05:05.560 --> 00:05:06.560]  但一千個什麼都不做
[00:05:06.560 --> 00:05:07.560]  就埋在地上
[00:05:07.560 --> 00:05:09.560]  那個主人就責備他
[00:05:09.560 --> 00:05:11.560]  你懶得在銀行收息
[00:05:11.560 --> 00:05:12.560]  你都不去收
[00:05:12.560 --> 00:05:14.560]  你就被趕出去了
[00:05:14.560 --> 00:05:15.560]  但是記住
[00:05:15.560 --> 00:05:16.560]  我經常說恩典不是太美麗
[00:05:16.560 --> 00:05:18.560]  恩典是太沉重了
[00:05:18.560 --> 00:05:20.560]  那個五千的當然被讚賞
[00:05:20.560 --> 00:05:22.560]  拿了這個一千的
[00:05:22.560 --> 00:05:24.560]  就給了五千的那個
[00:05:24.560 --> 00:05:25.560]  但不是給他花的
[00:05:25.560 --> 00:05:26.560]  叫他多做一點
[00:05:26.560 --> 00:05:28.560]  我自己就很深體會到
[00:05:28.560 --> 00:05:31.560]  就是你越願意侍奉
[00:05:31.560 --> 00:05:35.560]  你就越能夠得到神的讚賞
[00:05:35.560 --> 00:05:37.560]  就越多機會去服侍
[00:05:37.560 --> 00:05:38.560]  所以都是祝福
[00:05:38.560 --> 00:05:39.560]  但是都是沉重的
[00:05:39.560 --> 00:05:42.560]  好了 我們就會看到一樣東西
[00:05:42.560 --> 00:05:46.560]  原來謹慎自守 警醒禱告
[00:05:46.560 --> 00:05:50.560]  這個就是我們的教導
[00:05:50.560 --> 00:05:51.560]  第四章第七節
[00:05:51.560 --> 00:05:53.560]  就是個人性的
[00:05:53.560 --> 00:05:56.560]  好了 我請Yvonne跟我們再讀
[00:05:56.560 --> 00:05:59.560]  給了前面第四章第八到第九節
[00:05:59.560 --> 00:06:02.560]  這個就是群體性的
[00:06:02.560 --> 00:06:06.560]  最要緊的是彼此切實相愛
[00:06:06.560 --> 00:06:08.560]  因為愛能遮掩許多的罪
[00:06:08.560 --> 00:06:11.560]  你們要互相相待 不發怨言
[00:06:11.560 --> 00:06:15.560]  好了 愛不是叫你去掩飾對方的錯
[00:06:15.560 --> 00:06:18.560]  但不是去揚它 到處唱它
[00:06:18.560 --> 00:06:21.560]  這個大家可以在上網聽聽
[00:06:21.560 --> 00:06:24.560]  好了 這次我們看第三方面的提醒
[00:06:24.560 --> 00:06:25.560]  就是今天我們要看的經文
[00:06:25.560 --> 00:06:27.560]  都是只有兩節的經文
[00:06:27.560 --> 00:06:29.560]  就是要彼此服侍
[00:06:29.560 --> 00:06:32.560]  好了 剛才講到愛就是不發怨言
[00:06:32.560 --> 00:06:35.560]  包容接納和實際的行動
[00:06:35.560 --> 00:06:37.560]  使人歸正
[00:06:37.560 --> 00:06:39.560]  現在Yvonne帶領我們
[00:06:39.560 --> 00:06:40.560]  但我很想大家
[00:06:40.560 --> 00:06:41.560]  雖然你關了咪
[00:06:41.560 --> 00:06:44.560]  但我想你們一起讀這段經文 好嗎
[00:06:44.560 --> 00:06:45.560]  就算你不讀出來
[00:06:45.560 --> 00:06:47.560]  你在心裡也要跟著讀 好嗎
[00:06:47.560 --> 00:06:48.560]  好 謝謝Yvonne
[00:06:48.560 --> 00:06:52.560]  各人要照所得的恩賜彼此服侍
[00:06:52.560 --> 00:06:55.560]  作神百般恩賜的好管家
[00:06:55.560 --> 00:06:58.560]  若有講道的 要按照神的聖言講
[00:06:58.560 --> 00:07:00.560]  若有服侍人的
[00:07:00.560 --> 00:07:03.560]  要按照神所賜的力量服侍
[00:07:03.560 --> 00:07:06.560]  叫神在凡事上因耶穌基督得榮耀
[00:07:06.560 --> 00:07:09.560]  原來榮耀權能都市他地
[00:07:09.560 --> 00:07:12.560]  直到永永遠遠 阿們
[00:07:12.560 --> 00:07:14.560]  這一段就是今天我們要看的經文
[00:07:14.560 --> 00:07:19.560]  就會講到我們要按照神所給我們的恩賜彼此服侍
[00:07:19.560 --> 00:07:21.560]  好了 有時候基督徒
[00:07:21.560 --> 00:07:24.560]  對基督教的術語就很熟悉
[00:07:24.560 --> 00:07:26.560]  但是真真正正裡面是什麼意思呢
[00:07:26.560 --> 00:07:28.560]  有時候我們就不是很明白
[00:07:28.560 --> 00:07:30.560]  我先不講 你想一想
[00:07:30.560 --> 00:07:33.560]  恩賜和才幹
[00:07:33.560 --> 00:07:37.560]  怎樣去界定
[00:07:37.560 --> 00:07:39.560]  或者怎樣去劃分呢
[00:07:39.560 --> 00:07:42.560]  兩者之間有沒有關係呢
[00:07:42.560 --> 00:07:46.560]  我不知道大家平時有沒有細心去思想這件事
[00:07:46.560 --> 00:07:50.560]  所以今晚我們先會去探討什麼叫做恩賜
[00:07:50.560 --> 00:07:55.560]  恩賜這個字就是禮物的意思
[00:07:55.560 --> 00:07:58.560]  我兒子的英文名字叫Theodore
[00:07:58.560 --> 00:08:03.560]  為什麼呢 就是神給我的禮物
[00:08:03.560 --> 00:08:06.560]  恩賜是什麼呢
[00:08:06.560 --> 00:08:08.560]  就是神藉著聖靈
[00:08:08.560 --> 00:08:11.560]  隨著他自己的意思來分給各人的
[00:08:11.560 --> 00:08:14.560]  哥倫多前書第12章第11節
[00:08:14.560 --> 00:08:18.560]  這一切都是這位聖靈所運行
[00:08:18.560 --> 00:08:20.560]  隨己以分給各人的
[00:08:20.560 --> 00:08:24.560]  原來就是聖靈將恩賜分給我們
[00:08:24.560 --> 00:08:26.560]  可能我們心裡面就出了一個疑問
[00:08:26.560 --> 00:08:31.560]  就是恩賜和才幹有什麼分別呢
[00:08:31.560 --> 00:08:33.560]  有什麼關連呢
[00:08:33.560 --> 00:08:36.560]  我們先了解才幹的意思是什麼呢
[00:08:36.560 --> 00:08:38.560]  才幹就是才能
[00:08:38.560 --> 00:08:40.560]  有些人就會突出一點
[00:08:40.560 --> 00:08:43.560]  有些人就會平凡一點
[00:08:43.560 --> 00:08:46.560]  但是他們都看到原來才幹雖然可能是
[00:08:46.560 --> 00:08:49.560]  都是你與生俱來
[00:08:49.560 --> 00:08:51.560]  但是都有學後天的培養
[00:08:51.560 --> 00:08:55.560]  甚至要有所謂天時地利人和配合
[00:08:55.560 --> 00:09:00.560]  我們看看次第行第7章20到22節
[00:09:00.560 --> 00:09:03.560]  那時摩西生下來 進美非凡
[00:09:03.560 --> 00:09:06.560]  在他父親家裡撫養了三個月
[00:09:06.560 --> 00:09:08.560]  他被丟棄的時候
[00:09:08.560 --> 00:09:10.560]  法老的女兒拾了去
[00:09:10.560 --> 00:09:12.560]  養為自己的兒子
[00:09:12.560 --> 00:09:15.560]  摩西學了埃及人一切的學問
[00:09:15.560 --> 00:09:17.560]  說話行事都有才能
[00:09:17.560 --> 00:09:20.560]  這裡你看到其實是什麼呢
[00:09:20.560 --> 00:09:22.560]  摩西出了世 講到進美
[00:09:22.560 --> 00:09:25.560]  其實很少三個月的小孩
[00:09:25.560 --> 00:09:27.560]  會用進美這個字來看
[00:09:27.560 --> 00:09:29.560]  在神的眼中是很美麗
[00:09:29.560 --> 00:09:31.560]  他的家人養了他三個月
[00:09:31.560 --> 00:09:33.560]  後來因為南丁要被殺
[00:09:33.560 --> 00:09:35.560]  那時候他終於都怎麼樣呢
[00:09:35.560 --> 00:09:37.560]  他就不敢再養下去了
[00:09:37.560 --> 00:09:40.560]  因為三個月底就會長大和吵
[00:09:40.560 --> 00:09:42.560]  這裡又看到了
[00:09:42.560 --> 00:09:44.560]  我們是不是要信服掌權者
[00:09:44.560 --> 00:09:46.560]  掌權者叫你殺了自己的小孩
[00:09:46.560 --> 00:09:48.560]  你是不是要殺呢
[00:09:48.560 --> 00:09:50.560]  他們又試過 你留意一下
[00:09:50.560 --> 00:09:52.560]  你父母的逆權
[00:09:52.560 --> 00:09:54.560]  就沒有信服掌權者了
[00:09:54.560 --> 00:09:56.560]  後來他姐妹米利昂
[00:09:56.560 --> 00:09:59.560]  就將他放到羅偉造的籃子裡
[00:09:59.560 --> 00:10:01.560]  後來埃及的公主看到
[00:10:01.560 --> 00:10:04.560]  很奇妙 一定有神力感動
[00:10:04.560 --> 00:10:08.560]  收養了這個外邦人的小孩
[00:10:08.560 --> 00:10:10.560]  做自己的兒子
[00:10:10.560 --> 00:10:12.560]  如果你看看歷史
[00:10:12.560 --> 00:10:14.560]  那時候不是純種的埃及人
[00:10:14.560 --> 00:10:17.560]  有做王的 所以有這些事
[00:10:17.560 --> 00:10:19.560]  我想大家留意第二十二節
[00:10:19.560 --> 00:10:23.560]  是學了埃及一切的學問
[00:10:23.560 --> 00:10:25.560]  這個就是怎麼樣
[00:10:25.560 --> 00:10:27.560]  有後天培養的
[00:10:27.560 --> 00:10:30.560]  在皇宮裡面有人好好的教導他
[00:10:30.560 --> 00:10:32.560]  所以才幹是由天父
[00:10:32.560 --> 00:10:34.560]  就是你天生出來
[00:10:34.560 --> 00:10:37.560]  但都配與學習的環境
[00:10:37.560 --> 00:10:40.560]  好了 還要加上怎麼樣呢
[00:10:40.560 --> 00:10:42.560]  要勤奮學習 要有訓練
[00:10:42.560 --> 00:10:45.560]  要累積經驗 於是才成
[00:10:45.560 --> 00:10:47.560]  但是記住 有才幹呢
[00:10:47.560 --> 00:10:49.560]  又未必一定好的
[00:10:49.560 --> 00:10:52.560]  你才幹越高 地位越大的人
[00:10:52.560 --> 00:10:54.560]  你可能做的事就越弊
[00:10:54.560 --> 00:10:57.560]  好 我們看看《列王記》上
[00:10:57.560 --> 00:10:59.560]  第十一章 第二十八節
[00:10:59.560 --> 00:11:02.560]  耶羅波安是大有才能的人
[00:11:02.560 --> 00:11:05.560]  所羅門見者少年人恩勤
[00:11:05.560 --> 00:11:08.560]  就派他監管約瑟家的一切工程
[00:11:08.560 --> 00:11:12.560]  看到嗎 耶羅波安是很聰明的
[00:11:12.560 --> 00:11:13.560]  很有才能的人
[00:11:13.560 --> 00:11:16.560]  所以所羅門就見到這個年輕人很厲害
[00:11:16.560 --> 00:11:19.560]  終點就分派了工作給他做
[00:11:19.560 --> 00:11:21.560]  我們不詳細去講了
[00:11:21.560 --> 00:11:22.560]  記不記得
[00:11:22.560 --> 00:11:25.560]  分裂了以色列國是誰
[00:11:25.560 --> 00:11:27.560]  雖然是有神的容許
[00:11:27.560 --> 00:11:30.560]  北邊的以色列國就由耶羅波安
[00:11:30.560 --> 00:11:33.560]  帶領群眾
[00:11:33.560 --> 00:11:36.560]  結果就令到國家分裂
[00:11:36.560 --> 00:11:38.560]  耶羅波安也很有智慧
[00:11:38.560 --> 00:11:40.560]  但他是熟悉的智慧
[00:11:40.560 --> 00:11:44.560]  他怕那些人會回歸耶路撒冷敬拜神
[00:11:44.560 --> 00:11:46.560]  所以他做了金牛毒
[00:11:46.560 --> 00:11:49.560]  在丹和不特利陷子民於罪當中
[00:11:49.560 --> 00:11:52.560]  但他是很厲害 很有聰明
[00:11:52.560 --> 00:11:55.560]  但這只不過是地上的才幹
[00:11:55.560 --> 00:11:56.560]  所以我經常說
[00:11:56.560 --> 00:11:59.560]  有些人可能他很厲害
[00:11:59.560 --> 00:12:01.560]  讀書年年考第一
[00:12:01.560 --> 00:12:03.560]  或者他辯才很好
[00:12:03.560 --> 00:12:08.560]  但他可能帶來的禍患會更加大
[00:12:08.560 --> 00:12:09.560]  我們看到了
[00:12:09.560 --> 00:12:13.560]  原來才幹是需要配合 需要學習的
[00:12:13.560 --> 00:12:16.560]  我們看看什麼是恩賜
[00:12:16.560 --> 00:12:19.560]  恩賜是有廣泛的意思
[00:12:19.560 --> 00:12:21.560]  也有客位的意思
[00:12:21.560 --> 00:12:24.560]  廣泛的意思就是神賜下了禮物給我們
[00:12:24.560 --> 00:12:26.560]  我們不能配合
[00:12:26.560 --> 00:12:28.560]  但祂給我們這就是恩賜
[00:12:28.560 --> 00:12:30.560]  我已經說過什麼是恩典
[00:12:30.560 --> 00:12:32.560]  你做事出薪水給你
[00:12:32.560 --> 00:12:34.560]  這是人工 應得的
[00:12:34.560 --> 00:12:36.560]  但無端端出兩個月薪水
[00:12:36.560 --> 00:12:37.560]  又不是開除你
[00:12:37.560 --> 00:12:39.560]  這就是恩典
[00:12:39.560 --> 00:12:43.560]  好 客意上是什麼呢
[00:12:43.560 --> 00:12:45.560]  在工作上或者侍奉上
[00:12:45.560 --> 00:12:46.560]  有特別的能力
[00:12:46.560 --> 00:12:47.560]  我會詳細說
[00:12:47.560 --> 00:12:49.560]  但恩賜其實可以分幾樣
[00:12:49.560 --> 00:12:50.560]  我們可能忘記了
[00:12:50.560 --> 00:12:55.560]  原來你可以有物質上的享受
[00:12:55.560 --> 00:12:58.560]  這個就已經是恩賜
[00:12:58.560 --> 00:13:02.560]  我們看看全套書第五章第十九節
[00:13:02.560 --> 00:13:04.560]  神賜人之才豐富
[00:13:04.560 --> 00:13:06.560]  使他能以食用
[00:13:06.560 --> 00:13:08.560]  能取自己的份
[00:13:08.560 --> 00:13:10.560]  在他勞碌中喜樂
[00:13:10.560 --> 00:13:12.560]  這乃是神的恩賜
[00:13:12.560 --> 00:13:13.560]  看到嗎
[00:13:13.560 --> 00:13:15.560]  說得很清楚是神的恩賜
[00:13:15.560 --> 00:13:17.560]  神給人去做事
[00:13:17.560 --> 00:13:18.560]  你有能力去做事
[00:13:18.560 --> 00:13:20.560]  不只是靠你自己
[00:13:20.560 --> 00:13:22.560]  即是你也有祝福
[00:13:22.560 --> 00:13:23.560]  神給你力量
[00:13:23.560 --> 00:13:25.560]  好 你賺到錢
[00:13:25.560 --> 00:13:27.560]  但最重要是什麼呢
[00:13:27.560 --> 00:13:29.560]  就是你要懂得花錢
[00:13:29.560 --> 00:13:31.560]  真的 不要花太多
[00:13:31.560 --> 00:13:33.560]  也不要太沽寒
[00:13:33.560 --> 00:13:35.560]  即是你應花得花
[00:13:35.560 --> 00:13:36.560]  你明白我的意思嗎
[00:13:36.560 --> 00:13:39.560]  我下個星期的永善連談
[00:13:39.560 --> 00:13:41.560]  就說因加得減
[00:13:41.560 --> 00:13:43.560]  即是你應花的不花
[00:13:43.560 --> 00:13:47.560]  亂花就很大件事了
[00:13:47.560 --> 00:13:53.560]  我見到有很多人
[00:13:53.560 --> 00:13:55.560]  他可以很努力去賺錢
[00:13:55.560 --> 00:13:57.560]  而且有很多錢
[00:13:57.560 --> 00:13:58.560]  但他不肯去花錢
[00:13:58.560 --> 00:14:00.560]  結果怎麼樣呢
[00:14:00.560 --> 00:14:04.560]  就是後來離開了世界的時候
[00:14:04.560 --> 00:14:08.560]  就被人瓜分了
[00:14:08.560 --> 00:14:10.560]  甚至將他浪費了
[00:14:10.560 --> 00:14:12.560]  我又見到有些人
[00:14:12.560 --> 00:14:14.560]  他賺到很多錢
[00:14:14.560 --> 00:14:15.560]  但他不能夠享用
[00:14:15.560 --> 00:14:17.560]  為什麼呢
[00:14:17.560 --> 00:14:18.560]  他身體不好
[00:14:18.560 --> 00:14:20.560]  這個不能吃
[00:14:20.560 --> 00:14:21.560]  那個不能吃
[00:14:21.560 --> 00:14:22.560]  這個熱氣
[00:14:22.560 --> 00:14:23.560]  那個太刺激
[00:14:23.560 --> 00:14:25.560]  這真的很痛苦
[00:14:25.560 --> 00:14:28.560]  所以原來當我們能夠
[00:14:28.560 --> 00:14:30.560]  可以享受
[00:14:32.560 --> 00:14:34.560]  我們自己努力得到的東西
[00:14:34.560 --> 00:14:35.560]  這個就是賜賜
[00:14:35.560 --> 00:14:36.560]  第二就是什麼呢
[00:14:36.560 --> 00:14:38.560]  我們有永恆的生命
[00:14:38.560 --> 00:14:40.560]  羅馬書第六章第23節
[00:14:40.560 --> 00:14:41.560]  大家很熟悉的
[00:14:41.560 --> 00:14:43.560]  因為罪的公駕乃是死
[00:14:43.560 --> 00:14:44.560]  唯有神的恩賜
[00:14:44.560 --> 00:14:49.560]  在我們主基督耶穌裡乃是永生
[00:14:49.560 --> 00:14:51.560]  公駕就是你應得的
[00:14:51.560 --> 00:14:52.560]  你犯罪就要死
[00:14:52.560 --> 00:14:54.560]  但原來神給我們有恩典
[00:14:54.560 --> 00:14:55.560]  有恩賜
[00:14:55.560 --> 00:14:57.560]  原來這個恩賜是什麼
[00:14:57.560 --> 00:14:58.560]  就是在主耶穌裡面
[00:14:58.560 --> 00:14:59.560]  我們相信祂的時候
[00:14:59.560 --> 00:15:00.560]  我們有永生
[00:15:00.560 --> 00:15:02.560]  所以神賜下了聖靈
[00:15:02.560 --> 00:15:04.560]  和我們信徒同在
[00:15:04.560 --> 00:15:06.560]  這個也是恩賜
[00:15:06.560 --> 00:15:09.560]  在《十一章》第十五到第十七節
[00:15:09.560 --> 00:15:10.560]  我沒有打出來
[00:15:10.560 --> 00:15:11.560]  大家回去看
[00:15:11.560 --> 00:15:12.560]  筆記都有寫了
[00:15:12.560 --> 00:15:15.560]  還有我最熟悉的是什麼呢
[00:15:15.560 --> 00:15:17.560]  就是我們在為神工作上
[00:15:17.560 --> 00:15:20.560]  有突出的一種表現
[00:15:20.560 --> 00:15:22.560]  或者這種能力
[00:15:22.560 --> 00:15:24.560]  這個就是神的恩賜
[00:15:24.560 --> 00:15:26.560]  好 我們看看羅馬書
[00:15:26.560 --> 00:15:28.560]  第十二章第六節
[00:15:28.560 --> 00:15:31.560]  按我們所得的恩賜各有不同
[00:15:31.560 --> 00:15:36.560]  或說預言就當照著信心的程度說預言
[00:15:36.560 --> 00:15:37.560]  焦點在前面
[00:15:37.560 --> 00:15:39.560]  按我們所得的恩賜
[00:15:39.560 --> 00:15:40.560]  就是神給我們
[00:15:40.560 --> 00:15:41.560]  各有不同
[00:15:41.560 --> 00:15:43.560]  每個人都有不同的恩賜
[00:15:43.560 --> 00:15:44.560]  很簡單舉個例子
[00:15:44.560 --> 00:15:47.560]  有些人彈琴很厲害
[00:15:47.560 --> 00:15:48.560]  在音樂上面
[00:15:48.560 --> 00:15:51.560]  他可以在崇拜裡面做司琴
[00:15:51.560 --> 00:15:53.560]  又或者他唱歌很好
[00:15:53.560 --> 00:15:54.560]  可以大敬拜
[00:15:54.560 --> 00:15:58.560]  有些人可以很有耐心
[00:15:58.560 --> 00:16:00.560]  去聽別人的細數
[00:16:00.560 --> 00:16:02.560]  這時候就很不同了
[00:16:02.560 --> 00:16:04.560]  所以每個人都有不同的恩賜
[00:16:04.560 --> 00:16:05.560]  最重要是什麼呢
[00:16:05.560 --> 00:16:08.560]  就是你要盡力去做
[00:16:08.560 --> 00:16:12.560]  恩賜是基督徒專有的
[00:16:12.560 --> 00:16:21.560]  絕對不是人的才幹
[00:16:21.560 --> 00:16:24.560]  重生之後 神給我們
[00:16:24.560 --> 00:16:26.560]  很簡單舉一個例子
[00:16:26.560 --> 00:16:29.560]  我其實從小就已經很喜歡說話
[00:16:29.560 --> 00:16:31.560]  這個我不知道是不是恩賜
[00:16:31.560 --> 00:16:33.560]  總之我是很喜歡說話的
[00:16:33.560 --> 00:16:35.560]  所以差不多一天裡面
[00:16:35.560 --> 00:16:36.560]  給我一份佛寺
[00:16:36.560 --> 00:16:37.560]  給我站四五堂
[00:16:37.560 --> 00:16:39.560]  這也是一個祝福和煉
[00:16:39.560 --> 00:16:40.560]  雖然我站四五個小時
[00:16:40.560 --> 00:16:41.560]  講到是不累的
[00:16:41.560 --> 00:16:43.560]  但是你不要忘記
[00:16:43.560 --> 00:16:44.560]  是感恩的
