
[00:00:00.000 --> 00:00:04.100]  司徒信經將基督降世最重要的任務
[00:03:35.540 --> 00:03:37.600]  每天可以望見
[00:03:37.600 --> 00:03:39.660]  最接近無限的事物
[00:03:39.660 --> 00:03:41.700]  天空很大
[00:03:41.700 --> 00:03:43.740]  你看不到那邊
[00:03:43.740 --> 00:03:47.080]  用我們肉眼測量不盡
[00:03:47.080 --> 00:03:48.860]  在我們人類
[00:03:48.860 --> 00:03:52.700]  由出生到今天我們最能夠自然接觸到
[00:03:52.700 --> 00:03:55.000]  最接近無限的事物
[00:03:57.040 --> 00:04:00.640]  而耶穌升天,當然是先升到空中
[00:04:00.640 --> 00:04:05.240]  經文的確是這樣說的,有一朵雲彩把耶穌接走
[00:04:05.240 --> 00:04:11.620]  雲在聖經裡面的用處,經常是用來象徵神的臨在和榮耀
[00:04:11.620 --> 00:04:13.680]  你記起出一及幾
[00:04:13.680 --> 00:04:15.480]  在西內山
[00:04:15.480 --> 00:04:19.320]  神降臨的時候,是有雲遮蓋的山
[00:04:19.320 --> 00:04:24.440]  耶穌登山變象的時候,同樣也有雲彩的出現
[00:04:25.200 --> 00:04:29.040]  所以連繫了幾樣東西,雲彩,上帝的臨在
[00:04:29.040 --> 00:04:31.100]  大光,榮耀
[00:04:31.100 --> 00:04:36.980]  大概我們可以理解,當時門徒所眼見的是一個怎樣的情況
[00:04:36.980 --> 00:04:39.800]  文學大師魯易斯就曾經這樣形容
[00:04:39.800 --> 00:04:43.380]  當時的門徒很可能就是看到耶穌上升到天空
[00:04:43.380 --> 00:04:47.460]  並且漸漸被一片迷糊的光芒所掩蓋了
[00:04:47.460 --> 00:04:52.080]  他們就形容這片的光芒就是雲彩,在天空出現的就是雲
[00:04:53.100 --> 00:04:57.960]  耶穌就在這片光芒當中升天,直到看不見,肉眼看不到
[00:04:57.960 --> 00:05:01.040]  當然我們理解了今天
[00:05:01.040 --> 00:05:02.840]  耶穌不是出了太空
[00:05:02.840 --> 00:05:06.400]  所以太空人沒有在太空見到耶穌
[00:05:06.400 --> 00:05:08.980]  耶穌也不是坐火箭升空
[00:05:08.980 --> 00:05:10.500]  那祂去了哪裡
[00:05:10.500 --> 00:05:16.140]  按照當時古人對天地萬物的理解,其實還沒有發展到我們今天那麼全面
[00:05:16.140 --> 00:05:18.180]  就算是這樣
[00:05:18.180 --> 00:05:22.540]  他們提到《司徒信經》裡提到的降在陰間
[00:05:23.060 --> 00:05:24.080]  那個陰間
[00:05:24.080 --> 00:05:25.620]  不是在說耶穌
[00:05:25.620 --> 00:05:32.020]  死後未復活的時候去了一個地深的地方,去了我們地球最底的地方,不是
[00:05:32.020 --> 00:05:35.600]  而是在說同神最遙遠的地方
[00:05:35.600 --> 00:05:38.680]  而同樣這樣去理解升天
[00:05:38.680 --> 00:05:40.980]  《司徒信經》講完陰間
[00:05:40.980 --> 00:05:43.540]  也都講最高的地方,就是升了上天
[00:05:43.540 --> 00:05:46.620]  也都不是在講一個物理的地點
[00:05:46.620 --> 00:05:49.940]  但有人就說,不是啊,你看看
[00:05:49.940 --> 00:05:51.740]  《司徒行傳》第一章
[00:05:52.240 --> 00:05:53.780]  天使都這樣說
[00:05:53.780 --> 00:06:01.960]  當耶穌離開的時候,他們定征望天,忽然有兩個身穿白衣人站在旁邊,這兩個白衣人就是天使
[00:06:01.960 --> 00:06:03.260]  說什麼
[00:06:03.260 --> 00:06:05.800]  不如你幫我讀一點,預備
[00:06:05.800 --> 00:06:06.820]  說
[00:06:06.820 --> 00:06:08.620]  加利利人啊
[00:06:08.620 --> 00:06:12.460]  你們為什麼站著望天呢
[00:06:12.460 --> 00:06:17.080]  者從你們那裡被接升天的耶穌
[00:06:17.080 --> 00:06:20.660]  你們見他怎樣往天上去
[00:06:21.180 --> 00:06:23.740]  他應該也要怎樣來
[00:06:23.740 --> 00:06:28.860]  天使很明確地說,耶穌升天之後要去的
[00:06:28.860 --> 00:06:30.920]  目的地是天
[00:06:30.920 --> 00:06:33.720]  不是一個地理的地方嗎
[00:06:33.720 --> 00:06:40.380]  其實這裡更加重要的意思就是表達耶穌是怎樣很尊貴地往天上去
[00:06:40.380 --> 00:06:43.460]  他將來是怎樣很尊貴地回來
[00:06:43.460 --> 00:06:48.820]  這個形容就很符合聖經裡面講天的另一重的意思
[00:06:49.860 --> 00:06:55.220]  天也是代表神那種超越而且尊貴榮耀的境界
[00:06:55.220 --> 00:06:59.580]  就好像一個皇座所代表的那種尊貴榮耀一樣
[00:06:59.580 --> 00:07:06.240]  耶穌升天就是表示他離開了我們肉眼可以見到的物質世界,回到天父的榮耀裡面
[00:07:06.240 --> 00:07:08.020]  這樣的境界
[00:07:08.020 --> 00:07:11.100]  是我們人一直用肉眼去看不見的
[00:07:11.100 --> 00:07:16.740]  天使提到門徒,將來你會用肉眼看回
[00:07:16.740 --> 00:07:18.280]  耶穌降臨
[00:07:19.300 --> 00:07:20.840]  他會再在空中出現
[00:07:20.840 --> 00:07:22.640]  而第三
[00:07:22.640 --> 00:07:25.960]  聖經裡面講天更進一步是講
[00:07:25.960 --> 00:07:29.280]  是神永恆生命的狀態
[00:07:29.280 --> 00:07:33.900]  耶穌基督他升上高天他回復到成肉身之前
[00:07:33.900 --> 00:07:38.760]  不受任何受造物那種的拘限,有了全部的權能
[00:07:38.760 --> 00:07:40.040]  尊榮的生命
[00:07:40.040 --> 00:07:42.340]  這個
[00:07:42.340 --> 00:07:45.420]  他回到天父身邊這個狀態
[00:07:45.420 --> 00:07:48.740]  對於門徒來說是難以理解的
[00:07:50.020 --> 00:07:54.120]  所以即使你聽了一段時間,不是說物理地方,即是怎樣呢
[00:07:54.120 --> 00:07:55.140]  你記得
[00:07:55.140 --> 00:07:58.980]  耶穌基督升天就是回到榮耀當中
[00:07:58.980 --> 00:08:02.820]  門徒看不見
[00:08:02.820 --> 00:08:05.380]  升天之後的事情
[00:08:05.380 --> 00:08:10.240]  但原來在這個《士堂傳》裡面
[00:08:10.240 --> 00:08:12.300]  耶穌復活之後
[00:08:12.300 --> 00:08:16.640]  有多少天是和門徒一起呢?今天我們沒有讀的經文
[00:08:17.160 --> 00:08:19.980]  在《士堂傳》一章的第三節
[00:08:19.980 --> 00:08:22.280]  耶穌受難之後
[00:08:22.280 --> 00:08:26.380]  他用很多證據向使徒譴明自己是活著的
[00:08:26.380 --> 00:08:27.900]  40天那麼久
[00:08:27.900 --> 00:08:29.960]  不斷向他們顯現
[00:08:29.960 --> 00:08:32.260]  跟他們講神國的事
[00:08:32.260 --> 00:08:34.560]  還跟他們一起吃飯
[00:08:34.560 --> 00:08:39.440]  在那40天裡面,耶穌就指示關於神國的事給門徒聽
[00:08:39.440 --> 00:08:41.480]  40天
[00:08:41.480 --> 00:08:44.820]  在教會傳統來說
[00:08:45.580 --> 00:08:47.880]  這個主日,即是今天這個主日
[00:08:47.880 --> 00:08:50.180]  是可以被稱為升天後主日
[00:08:50.180 --> 00:08:51.720]  怎樣計算
[00:08:51.720 --> 00:08:52.740]  復活節
[00:08:52.740 --> 00:08:54.280]  那一天開始
[00:08:54.280 --> 00:08:55.820]  第一天
[00:08:55.820 --> 00:08:57.360]  然後計算40天
[00:08:57.360 --> 00:09:01.460]  就去到剛剛我們過了的星期四,那是升天日
[00:09:01.460 --> 00:09:03.760]  然後再加10天
[00:09:03.760 --> 00:09:04.780]  就是五巡節
[00:09:04.780 --> 00:09:06.060]  下個星期日
[00:09:06.060 --> 00:09:08.360]  就是聖靈降臨主日
[00:09:08.360 --> 00:09:15.540]  所以今天我們去看這段經文,更加嘗試去體會更多升天的真理
[00:09:16.040 --> 00:09:19.120]  耶穌預告了
[00:09:19.120 --> 00:09:20.660]  在聖誓裡面
[00:09:20.660 --> 00:09:22.700]  祂要升天之後
[00:09:22.700 --> 00:09:24.760]  祂不在地上的期間
[00:09:24.760 --> 00:09:26.800]  門徒會領受
[00:09:26.800 --> 00:09:27.820]  聖靈
[00:09:27.820 --> 00:09:32.940]  門徒要為耶穌做見證,傳揚福音直到地極
[00:09:32.940 --> 00:09:37.040]  耶穌顯現了給門徒用肉眼看到祂是活著的
[00:09:37.040 --> 00:09:38.580]  跟他們一起吃飯
[00:09:38.580 --> 00:09:39.860]  一起生活
[00:09:39.860 --> 00:09:42.660]  真實這樣是復活,祂不是一個鬼魂
[00:09:42.660 --> 00:09:44.980]  而是一個有復活的身體
[00:09:45.740 --> 00:09:48.060]  如果是這樣的話,祂的升天,你想清楚
[00:09:48.060 --> 00:09:50.140]  祂就不是魂歸天國
[00:09:50.140 --> 00:09:53.480]  祂不是一個魂體這樣飄去
[00:09:53.480 --> 00:09:58.840]  而是祂真是以一個實實在在的實體,現在我們都用這個詞
[00:09:58.840 --> 00:10:00.100]  真是存在的
[00:10:00.100 --> 00:10:03.460]  這樣回到天父身邊,祂確實
[00:10:03.460 --> 00:10:09.340]  如果這樣實體去了天父那裡,祂確實又不在地上,不在門徒身邊
[00:10:09.340 --> 00:10:13.700]  於是乎,耶穌不在身邊,祂又可以怎樣跟我們同在呢
[00:10:14.980 --> 00:10:16.000]  你有沒有想過這個問題
[00:10:16.000 --> 00:10:20.620]  祂實體不在,怎樣跟我們同在
[00:10:20.620 --> 00:10:27.260]  疫情之下,教會有很多團契小組改做線上聚會的方式,用Zoom
[00:10:27.260 --> 00:10:30.580]  甚至有些離開了香港的團友
[00:10:30.580 --> 00:10:32.640]  繼續在線上參加
[00:10:32.640 --> 00:10:34.180]  他們是不在
[00:10:34.180 --> 00:10:36.220]  他們真是不在香港這個地方
[00:10:36.220 --> 00:10:37.500]  患在
[00:10:37.500 --> 00:10:39.540]  他又是會出現在這個團契的
[00:10:39.540 --> 00:10:41.860]  但是耶穌不是用Zoom
[00:10:41.860 --> 00:10:44.160]  Zoom都會散會的,是不是
[00:10:45.960 --> 00:10:50.820]  而且耶穌的同在還要直到世界的末了
[00:10:50.820 --> 00:10:54.420]  耶穌就是跟門徒說過
[00:10:54.420 --> 00:10:56.460]  怎樣可能發生
[00:10:56.460 --> 00:11:01.580]  這個完全就是第五節所說,也是下個星期出現的聖靈降臨主日
[00:11:01.580 --> 00:11:04.140]  他們要領受聖靈
[00:11:04.140 --> 00:11:08.480]  天父跟耶穌差派聖靈降臨,人就可以藉著聖靈
[00:11:08.480 --> 00:11:12.320]  去感知到基督的同在
[00:11:12.320 --> 00:11:14.380]  雖然耶穌基督
[00:11:14.640 --> 00:11:16.180]  聖天不見
[00:11:16.180 --> 00:11:19.760]  看不到,肉眼看不到,實體是離開了
[00:11:19.760 --> 00:11:21.300]  不在我們身邊
[00:11:21.300 --> 00:11:22.840]  但是祂不在
[00:11:22.840 --> 00:11:25.400]  同時也是在
[00:11:25.400 --> 00:11:26.940]  透過聖靈
[00:11:26.940 --> 00:11:28.980]  祂是跟我們同在
[00:11:28.980 --> 00:11:34.100]  這個是聖天之後我們要理解的真理
[00:11:34.100 --> 00:11:38.700]  耶穌聖天離開受造世界,眼不能見
[00:11:38.700 --> 00:11:42.300]  對於當時的門徒是一件怎樣的事呢,他們不是很明白
[00:11:43.580 --> 00:11:47.420]  因為放眼四周的時候,他們所身處的環境局勢
[00:11:47.420 --> 00:11:52.280]  對於受死而復的耶穌,其實他們本來是很有期待的
[00:11:52.280 --> 00:11:56.380]  甚至在這四周裡面,主耶穌不斷跟他們說神國的事
[00:11:56.380 --> 00:11:59.700]  宣告神主權的統治
[00:11:59.700 --> 00:12:03.300]  所以在第六節,他們就是問耶穌這個問題
[00:12:03.300 --> 00:12:06.360]  你又幫我讀點戰經文,預備起
[00:12:06.360 --> 00:12:07.640]  這樣
[00:12:08.160 --> 00:12:14.300]  他們聚集的時候問耶穌說,主啊,祢要在這個時候
[00:12:14.300 --> 00:12:16.860]  復興以色列國嗎
[00:12:16.860 --> 00:12:19.680]  他們以為榮耀的時刻就是復國
[00:12:19.680 --> 00:12:22.760]  而且理所當然就是耶穌復活之後
[00:12:22.760 --> 00:12:23.520]  OK
[00:12:23.520 --> 00:12:25.820]  那就和你談,談四十天計劃
[00:12:25.820 --> 00:12:28.640]  接著是不是有大事要發生
[00:12:28.640 --> 00:12:31.720]  但是耶穌是再次告訴他
[00:12:31.720 --> 00:12:34.520]  這件事的出現只有天父知道
[00:12:34.520 --> 00:12:36.320]  大家只是要等
[00:12:38.360 --> 00:12:40.920]  你們不是可以知道這件事什麼時候出現的
[00:12:40.920 --> 00:12:47.320]  一直以來他們對於彌賽亞救主大衛後裔君王那種的盼望,那種的賞望
[00:12:47.320 --> 00:12:51.680]  限制了他們在地上的視野和目光
[00:12:51.680 --> 00:12:59.360]  但是升天卻是拉闊了門徒的視野和想像
[00:12:59.360 --> 00:13:03.460]  將他們很狹窄的那些民族主義的目光
[00:13:04.220 --> 00:13:11.400]  擴闊了轉向一個神心所在的宣教的使命焦點
[00:13:11.400 --> 00:13:17.520]  他們要在耶路撒冷整個猶太撒瑪利亞各處直到地極
[00:13:17.520 --> 00:13:20.600]  去傳神的福音作見證
[00:13:20.600 --> 00:13:22.920]  你想想,是的
[00:13:22.920 --> 00:13:28.040]  當耶穌返上天上的時候,返到天父身邊的時候
[00:13:28.540 --> 00:13:34.680]  他們門徒仍然身處在一個羅馬帝國沒有絲毫動搖的歷史處境裏面
[00:13:34.680 --> 00:13:40.060]  當代人的苦況沒有突然變好
[00:13:40.060 --> 00:13:44.160]  在少林行傳後來的記載,你約了知道那時候的人是怎樣的
[00:13:44.160 --> 00:13:46.460]  聖殿門口仍然有
[00:13:46.460 --> 00:13:49.020]  不同的人在黑食
[00:13:49.020 --> 00:13:51.840]  很多人生活是很困苦的
[00:13:51.840 --> 00:13:57.480]  那你會不會想起我們今天的處境都是這樣呢?耶穌升天
[00:13:58.240 --> 00:14:02.080]  我們呢?我們依然好像是被苦困環繞
[00:14:02.080 --> 00:14:05.400]  而且耶穌不是實體在我們身邊
[00:14:05.400 --> 00:14:10.280]  今天是否你會有這樣的感受呢?一個突如其來的遭遇
[00:14:10.280 --> 00:14:12.580]  一件事情的轉折
[00:14:12.580 --> 00:14:15.140]  就可以把你的人生搞得亂七八糟
[00:14:15.140 --> 00:14:17.960]  突然而來的一場病
[00:14:17.960 --> 00:14:19.740]  一次的感染
[00:14:19.740 --> 00:14:21.800]  可以令你家庭
[00:14:21.800 --> 00:14:23.840]  出現很大的變化
[00:14:23.840 --> 00:14:26.660]  一個個動盪
[00:14:27.680 --> 00:14:30.240]  這個地方可以變得不再一樣
[00:14:30.240 --> 00:14:33.320]  在這些的苦困裏面
[00:14:33.320 --> 00:14:36.400]  我們還要見不到耶穌
[00:14:36.400 --> 00:14:37.920]  有時候
[00:14:37.920 --> 00:14:41.000]  不知道弟兄姊妹,你在最困難的那一刻
[00:14:41.000 --> 00:14:44.840]  你會不會甚至覺得很難去感受到
[00:14:44.840 --> 00:14:46.120]  神的同在呢?
[00:14:46.120 --> 00:14:48.680]  或者你只是期待
[00:14:48.680 --> 00:14:52.260]  我祈禱神你快點聽,讓我快點沒事
[00:14:52.260 --> 00:14:54.560]  是嗎?你有沒有做過這樣的祈禱?
[00:14:55.580 --> 00:14:59.420]  很辛苦的時候,你只是想這樣,上帝立刻去幫助你
[00:14:59.420 --> 00:15:03.520]  但是你一直祈禱,一直祈禱,一直祈禱,事情是沒有變化
[00:15:03.520 --> 00:15:06.840]  苦困依然環繞,那怎麼祈禱下去
[00:15:06.840 --> 00:15:12.720]  在我手機裏面有一個通訊軟件的群組
[00:15:12.720 --> 00:15:17.340]  那個群組在過去一段日子裏面,差不多一年多兩年的時間
[00:15:17.340 --> 00:15:20.400]  持續在這個群組都收到其中一位組員
[00:15:20.400 --> 00:15:21.940]  他的代討的需要
[00:15:21.940 --> 00:15:24.240]  他患了很嚴重的病
[00:15:24.760 --> 00:15:27.320]  亦都要經過很多治療的狀況
[00:15:27.320 --> 00:15:29.360]  時高時低
[00:15:29.360 --> 00:15:32.180]  每次見到他寫的東西都替他辛苦
[00:15:32.180 --> 00:15:35.260]  而收到他這些訊息的時候
[00:15:35.260 --> 00:15:37.560]  我們作為
[00:15:37.560 --> 00:15:39.360]  同一個組的組員
[00:15:39.360 --> 00:15:43.960]  只能夠按照他所寫的一些狀況為他祈禱
[00:15:43.960 --> 00:15:47.800]  可能只是小智今天能夠很順利去到廁所
[00:15:47.800 --> 00:15:51.900]  能夠飲到一杯水,飲到一碗湯,不會吐出來
[00:15:52.660 --> 00:15:55.480]  為他作這些卑微的禱告
[00:15:55.480 --> 00:15:59.060]  作為代討者,其實我們自己持續下去
[00:15:59.060 --> 00:16:01.360]  有時都覺得乏力
[00:16:01.360 --> 00:16:03.420]  更何況
[00:16:03.420 --> 00:16:04.700]  這位的肢體
[00:16:04.700 --> 00:16:08.800]  他身處其中他本身是需要別人代討
[00:16:08.800 --> 00:16:11.100]  求神憐憫的病患者
[00:16:11.100 --> 00:16:14.940]  當困難環繞他沒有變化
[00:16:14.940 --> 00:16:16.220]  可能
[00:16:16.220 --> 00:16:19.280]  真的去到一個位置,連禱都不會祈禱
[00:16:19.280 --> 00:16:22.360]  所以今天我們羅馬書的選段
[00:16:23.380 --> 00:16:25.940]  第八章,二十八到三十九節
[00:16:25.940 --> 00:16:27.740]  其實就是講到
[00:16:27.740 --> 00:16:30.300]  人在軟弱裏面,在困苦裏面
[00:16:30.300 --> 00:16:33.360]  有時候的確難以感受到神的同在
[00:16:33.360 --> 00:16:37.720]  於是信徒可以是無語聞蒼天
[00:16:37.720 --> 00:16:39.760]  甚至是極度的沮喪
[00:16:39.760 --> 00:16:44.640]  謝尚經文前兩節是講到當你不知道怎麼祈禱的時候
[00:16:44.640 --> 00:16:46.680]  聖經的安慰就是
[00:16:46.680 --> 00:16:49.240]  在我們裏面住的聖靈
[00:16:50.520 --> 00:16:54.360]  已經知道並且為我們向父神祈求
[00:16:54.360 --> 00:16:56.400]  就是很接近
[00:16:56.400 --> 00:16:59.220]  在我們裏面已經住有神的靈
[00:16:59.220 --> 00:17:04.860]  知道我們的苦困用說不出來的嘆息為你去祈禱
[00:17:04.860 --> 00:17:09.720]  當你不懂得祈禱的時候,聖靈就是繼續為你祈禱
[00:17:09.720 --> 00:17:11.520]  這是很接近的地方
[00:17:11.520 --> 00:17:13.040]  不單這樣
[00:17:13.040 --> 00:17:15.860]  在後面的三十四節,今天我們所讀的
[00:17:15.860 --> 00:17:18.420]  還有
[00:17:18.940 --> 00:17:21.340]  在好遠好像升了天的耶穌
[00:17:21.760 --> 00:17:23.680]  已經在天上的耶穌
[00:17:23.680 --> 00:17:25.180]  祂在父的右邊
[00:17:25.180 --> 00:17:27.180]  在父神的右邊
[00:17:27.180 --> 00:17:30.400]  都為你祈禱
[00:17:30.400 --> 00:17:31.480]  都為你祈禱
[00:17:31.480 --> 00:17:35.020]  你看不看到這是一個怎樣厲害的圖畫
[00:17:35.020 --> 00:17:36.780]  全方位
[00:17:36.780 --> 00:17:39.860]  在你裡面有聖靈為你代禱
[00:17:39.860 --> 00:17:41.360]  在你外邊
[00:17:41.360 --> 00:17:44.860]  這個看管整個宇宙世界的耶穌基督
[00:17:44.860 --> 00:17:48.960]  這位主宰為你祈禱
[00:17:48.960 --> 00:17:50.540]  就直接向父神
[00:17:50.540 --> 00:17:53.460]  將你的情況去告訴祂
[00:17:53.460 --> 00:17:56.500]  成就關乎你的事
[00:17:56.500 --> 00:18:00.880]  在苦難裡面全方位的禱告
[00:18:00.880 --> 00:18:02.640]  而且父神一定要聽
[00:18:02.640 --> 00:18:03.800]  為什麼要聽?
[00:18:03.800 --> 00:18:06.520]  因為耶穌升天就是坐在祂旁邊
[00:18:06.520 --> 00:18:08.980]  不會有通訊的阻滯
[00:18:08.980 --> 00:18:09.980]  在舊約的世界
[00:18:09.980 --> 00:18:11.360]  坐在王的右邊
[00:18:11.360 --> 00:18:15.780]  代表祂能夠領受這個王給這個右邊的人
[00:18:15.780 --> 00:18:19.940]  全權管理的權柄
[00:18:19.940 --> 00:18:21.440]  全能的父
[00:18:21.440 --> 00:18:25.240]  將祂全部的能力都給耶穌基督去執行
[00:18:25.240 --> 00:18:27.700]  去履行、去實行
[00:18:27.700 --> 00:18:32.080]  有什麼事情我們要再擔心呢?
[00:18:32.080 --> 00:18:36.000]  《司徒信經》這裡提到的「坐在右邊」
[00:18:36.000 --> 00:18:39.260]  其實是出自《詩篇》的110篇
[00:18:39.260 --> 00:18:41.760]  第一節說耶和華對我主說
[00:18:41.760 --> 00:18:44.000]  「你坐在我的右邊」
[00:18:44.000 --> 00:18:45.520]  耶穌自己在福音書裡面
[00:18:45.520 --> 00:18:48.100]  就將這句說話應用在自己身上
[00:18:48.100 --> 00:18:51.320]  後來彼得的書信《希伯來書》
[00:18:51.320 --> 00:18:54.200]  也有這樣應用在耶穌身上
[00:18:54.200 --> 00:18:57.940]  復活的主耶穌就是坐在父神右邊
[00:18:57.940 --> 00:19:01.660]  掌管一切全權的主
[00:19:01.660 --> 00:19:04.420]  丙姐妹你記住這件事
[00:19:04.420 --> 00:19:06.780]  這就是代表耶穌基督會
[00:19:06.780 --> 00:19:10.420]  掌管你今天人生的際遇
[00:19:10.420 --> 00:19:12.160]  你所遭遇的祂都看見
[00:19:12.160 --> 00:19:15.920]  祂都知道祂會按照祂的計劃去做事
[00:19:15.920 --> 00:19:19.980]  而且全能的父神已經給了祂負全責
[00:19:19.980 --> 00:19:22.880]  全權去執行
[00:19:22.880 --> 00:19:25.180]  當我們有軟弱難處的時候
[00:19:25.180 --> 00:19:27.880]  祂就是直接跟父神說
[00:19:27.880 --> 00:19:29.780]  為我們祈求
[00:19:29.780 --> 00:19:33.580]  幫助我們每一個
[00:19:33.580 --> 00:19:35.160]  我記得有一次
[00:19:35.160 --> 00:19:37.520]  做著做著收到一個朋友的短訊
[00:19:37.520 --> 00:19:39.920]  一個老朋友的短訊
[00:19:39.920 --> 00:19:41.880]  他說在短訊裡突然想起你
[00:19:41.880 --> 00:19:43.280]  為你祈禱
[00:19:43.280 --> 00:19:46.160]  知道你很忙不要回覆了
[00:19:46.160 --> 00:19:49.860]  我看完這個短訊我很感動
[00:19:49.860 --> 00:19:50.680]  因為在那個時候
[00:19:50.680 --> 00:19:52.980]  我正好是正在遇到一件很突發的事情
[00:19:52.980 --> 00:19:55.640]  在那裡頭痛不知道怎麼辦
[00:19:55.640 --> 00:19:59.340]  而朋友適時的禱告讓我知道
[00:19:59.340 --> 00:20:00.880]  神都知道我的難處
[00:20:00.880 --> 00:20:03.280]  有人為我代禱
[00:20:03.280 --> 00:20:07.200]  但是朋友不會常常都這樣記得你的
[00:20:07.200 --> 00:20:08.480]  但是基督卻是
[00:20:08.480 --> 00:20:13.520]  坐在父神的旁邊不斷為你祈禱
