
[00:00:00.000 --> 00:00:02.000]  親愛的電視姐妹早安
[00:05:12.000 --> 00:05:14.000]  然後她在那裏開始牧羊的工作
[00:05:14.000 --> 00:05:16.000]  我們看到
[00:05:16.000 --> 00:05:18.000]  以色列人
[00:05:18.000 --> 00:05:20.000]  在埃及那裏
[00:05:20.000 --> 00:05:22.000]  經歷了甚麼苦海
[00:05:22.000 --> 00:05:24.000]  我們看到
[00:05:24.000 --> 00:05:26.000]  他們受的苦是怎樣
[00:05:26.000 --> 00:05:28.000]  一步一步地進逼
[00:05:28.000 --> 00:05:30.000]  所以去到
[00:05:30.000 --> 00:05:32.000]  我們剛剛看的經文
[00:05:32.000 --> 00:05:34.000]  就是二章的收尾
[00:05:34.000 --> 00:05:36.000]  就是說到
[00:05:36.000 --> 00:05:38.000]  並且開始
[00:05:38.000 --> 00:05:40.000]  不單止由這些故事引入
[00:05:40.000 --> 00:05:42.000]  他開始轉換了一個角度
[00:05:42.000 --> 00:05:44.000]  用一個很客觀的立場
[00:05:44.000 --> 00:05:46.000]  去講述以色列人的狀況
[00:05:46.000 --> 00:05:48.000]  並且揭示
[00:05:48.000 --> 00:05:50.000]  在這些苦難裏面
[00:05:50.000 --> 00:05:52.000]  神是怎樣回應人
[00:05:52.000 --> 00:05:54.000]  在這短短的三節經文
[00:05:54.000 --> 00:05:56.000]  不知道大家有沒有留意到
[00:05:56.000 --> 00:05:58.000]  他有一個
[00:05:58.000 --> 00:06:00.000]  很齊整的句式
[00:06:00.000 --> 00:06:02.000]  二十四、二十五節那裏
[00:06:02.000 --> 00:06:04.000]  大家看到
[00:06:04.000 --> 00:06:06.000]  有四句句子
[00:06:06.000 --> 00:06:08.000]  都是用
[00:06:08.000 --> 00:06:10.000]  誰開始的
[00:06:10.000 --> 00:06:12.000]  用神開始
[00:06:12.000 --> 00:06:14.000]  而且他連續表達了
[00:06:14.000 --> 00:06:16.000]  四個
[00:06:16.000 --> 00:06:18.000]  很主要的動詞
[00:06:18.000 --> 00:06:20.000]  就是神聽見
[00:06:20.000 --> 00:06:22.000]  神顧念
[00:06:22.000 --> 00:06:24.000]  神看見
[00:06:24.000 --> 00:06:26.000]  神知道
[00:06:26.000 --> 00:06:28.000]  我們會逐一講下去
[00:06:28.000 --> 00:06:30.000]  第一就是
[00:06:30.000 --> 00:06:32.000]  神聽見他們的愛聲
[00:06:32.000 --> 00:06:34.000]  他們因奴役而發的
[00:06:34.000 --> 00:06:36.000]  求救聲
[00:06:36.000 --> 00:06:38.000]  上達神那裏
[00:06:38.000 --> 00:06:40.000]  神聽見他們的哀求
[00:06:40.000 --> 00:06:42.000]  哀聲
[00:06:42.000 --> 00:06:44.000]  通常是指
[00:06:44.000 --> 00:06:46.000]  受到極大的痛苦
[00:06:46.000 --> 00:06:48.000]  而發出的聲音
[00:06:48.000 --> 00:06:50.000]  以色列人被奴役
[00:06:50.000 --> 00:06:52.000]  他們很痛苦
[00:06:52.000 --> 00:06:54.000]  他們求救
[00:06:54.000 --> 00:06:56.000]  所以他們的聲音
[00:06:56.000 --> 00:06:58.000]  上達了上帝那裏
[00:06:58.000 --> 00:07:00.000]  所以人的聲音
[00:07:00.000 --> 00:07:02.000]  原來能夠
[00:07:02.000 --> 00:07:04.000]  達到上帝那裏
[00:07:04.000 --> 00:07:06.000]  對我們來說
[00:07:06.000 --> 00:07:08.000]  我們都覺得
[00:07:08.000 --> 00:07:10.000]  這是一件很平常的事
[00:07:10.000 --> 00:07:12.000]  因為我們平時都會祈禱
[00:07:12.000 --> 00:07:14.000]  我們覺得我們的聲音
[00:07:14.000 --> 00:07:16.000]  我們的祈禱能夠達到上帝那裏
[00:07:16.000 --> 00:07:18.000]  但是在當時的舊約
[00:07:18.000 --> 00:07:20.000]  可能
[00:07:20.000 --> 00:07:22.000]  他們的人不知道
[00:07:22.000 --> 00:07:24.000]  原來可以這樣
[00:07:24.000 --> 00:07:26.000]  因為在一個舊約時期
[00:07:26.000 --> 00:07:28.000]  很接近的古東文化裏
[00:07:28.000 --> 00:07:30.000]  這些人他們敬拜的神
[00:07:30.000 --> 00:07:32.000]  可能大部份叫巴力
[00:07:32.000 --> 00:07:36.000]  這個巴力的神
[00:07:36.000 --> 00:07:38.000]  原來和人有一個很大的距離
[00:07:38.000 --> 00:07:42.000]  他們怎樣去求救神
[00:07:42.000 --> 00:07:44.000]  可能是用自己的血
[00:07:44.000 --> 00:07:46.000]  或者動物的血
[00:07:46.000 --> 00:07:48.000]  去獻祭
[00:07:48.000 --> 00:07:50.000]  以致神能夠回應他
[00:07:50.000 --> 00:07:52.000]  大家記不記得
[00:07:52.000 --> 00:07:54.000]  這個故事
[00:07:54.000 --> 00:07:56.000]  就是以利亞先知在加密山
[00:07:56.000 --> 00:07:58.000]  這些巴力先知
[00:07:58.000 --> 00:08:00.000]  去大鬥法
[00:08:00.000 --> 00:08:02.000]  巴力先知
[00:08:02.000 --> 00:08:04.000]  由早上叫到晚上
[00:08:04.000 --> 00:08:06.000]  神都沒有回應他
[00:08:06.000 --> 00:08:08.000]  這個是記載在
[00:08:08.000 --> 00:08:10.000]  獵王記上
[00:08:10.000 --> 00:08:12.000]  十八章二十七至二十九節
[00:08:12.000 --> 00:08:14.000]  我們一起來讀
[00:08:14.000 --> 00:08:16.000]  到了正午
[00:08:16.000 --> 00:08:18.000]  以利亞嘲笑他們
[00:08:18.000 --> 00:08:20.000]  大聲求告吧
[00:08:20.000 --> 00:08:22.000]  因為祂是神明
[00:08:22.000 --> 00:08:24.000]  祂說祂在默想
[00:08:24.000 --> 00:08:26.000]  祂正忙著
[00:08:26.000 --> 00:08:28.000]  或許在路上或許在睡覺
[00:08:28.000 --> 00:08:30.000]  祂該醒過來
[00:08:30.000 --> 00:08:32.000]  其實祂在囂張
[00:08:32.000 --> 00:08:34.000]  然後繼續說
[00:08:34.000 --> 00:08:36.000]  他們大聲求告
[00:08:36.000 --> 00:08:38.000]  按照他們的儀式
[00:08:38.000 --> 00:08:40.000]  用刀槍刺割自己
[00:08:40.000 --> 00:08:42.000]  直到渾身流血
[00:08:42.000 --> 00:08:44.000]  中午過去了
[00:08:44.000 --> 00:08:46.000]  他們狂呼亂叫
[00:08:46.000 --> 00:08:48.000]  直到獻晚祭的時候
[00:08:48.000 --> 00:08:50.000]  祂沒有聲音
[00:08:50.000 --> 00:08:52.000]  沒有回應
[00:08:52.000 --> 00:08:54.000]  那些神有沒有聽到
[00:08:54.000 --> 00:08:56.000]  這些巴力先知的求告
[00:08:56.000 --> 00:08:58.000]  沒有
[00:08:58.000 --> 00:09:00.000]  即使他們
[00:09:00.000 --> 00:09:02.000]  怎樣去割自己
[00:09:02.000 --> 00:09:04.000]  渾身流血
[00:09:04.000 --> 00:09:06.000]  那個神都沒有聽到
[00:09:06.000 --> 00:09:08.000]  他們的呼吸
[00:09:08.000 --> 00:09:10.000]  因此
[00:09:10.000 --> 00:09:12.000]  好像和我們說的上帝
[00:09:12.000 --> 00:09:14.000]  形成了一個很鮮明的對比
[00:09:14.000 --> 00:09:16.000]  神是聽到我們的哀聲
[00:09:16.000 --> 00:09:18.000]  我們的求告的聲音
[00:09:18.000 --> 00:09:20.000]  能夠上達
[00:09:20.000 --> 00:09:22.000]  神那裡
[00:09:22.000 --> 00:09:24.000]  神聽到
[00:09:24.000 --> 00:09:26.000]  而且這樣說
[00:09:26.000 --> 00:09:28.000]  我們和神
[00:09:28.000 --> 00:09:30.000]  很近
[00:09:30.000 --> 00:09:32.000]  有時你在家裡
[00:09:32.000 --> 00:09:34.000]  叫到隔離房
[00:09:34.000 --> 00:09:36.000]  你都未必聽到
[00:09:36.000 --> 00:09:38.000]  但聽到的意思是
[00:09:38.000 --> 00:09:40.000]  你們的距離很近
[00:09:40.000 --> 00:09:42.000]  我們和神的距離很近
[00:09:42.000 --> 00:09:44.000]  第二
[00:09:44.000 --> 00:09:46.000]  神顧念他與列祖所納的約
[00:09:46.000 --> 00:09:48.000]  罪事者繼續說
[00:09:48.000 --> 00:09:50.000]  祂神很顧念
[00:09:50.000 --> 00:09:52.000]  祂與列祖所納的約
[00:09:52.000 --> 00:09:54.000]  有一些聖經
[00:09:54.000 --> 00:09:56.000]  譯本會譯作紀念
[00:09:56.000 --> 00:09:58.000]  其實那個意思
[00:09:58.000 --> 00:10:00.000]  都是Remember
[00:10:00.000 --> 00:10:02.000]  Call to mind
[00:10:02.000 --> 00:10:04.000]  等等的意思
[00:10:04.000 --> 00:10:06.000]  我想無論用哪一個字
[00:10:06.000 --> 00:10:08.000]  都是在表達上帝記得
[00:10:08.000 --> 00:10:10.000]  上帝記得這件事
[00:10:10.000 --> 00:10:12.000]  上帝記得
[00:10:12.000 --> 00:10:14.000]  與列祖所納過的約
[00:10:14.000 --> 00:10:16.000]  上帝記得
[00:10:16.000 --> 00:10:18.000]  上帝所紀念的是
[00:10:18.000 --> 00:10:20.000]  祂與阿伯拉罕
[00:10:20.000 --> 00:10:22.000]  以撒
[00:10:22.000 --> 00:10:24.000]  雅各所納的約
[00:10:24.000 --> 00:10:26.000]  這個並不是
[00:10:26.000 --> 00:10:28.000]  三個獨立的約
[00:10:28.000 --> 00:10:30.000]  其實是一個延續的
[00:10:30.000 --> 00:10:32.000]  應許
[00:10:32.000 --> 00:10:34.000]  上帝應許阿伯拉罕
[00:10:34.000 --> 00:10:36.000]  同樣應許以撒
[00:10:36.000 --> 00:10:38.000]  同樣應許雅各
[00:10:38.000 --> 00:10:40.000]  他們的後裔要成為大國
[00:10:40.000 --> 00:10:42.000]  要得著應許之地
[00:10:42.000 --> 00:10:44.000]  要成為萬國之國
[00:10:44.000 --> 00:10:46.000]  要得著應許之地
[00:10:46.000 --> 00:10:48.000]  要成為萬國的祝福
[00:10:48.000 --> 00:10:50.000]  他們開始
[00:10:50.000 --> 00:10:52.000]  知道
[00:10:52.000 --> 00:10:54.000]  與神納了這個約
[00:10:54.000 --> 00:10:56.000]  不過到了
[00:10:56.000 --> 00:10:58.000]  埃及這個時期
[00:10:58.000 --> 00:11:00.000]  這個約保守估計
[00:11:00.000 --> 00:11:02.000]  應該是超過了
[00:11:02.000 --> 00:11:04.000]  四百年
[00:11:04.000 --> 00:11:06.000]  四百年都經歷了
[00:11:06.000 --> 00:11:08.000]  好幾代人
[00:11:08.000 --> 00:11:10.000]  不知道以色列人
[00:11:10.000 --> 00:11:12.000]  還有沒有人記得
[00:11:12.000 --> 00:11:14.000]  我來了美國之後
[00:11:14.000 --> 00:11:16.000]  很多人都問我
[00:11:16.000 --> 00:11:18.000]  你什麼組織?你哪裡人?
[00:11:18.000 --> 00:11:20.000]  我記得我以前
[00:11:20.000 --> 00:11:22.000]  寫手冊寫什麼保安
[00:11:22.000 --> 00:11:24.000]  那些
[00:11:24.000 --> 00:11:26.000]  但是其實我家是漁民
[00:11:26.000 --> 00:11:28.000]  所以
[00:11:28.000 --> 00:11:30.000]  我都不知道在哪裡
[00:11:30.000 --> 00:11:32.000]  我們也沒有回過鄉
[00:11:32.000 --> 00:11:34.000]  保安是怎樣我不知道
[00:11:34.000 --> 00:11:36.000]  不過可能這裡大部分人
[00:11:36.000 --> 00:11:38.000]  都很知道
[00:11:38.000 --> 00:11:40.000]  台山人
[00:11:40.000 --> 00:11:42.000]  很清楚
[00:11:42.000 --> 00:11:44.000]  上幾代人
[00:11:44.000 --> 00:11:46.000]  發生什麼事
[00:11:46.000 --> 00:11:48.000]  我自己都不知道
[00:11:48.000 --> 00:11:50.000]  我只知道太公那一代
[00:11:50.000 --> 00:11:52.000]  已經是漁民
[00:11:52.000 --> 00:11:54.000]  他們都在船上住
[00:11:54.000 --> 00:11:56.000]  所以在前幾代人的事
[00:11:56.000 --> 00:11:58.000]  我都不知道
[00:11:58.000 --> 00:12:00.000]  所以我在想這班以色列人
[00:12:00.000 --> 00:12:02.000]  究竟知不知道
[00:12:02.000 --> 00:12:04.000]  知不知道
[00:12:04.000 --> 00:12:06.000]  神和亞伯拉罕
[00:12:06.000 --> 00:12:08.000]  以撒瓦各納的約
[00:12:08.000 --> 00:12:10.000]  究竟是什麼
[00:12:10.000 --> 00:12:12.000]  不過無論
[00:12:12.000 --> 00:12:14.000]  這班人記不記得
[00:12:14.000 --> 00:12:16.000]  這段經文都跟我們說
[00:12:16.000 --> 00:12:18.000]  那個主導權是神
[00:12:18.000 --> 00:12:20.000]  是神
[00:12:20.000 --> 00:12:22.000]  記得
[00:12:22.000 --> 00:12:24.000]  神沒有忘記
[00:12:24.000 --> 00:12:26.000]  神沒有忘記
[00:12:26.000 --> 00:12:30.000]  我不知道你有沒有試過
[00:12:30.000 --> 00:12:32.000]  信了主之後
[00:12:32.000 --> 00:12:34.000]  你真的會質疑
[00:12:34.000 --> 00:12:36.000]  或者想過一個問題
[00:12:36.000 --> 00:12:38.000]  這個人究竟是不是
[00:12:38.000 --> 00:12:40.000]  聽到我們祈禱
[00:12:40.000 --> 00:12:42.000]  或者
[00:12:42.000 --> 00:12:44.000]  在聽
[00:12:44.000 --> 00:12:46.000]  有沒有記得我們的祈禱
[00:12:46.000 --> 00:12:50.000]  很多時候
[00:12:50.000 --> 00:12:52.000]  你判斷一個人有沒有聽你說話
[00:12:52.000 --> 00:12:54.000]  你都要看他
[00:12:54.000 --> 00:12:56.000]  怎樣回應你
[00:12:56.000 --> 00:12:58.000]  有些回應是很即時的
[00:12:58.000 --> 00:13:00.000]  但有些可能是
[00:13:00.000 --> 00:13:02.000]  隔了一段時間
[00:13:02.000 --> 00:13:04.000]  或者要等待
[00:13:04.000 --> 00:13:06.000]  有些回應
[00:13:06.000 --> 00:13:08.000]  即使知道對方聽了
[00:13:08.000 --> 00:13:10.000]  但他好像沒有聽入心
[00:13:10.000 --> 00:13:12.000]  例如
[00:13:12.000 --> 00:13:16.000]  A跟B的對話
[00:13:16.000 --> 00:13:18.000]  A說
[00:13:18.000 --> 00:13:20.000]  剛才說聖誕晚餐
[00:13:20.000 --> 00:13:22.000]  你買了沒有
[00:13:22.000 --> 00:13:24.000]  選什麼餐好呢
[00:13:24.000 --> 00:13:26.000]  我又想吃原味橙雞
[00:13:26.000 --> 00:13:28.000]  但又想吃照燒雞
[00:13:28.000 --> 00:13:30.000]  究竟選ABCD餐
[00:13:30.000 --> 00:13:32.000]  哪個餐好呢
[00:13:32.000 --> 00:13:34.000]  B可能就回應
[00:13:34.000 --> 00:13:36.000]  我不知道你怎樣回應
[00:13:36.000 --> 00:13:40.000]  可能B
[00:13:40.000 --> 00:13:42.000]  我幻想出來的對話
[00:13:42.000 --> 00:13:44.000]  B可能就說
[00:13:44.000 --> 00:13:46.000]  都是雞 隨便吧
[00:13:46.000 --> 00:13:48.000]  你可能都聽過類似對話
[00:13:48.000 --> 00:13:50.000]  如有女童實屬
[00:13:50.000 --> 00:13:52.000]  其實可能
[00:13:52.000 --> 00:13:54.000]  A會期待
[00:13:54.000 --> 00:13:56.000]  B會說
[00:13:56.000 --> 00:13:58.000]  你兩個雞都想吃
[00:13:58.000 --> 00:14:00.000]  不如我們一人一半
[00:14:00.000 --> 00:14:02.000]  甜蜜一點
[00:14:02.000 --> 00:14:04.000]  不如我選A餐
[00:14:04.000 --> 00:14:06.000]  你選B餐 我們分享
[00:14:06.000 --> 00:14:08.000]  可能他期待這樣
[00:14:08.000 --> 00:14:10.000]  但B一句
[00:14:10.000 --> 00:14:12.000]  他馬上停止了
[00:14:12.000 --> 00:14:14.000]  對話很無忍
[00:14:14.000 --> 00:14:16.000]  有些對話
[00:14:16.000 --> 00:14:18.000]  可能會這樣
[00:14:18.000 --> 00:14:20.000]  又或者你跟對方說
[00:14:20.000 --> 00:14:22.000]  我最近心情不太好
[00:14:22.000 --> 00:14:24.000]  對方可能
[00:14:24.000 --> 00:14:26.000]  回應你
[00:14:26.000 --> 00:14:28.000]  你西班牙星期五
[00:14:28.000 --> 00:14:30.000]  在新加坡買了什麼
[00:14:30.000 --> 00:14:32.000]  那樣減價都很重要
[00:14:32.000 --> 00:14:34.000]  買了沒有
[00:14:34.000 --> 00:14:36.000]  有時對方太快
[00:14:36.000 --> 00:14:38.000]  跳過了你所說的話
[00:14:38.000 --> 00:14:40.000]  給你一個回覆
[00:14:40.000 --> 00:14:42.000]  可能是完全沒有關係
[00:14:42.000 --> 00:14:44.000]  你聽完之後可能心情更差
[00:14:44.000 --> 00:14:46.000]  其實一個
[00:14:46.000 --> 00:14:48.000]  記得你
[00:14:48.000 --> 00:14:50.000]  或者一個合適的
[00:14:50.000 --> 00:14:52.000]  回應
[00:14:52.000 --> 00:14:54.000]  除了反映對方有沒有在聽
[00:14:54.000 --> 00:14:56.000]  其實是反映對方
[00:14:56.000 --> 00:14:58.000]  有沒有在關心
[00:14:58.000 --> 00:15:00.000]  有沒有在關心
[00:15:00.000 --> 00:15:02.000]  你在說什麼
[00:15:02.000 --> 00:15:06.000]  我剛剛初信主的時候
[00:15:06.000 --> 00:15:08.000]  其實我第一個
[00:15:08.000 --> 00:15:10.000]  很恆常參加的聚會
[00:15:10.000 --> 00:15:12.000]  不是Fellowship
[00:15:12.000 --> 00:15:14.000]  是祈禱會
[00:15:14.000 --> 00:15:16.000]  因為我每一次都很期待
[00:15:16.000 --> 00:15:18.000]  聽到那些人
[00:15:18.000 --> 00:15:20.000]  是怎樣經歷上帝
[00:15:20.000 --> 00:15:22.000]  怎樣他們的祈禱
[00:15:22.000 --> 00:15:24.000]  被應運
[00:15:24.000 --> 00:15:26.000]  所以每一次我都會參加
[00:15:26.000 --> 00:15:30.000]  但是信了主十幾年
[00:15:30.000 --> 00:15:32.000]  我慢慢都開始
[00:15:32.000 --> 00:15:34.000]  明白可能我們信仰歷程
[00:15:34.000 --> 00:15:36.000]  裡面都有不同的
[00:15:36.000 --> 00:15:38.000]  思神
[00:15:38.000 --> 00:15:40.000]  可能有些祈禱
[00:15:40.000 --> 00:15:42.000]  神很快地聽了
[00:15:42.000 --> 00:15:44.000]  回應我們
[00:15:44.000 --> 00:15:46.000]  但是那些祈禱
[00:15:46.000 --> 00:15:48.000]  我們祈禱了很久
[00:15:48.000 --> 00:15:50.000]  好像上帝都沒有回應
[00:15:50.000 --> 00:15:52.000]  我們都不知道怎樣去
[00:15:52.000 --> 00:15:54.000]  可能在心底裡
[00:15:54.000 --> 00:15:56.000]  很怕上帝
[00:15:56.000 --> 00:15:58.000]  不應運我們的祈禱
[00:15:58.000 --> 00:16:02.000]  不過今天這一段經文
[00:16:02.000 --> 00:16:04.000]  又好像再提醒我們
[00:16:04.000 --> 00:16:06.000]  最終我們的確不知道
[00:16:06.000 --> 00:16:08.000]  上帝怎樣回應我們
