
[00:00:00.000 --> 00:00:05.640]  學校基督就不是三腳貓功夫
[00:03:36.560 --> 00:03:37.360]  在曠野裡面
[00:03:37.360 --> 00:03:38.840]  有很多場的戰役
[00:03:38.840 --> 00:03:39.920]  是不是
[00:03:39.920 --> 00:03:41.520]  打贏了很多個王
[00:03:41.520 --> 00:03:42.600]  其實那些王都是
[00:03:42.600 --> 00:03:43.680]  加上亞馬力
[00:03:43.680 --> 00:03:44.480]  都不是一些
[00:03:44.480 --> 00:03:48.080]  好像埃及那麼大的國家
[00:03:48.080 --> 00:03:50.040]  那麼多兵馬的
[00:03:50.040 --> 00:03:51.320]  在曠野裡面
[00:03:51.320 --> 00:03:53.160]  也有閒的
[00:03:53.160 --> 00:03:54.960]  然後他進了迦南
[00:03:54.960 --> 00:03:55.840]  他又要帶兵
[00:03:55.840 --> 00:03:57.360]  帶到現場的硬仗
[00:03:57.360 --> 00:03:57.960]  是不是
[00:03:57.960 --> 00:04:00.480]  摩西說不用怕
[00:04:00.480 --> 00:04:01.400]  我給你一支獎
[00:04:01.400 --> 00:04:02.840]  你一次就死光了
[00:04:02.840 --> 00:04:04.080]  是不是
[00:04:04.080 --> 00:04:05.640]  聖經就不是這樣寫的
[00:04:05.640 --> 00:04:06.640]  是不是
[00:04:06.640 --> 00:04:07.480]  你寫聖經
[00:04:07.480 --> 00:04:08.960]  我寫聖經可能是這樣寫的
[00:04:08.960 --> 00:04:10.200]  那多威風
[00:04:10.200 --> 00:04:10.720]  是不是
[00:04:10.720 --> 00:04:13.320]  神是多勇猛
[00:04:13.320 --> 00:04:16.480]  行不行呢
[00:04:16.480 --> 00:04:18.360]  行的
[00:04:18.360 --> 00:04:18.920]  不過
[00:04:18.920 --> 00:04:21.240]  上席選擇不是這樣做
[00:04:21.240 --> 00:04:23.960]  他要約書亞成為一個
[00:04:23.960 --> 00:04:27.400]  在歷練當中成長的
[00:04:27.400 --> 00:04:30.240]  一個是能夠學校基督的
[00:04:30.240 --> 00:04:31.680]  一個神祇僕人
[00:04:31.680 --> 00:04:34.280]  所以這個場仗
[00:04:34.280 --> 00:04:35.520]  由天亮打到天黑
[00:04:35.520 --> 00:04:39.000]  最後
[00:04:39.000 --> 00:04:39.960]  在聖經說
[00:04:39.960 --> 00:04:42.160]  約書亞用他手中的刀
[00:04:42.160 --> 00:04:43.160]  有沒有看到
[00:04:43.160 --> 00:04:45.200]  打敗亞馬力人
[00:04:45.200 --> 00:04:49.640]  不是上席之將一身出來
[00:04:49.640 --> 00:04:51.880]  就打敗亞馬力人
[00:04:51.880 --> 00:04:54.400]  你有沒有覺得
[00:04:54.400 --> 00:04:56.680]  有時候我們初信主的時候
[00:04:56.680 --> 00:04:57.560]  真的很靈
[00:04:57.560 --> 00:04:59.040]  好像摩西新德之將一樣
[00:04:59.040 --> 00:04:59.880]  就搞定了
[00:04:59.880 --> 00:05:00.440]  是不是
[00:05:00.440 --> 00:05:01.800]  是不是
[00:05:01.800 --> 00:05:02.880]  是的
[00:05:02.880 --> 00:05:04.800]  因為信主久了
[00:05:04.800 --> 00:05:07.800]  又好像沒那麼方便
[00:05:07.800 --> 00:05:08.720]  祈禱
[00:05:08.720 --> 00:05:10.800]  就是一求就行了
[00:05:10.800 --> 00:05:12.080]  就是一求必應
[00:05:12.080 --> 00:05:13.040]  就行了
[00:05:13.040 --> 00:05:14.240]  為什麼
[00:05:14.240 --> 00:05:18.040]  因為去學校基督
[00:05:18.040 --> 00:05:20.240]  摩諸耶穌都在曠野裡面
[00:05:20.240 --> 00:05:21.960]  祈禱了多少天
[00:05:21.960 --> 00:05:23.600]  四十週夜
[00:05:23.600 --> 00:05:24.840]  是不是
[00:05:24.840 --> 00:05:25.720]  是要成聖
[00:05:25.720 --> 00:05:27.000]  是需用功夫的
[00:05:27.000 --> 00:05:30.000]  各位等姐妹
[00:05:30.000 --> 00:05:33.200]  曠野路
[00:05:33.200 --> 00:05:34.880]  就是一個屬靈生命的
[00:05:34.880 --> 00:05:36.320]  一個修煉場
[00:05:36.320 --> 00:05:39.040]  正如我們在我們生命路上面
[00:05:39.040 --> 00:05:39.840]  在我們的職場
[00:05:39.840 --> 00:05:40.720]  在我們的家庭
[00:05:40.720 --> 00:05:41.560]  在我們的事業
[00:05:41.560 --> 00:05:43.320]  在學校等等
[00:05:43.320 --> 00:05:45.440]  都是我們一個去學習
[00:05:45.440 --> 00:05:48.240]  在實戰當中去成長的
[00:05:48.240 --> 00:05:51.440]  若孫雅打第一場仗
[00:05:51.440 --> 00:05:52.200]  就打贏了
[00:05:52.200 --> 00:05:53.120]  感謝主
[00:05:53.120 --> 00:05:54.920]  證明她打得
[00:05:54.920 --> 00:05:57.000]  所以在曠野裡面
[00:05:57.000 --> 00:05:57.960]  連場硬戰
[00:05:57.960 --> 00:06:00.000]  然後再過
[00:06:00.000 --> 00:06:00.600]  約旦河
[00:06:00.600 --> 00:06:01.880]  再打
[00:06:01.880 --> 00:06:02.800]  征戰
[00:06:02.800 --> 00:06:03.360]  是不是
[00:06:03.360 --> 00:06:06.400]  第一場的硬仗
[00:06:06.400 --> 00:06:07.760]  亞萬曆之戰
[00:06:07.760 --> 00:06:09.800]  是預備若孫雅
[00:06:09.800 --> 00:06:11.880]  讓她明白
[00:06:11.880 --> 00:06:13.040]  你要實戰
[00:06:16.120 --> 00:06:17.280]  你要實戰
[00:06:17.280 --> 00:06:24.680]  若孫雅
[00:06:24.680 --> 00:06:27.720]  就比摩西容易很多
[00:06:27.720 --> 00:06:30.240]  摩西當年夠勇武
[00:06:30.240 --> 00:06:31.200]  是不是
[00:06:31.200 --> 00:06:32.320]  但是她
[00:06:32.320 --> 00:06:34.080]  最初不能夠一下子
[00:06:34.080 --> 00:06:35.360]  打死了那個埃及人
[00:06:35.360 --> 00:06:36.880]  就帶了以色列人出埃及
[00:06:36.880 --> 00:06:37.360]  是不是
[00:06:37.360 --> 00:06:39.560]  若孫雅
[00:06:39.560 --> 00:06:40.520]  幸運一點
[00:06:40.520 --> 00:06:41.600]  不是幸運
[00:06:41.600 --> 00:06:42.280]  是蒙恩一點
[00:06:42.280 --> 00:06:43.560]  可以這麼說
[00:06:43.560 --> 00:06:44.640]  她有個師父
[00:06:45.560 --> 00:06:46.680]  若孫雅
[00:06:46.680 --> 00:06:47.960]  有個師父
[00:06:47.960 --> 00:06:50.240]  名字叫做摩西
[00:06:50.240 --> 00:06:52.280]  帶了她四十年
[00:06:52.280 --> 00:06:55.040]  看她撞板少一點
[00:06:55.040 --> 00:06:57.760]  但是摩西不是每次都
[00:06:57.760 --> 00:06:59.120]  拿著她的手做事
[00:06:59.120 --> 00:07:00.320]  幫她的手做完
[00:07:00.320 --> 00:07:02.320]  而是要她在實戰當中
[00:07:02.320 --> 00:07:03.120]  去學習
[00:07:03.120 --> 00:07:04.320]  自己去信靠神
[00:07:04.320 --> 00:07:06.080]  自己去仰望主
[00:07:06.080 --> 00:07:09.840]  所以屬靈的
[00:07:09.840 --> 00:07:10.600]  靈情起步
[00:07:10.600 --> 00:07:12.280]  每個人都不同
[00:07:12.280 --> 00:07:13.320]  有些人好像摩西
[00:07:14.960 --> 00:07:16.120]  她自己盲摸摸
[00:07:16.120 --> 00:07:18.960]  最初她自己
[00:07:18.960 --> 00:07:19.840]  勇武嘛
[00:07:19.840 --> 00:07:20.920]  是不是
[00:07:20.920 --> 00:07:22.360]  撞板
[00:07:22.360 --> 00:07:23.000]  若孫雅
[00:07:23.000 --> 00:07:23.840]  感激神
[00:07:23.840 --> 00:07:25.200]  有個摩西
[00:07:25.200 --> 00:07:26.560]  帶著她
[00:07:26.560 --> 00:07:27.440]  鬼頭兄姊妹
[00:07:27.440 --> 00:07:30.640]  我求天父
[00:07:30.640 --> 00:07:32.160]  也賜一個摩西給你
[00:07:32.160 --> 00:07:33.960]  能夠帶領你
[00:07:33.960 --> 00:07:35.760]  在人生的路上
[00:07:35.760 --> 00:07:36.920]  屬靈的路上
[00:07:36.920 --> 00:07:38.760]  去歷練你成長
[00:07:44.600 --> 00:07:45.400]  好了
[00:07:45.400 --> 00:07:46.600]  接著
[00:07:46.600 --> 00:07:48.240]  第n課
[00:07:48.240 --> 00:07:50.800]  第n課的功課
[00:07:50.800 --> 00:07:51.720]  不知道第幾課
[00:07:51.720 --> 00:07:53.040]  有很多課
[00:07:53.040 --> 00:07:54.680]  那課是怎樣的呢
[00:07:54.680 --> 00:07:56.720]  我們回頭看一看
[00:07:56.720 --> 00:07:59.400]  那課是這樣的
[00:07:59.400 --> 00:08:02.280]  《禮文掃記》十一章
[00:08:02.280 --> 00:08:03.920]  十六節至十七節
[00:08:03.920 --> 00:08:05.400]  二十四章
[00:08:05.400 --> 00:08:06.400]  二十四節至三十節
[00:08:06.400 --> 00:08:08.000]  是這麼說的
[00:08:08.000 --> 00:08:11.160]  大家驗驗眼
[00:08:11.160 --> 00:08:14.240]  耶和華對摩西說
[00:08:14.240 --> 00:08:16.400]  你從以色列的長老中
[00:08:16.400 --> 00:08:19.880]  招聚七十個人
[00:08:19.880 --> 00:08:21.080]  就是你所知道的
[00:08:21.080 --> 00:08:24.160]  百姓的長老和官長的
[00:08:24.160 --> 00:08:25.880]  到我這裡來
[00:08:25.880 --> 00:08:28.560]  令他們到回眸前
[00:08:28.560 --> 00:08:31.880]  使他們和你一同站立
[00:08:31.880 --> 00:08:33.200]  我要在那裡
[00:08:33.200 --> 00:08:34.840]  降臨與你說話
[00:08:34.840 --> 00:08:37.800]  也是要把降於你身上的
[00:08:37.800 --> 00:08:39.560]  靈分次他們
[00:08:39.560 --> 00:08:42.400]  他們就和你同當者
[00:08:42.400 --> 00:08:44.720]  管百姓的重任
[00:08:44.720 --> 00:08:47.840]  免得你獨自擔當
[00:08:47.840 --> 00:08:48.880]  摩西出去了
[00:08:48.880 --> 00:08:51.000]  將耶和華的話告訴百姓
[00:08:51.000 --> 00:08:54.120]  又招聚百姓的長老中
[00:08:54.120 --> 00:08:55.600]  七十個人
[00:08:55.600 --> 00:08:56.240]  來
[00:08:56.240 --> 00:08:58.880]  使他們站在回眸的四圍
[00:08:58.880 --> 00:09:01.000]  耶和華在雲中降臨
[00:09:01.000 --> 00:09:02.520]  對摩西說話
[00:09:02.520 --> 00:09:05.800]  把降於他身上的靈
[00:09:05.800 --> 00:09:09.680]  分次納七十個長老
[00:09:09.680 --> 00:09:12.440]  聆聽在他們身上的時候
[00:09:12.440 --> 00:09:15.520]  他們就受感說話
[00:09:15.520 --> 00:09:16.880]  以後
[00:09:16.880 --> 00:09:19.320]  卻沒有再說了
[00:09:19.320 --> 00:09:24.400]  我們繼續讀下去
[00:09:24.400 --> 00:09:25.040]  這個聽不聽得到
[00:09:25.040 --> 00:09:27.000]  這個大一點的字是甚麼
[00:09:27.000 --> 00:09:28.280]  我們一起讀好嗎
[00:09:28.280 --> 00:09:29.800]  但有兩個人
[00:09:29.800 --> 00:09:31.520]  形在形裡
[00:09:31.520 --> 00:09:33.600]  一個名叫伊利達
[00:09:33.600 --> 00:09:35.520]  一個名叫米達
[00:09:35.520 --> 00:09:38.920]  他們本是在那些被錄的人中
[00:09:38.920 --> 00:09:41.560]  卻沒有到回眸那裡去
[00:09:41.560 --> 00:09:43.640]  聆聽在他們身上
[00:09:43.640 --> 00:09:46.400]  他們在形裡說預言
[00:09:46.400 --> 00:09:49.520]  有個少年人跑來告訴摩西說
[00:09:49.520 --> 00:09:53.040]  伊利達米達在形裡說預言
[00:09:53.040 --> 00:09:54.280]  摩西的幫手
[00:09:54.280 --> 00:09:56.200]  亂的兒子約書雅
[00:09:56.200 --> 00:09:59.720]  就是摩西所選擇的一個說
[00:09:59.720 --> 00:10:02.760]  請我主摩西禁止他們
[00:10:02.760 --> 00:10:04.520]  摩西對他們說
[00:10:04.520 --> 00:10:07.600]  你們為我的緣故嫉妒人摩
[00:10:07.600 --> 00:10:09.560]  隨怨夜禍惑的百姓
[00:10:09.560 --> 00:10:11.200]  都受感說話
[00:10:11.200 --> 00:10:12.360]  怨夜禍惑
[00:10:12.360 --> 00:10:17.200]  把他的令降在他們身上
[00:10:17.200 --> 00:10:20.240]  這個經過n堂之後
[00:10:20.240 --> 00:10:25.480]  就約書雅要學一個功課
[00:10:25.480 --> 00:10:30.760]  就學習眼界和胸襟的功課
[00:10:30.760 --> 00:10:34.640]  這兩個人真的不是很學生
[00:10:34.640 --> 00:10:38.040]  叫做伊利達和米達
[00:10:38.040 --> 00:10:40.560]  不聽校長說
[00:10:40.560 --> 00:10:43.800]  校長說早上集會站在操場上
[00:10:43.800 --> 00:10:47.240]  我分派你們做風紀隊隊長
[00:10:47.240 --> 00:10:50.480]  或者班長行長也好
[00:10:50.480 --> 00:10:52.360]  誰知道這兩個人
[00:10:52.360 --> 00:10:53.880]  不知道是睡醒了
[00:10:53.880 --> 00:10:55.520]  還是有心為命
[00:10:55.520 --> 00:10:59.960]  還是沒有帶錶
[00:10:59.960 --> 00:11:03.440]  沒有去
[00:11:03.440 --> 00:11:05.600]  沒有去那怎麼辦
[00:11:05.600 --> 00:11:07.480]  校長知不知道
[00:11:07.480 --> 00:11:08.560]  當然知道
[00:11:08.560 --> 00:11:09.840]  一看下去
[00:11:09.840 --> 00:11:12.120]  校長摩西
[00:11:12.120 --> 00:11:15.040]  怎知道有另一個風紀隊隊長
[00:11:15.040 --> 00:11:16.440]  那個少年人
[00:11:16.440 --> 00:11:18.520]  世紀沒有說這個少年人是誰
[00:11:18.520 --> 00:11:21.440]  我猜他是約書雅
[00:11:21.440 --> 00:11:23.440]  不過沒有說
[00:11:23.440 --> 00:11:28.200]  他馬上告給校長聽
[00:11:28.200 --> 00:11:30.440]  這些是風紀隊隊長
[00:11:30.440 --> 00:11:31.440]  Happy Fred
[00:11:31.440 --> 00:11:32.880]  狗吞隊水
[00:11:32.880 --> 00:11:34.040]  班長堂長
[00:11:34.040 --> 00:11:36.800]  就是這樣
[00:11:36.800 --> 00:11:38.360]  依犯校規
[00:11:38.360 --> 00:11:45.080]  不守規矩之類的東西
[00:11:45.080 --> 00:11:46.880]  約書雅就說
[00:11:46.880 --> 00:11:49.560]  他們竟然沒有來集隊
[00:11:49.560 --> 00:11:51.680]  沒有來在這裏會幕的四圍前
[00:11:51.680 --> 00:11:55.160]  領受你們分派的使命
[00:11:55.160 --> 00:11:55.960]  姓名
[00:11:55.960 --> 00:11:58.960]  在營裏面說起語言來
[00:11:58.960 --> 00:12:00.480]  姓名感動他
[00:12:00.480 --> 00:12:01.600]  摩西
[00:12:01.600 --> 00:12:06.200]  校長請你禁止他們這樣做
[00:12:06.200 --> 00:12:11.120]  鬼吞千惠
[00:12:11.120 --> 00:12:18.480]  約書雅要被顛覆她所信任的
[00:12:18.480 --> 00:12:20.600]  無論是在營裏面
[00:12:20.600 --> 00:12:21.400]  屬靈的
[00:12:21.400 --> 00:12:24.880]  生活上的一些硬規矩
[00:12:24.880 --> 00:12:26.760]  當然這七十個人
[00:12:26.760 --> 00:12:28.680]  是長老中選出來的
[00:12:28.680 --> 00:12:31.240]  其實他們都是風紀隊的
[00:12:31.240 --> 00:12:32.640]  隊長來的
[00:12:32.640 --> 00:12:39.640]  選出來的
[00:12:39.640 --> 00:12:43.400]  我們信主日子久了一點
[00:12:43.400 --> 00:12:46.040]  在教裏面學了很多東西
[00:12:46.040 --> 00:12:48.360]  跟導師
[00:12:48.360 --> 00:12:49.640]  組長
[00:12:49.640 --> 00:12:50.800]  牧師
[00:12:50.800 --> 00:12:51.880]  傳導
[00:12:51.880 --> 00:12:56.400]  學了很多在教裏面應該要做的東西
[00:12:56.400 --> 00:12:58.720]  連說話都學了
[00:12:58.720 --> 00:13:01.680]  那一套屬靈術語
[00:13:01.680 --> 00:13:03.720]  有些東西我們不認識的初初
[00:13:03.720 --> 00:13:04.920]  跟新來的朋友
[00:13:04.920 --> 00:13:06.400]  我們有美好的交通
[00:13:06.400 --> 00:13:09.000]  你今天好塞車嗎
[00:13:09.000 --> 00:13:10.760]  美好的交通
[00:13:10.760 --> 00:13:12.240]  交通方便
[00:13:12.240 --> 00:13:13.920]  不明白的有些人
[00:13:13.920 --> 00:13:16.480]  我們有些教裏面的術語
[00:13:16.480 --> 00:13:20.160]  有些我們自己的習慣
[00:13:20.160 --> 00:13:22.160]  每個教育都不同的
[00:13:22.160 --> 00:13:23.760]  每個宗派都不同的
[00:13:23.760 --> 00:13:29.000]  譬如說浸信會 浸禮
[00:13:29.000 --> 00:13:30.800]  浸禮
[00:13:30.800 --> 00:13:35.400]  有些教會就不是浸禮的
[00:13:35.400 --> 00:13:36.320]  很多的
[00:13:36.320 --> 00:13:37.640]  我們月會的
[00:13:37.640 --> 00:13:40.840]  每個月開月會的
[00:13:40.840 --> 00:13:42.800]  人家開年會而已
[00:13:42.800 --> 00:13:45.720]  我們有很多不同的校規
[00:13:45.720 --> 00:13:47.840]  我們慢慢在教裏面成長
[00:13:47.840 --> 00:13:49.520]  就學了很多這些
[00:13:49.520 --> 00:13:53.760]  在教裏面生活的習慣 規則
[00:13:53.760 --> 00:13:55.240]  有些榜樣在那裏
[00:13:55.240 --> 00:13:55.800]  他們這樣做
[00:13:55.800 --> 00:13:58.760]  那叫屬靈
[00:13:58.760 --> 00:14:01.320]  舉個例子
[00:14:01.320 --> 00:14:02.920]  我從前在教裏面
[00:14:02.920 --> 00:14:03.960]  都是一些大哥哥
[00:14:03.960 --> 00:14:05.960]  一些導師級的人
[00:14:05.960 --> 00:14:09.800]  都叫個樣好屬靈這樣
[00:14:09.800 --> 00:14:15.520]  我年輕時都經常戴條領帶回教會
[00:14:15.520 --> 00:14:17.160]  很年輕
[00:14:17.160 --> 00:14:19.920]  有一陣子
[00:14:19.920 --> 00:14:27.320]  我那時流行一些叫做占士邦的行李箱
[00:14:27.320 --> 00:14:30.760]  有些年輕人不知道是甚麼來的
[00:14:30.760 --> 00:14:31.880]  知道的就知道
[00:14:31.880 --> 00:14:34.160]  知不知道是一個手提箱
[00:14:34.160 --> 00:14:35.720]  我拿著行李箱
[00:14:35.720 --> 00:14:38.960]  因為我要拿著聖經放在那裏
[00:14:38.960 --> 00:14:42.440]  方便拿
[00:14:42.440 --> 00:14:48.360]  沒多久我發現其中一個年輕人
[00:14:48.360 --> 00:14:49.480]  他又像我一樣
[00:14:49.480 --> 00:14:55.840]  又戴條領帶又拿著…
[00:14:55.840 --> 00:14:56.960]  聖經放行李箱
[00:14:56.960 --> 00:14:58.320]  他真的很年輕
[00:14:58.320 --> 00:15:01.360]  那時我出來開始做事教書
[00:15:01.360 --> 00:15:02.440]  有些東西拿著
[00:15:02.440 --> 00:15:09.000]  那些年輕人拿著繁布袋比較像
[00:15:09.000 --> 00:15:13.840]  在外面學習一些款式
[00:15:13.840 --> 00:15:19.200]  學一些外貌和規矩
[00:15:19.200 --> 00:15:21.560]  這兩個不長壽的學生
[00:15:21.560 --> 00:15:26.760]  伊利達和米達不收學費
[00:15:26.760 --> 00:15:29.920]  被那些年輕人控告
[00:15:29.920 --> 00:15:31.080]  摩西說
[00:15:31.080 --> 00:15:34.880]  你又會說你為我的緣故執導嗎
[00:15:34.880 --> 00:15:35.880]  對
[00:15:35.880 --> 00:15:38.880]  因為他是我的師父
[00:15:38.880 --> 00:15:41.680]  他不聽你的話
[00:15:41.680 --> 00:15:43.720]  可以保護我的師父
[00:15:43.720 --> 00:15:47.000]  保護我的導師
[00:15:47.000 --> 00:15:48.640]  保護我的牧師
[00:15:48.640 --> 00:15:51.680]  保護我們教的執事
[00:15:51.680 --> 00:15:55.840]  他很尊重他的領袖
[00:15:55.840 --> 00:16:00.040]  但是摩西回答他的說話
[00:16:00.040 --> 00:16:08.360]  就顛覆了他以前的觀念
[00:16:08.360 --> 00:16:14.000]  你為我的緣故執導人嗎
[00:16:14.000 --> 00:16:18.960]  維園上主的百姓都受感說話
[00:16:18.960 --> 00:16:26.760]  但是他每個人都受感說話
[00:16:26.760 --> 00:16:29.880]  摩西要若是經歷一件事
[00:16:29.880 --> 00:16:33.160]  就是聖靈不會死扮扮的
[00:16:33.160 --> 00:16:37.880]  按照你定的規矩去行事
[00:16:37.880 --> 00:16:41.200]  他要對付一個狹窄的心胸
[00:16:41.200 --> 00:16:43.240]  如果他要成長的話
[00:16:43.240 --> 00:16:45.160]  他必須要從一個
[00:16:45.160 --> 00:16:48.040]  我遵守我的制度的裏面
[00:16:48.040 --> 00:16:49.560]  我的教會的裏面
[00:16:49.560 --> 00:16:51.440]  我的信仰的傳統的裏面
[00:16:51.440 --> 00:16:52.600]  我的宗派的裏面
[00:16:52.600 --> 00:16:57.160]  所有的規矩要突破
[00:16:57.160 --> 00:16:58.320]  那些是錯的
[00:16:58.320 --> 00:17:00.360]  那些是沒有錯的
[00:17:00.360 --> 00:17:01.880]  是對的
[00:17:01.880 --> 00:17:04.520]  我說的是一個心胸的問題
[00:17:04.520 --> 00:17:08.280]  就說「朕禮就不對」
[00:17:08.280 --> 00:17:09.720]  我不是這個意思
[00:17:09.720 --> 00:17:11.560]  是對的
[00:17:11.560 --> 00:17:15.680]  但是摩西要學他一樣
[00:17:15.680 --> 00:17:17.520]  有一個廣闊的心胸
[00:17:17.520 --> 00:17:19.560]  摩西的心胸越來越廣闊
[00:17:19.560 --> 00:17:21.960]  你有沒有發覺到他
[00:17:21.960 --> 00:17:27.960]  要學習一個謙厚和包容
[00:17:27.960 --> 00:17:29.600]  文秀杰說摩西怎樣
[00:17:29.600 --> 00:17:30.840]  我們一起讀
[00:17:30.840 --> 00:17:33.840]  摩西為人極其謙和
[00:17:33.840 --> 00:17:36.320]  勝過世上的眾人
[00:17:36.320 --> 00:17:38.600]  文秀杰十二章三節
[00:17:38.600 --> 00:17:39.800]  耶穌又怎樣說
[00:17:39.800 --> 00:17:42.360]  我心裡柔和謙卑
