
[00:00:00.000 --> 00:00:02.640]  今天上午讓我們一起去敬拜
[00:01:59.040 --> 00:02:00.240]  不知道我們當中
[00:02:00.240 --> 00:02:02.440]  有沒有人叫Simon?
[00:02:02.440 --> 00:02:06.080]  有沒有Simon?
[00:02:06.080 --> 00:02:07.400]  竟然沒有
[00:02:07.400 --> 00:02:10.920]  竟然剛才連祖堂都沒有
[00:02:10.920 --> 00:02:12.800]  那有沒有人叫Peter?
[00:02:12.800 --> 00:02:16.720]  有沒有Peter?
[00:02:16.720 --> 00:02:21.200]  都沒有?
[00:02:21.200 --> 00:02:26.080]  真是奇怪
[00:02:26.080 --> 00:02:30.320]  我曾經在公司的部門裡
[00:02:30.320 --> 00:02:37.760]  同時出現了五個Winnie
[00:02:37.760 --> 00:02:40.840]  彼得第一次和耶穌相遇
[00:02:40.840 --> 00:02:44.760]  相信是記載在約翰福音第一章
[00:02:44.760 --> 00:02:46.240]  經文裡提到
[00:02:46.240 --> 00:02:47.280]  告訴我們
[00:02:47.280 --> 00:02:49.320]  彼得是來自白塞大
[00:02:49.320 --> 00:02:51.200]  是在北面的
[00:02:51.200 --> 00:02:53.000]  而第一次和耶穌相遇
[00:02:53.000 --> 00:02:54.360]  是在白大尼
[00:02:54.360 --> 00:02:55.640]  在南面的地方
[00:02:55.640 --> 00:02:59.880]  那是施洗約翰施洗的地方
[00:02:59.880 --> 00:03:01.080]  這張圖片
[00:03:01.080 --> 00:03:02.320]  大小大家看不到
[00:03:02.320 --> 00:03:03.400]  上面有個圈圈
[00:03:03.400 --> 00:03:04.200]  地圖裡面
[00:03:04.200 --> 00:03:06.720]  那個就是白塞大
[00:03:06.720 --> 00:03:08.760]  在底下有個圈圈
[00:03:08.760 --> 00:03:10.720]  那個就是白大尼
[00:03:10.720 --> 00:03:13.480]  一個南一個北
[00:03:13.480 --> 00:03:14.640]  聖經沒有交代
[00:03:14.640 --> 00:03:16.800]  為什麼彼得在那裡出現
[00:03:16.800 --> 00:03:20.200]  可能就是彼得和安德烈兩兄弟
[00:03:20.200 --> 00:03:22.840]  去到那裡要受約翰的洗
[00:03:22.840 --> 00:03:24.120]  聖經有記載
[00:03:24.120 --> 00:03:25.720]  彼得的兄弟安德烈
[00:03:25.720 --> 00:03:29.160]  跟隨了施洗約翰做他的門徒
[00:03:29.160 --> 00:03:32.560]  後來又因為施洗約翰的見證
[00:03:32.560 --> 00:03:34.320]  他就跟隨了耶穌
[00:03:34.320 --> 00:03:35.280]  他跟隨耶穌之後
[00:03:35.280 --> 00:03:37.880]  第一時間他就拉著他的兄弟彼得
[00:03:37.880 --> 00:03:40.120]  去見耶穌
[00:03:40.120 --> 00:03:42.880]  在經文裡一章四十二節
[00:03:42.880 --> 00:03:46.480]  他說到耶穌注視著西門
[00:03:46.480 --> 00:03:49.480]  跟他說你是約翰的西門
[00:03:49.480 --> 00:03:52.080]  你將要稱為基法
[00:03:52.080 --> 00:03:53.760]  基法是亞難文
[00:03:53.760 --> 00:03:55.360]  翻譯出來的希臘文
[00:03:55.360 --> 00:03:56.960]  就是彼得的意思
[00:03:56.960 --> 00:04:00.640]  是石頭的意思
[00:04:00.640 --> 00:04:02.040]  之後發生什麼事
[00:04:02.040 --> 00:04:03.760]  約翰福音就沒有交代
[00:04:03.760 --> 00:04:04.840]  但起碼我們知道
[00:04:04.840 --> 00:04:06.400]  在我們今天讀這段經文
[00:04:06.400 --> 00:04:08.920]  所記載的事情之前
[00:04:08.920 --> 00:04:11.680]  彼得和耶穌已經相遇
[00:04:11.680 --> 00:04:12.680]  是認識的
[00:04:17.480 --> 00:04:20.440]  我們首先看一至五節
[00:04:20.440 --> 00:04:24.160]  五至一節提到格里薩納湖
[00:04:24.160 --> 00:04:26.600]  其實格里薩納湖就是加利利湖
[00:04:26.600 --> 00:04:29.960]  加利利湖邊其中一個城市就是格里薩納
[00:04:29.960 --> 00:04:34.640]  耶穌在那裡看到兩艘船在湖邊
[00:04:34.640 --> 00:04:37.320]  漁夫正在洗網
[00:04:37.320 --> 00:04:39.840]  當時漁夫出去打魚的時候
[00:04:39.840 --> 00:04:41.720]  很多時候不是自己一艘船去
[00:04:41.720 --> 00:04:45.720]  很多時候就跟另一艘船合作去打魚
[00:04:45.720 --> 00:04:49.680]  而通常打魚的時間是晚上
[00:04:49.680 --> 00:04:54.880]  因為要避免漁網的物料會反光
[00:04:54.880 --> 00:04:57.840]  反光會令到那些魚察覺到
[00:04:57.840 --> 00:04:58.760]  所以打不到魚
[00:04:58.760 --> 00:04:59.800]  那些魚會走
[00:04:59.800 --> 00:05:03.000]  所以打魚的時間當時是晚上
[00:05:03.000 --> 00:05:05.600]  而經過一晚的工作
[00:05:05.600 --> 00:05:08.480]  洗網的時間就是早上的時候
[00:05:08.480 --> 00:05:12.160]  耶穌看到這麼多人積湧要聽到的時候
[00:05:12.160 --> 00:05:15.960]  所以耶穌就上了其中一艘船就是彼得
[00:05:15.960 --> 00:05:17.680]  稍微離開岸邊
[00:05:17.680 --> 00:05:18.680]  就像我們現在這樣
[00:05:18.680 --> 00:05:22.080]  我們港台不會黏著大家坐的地方
[00:05:22.080 --> 00:05:23.280]  會退一退
[00:05:23.280 --> 00:05:25.640]  稍微離岸
[00:05:25.640 --> 00:05:30.280]  聖經裡面說到耶穌坐在那裡教導眾人
[00:05:30.280 --> 00:05:32.080]  這裡作者告訴大家
[00:05:32.080 --> 00:05:33.600]  耶穌是老師
[00:05:33.600 --> 00:05:34.840]  是猶太的拉比
[00:05:34.840 --> 00:05:36.640]  因為當時猶太的老師
[00:05:36.640 --> 00:05:38.800]  他是坐在那裡教導的
[00:05:38.800 --> 00:05:42.160]  其他廳的人有些可能會站在那裡
[00:05:42.160 --> 00:05:44.760]  不如我們下次調轉好嗎
[00:05:44.760 --> 00:05:50.640]  站在那裡沒那麼容易睡得著
[00:05:50.640 --> 00:05:53.480]  看來這是一個很普通的情景
[00:05:53.480 --> 00:05:55.400]  耶穌經常都教導人
[00:05:55.400 --> 00:05:58.520]  很多人都積湧
[00:05:58.520 --> 00:06:00.800]  作者的形容好像很隨意
[00:06:00.800 --> 00:06:02.680]  有一次
[00:06:02.680 --> 00:06:06.280]  耶穌上了其中一艘船
[00:06:06.280 --> 00:06:09.080]  為了讓大家更加重視這段經文
[00:06:09.080 --> 00:06:11.560]  和大家分享一個觀察
[00:06:11.560 --> 00:06:12.680]  剛才我們提過
[00:06:12.680 --> 00:06:14.080]  耶穌見到西門的時候
[00:06:14.080 --> 00:06:17.760]  告訴他將來要叫彼得
[00:06:17.760 --> 00:06:23.320]  路加福音作者在路加記載關於彼得的時候
[00:06:23.320 --> 00:06:25.720]  到了這一段經文
[00:06:25.720 --> 00:06:27.800]  包括第四章和這裡
[00:06:27.800 --> 00:06:30.960]  他是用西門這個名字
[00:06:30.960 --> 00:06:34.240]  好像第四章裡面提到西門的鵝帽
[00:06:34.240 --> 00:06:37.720]  這裡提到西門的船
[00:06:37.720 --> 00:06:42.000]  耶穌對西門的回答
[00:06:42.000 --> 00:06:44.960]  但原來在這段經文之後
[00:06:44.960 --> 00:06:47.000]  除了兩個情況
[00:06:47.000 --> 00:06:47.880]  一個情況就是
[00:06:47.880 --> 00:06:52.000]  技術上耶穌用西門這個名字
[00:06:52.000 --> 00:06:56.400]  和十二使徒的名單之外
[00:06:56.400 --> 00:06:59.480]  路加已經沒有再用西門這個名字
[00:06:59.480 --> 00:07:01.200]  去稱呼這位使徒
[00:07:01.200 --> 00:07:04.400]  他是用彼得
[00:07:04.400 --> 00:07:06.560]  這個轉變告訴我們
[00:07:06.560 --> 00:07:09.400]  作者當然有這個原因
[00:07:09.400 --> 00:07:11.840]  我們看到原來當中這段經文
[00:07:11.840 --> 00:07:13.640]  是很獨特的
[00:07:13.640 --> 00:07:16.040]  是很有關鍵性的
[00:07:16.040 --> 00:07:18.320]  所以值得我們提起精神
[00:07:18.320 --> 00:07:19.120]  忍一忍
[00:07:19.120 --> 00:07:20.800]  不要睡著
[00:07:20.800 --> 00:07:25.920]  可以看看接下來發生的是什麼事情
[00:07:25.920 --> 00:07:27.200]  講完道之後
[00:07:27.200 --> 00:07:30.760]  耶穌吩咐彼得去打魚
[00:07:30.760 --> 00:07:31.960]  如果你是彼得
[00:07:31.960 --> 00:07:34.080]  你會不會覺得奇怪
[00:07:34.080 --> 00:07:35.560]  在搞什麼
[00:07:35.560 --> 00:07:38.120]  剛剛才洗完網
[00:07:38.120 --> 00:07:41.160]  就是你在家吃完飯
[00:07:41.160 --> 00:07:42.680]  剛剛才洗完碗
[00:07:42.680 --> 00:07:44.280]  又來煮
[00:07:44.280 --> 00:07:45.320]  是不是
[00:07:45.320 --> 00:07:47.560]  究竟發生什麼事情
[00:07:47.560 --> 00:07:48.720]  有些學者就說
[00:07:48.720 --> 00:07:52.960]  可能耶穌借了彼得的船去港島
[00:07:52.960 --> 00:07:54.880]  於是就要給他一些報酬
[00:07:54.880 --> 00:07:57.720]  於是就叫他出去打魚
[00:07:57.720 --> 00:08:00.880]  就像你的旅行租完車要給錢
[00:08:00.880 --> 00:08:07.520]  但是彼得剛剛才做了一整晚
[00:08:07.520 --> 00:08:09.600]  而且一無所獲
[00:08:09.600 --> 00:08:11.400]  彼得是專業的漁夫
[00:08:11.400 --> 00:08:16.200]  根據他的經驗和知識
[00:08:16.200 --> 00:08:20.480]  耶穌這個吩咐其實不太合理
[00:08:20.480 --> 00:08:21.800]  如果是你的話
[00:08:21.800 --> 00:08:24.920]  你要怎麼回答耶穌
[00:08:24.920 --> 00:08:25.720]  你可能會說
[00:08:25.720 --> 00:08:28.680]  不用了 歡迎你用我的船
[00:08:28.680 --> 00:08:30.200]  是我的榮幸
[00:08:30.200 --> 00:08:31.480]  免費的
[00:08:31.480 --> 00:08:37.000]  我當奉獻吧
[00:08:37.000 --> 00:08:39.800]  而且出去打魚
[00:08:39.800 --> 00:08:41.840]  不只是彼得自己一個人的事
[00:08:41.840 --> 00:08:44.560]  是他的團隊的事
[00:08:44.560 --> 00:08:45.400]  可能要
[00:08:45.400 --> 00:08:47.600]  這個是加班
[00:08:47.600 --> 00:08:50.520]  彼得可能要補稅也未頂
[00:08:50.520 --> 00:08:53.160]  給那些工人
[00:08:53.160 --> 00:08:56.000]  彼得怎麼回答呢
[00:08:56.000 --> 00:08:57.080]  他是不是很雀躍
[00:08:57.080 --> 00:09:01.000]  帶著期望的再一次出去
[00:09:01.000 --> 00:09:03.440]  撒網捉魚呢
[00:09:03.440 --> 00:09:04.960]  很明顯他有點不太願意
[00:09:04.960 --> 00:09:06.480]  有點勉強
[00:09:06.480 --> 00:09:08.440]  不過因為老師的緣故
[00:09:08.440 --> 00:09:10.560]  他就照做
[00:09:10.560 --> 00:09:17.680]  可能當作給自己一個機會
[00:09:17.680 --> 00:09:19.120]  到了六至八節
[00:09:19.120 --> 00:09:20.520]  我們看到
[00:09:20.520 --> 00:09:22.960]  出乎意料地
[00:09:22.960 --> 00:09:25.640]  看到很多魚
[00:09:25.640 --> 00:09:27.160]  作者怎麼形容呢
[00:09:27.160 --> 00:09:28.600]  他形容那些網
[00:09:28.600 --> 00:09:30.440]  甚至要裂了
[00:09:30.440 --> 00:09:34.280]  還要找多另外一艘船去幫忙
[00:09:34.280 --> 00:09:35.360]  最終那些魚
[00:09:35.360 --> 00:09:39.000]  是裝滿了兩艘船
[00:09:39.000 --> 00:09:40.680]  而且重到兩艘船
[00:09:40.680 --> 00:09:44.480]  都要沉下去
[00:09:44.480 --> 00:09:46.000]  大家可不可以想像到
[00:09:46.000 --> 00:09:49.000]  這幅是什麼圖畫呢
[00:09:49.000 --> 00:09:49.840]  作者的形容
[00:09:49.840 --> 00:09:55.000]  究竟作者想告訴我們什麼事呢
[00:09:55.000 --> 00:09:57.400]  作者路加大概要告訴我們
[00:09:57.400 --> 00:09:59.120]  這是一個神蹟
[00:09:59.120 --> 00:10:01.400]  不是巧合
[00:10:01.400 --> 00:10:02.800]  不是這麼巧
[00:10:02.800 --> 00:10:04.960]  如果只是看到一點點魚
[00:10:04.960 --> 00:10:06.160]  可能你會說
[00:10:06.160 --> 00:10:07.080]  這麼巧
[00:10:07.080 --> 00:10:08.680]  幸運而已
[00:10:08.680 --> 00:10:09.840]  但是這是一件
[00:10:09.840 --> 00:10:13.200]  不可能發生的事發生了
[00:10:13.200 --> 00:10:17.120]  是百分百的神蹟
[00:10:17.120 --> 00:10:19.160]  看到的不只是彼得
[00:10:19.160 --> 00:10:22.000]  還有和彼得一起打魚的人
[00:10:22.000 --> 00:10:24.240]  還有另外一艘船的人
[00:10:24.240 --> 00:10:26.160]  當兩艘船回到岸邊的時候
[00:10:26.160 --> 00:10:28.760]  還有其他岸邊的人
[00:10:28.760 --> 00:10:32.320]  都可以去作證
[00:10:32.320 --> 00:10:34.720]  如果你是在兩艘船上的人的時候
[00:10:34.720 --> 00:10:36.800]  你要有什麼反應呢
[00:10:36.800 --> 00:10:38.880]  你要想到什麼呢
[00:10:38.880 --> 00:10:42.120]  或者什麼東西是
[00:10:42.120 --> 00:10:44.520]  吸住你的眼球呢
[00:10:44.520 --> 00:10:48.760]  或者是捉住你的心思呢
[00:10:48.760 --> 00:10:50.320]  作為專業的漁夫
[00:10:50.320 --> 00:10:55.720]  當然是先檢查一下這些魚
[00:10:55.720 --> 00:10:57.840]  看看賺了多少錢
[00:10:57.840 --> 00:10:58.840]  又或者要想一下
[00:10:58.840 --> 00:11:00.280]  如何處置這些魚
[00:11:00.280 --> 00:11:01.200]  這麼多
[00:11:01.200 --> 00:11:03.360]  如何運送到市場呢
[00:11:03.360 --> 00:11:04.920]  可能再想想如何保存呢
[00:11:04.920 --> 00:11:05.880]  因為有很多
[00:11:05.880 --> 00:11:11.440]  整個物流
[00:11:11.440 --> 00:11:12.320]  還有供應鏈
[00:11:12.320 --> 00:11:13.280]  你都想好了
[00:11:13.280 --> 00:11:15.120]  你學的東西全部都在你的腦袋裡
[00:11:15.120 --> 00:11:17.160]  如何處理呢
[00:11:17.160 --> 00:11:18.960]  進一步,如果你是讀MBA
[00:11:18.960 --> 00:11:20.840]  你想一下如何和耶穌合作
[00:11:20.840 --> 00:11:24.880]  這是一盤大生意
[00:11:24.880 --> 00:11:29.320]  究竟彼得的反應是怎樣呢
[00:11:29.320 --> 00:11:30.960]  這裡說到彼得
[00:11:30.960 --> 00:11:33.480]  「撫服」在耶穌的膝前
[00:11:33.480 --> 00:11:34.840]  「撫服」這個字
[00:11:34.840 --> 00:11:36.400]  其實是
[00:11:36.400 --> 00:11:37.080]  可以告訴我們
[00:11:37.080 --> 00:11:38.840]  是一位帶著敬畏
[00:11:38.840 --> 00:11:44.680]  帶著戰經的表現
[00:11:44.680 --> 00:11:45.800]  我們要留意
[00:11:45.800 --> 00:11:48.720]  彼得是怎樣稱呼耶穌
[00:11:48.720 --> 00:11:49.400]  之前
[00:11:49.400 --> 00:11:52.040]  彼得是叫耶穌為「老師」
[00:11:52.040 --> 00:11:53.120]  沒錯
[00:11:53.120 --> 00:11:56.400]  耶穌是教導神話語的老師
[00:11:56.400 --> 00:12:00.800]  這裡彼得叫耶穌為「主」
[00:12:00.800 --> 00:12:02.840]  「主」這個字
[00:12:02.840 --> 00:12:05.120]  可以指到當時的奴隸
[00:12:05.120 --> 00:12:07.000]  稱呼祂為「主人」
[00:12:07.000 --> 00:12:09.080]  而猶太人他們會用「主」這個字
[00:12:09.080 --> 00:12:10.640]  去稱呼上帝
[00:12:10.640 --> 00:12:13.960]  因為上帝是他們的主
[00:12:13.960 --> 00:12:18.640]  作者之前在《一字四章》
[00:12:18.640 --> 00:12:20.560]  常常都用到同一個字
[00:12:20.560 --> 00:12:21.600]  「主」這個字
[00:12:21.600 --> 00:12:23.120]  是指到上帝
[00:12:23.120 --> 00:12:25.000]  指到帶著權能
[00:12:25.000 --> 00:12:26.240]  滿有權能
[00:12:26.240 --> 00:12:28.080]  有絕對主權
[00:12:28.080 --> 00:12:34.280]  「話事」的位置
[00:12:34.280 --> 00:12:38.400]  而且作者要讓我們讀者
[00:12:38.400 --> 00:12:40.040]  我們讀《老家福音》的讀者
[00:12:40.040 --> 00:12:43.480]  知道耶穌是怎樣的一位主
[00:12:43.480 --> 00:12:48.160]  他在第四章就開始去妙術耶穌
[00:12:48.160 --> 00:12:50.160]  耶穌是靈界的主
[00:12:50.160 --> 00:12:53.160]  祂是趕出烏鬼
[00:12:53.160 --> 00:12:54.240]  耶穌是生命的主
[00:12:54.240 --> 00:12:55.680]  肉身的主
[00:12:55.680 --> 00:12:58.760]  耶穌醫治各種疾病
[00:12:58.760 --> 00:13:00.600]  耶穌是大自然的主
[00:13:00.600 --> 00:13:01.880]  我們剛剛看到
[00:13:01.880 --> 00:13:05.760]  那些魚群在耶穌的控制之中
[00:13:05.760 --> 00:13:08.360]  面對如此偉大的主
[00:13:08.360 --> 00:13:10.760]  彼得叫耶穌離開祂
[00:13:10.760 --> 00:13:14.320]  因為彼得知道自己是一個罪人
[00:13:14.320 --> 00:13:15.360]  彼得意識到
[00:13:15.360 --> 00:13:17.920]  耶穌是聖潔尊貴的
[00:13:17.920 --> 00:13:22.520]  而祂是那位滿有罪污的
[00:13:22.520 --> 00:13:25.240]  彼得不配和耶穌一起
[00:13:25.240 --> 00:13:27.920]  就像猶太人的《律法》所說
[00:13:27.920 --> 00:13:32.720]  不潔的人是不可以親近神一樣
[00:13:32.720 --> 00:13:34.800]  面對這個神蹟的經歷
[00:13:34.800 --> 00:13:36.960]  所有人都感到驚訝
[00:13:36.960 --> 00:13:41.000]  但是唯獨彼得有這樣的反應
[00:13:41.000 --> 00:13:43.480]  還有我們要多留意一點
[00:13:43.480 --> 00:13:46.200]  作者稱呼彼得
[00:13:46.200 --> 00:13:51.440]  他用了西門彼得這個名字
[00:13:51.440 --> 00:13:53.960]  在全本《路加福音》
[00:13:53.960 --> 00:13:55.440]  只用了一次
[00:13:55.440 --> 00:13:57.480]  就是這五章八節
[00:13:57.480 --> 00:13:59.320]  之前一直用西門
[00:13:59.320 --> 00:14:00.640]  之後用彼得
[00:14:00.640 --> 00:14:02.320]  在這件事件
[00:14:02.320 --> 00:14:06.960]  《路加福音》用了西門彼得這個稱呼
[00:14:06.960 --> 00:14:10.560]  證明了彼得這個舉動的重要性
[00:14:10.560 --> 00:14:12.520]  關鍵性
[00:14:12.520 --> 00:14:22.720]  值得我們細味
[00:14:22.720 --> 00:14:26.080]  第十節記載耶穌的回應
[00:14:26.080 --> 00:14:29.800]  祂叫彼得不用害怕
[00:14:29.800 --> 00:14:31.840]  不要怕
[00:14:31.840 --> 00:14:36.360]  可能是指彼得當時苦服戰經
[00:14:36.360 --> 00:14:38.640]  整個人都震了
[00:14:38.640 --> 00:14:43.320]  罪人在審判活人死人的主的面前
[00:14:43.320 --> 00:14:45.440]  可以不怕嗎?
[00:14:45.440 --> 00:14:50.120]  你怕不怕?
[00:14:50.120 --> 00:14:51.960]  連馬丁路德
[00:14:51.960 --> 00:14:54.920]  很有名的改教家
[00:14:54.920 --> 00:14:56.640]  他作為神蹟人員
[00:14:56.640 --> 00:14:59.400]  並且教神學教聖經
[00:14:59.400 --> 00:15:02.040]  但是他也因為自己的罪的緣故
[00:15:02.040 --> 00:15:06.400]  他很害怕面對神的審判
[00:15:06.400 --> 00:15:09.800]  直到他讀羅馬書的時候
[00:15:09.800 --> 00:15:11.360]  他就得到釋放
[00:15:11.360 --> 00:15:13.840]  所以大家平時一路崇拜教
[00:15:13.840 --> 00:15:14.880]  講羅馬書的時候
[00:15:14.880 --> 00:15:18.840]  大家就留心去聽了
[00:15:18.840 --> 00:15:19.720]  但這裡我們看到
[00:15:19.720 --> 00:15:22.000]  是耶穌親自跟彼得說
[00:15:22.000 --> 00:15:25.160]  叫他不需要怕
[00:15:25.160 --> 00:15:28.040]  表示對彼得的接納
[00:15:28.040 --> 00:15:33.560]  因為耶穌是那位有赦罪權柄的主
[00:15:33.560 --> 00:15:34.880]  不僅如此
[00:15:34.880 --> 00:15:37.840]  在這裡說到不要怕之前
[00:15:37.840 --> 00:15:41.520]  作者特別指出當時的人
[00:15:41.520 --> 00:15:46.400]  對著那網羽的驚訝
[00:15:46.400 --> 00:15:50.080]  《環球新譯本》就譯作「驚駭不已」
[00:15:50.080 --> 00:15:51.720]  更加好的形容
[00:15:51.720 --> 00:15:53.880]  因為不是surprise
[00:15:53.880 --> 00:15:58.160]  而是帶著那份的懼怕在當中
[00:15:58.160 --> 00:16:03.520]  因為他們看到的是不可能的事發生了
[00:16:03.520 --> 00:16:07.480]  可能我從來沒有見過那麼多魚
[00:16:07.480 --> 00:16:08.920]  但是耶穌跟彼得說
[00:16:08.920 --> 00:16:10.480]  跟他說不用怕
[00:16:10.480 --> 00:16:12.720]  而且更加跟彼得說
[00:16:12.720 --> 00:16:15.720]  將來他得著的是人
[00:16:15.720 --> 00:16:19.240]  不是那些魚
[00:16:19.240 --> 00:16:20.840]  如果我是彼得的話
[00:16:20.840 --> 00:16:26.120]  我一定不明白耶穌在說什麼
[00:16:26.120 --> 00:16:29.520]  大家明白嗎?
[00:16:29.520 --> 00:16:33.480]  這就是耶穌給了彼得一個新的使命
[00:16:33.480 --> 00:16:35.200]  在一個新的生命之後
[00:16:35.200 --> 00:16:36.480]  給了他一個新的使命
[00:16:36.480 --> 00:16:38.440]  引申新的焦點
[00:16:38.440 --> 00:16:40.760]  而且這個是應許
[00:16:40.760 --> 00:16:43.720]  待會我們會看到
[00:16:43.720 --> 00:16:45.720]  經過這個神蹟之後
[00:16:45.720 --> 00:16:48.760]  彼得、雅各、約翰
[00:16:48.760 --> 00:16:50.120]  還有安德烈
[00:16:50.120 --> 00:16:52.760]  他們捨棄一切跟隨耶穌
[00:16:52.760 --> 00:16:55.560]  他們不再打魚了
[00:16:55.560 --> 00:16:59.400]  這次的經歷改變了彼得的生命
[00:16:59.400 --> 00:17:01.880]  包括了他人生的使命
[00:17:01.880 --> 00:17:05.480]  關鍵就是他跟耶穌的關係
[00:17:05.480 --> 00:17:11.640]  以前耶穌只是一個老師
[00:17:11.640 --> 00:17:15.680]  現在耶穌是祂的主
[00:17:15.680 --> 00:17:17.520]  是彼得的主
[00:17:17.520 --> 00:17:19.560]  不單單是老師
[00:17:19.560 --> 00:17:24.440]  於是西門就向著成為彼得去進化
[00:17:24.440 --> 00:17:26.720]  作為《路加福音》的讀者
[00:17:26.720 --> 00:17:28.200]  就是我們
[00:17:28.200 --> 00:17:34.640]  你看到耶穌所做的趕鬼、醫病、教導
[00:17:34.640 --> 00:17:36.760]  以及這個神蹟的時候
[00:17:36.760 --> 00:17:41.800]  你又願不願意認耶穌為你的主呢?
[00:17:41.800 --> 00:17:43.240]  跟隨祂
[00:17:43.240 --> 00:17:45.800]  帶著祂給你新的人生使命
[00:17:45.800 --> 00:17:50.360]  去過這個人生、活你的生活
[00:17:50.360 --> 00:17:52.640]  還是說你仍然是停留在
[00:17:52.640 --> 00:17:54.680]  當耶穌是老師
[00:17:54.680 --> 00:17:56.160]  去做點崇拜
[00:17:56.160 --> 00:17:58.920]  聽聽祂的道理就算了
[00:17:58.920 --> 00:18:02.560]  是不是這樣呢?
[00:18:02.560 --> 00:18:04.560]  可能你會問
[00:18:04.560 --> 00:18:09.280]  怎樣捨棄一切呢?
[00:18:09.280 --> 00:18:11.400]  可以怎樣捨棄呢?
[00:18:11.400 --> 00:18:13.720]  難道不用上班嗎?
[00:18:13.720 --> 00:18:16.640]  難道不用謀生嗎?
[00:18:16.640 --> 00:18:19.880]  我可以跟大家分享一下自己的一些學習
[00:18:19.880 --> 00:18:21.560]  就是不再為自己
[00:18:21.560 --> 00:18:23.640]  而是問上帝想怎樣
[00:18:23.640 --> 00:18:24.920]  上帝不是要每一個人
[00:18:24.920 --> 00:18:27.680]  在教會裡做牧師、做傳道
[00:18:27.680 --> 00:18:31.840]  我們可以都在同一份工作
[00:18:31.840 --> 00:18:33.520]  在同一崗位
[00:18:33.520 --> 00:18:35.800]  但以前可能是為自己
[00:18:35.800 --> 00:18:37.840]  現在是為上帝
[00:18:37.840 --> 00:18:40.720]  以前你著重的是那些魚
[00:18:40.720 --> 00:18:47.120]  今天你就是要為上帝得著那些人
[00:18:47.120 --> 00:18:50.240]  當你的時間、你的金錢、你的財幹
[00:18:50.240 --> 00:18:52.440]  再不是為自己的時候
[00:18:52.440 --> 00:18:55.640]  你就好像捨棄了他們一樣
[00:18:55.640 --> 00:18:57.720]  沒錯,他們仍然在你的手上
