
[00:00:00.000 --> 00:00:03.500]  主一讓我們真的來到你面前的時候
[00:06:28.400 --> 00:06:30.560]  大家數不數得有多少律
[00:06:30.560 --> 00:06:33.800]  一個是生命性的律
[00:06:33.800 --> 00:06:36.320]  一個是罪的律
[00:06:36.320 --> 00:06:39.880]  和第三個死的律
[00:06:39.880 --> 00:06:43.040]  因爲罪和死基本上是分不開的
[00:06:43.040 --> 00:06:45.760]  最終罪的律是引導人
[00:06:45.760 --> 00:06:52.160]  要走在一個死亡的末路那裏
[00:06:52.160 --> 00:06:54.280]  保羅在這裏提到
[00:06:54.280 --> 00:06:58.600]  當他信了耶穌之後
[00:06:58.600 --> 00:07:00.400]  他就能夠經歷
[00:07:00.400 --> 00:07:04.440]  聖靈在他生命裏面的那種更生
[00:07:04.440 --> 00:07:06.640]  他得到一個新的生命
[00:07:06.640 --> 00:07:09.840]  以至他可以爲神
[00:07:09.840 --> 00:07:14.400]  爲耶穌做這麼多的事情
[00:07:14.400 --> 00:07:16.000]  這個生命性靈的律
[00:07:16.000 --> 00:07:18.200]  讓他能夠得到釋放
[00:07:18.200 --> 00:07:21.280]  能夠脫離罪的權勢
[00:07:21.280 --> 00:07:23.520]  罪的審判
[00:07:23.520 --> 00:07:25.480]  大家不要忘記
[00:07:25.480 --> 00:07:28.640]  他其實在信耶穌之前
[00:07:28.640 --> 00:07:31.360]  他犯下了很多滔天大罪
[00:07:31.360 --> 00:07:33.880]  他迫害耶穌 逼迫耶穌
[00:07:33.880 --> 00:07:35.680]  也迫害那些信耶穌的人
[00:07:35.680 --> 00:07:39.680]  甚至是殺那些信耶穌的人
[00:07:39.680 --> 00:07:42.280]  這條數不知道怎麼算
[00:07:42.280 --> 00:07:43.840]  不過因爲他悔改
[00:07:43.840 --> 00:07:45.640]  在耶穌基督裏面
[00:07:45.640 --> 00:07:47.760]  這些就抹掉了
[00:07:47.760 --> 00:07:49.080]  不用算
[00:07:49.080 --> 00:07:50.080]  相反的就是
[00:07:50.080 --> 00:07:54.000]  他能夠得着一個生命性靈的律
[00:07:54.000 --> 00:07:58.840]  他能夠得着聖靈更生他的生命
[00:07:58.840 --> 00:08:02.360]  大家我們看到這幅
[00:08:02.360 --> 00:08:05.080]  主耶穌在十字架之上的圖片
[00:08:05.080 --> 00:08:08.080]  其實告訴我們一件事
[00:08:08.080 --> 00:08:12.440]  我們信耶穌不僅是罪得赦免這麼簡單
[00:08:12.440 --> 00:08:16.880]  我們信耶穌還可以得着一個生命性靈的律
[00:08:16.880 --> 00:08:20.080]  讓我們的生命不再一樣
[00:08:20.080 --> 00:08:24.480]  當然接下來可能會更加清晰的圖畫就是
[00:08:24.480 --> 00:08:27.600]  主耶穌第三日復活
[00:08:27.600 --> 00:08:31.520]  所以信耶穌不僅是停留在十字架之上
[00:08:31.520 --> 00:08:33.440]  那是一個起點
[00:08:33.440 --> 00:08:36.040]  但不要停留在那裏
[00:08:36.040 --> 00:08:37.840]  因爲在基督裏
[00:08:37.840 --> 00:08:41.080]  不僅僅是單單信耶穌這麼簡單
[00:08:41.080 --> 00:08:43.000]  神給我們很多東西
[00:08:43.000 --> 00:08:43.760]  我們有主耶穌
[00:08:43.760 --> 00:08:45.600]  基督成爲我們的禮物
[00:08:45.600 --> 00:08:46.960]  一個祭
[00:08:46.960 --> 00:08:48.880]  更加我們有聖靈在我們中間
[00:08:48.880 --> 00:08:51.400]  這都是上帝給我們的禮物
[00:08:51.400 --> 00:08:53.440]  弟兄姊妹不知道你有沒有
[00:08:53.440 --> 00:08:54.720]  有沒有經驗過
[00:08:54.720 --> 00:08:57.120]  有沒有試過
[00:08:57.120 --> 00:08:58.560]  自己生命裏面
[00:08:58.560 --> 00:09:04.120]  能夠被生命性靈的律來更新去改變
[00:09:04.120 --> 00:09:08.120]  特別是在鏡頭前面
[00:09:08.120 --> 00:09:12.040]  已經信了主很久的弟兄姊妹
[00:09:12.040 --> 00:09:15.760]  其實你上一次被性靈更新
[00:09:15.760 --> 00:09:19.240]  被性靈充滿是什麼時候呢
[00:09:19.240 --> 00:09:23.080]  這個值得我們去問的問題
[00:09:23.080 --> 00:09:28.760]  信耶穌不僅僅是永生這麼簡單
[00:09:28.760 --> 00:09:31.560]  神給我們很多禮物
[00:09:31.560 --> 00:09:33.160]  我們不要拒絕
[00:09:33.160 --> 00:09:35.960]  賜生命性靈的律
[00:09:35.960 --> 00:09:37.600]  接着我們再看保羅亞
[00:09:37.600 --> 00:09:39.680]  有很多的
[00:09:39.680 --> 00:09:41.640]  在二弗所書裏有提到
[00:09:41.640 --> 00:09:42.680]  提到什麼呢
[00:09:42.680 --> 00:09:45.000]  我們一起讀
[00:09:45.000 --> 00:09:49.160]  願衆贊歸於我們主耶穌基督的父神
[00:09:49.160 --> 00:09:55.840]  他在基督裏賜給我們天上各樣屬靈的福氣
[00:09:55.840 --> 00:10:02.800]  他在基督裏賜給我們天上各樣屬靈的福氣
[00:10:02.800 --> 00:10:07.600]  這裏說什麼叫天上屬靈的福氣呢
[00:10:07.600 --> 00:10:09.440]  說的可能不是
[00:10:09.440 --> 00:10:11.440]  我們只是看眼前的東西
[00:10:11.440 --> 00:10:14.600]  什麼叫眼前的東西呢
[00:10:14.600 --> 00:10:16.720]  學生當然想考好成績
[00:10:16.720 --> 00:10:18.560]  最好不用讀書
[00:10:18.560 --> 00:10:22.120]  不用讀書可以考好成績
[00:10:22.120 --> 00:10:24.040]  或者可以找到一份好工
[00:10:24.040 --> 00:10:25.040]  什麼叫好工
[00:10:25.040 --> 00:10:26.240]  當然是人工高
[00:10:26.240 --> 00:10:29.560]  不用怎麼做
[00:10:29.560 --> 00:10:32.560]  這些都是一些福氣
[00:10:32.560 --> 00:10:37.000]  但這些不是天上屬靈的福氣
[00:10:37.000 --> 00:10:41.120]  當神願意將性靈賜給我們的時候
[00:10:41.120 --> 00:10:44.200]  屬靈的福氣是說什麼呢
[00:10:44.200 --> 00:10:49.640]  可能第一樣說的是我們生命的更新 生命的改變
[00:10:49.640 --> 00:10:53.960]  以前我們的眼裏看全世界都是壞人
[00:10:53.960 --> 00:10:57.000]  但今天我們看到不是
[00:10:57.000 --> 00:11:00.680]  原來人與人之間還有很多美善的關係
[00:11:00.680 --> 00:11:06.320]  人與人之間還有很多美善的特質在
[00:11:06.320 --> 00:11:07.960]  我們的眼光不同了
[00:11:07.960 --> 00:11:10.520]  因爲我們自己的生命也不同了
[00:11:10.520 --> 00:11:12.480]  我們懂得去欣賞人
[00:11:12.480 --> 00:11:17.200]  在我們的生命裏面多了很多屬靈生命的特質
[00:11:17.200 --> 00:11:18.880]  那些屬靈的果子
[00:11:18.880 --> 00:11:20.720]  我們一直說的是什麼
[00:11:20.720 --> 00:11:24.280]  人愛 喜樂 和平
[00:11:24.280 --> 00:11:26.880]  以前有人踩我 氣他三天
[00:11:26.880 --> 00:11:31.440]  但今天被人踩就踩了 痛一陣就算了
[00:11:31.440 --> 00:11:36.560]  心中充滿喜樂 充滿平安
[00:11:36.560 --> 00:11:39.560]  這些都是天上屬靈的福氣
[00:11:39.560 --> 00:11:46.680]  讓我們可以抵禦今天我們所面對的處境
[00:11:46.680 --> 00:11:49.640]  其實不僅如此
[00:11:49.640 --> 00:11:54.080]  天上更多屬靈的福氣讓我們可以去侍奉神
[00:11:54.080 --> 00:11:59.320]  我們能夠發現我們的恩賜在哪裏
[00:11:59.320 --> 00:12:05.600]  今天每一個侍奉神的人都不能不得賞賜
[00:12:05.600 --> 00:12:08.080]  這是聖經的應許
[00:12:08.080 --> 00:12:11.800]  日後上天的家 見到上帝的時候
[00:12:11.800 --> 00:12:15.120]  不是兩手空空的
[00:12:15.120 --> 00:12:18.680]  是有很多賞賜神會給我們的
[00:12:18.680 --> 00:12:20.760]  不僅是天上基業那麼簡單
[00:12:20.760 --> 00:12:24.160]  這個信耶穌已經有了 說了
[00:12:24.160 --> 00:12:27.440]  原來信耶穌不僅是那麼簡單
[00:12:27.440 --> 00:12:29.640]  有很多天上屬靈的福氣
[00:12:29.640 --> 00:12:33.960]  神是很樂意賜給我們的
[00:12:33.960 --> 00:12:36.920]  這裏說的是一些賞賜
[00:12:36.920 --> 00:12:41.840]  侍奉神的人一定有賞賜
[00:12:41.840 --> 00:12:48.720]  我們繼續看第四段在基督裏的經文
[00:12:48.720 --> 00:12:50.720]  我們一起讀
[00:12:50.720 --> 00:12:55.360]  感謝神常祟令我們在基督裏跨城
[00:12:55.360 --> 00:12:57.600]  並席着我們在各處
[00:12:57.600 --> 00:13:03.200]  顯揚那因認識基督而有的香氣
[00:13:03.200 --> 00:13:08.280]  保羅在這裏說的是傳福音
[00:13:08.280 --> 00:13:09.960]  他深深感受到
[00:13:09.960 --> 00:13:15.920]  他今天不需要再拿大祭司的資格去做事
[00:13:15.920 --> 00:13:21.280]  他不僅僅是在猶太社區裏面去做事
[00:13:21.280 --> 00:13:24.320]  他可以去到外邦的地方去做事
[00:13:24.320 --> 00:13:28.600]  他能夠在不同的地方去跨城
[00:13:28.600 --> 00:13:31.520]  這裏說的是
[00:13:31.520 --> 00:13:33.040]  我之前也提過
[00:13:33.040 --> 00:13:35.560]  在教會是不需要你點傳福音的
[00:13:35.560 --> 00:13:38.840]  傳福音是走到外面去的
[00:13:38.840 --> 00:13:41.240]  你在教會怎麼屬靈都好
[00:13:41.240 --> 00:13:43.240]  就是被人覺得
[00:13:43.240 --> 00:13:46.840]  但是你出道是一個什麼人呢
[00:13:46.840 --> 00:13:48.760]  沒有人知道
[00:13:48.760 --> 00:13:50.440]  不過上帝知道
[00:13:50.440 --> 00:13:52.040]  你自己也知道
[00:13:52.040 --> 00:13:55.480]  你能不能在基督裏跨城呢
[00:13:55.480 --> 00:13:58.520]  這個我們要問自己
[00:13:58.520 --> 00:13:59.600]  我們要問自己
[00:13:59.600 --> 00:14:03.640]  我們能不能在基督裏跨城
[00:14:03.640 --> 00:14:06.960]  在我們的朋友圈裏面去跨城
[00:14:06.960 --> 00:14:09.160]  在我們的家裏
[00:14:09.160 --> 00:14:11.800]  我們的親友裏面去跨城
[00:14:11.800 --> 00:14:15.760]  在我們的辦公室裏面去跨城
[00:14:15.760 --> 00:14:18.320]  我們讓人知道
[00:14:18.320 --> 00:14:20.880]  我們真的信耶穌
[00:14:20.880 --> 00:14:22.880]  真的有些不同
[00:14:22.880 --> 00:14:26.120]  真的有些令人羨慕的地方
[00:14:26.120 --> 00:14:28.000]  我們靠着基督跨城
[00:14:28.000 --> 00:14:31.040]  而我們今天看到這幅圖畫是什麼圖畫呢
[00:14:31.040 --> 00:14:32.880]  就是當保羅去傳福音的時候
[00:14:32.880 --> 00:14:37.080]  他和他有個拍檔叫西拉走去傳福音的時候
[00:14:37.080 --> 00:14:40.280]  就被人抓去坐牢
[00:14:40.280 --> 00:14:41.120]  在當中的時候
[00:14:41.120 --> 00:14:43.640]  晚上有什麼好做呢
[00:14:43.640 --> 00:14:45.880]  他們不只是在那裏
[00:14:45.880 --> 00:14:46.920]  不過聖經沒有記載
[00:14:46.920 --> 00:14:49.000]  他們是不是在那裏哭哭啼啼
[00:14:49.000 --> 00:14:51.640]  死了 要死了 不知道怎麼辦呢
[00:14:51.640 --> 00:14:52.920]  聖經沒有記載這些
[00:14:52.920 --> 00:14:54.800]  不過聖經記載了一件事
[00:14:54.800 --> 00:14:57.480]  他們在晚上的時候唱詩歌
[00:14:57.480 --> 00:14:59.280]  他們敬拜神
[00:14:59.280 --> 00:15:04.240]  原來敬拜神不只是在禮拜堂的地方去敬拜神
[00:15:04.240 --> 00:15:07.920]  他們在監獄裏面也敬拜神
[00:15:07.920 --> 00:15:11.000]  這種敬拜是讓他們的生命
[00:15:11.000 --> 00:15:14.360]  能夠成爲一個美好的見證
[00:15:14.360 --> 00:15:15.920]  怎樣見證呢
[00:15:15.920 --> 00:15:21.440]  如果我們看回《少道行傳》16章25節大致上的圖畫
[00:15:21.440 --> 00:15:22.840]  他們的歌聲
[00:15:22.840 --> 00:15:26.040]  他們的頌讚是吸引了其他的囚犯
[00:15:26.040 --> 00:15:28.560]  在那裏聽
[00:15:28.560 --> 00:15:31.000]  甚至這個頌讚
[00:15:31.000 --> 00:15:34.520]  讓當時出現一個很特別的情景
[00:15:34.520 --> 00:15:36.120]  就是
[00:15:36.120 --> 00:15:38.640]  監倉震動
[00:15:38.640 --> 00:15:41.400]  震動到門都打開了
[00:15:41.400 --> 00:15:43.440]  不過那些犯人沒有走出來
[00:15:43.440 --> 00:15:44.760]  沒有走出來
[00:15:44.760 --> 00:15:46.760]  很專注地在那裏聽
[00:15:46.760 --> 00:15:49.160]  他們在那裏唱詩歌去讚美神
[00:15:49.160 --> 00:15:53.560]  反而那個睡夢中的玉卒
[00:15:53.560 --> 00:15:55.920]  他突然醒來的時候
[00:15:55.920 --> 00:15:57.080]  他就害怕了
[00:15:57.080 --> 00:15:58.920]  他以爲那些囚犯都走了
[00:15:58.920 --> 00:16:03.320]  當他想去自殺的時候
[00:16:03.320 --> 00:16:05.240]  保羅就出聲勸了他
[00:16:05.240 --> 00:16:06.600]  叫他放心
[00:16:06.600 --> 00:16:11.800]  大家看到這幅圖畫是玉卒跪在保羅的面前
[00:16:11.800 --> 00:16:13.440]  不是保羅跪在他面前
[00:16:13.440 --> 00:16:15.280]  是玉卒跪在保羅的面前
[00:16:15.280 --> 00:16:17.720]  然後問了一個很有趣的問題
[00:16:17.720 --> 00:16:19.840]  是玉卒問保羅
[00:16:19.840 --> 00:16:22.240]  我怎樣纔可以得救
[00:16:22.240 --> 00:16:24.080]  我怎樣纔可以得救
[00:16:24.080 --> 00:16:26.640]  不是啊 保羅跪在玉卒面前
[00:16:26.640 --> 00:16:28.960]  問我何時可以放監
[00:16:28.960 --> 00:16:32.320]  我何時可以放監
[00:16:32.320 --> 00:16:35.120]  這個景象正正就是說
[00:16:35.120 --> 00:16:37.000]  保羅在他的生命歷程裏面
[00:16:37.000 --> 00:16:39.200]  當他去經歷聖靈
[00:16:39.200 --> 00:16:41.120]  經歷生命改變的時候
[00:16:41.120 --> 00:16:43.840]  他就能夠在基督裏面跨聖
[00:16:43.840 --> 00:16:48.440]  並且在不同的地方去顯揚
[00:16:48.440 --> 00:16:50.160]  傳揚福音
[00:16:50.160 --> 00:16:54.120]  顯揚那種因認識基督而有的香氣
[00:16:54.120 --> 00:16:55.920]  這種香氣呢
[00:16:55.920 --> 00:16:58.600]  你是給錢買不到的
[00:16:58.600 --> 00:17:01.880]  因爲不是什麼名牌香水
[00:17:01.880 --> 00:17:05.160]  不是什麼古龍水
[00:17:05.160 --> 00:17:06.600]  但是你認識耶穌
[00:17:06.600 --> 00:17:08.600]  你願意接受聖靈
[00:17:08.600 --> 00:17:11.200]  你就會有的一份這樣的香氣
[00:17:11.200 --> 00:17:12.880]  而這份香氣更加可以
[00:17:12.880 --> 00:17:17.320]  幫你去突破你個人那個敬拜的生活
[00:17:17.320 --> 00:17:19.400]  就算現在這樣疫情底下
[00:17:19.400 --> 00:17:20.800]  你要敬拜上帝
[00:17:20.800 --> 00:17:23.680]  沒有人可以攔阻到你
[00:17:23.680 --> 00:17:25.960]  求主幫助我們
[00:17:25.960 --> 00:17:28.720]  我們再看下去
[00:17:28.720 --> 00:17:30.400]  第五段的經文
[00:17:30.400 --> 00:17:32.600]  在三章十四節那裏
[00:17:32.600 --> 00:17:33.560]  我們一起讀啊
[00:17:33.560 --> 00:17:34.680]  預備
[00:17:34.680 --> 00:17:36.880]  向着標杆直跑
[00:17:36.880 --> 00:17:39.760]  要得神在基督耶穌裏
[00:17:39.760 --> 00:17:44.760]  從上面照我來得的獎賞
[00:17:44.760 --> 00:17:46.080]  這個經文在說什麼呢
[00:17:46.080 --> 00:17:49.000]  向着標杆直跑是什麼意思呢
[00:17:49.000 --> 00:17:54.280]  其實原來上帝真的很看得起我們
[00:17:54.280 --> 00:17:57.440]  也很看得起保羅
[00:17:57.440 --> 00:17:59.640]  沒有將他公審
[00:17:59.640 --> 00:18:01.800]  保羅可能死十次都不行
[00:18:01.800 --> 00:18:03.960]  他迫害教會的程度
[00:18:03.960 --> 00:18:06.440]  但是上帝反而用他
[00:18:06.440 --> 00:18:08.200]  用他的時候
[00:18:08.200 --> 00:18:11.360]  上帝不會白用人
[00:18:11.360 --> 00:18:13.040]  向着標杆直跑
[00:18:13.040 --> 00:18:15.080]  必然能夠得到獎賞
[00:18:15.080 --> 00:18:17.800]  這個是保羅他自己的心路歷程
[00:18:17.800 --> 00:18:19.520]  他不是說什麼偉大的神學
[00:18:19.520 --> 00:18:21.280]  他不是說這些
[00:18:21.280 --> 00:18:22.560]  他是說他的心路歷程
[00:18:22.560 --> 00:18:24.840]  他真的可以得到獎賞
[00:18:24.840 --> 00:18:26.240]  他都是這樣深信的時候
[00:18:26.240 --> 00:18:31.520]  以至他可以繼續向前直奔
[00:18:31.520 --> 00:18:34.240]  他知道他的呼召是什麼
[00:18:34.240 --> 00:18:34.880]  其實弟兄姐妹
[00:18:34.880 --> 00:18:36.200]  我們今天
[00:18:36.200 --> 00:18:39.760]  我們真的要再次去想我們的呼召
[00:18:39.760 --> 00:18:41.960]  我們不只是單單信耶穌
[00:18:41.960 --> 00:18:43.160]  得永生
[00:18:43.160 --> 00:18:45.080]  這麼簡單
[00:18:45.080 --> 00:18:47.600]  那個基本已經拿到了
[00:18:47.600 --> 00:18:49.680]  拿到了
[00:18:49.680 --> 00:18:52.600]  上帝要我們繼續向前走
[00:18:52.600 --> 00:18:53.760]  並且得到的
[00:18:53.760 --> 00:18:57.000]  是從上面照我們來得到的獎賞
[00:18:57.000 --> 00:18:58.920]  這些獎賞你得到沒有呢
[00:18:58.920 --> 00:19:00.040]  今天
[00:19:00.040 --> 00:19:02.040]  相對屬靈的福氣
[00:19:02.040 --> 00:19:04.040]  基本上
[00:19:04.040 --> 00:19:05.600]  你是
[00:19:05.600 --> 00:19:07.680]  沒真的拿到手的
[00:19:07.680 --> 00:19:10.520]  就好像我們那些公積金
[00:19:10.520 --> 00:19:11.440]  沒得到的
[00:19:11.440 --> 00:19:14.360]  公積金好像要多少歲才能拿到
[00:19:14.360 --> 00:19:16.560]  好像65歲
[00:19:16.560 --> 00:19:17.920]  大概是這樣
[00:19:17.920 --> 00:19:18.920]  但是你要供的
[00:19:18.920 --> 00:19:21.760]  你供就有了
[00:19:21.760 --> 00:19:23.400]  每年我們都收到那些
[00:19:23.400 --> 00:19:24.800]  應該好像每年收一次
[00:19:24.800 --> 00:19:27.840]  那些公積金的表
[00:19:27.840 --> 00:19:29.560]  同樣
[00:19:29.560 --> 00:19:31.160]  今天每一個侍奉上帝的人
[00:19:31.160 --> 00:19:34.720]  我們都可以得到從上面來的獎賞
[00:19:34.720 --> 00:19:37.440]  但是實際是怎麼樣
[00:19:37.440 --> 00:19:39.880]  我們日後回去就知道了
[00:19:39.880 --> 00:19:42.720]  保羅他一直期望的獎賞是一個
[00:19:42.720 --> 00:19:44.680]  一個冠冕
[00:19:44.680 --> 00:19:46.680]  一個天上的冠冕
[00:19:46.680 --> 00:19:49.440]  這個肯定不是荊棘做的冠冕
[00:19:49.440 --> 00:19:50.960]  不知道是什麼冠冕
[00:19:50.960 --> 00:19:52.920]  我們看那幅圖
[00:19:52.920 --> 00:19:54.760]  我們看到
[00:19:54.760 --> 00:19:56.640]  在跑什麼
[00:19:56.640 --> 00:19:57.320]  在跑什麼
[00:19:57.320 --> 00:19:58.960]  那幅圖
[00:19:58.960 --> 00:19:59.760]  咦
[00:19:59.760 --> 00:20:04.200]  駕馬
