
[00:00:00.000 --> 00:00:02.300]  我們其實都知道
[00:01:48.400 --> 00:01:51.900]  耶穌身邊的到底是什麼人呢
[00:01:51.900 --> 00:01:53.600]  當人要離開世界
[00:01:53.600 --> 00:01:55.900]  當你要離開世界的時候
[00:01:55.900 --> 00:01:59.600]  你想你身邊的人會是什麼人呢
[00:01:59.600 --> 00:02:01.300]  坦白說
[00:02:01.300 --> 00:02:04.800]  都是自己的親朋好友
[00:02:04.800 --> 00:02:07.900]  諷刺的是耶穌最後那一刻
[00:02:07.900 --> 00:02:09.100]  他臨走的那一天
[00:02:09.100 --> 00:02:11.100]  他身邊的人
[00:02:11.100 --> 00:02:15.300]  竟然不是這些親朋好友
[00:02:15.300 --> 00:02:18.000]  也沒有半點安慰的說話
[00:02:18.000 --> 00:02:21.100]  諷刺的是耶穌身邊的人
[00:02:21.100 --> 00:02:24.000]  是無動於衷的士兵
[00:02:24.000 --> 00:02:25.900]  無動於衷的士兵
[00:02:25.900 --> 00:02:29.000]  唾罵他的同胞
[00:02:29.000 --> 00:02:30.600]  以前是一起長大的
[00:02:30.600 --> 00:02:33.000]  現在唾罵他了
[00:02:33.000 --> 00:02:35.500]  更加見到的是
[00:02:35.500 --> 00:02:40.700]  暴力冷血鞭打耶穌的守衛
[00:02:40.700 --> 00:02:44.100]  以及那些軟弱無力的門徒
[00:02:44.100 --> 00:02:46.700]  當我們見到一個一個這些面孔的時候
[00:02:46.700 --> 00:02:49.100]  我們就會問
[00:02:49.100 --> 00:02:51.300]  到底他們是什麼態度
[00:02:51.300 --> 00:02:52.900]  他們對耶穌是什麼態度
[00:02:52.900 --> 00:02:56.000]  他們怎樣看待耶穌
[00:02:56.000 --> 00:02:58.000]  但當你問這個問題的時候
[00:02:58.000 --> 00:02:59.300]  與此同時
[00:02:59.300 --> 00:03:02.500]  其實我們都需要問我們自己
[00:03:02.500 --> 00:03:05.500]  到底你每一天
[00:03:05.500 --> 00:03:07.600]  怎樣看待耶穌
[00:03:07.600 --> 00:03:09.500]  你怎樣看待耶穌
[00:03:09.500 --> 00:03:11.100]  你每一天所過的生活
[00:03:11.100 --> 00:03:12.100]  有沒有反映出
[00:03:12.100 --> 00:03:14.500]  你怎樣看待這一位
[00:03:14.500 --> 00:03:16.400]  在苦路上背著十字架
[00:03:16.400 --> 00:03:20.500]  走上十字架的耶穌
[00:03:20.500 --> 00:03:23.900]  你又會不會對這個在十字架上的耶穌
[00:03:23.900 --> 00:03:26.500]  是無動於衷
[00:03:26.500 --> 00:03:28.500]  不僅是這種感受
[00:03:28.500 --> 00:03:29.900]  在你的生命裡面
[00:03:29.900 --> 00:03:34.400]  會不會是無動於衷
[00:03:34.400 --> 00:03:36.900]  當我們進入
[00:03:36.900 --> 00:03:38.500]  神的話語之前
[00:03:38.500 --> 00:03:41.900]  我們求神再一次去憐憫我們
[00:03:41.900 --> 00:03:43.500]  我們一起祈禱
[00:03:43.500 --> 00:03:45.600]  我們再一起去
[00:03:45.600 --> 00:03:49.000]  在耶穌基督十字架的下邊
[00:03:49.000 --> 00:03:51.700]  去看看耶穌基督
[00:03:51.700 --> 00:03:53.300]  心裡面是怎樣
[00:03:53.300 --> 00:03:56.300]  我們一起祈禱
[00:03:56.300 --> 00:04:00.400]  父啊當我們在禰面前低頭的時刻
[00:04:00.400 --> 00:04:02.400]  願意禰十字架
[00:04:02.400 --> 00:04:05.700]  就呈現在我們的心中
[00:04:05.700 --> 00:04:06.900]  當我們在十字架下面
[00:04:06.900 --> 00:04:09.800]  見到禰在十字架上邊的時候
[00:04:09.800 --> 00:04:13.100]  願意我們不要無動於衷
[00:04:13.100 --> 00:04:15.200]  願意我們看穿的
[00:04:15.200 --> 00:04:19.200]  不僅是你那種痛苦的尖叫
[00:04:19.200 --> 00:04:22.300]  而是耶穌基督裡面的那種耐心
[00:04:22.300 --> 00:04:25.300]  你心裡面到底在想什麼
[00:04:25.300 --> 00:04:29.300]  以這份耐心成為我們一份生命的動力
[00:04:29.300 --> 00:04:34.000]  我們就能以耶穌基督的心為心
[00:04:34.000 --> 00:04:36.200]  踏實地去過我們的每一天
[00:04:36.200 --> 00:04:38.000]  我們將以下的時間完全交給你
[00:04:38.000 --> 00:04:41.400]  因為我們今天要敬拜各位的真神
[00:04:41.400 --> 00:04:42.800]  讓我們心存謙卑
[00:04:42.800 --> 00:04:44.700]  領受主力的話
[00:04:44.700 --> 00:04:48.500]  領受之後讓我們更加有力量行出來
[00:04:48.500 --> 00:04:49.700]  Honor you
[00:04:49.700 --> 00:04:52.000]  祈禱奉主名求
[00:04:52.000 --> 00:04:56.200]  有人就問
[00:04:56.200 --> 00:04:59.500]  到底其實當耶穌在十字架
[00:04:59.500 --> 00:05:02.000]  很痛苦的時候
[00:05:02.000 --> 00:05:04.900]  祂見到的是什麼
[00:05:04.900 --> 00:05:06.600]  你覺得耶穌在十字架上面的時候
[00:05:06.600 --> 00:05:09.800]  祂見到什麼
[00:05:09.800 --> 00:05:11.900]  有人說祂什麼都見不到
[00:05:11.900 --> 00:05:12.500]  為什麼
[00:05:12.500 --> 00:05:13.800]  很痛苦的時候
[00:05:13.800 --> 00:05:16.800]  又荊棘冠冕 又被人打人一身
[00:05:16.800 --> 00:05:18.600]  一些血又可能沾著眼
[00:05:18.600 --> 00:05:20.100]  什麼都見不到
[00:05:20.100 --> 00:05:23.100]  很痛苦的人
[00:05:23.100 --> 00:05:25.700]  但是有些解經家就認為
[00:05:25.700 --> 00:05:27.600]  其實那時候耶穌見到
[00:05:27.600 --> 00:05:29.800]  耶穌見到一些東西
[00:05:29.800 --> 00:05:32.500]  當祂望垂頭
[00:05:32.500 --> 00:05:33.600]  很累嘛
[00:05:33.600 --> 00:05:38.200]  祂望著自己那只被釘開的腳的時候
[00:05:38.200 --> 00:05:42.800]  祂見到的是一群無動於衷的士兵
[00:05:42.800 --> 00:05:45.500]  約翰福音十九章怎麼記載
[00:05:45.500 --> 00:05:46.800]  他說
[00:05:46.800 --> 00:05:49.800]  兵丁既然將耶穌釘在十字架上
[00:05:49.800 --> 00:05:51.700]  將他的衣服分為四份
[00:05:51.700 --> 00:05:52.900]  每個兵一份
[00:05:52.900 --> 00:05:54.600]  又拿了他的內衣
[00:05:54.600 --> 00:05:56.800]  剛才分的是外衣
[00:05:56.800 --> 00:05:58.200]  拿他的內衣
[00:05:58.200 --> 00:06:00.700]  這件內衣是怎樣的呢
[00:06:00.700 --> 00:06:02.700]  原來沒有縫衣
[00:06:02.700 --> 00:06:05.000]  是上下一片即成的
[00:06:05.000 --> 00:06:08.800]  即是一件頭
[00:06:08.800 --> 00:06:10.900]  一件頭由頭到尾
[00:06:10.900 --> 00:06:12.400]  他們彼此說
[00:06:12.400 --> 00:06:14.400]  不要撕破它
[00:06:14.400 --> 00:06:15.400]  怎樣啊
[00:06:15.400 --> 00:06:16.500]  只要沾溝
[00:06:16.500 --> 00:06:18.100]  看誰得著
[00:06:18.100 --> 00:06:19.800]  就要應驗經上說
[00:06:19.800 --> 00:06:21.900]  他們分了我的外衣
[00:06:21.900 --> 00:06:24.900]  為我的內衣分溝
[00:06:24.900 --> 00:06:28.200]  兵丁果然這樣做
[00:06:28.200 --> 00:06:30.300]  當那些無動於衷的士兵
[00:06:30.300 --> 00:06:33.200]  釘完耶穌基督上十字架
[00:06:33.200 --> 00:06:36.600]  都未洗手
[00:06:36.600 --> 00:06:39.700]  他們就已經沒有耶穌了
[00:06:39.700 --> 00:06:43.300]  只能掛在那件衣服上
[00:06:43.300 --> 00:06:44.700]  沾溝的意思就是
[00:06:44.700 --> 00:06:47.700]  抽籤看誰得到
[00:06:47.700 --> 00:06:51.300]  沾溝是這樣的意思
[00:06:51.300 --> 00:06:52.700]  十字架的耶穌
[00:06:52.700 --> 00:06:53.900]  他們已經忘記了
[00:06:53.900 --> 00:06:55.300]  因為他們再不專注一樣東西
[00:06:55.300 --> 00:06:57.800]  他們就get job done
[00:06:57.800 --> 00:06:59.200]  他們就專注在
[00:06:59.200 --> 00:07:01.700]  另一些他們追求的東西
[00:07:01.700 --> 00:07:03.000]  他們的物質
[00:07:03.000 --> 00:07:06.800]  誰拿到衣服可以賣錢
[00:07:06.800 --> 00:07:10.800]  十字架到底是代表什麼
[00:07:10.800 --> 00:07:12.000]  問他們的時候
[00:07:12.000 --> 00:07:14.100]  十字架代表什麼
[00:07:14.100 --> 00:07:15.100]  問你的時候
[00:07:15.100 --> 00:07:18.800]  你覺得十字架是代表什麼
[00:07:18.800 --> 00:07:20.000]  十字架有人就說
[00:07:20.000 --> 00:07:21.600]  十字架一想起
[00:07:21.600 --> 00:07:23.500]  就是想起那一粒
[00:07:23.500 --> 00:07:25.600]  很漂亮的鏈錐
[00:07:25.600 --> 00:07:27.200]  掛在脖子上
[00:07:27.200 --> 00:07:28.800]  很漂亮的鏈錐
[00:07:28.800 --> 00:07:31.800]  有人會覺得十字架是
[00:07:31.800 --> 00:07:33.800]  晚上睡覺的時候
[00:07:33.800 --> 00:07:35.100]  很害怕很害怕
[00:07:35.100 --> 00:07:37.300]  可以拿出來驅魔
[00:07:37.300 --> 00:07:39.800]  震鬼的一個
[00:07:39.800 --> 00:07:42.700]  不知道是符還是工具
[00:07:42.700 --> 00:07:44.300]  驅魔用的
[00:07:44.300 --> 00:07:48.500]  可以保平安的
[00:07:48.500 --> 00:07:49.800]  如果我今天問你
[00:07:49.800 --> 00:07:52.900]  你會用什麼現代的物品
[00:07:52.900 --> 00:07:55.700]  去代表這個十字架
[00:07:55.700 --> 00:07:58.700]  你會用什麼物品
[00:07:58.700 --> 00:08:03.300]  你會用什麼物品去代表這個十字架
[00:08:03.300 --> 00:08:05.500]  有個人說他就會用
[00:08:05.500 --> 00:08:09.500]  電椅去代表這個十字架
[00:08:09.500 --> 00:08:11.300]  他用電椅
[00:08:11.300 --> 00:08:13.000]  為什麼會用電椅
[00:08:13.000 --> 00:08:17.500]  因為十字架在當時是一個非常殘酷的形具
[00:08:17.500 --> 00:08:18.700]  對猶太人來說
[00:08:18.700 --> 00:08:21.300]  十字架是討厭的
[00:08:21.300 --> 00:08:23.300]  是不值一提的
[00:08:23.300 --> 00:08:25.300]  今天有人送你十字架頸鏈
[00:08:25.300 --> 00:08:27.100]  拿個十字架給你裝飾
[00:08:27.100 --> 00:08:28.200]  你覺得謝謝
[00:08:28.200 --> 00:08:29.700]  掛在牆上
[00:08:29.700 --> 00:08:32.900]  今天有人跟你說送個電椅給你
[00:08:32.900 --> 00:08:34.500]  你怎麼說
[00:08:34.500 --> 00:08:37.300]  不要搞這些 新年快樂
[00:08:37.300 --> 00:08:39.700]  剛過新年
[00:08:39.700 --> 00:08:40.900]  是不值一提的
[00:08:40.900 --> 00:08:42.500]  是討厭的
[00:08:42.500 --> 00:08:43.600]  為什麼
[00:08:43.600 --> 00:08:45.100]  當時的十字架
[00:08:45.100 --> 00:08:52.700]  羅馬人是用來給奴隸和奸犯用
[00:08:52.700 --> 00:08:56.700]  是很卑微的人才上十字架
[00:08:56.700 --> 00:09:00.600]  耶穌其實不需要上十字架
[00:09:00.600 --> 00:09:03.100]  是討厭的
[00:09:03.100 --> 00:09:04.600]  所以當講到十字架的時候
[00:09:04.600 --> 00:09:08.800]  連他的門徒都很恣意的
[00:09:08.800 --> 00:09:14.100]  當耶穌三番四次預言祂自己要受死
[00:09:14.100 --> 00:09:15.200]  上十字架
[00:09:15.200 --> 00:09:18.900]  門徒一聽十字架這幾個字的時候
[00:09:18.900 --> 00:09:20.400]  很拒絕的
[00:09:20.400 --> 00:09:21.600]  很恣意的
[00:09:21.600 --> 00:09:22.800]  聖經曾經講過
[00:09:22.800 --> 00:09:25.100]  耶穌三番四次跟門徒說
[00:09:25.100 --> 00:09:27.100]  看啊 我們上耶路撒冷去
[00:09:27.100 --> 00:09:30.200]  人只要被交給祭司掌和民事
[00:09:30.200 --> 00:09:32.000]  他們要釘他死罪
[00:09:32.000 --> 00:09:35.800]  由交給外邦人將他棄弄鞭打
[00:09:35.800 --> 00:09:37.000]  釘在十字架上
[00:09:37.000 --> 00:09:39.600]  第三天要復活
[00:09:39.600 --> 00:09:43.600]  門徒聽到這句話的時候
[00:09:43.600 --> 00:09:45.600]  一講到十字架那個字
[00:09:45.600 --> 00:09:46.900]  釘在十字架
[00:09:46.900 --> 00:09:49.200]  立刻shut off
[00:09:49.200 --> 00:09:49.700]  是不聽
[00:09:49.700 --> 00:09:51.400]  我不知道你有沒有看聖經
[00:09:51.400 --> 00:09:54.200]  有幾句立刻shut off
[00:09:54.200 --> 00:10:00.600]  聖經叫你放棄你的家人
[00:10:00.600 --> 00:10:01.400]  放棄十字架
[00:10:01.400 --> 00:10:03.100]  這些立刻shut off
[00:10:03.100 --> 00:10:06.000]  停了 不想再聽
[00:10:06.000 --> 00:10:08.800]  門徒不單止不明白耶穌講什麼
[00:10:08.800 --> 00:10:11.300]  也不想接受這個事實
[00:10:11.300 --> 00:10:16.200]  因為他們心目中十字架是一個羞恥
[00:10:16.200 --> 00:10:18.400]  你有什麼覺得羞恥
[00:10:18.400 --> 00:10:20.500]  有什麼令你覺得羞恥
[00:10:20.500 --> 00:10:25.300]  那樣東西就是當時他們心目中的十字架
[00:10:25.300 --> 00:10:29.300]  即是門徒以十字架為恥
[00:10:29.300 --> 00:10:31.500]  但是今天
[00:10:31.500 --> 00:10:34.200]  你會不會也以十字架為恥
[00:10:34.200 --> 00:10:37.100]  你怎麼知道你是以十字架為恥
[00:10:37.100 --> 00:10:40.600]  你都不分享十字架的愛
[00:10:40.600 --> 00:10:44.000]  你都不跟別人講十字架的救恩
[00:10:44.000 --> 00:10:47.400]  可能你也以十字架為恥
[00:10:47.400 --> 00:10:50.400]  你說我沒空
[00:10:50.400 --> 00:10:51.700]  但是你問心
[00:10:51.700 --> 00:10:55.700]  你有沒有將這個十字架成為你的寶貴
[00:10:55.700 --> 00:10:57.100]  今天神要我們學習的是
[00:10:57.100 --> 00:11:02.000]  我們要以耶穌十架的心為心
[00:11:02.000 --> 00:11:05.400]  耶穌在十字架上有一份心
[00:11:05.400 --> 00:11:07.800]  有一份心你可能還沒掌握得到
[00:11:07.800 --> 00:11:10.900]  有一份心你仍然可能未瞭解得到
[00:11:10.900 --> 00:11:14.000]  當你以耶穌記得在十字架的心的時候
[00:11:14.000 --> 00:11:15.700]  你明白它的時候
[00:11:15.700 --> 00:11:19.200]  你就不同
[00:11:19.200 --> 00:11:21.000]  對冰冰來說
[00:11:21.000 --> 00:11:24.000]  對冰冰來說十字架是什麼
[00:11:24.000 --> 00:11:25.200]  我們剛才問過他
[00:11:25.200 --> 00:11:26.200]  十字架是什麼
[00:11:26.200 --> 00:11:28.300]  在針扣耶穌的衣服
[00:11:28.300 --> 00:11:30.300]  十字架是什麼
[00:11:30.300 --> 00:11:34.400]  他回頭就會答他是什麼
[00:11:34.400 --> 00:11:35.900]  生財工具而已
[00:11:35.900 --> 00:11:38.000]  這個天天都用
[00:11:38.000 --> 00:11:41.700]  整天我都要拿著十字架釘人
[00:11:41.700 --> 00:11:43.900]  血肉模糊都是要這樣
[00:11:43.900 --> 00:11:47.600]  所以當耶穌在十字架很痛楚的時候
[00:11:47.600 --> 00:11:49.500]  他們是無動於衷的
[00:11:49.500 --> 00:11:53.400]  因為這是他們日常的事情
[00:11:53.400 --> 00:11:55.000]  對死亡
[00:11:55.000 --> 00:11:57.900]  他們更加沒有感覺
[00:11:57.900 --> 00:12:00.900]  對死亡沒有感覺
[00:12:00.900 --> 00:12:04.100]  你對死亡會有什麼感覺
[00:12:04.100 --> 00:12:06.500]  對死亡你會有什麼感覺
[00:12:06.500 --> 00:12:09.500]  這個字很奇妙
[00:12:09.500 --> 00:12:13.900]  這個字我們經常都會說
[00:12:13.900 --> 00:12:14.900]  你過去一個星期
[00:12:14.900 --> 00:12:16.500]  你可以在這個星期玩個遊戲
[00:12:16.500 --> 00:12:19.500]  你數數你講過多少次這個字
[00:12:19.500 --> 00:12:22.000]  死字
[00:12:22.000 --> 00:12:25.000]  如果你是一個比較緊張的
[00:12:25.000 --> 00:12:27.200]  做事緊張的人
[00:12:27.200 --> 00:12:28.700]  做事做不好
[00:12:28.700 --> 00:12:29.900]  接著你會怎樣
[00:12:29.900 --> 00:12:31.500]  你會說什麼
[00:12:31.500 --> 00:12:34.700]  死了
[00:12:34.700 --> 00:12:36.100]  當然你的車攤不著
[00:12:36.100 --> 00:12:37.900]  你又會說
[00:12:37.900 --> 00:12:41.100]  死了
[00:12:41.100 --> 00:12:44.300]  你看到那些標過期了還沒交
[00:12:44.300 --> 00:12:45.800]  死了
[00:12:45.800 --> 00:12:48.900]  老闆給你工作還沒完成
[00:12:48.900 --> 00:12:50.400]  死定了
[00:12:50.400 --> 00:12:53.600]  很多次你會說這個字
[00:12:53.600 --> 00:12:55.500]  我們經常掛在後面
[00:12:55.500 --> 00:12:57.700]  又或者你是一個比較小氣的人
[00:12:57.700 --> 00:12:59.900]  你會罵人
[00:12:59.900 --> 00:13:03.400]  你被人驚心你就會說
[00:13:03.400 --> 00:13:06.400]  在座的姐妹可能被男朋友驚心的時候
[00:13:06.400 --> 00:13:08.100]  會怎樣說
[00:13:08.100 --> 00:13:11.100]  在人頭前加這個字
[00:13:11.100 --> 00:13:14.100]  就是不要說了
[00:13:14.100 --> 00:13:16.100]  阿媽罵兒子
[00:13:16.100 --> 00:13:18.900]  罵得很激動的時候會叫什麼兒子
[00:13:18.900 --> 00:13:20.100]  你不要說了
[00:13:20.100 --> 00:13:23.100]  我希望在座做父母的千萬不要說這個字
[00:13:23.100 --> 00:13:25.100]  不要跟他們說這個字
[00:13:25.100 --> 00:13:27.300]  背後都不要說
[00:13:27.300 --> 00:13:29.800]  這個字經常掛在我們後面
[00:13:29.800 --> 00:13:31.300]  但是你對這個字
[00:13:31.300 --> 00:13:35.300]  對死亡有什麼感覺
[00:13:35.300 --> 00:13:37.100]  對死亡你明不明白
[00:13:37.100 --> 00:13:40.100]  其實是什麼意思
[00:13:40.100 --> 00:13:43.700]  曾經獲得諾貝爾文學獎的海明威
[00:13:43.700 --> 00:13:47.900]  他藉著《老人與海》巨著
[00:13:47.900 --> 00:13:51.500]  和他一生的文學成就
[00:13:51.500 --> 00:13:53.900]  獲得這個獎很輝煌
[00:13:53.900 --> 00:13:55.900]  但當他62歲的時候
[00:13:55.900 --> 00:13:59.300]  他理應是62歲準備退休
[00:13:59.300 --> 00:14:01.300]  安享的時候
[00:14:01.300 --> 00:14:05.000]  他那一天突然去到他的地下室
[00:14:05.000 --> 00:14:08.900]  拿著他一把傷管的獵槍
[00:14:08.900 --> 00:14:11.300]  砰
[00:14:11.300 --> 00:14:12.700]  砰一聲
[00:14:12.700 --> 00:14:15.700]  他太太就在上面立刻跑去地下室
[00:14:15.700 --> 00:14:17.100]  但去到的時候
[00:14:17.100 --> 00:14:19.500]  見到的是
[00:14:19.500 --> 00:14:20.900]  血肉模糊
[00:14:20.900 --> 00:14:23.900]  因為他對著自己的頭射了這一槍
[00:14:23.900 --> 00:14:28.100]  見到的只不過是下面的嘴唇和下頜
[00:14:28.100 --> 00:14:30.100]  接著什麼都見不到
[00:14:30.100 --> 00:14:33.100]  當時新聞很轟動
[00:14:33.100 --> 00:14:35.100]  另一個作家
[00:14:35.100 --> 00:14:37.400]  又是拿了諾貝爾文學獎
[00:14:37.400 --> 00:14:40.400]  叫川端康成
[00:14:40.400 --> 00:14:45.500]  川端康成是第一個日本人拿到諾貝爾文學獎
[00:14:45.500 --> 00:14:47.400]  為國爭光
[00:14:47.400 --> 00:14:49.000]  但他最後怎麼樣呢
[00:14:49.000 --> 00:14:54.700]  他最後都是含煤氣管而致盡
[00:14:54.700 --> 00:14:57.700]  近代的作家
[00:14:57.700 --> 00:14:59.900]  中國近代作家老舍
[00:14:59.900 --> 00:15:02.900]  文革的時候很辛苦
[00:15:02.900 --> 00:15:05.100]  頂不住 逼得太大
[00:15:05.100 --> 00:15:08.500]  在北京投缸致盡
[00:15:08.500 --> 00:15:11.500]  台灣的女作家沙毛
[00:15:11.500 --> 00:15:14.700]  也結束了自己的生命
[00:15:14.700 --> 00:15:16.500]  一邊聽下去一邊聽下去的時候
[00:15:16.500 --> 00:15:20.400]  很多文學家在選擇這條路的時候
[00:15:20.400 --> 00:15:22.500]  你可能會問為什麼
[00:15:22.500 --> 00:15:23.800]  但你再聽下去
[00:15:23.800 --> 00:15:25.100]  你再看很多新聞的時候
[00:15:25.100 --> 00:15:28.000]  你發現很多年輕人又說要自殺
[00:15:28.000 --> 00:15:29.400]  那些後援槍擊
[00:15:29.400 --> 00:15:30.800]  一單又一單接種而來
[00:15:30.800 --> 00:15:32.600]  每個月都有差不多
[00:15:32.600 --> 00:15:35.000]  再跟你說哪裡哪裡又有槍擊
[00:15:35.000 --> 00:15:36.300]  你怎麼辦
[00:15:36.300 --> 00:15:38.200]  已經不是新聞了
[00:15:38.200 --> 00:15:40.200]  你可能已經沒有這份感覺
[00:15:40.200 --> 00:15:46.000]  你可能對這件事都無動於衷
[00:15:46.000 --> 00:15:47.800]  但我們要知道
[00:15:47.800 --> 00:15:51.700]  對死亡無動於衷沒有感覺
[00:15:51.700 --> 00:15:53.700]  不是一件好事
[00:15:53.700 --> 00:15:56.000]  絕對不是一件好事
[00:15:56.000 --> 00:15:57.900]  我在香港有一個阿姨
[00:15:57.900 --> 00:16:00.700]  她患了癌症 我知道
[00:16:00.700 --> 00:16:03.200]  我就嘗試蒐羅一些見證
[00:16:03.200 --> 00:16:09.200]  寫一張卡托我爸爸回香港的時候給她
[00:16:09.200 --> 00:16:13.200]  在午餐的時候我們說這件事
[00:16:13.200 --> 00:16:16.000]  我有個叔叔也在當中
[00:16:16.000 --> 00:16:19.000]  那個叔叔就說
[00:16:19.000 --> 00:16:24.000]  其實你這樣做會不會令到他心情更加不安
[00:16:24.000 --> 00:16:27.000]  他都走到人生最後了
[00:16:27.000 --> 00:16:30.200]  你這樣做可能不好
[00:16:30.200 --> 00:16:32.200]  效果更加不好
[00:16:32.200 --> 00:16:35.000]  然後她說其實這些事
[00:16:35.000 --> 00:16:37.200]  老闆要你回去
[00:16:37.200 --> 00:16:39.200]  你也要去的
[00:16:39.200 --> 00:16:42.500]  他叫你三點去難道你五點走嗎
[00:16:42.500 --> 00:16:47.800]  所以我就說去就去
[00:16:47.800 --> 00:16:50.000]  我回應她
[00:16:50.000 --> 00:16:52.400]  我一定要回應她
[00:16:52.400 --> 00:16:54.800]  我就說去當然要去
[00:16:54.800 --> 00:16:57.800]  但你也要和老闆交代
[00:16:57.800 --> 00:17:02.200]  到時去見你老闆你也要交仗
[00:17:02.200 --> 00:17:06.000]  她說我這些
[00:17:06.000 --> 00:17:08.800]  上面的老闆不讓我上去
[00:17:08.800 --> 00:17:13.800]  我就去下面的老闆那裡
[00:17:13.800 --> 00:17:18.400]  她這麼說 說得很輕鬆
[00:17:18.400 --> 00:17:21.300]  當然我也不會和她怎麼辯
[00:17:21.300 --> 00:17:23.000]  她說得這麼輕鬆的時候
[00:17:23.000 --> 00:17:25.200]  我也輕鬆地回答她
[00:17:25.200 --> 00:17:29.100]  當時我們在吃午餐她在吃一個焗雞扒飯
[00:17:29.100 --> 00:17:30.900]  我就告訴她
[00:17:30.900 --> 00:17:34.800]  下面的老闆沒有雞扒飯給你吃
[00:17:34.800 --> 00:17:37.100]  然後她就沒說話了
[00:17:37.100 --> 00:17:40.100]  我不知道她是不是很緊張那個雞扒飯
[00:17:40.100 --> 00:17:42.500]  但無論如何那點就是說
[00:17:42.500 --> 00:17:44.700]  說得這麼輕鬆
[00:17:44.700 --> 00:17:48.200]  到底死亡是不是真的這麼輕鬆
[00:17:48.200 --> 00:17:52.500]  到底死亡是什麼回事
[00:17:52.500 --> 00:17:54.900]  對死亡沒有答案的人
[00:17:54.900 --> 00:17:56.500]  其實很可悲
[00:17:56.500 --> 00:17:58.100]  但我們感謝神
[00:17:58.100 --> 00:18:01.700]  我們對死亡是有絕對的答案
[00:18:01.700 --> 00:18:03.500]  因為耶穌基督的緣故
[00:18:03.500 --> 00:18:05.300]  給了這個答案我們
[00:18:05.300 --> 00:18:07.800]  這份永恆的答案
[00:18:07.800 --> 00:18:10.300]  不單止留在我們的心中
[00:18:10.300 --> 00:18:12.500]  更加願意這個永恆的答案
[00:18:12.500 --> 00:18:14.300]  在我們的生命裡面
[00:18:14.300 --> 00:18:16.900]  讓旁邊的人都有這份盼望
[00:18:16.900 --> 00:18:18.500]  對死亡有答案
[00:18:18.500 --> 00:18:21.300]  對死亡沒有答案是可悲
[00:18:21.300 --> 00:18:24.300]  但如果你對死亡沒有感覺
[00:18:24.300 --> 00:18:26.900]  是可恥的事
[00:18:26.900 --> 00:18:29.500]  連死亡你都沒有感覺
[00:18:29.500 --> 00:18:31.500]  是一件可恥的事
[00:18:31.500 --> 00:18:35.300]  生命的寶貴大家都知道
[00:18:35.300 --> 00:18:37.900]  又或者如果你發現你現在的生活
[00:18:37.900 --> 00:18:40.700]  你的生命很無動於衷
