
[00:00:00.000 --> 00:00:03.440]  好 鄧師傅 讓我們在聆聽上主的說話
[00:03:18.160 --> 00:03:24.440]  能夠走出他們的罪和詭詐這個困所呢
[00:03:24.440 --> 00:03:28.320]  當我們找到詭詐這個題目的時候
[00:03:28.320 --> 00:03:31.240]  就讓我想起聖經裡有一對夫婦
[00:03:31.240 --> 00:03:35.120]  這對夫婦在《仕途行傳》的第五章裡
[00:03:35.120 --> 00:03:38.800]  他們叫做「阿拿尼亞和薩菲拉」
[00:03:38.800 --> 00:03:43.160]  這兩夫婦其實都是充滿詭詐的人
[00:03:43.160 --> 00:03:44.840]  他們不是沒錢的
[00:03:44.840 --> 00:03:46.880]  他們是有錢人
[00:03:46.880 --> 00:03:48.360]  不過有錢之餘
[00:03:48.360 --> 00:03:52.880]  他又要掩飾他自己心裡那種
[00:03:52.880 --> 00:03:56.760]  即是不是那麼屬靈的狀態
[00:03:56.760 --> 00:03:58.680]  所以於是乎怎樣呢
[00:03:58.680 --> 00:04:00.760]  他看到當時很多的信徒
[00:04:00.760 --> 00:04:01.680]  特別是門徒
[00:04:01.680 --> 00:04:06.120]  他們都將自己的產業拿出來
[00:04:06.120 --> 00:04:08.440]  繁密、公用
[00:04:08.440 --> 00:04:12.560]  即是讓大家一起分享、使用
[00:04:12.560 --> 00:04:14.560]  他又想著既然我有錢
[00:04:14.560 --> 00:04:15.920]  那我賣田
[00:04:15.920 --> 00:04:17.520]  我賣了一塊田之後
[00:04:17.520 --> 00:04:20.080]  他就想著希望在這個基督教
[00:04:20.080 --> 00:04:22.360]  或者信仰群體當中
[00:04:22.360 --> 00:04:25.680]  扮演一個虔誠人的角色
[00:04:25.680 --> 00:04:27.880]  即是一個沒有虔誠的人在他內心
[00:04:27.880 --> 00:04:30.400]  但他又要將自己包裝成為很虔誠
[00:04:30.400 --> 00:04:32.560]  於是乎兩夫婦就合計了
[00:04:32.560 --> 00:04:38.000]  他就說不如將我們賣了的田地的銀錢
[00:04:38.000 --> 00:04:39.880]  私下留下一些
[00:04:39.880 --> 00:04:41.400]  留下一個部分
[00:04:41.400 --> 00:04:43.720]  聖經說留下一個部分
[00:04:43.720 --> 00:04:44.880]  這個部分有多大
[00:04:44.880 --> 00:04:47.520]  即是一個數量沒有說到
[00:04:47.520 --> 00:04:48.840]  不過總而言之
[00:04:48.840 --> 00:04:50.600]  有些東西是我的
[00:04:50.600 --> 00:04:52.840]  我要保留
[00:04:52.840 --> 00:04:53.760]  然後怎樣呢
[00:04:53.760 --> 00:04:56.080]  另外有一些部分
[00:04:56.080 --> 00:05:00.080]  他就拿去仕途的腳前
[00:05:00.080 --> 00:05:03.040]  來作一個奉獻
[00:05:03.040 --> 00:05:07.240]  好像奉獻給一個傳道人
[00:05:07.240 --> 00:05:09.840]  或者他們的群體去使用
[00:05:09.840 --> 00:05:13.000]  其實這種觀念是錯的
[00:05:13.000 --> 00:05:16.360]  奉獻不是奉獻給一個傳道人
[00:05:16.360 --> 00:05:19.160]  而是奉獻給上帝
[00:05:19.160 --> 00:05:20.440]  你說不是又是
[00:05:20.440 --> 00:05:22.200]  上帝又是給你教會
[00:05:22.200 --> 00:05:23.720]  你教會又是給你用
[00:05:23.720 --> 00:05:25.480]  你不出糧嗎
[00:05:25.480 --> 00:05:28.520]  等於那個心態的不同
[00:05:28.520 --> 00:05:33.680]  就很影響到你怎樣將這筆錢的對待和處理
[00:05:33.680 --> 00:05:36.840]  他們想著拿去給仕途的腳前
[00:05:36.840 --> 00:05:38.840]  我現在給你的了
[00:05:38.840 --> 00:05:43.760]  你們懂得和我唱好一點
[00:05:43.760 --> 00:05:45.960]  我是一個虔誠人
[00:05:45.960 --> 00:05:48.320]  但反而這件事件的高潮
[00:05:48.320 --> 00:05:50.760]  發生就在最後
[00:05:50.760 --> 00:05:54.720]  彼得和他們這對夫婦的
[00:05:54.720 --> 00:05:57.760]  分開的對話
[00:05:57.760 --> 00:05:59.720]  其實在這段聖經裡面
[00:05:59.720 --> 00:06:01.000]  記載到仕途
[00:06:01.000 --> 00:06:04.680]  彼得老早就知道這兩個人
[00:06:04.680 --> 00:06:05.640]  即是這對夫婦
[00:06:05.640 --> 00:06:07.760]  他們的心思意念是怎樣
[00:06:07.760 --> 00:06:11.560]  尤其是那個妻子
[00:06:11.560 --> 00:06:15.640]  其實在這個事件裡面
[00:06:15.640 --> 00:06:16.640]  我們會看見
[00:06:16.640 --> 00:06:22.640]  她丈夫才去將這些錢拿去之後
[00:06:22.640 --> 00:06:23.560]  原來被揭發
[00:06:23.560 --> 00:06:24.920]  原來根本是一個
[00:06:24.920 --> 00:06:28.000]  不是全部的奉獻
[00:06:28.000 --> 00:06:31.400]  是只有一部分的奉獻
[00:06:31.400 --> 00:06:34.200]  我用一個極端例子也好
[00:06:34.200 --> 00:06:36.000]  可能他們留下的
[00:06:36.000 --> 00:06:38.920]  是1%留給自己用
[00:06:38.920 --> 00:06:43.160]  99%拿回去給仕途用
[00:06:43.160 --> 00:06:48.040]  但如果你是用全部都放在這裡
[00:06:48.040 --> 00:06:52.760]  你其實是一個謊言
[00:06:52.760 --> 00:06:55.680]  而彼得和他的妻子
[00:06:55.680 --> 00:06:57.200]  即是丈夫已經死了
[00:06:57.200 --> 00:06:59.400]  即是說了謊言之後
[00:06:59.400 --> 00:07:02.680]  同樣妻子看見丈夫也不回來
[00:07:02.680 --> 00:07:10.160]  就去跟彼得說 薩菲拉就去問
[00:07:10.160 --> 00:07:12.080]  我丈夫在哪裡
[00:07:12.080 --> 00:07:15.320]  彼得就問同樣一條問題
[00:07:15.320 --> 00:07:18.560]  這些是不是所有你們賣田產
[00:07:18.560 --> 00:07:23.360]  所得來的銀錢全部都在這裡
[00:07:23.360 --> 00:07:27.160]  如果今世的教會是怎樣處理呢
[00:07:27.160 --> 00:07:28.360]  今世的教會就是
[00:07:28.360 --> 00:07:29.440]  不要問那麼多
[00:07:29.440 --> 00:07:30.480]  有人肯奉獻
[00:07:30.480 --> 00:07:34.000]  你就快點關門 先收起來
[00:07:34.000 --> 00:07:35.760]  你還問那麼多 是不是全部
[00:07:35.760 --> 00:07:38.640]  他可能把99%拿來了
[00:07:38.640 --> 00:07:43.000]  那1%當是給他自己做水腳就算了
[00:07:43.000 --> 00:07:44.040]  你問那麼多做什麼
[00:07:44.040 --> 00:07:45.880]  反正你也有田產
[00:07:45.880 --> 00:07:49.400]  好像基督教多倫多有個機構
[00:07:49.400 --> 00:07:53.680]  拿老人家的產業
[00:07:53.680 --> 00:07:54.800]  就是這樣的情況
[00:07:54.800 --> 00:07:56.640]  就是這樣的情形
[00:07:56.640 --> 00:07:57.640]  你不要問那麼多
[00:07:57.640 --> 00:07:59.400]  肯給你就算了
[00:07:59.400 --> 00:08:00.280]  還問什麼
[00:08:00.280 --> 00:08:04.720]  但這個太太竟然在這條問題的時候
[00:08:04.720 --> 00:08:08.240]  她看不出彼得其實是在給一個
[00:08:08.240 --> 00:08:13.360]  最後的機會去提醒她
[00:08:13.360 --> 00:08:18.200]  你真的要將事實說出來
[00:08:18.200 --> 00:08:19.400]  但很可惜的就是
[00:08:19.400 --> 00:08:22.600]  她作為妻子的薩菲拉
[00:08:22.600 --> 00:08:24.760]  她仍然都說 就是這麼多了
[00:08:24.760 --> 00:08:26.960]  於是乎沒有辦法
[00:08:26.960 --> 00:08:33.400]  下場是一模一樣 跟她的丈夫同樣即場死亡
[00:08:33.400 --> 00:08:39.560]  突然之間 人為什麼要做那麼多這些事呢
[00:08:39.560 --> 00:08:41.520]  人本性就是這樣的
[00:08:41.520 --> 00:08:44.920]  又要做壞事 但又要做好人
[00:08:44.920 --> 00:08:47.440]  所以就有句那些叫做什麼
[00:08:47.440 --> 00:08:49.960]  類似發財立品 就是這些
[00:08:49.960 --> 00:08:52.200]  就算你以前發財是用走私
[00:08:52.200 --> 00:08:54.800]  軍火 販毒
[00:08:54.800 --> 00:08:59.160]  不要緊的 最重要是後來捐多些錢給社會
[00:08:59.160 --> 00:09:01.560]  把帳目拉平 還可以的
[00:09:01.560 --> 00:09:04.120]  這只是買心安
[00:09:04.120 --> 00:09:08.400]  在上帝裡面 上帝看得一清二楚
[00:09:08.400 --> 00:09:12.040]  而今天我們去看這段聖經
[00:09:12.040 --> 00:09:15.400]  可以同樣看到一個情況
[00:09:15.400 --> 00:09:19.240]  不過這段聖經的精彩之處
[00:09:19.240 --> 00:09:24.240]  就是在上帝沒有直接地去運作的時候
[00:09:24.240 --> 00:09:32.280]  原來間接地就在揭發了一大批的人的假信仰
[00:09:32.280 --> 00:09:38.840]  而這種假信仰卻招致一個很大的問題
[00:09:38.840 --> 00:09:42.040]  所以為什麼今天我給這段經文的一個題目
[00:09:42.040 --> 00:09:45.320]  我想很多人都會很有興趣的
[00:09:45.320 --> 00:09:46.680]  一看這個題目就是
[00:09:46.680 --> 00:09:50.280]  一試便知龍與鳳
[00:09:50.280 --> 00:09:52.200]  其實龍與鳳都不是好東西
[00:09:52.200 --> 00:09:56.240]  不過中國人覺得龍與鳳是一些很吉祥物
[00:09:56.240 --> 00:09:58.240]  一試便知龍與鳳
[00:09:58.240 --> 00:10:03.400]  其實要知道你的實在材料是什麼
[00:10:03.400 --> 00:10:05.120]  其實不難的
[00:10:05.120 --> 00:10:10.440]  只需要有一點點從上帝而來的智慧的人
[00:10:10.440 --> 00:10:12.440]  即使說他未必是信徒
[00:10:12.440 --> 00:10:14.760]  都可以將他揭發出來
[00:10:14.760 --> 00:10:16.400]  但是在這件事上面
[00:10:16.400 --> 00:10:21.640]  上帝又怎樣從中去運作呢
[00:10:21.640 --> 00:10:24.720]  其實原本這堂課我給了他另一個題目
[00:10:24.720 --> 00:10:29.720]  叫做不能夠再在扮野中
[00:10:29.720 --> 00:10:31.760]  你不能再扮
[00:10:31.760 --> 00:10:34.840]  但是我覺得上帝要進一步
[00:10:34.840 --> 00:10:39.720]  要測試出人真正的屬靈景況
[00:10:39.720 --> 00:10:40.720]  目的是什麼
[00:10:40.720 --> 00:10:41.960]  我們一起去看看
[00:10:41.960 --> 00:10:43.720]  好 我們一起再次打開
[00:10:43.720 --> 00:10:46.720]  但以你書Daniel第二章
[00:10:46.720 --> 00:10:49.280]  第1至第13節
[00:10:49.280 --> 00:10:51.000]  我們讀多一次好不好
[00:10:51.000 --> 00:10:54.640]  讓我們更熟悉這段經文的內容
[00:10:54.640 --> 00:10:56.760]  因為我發覺其實很多信徒
[00:10:56.760 --> 00:10:58.800]  他對於經文未熟悉的時候
[00:10:58.800 --> 00:11:03.120]  因為聽得太多牧者說
[00:11:03.120 --> 00:11:05.840]  就不是經文內容說的東西
[00:11:05.840 --> 00:11:09.960]  他們就有一個很不同的詮釋
[00:11:09.960 --> 00:11:12.600]  讓我們一起再去掌握清楚一點
[00:11:12.600 --> 00:11:15.320]  這段經文是講什麼東西先
[00:11:15.320 --> 00:11:16.080]  好嗎
[00:11:16.080 --> 00:11:18.760]  好 我們一起打開
[00:11:18.760 --> 00:11:21.040]  但以你書第二章第1至第13節
[00:11:21.040 --> 00:11:23.040]  我們一起讀一次
[00:11:23.040 --> 00:11:27.240]  彌波加彌撒在位第二年
[00:11:27.240 --> 00:11:30.600]  他做了夢心裡煩亂
[00:11:30.600 --> 00:11:32.240]  不能睡覺
[00:11:32.240 --> 00:11:37.960]  王吩咐人將術士用法術的行邪術的
[00:11:37.960 --> 00:11:40.400]  和家底人召來
[00:11:40.400 --> 00:11:44.040]  叫他們將王的夢告訴王
[00:11:44.040 --> 00:11:46.920]  他們就來站在王前
[00:11:46.920 --> 00:11:48.800]  王對他們說
[00:11:48.800 --> 00:11:52.600]  我做了一個夢心裡煩亂
[00:11:52.600 --> 00:11:55.400]  要知道這是什麼夢
[00:11:55.400 --> 00:11:59.480]  家底人用阿蘭的言語對王說
[00:11:59.480 --> 00:12:01.200]  願王萬歲
[00:12:01.200 --> 00:12:04.000]  請將那夢告訴僕人
[00:12:04.000 --> 00:12:06.640]  僕人就可以講解
[00:12:06.640 --> 00:12:09.280]  王回答家底人說
[00:12:09.280 --> 00:12:11.760]  夢我已經夢了
[00:12:11.760 --> 00:12:16.680]  你們若不將夢和夢的講解告訴我
[00:12:16.680 --> 00:12:19.080]  就必被凌遲
[00:12:19.080 --> 00:12:22.600]  你們的房屋必成為糞堆
[00:12:22.600 --> 00:12:26.760]  你們若將夢和夢的講解告訴我
[00:12:26.760 --> 00:12:31.400]  我就必從我這裡得贈品和賞賜
[00:12:31.400 --> 00:12:33.480]  並大尊榮
[00:12:33.480 --> 00:12:39.000]  現在你們要將夢和夢的講解告訴我
[00:12:39.000 --> 00:12:41.560]  他們第二次對王說
[00:12:41.560 --> 00:12:44.560]  請王將夢告訴僕人
[00:12:44.560 --> 00:12:47.200]  僕人就可以講解
[00:12:47.200 --> 00:12:48.800]  王回答說
[00:12:48.800 --> 00:12:52.480]  我准知道你們是故意延遲
[00:12:52.480 --> 00:12:56.880]  因為你們知道那夢我已經忘了
[00:12:56.880 --> 00:13:00.080]  你們若不將夢告訴我
[00:13:00.080 --> 00:13:02.600]  只有一發待你們
[00:13:02.600 --> 00:13:07.080]  因為你們準備了謊言亂語向我說
[00:13:07.080 --> 00:13:09.800]  要等候時勢改變
[00:13:09.800 --> 00:13:13.080]  現在你們要將夢告訴我
[00:13:13.080 --> 00:13:18.000]  因我知道你們能將夢的講解告訴我
[00:13:18.000 --> 00:13:21.760]  家底人在王面前回答說
[00:13:21.760 --> 00:13:26.440]  世上沒有人能將王所問的事說出來
[00:13:26.440 --> 00:13:30.760]  因為沒有君王大臣掌權的
[00:13:30.760 --> 00:13:34.080]  向術士或用法術的
[00:13:34.080 --> 00:13:37.880]  或家底人問過這樣的事
[00:13:37.880 --> 00:13:40.560]  王所問的事甚難
[00:13:40.560 --> 00:13:44.320]  除了不與世人同居的臣平
[00:13:44.320 --> 00:13:48.080]  沒有人王面前能說出來
[00:13:48.080 --> 00:13:52.240]  因此王氣憤憤地大發烈怒
[00:13:52.240 --> 00:13:56.360]  吩咐滅絕巴比倫所有的節事
[00:13:56.360 --> 00:13:58.800]  以時命令發出
[00:13:58.800 --> 00:14:01.200]  節事將要見殺
[00:14:01.200 --> 00:14:04.760]  人就尋找但已離和他的同伴
[00:14:04.760 --> 00:14:07.000]  要殺他們
[00:14:09.040 --> 00:14:11.040]  很有趣的一段聖經
[00:14:11.040 --> 00:14:15.120]  我很喜歡這段聖經
[00:14:15.120 --> 00:14:16.240]  我很喜歡《但已離書》
[00:14:16.240 --> 00:14:17.600]  因為我覺得《但已離書》
[00:14:17.600 --> 00:14:21.640]  能夠看透今天的這個世界
[00:14:21.640 --> 00:14:22.600]  我們逐些來看看
[00:14:22.600 --> 00:14:25.400]  我們分開三個部份來看
[00:14:25.400 --> 00:14:28.400]  第一個部份我給了一副題
[00:14:28.400 --> 00:14:33.240]  它叫《困擾中得 尋求平安》
[00:14:33.240 --> 00:14:36.560]  要在困擾當中尋求平安
[00:14:36.560 --> 00:14:39.920]  頭的兩節第二章一至二節
[00:14:39.920 --> 00:14:42.080]  在這段聖經裡面的詞文
[00:14:42.080 --> 00:14:44.440]  第一章第二十一節我們知道
[00:14:44.440 --> 00:14:47.360]  但已離和他的朋友
[00:14:47.360 --> 00:14:48.520]  至少是但已離
[00:14:48.520 --> 00:14:50.040]  從這段聖經就說
[00:14:50.040 --> 00:14:55.600]  蔡魯氏黃元年
[00:14:55.600 --> 00:14:59.080]  但已離還在
[00:14:59.080 --> 00:15:01.640]  這句話先前我已經說過
[00:15:01.640 --> 00:15:05.640]  其實如果蔡魯氏元年
[00:15:05.640 --> 00:15:08.000]  如果照歷史的推算
[00:15:08.000 --> 00:15:12.240]  大約是公元前的第559年
[00:15:12.240 --> 00:15:13.960]  或者550年
[00:15:13.960 --> 00:15:15.720]  這些時間不重要
[00:15:15.720 --> 00:15:18.240]  因為歷史上的記載
[00:15:18.240 --> 00:15:21.720]  時間對應羅馬的歷法
[00:15:21.720 --> 00:15:23.720]  有時有很多出入
[00:15:23.720 --> 00:15:27.400]  總而言之559或者550年
[00:15:27.400 --> 00:15:28.680]  這個年代相差
[00:15:28.680 --> 00:15:30.920]  你說是9年
[00:15:30.920 --> 00:15:34.040]  但是如果從尼布甲尼撒王
[00:15:34.040 --> 00:15:39.480]  正式登位第605年的時候
[00:15:39.480 --> 00:15:42.360]  我們可以推算至少
[00:15:42.360 --> 00:15:45.840]  但已離活在外邦世界
[00:15:45.840 --> 00:15:47.680]  被擄的情況
[00:15:47.680 --> 00:15:53.040]  有至少46至55年之久
[00:15:53.040 --> 00:15:54.760]  但已離幾大年紀
[00:15:54.760 --> 00:15:58.720]  我相信至少從聖經裡面推測
[00:15:58.720 --> 00:16:01.560]  他有接近70歲
[00:16:01.560 --> 00:16:02.440]  可能更長
[00:16:02.440 --> 00:16:05.840]  我不敢很肯定那個時間
[00:16:05.840 --> 00:16:08.800]  但如果他在外邦世界被擄的時候
[00:16:08.800 --> 00:16:10.120]  他被擄
[00:16:10.120 --> 00:16:13.800]  都已經是年少的少年人的話
[00:16:13.800 --> 00:16:15.440]  少年人在聖經裡面
[00:16:15.440 --> 00:16:17.640]  大約是15、16歲左右
[00:16:17.640 --> 00:16:20.160]  這個時間
[00:16:20.160 --> 00:16:23.040]  加上他在外邦世界活了46
[00:16:23.040 --> 00:16:25.440]  或者55年之久
[00:16:25.440 --> 00:16:30.600]  他可以說他的年紀不小
[00:16:30.600 --> 00:16:33.240]  但你可以在先知界裡面
[00:16:33.240 --> 00:16:36.440]  其實是屬於長命的一類
[00:16:36.440 --> 00:16:39.680]  長命是否一件好事呢
[00:16:39.680 --> 00:16:41.600]  我現在做到50多歲的人
[00:16:41.600 --> 00:16:44.680]  我開始覺得長命不是很過癮
[00:16:44.680 --> 00:16:48.240]  尤其是你開始50歲那些50肩
[00:16:48.240 --> 00:16:51.680]  然後盆骨又說退化
[00:16:51.680 --> 00:16:53.320]  手頭痛
[00:16:53.320 --> 00:16:54.920]  跌落地又癢癢
[00:16:54.920 --> 00:16:56.280]  都已經滾一滾了
[00:16:56.280 --> 00:16:59.160]  都是搞成一個多月都是痛的
[00:16:59.160 --> 00:17:03.240]  你其實覺得這樣的生活不太好
[00:17:03.240 --> 00:17:05.960]  出長命不是一定是一件好事
[00:17:05.960 --> 00:17:07.280]  我不是厭世
[00:17:07.280 --> 00:17:09.680]  我越長越好
[00:17:09.680 --> 00:17:11.920]  就要視乎多主場一些
[00:17:11.920 --> 00:17:14.960]  希望有清醒的頭腦
[00:17:14.960 --> 00:17:18.600]  但以你在這麼長的時間
[00:17:18.600 --> 00:17:20.760]  在外邦世界裡面
[00:17:20.760 --> 00:17:23.360]  還有那三個朋友
[00:17:23.360 --> 00:17:25.800]  上帝要用他們這麼長的
[00:17:25.800 --> 00:17:28.560]  在外邦世界做些什麼呢
[00:17:28.560 --> 00:17:32.200]  是否要恢復以色列國
[00:17:32.200 --> 00:17:34.400]  或者恢復猶大國呢
[00:17:34.400 --> 00:17:39.880]  要去推翻當時的強權勢力呢
[00:17:39.880 --> 00:17:42.840]  在聖經裡面我看不到有這件事
[00:17:42.840 --> 00:17:51.560]  相反他們竟然活在強權世界霸權
[00:17:51.560 --> 00:17:56.040]  巴比倫王尼布甲利薩之下的管治
[00:17:56.040 --> 00:17:59.520]  讓我在這裡插一些今天我們作為基督徒
[00:17:59.520 --> 00:18:02.280]  今天我們作為基督徒所處的現象
[00:18:02.280 --> 00:18:04.880]  我們今天活在的現象就是這樣的
[00:18:04.880 --> 00:18:06.600]  同一樣的東西
[00:18:06.600 --> 00:18:14.600]  我們同樣在一些很強大的世界的霸權之下
[00:18:14.600 --> 00:18:18.360]  作為基督徒不是去搞抗爭
[00:18:18.360 --> 00:18:20.200]  不是
[00:18:20.200 --> 00:18:25.440]  而是在上帝安排的一個這樣的世代裡面
[00:18:25.440 --> 00:18:30.760]  我們怎樣活出上帝的生命
[00:18:30.760 --> 00:18:32.880]  上帝如果要搞抗爭的
[00:18:32.880 --> 00:18:35.800]  第一個要搞抗爭的應該是耶穌
[00:18:35.800 --> 00:18:37.600]  應該是摩西
[00:18:37.600 --> 00:18:39.600]  不是到你和我
[00:18:39.600 --> 00:18:42.160]  所以那些搞抗爭的人的基督徒
[00:18:42.160 --> 00:18:45.760]  我覺得他們根本沒有讀過聖經
[00:18:45.760 --> 00:18:48.160]  如果你選不選他另一回事
[00:18:48.160 --> 00:18:51.280]  可能你被迫要選他
[00:18:51.280 --> 00:18:54.480]  但是在這個情況之下
[00:18:54.480 --> 00:18:59.320]  作為基督徒的表現是應該如何呢
[00:18:59.320 --> 00:19:00.840]  在上文第一章裡面
[00:19:00.840 --> 00:19:02.760]  我們已經看到一件事實
[00:19:02.760 --> 00:19:04.360]  這幫的青年人
[00:19:04.360 --> 00:19:08.400]  尤其是在以色列民當中的猶大支派
[00:19:08.400 --> 00:19:13.000]  有四個很截然不同的人
[00:19:13.000 --> 00:19:16.480]  以丹爾里為首
[00:19:16.480 --> 00:19:18.240]  這四個年輕人
[00:19:18.240 --> 00:19:24.320]  他卻是能夠在整個巴比倫國的強權之下
[00:19:24.320 --> 00:19:28.440]  成為了核心的管治人物
[00:19:28.440 --> 00:19:30.280]  我們跟著去看看
[00:19:30.280 --> 00:19:33.400]  這幾個年輕人還有進一步的發展
[00:19:33.400 --> 00:19:35.400]  其實在第二章真的很精彩
[00:19:35.400 --> 00:19:38.880]  不過不可以一次過講完而已
[00:19:38.880 --> 00:19:41.360]  但是他們已經進入了在王的身邊
[00:19:41.360 --> 00:19:44.640]  可以在王的身邊去隨時規勸王
[00:19:44.640 --> 00:19:48.640]  而且這個王彌布、格里薩王一試就知道
[00:19:48.640 --> 00:19:51.320]  咦 這四個人截然不同
[00:19:51.320 --> 00:19:53.640]  尤其是那個叫做丹爾里
[00:19:53.640 --> 00:19:57.680]  他能夠比其他所有他通國的
[00:19:57.680 --> 00:20:01.840]  巴比倫其餘的知識
[00:20:01.840 --> 00:20:04.800]  或者聰明人、智慧人
[00:20:04.800 --> 00:20:07.280]  最厲害的人 PhD
[00:20:07.280 --> 00:20:10.200]  我還給他postdoc
[00:20:10.200 --> 00:20:14.560]  他們都比這幫人更勝10倍
[00:20:14.560 --> 00:20:16.320]  10倍我再重複講一次
[00:20:16.320 --> 00:20:21.760]  完全贏了這個意思
[00:20:21.760 --> 00:20:24.960]  巴比倫、王彌布、格里薩
[00:20:24.960 --> 00:20:27.520]  在一個這樣的情況之下
[00:20:27.520 --> 00:20:29.360]  會有什麼想法呢
[00:20:29.360 --> 00:20:30.520]  大兄姊妹
[00:20:30.520 --> 00:20:33.560]  先放在你的腦海裡面
[00:20:33.560 --> 00:20:38.760]  我有一個這麼厲害的人在我身邊
[00:20:38.760 --> 00:20:41.400]  有四個這麼厲害的人在我身邊
[00:20:41.400 --> 00:20:42.720]  我會怎麼處理好呢
[00:20:42.720 --> 00:20:45.720]  怎麼用他好呢
[00:20:45.720 --> 00:20:47.400]  如果我做了總統
[00:20:47.400 --> 00:20:49.240]  有一個這麼厲害的人在我身邊
[00:20:49.240 --> 00:20:54.400]  我怎麼用他好呢
[00:20:54.400 --> 00:20:55.920]  就在這個時候
[00:20:55.920 --> 00:21:00.600]  上帝動手
[00:21:00.600 --> 00:21:01.360]  第一節
[00:21:01.360 --> 00:21:04.840]  尼泊加尼撒王在位第二年
[00:21:04.840 --> 00:21:09.760]  相信應該是主前的604年
[00:21:09.760 --> 00:21:11.840]  他的在位時間是605年
[00:21:11.840 --> 00:21:15.160]  至到他562年
[00:21:15.160 --> 00:21:16.240]  應該是604年
