
[00:00:00.000 --> 00:00:02.000]  祝福弟兄姊妹早晨
[00:02:55.000 --> 00:02:56.000]  經濟差
[00:02:56.000 --> 00:02:59.000]  但是好像很多建設
[00:02:59.000 --> 00:03:01.000]  繼續在做
[00:03:01.000 --> 00:03:03.000]  其實這些建設所花的費用
[00:03:03.000 --> 00:03:06.000]  全部都是未來錢
[00:03:06.000 --> 00:03:09.000]  我們將來這個國家究竟怎樣呢
[00:03:09.000 --> 00:03:12.000]  亂到會怎樣的地步呢
[00:03:12.000 --> 00:03:13.000]  借多少錢下去
[00:03:13.000 --> 00:03:15.000]  在這個氹裡面
[00:03:15.000 --> 00:03:17.000]  繼續這樣打滾呢
[00:03:17.000 --> 00:03:20.000]  我就不知道我有多耐命去看
[00:03:20.000 --> 00:03:25.000]  但是在這樣的世界時局當中
[00:03:25.000 --> 00:03:28.000]  尤其是我們作為基督徒
[00:03:28.000 --> 00:03:30.000]  我們究竟我們的焦點
[00:03:30.000 --> 00:03:32.000]  是應該怎樣去安放
[00:03:32.000 --> 00:03:35.000]  是一個很重要的課題
[00:03:35.000 --> 00:03:39.000]  是不是我們因此活在這個世界
[00:03:39.000 --> 00:03:43.000]  就好像很多基督徒所說的
[00:03:43.000 --> 00:03:45.000]  就是我們要去參與
[00:03:45.000 --> 00:03:47.000]  在這個世界裡面
[00:03:47.000 --> 00:03:52.000]  去希望將這個世界改變過來呢
[00:03:52.000 --> 00:03:54.000]  從聖經的啟示裡面
[00:03:54.000 --> 00:03:55.000]  讓我們知道
[00:03:55.000 --> 00:03:57.000]  這個世界的混亂和墮落
[00:03:57.000 --> 00:04:00.000]  只會日益嚴重
[00:04:00.000 --> 00:04:03.000]  信徒是沒有辦法去扭轉
[00:04:03.000 --> 00:04:06.000]  這個我們猜都猜不到的世界
[00:04:06.000 --> 00:04:08.000]  甚至上帝是容許這個世界
[00:04:08.000 --> 00:04:10.000]  走向一個這麼腐爛
[00:04:10.000 --> 00:04:13.000]  而且還沒爛到底的情況
[00:04:13.000 --> 00:04:14.000]  而從聖經啟示當中
[00:04:14.000 --> 00:04:15.000]  我們要知道
[00:04:15.000 --> 00:04:17.000]  上帝是容許這個世界
[00:04:17.000 --> 00:04:20.000]  一直走到最完全彰顯之後
[00:04:20.000 --> 00:04:24.000]  上帝就會將這個世界結束
[00:04:24.000 --> 00:04:26.000]  所以當我們去看回
[00:04:26.000 --> 00:04:31.000]  整個聖經的神學裡面
[00:04:31.000 --> 00:04:34.000]  其實基督徒有一件事
[00:04:34.000 --> 00:04:36.000]  是在這個世界
[00:04:36.000 --> 00:04:39.000]  雖然很多事物不到我們管
[00:04:39.000 --> 00:04:40.000]  也都管不到
[00:04:40.000 --> 00:04:41.000]  但是有一樣東西
[00:04:41.000 --> 00:04:43.000]  是我們可以做得到
[00:04:43.000 --> 00:04:45.000]  而應該將我們的焦點
[00:04:45.000 --> 00:04:47.000]  擺在裡面的
[00:04:47.000 --> 00:04:51.000]  就是怎樣在上帝的面前
[00:04:51.000 --> 00:04:54.000]  認清楚我們的角色
[00:04:54.000 --> 00:04:56.000]  和我們今天的光景
[00:04:56.000 --> 00:04:59.000]  而禱告就是我們今天基督徒
[00:04:59.000 --> 00:05:05.000]  經常需要去做的一個活動
[00:05:05.000 --> 00:05:08.000]  從當中與上帝交通
[00:05:08.000 --> 00:05:10.000]  使我們明白
[00:05:10.000 --> 00:05:12.000]  我們今天會在這個世界上
[00:05:12.000 --> 00:05:16.000]  所處的現況
[00:05:16.000 --> 00:05:19.000]  我們應該怎樣去面對
[00:05:19.000 --> 00:05:24.000]  所以今天我們看回這段經文第九章
[00:05:24.000 --> 00:05:27.000]  從第一節我們先看到第十四節
[00:05:27.000 --> 00:05:32.000]  但以你的禱告不是停在十四節的
[00:05:32.000 --> 00:05:35.000]  但以你的禱告是更長的
[00:05:35.000 --> 00:05:37.000]  不過我們先看頭一部分
[00:05:37.000 --> 00:05:40.000]  看看他在這個禱告裡面
[00:05:40.000 --> 00:05:44.000]  他找出一個很重要的原因
[00:05:44.000 --> 00:05:47.000]  為何上帝把他放在那個年代裡
[00:05:47.000 --> 00:05:52.000]  就是找出當時神的子民
[00:05:52.000 --> 00:05:54.000]  他們出了什麼問題
[00:05:54.000 --> 00:05:55.000]  所以今天的講題
[00:05:55.000 --> 00:05:56.000]  我們將他定為
[00:05:56.000 --> 00:06:01.000]  到底我們出了什麼根本問題
[00:06:01.000 --> 00:06:05.000]  我們從這個作為我們的起點
[00:06:05.000 --> 00:06:08.000]  去看看作為一個神的子民
[00:06:08.000 --> 00:06:11.000]  在這個世界上應當怎樣去面對
[00:06:11.000 --> 00:06:14.000]  讓我們再次回到這段經文當中
[00:06:14.000 --> 00:06:19.000]  我們打開但以你書第九章一至十四節
[00:06:19.000 --> 00:06:21.000]  我們先讀一次
[00:06:21.000 --> 00:06:23.000]  因為裡面的內容
[00:06:23.000 --> 00:06:25.000]  你會覺得
[00:06:25.000 --> 00:06:27.000]  我都知道他講什麼
[00:06:27.000 --> 00:06:30.000]  但其實當轉頭你放下聖經
[00:06:30.000 --> 00:06:33.000]  我其實都不記得他想講什麼
[00:06:33.000 --> 00:06:35.000]  那我又看看他講什麼
[00:06:35.000 --> 00:06:39.000]  讀一下經過自己的口眼
[00:06:39.000 --> 00:06:43.000]  讀出來給自己的耳朵聽了
[00:06:43.000 --> 00:06:44.000]  三管齊下
[00:06:44.000 --> 00:06:47.000]  了解一下這段經文所講的內容
[00:06:47.000 --> 00:06:52.000]  我們一起來打開但以你書第九章一至十四節
[00:06:52.000 --> 00:06:54.000]  我們一起來讀
[00:06:54.000 --> 00:06:59.000]  米底亞族阿哈徐魯的兒子大劉氏
[00:06:59.000 --> 00:07:03.000]  納為迦勒底國的王元年
[00:07:03.000 --> 00:07:07.000]  就是他在位第一年
[00:07:07.000 --> 00:07:12.000]  我但以你從書上得知耶和華的話
[00:07:12.000 --> 00:07:15.000]  臨到先知耶利米
[00:07:15.000 --> 00:07:19.000]  論耶路撒冷荒涼的年數
[00:07:19.000 --> 00:07:21.000]  七十年為滿
[00:07:21.000 --> 00:07:25.000]  可便今食披麻蒙灰
[00:07:25.000 --> 00:07:29.000]  定以向主神祈禱懇求
[00:07:29.000 --> 00:07:35.000]  我向耶和華我的神祈禱認罪說
[00:07:35.000 --> 00:07:38.000]  主啊大而可畏的神
[00:07:38.000 --> 00:07:42.000]  向愛主守主誡命的人
[00:07:42.000 --> 00:07:45.000]  守約斯池外
[00:07:45.000 --> 00:07:50.000]  我們犯罪作孽行惡叛逆
[00:07:50.000 --> 00:07:53.000]  偏離你的誡命典章
[00:07:53.000 --> 00:07:58.000]  沒有聽從你僕人先知奉你名
[00:07:58.000 --> 00:08:02.000]  向我們君王首領列祖
[00:08:02.000 --> 00:08:06.000]  和國中一切百姓所說的話
[00:08:06.000 --> 00:08:09.000]  主啊你是公義的
[00:08:09.000 --> 00:08:12.000]  我們是念上蒙羞的
[00:08:12.000 --> 00:08:17.000]  因我們猶大人和耶路撒冷的居民
[00:08:17.000 --> 00:08:19.000]  並以色列眾人
[00:08:19.000 --> 00:08:23.000]  或在近處或在遠處
[00:08:23.000 --> 00:08:28.000]  被你趕到各國的人都得罪了你
[00:08:28.000 --> 00:08:30.000]  正如今日一樣
[00:08:30.000 --> 00:08:36.000]  主啊我們和我們的君王首領列祖
[00:08:36.000 --> 00:08:38.000]  因得罪了你
[00:08:38.000 --> 00:08:42.000]  都就都念上蒙羞
[00:08:42.000 --> 00:08:47.000]  主我們的神是憐憫饒恕人的
[00:08:47.000 --> 00:08:49.000]  我們卻違背了他
[00:08:49.000 --> 00:08:52.000]  也沒有聽從耶和華
[00:08:52.000 --> 00:08:54.000]  我們的神的話
[00:08:54.000 --> 00:08:58.000]  沒有遵行他藉僕人眾先知
[00:08:58.000 --> 00:09:01.000]  向我們所陳明的律法
[00:09:01.000 --> 00:09:05.000]  以色列眾人都犯了你的律法
[00:09:05.000 --> 00:09:08.000]  偏行不聽從你的話
[00:09:08.000 --> 00:09:12.000]  因此在你僕人摩西律法上
[00:09:12.000 --> 00:09:15.000]  所寫的奏訟和誓言
[00:09:15.000 --> 00:09:18.000]  都傾在我們身上
[00:09:18.000 --> 00:09:20.000]  因我們得罪了神
[00:09:20.000 --> 00:09:24.000]  他使大災禍臨到我們
[00:09:24.000 --> 00:09:29.000]  成就了警戒我們和審判我們官長的話
[00:09:29.000 --> 00:09:32.000]  原來在普天之下
[00:09:32.000 --> 00:09:36.000]  未曾行過像在耶路撒冷所行的
[00:09:36.000 --> 00:09:40.000]  這一切災禍臨到我們身上
[00:09:40.000 --> 00:09:43.000]  是照摩西律法上所寫的
[00:09:43.000 --> 00:09:46.000]  我們卻沒有求耶和華
[00:09:46.000 --> 00:09:52.000]  我們神的恩典使我們回頭離開罪孽
[00:09:52.000 --> 00:09:54.000]  明白你的真理
[00:09:54.000 --> 00:10:01.000]  所以耶和華留意使這災禍臨到我們身上
[00:10:01.000 --> 00:10:03.000]  因為耶和華
[00:10:03.000 --> 00:10:08.000]  我們的神在他所行的事上都是公義
[00:10:08.000 --> 00:10:12.000]  我們並沒有聽從他的話
[00:10:12.000 --> 00:10:16.000]  在上文我們看過的是
[00:10:16.000 --> 00:10:20.000]  但以你一連串的異象
[00:10:20.000 --> 00:10:24.000]  我們總結得到一個答案
[00:10:24.000 --> 00:10:28.000]  就是但以你是很清楚
[00:10:28.000 --> 00:10:31.000]  自己不清楚這些異象是甚麼
[00:10:31.000 --> 00:10:38.000]  但他只知道這些異象帶來的是連串的混亂
[00:10:38.000 --> 00:10:42.000]  在這麼混亂的世界的時候
[00:10:42.000 --> 00:10:47.000]  他仍有甚麼可以有所把握
[00:10:47.000 --> 00:10:49.000]  能夠走前面的路
[00:10:49.000 --> 00:10:53.000]  可以隨時被上帝呼召
[00:10:53.000 --> 00:10:57.000]  上到上帝這個歷史的舞台當中
[00:10:57.000 --> 00:11:00.000]  去成就上帝的工作呢
[00:11:00.000 --> 00:11:02.000]  我們說過在第五章
[00:11:02.000 --> 00:11:05.000]  原來經過了十多年之後
[00:11:05.000 --> 00:11:08.000]  他要去到白沙薩王的面前
[00:11:08.000 --> 00:11:14.000]  為白沙薩王解釋在墳場上上帝所寫的字
[00:11:14.000 --> 00:11:20.000]  那個時間我們就知道白沙薩王的沒落
[00:11:20.000 --> 00:11:27.000]  並且新一代的馬代波斯的領袖
[00:11:27.000 --> 00:11:31.000]  大劉氏就開始出現了
[00:11:31.000 --> 00:11:34.000]  這個歷史的舞台的轉折
[00:11:34.000 --> 00:11:36.000]  使得我們明白到
[00:11:36.000 --> 00:11:41.000]  但以你看準了上帝對於
[00:11:41.000 --> 00:11:45.000]  新巴比倫國的滅亡的計劃
[00:11:45.000 --> 00:11:49.000]  同時間亦都預備了
[00:11:49.000 --> 00:11:53.000]  但以你為甚麼在白沙薩王面前
[00:11:53.000 --> 00:11:56.000]  有這麼豐厚的獎賞之下
[00:11:56.000 --> 00:12:00.000]  仍然向白沙薩傳一個上帝
[00:12:00.000 --> 00:12:03.000]  告訴他會滅亡的訊息呢
[00:12:03.000 --> 00:12:05.000]  並且為甚麼但以你
[00:12:05.000 --> 00:12:07.000]  根本不稀罕得到
[00:12:07.000 --> 00:12:13.000]  白沙薩王的皇室這個身份的獎賞呢
[00:12:13.000 --> 00:12:15.000]  因為根本你的國都亡了
[00:12:15.000 --> 00:12:18.000]  我再要這些東西都沒甚麼意義
[00:12:18.000 --> 00:12:21.000]  況且這個也是但以你侍奉神當中
[00:12:21.000 --> 00:12:23.000]  一個很重要的原則
[00:12:23.000 --> 00:12:27.000]  侍奉不是在當中從中取利
[00:12:27.000 --> 00:12:30.000]  在這裡讓我插句口而已
[00:12:30.000 --> 00:12:33.000]  我們作為基督徒要很小心
[00:12:33.000 --> 00:12:36.000]  侍奉主無論做任何事
[00:12:36.000 --> 00:12:41.000]  不要在侍奉的過程當中從中取利
[00:12:41.000 --> 00:12:43.000]  很容易的
[00:12:43.000 --> 00:12:48.000]  取名譽甚至有些實質的錢財
[00:12:48.000 --> 00:12:52.000]  這些故事多不勝數
[00:12:52.000 --> 00:12:55.000]  很多基督徒在侍奉當中
[00:12:55.000 --> 00:12:59.000]  去得著益處私下得到利益
[00:12:59.000 --> 00:13:01.000]  無論怎樣都好
[00:13:01.000 --> 00:13:05.000]  這個是但以你所面對的境況
[00:13:05.000 --> 00:13:10.000]  他不知道未來將要發生到怎樣可怕
[00:13:10.000 --> 00:13:12.000]  只知可怕就行了
[00:13:12.000 --> 00:13:17.000]  但是他在這一刻要怎樣去預備好呢
[00:13:17.000 --> 00:13:20.000]  怎樣去面對這個世界呢
[00:13:20.000 --> 00:13:22.000]  面對自己當前在做的位置
[00:13:22.000 --> 00:13:24.000]  在這個皇室裏面
[00:13:24.000 --> 00:13:31.000]  作為一個昔日君王所委任在當中作管治的團隊之一
[00:13:31.000 --> 00:13:33.000]  他怎樣做好呢
[00:13:33.000 --> 00:13:35.000]  今天來到這段聖經
[00:13:35.000 --> 00:13:38.000]  我就馬上會看見
[00:13:38.000 --> 00:13:42.000]  但以你很準確地
[00:13:42.000 --> 00:13:45.000]  去將他整個侍奉
[00:13:45.000 --> 00:13:47.000]  擺在上帝的手上
[00:13:47.000 --> 00:13:49.000]  我們看一看第一部分
[00:13:49.000 --> 00:13:52.000]  第一至第四節的上半部
[00:13:52.000 --> 00:13:56.000]  我們看見但以你有一個很好的見證
[00:13:56.000 --> 00:13:57.000]  告訴你
[00:13:57.000 --> 00:14:00.000]  侍奉其實是邊學邊做的
[00:14:00.000 --> 00:14:03.000]  不是學完就去做的
[00:14:03.000 --> 00:14:05.000]  我作為牧者
[00:14:05.000 --> 00:14:08.000]  最主要其中一個工作就是廣道
[00:14:08.000 --> 00:14:13.000]  由我在神學院畢業
[00:14:13.000 --> 00:14:15.000]  到現在來計算
[00:14:15.000 --> 00:14:17.000]  我自己數一數
[00:14:17.000 --> 00:14:19.000]  我隨便數一數
[00:14:19.000 --> 00:14:26.000]  我都在聖經裏面教導了大約二十多卷書卷
[00:14:26.000 --> 00:14:32.000]  而這二十多卷書卷不是我在神學院讀過了
[00:14:32.000 --> 00:14:36.000]  認識了然後才走來講的
[00:14:36.000 --> 00:14:40.000]  是一邊學一邊去做
[00:14:40.000 --> 00:14:44.000]  去看上帝怎樣帶我走在前面的路
[00:14:44.000 --> 00:14:46.000]  來到今天這段聖經裏面
[00:14:46.000 --> 00:14:51.000]  同樣歷史的進程繼續這樣去推展
[00:14:51.000 --> 00:14:56.000]  但以你同樣也知道要怎樣去
[00:14:56.000 --> 00:14:58.000]  隨著神的計劃
[00:14:58.000 --> 00:15:02.000]  去一步一步推展上帝的工作
[00:15:02.000 --> 00:15:04.000]  究竟怎樣做好呢?
[00:15:04.000 --> 00:15:08.000]  這一刻自己也沒有什麼特別的東西可以去做
[00:15:08.000 --> 00:15:15.000]  也不能夠直接干預當時這個白沙薩王的現象
[00:15:15.000 --> 00:15:18.000]  而且接下來他也早知道
[00:15:18.000 --> 00:15:21.000]  新巴比倫王會倒台
[00:15:21.000 --> 00:15:24.000]  在這個種種的情況之下
[00:15:24.000 --> 00:15:26.000]  就帶我們回去看
[00:15:26.000 --> 00:15:28.000]  他怎樣回歸上帝面前
[00:15:28.000 --> 00:15:29.000]  第一節
[00:15:29.000 --> 00:15:33.000]  第一節講了一個很特別的背景歷史給我們知道
[00:15:33.000 --> 00:15:37.000]  他說米底亞族阿哈徐魯的兒子大劉
[00:15:37.000 --> 00:15:42.000]  是納為迦勒底國的王元年
[00:15:42.000 --> 00:15:46.000]  就是他在位的第一年
[00:15:46.000 --> 00:15:52.000]  首先如果大家去看回第五章完結了之後
[00:15:52.000 --> 00:15:55.000]  進入到第六章的經文
[00:15:55.000 --> 00:16:01.000]  就介紹到有關這個大劉是王的問題
[00:16:01.000 --> 00:16:03.000]  不過奇怪就奇怪在
[00:16:03.000 --> 00:16:07.000]  這一節經文寫得很奇怪
[00:16:07.000 --> 00:16:17.000]  為什麼是米底亞族阿哈徐魯的兒子大劉是納為王元年呢?
[00:16:17.000 --> 00:16:25.000]  首先在真正的古晉東的歷史的研究裡面
[00:16:25.000 --> 00:16:33.000]  大劉是就不是阿哈徐魯的兒子
[00:16:33.000 --> 00:16:38.000]  如果不懂聖經的人在這裡就會攻擊基督徒
[00:16:38.000 --> 00:16:40.000]  或者基督徒自己都不知道怎麼回答
[00:16:40.000 --> 00:16:44.000]  米底亞族阿哈徐魯的兒子大劉是
[00:16:44.000 --> 00:16:49.000]  明明說大劉是阿哈徐魯的兒子
[00:16:49.000 --> 00:16:57.000]  為什麼歷史裡面大劉是卻不是阿哈徐魯王的兒子呢?
[00:16:57.000 --> 00:16:59.000]  相反是倒轉過來
[00:16:59.000 --> 00:17:07.000]  阿哈徐魯卻是大劉氏的後裔
[00:17:07.000 --> 00:17:10.000]  很多弟兄姊妹就在這裡死了死了
[00:17:10.000 --> 00:17:12.000]  被人一問到這些情況就會說
[00:17:12.000 --> 00:17:13.000]  哎呦聖經錯了
[00:17:13.000 --> 00:17:15.000]  我這次還不被人抓到
[00:17:15.000 --> 00:17:16.000]  我們怎麼回答
[00:17:16.000 --> 00:17:17.000]  聖經錯了
[00:17:17.000 --> 00:17:18.000]  那就是不用傳福音了
[00:17:18.000 --> 00:17:19.000]  耶穌都錯了
[00:17:19.000 --> 00:17:20.000]  救恩都錯了
[00:17:20.000 --> 00:17:21.000]  上帝都錯了
[00:17:21.000 --> 00:17:23.000]  全部可以丟掉了
[00:17:23.000 --> 00:17:27.000]  是不是這樣呢?
[00:17:27.000 --> 00:17:31.000]  請留意看看這段聖經的記載
[00:17:31.000 --> 00:17:35.000]  米底亞族阿哈徐魯的兒子
[00:17:35.000 --> 00:17:38.000]  這個陳述
[00:17:38.000 --> 00:17:43.000]  有一個特點是著重於說一個族
[00:17:43.000 --> 00:17:46.000]  米底亞族
[00:17:46.000 --> 00:17:51.000]  米底亞族是誰啊?
[00:17:51.000 --> 00:17:58.000]  馬代波斯的馬代的管治民族
[00:17:58.000 --> 00:18:01.000]  如果大家有聽過我講過的
[00:18:01.000 --> 00:18:03.000]  大家留意到
[00:18:03.000 --> 00:18:05.000]  在聖經特別但義理書裡面
[00:18:05.000 --> 00:18:09.000]  很喜歡說這些族群
[00:18:09.000 --> 00:18:12.000]  因為當時的世界的統治
[00:18:12.000 --> 00:18:14.000]  就是在同一個國家裡面
[00:18:14.000 --> 00:18:19.000]  有很多族群在互相爭權奪利
[00:18:19.000 --> 00:18:24.000]  誰爭得了做王的
[00:18:24.000 --> 00:18:26.000]  不是做我家人
[00:18:26.000 --> 00:18:28.000]  做王
[00:18:28.000 --> 00:18:29.000]  你就做大佬
[00:18:29.000 --> 00:18:32.000]  其他我們跟著你出來
[00:18:32.000 --> 00:18:34.000]  其實政治很多
[00:18:34.000 --> 00:18:38.000]  就好像黑社會社團一樣運作
[00:18:38.000 --> 00:18:41.000]  誰爭到權
[00:18:41.000 --> 00:18:45.000]  大家一起跟著他去賺錢
[00:18:45.000 --> 00:18:48.000]  當時因為迦勒底族
[00:18:48.000 --> 00:18:55.000]  由利布甲尼撒王的爸爸開始爭奪
[00:18:55.000 --> 00:18:59.000]  而利布甲尼撒王也都用他最殘暴的手段
[00:18:59.000 --> 00:19:03.000]  去鞏固了一個新巴比倫國的國度
[00:19:03.000 --> 00:19:08.000]  所以就跟著迦勒底這個民族去賺錢
[00:19:08.000 --> 00:19:12.000]  包括米底亞族
[00:19:12.000 --> 00:19:18.000]  至於亞哈徐魯不是大劉氏的爸爸
[00:19:18.000 --> 00:19:20.000]  反而是他的後裔
[00:19:20.000 --> 00:19:23.000]  為什麼聖經用這個記載呢
[00:19:23.000 --> 00:19:25.000]  有兩個原因
[00:19:25.000 --> 00:19:29.000]  第一個原因技術性的
[00:19:29.000 --> 00:19:32.000]  寫聖經的人
[00:19:32.000 --> 00:19:35.000]  抄寫聖經的人也都清楚知道
[00:19:35.000 --> 00:19:39.000]  大劉氏應該是亞哈徐魯的先賢
[00:19:39.000 --> 00:19:41.000]  是他的祖父輩
[00:19:41.000 --> 00:19:47.000]  但是聖經的抄寫研究裏面
[00:19:47.000 --> 00:19:50.000]  有個叫做經文教對學
[00:19:50.000 --> 00:19:52.000]  causal criticism
[00:19:52.000 --> 00:19:59.000]  就是將他錯的經文留在經文當中
[00:19:59.000 --> 00:20:01.000]  當一讀到的人就知道
[00:20:01.000 --> 00:20:03.000]  有問題這句說話
[00:20:03.000 --> 00:20:05.000]  就會自動調教
[00:20:05.000 --> 00:20:08.000]  錯是什麼時候錯
[00:20:08.000 --> 00:20:10.000]  什麼時候抄錯沒有人知道
[00:20:10.000 --> 00:20:14.000]  所以聖經的研究的學者
[00:20:14.000 --> 00:20:17.000]  很多時候會看到這些經文不銜接歷史
[00:20:17.000 --> 00:20:21.000]  反而甚至對著歷史相反陳述
[00:20:21.000 --> 00:20:24.000]  其實只需要知道有這樣的背景
[00:20:24.000 --> 00:20:26.000]  就會自動調教
[00:20:26.000 --> 00:20:31.000]  其實大劉氏應該是亞哈徐魯的祖父輩
[00:20:31.000 --> 00:20:37.000]  所以在這段聖經的記載
[00:20:37.000 --> 00:20:41.000]  第二個原因就是
[00:20:41.000 --> 00:20:47.000]  因為亞哈徐魯是整個馬代波斯王國裏面
[00:20:47.000 --> 00:20:51.000]  最顯著最強盛的其中一個王
[00:20:51.000 --> 00:20:59.000]  就好像華人的歷史一樣
[00:20:59.000 --> 00:21:01.000]  在華人的歷史當中
[00:21:01.000 --> 00:21:07.000]  經常最出名的朝代是誰
[00:21:07.000 --> 00:21:09.000]  唐朝
[00:21:09.000 --> 00:21:13.000]  所以中國人很多時候叫唐人
[00:21:13.000 --> 00:21:20.000]  我們經常說自己是唐人的後裔
[00:21:20.000 --> 00:21:22.000]  我們就變成唐人
[00:21:22.000 --> 00:21:24.000]  就是這樣的背景
[00:21:24.000 --> 00:21:26.000]  抄寫聖經的人
[00:21:26.000 --> 00:21:28.000]  他知道有這樣的背景
[00:21:28.000 --> 00:21:32.000]  所以為什麼會刻意提及到亞哈徐魯這個名字
[00:21:32.000 --> 00:21:36.000]  但是亦都知道亞哈徐魯不是大劉氏的兒子
[00:21:36.000 --> 00:21:38.000]  所以我們會自動調教
[00:21:38.000 --> 00:21:39.000]  所以從這段聖經裏面
[00:21:39.000 --> 00:21:41.000]  一開始告訴我們知道
[00:21:41.000 --> 00:21:44.000]  其實但爾利書的作者
[00:21:44.000 --> 00:21:46.000]  要告訴我們知道的就是
[00:21:46.000 --> 00:21:49.000]  當但爾利當時面對著大劉氏
[00:21:49.000 --> 00:21:51.000]  一個新興的角度
[00:21:51.000 --> 00:21:53.000]  由大劉氏去建造的時候
[00:21:53.000 --> 00:21:58.000]  將會有一個截然不同的發展
[00:21:58.000 --> 00:22:00.000]  這個發展是什麼呢
[00:22:00.000 --> 00:22:04.000]  將會容許猶太人或者希伯來人
[00:22:04.000 --> 00:22:06.000]  回歸的事實
[00:22:06.000 --> 00:22:11.000]  所以在這章的第一和第二節裏面
[00:22:11.000 --> 00:22:16.000]  馬上就告訴我們一個很重要的歷史事實
[00:22:16.000 --> 00:22:24.000]  我但爾利從書上得知到耶華的話臨到先知耶利米說
[00:22:24.000 --> 00:22:27.000]  耶路撒冷會荒涼
[00:22:27.000 --> 00:22:30.000]  但荒涼七十年這個時限
[00:22:30.000 --> 00:22:33.000]  他將這個歷史的背景
[00:22:33.000 --> 00:22:41.000]  擺在希伯來人或者猶大國的國民的範疇裏面去看
[00:22:41.000 --> 00:22:46.000]  將整個希伯來人的歷史一收
[00:22:46.000 --> 00:22:48.000]  收回去看上帝的應許
[00:22:48.000 --> 00:22:51.000]  是由猶大支派而出
[00:22:51.000 --> 00:23:03.000]  但爾利都是一步一步地去揣摩上帝那個歷史的發展
[00:23:03.000 --> 00:23:05.000]  而且不只是靠自己
[00:23:05.000 --> 00:23:11.000]  而是去看其他的同期的先知
[00:23:11.000 --> 00:23:14.000]  他們的侍奉
[00:23:14.000 --> 00:23:22.000]  來幫助他去理解到上帝整個計劃的發展的路向
[00:23:22.000 --> 00:23:31.000]  這個正正就是我們所說的邊學邊回應的侍奉人生
