
[00:00:00.000 --> 00:00:02.000]  (主席) 各位聽眾平安
[00:02:10.000 --> 00:02:12.000]  (主席) 預告就說黑暗的日子很多
[00:02:12.000 --> 00:02:14.000]  (主席) 而且來得很多
[00:02:14.000 --> 00:02:16.000]  (主席) 一定會來
[00:02:16.000 --> 00:02:18.000]  (主席) 就在這個揮之不去的現實裡面
[00:02:18.000 --> 00:02:20.000]  (主席) 黑暗的日子
[00:02:20.000 --> 00:02:22.000]  (主席) 同時又出現另一個現實
[00:02:22.000 --> 00:02:24.000]  (主席) 就是快樂的日子
[00:02:24.000 --> 00:02:26.000]  (主席) 傳道者就透過這個黑暗
[00:02:26.000 --> 00:02:28.000]  (主席) 和快樂的對比
[00:02:28.000 --> 00:02:30.000]  (主席) 去讓我們去
[00:02:30.000 --> 00:02:32.000]  (主席) 面對著這個現實
[00:02:32.000 --> 00:02:34.000]  (主席) 幫助我們去面對這個
[00:02:34.000 --> 00:02:36.000]  (主席) 有喜亦有悲的人生
[00:02:36.000 --> 00:02:40.000]  (主席) 這樣
[00:02:40.000 --> 00:02:42.000]  (主席) 究竟什麼是虛空
[00:02:42.000 --> 00:02:44.000]  (主席) 什麼叫做
[00:02:44.000 --> 00:02:46.000]  (主席) 享福呢
[00:02:46.000 --> 00:02:48.000]  (主席) 我嘗試用一個
[00:02:48.000 --> 00:02:50.000]  (主席) 故事來和大家
[00:02:50.000 --> 00:02:52.000]  (主席) 去講一下 啟發大家
[00:02:52.000 --> 00:02:54.000]  (主席) 去思考這個問題
[00:02:54.000 --> 00:02:56.000]  (主席) 有兩個結了婚的男人
[00:02:56.000 --> 00:02:58.000]  (主席) 在辦公室的咖啡機裡面
[00:02:58.000 --> 00:03:00.000]  (主席) 旁邊就在閒聊
[00:03:00.000 --> 00:03:02.000]  (主席) 天南地北
[00:03:02.000 --> 00:03:04.000]  (主席) 講著講著竟然講到
[00:03:04.000 --> 00:03:06.000]  (主席) 購物這件事
[00:03:06.000 --> 00:03:08.000]  (主席) 購物對於人的心理治療
[00:03:08.000 --> 00:03:10.000]  (主席) 有什麼價值
[00:03:10.000 --> 00:03:12.000]  (主席) 就是一個平常的
[00:03:12.000 --> 00:03:14.000]  (主席) 閒聊都竟然這麼有學術性
[00:03:14.000 --> 00:03:16.000]  (主席) 實在是奇怪
[00:03:16.000 --> 00:03:18.000]  (主席) 結果大家有一個共識
[00:03:18.000 --> 00:03:20.000]  (主席) 他說
[00:03:20.000 --> 00:03:22.000]  (主席) 女士在購物的時候
[00:03:22.000 --> 00:03:24.000]  (主席) 給錢的時候
[00:03:24.000 --> 00:03:26.000]  (主席) 是一種享福
[00:03:26.000 --> 00:03:28.000]  (主席) 是一種享受
[00:03:28.000 --> 00:03:30.000]  (主席) 無論日後將來買回來的東西有沒有用
[00:03:30.000 --> 00:03:32.000]  (主席) 都不要緊
[00:03:32.000 --> 00:03:34.000]  (主席) 她在購物的過程裡面
[00:03:34.000 --> 00:03:36.000]  (主席) 已經身在福中
[00:03:36.000 --> 00:03:38.000]  (主席) 享受著
[00:03:38.000 --> 00:03:40.000]  (主席) 而男士又怎樣呢
[00:03:40.000 --> 00:03:42.000]  (主席) 男士在女士付款購物之後
[00:03:42.000 --> 00:03:44.000]  (主席) 就進入了虛空
[00:03:44.000 --> 00:03:46.000]  (主席) 就進入了虛空
[00:03:46.000 --> 00:03:48.000]  (主席) 他說因為不單是
[00:03:48.000 --> 00:03:50.000]  (主席) 錢是用了
[00:03:50.000 --> 00:03:52.000]  (主席) 還要在家裡的空間
[00:03:52.000 --> 00:03:54.000]  (主席) 鬼頂佔位平安
[00:03:54.000 --> 00:03:56.000]  (主席) 全部object
[00:03:56.000 --> 00:03:58.000]  (主席) 壓著位
[00:03:58.000 --> 00:04:00.000]  (主席) 不等洗的東西
[00:04:00.000 --> 00:04:02.000]  (主席) 佔據了一個空間
[00:04:02.000 --> 00:04:04.000]  (主席) 這個好像是
[00:04:04.000 --> 00:04:08.000]  (主席) 是不是虛空和幸福的演繹呢
[00:04:08.000 --> 00:04:10.000]  (主席) 你自己想
[00:04:10.000 --> 00:04:12.000]  (主席) 不過原來同一件事
[00:04:12.000 --> 00:04:14.000]  (主席) 是可以有兩種結局
[00:04:14.000 --> 00:04:16.000]  (主席) 出現的
[00:04:16.000 --> 00:04:20.000]  (主席) 進入今天的經文
[00:04:20.000 --> 00:04:22.000]  (主席) 分享和學習的時候
[00:04:22.000 --> 00:04:24.000]  (主席) 讓我們一起同心圖告
[00:04:24.000 --> 00:04:28.000]  (主席) 求祢的聖靈去引導我們
[00:04:28.000 --> 00:04:30.000]  (主席) 讓我們去明白真理
[00:04:30.000 --> 00:04:32.000]  (主席) 特別我們去明白
[00:04:32.000 --> 00:04:34.000]  (主席) 在人世間裡面充滿了變幻
[00:04:34.000 --> 00:04:36.000]  (主席) 不定的現實的時候
[00:04:36.000 --> 00:04:38.000]  (主席) 求祢讓我們有祢而來的智慧
[00:04:38.000 --> 00:04:40.000]  (主席) 去面對人生 去享受人生
[00:04:40.000 --> 00:04:42.000]  (主席) 我們圖告奉耶穌基督的聖名祈求
[00:04:42.000 --> 00:04:44.000]  (主席) 阿們
[00:05:10.000 --> 00:05:12.000]  (主席) 祂和上主掌管一切
[00:05:12.000 --> 00:05:16.000]  (主席) 人就只能夠活在虛空的現實之中
[00:05:16.000 --> 00:05:18.000]  (主席) 只說這個世界不到你作主
[00:05:18.000 --> 00:05:20.000]  (主席) 不到你管的
[00:05:20.000 --> 00:05:22.000]  (主席) 上帝做了出來
[00:05:22.000 --> 00:05:24.000]  (主席) 就好像別人說的
[00:05:24.000 --> 00:05:26.000]  (主席) 茶樓叉燒包那樣
[00:05:26.000 --> 00:05:28.000]  (主席) 做定的
[00:05:28.000 --> 00:05:30.000]  (主席) 傳導者
[00:05:30.000 --> 00:05:32.000]  (主席) 要我們明白 你唯有接受這個虛空
[00:05:32.000 --> 00:05:34.000]  (主席) 才能夠去享受人生
[00:05:34.000 --> 00:05:38.000]  (主席) 而來到這個段落
[00:05:38.000 --> 00:05:40.000]  (主席) 這個創造主的心意
[00:05:40.000 --> 00:05:44.000]  (主席) 更加成為這個段落的思考起點
[00:05:44.000 --> 00:05:46.000]  (主席) 第七章的一至六節前面
[00:05:46.000 --> 00:05:48.000]  (主席) 裡面是鼓勵讀者
[00:05:48.000 --> 00:05:50.000]  (主席) 在面對著不可預期的將來的時候
[00:05:50.000 --> 00:05:52.000]  (主席) 你要去努力做好本分
[00:05:52.000 --> 00:05:56.000]  (主席) 憑著你的堅毅
[00:05:56.000 --> 00:05:58.000]  (主席) 面對著將來
[00:05:58.000 --> 00:06:00.000]  (主席) 而來到第七節的開始
[00:06:00.000 --> 00:06:04.000]  (主席) 作者就用「體見」
[00:06:04.000 --> 00:06:06.000]  (主席) 「體見」這個字來引導讀者
[00:06:06.000 --> 00:06:10.000]  (主席) 進入創造主的心意當中
[00:06:10.000 --> 00:06:16.000]  (主席) 第七節開始就說「光是甜美的」
[00:06:16.000 --> 00:06:18.000]  (主席) 「眼見日光是多麼好」
[00:06:18.000 --> 00:06:22.000]  (主席) 「光是甜美」這個短句
[00:06:22.000 --> 00:06:24.000]  (主席) 為光定了性
[00:06:24.000 --> 00:06:26.000]  (主席) 告訴我們它是怎樣的一回事
[00:06:26.000 --> 00:06:30.000]  (主席) 在這個物質世界裡面
[00:06:30.000 --> 00:06:32.000]  (主席) 光是怎樣的一回事
[00:06:32.000 --> 00:06:34.000]  (主席) 如果我們想起
[00:06:34.000 --> 00:06:36.000]  (主席) 創世紀裡面
[00:06:36.000 --> 00:06:38.000]  (主席) 一張四字裡面
[00:06:38.000 --> 00:06:40.000]  (主席) 對光也有一個定性
[00:06:40.000 --> 00:06:42.000]  (主席) 那句就說「神看是好的」
[00:06:42.000 --> 00:06:44.000]  (主席) 其實
[00:06:44.000 --> 00:06:46.000]  (主席) 是很相似的
[00:06:46.000 --> 00:06:48.000]  (主席) 甚至我們透過第七節的下半句
[00:06:48.000 --> 00:06:50.000]  (主席) 「眼見日光是多麼的好」
[00:06:50.000 --> 00:06:52.000]  (主席) 同樣也用了「好」字
[00:06:52.000 --> 00:06:54.000]  (主席) 去強調了
[00:06:54.000 --> 00:06:56.000]  (主席) 光本身的絕對性
[00:06:56.000 --> 00:06:58.000]  (主席) 是好東西
[00:06:58.000 --> 00:07:00.000]  (主席) 而這個「好東西」是從哪裡來的呢
[00:07:00.000 --> 00:07:02.000]  (主席) 是上帝說好的
[00:07:02.000 --> 00:07:04.000]  (主席) 希伯來文的原句裡面
[00:07:04.000 --> 00:07:06.000]  (主席) 在這兩個短句裡面
[00:07:06.000 --> 00:07:08.000]  (主席) 都用了「甜美」和「好」
[00:07:08.000 --> 00:07:10.000]  (主席) 來開始
[00:07:10.000 --> 00:07:12.000]  (主席) 換言之
[00:07:12.000 --> 00:07:14.000]  (主席) 在傳道者的眼中
[00:07:14.000 --> 00:07:16.000]  (主席) 去強調光本身的好處
[00:07:16.000 --> 00:07:20.000]  (主席) 是上主的設計
[00:07:20.000 --> 00:07:22.000]  (主席) 而這個強調
[00:07:22.000 --> 00:07:24.000]  (主席) 傳道者有什麼用意呢
[00:07:24.000 --> 00:07:28.000]  (主席) 原來他想我們明白
[00:07:28.000 --> 00:07:30.000]  (主席) 在日光之下的世界
[00:07:30.000 --> 00:07:32.000]  (主席) 都是好的
[00:07:32.000 --> 00:07:34.000]  (主席) 你能夠見到這一切的東西
[00:07:34.000 --> 00:07:36.000]  (主席) 都是上帝所做的
[00:07:36.000 --> 00:07:38.000]  (主席) 都是好東西
[00:07:38.000 --> 00:07:40.000]  (主席) 為什麼呢
[00:07:40.000 --> 00:07:42.000]  (主席) 是因為上帝看為好的
[00:07:42.000 --> 00:07:44.000]  (主席) 既然上帝都看為好
[00:07:44.000 --> 00:07:46.000]  (主席) 那到底
[00:07:46.000 --> 00:07:48.000]  (主席) 我們又怎樣去看待這個世界呢
[00:07:48.000 --> 00:07:52.000]  (主席) 正正就是傳道者
[00:07:52.000 --> 00:07:54.000]  (主席) 要我們有這樣的連繫
[00:07:54.000 --> 00:07:56.000]  (主席) 去思考
[00:07:56.000 --> 00:07:58.000]  (主席) 上帝都看為好的
[00:07:58.000 --> 00:08:00.000]  (主席) 你是不是都應該看為好呢
[00:08:00.000 --> 00:08:02.000]  (主席) 這個就是
[00:08:02.000 --> 00:08:04.000]  (主席) 為什麼他在第七節的下半段
[00:08:04.000 --> 00:08:06.000]  (主席) 說能夠眼見日光
[00:08:06.000 --> 00:08:08.000]  (主席) 是好的意思
[00:08:08.000 --> 00:08:10.000]  (主席) 第七節
[00:08:10.000 --> 00:08:12.000]  (主席) 就建立了我們在日光之下
[00:08:12.000 --> 00:08:14.000]  (主席) 看為好的東西
[00:08:14.000 --> 00:08:16.000]  (主席) 這件事之後
[00:08:16.000 --> 00:08:18.000]  (主席) 第八節就進一步去想
[00:08:18.000 --> 00:08:20.000]  (主席) 要我們去問清楚
[00:08:20.000 --> 00:08:22.000]  (主席) 這世界有多好
[00:08:22.000 --> 00:08:26.000]  (主席) 大家都很明白
[00:08:26.000 --> 00:08:28.000]  (主席) 在這個世界
[00:08:28.000 --> 00:08:30.000]  (主席) 是不是真的這麼簡單
[00:08:30.000 --> 00:08:32.000]  (主席) 就可以用好來決定一切呢
[00:08:32.000 --> 00:08:34.000]  (主席) 第八節用年日
[00:08:34.000 --> 00:08:36.000]  (主席) 時間作為一個討論的入手
[00:08:36.000 --> 00:08:40.000]  (主席) 我相信大家都很明白
[00:08:40.000 --> 00:08:42.000]  (主席) 在我們的生活裏
[00:08:42.000 --> 00:08:44.000]  (主席) 充滿了很多
[00:08:44.000 --> 00:08:46.000]  (主席) 各樣的事情
[00:08:46.000 --> 00:08:48.000]  (主席) 我們經過的日子裏
[00:08:48.000 --> 00:08:50.000]  (主席) 有很多種種的
[00:08:50.000 --> 00:08:52.000]  (主席) 恩怨情仇悲歡離合
[00:08:52.000 --> 00:08:54.000]  (主席) 到底我們應該
[00:08:54.000 --> 00:08:56.000]  (主席) 怎樣來去
[00:08:56.000 --> 00:08:58.000]  (主席) 看我們的人生
[00:08:58.000 --> 00:09:00.000]  (主席) 怎樣來去定調呢
[00:09:00.000 --> 00:09:02.000]  (主席) 如果你問我
[00:09:02.000 --> 00:09:04.000]  (主席) 如果你今天問我
[00:09:04.000 --> 00:09:06.000]  (主席) 這一刻問我
[00:09:06.000 --> 00:09:08.000]  (主席) 人生是什麼一回事
[00:09:08.000 --> 00:09:10.000]  (主席) 我會告訴你
[00:09:10.000 --> 00:09:12.000]  (主席) 是一個悲與喜的交替
[00:09:12.000 --> 00:09:16.000]  (主席) 是一個又有喜又有愁
[00:09:16.000 --> 00:09:20.000]  (主席) 同時又是分不清
[00:09:20.000 --> 00:09:22.000]  (主席) 歡笑悲憂的時間
[00:09:22.000 --> 00:09:24.000]  (主席) 這個就是人生
[00:09:24.000 --> 00:09:26.000]  (主席) 簡單來說
[00:09:26.000 --> 00:09:28.000]  (主席) 很多事情都是假買一舊
[00:09:28.000 --> 00:09:30.000]  (主席) 不清不楚的
[00:09:30.000 --> 00:09:32.000]  (主席) 分不清什麼是歡笑
[00:09:32.000 --> 00:09:34.000]  (主席) 什麼是悲憂
[00:09:34.000 --> 00:09:36.000]  (主席) 我相信
[00:09:36.000 --> 00:09:38.000]  (主席) 大家對我這個說法
[00:09:38.000 --> 00:09:40.000]  (主席) 有一點認同
[00:09:40.000 --> 00:09:42.000]  (主席) 傳道者在第八節裏
[00:09:42.000 --> 00:09:44.000]  (主席) 提醒我們
[00:09:44.000 --> 00:09:46.000]  (主席) 人活著的一年日很多
[00:09:46.000 --> 00:09:48.000]  (主席) 不過
[00:09:48.000 --> 00:09:50.000]  (主席) 如果細心去問這個問題
[00:09:50.000 --> 00:09:52.000]  (主席) 我們能夠活著的年日
[00:09:52.000 --> 00:09:54.000]  (主席) 長短
[00:09:54.000 --> 00:09:56.000]  (主席) 誰定的呢
[00:09:56.000 --> 00:09:58.000]  (主席) 我們可不可以靠自己的能力
[00:09:58.000 --> 00:10:00.000]  (主席) 自己去掌握一切
[00:10:00.000 --> 00:10:02.000]  (主席) 不可以要長就長 短就短
[00:10:02.000 --> 00:10:06.000]  (主席) 在這裏
[00:10:06.000 --> 00:10:08.000]  (主席) 第八節裏面
[00:10:08.000 --> 00:10:10.000]  (主席) 傳道者用了一個暗喻的手法來表示
[00:10:10.000 --> 00:10:12.000]  (主席) 這些日子都是上帝命令
[00:10:12.000 --> 00:10:16.000]  (主席) 這個表達
[00:10:16.000 --> 00:10:18.000]  (主席) 透過多這個字
[00:10:18.000 --> 00:10:20.000]  (主席) 用了一個希伯來文化
[00:10:20.000 --> 00:10:22.000]  (主席) 變了當中的Corsative
[00:10:22.000 --> 00:10:24.000]  (主席) 即是說有些東西是令到它多的
[00:10:24.000 --> 00:10:28.000]  (主席) 暗示了
[00:10:28.000 --> 00:10:30.000]  (主席) 無論那些黑暗的日子
[00:10:30.000 --> 00:10:32.000]  (主席) 或者是快樂的日子
[00:10:32.000 --> 00:10:34.000]  (主席) 都是由這位創造生命的上帝定的
[00:10:34.000 --> 00:10:38.000]  (主席) 黑暗的日子
[00:10:38.000 --> 00:10:40.000]  (主席) 不一定是指死亡
[00:10:40.000 --> 00:10:42.000]  (主席) 不是單單只是死亡
[00:10:42.000 --> 00:10:44.000]  (主席) 其實人生裏面很多的痛苦
[00:10:44.000 --> 00:10:46.000]  (主席) 正正就是黑暗的所在
[00:10:48.000 --> 00:10:50.000]  (主席) 第八節裏面的內容
[00:10:50.000 --> 00:10:54.000]  (主席) 或者會讓我們感受到
[00:10:54.000 --> 00:10:56.000]  (主席) 萬般皆是命
[00:10:56.000 --> 00:10:58.000]  (主席) 半點不由人
[00:10:58.000 --> 00:11:00.000]  (主席) 很有一種宿命論的感覺
[00:11:00.000 --> 00:11:02.000]  (主席) 樣樣都是
[00:11:02.000 --> 00:11:04.000]  (主席) 好像很無奈
[00:11:04.000 --> 00:11:06.000]  (主席) 是否作者想我們
[00:11:06.000 --> 00:11:08.000]  (主席) 就帶著一份無奈
[00:11:08.000 --> 00:11:10.000]  (主席) 來去過我們每一日呢
[00:11:10.000 --> 00:11:12.000]  (主席) 不是 傳道者想我們
[00:11:12.000 --> 00:11:14.000]  (主席) 在面對人生的悲與喜的時候
[00:11:14.000 --> 00:11:16.000]  (主席) 要想起
[00:11:16.000 --> 00:11:18.000]  (主席) 這位創造的上帝
[00:11:18.000 --> 00:11:20.000]  (主席) 如果你開心的時候
[00:11:20.000 --> 00:11:22.000]  (主席) 想起上帝給我們的
[00:11:22.000 --> 00:11:24.000]  (主席) 甚至乎在一個很困難
[00:11:24.000 --> 00:11:26.000]  (主席) 痛苦的時候
[00:11:26.000 --> 00:11:28.000]  (主席) 你都能夠說是上帝給我的時候
[00:11:28.000 --> 00:11:30.000]  (主席) 你會不會多些不同的想法呢
[00:11:30.000 --> 00:11:34.000]  (主席) 傳道者一樣
[00:11:34.000 --> 00:11:36.000]  (主席) 我們知道一切都是在上帝的掌握當中
[00:11:36.000 --> 00:11:40.000]  (主席) 世間的事情
[00:11:40.000 --> 00:11:42.000]  (主席) 成敗得失
[00:11:42.000 --> 00:11:44.000]  (主席) 我們不能夠
[00:11:44.000 --> 00:11:46.000]  (主席) 完全掌握
[00:11:46.000 --> 00:11:48.000]  (主席) 而正正就是透過
[00:11:48.000 --> 00:11:50.000]  (主席) 這些不能夠掌握的現實
[00:11:50.000 --> 00:11:52.000]  (主席) 這位上帝
[00:11:52.000 --> 00:11:54.000]  (主席) 要我們去學什麼
[00:11:54.000 --> 00:11:56.000]  (主席) 要敬畏祂
[00:11:56.000 --> 00:12:00.000]  (主席) 記不記得傳道書第三章裡面的內容呢
[00:12:00.000 --> 00:12:04.000]  (主席) 在傳道書第三章裡面
[00:12:04.000 --> 00:12:06.000]  (主席) 開首那段時間之詩
[00:12:06.000 --> 00:12:08.000]  (主席) 萬事都有定期
[00:12:08.000 --> 00:12:10.000]  (主席) 生有時死有時一路的演繹之後
[00:12:10.000 --> 00:12:12.000]  (主席) 去將所有人生中
[00:12:12.000 --> 00:12:14.000]  (主席) 裡面的得失成敗
[00:12:14.000 --> 00:12:16.000]  (主席) 生和死的交替
[00:12:16.000 --> 00:12:18.000]  (主席) 正正就是演繹了
[00:12:18.000 --> 00:12:20.000]  (主席) 快樂和黑暗的日子
[00:12:20.000 --> 00:12:24.000]  (主席) 死亡失去的出現
[00:12:24.000 --> 00:12:26.000]  (主席) 都代表著黑暗的日子來到
[00:12:26.000 --> 00:12:30.000]  (主席) 面對著這些黑暗日子
[00:12:30.000 --> 00:12:32.000]  (主席) 面對著這些痛苦
[00:12:32.000 --> 00:12:36.000]  (主席) 我相信沒有人願意
[00:12:36.000 --> 00:12:38.000]  (主席) OK 你來吧
[00:12:38.000 --> 00:12:40.000]  (主席) 不要緊啦
[00:12:40.000 --> 00:12:42.000]  (主席) 我相信
[00:12:42.000 --> 00:12:44.000]  (主席) 那些都不是要我們
[00:12:44.000 --> 00:12:46.000]  (主席) 你不會甘心情願
[00:12:46.000 --> 00:12:48.000]  (主席) 或者主動說
[00:12:48.000 --> 00:12:50.000]  (主席) 我想要這些
[00:12:50.000 --> 00:12:52.000]  (主席) 人性的驅使
[00:12:52.000 --> 00:12:54.000]  (主席) 我們實際上會尋求快樂
[00:12:54.000 --> 00:12:56.000]  (主席) 但是
[00:12:56.000 --> 00:12:58.000]  (主席) 現實就是這些痛苦
[00:12:58.000 --> 00:13:00.000]  (主席) 雖然我們不想遇上
[00:13:00.000 --> 00:13:02.000]  (主席) 不想見到
[00:13:02.000 --> 00:13:04.000]  (主席) 但是又要無奈
[00:13:04.000 --> 00:13:06.000]  (主席) 它必然會出現
[00:13:06.000 --> 00:13:08.000]  (主席) 當這些痛苦日子出現的時候
[00:13:10.000 --> 00:13:12.000]  (主席) 我們會怎麼辦呢
[00:13:12.000 --> 00:13:16.000]  (主席) 傳道者其實是要我們明白
[00:13:16.000 --> 00:13:18.000]  (主席) 既然世界上所有的事物
[00:13:18.000 --> 00:13:20.000]  (主席) 都是上帝所做的
[00:13:20.000 --> 00:13:22.000]  (主席) 是祂所安排的
[00:13:22.000 --> 00:13:24.000]  (主席) 甚至連黑暗的日子
[00:13:24.000 --> 00:13:26.000]  (主席) 都在祂眼中
[00:13:26.000 --> 00:13:28.000]  (主席) 在祂眼中看為好的
[00:13:28.000 --> 00:13:30.000]  (主席) 我們能不能夠接受呢
[00:13:30.000 --> 00:13:34.000]  (主席) 第三章裡面的記載
[00:13:34.000 --> 00:13:36.000]  (主席) 正正就是為這個想法
[00:13:36.000 --> 00:13:38.000]  (主席) 下了結論
[00:13:38.000 --> 00:13:40.000]  (主席) 讓我們明白
[00:13:40.000 --> 00:13:42.000]  (主席) 上帝看為好的對我們有什麼益處
[00:13:42.000 --> 00:13:46.000]  (主席) 第九至十一節裡面這樣說
[00:13:46.000 --> 00:13:48.000]  (主席) 這樣做事的人在他所勞的事上
[00:13:48.000 --> 00:13:50.000]  (主席) 得到什麼益處呢
[00:13:50.000 --> 00:13:52.000]  (主席) 我觀看上帝給世人的擔子
[00:13:52.000 --> 00:13:54.000]  (主席) 使他們在其中勞苦
[00:13:54.000 --> 00:13:56.000]  (主席) 上帝做萬物
[00:13:56.000 --> 00:13:58.000]  (主席) 各安其事成為美好
[00:13:58.000 --> 00:14:00.000]  (主席) 又將永恆
[00:14:00.000 --> 00:14:02.000]  (主席) 安放在世人心裡
[00:14:02.000 --> 00:14:04.000]  (主席) 然而
[00:14:04.000 --> 00:14:06.000]  (主席) 上帝從始至終的作為
[00:14:06.000 --> 00:14:08.000]  (主席) 人不能插頭
[00:14:08.000 --> 00:14:12.000]  (主席) 上帝要我們去明白
[00:14:12.000 --> 00:14:14.000]  (主席) 那些東西我們掌握不到
[00:14:14.000 --> 00:14:16.000]  (主席) 即是短暫的現實
[00:14:16.000 --> 00:14:18.000]  (主席) 我們掌握不到
[00:14:18.000 --> 00:14:20.000]  (主席) 但我們很知道的就是有一份永恆
[00:14:20.000 --> 00:14:22.000]  (主席) 讓我們學曉去敬畏它
[00:14:22.000 --> 00:14:26.000]  (主席) 所以
[00:14:26.000 --> 00:14:28.000]  (主席) 如果連上帝都看為好的時候
[00:14:28.000 --> 00:14:30.000]  (主席) 於是乎
[00:14:30.000 --> 00:14:32.000]  (主席) 我們就要學一個態度
[00:14:32.000 --> 00:14:34.000]  (主席) 去接受這個黑暗的日子
[00:14:34.000 --> 00:14:36.000]  (主席) 去擁抱這些黑暗虛空
[00:14:36.000 --> 00:14:40.000]  (主席) 或者我們會問
[00:14:40.000 --> 00:14:42.000]  (主席) 究竟這些痛苦的日子
[00:14:42.000 --> 00:14:44.000]  (主席) 黑暗的日子有沒有價值呢
[00:14:44.000 --> 00:14:46.000]  (主席) 其實我們細心去想一想
[00:14:46.000 --> 00:14:48.000]  (主席) 在我們人生裡
[00:14:48.000 --> 00:14:50.000]  (主席) 是否就可以
[00:14:50.000 --> 00:14:52.000]  (主席) 只有快樂沒有痛苦呢
[00:14:52.000 --> 00:14:54.000]  (主席) 甚至乎我們要想一個問題
[00:14:54.000 --> 00:14:56.000]  (主席) 就是痛苦是否毫無價值呢
