
[00:00:00.000 --> 00:00:03.360]  今天跟大家繼續會看的是
[00:01:41.440 --> 00:01:43.440]  如果看到的話
[00:01:43.440 --> 00:01:45.440]  我都邀請大家可以在不同的地方
[00:01:45.440 --> 00:01:49.440]  我們都一齊讀完這段經文
[00:01:49.440 --> 00:01:53.440]  讓我們能夠先領受經文裏面
[00:01:53.440 --> 00:01:57.440]  最直接給我們的經文意思
[00:01:57.440 --> 00:01:59.440]  我們一齊來中讀這段經文
[00:01:59.440 --> 00:02:01.440]  預備起
[00:02:01.440 --> 00:02:07.440]  我們既不能再忍,就願意獨自等在雅典
[00:02:07.440 --> 00:02:11.440]  打發我們的兄弟在基督福音上
[00:02:11.440 --> 00:02:15.440]  作神執事的提摩太前去
[00:02:15.440 --> 00:02:21.440]  堅固你們,並在你們所信的道上勸慰你們
[00:02:21.440 --> 00:02:26.440]  免得有人被諸般患難搖動
[00:02:26.440 --> 00:02:28.440]  因為你們自己知道
[00:02:28.440 --> 00:02:33.440]  我們受患難原是命定的
[00:02:33.440 --> 00:02:36.440]  我們在你們那裡的時候
[00:02:36.440 --> 00:02:39.440]  預先告訴你們
[00:02:39.440 --> 00:02:45.440]  我們必受患難,以後果然應驗了
[00:02:45.440 --> 00:02:48.440]  你們也知道
[00:02:48.440 --> 00:02:54.440]  為此,我們既不能再忍,就打發人去
[00:02:54.440 --> 00:02:58.440]  要曉得你們的信心如何
[00:02:58.440 --> 00:03:03.440]  恐怕那誘惑人的到底誘惑了你們
[00:03:03.440 --> 00:03:07.440]  叫我們的奴婦歸於徒然
[00:03:07.440 --> 00:03:12.440]  但提摩太剛才從你們那裡回來
[00:03:12.440 --> 00:03:18.440]  將你們信心和愛心的好消息報給我們
[00:03:18.440 --> 00:03:22.440]  又說你們常常紀念我們
[00:03:22.440 --> 00:03:25.440]  切切地想見我們
[00:03:25.440 --> 00:03:29.440]  如同我們想見你們一樣
[00:03:29.440 --> 00:03:31.440]  所以弟兄們
[00:03:31.440 --> 00:03:35.440]  我們在一切困苦患難之中
[00:03:35.440 --> 00:03:41.440]  因著你們的信心就得了安慰
[00:03:41.440 --> 00:03:44.440]  你們若靠主站立得穩
[00:03:44.440 --> 00:03:47.440]  我們就活了
[00:03:47.440 --> 00:03:49.440]  我們在神面前
[00:03:49.440 --> 00:03:53.440]  因著你們甚是喜樂
[00:03:53.440 --> 00:03:55.440]  為這一切喜樂
[00:03:55.440 --> 00:04:01.440]  可用何等的感謝為你們報答神呢?
[00:04:01.440 --> 00:04:05.440]  我們晝夜切切地祈求
[00:04:05.440 --> 00:04:08.440]  要見你們的面
[00:04:08.440 --> 00:04:12.440]  補滿你們信心的不足
[00:04:12.440 --> 00:04:16.440]  這段經文我想和大家一起來看
[00:04:16.440 --> 00:04:22.440]  剛好我想就過年
[00:04:22.440 --> 00:04:26.440]  「靠主站穩,喜樂滿滿」
[00:04:26.440 --> 00:04:29.440]  和過年也有一點關係
[00:04:29.440 --> 00:04:34.440]  有句說話叫「喜樂連連」
[00:04:34.440 --> 00:04:35.440]  但最重要的是
[00:04:35.440 --> 00:04:37.440]  在剛才所讀的經文中
[00:04:37.440 --> 00:04:39.440]  不知道大家有沒有留意到
[00:04:39.440 --> 00:04:43.440]  保羅提到一個名定的
[00:04:43.440 --> 00:04:45.440]  「這真是命定的嗎?」
[00:04:45.440 --> 00:04:50.440]  在剛才貼在前書的三章三到四節
[00:04:50.440 --> 00:04:54.440]  他說「免得有人被諸般患難搖動」
[00:04:54.440 --> 00:04:58.440]  因為你們知道我們受患難原來是什麼
[00:04:58.440 --> 00:05:00.440]  是命定的
[00:05:00.440 --> 00:05:03.440]  而保羅在他們一起的時候
[00:05:03.440 --> 00:05:06.440]  他已經預先告訴他們
[00:05:06.440 --> 00:05:08.440]  你們必定受患難
[00:05:08.440 --> 00:05:10.440]  不是,我們必受患難
[00:05:10.440 --> 00:05:12.440]  當然「我們必受患難」
[00:05:12.440 --> 00:05:15.440]  不只是保羅提醒那幾個人
[00:05:15.440 --> 00:05:16.440]  我相信是提醒他們
[00:05:16.440 --> 00:05:20.440]  作為基督徒都會面對患難
[00:05:20.440 --> 00:05:25.440]  「以後果然應驗了,你們也知道」
[00:05:25.440 --> 00:05:28.440]  「這真是命定的嗎?」
[00:05:28.440 --> 00:05:31.440]  如果保羅這麼厲害
[00:05:31.440 --> 00:05:32.440]  現代人可能會說
[00:05:32.440 --> 00:05:37.440]  保羅是一個神準的預言家
[00:05:37.440 --> 00:05:39.440]  不知道大家過年在家裡
[00:05:39.440 --> 00:05:43.440]  有多少時間看電視
[00:05:43.440 --> 00:05:45.440]  每年的經驗都是這樣
[00:05:45.440 --> 00:05:49.440]  當我們接觸新年
[00:05:49.440 --> 00:05:50.440]  預備要來的時候
[00:05:50.440 --> 00:05:55.440]  你會看到很多賣年運程的書
[00:05:55.440 --> 00:06:00.440]  電視節目也有不少專家
[00:06:00.440 --> 00:06:03.440]  師傅多一些
[00:06:03.440 --> 00:06:06.440]  來電視台接受訪問
[00:06:06.440 --> 00:06:09.440]  有些節目只做幾個星期
[00:06:09.440 --> 00:06:15.440]  是否真的每年都需要做這些呢?
[00:06:15.440 --> 00:06:17.440]  其實我覺得多些是什麼呢?
[00:06:17.440 --> 00:06:19.440]  可能有些人每年都很困擾
[00:06:19.440 --> 00:06:21.440]  一到新年都要想想
[00:06:21.440 --> 00:06:24.440]  今年新年要面對的時候
[00:06:24.440 --> 00:06:27.440]  會是怎樣的人生前程
[00:06:27.440 --> 00:06:32.440]  甚至是用現代一般人所說的運程
[00:06:32.440 --> 00:06:34.440]  到底這個命定
[00:06:34.440 --> 00:06:38.440]  是否就像是整定一樣呢?
[00:06:38.440 --> 00:06:40.440]  是否可以知道呢?
[00:06:40.440 --> 00:06:43.440]  是否可以問師傅呢?
[00:06:43.440 --> 00:06:45.440]  我們中文有句俗語叫做
[00:06:45.440 --> 00:06:49.440]  「食幾多著幾多都係整定」
[00:06:49.440 --> 00:06:52.440]  命定是否就像是整定一樣呢?
[00:06:52.440 --> 00:06:56.440]  是否可以知道未來
[00:06:56.440 --> 00:06:58.440]  或者所謂的命定
[00:06:58.440 --> 00:06:59.440]  所謂的天命
[00:06:59.440 --> 00:07:03.440]  但我們又會說天命難為
[00:07:03.440 --> 00:07:04.440]  但有些人又會說
[00:07:04.440 --> 00:07:07.440]  不是呀,人定聖天
[00:07:07.440 --> 00:07:09.440]  到底這個是不是命定呢?
[00:07:09.440 --> 00:07:10.440]  對保羅來說
[00:07:10.440 --> 00:07:12.440]  對基督徒來說
[00:07:12.440 --> 00:07:14.440]  對所有人來說
[00:07:14.440 --> 00:07:16.440]  不論信主不信主
[00:07:16.440 --> 00:07:17.440]  命定對他們來說
[00:07:17.440 --> 00:07:21.440]  原來都有不少的影響
[00:07:21.440 --> 00:07:25.440]  命定在回到貼薩尼加前書的時候
[00:07:25.440 --> 00:07:27.440]  其實是提醒我們
[00:07:27.440 --> 00:07:30.440]  保羅是被神指派的
[00:07:30.440 --> 00:07:32.440]  是神揀選了保羅
[00:07:32.440 --> 00:07:34.440]  這個在上一次我和大家說
[00:07:34.440 --> 00:07:36.440]  貼薩尼加前書第一章的時候也有提到
[00:07:36.440 --> 00:07:38.440]  我們也是被揀選
[00:07:38.440 --> 00:07:39.440]  是神所愛的
[00:07:39.440 --> 00:07:41.440]  是被指派的
[00:07:41.440 --> 00:07:45.440]  現代我們比較多用一個召命
[00:07:45.440 --> 00:07:48.440]  但更加是一個神的旨意
[00:07:48.440 --> 00:07:52.440]  命定我們可以說是神的旨意
[00:07:52.440 --> 00:07:55.440]  如何明白神的旨意
[00:07:55.440 --> 00:07:57.440]  是我自己信主的時候
[00:07:57.440 --> 00:08:04.440]  曾經那個年代也有很多人提神的旨意
[00:08:04.440 --> 00:08:06.440]  提醒我們作基督徒
[00:08:06.440 --> 00:08:08.440]  要明白神的旨意
[00:08:08.440 --> 00:08:12.440]  如果作為一個很認真去想信仰的基督徒
[00:08:12.440 --> 00:08:13.440]  其實也是的
[00:08:13.440 --> 00:08:17.440]  都會想知道到底什麼是神的旨意
[00:08:17.440 --> 00:08:21.440]  尤其當人生遇到一些抉擇的時候
[00:08:21.440 --> 00:08:25.440]  我們都會問這是不是神的旨意
[00:08:25.440 --> 00:08:27.440]  如何去明白呢
[00:08:27.440 --> 00:08:28.440]  很簡單的
[00:08:28.440 --> 00:08:30.440]  可能大家說聖經就有
[00:08:30.440 --> 00:08:32.440]  聖經講到很多
[00:08:32.440 --> 00:08:34.440]  應該是神的旨意
[00:08:34.440 --> 00:08:37.440]  是不是就這樣說聖經有就行呢
[00:08:37.440 --> 00:08:39.440]  或者回到現實一點
[00:08:39.440 --> 00:08:41.440]  其實今天來說
[00:08:41.440 --> 00:08:47.440]  還有沒有大家覺得要追求明白神的旨意呢
[00:08:47.440 --> 00:08:50.440]  會不會說我們要想明白神的旨意
[00:08:50.440 --> 00:08:52.440]  是一個很離地
[00:08:52.440 --> 00:08:56.440]  還是我們要貼地一點
[00:08:56.440 --> 00:08:57.440]  其實都不關神的旨意
[00:08:57.440 --> 00:09:01.440]  是我們自己去做我們應該做的事呢
[00:09:01.440 --> 00:09:02.440]  其實這個已經正正是
[00:09:02.440 --> 00:09:05.440]  如果你很想去尋求神的旨意
[00:09:05.440 --> 00:09:07.440]  跟一些覺得不需要的
[00:09:07.440 --> 00:09:09.440]  我自己做好自己的事
[00:09:09.440 --> 00:09:11.440]  去做一些事就可以了
[00:09:11.440 --> 00:09:14.440]  其實都已經在走兩條很不同的路
[00:09:14.440 --> 00:09:19.440]  法拉利加前書其實在講神的旨意的時候
[00:09:19.440 --> 00:09:22.440]  我覺得是一個很重要的書卷
[00:09:22.440 --> 00:09:24.440]  如果大家回去看的時候
[00:09:24.440 --> 00:09:26.440]  或者我們接下來再看
[00:09:26.440 --> 00:09:28.440]  其實在講神的旨意
[00:09:28.440 --> 00:09:30.440]  在法拉利加前書很清楚
[00:09:30.440 --> 00:09:34.440]  是講到什麼是神的旨意
[00:09:34.440 --> 00:09:36.440]  而這個是在聖經裡面
[00:09:36.440 --> 00:09:39.440]  如果你很認真去看的時候
[00:09:39.440 --> 00:09:42.440]  其實在法拉利加前書所提到的
[00:09:42.440 --> 00:09:45.440]  兩個有關神的旨意是一個很重要的
[00:09:45.440 --> 00:09:50.440]  特別是神對我們每一個信徒的心意是怎樣
[00:09:50.440 --> 00:09:54.440]  分別在第四章和第五章
[00:09:54.440 --> 00:09:57.440]  我想第五章對我們大部份弟兄姊妹來說
[00:09:57.440 --> 00:09:59.440]  可能都比較熟悉一點
[00:09:59.440 --> 00:10:03.440]  法拉利加前書的第五章和十六到二十二節
[00:10:03.440 --> 00:10:06.440]  未看這節經文的時候
[00:10:06.440 --> 00:10:07.440]  我想提一下
[00:10:07.440 --> 00:10:10.440]  如果真的很多人都想在新年的時候
[00:10:10.440 --> 00:10:18.440]  去問一下自己未來一年會怎樣的人生
[00:10:18.440 --> 00:10:20.440]  是不是真的命定
[00:10:20.440 --> 00:10:22.440]  有哪些是要想知道的呢
[00:10:22.440 --> 00:10:24.440]  其實我會建議大家
[00:10:24.440 --> 00:10:26.440]  如果你認識一些人
[00:10:26.440 --> 00:10:28.440]  可以建議他不用買什麼書
[00:10:28.440 --> 00:10:29.440]  不用每年都買
[00:10:29.440 --> 00:10:31.440]  你可以介紹一下他
[00:10:31.440 --> 00:10:34.440]  看看聖經裡面的一本書
[00:10:34.440 --> 00:10:37.440]  說的是每年都會發生的事情
[00:10:37.440 --> 00:10:40.440]  無論你什麼師傅所說的其實都差不多
[00:10:40.440 --> 00:10:42.440]  早陣子我見到一個師傅
[00:10:42.440 --> 00:10:45.440]  很早期訪問說什麼時候會完疫情
[00:10:45.440 --> 00:10:49.440]  他說2021年大概八九月都會完
[00:10:49.440 --> 00:10:52.440]  我想可能問很多人都是這樣回答
[00:10:52.440 --> 00:10:55.440]  其實如果大家去看聖經
[00:10:55.440 --> 00:10:57.440]  你新年前後去看
[00:10:57.440 --> 00:10:58.440]  我告訴你看什麼書最好
[00:10:58.440 --> 00:11:00.440]  你想知道新的一年是怎樣
[00:11:00.440 --> 00:11:02.440]  看什麼書
[00:11:02.440 --> 00:11:04.440]  傳道書當然
[00:11:04.440 --> 00:11:06.440]  傳道書說什麼
[00:11:06.440 --> 00:11:08.440]  真的告訴你一年裡面會發生什麼
[00:11:08.440 --> 00:11:10.440]  他會告訴你什麼
[00:11:10.440 --> 00:11:11.440]  生有時死有時
[00:11:11.440 --> 00:11:13.440]  哭有時笑有時
[00:11:13.440 --> 00:11:15.440]  你說準不準
[00:11:15.440 --> 00:11:16.440]  一定準
[00:11:16.440 --> 00:11:18.440]  未來的事情
[00:11:18.440 --> 00:11:20.440]  你想知道什麼命定
[00:11:20.440 --> 00:11:22.440]  是不是會發生呢
[00:11:22.440 --> 00:11:27.440]  其實這個不是我們靠一些師傅
[00:11:27.440 --> 00:11:29.440]  或者靠看什麼書
[00:11:29.440 --> 00:11:33.440]  每年出一本都賺不少錢
[00:11:33.440 --> 00:11:35.440]  其實你告訴身邊的人
[00:11:35.440 --> 00:11:37.440]  你好好回去看傳道書
[00:11:37.440 --> 00:11:39.440]  你就會明白
[00:11:39.440 --> 00:11:41.440]  未來一年是怎樣
[00:11:41.440 --> 00:11:43.440]  人生是怎樣
[00:11:43.440 --> 00:11:46.440]  講到神的旨意
[00:11:46.440 --> 00:11:50.440]  聖經第五章十六到二十二節
[00:11:50.440 --> 00:11:51.440]  我們很熟悉的
[00:11:51.440 --> 00:11:53.440]  是前面那幾句
[00:11:53.440 --> 00:12:02.440]  要常常喜樂,然後不住的禱告,凡事謝恩
[00:12:02.440 --> 00:12:05.440]  這個我想很多弟兄姊妹都很喜歡
[00:12:05.440 --> 00:12:07.440]  很多基督徒都會識背
[00:12:07.440 --> 00:12:09.440]  因為又夠簡單
[00:12:09.440 --> 00:12:10.440]  但我們更加要留意
[00:12:10.440 --> 00:12:12.440]  就是後面告訴我們這是什麼
[00:12:12.440 --> 00:12:16.440]  因為這是神在基督耶穌裡
[00:12:16.440 --> 00:12:21.440]  向你們所定的旨意
[00:12:21.440 --> 00:12:23.440]  這個很清楚
[00:12:23.440 --> 00:12:25.440]  是完全讓我們明白
[00:12:25.440 --> 00:12:27.440]  當我們要尋求神的旨意
[00:12:27.440 --> 00:12:28.440]  明白神的旨意的時候
[00:12:28.440 --> 00:12:30.440]  神的旨意就是這樣
[00:12:30.440 --> 00:12:33.440]  常常喜樂,不住禱告,凡事謝恩
[00:12:33.440 --> 00:12:35.440]  就是這樣
[00:12:35.440 --> 00:12:37.440]  很簡單
[00:12:37.440 --> 00:12:39.440]  但也不是這麼容易
[00:12:39.440 --> 00:12:41.440]  但這裡正正告訴我們
[00:12:41.440 --> 00:12:43.440]  神的旨意是最重要的
[00:12:43.440 --> 00:12:45.440]  這是其中一個
[00:12:45.440 --> 00:12:48.440]  接著大家繼續來到崇拜
[00:12:48.440 --> 00:12:51.440]  我們一起從摺撒利加前書去看的時候
[00:12:51.440 --> 00:12:52.440]  第四章也有
[00:12:52.440 --> 00:12:54.440]  然後再到第五章
[00:12:54.440 --> 00:12:57.440]  我們負責的童宮也會再跟大家講解
[00:12:57.440 --> 00:13:00.440]  在神的旨意裡
[00:13:00.440 --> 00:13:02.440]  提醒我們
[00:13:02.440 --> 00:13:04.440]  不要消滅聖靈的感動
[00:13:04.440 --> 00:13:06.440]  不要藐視先知的講弄
[00:13:06.440 --> 00:13:08.440]  但要凡事察驗
[00:13:08.440 --> 00:13:10.440]  善美的要持守
[00:13:10.440 --> 00:13:13.440]  各樣的惡事要禁戒不做
[00:13:13.440 --> 00:13:18.440]  這是保羅特別提醒弟兄姊妹
[00:13:18.440 --> 00:13:22.440]  在聖靈裡要做些什麼
[00:13:22.440 --> 00:13:24.440]  不做些什麼
[00:13:24.440 --> 00:13:27.440]  命定的反思
[00:13:27.440 --> 00:13:30.440]  真是在講神的旨意
[00:13:30.440 --> 00:13:31.440]  是神的旨意
[00:13:31.440 --> 00:13:33.440]  我們作為基督徒
[00:13:33.440 --> 00:13:34.440]  我們作為信耶穌的人
[00:13:34.440 --> 00:13:36.440]  我們要很認定
[00:13:36.440 --> 00:13:39.440]  神的旨意是命定的
[00:13:39.440 --> 00:13:42.440]  正如我提到神的揀選
[00:13:42.440 --> 00:13:46.440]  是我們不能質疑的
[00:13:46.440 --> 00:13:48.440]  但神的揀選是一個
[00:13:48.440 --> 00:13:51.440]  自己按照神最好的計劃
[00:13:51.440 --> 00:13:53.440]  最好的安排
[00:13:53.440 --> 00:13:55.440]  以致發生
[00:13:55.440 --> 00:13:58.440]  神的旨意就是命定的
[00:13:58.440 --> 00:14:01.440]  如果我們要明白未來是怎樣
[00:14:01.440 --> 00:14:04.440]  有沒有什麼準備會發生
[00:14:04.440 --> 00:14:07.440]  或者已經定了
[00:14:07.440 --> 00:14:08.440]  一定有
[00:14:08.440 --> 00:14:09.440]  是神的旨意
[00:14:09.440 --> 00:14:11.440]  是神的安排
[00:14:11.440 --> 00:14:12.440]  是神的計劃
[00:14:12.440 --> 00:14:14.440]  我想提醒弟兄姊妹
[00:14:14.440 --> 00:14:15.440]  在命定裡
[00:14:15.440 --> 00:14:17.440]  神的旨意是重要的
[00:14:17.440 --> 00:14:19.440]  但更重要的是什麼呢
[00:14:19.440 --> 00:14:21.440]  同樣要問
[00:14:21.440 --> 00:14:24.440]  誰掌管明天
[00:14:24.440 --> 00:14:26.440]  當我們想起
[00:14:26.440 --> 00:14:29.440]  新年期間的師傅
[00:14:29.440 --> 00:14:31.440]  好像很缺威
[00:14:31.440 --> 00:14:35.440]  在說哪些人將來會怎樣
[00:14:35.440 --> 00:14:37.440]  香港會怎樣
[00:14:37.440 --> 00:14:38.440]  世界會怎樣
[00:14:38.440 --> 00:14:41.440]  其實我相信將來未來
[00:14:41.440 --> 00:14:44.440]  不是掌管在什麼師傅
[00:14:44.440 --> 00:14:47.440]  在什麼預測當中
[00:14:47.440 --> 00:14:51.440]  將來的命定計劃會怎樣走
[00:14:51.440 --> 00:14:52.440]  歷史會怎樣走
[00:14:52.440 --> 00:14:54.440]  其實我們要問
[00:14:54.440 --> 00:14:56.440]  誰掌管
[00:14:56.440 --> 00:15:01.440]  誰才是真正的掌權
[00:15:01.440 --> 00:15:04.440]  我相信聖經告訴我們
[00:15:04.440 --> 00:15:05.440]  我們也知道
[00:15:05.440 --> 00:15:09.440]  是創造的主去掌管一切
[00:15:09.440 --> 00:15:11.440]  誰掌管明天
[00:15:11.440 --> 00:15:13.440]  誰命定誰計劃
[00:15:13.440 --> 00:15:16.440]  是我們所相信的創造主
[00:15:16.440 --> 00:15:18.440]  去掌管一切
[00:15:18.440 --> 00:15:23.440]  我今天用了羅馬書八章裡的一段經文
[00:15:23.440 --> 00:15:25.440]  跟大家看看
[00:15:25.440 --> 00:15:28.440]  真的要認定神的掌管
[00:15:28.440 --> 00:15:31.440]  要認定神的命定計劃是怎樣
[00:15:31.440 --> 00:15:33.440]  其實整個羅馬書
[00:15:33.440 --> 00:15:35.440]  可能我們也會覺得
[00:15:35.440 --> 00:15:37.440]  跟恩順清義是很重要的
[00:15:37.440 --> 00:15:41.440]  但如果大家多看羅馬書的時候
[00:15:41.440 --> 00:15:43.440]  其實羅馬書涉及很多東西
[00:15:43.440 --> 00:15:45.440]  涉及創造
[00:15:45.440 --> 00:15:46.440]  我們的創造主
[00:15:46.440 --> 00:15:50.440]  涉及到艱難患難的發生
[00:15:50.440 --> 00:15:53.440]  提到神的旨意
[00:15:53.440 --> 00:15:55.440]  羅馬書很豐富
[00:15:55.440 --> 00:15:58.440]  不只是提到恩順清義
[00:15:58.440 --> 00:16:00.440]  這麼重要的教義
[00:16:00.440 --> 00:16:01.440]  如果大家有機會
[00:16:01.440 --> 00:16:02.440]  其實一定有機會
[00:16:02.440 --> 00:16:04.440]  如果你跟著教會的諾罕聖賢
[00:16:04.440 --> 00:16:07.440]  在七月八月我們就會看羅馬書
[00:16:07.440 --> 00:16:09.440]  我希望大家到時候好好去看看
[00:16:09.440 --> 00:16:11.440]  在羅馬書裡告訴我們
[00:16:11.440 --> 00:16:14.440]  我們的創造主掌管一切
[00:16:14.440 --> 00:16:20.440]  羅馬書八章二十二和二十八到三十節提醒我們
[00:16:20.440 --> 00:16:22.440]  我們知道一切受造之物
[00:16:22.440 --> 00:16:23.440]  保羅提醒我們
[00:16:23.440 --> 00:16:25.440]  我們也是受造之物
[00:16:25.440 --> 00:16:28.440]  我們有一位創造的主
[00:16:28.440 --> 00:16:29.440]  我們跟祂的關係
[00:16:29.440 --> 00:16:31.440]  就是祂是創造主
[00:16:31.440 --> 00:16:33.440]  我們是受造之物
[00:16:33.440 --> 00:16:38.440]  我們就曉得萬事都互相效力
[00:16:38.440 --> 00:16:44.440]  然後叫愛神的人得益處
[00:16:44.440 --> 00:16:48.440]  就是按祂旨意被召的人
[00:16:48.440 --> 00:16:52.440]  然後神是預先知道
[00:16:52.440 --> 00:16:57.440]  祂又預先定了效法而至的模樣
[00:16:57.440 --> 00:17:02.440]  又預先定了下的人召他們來
[00:17:02.440 --> 00:17:05.440]  所以這個很清楚提醒我們
[00:17:05.440 --> 00:17:07.440]  神的命定
[00:17:07.440 --> 00:17:09.440]  或者神的旨意
[00:17:09.440 --> 00:17:12.440]  或者神的計劃
[00:17:12.440 --> 00:17:14.440]  其中我們很熟悉的就是
[00:17:14.440 --> 00:17:16.440]  我們很喜歡來彼此的得著
[00:17:16.440 --> 00:17:19.440]  鼓勵的就是萬事都互相效力
[00:17:19.440 --> 00:17:23.440]  叫愛神的人得益處
[00:17:23.440 --> 00:17:25.440]  其實這個叫愛神的人得益處
[00:17:25.440 --> 00:17:28.440]  是指神的計劃是要讓我們
[00:17:28.440 --> 00:17:29.440]  或者神的命定
[00:17:29.440 --> 00:17:34.440]  神的旨意是要我們得著最美好的
[00:17:34.440 --> 00:17:35.440]  正如剛才
[00:17:35.440 --> 00:17:36.440]  如果大家還記得
[00:17:36.440 --> 00:17:39.440]  哲學黎加前書第五章說到什麼
[00:17:39.440 --> 00:17:41.440]  不要藐視先知的講論
[00:17:41.440 --> 00:17:45.440]  凡事測驗善美的要持守
[00:17:45.440 --> 00:17:47.440]  其實這個善美的要持守
[00:17:47.440 --> 00:17:50.440]  跟得益處是一樣的
[00:17:50.440 --> 00:17:55.440]  羅馬書裏說的這個叫愛神的人得益處
[00:17:55.440 --> 00:17:58.440]  是指善美的東西
[00:17:58.440 --> 00:18:01.440]  得益處跟善美的要持守的善美是一樣的
[00:18:01.440 --> 00:18:02.440]  他告訴我們
[00:18:02.440 --> 00:18:04.440]  我們的神的旨意
[00:18:04.440 --> 00:18:05.440]  他的心意
[00:18:05.440 --> 00:18:06.440]  他的命定
[00:18:06.440 --> 00:18:07.440]  他的計劃
[00:18:07.440 --> 00:18:10.440]  對你對我都是最美好的
[00:18:10.440 --> 00:18:14.440]  都是最美善的
[00:18:14.440 --> 00:18:16.440]  所以這個命定
[00:18:16.440 --> 00:18:18.440]  真是命定
[00:18:18.440 --> 00:18:20.440]  但這個命定我想提醒
[00:18:20.440 --> 00:18:22.440]  這個命定裏面包含
[00:18:22.440 --> 00:18:24.440]  好像傳道書所說的是什麼呢
[00:18:24.440 --> 00:18:25.440]  可能有些人看來
[00:18:25.440 --> 00:18:26.440]  我們一般覺得
[00:18:26.440 --> 00:18:28.440]  生有時死有時哭有時笑有時
[00:18:28.440 --> 00:18:30.440]  可能有些是好的東西
[00:18:30.440 --> 00:18:31.440]  有些是不好的東西
[00:18:31.440 --> 00:18:33.440]  但神的旨意裏面
[00:18:33.440 --> 00:18:35.440]  我們人生當中的命定也好
[00:18:35.440 --> 00:18:37.440]  其實真是好和不好
[00:18:37.440 --> 00:18:40.440]  順境和逆境
[00:18:40.440 --> 00:18:42.440]  都是並存的
[00:18:42.440 --> 00:18:45.440]  我們不是像一些師父教你
[00:18:45.440 --> 00:18:48.440]  明年是怎樣的
[00:18:48.440 --> 00:18:49.440]  今年是新的年
[00:18:49.440 --> 00:18:50.440]  我告訴你
[00:18:50.440 --> 00:18:53.440]  可以吹吉避凶
[00:18:53.440 --> 00:18:54.440]  這樣你就可以了
[00:18:54.440 --> 00:18:55.440]  你放心吧
[00:18:55.440 --> 00:18:57.440]  他也會告訴你
[00:18:57.440 --> 00:19:00.440]  可能很艱難很不容易
[00:19:00.440 --> 00:19:02.440]  香港會是怎樣
[00:19:02.440 --> 00:19:04.440]  但你可以吹吉避凶
[00:19:04.440 --> 00:19:06.440]  但我告訴你
[00:19:06.440 --> 00:19:07.440]  我們作為基督徒
[00:19:07.440 --> 00:19:10.440]  我們不是要去吹吉避凶
[00:19:10.440 --> 00:19:12.440]  我們是要依靠神
[00:19:12.440 --> 00:19:14.440]  來面對
[00:19:14.440 --> 00:19:18.440]  神是那位叫萬事都互相效力
[00:19:18.440 --> 00:19:21.440]  叫愛神的人得益處
[00:19:21.440 --> 00:19:24.440]  我們作為跟從主的人
[00:19:24.440 --> 00:19:25.440]  依靠主的人
[00:19:25.440 --> 00:19:29.440]  我們知道怎樣去面對這些艱難
[00:19:29.440 --> 00:19:32.440]  縱然在艱難當中
[00:19:32.440 --> 00:19:33.440]  可能有些是預先
[00:19:33.440 --> 00:19:34.440]  像保羅所說的
[00:19:34.440 --> 00:19:36.440]  預先知道的
[00:19:36.440 --> 00:19:38.440]  是命定了的
[00:19:38.440 --> 00:19:41.440]  但我們不需要去逃避
[00:19:41.440 --> 00:19:44.440]  我們要做的就是相信
[00:19:44.440 --> 00:19:45.440]  依靠這位神
