
[00:00:00.000 --> 00:00:02.000]  (主席)各位電視姊妹早安
[00:08:25.680 --> 00:08:27.840]  (主席)尋思甚麼呢?
[00:08:27.840 --> 00:08:30.400]  (主席)尋思我們一直以來
[00:08:30.400 --> 00:08:36.560]  (主席)心靈裏的古老渴望
[00:08:36.560 --> 00:08:40.880]  (主席)其實每個人心裏有些很古舊的渴望
[00:08:40.880 --> 00:08:45.840]  (主席)這些渴望從來都沒有消失過
[00:08:45.840 --> 00:08:48.640]  (主席)但在消磨人的生活裏
[00:08:48.640 --> 00:08:53.840]  (主席)我們慢慢漸漸忘記
[00:08:53.840 --> 00:08:56.560]  (主席)忘記我們還有夢
[00:08:56.560 --> 00:09:00.560]  (主席)忘記我們還可以有夢
[00:09:00.560 --> 00:09:07.280]  (主席)忘記我們仍可以期待夢的實現
[00:09:07.280 --> 00:09:10.800]  (主席)《約翰福音》第一章第45節
[00:09:10.800 --> 00:09:13.760]  (主席)費力聽到耶穌的呼喚
[00:09:13.760 --> 00:09:17.280]  (主席)他抓著拿彈葉對他說
[00:09:17.280 --> 00:09:20.160]  (主席)摩西在律法上所寫的
[00:09:20.160 --> 00:09:22.640]  (主席)和眾仙之所記的那一位
[00:09:22.640 --> 00:09:24.080]  (主席)我們預見了
[00:09:24.080 --> 00:09:25.600]  (主席)就是約瑟的兒子
[00:09:25.600 --> 00:09:28.400]  (主席)拿撒勒人耶穌
[00:09:28.400 --> 00:09:30.960]  (主席)聽到耶穌的呼喚
[00:09:30.960 --> 00:09:35.920]  (主席)費力隨後的行動是去找拿彈葉
[00:09:35.920 --> 00:09:37.760]  (主席)拿彈葉是誰?
[00:09:37.760 --> 00:09:41.040]  (主席)經文亦沒有交代
[00:09:41.040 --> 00:09:45.600]  (主席)費力說摩西在律法上所寫的
[00:09:45.600 --> 00:09:48.720]  (主席)和眾仙之所記的那一位
[00:09:48.720 --> 00:09:50.320]  (主席)我們預見了
[00:09:50.320 --> 00:09:54.240]  (主席)就是約瑟的兒子拿撒勒人耶穌
[00:09:54.240 --> 00:10:00.560]  (主席)這句說話究竟是在說甚麼呢?
[00:10:00.560 --> 00:10:02.800]  (主席)費力這一段說話
[00:10:02.800 --> 00:10:10.640]  (主席)他論及一個古代流下來的夢想
[00:10:10.640 --> 00:10:14.240]  (主席)有些古代的聖人
[00:10:14.240 --> 00:10:16.960]  (主席)他留下了一些東西
[00:10:16.960 --> 00:10:20.400]  (主席)留在每一個猶太人的心靈裏
[00:10:20.400 --> 00:10:24.080]  (主席)成為他們心靈裏的渴望
[00:10:24.080 --> 00:10:25.760]  (主席)幾百年來
[00:10:25.760 --> 00:10:29.120]  (主席)猶太人已經失去了自己的國家
[00:10:29.120 --> 00:10:30.880]  (主席)失去了自由
[00:10:30.880 --> 00:10:33.280]  (主席)在屈辱下生活
[00:10:33.280 --> 00:10:36.480]  (主席)他們發了幾百年的夢
[00:10:36.480 --> 00:10:38.640]  (主席)他們渴望有一天
[00:10:38.640 --> 00:10:42.320]  (主席)有一個人會來輔助他們
[00:10:42.320 --> 00:10:46.160]  (主席)建立一個由神掌權的國度
[00:10:46.160 --> 00:10:48.160]  (主席)給他們自由
[00:10:48.160 --> 00:10:51.040]  (主席)給他們活得有尊嚴
[00:10:51.040 --> 00:10:55.280]  (主席)給他們在神的仁愛下生活
[00:10:55.280 --> 00:10:56.960]  (主席)這個夢
[00:10:56.960 --> 00:11:00.880]  (主席)他們發了幾百年
[00:11:00.880 --> 00:11:03.200]  (主席)這個夢
[00:11:03.200 --> 00:11:06.000]  (主席)在他們艱難的歲月裏
[00:11:06.000 --> 00:11:10.160]  (主席)也漸漸的退縮
[00:11:10.160 --> 00:11:12.400]  (主席)依稀的
[00:11:12.400 --> 00:11:14.960]  (主席)是有這樣的夢
[00:11:14.960 --> 00:11:18.000]  (主席)一個很古老的夢
[00:11:18.000 --> 00:11:19.600]  (主席)不過
[00:11:19.600 --> 00:11:21.440]  (主席)還應不應該繼續
[00:11:21.440 --> 00:11:25.440]  (主席)發這些春秋大夢呢?
[00:11:25.440 --> 00:11:28.240]  (主席)或者
[00:11:28.240 --> 00:11:31.040]  (主席)有很多的猶太人
[00:11:31.040 --> 00:11:33.760]  (主席)或者有很多神的子民
[00:11:33.760 --> 00:11:37.520]  (主席)已經放棄了這個夢
[00:11:37.520 --> 00:11:39.520]  (主席)忽然間
[00:11:39.520 --> 00:11:42.720]  (主席)聽到耶穌的呼喚
[00:11:42.720 --> 00:11:45.280]  (主席)肥力記起
[00:11:45.280 --> 00:11:50.160]  (主席)他記起這個古舊的夢
[00:11:50.160 --> 00:11:51.360]  (主席)他記起
[00:11:51.360 --> 00:11:55.200]  (主席)這就是摩西在律法上所說過的
[00:11:55.200 --> 00:11:58.560]  (主席)先知曾經預言過的
[00:11:58.560 --> 00:12:00.320]  (主席)有一位
[00:12:00.320 --> 00:12:02.320]  (主席)那一位
[00:12:02.320 --> 00:12:04.640]  (主席)他記得起來
[00:12:04.640 --> 00:12:07.280]  (主席)當他聽到耶穌的呼喚的時候
[00:12:07.280 --> 00:12:09.120]  (主席)他心靈一震
[00:12:09.120 --> 00:12:10.960]  (主席)靈機一觸
[00:12:10.960 --> 00:12:12.720]  (主席)他就知道
[00:12:12.720 --> 00:12:14.240]  (主席)是他了
[00:12:14.240 --> 00:12:15.840]  (主席)是他了
[00:12:15.840 --> 00:12:18.400]  (主席)就是這個約瑟的兒子
[00:12:18.400 --> 00:12:20.480]  (主席)拿撒勒人耶穌
[00:12:20.480 --> 00:12:21.680]  (主席)這個渴望
[00:12:21.680 --> 00:12:26.880]  (主席)這個夢終於實現了
[00:12:26.880 --> 00:12:30.800]  (主席)他對拿彈葉說這個夢
[00:12:30.800 --> 00:12:35.280]  (主席)拿彈葉的反應也可耐人尋味
[00:12:35.280 --> 00:12:37.360]  (主席)第四十六節
[00:12:37.360 --> 00:12:39.520]  (主席)拿彈葉對他說
[00:12:39.520 --> 00:12:43.440]  (主席)拿撒勒還能出甚麼好的嗎?
[00:12:43.440 --> 00:12:47.280]  (主席)菲歷說:你來看
[00:12:47.280 --> 00:12:51.360]  (主席)拿彈葉斷然拒絕相信
[00:12:51.360 --> 00:12:55.600]  (主席)這個古老的夢會實現
[00:12:55.600 --> 00:13:00.000]  (主席)猶如一個被情感傷透的人
[00:13:00.000 --> 00:13:05.360]  (主席)他斷然拒絕愛情的可能
[00:13:05.360 --> 00:13:07.440]  (主席)拿撒勒
[00:13:07.440 --> 00:13:09.840]  (主席)一塊窮鄉僻壤
[00:13:09.840 --> 00:13:12.240]  (主席)與一個古老的夢想
[00:13:12.240 --> 00:13:16.320]  (主席)怎麼可能有關連呢?
[00:13:16.320 --> 00:13:18.560]  (主席)香港呢?
[00:13:18.560 --> 00:13:20.960]  (主席)香港的夢呢?
[00:13:20.960 --> 00:13:24.080]  (主席)會不會實現呢?
[00:13:24.080 --> 00:13:26.160]  (主席)或者
[00:13:26.160 --> 00:13:28.880]  (主席)拿彈葉同樣會說
[00:13:28.880 --> 00:13:32.000]  (主席)不可能
[00:13:32.000 --> 00:13:34.080]  (主席)菲歷對拿彈葉說:
[00:13:34.080 --> 00:13:36.320]  (主席)你來看
[00:13:36.320 --> 00:13:39.520]  (主席)你來看看
[00:13:39.520 --> 00:13:44.400]  (主席)然後情節就峰迴路轉
[00:13:44.400 --> 00:13:48.480]  (主席)第四十七節至第四十九節
[00:13:48.480 --> 00:13:50.160]  (主席)耶穌看見拿彈葉
[00:13:50.160 --> 00:13:51.840]  (主席)就指著他說:
[00:13:51.840 --> 00:13:52.880]  (主席)看呀
[00:13:52.880 --> 00:13:55.280]  (主席)這是個真以色列人
[00:13:55.280 --> 00:13:58.400]  (主席)他心裡是沒有詭詐的
[00:13:58.400 --> 00:14:00.080]  (主席)拿彈葉對耶穌說:
[00:14:00.080 --> 00:14:02.320]  (主席)你從哪裡知道我呢?
[00:14:02.320 --> 00:14:03.920]  (主席)耶穌回答說:
[00:14:03.920 --> 00:14:06.080]  (主席)菲歷還沒有招呼你
[00:14:06.080 --> 00:14:08.720]  (主席)你在無花果樹底下
[00:14:08.720 --> 00:14:10.880]  (主席)我就看見你了
[00:14:10.880 --> 00:14:12.080]  (主席)拿彈葉說:
[00:14:12.080 --> 00:14:14.800]  (主席)拉比,你是神的兒子
[00:14:14.800 --> 00:14:18.000]  (主席)你是以色列的王
[00:14:18.000 --> 00:14:20.160]  (主席)在這裡可以看到
[00:14:20.160 --> 00:14:24.560]  (主席)不是拿彈葉先看見耶穌
[00:14:24.560 --> 00:14:28.320]  (主席)而是耶穌先看見他
[00:14:28.320 --> 00:14:31.520]  (主席)不是我們先看見神
[00:14:31.520 --> 00:14:35.680]  (主席)而是神先看見我們
[00:14:35.680 --> 00:14:39.120]  (主席)不是我們先找到神
[00:14:39.120 --> 00:14:43.280]  (主席)而是神先找到我們
[00:14:43.280 --> 00:14:46.000]  (主席)耶穌看見拿彈葉
[00:14:46.000 --> 00:14:49.040]  (主席)神看見他
[00:14:49.040 --> 00:14:50.480]  (主席)耶穌對他說:
[00:14:50.480 --> 00:14:51.680]  (主席)看呀
[00:14:51.680 --> 00:14:53.600]  (主席)這是真以色列人
[00:14:53.600 --> 00:14:57.040]  (主席)他心裡是沒有詭詐的
[00:14:57.040 --> 00:14:58.480]  (主席)大家都知道
[00:14:58.480 --> 00:15:01.440]  (主席)猶太人的先祖雅各
[00:15:01.440 --> 00:15:05.120]  (主席)他後來改了個名叫以色列
[00:15:05.120 --> 00:15:06.160]  (主席)這個雅各
[00:15:06.160 --> 00:15:08.400]  (主席)這個以色列生命的特徵
[00:15:08.400 --> 00:15:11.600]  (主席)就是詭詐
[00:15:11.600 --> 00:15:16.640]  (主席)他的詭詐令他走了很多冤枉路
[00:15:16.640 --> 00:15:21.120]  (主席)嘗盡人間的風霜
[00:15:21.120 --> 00:15:26.160]  (主席)如今耶穌眼前的這個人
[00:15:26.160 --> 00:15:28.800]  (主席)他心裡沒有詭詐
[00:15:28.800 --> 00:15:31.920]  (主席)他是一個真的以色列人
[00:15:31.920 --> 00:15:36.160]  (主席)一個真的神的選民
[00:15:36.160 --> 00:15:37.760]  (主席)耶穌讚他
[00:15:37.760 --> 00:15:39.600]  (主席)耶穌欣賞他
[00:15:39.600 --> 00:15:42.080]  (主席)耶穌看見他
[00:15:42.080 --> 00:15:47.440]  (主席)耶穌看見一個人的靈魂真正的質素
[00:15:47.440 --> 00:15:51.200]  (主席)耶穌從人的真惡的層面
[00:15:51.200 --> 00:15:54.080]  (主席)去認識一個人
[00:15:54.080 --> 00:15:56.400]  (主席)但葉對耶穌說
[00:15:56.400 --> 00:15:59.040]  (主席)你從哪裡知道我呢?
[00:15:59.040 --> 00:16:01.520]  (主席)我們只不過是萍水相逢
[00:16:01.520 --> 00:16:04.000]  (主席)素未謀面
[00:16:04.000 --> 00:16:11.200]  (主席)為什麼你好像能夠看穿我的靈魂一樣呢?
[00:16:11.200 --> 00:16:13.280]  (主席)耶穌回答說
[00:16:13.280 --> 00:16:17.200]  (主席)肥力還未招呼你
[00:16:17.200 --> 00:16:20.240]  (主席)你在無花果樹底下
[00:16:20.240 --> 00:16:24.240]  (主席)我就看到你了
[00:16:24.240 --> 00:16:27.280]  (主席)無花果樹底下
[00:16:27.280 --> 00:16:31.360]  (主席)這到底是一回什麼事呢?
[00:16:31.360 --> 00:16:33.360]  (主席)大家要明白
[00:16:33.360 --> 00:16:35.600]  (主席)不同的文化
[00:16:35.600 --> 00:16:38.320]  (主席)賦予不同的植物
[00:16:38.320 --> 00:16:40.960]  (主席)是有不同的含義的
[00:16:40.960 --> 00:16:43.840]  (主席)就好像我們今天的社會
[00:16:43.840 --> 00:16:48.480]  (主席)每朵花都有一個花意
[00:16:48.480 --> 00:16:50.960]  (主席)植物是有含義的
[00:16:50.960 --> 00:16:54.000]  (主席)譬如在古代的中國
[00:16:54.000 --> 00:17:00.960]  (主席)楊柳和離別連在一起
[00:17:00.960 --> 00:17:04.160]  (主席)把楊柳和離別連在一起
[00:17:04.160 --> 00:17:06.560]  (主席)最經典的詩詞
[00:17:06.560 --> 00:17:09.280]  (主席)莫過於柳永的
[00:17:09.280 --> 00:17:15.680]  (主席)「與林陵寒蟬淒切」這首詞
[00:17:15.680 --> 00:17:21.040]  (主席)「多情自古相離別」
[00:17:21.040 --> 00:17:26.400]  (主席)「更那堪冷落青秋節」
[00:17:26.400 --> 00:17:31.040]  (主席)「今宵酒醒何處」
[00:17:31.040 --> 00:17:38.720]  (主席)「楊柳案曉風殘月」
[00:17:38.720 --> 00:17:41.120]  (主席)相別離的時候
[00:17:41.120 --> 00:17:45.120]  (主席)就會在楊柳案
[00:17:45.120 --> 00:17:50.240]  (主席)把離別和楊柳連在一起
[00:17:50.240 --> 00:17:52.320]  (主席)又或者有另一首詩詞
[00:17:52.320 --> 00:17:54.080]  (主席)都很出名的
[00:17:54.080 --> 00:17:56.560]  (主席)就是蘇軾的「水龍吟」
[00:17:56.560 --> 00:17:57.600]  (主席)最後那幾句
[00:17:57.600 --> 00:18:00.800]  (主席)他說「西漢來」
[00:18:00.800 --> 00:18:02.640]  (主席)「不是楊花」
[00:18:02.640 --> 00:18:08.000]  (主席)「點點是離人類」
[00:18:08.000 --> 00:18:13.120]  (主席)楊花即是楊柳的柳水
[00:18:13.120 --> 00:18:18.000]  (主席)「點點是離人類」
[00:18:18.000 --> 00:18:21.680]  (主席)楊柳和離別就連在一起
[00:18:21.680 --> 00:18:23.760]  (主席)在猶太文化裡
[00:18:23.760 --> 00:18:29.040]  (主席)無花果樹又和甚麼連在一起呢?
[00:18:29.040 --> 00:18:30.720]  (主席)在聖經裡
[00:18:30.720 --> 00:18:32.640]  (主席)無花果樹第一次出現
[00:18:32.640 --> 00:18:35.040]  (主席)其實是在《創世紀》
[00:18:35.040 --> 00:18:37.120]  (主席)《創世紀》第三章
[00:18:37.120 --> 00:18:38.320]  (主席)在那個時候
[00:18:38.320 --> 00:18:42.320]  (主席)亞當夏娃剛剛吃完禁果
[00:18:42.320 --> 00:18:45.520]  (主席)他們發現自己是赤身露體的
[00:18:45.520 --> 00:18:49.040]  (主席)就用無花果樹的葉子
[00:18:49.040 --> 00:18:54.000]  (主席)遮蓋自己的身體和羞恥
[00:18:54.000 --> 00:18:59.680]  (主席)當人類不再佩住在伊甸園的時候
[00:18:59.680 --> 00:19:05.680]  (主席)無花果樹就象徵著一種修補的力量
[00:19:05.680 --> 00:19:09.040]  (主席)後來無花果樹就慢慢
[00:19:09.040 --> 00:19:15.280]  (主席)和幸福的生活和期盼天國的來臨
[00:19:15.280 --> 00:19:17.520]  (主席)就連上關係了
[00:19:17.520 --> 00:19:22.800]  (主席)最典型的是列王紀上四章二十五節
[00:19:22.800 --> 00:19:24.320]  (主席)那裡說
[00:19:24.320 --> 00:19:26.800]  (主席)所羅門在世的日子
[00:19:26.800 --> 00:19:31.600]  (主席)從丹道別士巴的猶大人和以色列人
[00:19:31.600 --> 00:19:34.480]  (主席)都在自己的葡萄樹下
[00:19:34.480 --> 00:19:39.280]  (主席)和無花果樹下安然居住
[00:19:39.280 --> 00:19:42.400]  (主席)所羅門王的日子
[00:19:42.400 --> 00:19:46.880]  (主席)就是猶太人生活的黃金歲月
[00:19:46.880 --> 00:19:49.200]  (主席)而最好的生活
