
[00:00:00.000 --> 00:00:02.220]  我們講這個《啓示錄》
[00:05:59.620 --> 00:06:01.100]  聖經裏面多次地提到
[00:06:01.100 --> 00:06:05.180]  祂是守約施慈愛
[00:06:05.180 --> 00:06:05.900]  看到沒有
[00:06:05.900 --> 00:06:11.660]  所以這個慈愛又跟守約 信慈有關係
[00:06:11.660 --> 00:06:14.820]  你看今天這個社會常常是不守約 有沒有
[00:06:14.820 --> 00:06:15.940]  今天這個社會
[00:06:15.940 --> 00:06:17.460]  今天結了婚的時候
[00:06:17.460 --> 00:06:19.500]  哎呀 我愛你呀
[00:06:19.500 --> 00:06:23.500]  送了一千朵花 追得要死啊
[00:06:23.500 --> 00:06:25.380]  結果追到手了之後呢
[00:06:25.380 --> 00:06:27.500]  結果結婚了之後 一個禮拜
[00:06:27.500 --> 00:06:29.020]  就想說 哎呀
[00:06:29.020 --> 00:06:30.900]  跟這個人在一起太痛苦了
[00:06:30.900 --> 00:06:33.460]  乾脆離婚吧
[00:06:33.460 --> 00:06:34.820]  婚約
[00:06:34.820 --> 00:06:38.300]  婚約今天的人把它當兒戲一樣
[00:06:38.300 --> 00:06:41.580]  所以太多這種結了婚 離婚的例子發生
[00:06:41.580 --> 00:06:43.300]  現在年輕人就覺得說
[00:06:43.300 --> 00:06:44.420]  離婚
[00:06:44.420 --> 00:06:47.180]  既然結婚之後會離婚
[00:06:47.180 --> 00:06:51.060]  這個太沒有保險了
[00:06:51.060 --> 00:06:55.620]  那乾脆我們就怎麼樣子呢
[00:06:55.620 --> 00:06:58.260]  不如我們就試試看
[00:06:58.260 --> 00:07:00.580]  這個叫做什麼
[00:07:00.580 --> 00:07:04.220]  試婚
[00:07:04.220 --> 00:07:07.140]  我告訴你 根據統計啊
[00:07:07.140 --> 00:07:10.060]  還沒有結婚試婚的人呢
[00:07:10.060 --> 00:07:12.860]  嘗試的是
[00:07:12.860 --> 00:07:15.620]  他離婚的比例
[00:07:15.620 --> 00:07:21.060]  是更高的
[00:07:21.060 --> 00:07:25.420]  其實婚姻的本身是需要一個尾聲的
[00:07:25.420 --> 00:07:27.020]  你不能夠說今天
[00:07:27.020 --> 00:07:28.460]  我覺得 我試試看
[00:07:28.460 --> 00:07:30.460]  我覺得這個人好 什麼叫做好
[00:07:30.460 --> 00:07:33.580]  你覺得他好 他覺得你好
[00:07:33.580 --> 00:07:36.660]  這個好的標準本來就不一樣 是不是
[00:07:36.660 --> 00:07:37.700]  兩個人在一起
[00:07:37.700 --> 00:07:39.660]  一個喜歡喫鹹 一個喜歡喫辣
[00:07:39.660 --> 00:07:41.260]  一個喜歡喫甜
[00:07:41.260 --> 00:07:43.620]  請問兩個人在一起會不會有不同
[00:07:43.620 --> 00:07:44.980]  會不會
[00:07:44.980 --> 00:07:47.420]  你找個百分之百跟我一樣的人 對不對
[00:07:47.420 --> 00:07:49.900]  我喜歡喫鹹 他也喜歡喫鹹
[00:07:49.900 --> 00:07:51.940]  我喜歡早上十點鐘纔起來
[00:07:51.940 --> 00:07:53.660]  他也早上十點鐘起來
[00:07:53.660 --> 00:07:56.180]  誰做早餐
[00:07:56.180 --> 00:07:57.660]  不用 不喫早餐
[00:07:57.660 --> 00:07:58.980]  因爲兩個人都十點鐘起來
[00:07:58.980 --> 00:07:59.780]  你懂我意思嗎
[00:07:59.780 --> 00:08:01.620]  就喫Brunch就好了
[00:08:01.620 --> 00:08:02.700]  那你會發現
[00:08:02.700 --> 00:08:04.700]  這樣子的 那天我才聽到有人講說
[00:08:04.700 --> 00:08:05.620]  他說 哎呀
[00:08:05.620 --> 00:08:09.900]  我跟我自己的家人
[00:08:09.900 --> 00:08:13.060]  我們兩個是個性很相同的
[00:08:13.060 --> 00:08:15.020]  所以我們兩個常常在成長的過程當中
[00:08:15.020 --> 00:08:18.100]  我們會彼此衝突
[00:08:18.100 --> 00:08:21.700]  你看 兩個個性相同的人會彼此衝突
[00:08:21.700 --> 00:08:23.620]  那麼兩個個性不相同的人
[00:08:23.620 --> 00:08:25.300]  在一起是不是比較好啊
[00:08:25.300 --> 00:08:26.780]  是不是
[00:08:26.780 --> 00:08:29.060]  你會發現你太太跟你不同
[00:08:29.060 --> 00:08:30.340]  有沒有
[00:08:30.340 --> 00:08:32.660]  你會發現很多結婚的
[00:08:32.660 --> 00:08:33.660]  如果今天要舉手
[00:08:33.660 --> 00:08:35.100]  可能大部分都要舉手了
[00:08:35.100 --> 00:08:37.860]  你會發現另外一半跟你怎麼樣
[00:08:37.860 --> 00:08:41.100]  很不一樣
[00:08:41.100 --> 00:08:43.620]  這才精彩啊
[00:08:43.620 --> 00:08:47.260]  這就是神藉着我們的不同
[00:08:47.260 --> 00:08:49.460]  要讓我們學習怎麼樣
[00:08:49.460 --> 00:08:51.940]  互補 對不對
[00:08:51.940 --> 00:08:54.220]  親愛的同志們
[00:08:54.220 --> 00:08:56.780]  神是憐憫的神 神是慈愛的神
[00:08:56.780 --> 00:08:58.380]  但是另外一方面
[00:08:58.380 --> 00:09:01.580]  神他又是公義的神
[00:09:01.580 --> 00:09:03.740]  我們怎麼知道神是慈愛的神呢
[00:09:03.740 --> 00:09:05.540]  我們怎麼知道祂是憐憫的神呢
[00:09:05.540 --> 00:09:09.860]  你看 十四章講到第五節
[00:09:09.860 --> 00:09:11.460]  前面的十四萬世界人之後
[00:09:11.460 --> 00:09:13.940]  接着第六節開始
[00:09:13.940 --> 00:09:16.700]  你注意看第六節
[00:09:16.700 --> 00:09:19.060]  第六節他就提到說
[00:09:19.060 --> 00:09:24.140]  就另有一個天使怎麼樣
[00:09:24.140 --> 00:09:31.060]  飛在空中
[00:09:31.060 --> 00:09:31.940]  這個都是
[00:09:31.940 --> 00:09:32.980]  如果你看起書
[00:09:32.980 --> 00:09:36.180]  你會覺得有點像是
[00:09:36.180 --> 00:09:38.660]  有點像是武俠小說
[00:09:38.660 --> 00:09:41.220]  比武俠小說還精彩 其實
[00:09:41.220 --> 00:09:45.620]  哇 你看那個飛在空中 有沒有
[00:09:45.620 --> 00:09:48.500]  好 我很快地給大家看一下
[00:09:48.500 --> 00:09:51.060]  這些圖都只能夠用人的想象
[00:09:51.060 --> 00:09:52.340]  去把它畫出來
[00:09:52.340 --> 00:09:53.220]  這裏提到說
[00:09:53.220 --> 00:09:57.660]  這個天使飛在空中 有沒有
[00:09:57.660 --> 00:10:01.620]  他飛在空中做什麼
[00:10:01.620 --> 00:10:02.260]  這裏說
[00:10:02.260 --> 00:10:05.700]  他在那邊傳永遠的福音
[00:10:05.700 --> 00:10:07.780]  傳給住在地上的人
[00:10:07.780 --> 00:10:08.780]  地上的人是什麼呢
[00:10:08.780 --> 00:10:10.860]  就是各國各族 各民各方的人
[00:10:10.860 --> 00:10:11.780]  換句話說
[00:10:11.780 --> 00:10:13.700]  這個啓示律常常出現
[00:10:13.700 --> 00:10:14.900]  各國各民各方
[00:10:14.900 --> 00:10:16.500]  要表明這件事情就是說
[00:10:16.500 --> 00:10:18.420]  不管是藍綠 不管是什麼語言
[00:10:18.420 --> 00:10:21.980]  不管是什麼種族 不管是什麼地方
[00:10:21.980 --> 00:10:25.740]  每一個人都是上帝所愛的
[00:10:25.740 --> 00:10:27.420]  Amen
[00:10:27.420 --> 00:10:32.020]  跟你旁邊你是上帝所愛的
[00:10:32.020 --> 00:10:34.260]  同志們
[00:10:34.260 --> 00:10:37.340]  現在你旁邊的人跟你長相差不多
[00:10:37.340 --> 00:10:38.820]  你愛他
[00:10:38.820 --> 00:10:42.980]  如果旁邊長了一個
[00:10:42.980 --> 00:10:45.860]  皮膚漆黑
[00:10:45.860 --> 00:10:50.020]  對不起 我沒有discrimination
[00:10:50.020 --> 00:10:56.060]  身上刺青
[00:10:56.060 --> 00:11:00.980]  然後你看他頭髮留的是這個樣子
[00:11:00.980 --> 00:11:03.900]  手上戴的那個粗粗的那些
[00:11:03.900 --> 00:11:06.260]  也不是鏈珠 就是那種
[00:11:06.260 --> 00:11:09.740]  那什麼環的鋼 金剛環之類的東西
[00:11:09.740 --> 00:11:11.820]  你看着這個人就在坐在你旁邊
[00:11:11.820 --> 00:11:13.180]  然後我說 請你跟他說
[00:11:13.180 --> 00:11:15.420]  我跟你在一起聚會正好
[00:11:15.420 --> 00:11:19.060]  你會怎麼說
[00:11:19.060 --> 00:11:21.300]  你可能儘量不看他
[00:11:21.300 --> 00:11:24.340]  跟你在一起正好
[00:11:24.340 --> 00:11:25.980]  會不會 丟着沒
[00:11:25.980 --> 00:11:27.540]  也許你在教堂裏不敢這樣做
[00:11:27.540 --> 00:11:29.900]  但請問你出去可能有機會
[00:11:29.900 --> 00:11:32.260]  坐車或怎麼樣跟路人在一起呢
[00:11:32.260 --> 00:11:33.500]  丟着沒你會發現
[00:11:33.500 --> 00:11:36.220]  其實我們的裏面呢
[00:11:36.220 --> 00:11:37.860]  我們的裏面呢
[00:11:37.860 --> 00:11:39.100]  我們裏面那種
[00:11:39.100 --> 00:11:40.380]  我們裏面的愛
[00:11:40.380 --> 00:11:42.340]  我們裏面的那種憐憫
[00:11:42.340 --> 00:11:48.700]  其實是非常長 非常貧乏的
[00:11:48.700 --> 00:11:50.780]  但是
[00:11:50.780 --> 00:11:53.100]  在上帝在宣佈
[00:11:53.100 --> 00:11:56.180]  那個對末世的審判之前
[00:11:56.180 --> 00:11:59.700]  他仍然給這些住在地上的人
[00:11:59.700 --> 00:12:01.500]  各民各族各方的人
[00:12:01.500 --> 00:12:05.580]  都給他們有機會再聽一次福音
[00:12:05.580 --> 00:12:08.300]  這個福音是永遠的福音
[00:12:08.300 --> 00:12:12.260]  這個福音是帶來永恒生命的福音
[00:12:12.260 --> 00:12:16.380]  這個福音跟世界上短暫的這些的不一樣
[00:12:16.380 --> 00:12:18.980]  這個福音要傳給每一個人
[00:12:18.980 --> 00:12:21.660]  我後面會再繼續講
[00:12:21.660 --> 00:12:23.820]  所以這表明一件事情就是說
[00:12:23.820 --> 00:12:26.260]  這是在聖經裏面常常出現的
[00:12:26.260 --> 00:12:28.900]  神在舊約裏面以賽亞書也好
[00:12:28.900 --> 00:12:30.100]  拿紅書也好
[00:12:30.100 --> 00:12:33.460]  你可以看見先知在宣佈
[00:12:33.460 --> 00:12:34.900]  神要審判的時候
[00:12:34.900 --> 00:12:37.500]  神總是會怎麼樣
[00:12:37.500 --> 00:12:43.620]  神總是會要再把福音能夠帶出去
[00:12:43.620 --> 00:12:46.820]  約拿就是一個很好的例子
[00:12:46.820 --> 00:12:49.420]  還記得約拿的故事嗎
[00:12:49.420 --> 00:12:52.100]  約拿是舊約的一個先知
[00:12:52.100 --> 00:12:53.580]  以色列的一個先知
[00:12:53.580 --> 00:12:56.740]  上帝差派他要去跟尼尼維城
[00:12:56.740 --> 00:13:00.220]  去跟他們傳這個悔改的福音
[00:13:00.220 --> 00:13:01.980]  那尼尼維怎麼樣
[00:13:01.980 --> 00:13:06.460]  尼尼維是以色列人的宿敵
[00:13:06.460 --> 00:13:08.460]  所以約拿不願意去
[00:13:08.460 --> 00:13:09.980]  他怎麼辦呢
[00:13:09.980 --> 00:13:11.620]  他就跑了
[00:13:11.620 --> 00:13:14.020]  剛好到了碼頭看到有一個船
[00:13:14.020 --> 00:13:15.100]  他就坐上去了
[00:13:15.100 --> 00:13:16.180]  這個網踏實的船
[00:13:16.180 --> 00:13:17.180]  然後坐上去之後
[00:13:17.180 --> 00:13:19.220]  結果在路途上面
[00:13:19.220 --> 00:13:20.540]  這個船一搖動
[00:13:20.540 --> 00:13:22.180]  結果大家都擔心了
[00:13:22.180 --> 00:13:24.220]  最後他就
[00:13:24.220 --> 00:13:25.060]  反正簡單說
[00:13:25.060 --> 00:13:27.620]  他就被丟到魚肚子裏面去
[00:13:27.620 --> 00:13:29.340]  然後三天之後
[00:13:29.340 --> 00:13:31.500]  又被大魚把他吐出來
[00:13:31.500 --> 00:13:33.340]  吐到岸上
[00:13:33.340 --> 00:13:35.340]  這時候他乖乖的了
[00:13:35.340 --> 00:13:37.940]  但是他還是有點心不甘情不願
[00:13:37.940 --> 00:13:40.340]  他就去尼尼維宣佈說
[00:13:40.340 --> 00:13:41.340]  你們要悔改
[00:13:41.340 --> 00:13:43.020]  沒想到
[00:13:43.020 --> 00:13:46.180]  請問如果今天你請格穆斯去佈道
[00:13:46.180 --> 00:13:49.300]  我看見這個佈道的人全都信耶穌了
[00:13:49.300 --> 00:13:50.900]  高不高興
[00:13:50.900 --> 00:13:51.660]  高不高興
[00:13:51.660 --> 00:13:53.500]  如果你是蔣源的話
[00:13:53.500 --> 00:13:55.460]  你佈道的時候全部都信耶穌了
[00:13:55.460 --> 00:13:57.260]  高不高興
[00:13:57.260 --> 00:13:59.700]  約拿不高興
[00:13:59.700 --> 00:14:02.500]  他一看尼尼維人通通信耶穌了
[00:14:02.500 --> 00:14:04.220]  哎呀
[00:14:04.220 --> 00:14:06.900]  他就很不高興了
[00:14:06.900 --> 00:14:10.060]  上帝就刻意安排了一個必麻術
[00:14:10.060 --> 00:14:10.860]  天氣很熱
[00:14:10.860 --> 00:14:11.900]  你知道中東啊
[00:14:11.900 --> 00:14:13.380]  他就在那個必麻術
[00:14:13.380 --> 00:14:15.420]  上帝讓這個必麻術長得很高
[00:14:15.420 --> 00:14:16.540]  剛好可以遮陰
[00:14:16.540 --> 00:14:17.420]  他就在那邊遮陰
[00:14:17.420 --> 00:14:19.300]  哎呀好舒服啊
[00:14:19.300 --> 00:14:20.500]  聖經上形容說
[00:14:20.500 --> 00:14:23.900]  約拿因爲這個必麻術大大喜樂
[00:14:23.900 --> 00:14:26.100]  看到沒有
[00:14:26.100 --> 00:14:28.460]  結果上帝又安排一個小蟲
[00:14:28.460 --> 00:14:31.820]  就把這個必麻術怎麼樣
[00:14:31.820 --> 00:14:32.940]  把他一咬
[00:14:32.940 --> 00:14:35.820]  這個必麻術死了
[00:14:35.820 --> 00:14:37.500]  太不高興了
[00:14:37.500 --> 00:14:39.260]  他就跟上帝發怨言了
[00:14:39.260 --> 00:14:41.180]  上帝啊
[00:14:41.180 --> 00:14:42.660]  上帝怎麼搞的
[00:14:42.660 --> 00:14:44.100]  你派我來這裏幹嘛
[00:14:44.100 --> 00:14:44.820]  這麼熱
[00:14:44.820 --> 00:14:45.740]  弄熱死了
[00:14:45.740 --> 00:14:47.220]  然後這個必麻術又死掉了
[00:14:47.220 --> 00:14:47.980]  上帝你幹嘛
[00:14:47.980 --> 00:14:48.460]  好了
[00:14:48.460 --> 00:14:50.260]  上帝就開始跟他對話了
[00:14:50.260 --> 00:14:52.100]  你注意看約拿書第四章
[00:14:52.100 --> 00:14:53.740]  你到後面就可以看見說
[00:14:53.740 --> 00:14:55.180]  你就可以顯出說
[00:14:55.180 --> 00:14:57.180]  上帝的慈愛
[00:14:57.180 --> 00:15:02.500]  跟人的那種自私自利對比出來
[00:15:02.500 --> 00:15:06.220]  真的是很大的差別
[00:15:06.220 --> 00:15:09.740]  最後
[00:15:09.740 --> 00:15:11.540]  在這段話我念給大家聽
[00:15:11.540 --> 00:15:14.380]  在約拿書第四章
[00:15:14.380 --> 00:15:16.860]  九到十一節
[00:15:16.860 --> 00:15:18.140]  神對約拿說
[00:15:18.140 --> 00:15:21.420]  你因這顆必麻發怒合乎理嗎
[00:15:21.420 --> 00:15:23.940]  他說我發怒以至於死都合理
[00:15:23.940 --> 00:15:26.300]  哇 這個人真是驕傲啊
[00:15:26.300 --> 00:15:28.540]  耶和華說這必麻不是你栽種的
[00:15:28.540 --> 00:15:29.860]  也不是你培養的
[00:15:29.860 --> 00:15:31.580]  一夜發生一夜乾死
[00:15:31.580 --> 00:15:33.300]  你尚且愛惜
[00:15:33.300 --> 00:15:35.540]  何況這裏立爲大臣
[00:15:35.540 --> 00:15:38.420]  其中不能夠分辨左手右手的
[00:15:38.420 --> 00:15:40.620]  這指的說那些孩子們 兒童們
[00:15:40.620 --> 00:15:42.300]  他不能夠分辨左手右手的
[00:15:42.300 --> 00:15:44.540]  有十二萬多人
[00:15:44.540 --> 00:15:46.580]  並有許多的牲畜
[00:15:46.580 --> 00:15:52.260]  我豈能不愛惜嗎
[00:15:52.260 --> 00:15:53.020]  同志們
[00:15:53.020 --> 00:15:55.580]  十二萬
[00:15:55.580 --> 00:15:58.500]  十二萬不能分辨左右手的
[00:15:58.500 --> 00:16:00.900]  加上他的父母親
[00:16:00.900 --> 00:16:04.020]  加上他的兄弟姐妹
[00:16:04.020 --> 00:16:06.940]  絕對超過五十萬
[00:16:06.940 --> 00:16:07.860]  這麼多的人
[00:16:07.860 --> 00:16:10.340]  上帝說我看着這麼多的人
[00:16:10.340 --> 00:16:12.260]  他們就要死亡
[00:16:12.260 --> 00:16:17.540]  我怎麼能夠不愛惜他們呢
[00:16:17.540 --> 00:16:17.940]  同志們
[00:16:17.940 --> 00:16:19.180]  我不知道你們有沒有機會
[00:16:19.180 --> 00:16:21.460]  當你在開車的路上面的時候
[00:16:21.460 --> 00:16:24.420]  你會不會看到一個homeless的人
[00:16:24.420 --> 00:16:31.420]  站在那個地方
[00:16:31.420 --> 00:16:33.020]  你看了之後
[00:16:33.020 --> 00:16:38.100]  你心中會不會有一種憐憫
[00:16:38.100 --> 00:16:41.500]  還是你覺得這個人好討厭
[00:16:41.500 --> 00:16:43.900]  他爲什麼在這裏
[00:16:43.900 --> 00:16:46.220]  我相信我們丟子們應該是看到說
[00:16:46.220 --> 00:16:51.020]  我們都會有一種憐憫
[00:16:51.020 --> 00:16:54.180]  爲什麼他今天落到這個田地
[00:16:54.180 --> 00:16:57.580]  爲什麼他在這個地方跟人家乞討
[00:16:57.580 --> 00:17:00.980]  他無家可歸
[00:17:00.980 --> 00:17:01.900]  是不是
[00:17:01.900 --> 00:17:05.100]  好 那丟子們
[00:17:05.100 --> 00:17:07.540]  很奇怪
[00:17:07.540 --> 00:17:10.100]  可是越南竟然
[00:17:10.100 --> 00:17:11.340]  他對這麼多
[00:17:11.340 --> 00:17:13.460]  爲什麼他對這些人沒有憐憫的心呢
[00:17:13.460 --> 00:17:16.660]  因爲他們是敵人
[00:17:16.660 --> 00:17:18.580]  這個就好像說當初
[00:17:18.580 --> 00:17:21.780]  我本來有負擔要去日本宣教的時候
[00:17:21.780 --> 00:17:24.180]  當我把這樣子的負擔分享出來的時候
[00:17:24.180 --> 00:17:25.980]  有一個牧師就告訴我說
[00:17:25.980 --> 00:17:30.660]  他說你怎麼會去日本宣教
[00:17:30.660 --> 00:17:32.940]  我一聽說有什麼問題嗎
[00:17:32.940 --> 00:17:33.980]  後來他就說
[00:17:33.980 --> 00:17:35.500]  你看日本人
