
[00:00:00.000 --> 00:00:03.680]  各位現場及網上的弟兄姊妹平安
[00:02:27.400 --> 00:02:29.160]  究竟是什麼意思呢?
[00:02:29.160 --> 00:02:32.840]  大祭司對你來說是什麼意思?
[00:02:32.840 --> 00:02:34.120]  祂是我們的榜樣
[00:02:34.120 --> 00:02:38.440]  我們應該跟隨祂的腳蹤去宣揚福音
[00:02:38.440 --> 00:02:41.480]  我們有什麼問題都可以去找祂
[00:02:41.480 --> 00:02:45.440]  有事要跟祂說的時候祂會接納我
[00:02:45.440 --> 00:02:47.200]  我們隨時可以去祈禱
[00:02:47.200 --> 00:02:49.680]  無論有什麼事我都可以祈禱
[00:02:49.680 --> 00:02:52.040]  就是我們大老闆
[00:02:52.040 --> 00:02:54.520]  一切都要跟老闆交帳
[00:02:54.520 --> 00:02:56.160]  不斷地和我同在
[00:02:56.160 --> 00:02:58.840]  祂為我們死而贖罪
[00:02:58.840 --> 00:03:01.440]  我們可以回天復生
[00:03:01.440 --> 00:03:02.840]  透過耶穌
[00:03:02.840 --> 00:03:05.720]  屠殺耶穌的樣子去跟祂見面
[00:03:05.720 --> 00:03:09.920]  透過耶穌我能夠將我的所有追求
[00:03:09.920 --> 00:03:12.720]  達到上帝那裡
[00:03:12.720 --> 00:03:15.640]  藉著祂我們才回到福那裡
[00:03:15.640 --> 00:03:17.800]  可以直接跟祂溝通
[00:03:17.800 --> 00:03:21.800]  當我們說到祭司的時候
[00:03:21.800 --> 00:03:24.520]  我們先要了解在舊約裡面
[00:03:24.520 --> 00:03:27.320]  祭司究竟是做些什麼的呢?
[00:03:27.320 --> 00:03:29.880]  在《喜伯來書》五章一節裡面
[00:03:29.880 --> 00:03:31.040]  有一節經文這樣說
[00:03:31.040 --> 00:03:34.520]  「凡從人間挑選的大祭司
[00:03:34.520 --> 00:03:38.400]  是奉派替人辦理贖神的事
[00:03:38.400 --> 00:03:42.440]  為要獻上禮物和贖罪祭」
[00:03:42.440 --> 00:03:47.840]  大祭司就成為了神和人之間的一個忠誡
[00:03:47.840 --> 00:03:50.160]  在神的面前就代表人
[00:03:50.160 --> 00:03:53.120]  在人的面前就代表神
[00:03:53.120 --> 00:03:55.320]  如果沒有了祭司的服侍
[00:03:55.320 --> 00:03:56.320]  在當時來說
[00:03:56.320 --> 00:03:59.480]  人是不能夠去親近神
[00:03:59.480 --> 00:04:02.680]  不過在舊約的祭司裡面
[00:04:02.680 --> 00:04:05.640]  它都是有人性軟弱的限制
[00:04:05.640 --> 00:04:10.760]  而每一個祭司只能夠服侍在那個時代的人
[00:04:10.760 --> 00:04:15.600]  但是當我們說耶穌是我們的大祭司
[00:04:15.600 --> 00:04:17.400]  這裡所說的「我們」
[00:04:17.400 --> 00:04:20.280]  是包括此刻的「你」和「我」
[00:04:20.280 --> 00:04:24.120]  我們知道耶穌不受時間、空間限制
[00:04:24.120 --> 00:04:24.920]  在今天的裡面
[00:04:24.920 --> 00:04:26.840]  我們不需要借助其他人
[00:04:26.840 --> 00:04:28.640]  其他的事物
[00:04:28.640 --> 00:04:33.880]  我們才可以隨時隨地能夠親近到神
[00:04:33.880 --> 00:04:35.600]  我們藉著耶穌
[00:04:35.600 --> 00:04:37.160]  可以來到神的面前
[00:04:37.160 --> 00:04:42.040]  因為耶穌就是我們的大祭司
[00:04:42.040 --> 00:04:44.800]  所以我們要怎樣呢?
[00:04:44.800 --> 00:04:48.080]  我們首先要持定所承認
[00:04:48.080 --> 00:04:51.960]  讓我們一起讀多一次希伯來書四章十四節
[00:04:51.960 --> 00:04:53.480]  預備起
[00:04:53.480 --> 00:04:59.880]  我們既然有一位已經升入高天尊榮的大祭司
[00:04:59.880 --> 00:05:02.800]  就是神的兒子耶穌
[00:05:02.800 --> 00:05:06.280]  便當持定所承認的道
[00:05:06.280 --> 00:05:10.200]  在這裡怎樣形容我們這一位的大祭司呢?
[00:05:10.200 --> 00:05:12.720]  他是「尊榮」的
[00:05:12.720 --> 00:05:15.640]  英文的翻譯「尊榮」是Great
[00:05:15.640 --> 00:05:18.320]  原文的意思是很偉大
[00:05:18.320 --> 00:05:20.840]  很超級厲害的意思
[00:05:20.840 --> 00:05:22.800]  在希伯來書的主題裡面
[00:05:22.800 --> 00:05:25.160]  講到耶穌是超越所有
[00:05:25.160 --> 00:05:28.120]  勝過一切的大祭司
[00:05:28.120 --> 00:05:33.080]  然後也講到這一位的大祭司已經升入高天
[00:05:33.080 --> 00:05:34.720]  耶穌升入高天
[00:05:34.720 --> 00:05:40.200]  代表著祂已經為我們成就了所有救贖的工作
[00:05:40.200 --> 00:05:42.080]  祂為你和我而死
[00:05:42.080 --> 00:05:43.480]  為我們復活
[00:05:43.480 --> 00:05:48.400]  而且已經在神的寶座的右邊
[00:05:48.400 --> 00:05:50.600]  意味著祂超越死亡
[00:05:50.600 --> 00:05:53.520]  超越一切自然的定律
[00:05:53.520 --> 00:05:55.320]  然後聖經也講到
[00:05:55.320 --> 00:06:00.200]  這一位的大祭司就是神的兒子
[00:06:00.200 --> 00:06:02.120]  祂道成了肉身
[00:06:02.120 --> 00:06:04.080]  祂是完全的神
[00:06:04.080 --> 00:06:06.320]  也是完全的人
[00:06:06.320 --> 00:06:10.240]  我們知道基督是有神人的異性
[00:06:10.240 --> 00:06:16.760]  成為神和人真正的中間的一個中介
[00:06:16.760 --> 00:06:21.720]  只有耶穌才能夠將人帶到神的面前
[00:06:21.720 --> 00:06:27.560]  也只有祂能夠將神的恩典帶給我們
[00:06:27.560 --> 00:06:31.040]  耶穌祂超越一切的權威
[00:06:31.040 --> 00:06:34.480]  祂是神的兒子
[00:06:34.480 --> 00:06:39.600]  我們既然有這一位升入高天尊榮的大祭司
[00:06:39.600 --> 00:06:43.680]  就是神的兒子耶穌基督
[00:06:43.680 --> 00:06:47.440]  所以在經文最後一節
[00:06:47.440 --> 00:06:50.160]  提醒我們
[00:06:50.160 --> 00:06:54.840]  「便當持定所承認的道」
[00:06:54.840 --> 00:06:59.440]  在原文裡面是沒有「道」這個字
[00:06:59.440 --> 00:07:02.000]  英文這裡所說的「持定」
[00:07:02.000 --> 00:07:03.240]  hold fast
[00:07:03.240 --> 00:07:05.200]  或者hold firmly
[00:07:05.200 --> 00:07:09.880]  所說的是你很緊緊地去抓住
[00:07:09.880 --> 00:07:14.440]  當你認為那件事對你很珍而重之的時候
[00:07:14.440 --> 00:07:18.560]  我相信你一定會好好地去抓住
[00:07:18.560 --> 00:07:20.840]  在希伯來書裡面一直提到
[00:07:20.840 --> 00:07:22.640]  我們作為神的兒女
[00:07:22.640 --> 00:07:26.840]  我們是否應該以一個這樣持定的信心
[00:07:26.840 --> 00:07:31.480]  去走我們人生信仰的道路呢?
[00:07:31.480 --> 00:07:34.360]  所以從上文的理解
[00:07:34.360 --> 00:07:38.120]  究竟我們要持定些什麼呢?
[00:07:38.120 --> 00:07:40.840]  我們要持定所承認的
[00:07:40.840 --> 00:07:43.320]  就是耶穌基督
[00:07:43.320 --> 00:07:46.120]  這個承認在初期教會裡面
[00:07:46.120 --> 00:07:48.280]  亦都相當之重要
[00:07:48.280 --> 00:07:51.040]  在羅馬書十章九節裡面
[00:07:51.040 --> 00:07:51.960]  讓我們一起讀出
[00:07:51.960 --> 00:07:53.320]  預備起
[00:07:53.320 --> 00:07:56.760]  「你約口裡認耶穌為主
[00:07:56.760 --> 00:07:58.360]  心裡信神
[00:07:58.360 --> 00:08:01.360]  叫他從死裡復活
[00:08:01.360 --> 00:08:03.800]  就必得救」
[00:08:03.800 --> 00:08:06.160]  在這裡再一次提醒我們
[00:08:06.160 --> 00:08:08.440]  今天我們要緊緊地
[00:08:08.440 --> 00:08:10.760]  去抓住的
[00:08:10.760 --> 00:08:13.800]  不是哪一位地上的牧者
[00:08:13.800 --> 00:08:19.160]  或者在地上哪一位很偉大的屬靈領袖
[00:08:19.160 --> 00:08:23.280]  而是我們需要緊緊地抓住的是耶穌
[00:08:23.280 --> 00:08:25.400]  持定所承認的意味著
[00:08:25.400 --> 00:08:28.600]  我們願意每天去學務神
[00:08:28.600 --> 00:08:30.680]  去親近神
[00:08:30.680 --> 00:08:33.680]  我不知道每天早上你起床的時候
[00:08:33.680 --> 00:08:36.400]  你第一件事情會做些什麼呢?
[00:08:36.400 --> 00:08:38.600]  在年頭到此刻
[00:08:38.600 --> 00:08:40.400]  我們有一群頂子妹
[00:08:40.400 --> 00:08:42.640]  每天早上七點半
[00:08:42.640 --> 00:08:44.960]  無論回到教會實體裡面
[00:08:44.960 --> 00:08:46.920]  或者在Zoom裡面
[00:08:46.920 --> 00:08:49.720]  我們一起聚在一起唱詩歌
[00:08:49.720 --> 00:08:53.080]  來禱告互相的代求
[00:08:53.080 --> 00:08:54.640]  每一個頂子妹
[00:08:54.640 --> 00:08:56.720]  她們都很享受在其中的裡面
[00:08:56.720 --> 00:08:58.400]  來親近神
[00:08:58.400 --> 00:08:59.960]  來到起床的時候
[00:08:59.960 --> 00:09:03.080]  第一件事就是來禱告
[00:09:03.080 --> 00:09:05.400]  我不知道在每一天裡面
[00:09:05.400 --> 00:09:07.720]  當你去讀神的話語
[00:09:07.720 --> 00:09:09.480]  是不是一天到晚
[00:09:09.480 --> 00:09:13.160]  你都會不斷地思想祂的話語
[00:09:13.160 --> 00:09:17.560]  以致使你的生命能夠得著力量
[00:09:17.560 --> 00:09:19.640]  得著盼望呢?
[00:09:19.640 --> 00:09:22.280]  剛剛才受浸
[00:09:22.280 --> 00:09:24.600]  在五月的時候
[00:09:24.600 --> 00:09:29.360]  我在二零二零年三月確診癌症
[00:09:29.360 --> 00:09:32.360]  就很晴天霹靂
[00:09:32.360 --> 00:09:33.600]  當時很迷惘
[00:09:33.600 --> 00:09:34.560]  很迷失方向
[00:09:34.560 --> 00:09:37.160]  但是那一刻
[00:09:37.160 --> 00:09:39.560]  我覺得很開心
[00:09:39.560 --> 00:09:43.160]  就是感覺到主原來沒有離開我的那一刻
[00:09:43.160 --> 00:09:46.080]  在確診那一天
[00:09:46.080 --> 00:09:48.320]  心裡面有個說話跟我說
[00:09:48.320 --> 00:09:49.760]  叫我不用怕
[00:09:49.760 --> 00:09:51.000]  回到家之後
[00:09:51.000 --> 00:09:53.520]  我姐姐、我妹妹和我妹夫
[00:09:53.520 --> 00:09:55.280]  他們都是基督徒
[00:09:55.280 --> 00:09:57.880]  他們就不斷跟我禱告、讀經
[00:09:57.880 --> 00:10:02.200]  令到我心裡面一種很強烈的信念
[00:10:02.200 --> 00:10:04.960]  主就是我唯一的依靠
[00:10:04.960 --> 00:10:08.720]  在我家裡每天都跟我讀詩篇二十三篇
[00:10:08.720 --> 00:10:11.000]  我就一邊讀一邊睡覺
[00:10:11.000 --> 00:10:11.920]  我從來都沒有試過
[00:10:11.920 --> 00:10:14.800]  睡覺這麼舒服、這麼平安
[00:10:14.800 --> 00:10:15.960]  今天早上怎麼辦好呢?
[00:10:15.960 --> 00:10:19.560]  怎樣面對我今天的情況呢?
[00:10:19.560 --> 00:10:23.480]  我就靠禱告和讀聖經
[00:10:23.480 --> 00:10:26.440]  我那時候就讀《路加碧音》
[00:10:26.440 --> 00:10:29.560]  第一章七十八和七十九節
[00:10:29.560 --> 00:10:32.240]  因我們神憐憫的心腸
[00:10:32.240 --> 00:10:35.720]  叫清晨的日光從高天臨到我們
[00:10:35.720 --> 00:10:38.760]  要照亮坐在黑暗中死忍累的人
[00:10:38.760 --> 00:10:42.600]  把我們的腳引到平安的路上
[00:10:42.600 --> 00:10:45.000]  這句說話就讓我感覺到
[00:10:45.000 --> 00:10:47.640]  好像陽光就顛覆你的陽光
[00:10:47.640 --> 00:10:50.240]  就照到我身上去溫暖我
[00:10:50.240 --> 00:10:52.160]  其實那個治療都很艱苦
[00:10:52.160 --> 00:10:54.240]  因為我們不斷去看醫生
[00:10:54.240 --> 00:10:55.560]  不斷吃藥
[00:10:55.560 --> 00:10:59.640]  面對不同的身體檢查
[00:10:59.640 --> 00:11:01.080]  我最記得的一次深刻
[00:11:01.080 --> 00:11:03.920]  就是我去看脊椎
[00:11:03.920 --> 00:11:08.200]  因為我脊椎有兩個地方有嚴重的塌陷
[00:11:08.200 --> 00:11:09.520]  但是看醫生的時候
[00:11:09.520 --> 00:11:13.360]  報告出來說醫生是沒有什麼可以做的
[00:11:13.360 --> 00:11:17.400]  但我心裏面那次很平安
[00:11:17.400 --> 00:11:19.320]  因為那時候我心裏面跟我說
[00:11:19.320 --> 00:11:21.360]  不要緊
[00:11:21.360 --> 00:11:22.360]  天父就告訴你
[00:11:22.360 --> 00:11:25.200]  你不需要再找其他的治療方法
[00:11:25.200 --> 00:11:27.240]  因為祂已經有最好的安排
[00:11:27.240 --> 00:11:29.320]  那一刻我很平安
[00:11:29.320 --> 00:11:31.480]  我想不到我離開了醫生之後
[00:11:31.480 --> 00:11:33.680]  我想不到我自己可以面對
[00:11:33.680 --> 00:11:35.960]  從容地面對這一次
[00:11:35.960 --> 00:11:38.960]  多謝Suzanne姐妹的見證
[00:11:38.960 --> 00:11:40.760]  不知道你一直聽的時候
[00:11:40.760 --> 00:11:43.720]  她不斷提及的一個字是什麼
[00:11:43.720 --> 00:11:46.480]  很平安
[00:11:46.480 --> 00:11:48.520]  在她生命裏面面對著一個
[00:11:48.520 --> 00:11:51.640]  她從未經歷過的大病
[00:11:51.640 --> 00:11:54.120]  但她卻是藉著禱告
[00:11:54.120 --> 00:11:55.880]  藉著神的話語
[00:11:55.880 --> 00:11:57.600]  怎樣在她最艱難
[00:11:57.600 --> 00:11:58.320]  最糟糕
[00:11:58.320 --> 00:12:00.280]  生命最糟糕的時候
[00:12:00.280 --> 00:12:03.080]  仍然能夠不需要害怕
[00:12:03.080 --> 00:12:05.400]  成為她唯一的倚靠
[00:12:05.400 --> 00:12:07.880]  成為她每一天唯一的動力
[00:12:07.880 --> 00:12:12.200]  繼續為主來到她走前面的路
[00:12:12.200 --> 00:12:13.160]  很多時候
[00:12:13.160 --> 00:12:15.920]  當我們人生走到差不多的時候
[00:12:15.920 --> 00:12:17.720]  可能我們都會面對著
[00:12:17.720 --> 00:12:18.840]  塞車
[00:12:18.840 --> 00:12:20.000]  壞車
[00:12:20.000 --> 00:12:21.520]  甚至撞車
[00:12:21.520 --> 00:12:24.360]  我們不能夠再繼續走下去
[00:12:24.360 --> 00:12:26.200]  眼前的困難
[00:12:26.200 --> 00:12:28.640]  令我們寸步難行
[00:12:28.640 --> 00:12:31.640]  舉腳為奸
[00:12:31.640 --> 00:12:34.400]  但作為我們屬神的兒女
[00:12:34.400 --> 00:12:35.840]  我們有沒有像經文所說
[00:12:35.840 --> 00:12:36.760]  我們持定
[00:12:36.760 --> 00:12:39.280]  繼續來到持定所承認
[00:12:39.280 --> 00:12:41.080]  不輕易放棄
[00:12:41.080 --> 00:12:44.280]  去捉住這位大祭司
[00:12:44.280 --> 00:12:45.120]  因為我們知道
[00:12:45.120 --> 00:12:47.520]  祂是一位勝過死亡
[00:12:47.520 --> 00:12:49.760]  而又復活的神
[00:12:49.760 --> 00:12:52.200]  當我們回顧在教會歷史
[00:12:52.200 --> 00:12:54.240]  千千萬萬的基督徒
[00:12:54.240 --> 00:12:56.720]  為了信仰的緣故
[00:12:56.720 --> 00:12:59.000]  付上了很大的代價
[00:12:59.000 --> 00:13:01.840]  甚至犧牲他們的生命
[00:13:01.840 --> 00:13:05.520]  他們在每一個事蹟裡面
[00:13:05.520 --> 00:13:07.120]  都會讓我們看到
[00:13:07.120 --> 00:13:09.920]  有一個共同點
[00:13:09.920 --> 00:13:13.080]  就是他們能夠放膽地跟別人說
[00:13:13.080 --> 00:13:15.720]  我們不需要有任何的懼怕
[00:13:15.720 --> 00:13:16.720]  因為我們知道
[00:13:16.720 --> 00:13:21.040]  我們所信的是誰
[00:13:21.040 --> 00:13:22.560]  各位靈姐妹
[00:13:22.560 --> 00:13:26.520]  今天我們所信的是誰呢?
[00:13:26.520 --> 00:13:29.000]  你認清楚了嗎?
[00:13:29.000 --> 00:13:30.160]  第二件事
[00:13:30.160 --> 00:13:33.800]  我們需要來到施恩座前
[00:13:33.800 --> 00:13:36.880]  讓我們一起讀出第十五和第十六節
[00:13:36.880 --> 00:13:38.200]  預備起
[00:13:38.200 --> 00:13:40.400]  因我們的大祭司
[00:13:40.400 --> 00:13:44.040]  並非不能體恤我們的軟弱
[00:13:44.040 --> 00:13:47.560]  祂也曾凡事受過試探
[00:13:47.560 --> 00:13:49.120]  與我們一樣
[00:13:49.120 --> 00:13:51.720]  只是祂沒有犯罪
[00:13:51.720 --> 00:13:55.200]  所以我們只管坦然無懼的
[00:13:55.200 --> 00:13:57.840]  來到施恩的寶座前
[00:13:57.840 --> 00:14:01.160]  為要得廉恤蒙恩慰
[00:14:01.160 --> 00:14:04.400]  作隨時的幫助
[00:14:04.400 --> 00:14:06.560]  在我們信仰的生活裡面
[00:14:06.560 --> 00:14:08.400]  我相信我們在理性上
[00:14:08.400 --> 00:14:09.720]  我們很盼望我們自己
[00:14:09.720 --> 00:14:11.360]  能夠成為一個剛強的
[00:14:11.360 --> 00:14:12.560]  很堅固的
[00:14:12.560 --> 00:14:14.720]  在任何的試探裡面
[00:14:14.720 --> 00:14:16.040]  我們都能夠成為一個
[00:14:16.040 --> 00:14:18.280]  得勝的基督徒
[00:14:18.280 --> 00:14:20.160]  但事實又是怎樣呢?
[00:14:20.160 --> 00:14:22.680]  可能當我們面對著試探的時候
[00:14:22.680 --> 00:14:24.240]  我們又會跌倒
[00:14:24.240 --> 00:14:25.200]  我們又會
[00:14:25.200 --> 00:14:27.120]  久不久又會落入一個
[00:14:27.120 --> 00:14:29.800]  靈性的低潮裡面
[00:14:29.800 --> 00:14:32.720]  有時候我們都覺得很羞愧
[00:14:32.720 --> 00:14:34.000]  為什麼我們會做出
[00:14:34.000 --> 00:14:36.240]  一些這樣的事情呢?
[00:14:36.240 --> 00:14:38.960]  我們亦都好像沒有膽量
[00:14:38.960 --> 00:14:41.960]  去面對自己的錯失
[00:14:41.960 --> 00:14:43.400]  就好像聖經裡面所說
[00:14:43.400 --> 00:14:46.000]  「立志行善由得我」
[00:14:46.000 --> 00:14:49.800]  「只是恨出來卻由不得我」
[00:14:49.800 --> 00:14:53.400]  有兩位弟兄因為一些事情的緣故
[00:14:53.400 --> 00:14:55.720]  他們就面左左
[00:14:55.720 --> 00:14:58.160]  有一次聖靈提醒一位弟兄
[00:14:58.160 --> 00:15:00.040]  其中一位就跟他說
[00:15:00.040 --> 00:15:04.440]  你要去跟另一位弟兄道歉
[00:15:04.440 --> 00:15:06.360]  當他一路來禱告
[00:15:06.360 --> 00:15:10.840]  去想開場白應該怎樣來講的時候
[00:15:10.840 --> 00:15:12.440]  他已經想好了
[00:15:12.440 --> 00:15:13.920]  當回來教會的時候
[00:15:13.920 --> 00:15:18.240]  見到他覺得他面目可憎
[00:15:18.240 --> 00:15:23.400]  於是乎又想起以前舊往的事情
[00:15:23.400 --> 00:15:24.680]  又離開了
[00:15:24.680 --> 00:15:27.680]  沒有做到那件事情
[00:15:27.680 --> 00:15:31.040]  可能在我們生命裡面
[00:15:31.040 --> 00:15:34.360]  我們都有不少這樣的矛盾
[00:15:34.360 --> 00:15:37.040]  在剛才我們所讀的經文裡面
[00:15:37.040 --> 00:15:43.960]  提及到我和你都會有我們個人的軟弱
[00:15:43.960 --> 00:15:46.680]  但是聖經作者的目的
[00:15:46.680 --> 00:15:49.600]  不是要我們的目光
[00:15:49.600 --> 00:15:52.800]  只是停留在我們的軟弱
[00:15:52.800 --> 00:15:56.680]  如果我們一直停留在軟弱的上面
[00:15:56.680 --> 00:16:02.720]  我們很難走出軟弱生命的狀態
[00:16:02.720 --> 00:16:04.360]  經文提醒我們
[00:16:04.360 --> 00:16:06.040]  我們要注視的
[00:16:06.040 --> 00:16:12.040]  就是那位體恤我們軟弱的大祭司身上
[00:16:12.040 --> 00:16:14.320]  耶穌對我們的體恤
[00:16:14.320 --> 00:16:17.880]  和人所講的同情心
[00:16:17.880 --> 00:16:20.120]  是有極大的不同
[00:16:20.120 --> 00:16:25.760]  什麼叫做耶穌基督體恤我們的軟弱呢?
[00:16:25.760 --> 00:16:30.760]  是來自於祂待罪的犧牲
[00:16:30.760 --> 00:16:34.440]  祂知道我們沒有辦法靠自己
[00:16:34.440 --> 00:16:38.320]  能夠爭奪罪和死的枷鎖
[00:16:38.320 --> 00:16:42.520]  祂就以自己在十字架上面替我們死
[00:16:42.520 --> 00:16:43.760]  祂的救贖
[00:16:43.760 --> 00:16:47.400]  將我們脫離了罪和死的權勢
[00:16:47.400 --> 00:16:49.960]  叫我們能夠與神和好
[00:16:49.960 --> 00:16:53.200]  成為神的兒女
[00:16:53.200 --> 00:16:54.440]  這位大祭司
[00:16:54.440 --> 00:16:57.320]  祂監察我們的心
[00:16:57.320 --> 00:17:00.560]  祂也洞悉我們的人性
[00:17:00.560 --> 00:17:02.840]  祂知道我們的軟弱限制
[00:17:02.840 --> 00:17:05.640]  也知道我們會遇到試探
[00:17:05.640 --> 00:17:08.320]  甚至會跌倒
[00:17:08.320 --> 00:17:10.120]  聖經繼續描述
[00:17:10.120 --> 00:17:14.160]  「他也曾凡事受過試探」
[00:17:14.160 --> 00:17:16.160]  在福音書提到耶穌
[00:17:16.160 --> 00:17:19.600]  四十晝夜受試探這件事
[00:17:19.600 --> 00:17:23.680]  我相信你和我都不能完全明白
[00:17:23.680 --> 00:17:26.760]  耶穌當刻的經歷
[00:17:26.760 --> 00:17:31.000]  說到耶穌到曠野接受魔鬼的試探
[00:17:31.000 --> 00:17:32.400]  魔鬼就對祂說
[00:17:32.400 --> 00:17:34.160]  「你肚子餓了嗎?
[00:17:34.160 --> 00:17:37.680]  不如將石頭變成食物吧」
[00:17:37.680 --> 00:17:42.000]  這是在說肉體的情慾
[00:17:42.000 --> 00:17:43.120]  魔鬼又對祂說
[00:17:43.120 --> 00:17:45.120]  「如果你是神的兒子
[00:17:45.120 --> 00:17:47.720]  你就在這裡跳下去吧」
[00:17:47.720 --> 00:17:51.600]  所說的是一個今生的驕傲
[00:17:51.600 --> 00:17:53.480]  魔鬼也再對耶穌說
[00:17:53.480 --> 00:17:56.440]  「如果你去腐敗我的話
[00:17:56.440 --> 00:18:00.200]  我就將一切的榮耀都賜給你」
[00:18:00.200 --> 00:18:04.200]  所說的是眼目的情慾
[00:18:04.200 --> 00:18:06.200]  剛才我們提及到
[00:18:06.200 --> 00:18:08.920]  耶穌是一個完全的人
[00:18:08.920 --> 00:18:10.800]  祂和你和我一樣
[00:18:10.800 --> 00:18:13.360]  都會有人性的軟弱限制
[00:18:13.360 --> 00:18:14.360]  祂會肚餓
[00:18:14.360 --> 00:18:15.200]  祂會口渴
[00:18:15.200 --> 00:18:16.440]  祂會疲倦
[00:18:16.440 --> 00:18:19.200]  祂也有一些情感的需要
[00:18:19.200 --> 00:18:23.120]  例如會憂傷等等
[00:18:23.120 --> 00:18:24.520]  經文告訴我們
[00:18:24.520 --> 00:18:28.160]  「只是祂沒有犯罪」
[00:18:28.160 --> 00:18:30.520]  耶穌經歷了各方面的試探
[00:18:30.520 --> 00:18:33.440]  但是祂沒有犯罪
[00:18:33.440 --> 00:18:34.680]  讓我們體會到
[00:18:34.680 --> 00:18:36.440]  祂能夠幫助我們
[00:18:36.440 --> 00:18:39.680]  在試探中能夠站起來
[00:18:39.680 --> 00:18:41.200]  當說到這個時候
[00:18:41.200 --> 00:18:44.840]  經文給了我們一個非常興奮的消息
[00:18:44.840 --> 00:18:46.320]  祂邀請我們
[00:18:46.320 --> 00:18:48.160]  「所以我們來吧」
[00:18:48.160 --> 00:18:50.920]  「來到私人寶座面前」
[00:18:50.920 --> 00:18:51.800]  是怎樣呢?
[00:18:51.800 --> 00:18:53.880]  「坦然無懼」
[00:18:53.880 --> 00:18:54.920]  大家有沒有想過
[00:18:54.920 --> 00:18:58.960]  哪裡是私人寶座前呢?
[00:18:58.960 --> 00:19:00.640]  因著耶穌
[00:19:00.640 --> 00:19:03.280]  我們能夠在任何時間
[00:19:03.280 --> 00:19:05.120]  任何的地點
[00:19:05.120 --> 00:19:07.960]  藉著禱告來到神的面前
[00:19:07.960 --> 00:19:09.160]  藉著禱告
[00:19:09.160 --> 00:19:11.160]  我們就立即來到
[00:19:11.160 --> 00:19:16.080]  經文所說的天父的私人座前
[00:19:16.080 --> 00:19:19.680]  我不知道當你心水不寧的時候
[00:19:19.680 --> 00:19:21.520]  你會怎樣呢?
[00:19:21.520 --> 00:19:26.120]  我感謝神給我家有一個魚缸
