
[00:00:00.000 --> 00:00:03.560]  這篇信息其實我講過幾次
[00:04:30.280 --> 00:04:34.680]  令我沉入一個很大的反省裡面
[00:04:34.680 --> 00:04:35.480]  那天
[00:04:35.480 --> 00:04:39.080]  當我離開加伯隆收稅的關口的時候
[00:04:39.080 --> 00:04:41.280]  我就開始失業了
[00:04:41.280 --> 00:04:42.680]  為什麼呢?
[00:04:42.680 --> 00:04:44.080]  就是因為當時
[00:04:44.080 --> 00:04:47.280]  耶穌他親自邀請我說
[00:04:47.280 --> 00:04:51.880]  馬太你放下你的工作來跟從我吧
[00:04:51.880 --> 00:04:54.080]  耶穌這句話
[00:04:54.080 --> 00:04:57.280]  令到我生命不再一樣
[00:04:57.280 --> 00:04:59.480]  不再做一個稅吏的工作
[00:04:59.480 --> 00:05:02.080]  不再做收稅的工作
[00:05:02.080 --> 00:05:03.280]  我記得那天
[00:05:03.280 --> 00:05:06.080]  還有很多人在我家
[00:05:06.080 --> 00:05:07.480]  那些都是稅吏來的
[00:05:07.480 --> 00:05:09.080]  那些都是同業來的
[00:05:09.080 --> 00:05:13.480]  他們都和我一起去見證我的改變
[00:05:13.480 --> 00:05:14.480]  又記得
[00:05:14.480 --> 00:05:18.880]  有一次有人向耶穌要收聖殿的人頭稅
[00:05:18.880 --> 00:05:20.080]  耶穌就說
[00:05:20.080 --> 00:05:22.480]  他本來是不需要納這個稅的
[00:05:22.480 --> 00:05:24.480]  但是他為了不叛倒人
[00:05:24.480 --> 00:05:27.080]  他就用了一個很特別的方法
[00:05:27.080 --> 00:05:28.480]  交稅
[00:05:28.480 --> 00:05:29.480]  我想問一下
[00:05:29.480 --> 00:05:34.680]  你們記不記得耶穌用什麼方法交稅?
[00:05:34.680 --> 00:05:36.880]  釣魚記不記得?
[00:05:36.880 --> 00:05:39.280]  就是耶穌吩咐彼得
[00:05:39.280 --> 00:05:41.280]  在海裡面釣條魚出來
[00:05:41.280 --> 00:05:44.280]  然後在魚嘴那裡找到一個銀
[00:05:44.280 --> 00:05:49.680]  那個銀就可以交彼得和耶穌的人頭稅
[00:05:49.680 --> 00:05:52.480]  這件事情令到我很震驚
[00:05:52.480 --> 00:05:54.480]  我覺得很奇妙
[00:05:54.480 --> 00:05:56.680]  耶穌這樣也可以?
[00:05:56.680 --> 00:05:59.880]  他不需要籌錢去交稅
[00:05:59.880 --> 00:06:01.480]  他就是找條魚
[00:06:01.480 --> 00:06:03.480]  釣條魚的魚嘴裡面
[00:06:03.480 --> 00:06:06.680]  已經有錢可以去交稅
[00:06:06.680 --> 00:06:09.080]  我昔日決定跟隨耶穌
[00:06:09.080 --> 00:06:12.880]  我覺得現在經歷了兩方面的轉變
[00:06:12.880 --> 00:06:16.680]  第一個轉變就是耶穌賜給我一個新的生命
[00:06:16.680 --> 00:06:19.680]  我成為了神的兒子
[00:06:19.680 --> 00:06:23.080]  我的生活隨即起了很大的變化
[00:06:23.080 --> 00:06:25.680]  我本來是一個唯利是圖的人
[00:06:25.680 --> 00:06:29.880]  轉為一個去關心別人心靈的人
[00:06:29.880 --> 00:06:32.680]  對於一個被藐視的稅利
[00:06:32.680 --> 00:06:35.480]  其實這個轉變實在是很奇妙
[00:06:35.480 --> 00:06:37.080]  大家想想
[00:06:37.080 --> 00:06:39.280]  我們雖然收入不錯
[00:06:39.280 --> 00:06:43.480]  但其實我們都背負了人家對我們的指責
[00:06:43.480 --> 00:06:46.080]  所有人都不看好我們
[00:06:46.080 --> 00:06:48.680]  所有人都說我們賣國賊
[00:06:48.680 --> 00:06:51.480]  為羅馬政府做事
[00:06:51.480 --> 00:06:54.080]  我猜你都明白我的心境
[00:06:54.080 --> 00:06:56.680]  其實是很痛苦的
[00:06:56.680 --> 00:07:00.080]  但是當我跟隨了耶穌之後
[00:07:00.080 --> 00:07:03.080]  我更加能夠有膽量在眾人面前
[00:07:03.080 --> 00:07:05.080]  去分享我以往的經歷
[00:07:05.080 --> 00:07:09.880]  因為這個是耶穌在我生命裏面的改變
[00:07:09.880 --> 00:07:12.080]  耶穌走遍加利利
[00:07:12.080 --> 00:07:14.480]  在國會堂裏面教訓人
[00:07:14.480 --> 00:07:16.280]  傳天國的福音
[00:07:16.280 --> 00:07:20.080]  醫治百姓各樣的病症
[00:07:20.080 --> 00:07:24.480]  這些都是我親自的見證和經歷
[00:07:24.480 --> 00:07:26.680]  記得耶穌曾經為以色列人
[00:07:26.680 --> 00:07:30.280]  淪為羅馬政權的信民很痛心
[00:07:30.280 --> 00:07:32.880]  耶穌就見了很多的人
[00:07:32.880 --> 00:07:34.480]  就憐憫他們
[00:07:34.480 --> 00:07:36.680]  因為他們困苦流離
[00:07:36.680 --> 00:07:39.880]  好像羊無目人一樣
[00:07:39.880 --> 00:07:41.080]  沒錯
[00:07:41.080 --> 00:07:44.080]  耶穌祂是大衛的子孫
[00:07:44.080 --> 00:07:46.480]  祂特別關心那些病患的人
[00:07:46.480 --> 00:07:48.680]  和貧乏者的需要
[00:07:48.680 --> 00:07:50.480]  耶穌也曾經這樣說
[00:07:50.480 --> 00:07:53.080]  祂說凡奴婦擔重擔的人
[00:07:53.080 --> 00:07:54.680]  可以到我這裏來
[00:07:54.680 --> 00:07:56.680]  我就使你們得安息
[00:07:56.680 --> 00:07:58.880]  我心裏柔和謙卑
[00:07:58.880 --> 00:08:00.480]  你們當負我的額
[00:08:00.480 --> 00:08:01.880]  學我的樣式
[00:08:01.880 --> 00:08:05.080]  這樣你們心裏就必得享安息
[00:08:05.080 --> 00:08:07.480]  因為我的額是容易的
[00:08:07.480 --> 00:08:10.480]  我的擔子是輕散的
[00:08:10.480 --> 00:08:11.680]  在我生命裏面
[00:08:11.680 --> 00:08:14.880]  另一個很奇妙的發生的改變
[00:08:14.880 --> 00:08:16.880]  就是耶穌竟然使用
[00:08:16.880 --> 00:08:19.080]  我有寫作的恩賜
[00:08:19.080 --> 00:08:20.880]  可以去服侍他
[00:08:20.880 --> 00:08:22.480]  當我跟隨耶穌之後
[00:08:22.480 --> 00:08:25.280]  神就使我成為一個記錄者
[00:08:25.280 --> 00:08:26.680]  耶穌的呼召
[00:08:26.680 --> 00:08:28.880]  讓我能夠使用自己的才幹
[00:08:28.880 --> 00:08:31.680]  去做最美好的事
[00:08:31.680 --> 00:08:35.280]  我自問是一個敏銳的觀察者
[00:08:35.280 --> 00:08:38.680]  忠實地將周圍所發生的事情
[00:08:38.680 --> 00:08:39.880]  記錄下來
[00:08:39.880 --> 00:08:43.280]  寫成了這卷福音書
[00:08:43.280 --> 00:08:45.280]  其實我們每一個人
[00:08:45.280 --> 00:08:48.880]  由開始就已經在神的計劃裏面
[00:08:48.880 --> 00:08:52.480]  很多東西在我們曉得回應神之前
[00:08:52.480 --> 00:08:55.480]  其實神早已賜給我們
[00:08:55.480 --> 00:08:57.480]  在計劃開始之前
[00:08:57.480 --> 00:08:59.880]  祂已經將技巧和能力
[00:08:59.880 --> 00:09:01.280]  交付給我們
[00:09:01.280 --> 00:09:02.680]  祂使我們每一個
[00:09:02.680 --> 00:09:05.280]  都有能力作祂的僕人
[00:09:05.280 --> 00:09:09.280]  當我們使用祂所賜給我們的恩賜的時候
[00:09:09.280 --> 00:09:14.880]  我們就能夠開始一個生命真正的歷程
[00:09:14.880 --> 00:09:17.880]  我相信神對於我們每一個人
[00:09:17.880 --> 00:09:21.280]  都有一個充滿意義的目標
[00:09:21.280 --> 00:09:22.280]  你猜一下
[00:09:22.280 --> 00:09:24.680]  耶穌是不是真的曾經對你說
[00:09:24.680 --> 00:09:26.480]  「跟從我」
[00:09:26.480 --> 00:09:29.480]  當耶穌對你說「跟從我」的時候
[00:09:29.480 --> 00:09:32.680]  你怎樣去回應祂呢?
[00:09:32.680 --> 00:09:37.080]  今天耶穌不單止對我馬太說「跟從我」
[00:09:37.080 --> 00:09:41.480]  祂也對大家說「跟從我」
[00:09:41.480 --> 00:09:43.080]  我很深信
[00:09:43.080 --> 00:09:46.080]  今天這個見證是要告訴大家
[00:09:46.080 --> 00:09:47.480]  跟從耶穌
[00:09:47.480 --> 00:09:51.480]  會讓我們經歷一個生命很大的改變
[00:09:51.480 --> 00:09:52.880]  可能這個改變
[00:09:52.880 --> 00:09:55.680]  未必是我們這一刻能夠承受的
[00:09:55.680 --> 00:09:57.480]  但我們深信一件事
[00:09:57.480 --> 00:10:01.080]  就是既然神叫我們去跟隨祂的時候
[00:10:01.080 --> 00:10:04.680]  主必定帶領我們去一個
[00:10:04.680 --> 00:10:09.080]  祂為我們所預備跟從祂的地方
[00:10:09.080 --> 00:10:10.680]  對於我來說
[00:10:10.680 --> 00:10:11.880]  跟隨祂
[00:10:11.880 --> 00:10:15.080]  就是要放下自己人生的包袱
[00:10:15.080 --> 00:10:18.880]  放下自己的羞恥去跟隨耶穌
[00:10:18.880 --> 00:10:20.080]  對於我來說
[00:10:20.080 --> 00:10:21.280]  跟隨耶穌
[00:10:21.280 --> 00:10:25.080]  就是要重新去找到自己的恩賜
[00:10:25.080 --> 00:10:26.880]  找到自己的才幹
[00:10:26.880 --> 00:10:30.480]  重新發現自己去跟從耶穌
[00:10:30.480 --> 00:10:32.280]  如果我們跟從耶穌
[00:10:32.280 --> 00:10:34.880]  在我們生命裡面沒有什麼改變的時候
[00:10:34.880 --> 00:10:36.480]  我們就要問問自己
[00:10:36.480 --> 00:10:41.880]  究竟我們是不是真的跟隨主耶穌呢?
[00:10:41.880 --> 00:10:45.280]  很多謝馬太剛才對我們的分享
[00:10:45.280 --> 00:10:46.880]  其實我們真的很感謝神
[00:10:46.880 --> 00:10:50.880]  因為可以請到祂在當中跟我們分享
[00:10:50.880 --> 00:10:53.480]  我不知道大家聽馬太分享的時候
[00:10:53.480 --> 00:10:55.680]  心裡面的感受是怎樣
[00:10:55.680 --> 00:10:56.880]  對我來說
[00:10:56.880 --> 00:10:59.080]  馬太的分享是代表了
[00:10:59.080 --> 00:11:01.480]  復活的主在她生命裡面
[00:11:01.480 --> 00:11:05.480]  顯著一個很大的改變
[00:11:05.480 --> 00:11:10.280]  今天我們要看的這段聖經
[00:11:10.280 --> 00:11:13.280]  就是馬太她最後一章
[00:11:13.280 --> 00:11:15.680]  最後一段的聖經
[00:11:15.680 --> 00:11:18.280]  不如我們一起讀一讀這段聖經好嗎?
[00:11:18.280 --> 00:11:19.280]  預備起
[00:11:19.280 --> 00:11:22.080]  十一個門徒往加利利去
[00:11:22.080 --> 00:11:25.680]  到了耶穌指定他們去的山上
[00:11:25.680 --> 00:11:28.280]  他們見了耶穌就拜祂
[00:11:28.280 --> 00:11:30.280]  然而還有人疑惑
[00:11:30.280 --> 00:11:33.080]  耶穌進前來對他們說
[00:11:33.080 --> 00:11:37.080]  天上地下所有的權柄都賜給我了
[00:11:37.080 --> 00:11:41.080]  所以你們要去使萬民作我的門徒
[00:11:41.080 --> 00:11:44.480]  奉父子聖靈的名給他們施浸
[00:11:44.480 --> 00:11:48.880]  凡我所吩咐你們的都教訓他們忠守
[00:11:48.880 --> 00:11:53.880]  看呀!我天天與你們同在直到世代的終結
[00:11:53.880 --> 00:11:56.280]  很多人覺得是不是印錯聖經呢?
[00:11:56.280 --> 00:11:57.680]  這是和合本修訂版
[00:11:57.680 --> 00:12:01.080]  所以它不用「直到世界的末了」
[00:12:01.080 --> 00:12:04.280]  它說「直到世代的終結」
[00:12:04.280 --> 00:12:05.480]  在這段經文裡面
[00:12:05.480 --> 00:12:07.680]  我相信大家非常熟悉
[00:12:07.680 --> 00:12:10.680]  因為特別在十八到二十節
[00:12:10.680 --> 00:12:13.080]  我們被稱為大使命
[00:12:13.080 --> 00:12:16.480]  華利克牧師在他寫他那本《直奔彪光》裡面
[00:12:16.480 --> 00:12:19.880]  他直接說到大使命和大誡命
[00:12:19.880 --> 00:12:24.280]  是兩個聖經裡面一個真理的總會
[00:12:24.280 --> 00:12:26.080]  當然我們說到大使命的時候
[00:12:26.080 --> 00:12:28.680]  很多時候我們都會有一種錯覺
[00:12:28.680 --> 00:12:31.680]  以為大使命就是叫我們去傳福音
[00:12:31.680 --> 00:12:34.480]  當然我這樣說不是錯的
[00:12:34.480 --> 00:12:37.480]  不過在大使命的精神裡面
[00:12:37.480 --> 00:12:38.880]  最重要的就是
[00:12:38.880 --> 00:12:42.080]  既然我們的生命是一個跟隨主的人
[00:12:42.080 --> 00:12:43.880]  在跟隨的過程裡面
[00:12:43.880 --> 00:12:46.080]  由於我們生命的改變
[00:12:46.080 --> 00:12:48.280]  人會看到我們的改變的時候
[00:12:48.280 --> 00:12:49.880]  就會自然跟隨主
[00:12:49.880 --> 00:12:53.480]  就不需要我們一定要用我們的口去說
[00:12:53.480 --> 00:12:55.080]  所以如果你看到
[00:12:55.080 --> 00:12:58.280]  在大使命裡面最重要的動詞
[00:12:58.280 --> 00:13:01.080]  就是「使萬民作我的門徒」
[00:13:01.080 --> 00:13:03.680]  簡稱就是「使人作門徒」
[00:13:03.680 --> 00:13:05.880]  「使人作門徒」在十九節那裡
[00:13:05.880 --> 00:13:09.880]  是整個大使命裡面一個動詞一個動作
[00:13:09.880 --> 00:13:12.880]  就是說今天我們做基督徒的生命
[00:13:12.880 --> 00:13:14.480]  無論我們做什麼都好
[00:13:14.480 --> 00:13:16.480]  無論我們是醫病趕鬼
[00:13:16.480 --> 00:13:19.880]  或者無論我們是做什麼行業職業都好
[00:13:19.880 --> 00:13:21.680]  其實我們最終的目標
[00:13:21.680 --> 00:13:23.680]  要使人作門徒
[00:13:23.680 --> 00:13:26.080]  大使命的癥結就是這裡
[00:13:26.080 --> 00:13:29.880]  反而有幾個詞語我們經常會用的
[00:13:29.880 --> 00:13:31.880]  譬如「所以我們要去」
[00:13:31.880 --> 00:13:35.880]  或者「我們要去幫助人家施浸」
[00:13:35.880 --> 00:13:39.280]  又或者「我們去教導人遵守神的話」
[00:13:39.280 --> 00:13:40.880]  這個不是動詞
[00:13:40.880 --> 00:13:43.880]  反而這個是一個進行式
[00:13:43.880 --> 00:13:44.880]  就是什麼呢?
[00:13:44.880 --> 00:13:47.280]  就是當我們使人作門徒的時候
[00:13:47.280 --> 00:13:49.080]  這些「我們要去」
[00:13:49.080 --> 00:13:50.880]  「我們要去使人遵守」
[00:13:50.880 --> 00:13:52.080]  「我們要去施浸」
[00:13:52.080 --> 00:13:56.680]  這些事情是伴隨著使人作門徒去做的
[00:13:56.680 --> 00:13:59.080]  如果我們這樣看大使命的時候
[00:13:59.080 --> 00:14:02.480]  使人作門徒是一件很實際的事情
[00:14:02.480 --> 00:14:05.880]  使人作門徒就是使人好像我們一樣
[00:14:05.880 --> 00:14:07.480]  這樣跟隨主耶穌
[00:14:07.480 --> 00:14:09.280]  第一個問題就要問
[00:14:09.280 --> 00:14:10.680]  你說使人作門徒
[00:14:10.680 --> 00:14:13.480]  你自己是不是門徒?
[00:14:13.480 --> 00:14:15.680]  「門徒」這個字怎麼解釋呢?
[00:14:15.680 --> 00:14:17.680]  原來在耶穌的時代
[00:14:17.680 --> 00:14:20.680]  作門徒是等於作學徒
[00:14:20.680 --> 00:14:21.680]  學徒
[00:14:21.680 --> 00:14:24.680]  幾十年前我們可能會認識這個「學徒」是什麼
[00:14:24.680 --> 00:14:27.080]  今天來說已經很少人用這個字
[00:14:27.080 --> 00:14:29.280]  今天的人不會說你做學徒
[00:14:29.280 --> 00:14:34.080]  會說是在職培訓、培材、培養人才
[00:14:34.080 --> 00:14:34.880]  為什麼呢?
[00:14:34.880 --> 00:14:37.680]  「學徒」這個名字好像很低級
[00:14:37.680 --> 00:14:42.880]  幾十年前讀不成書就去做學徒、學師
[00:14:42.880 --> 00:14:46.280]  「學師」這個字很代表了「門徒」的意思
[00:14:46.280 --> 00:14:47.880]  就是跟隨師父
[00:14:47.880 --> 00:14:49.280]  師父做些什麼
[00:14:49.280 --> 00:14:51.080]  他看在旁邊去看
[00:14:51.080 --> 00:14:52.680]  做些什麼
[00:14:52.680 --> 00:14:55.080]  今天我們跟隨耶穌
[00:14:55.080 --> 00:14:56.880]  我們不單止去跟
[00:14:56.880 --> 00:14:58.480]  我們更加要學
[00:14:58.480 --> 00:14:59.880]  我們更加要去看
[00:14:59.880 --> 00:15:02.680]  耶穌在祂的生命裡面做了些什麼
[00:15:02.680 --> 00:15:05.680]  剛才馬太用了很多聖經跟我們說
[00:15:05.680 --> 00:15:07.480]  耶穌是做了些什麼
[00:15:07.480 --> 00:15:09.280]  耶穌走遍加利利
[00:15:09.280 --> 00:15:10.880]  在會堂裡面教訓人
[00:15:10.880 --> 00:15:12.280]  傳天國的福音
[00:15:12.280 --> 00:15:16.480]  醫治百姓各樣的病症
[00:15:16.480 --> 00:15:19.280]  但是耶穌不單止是一個醫生
[00:15:19.280 --> 00:15:22.480]  耶穌不單止是一個講道很厲害的人
[00:15:22.480 --> 00:15:23.680]  耶穌更重要
[00:15:23.680 --> 00:15:25.480]  祂是神的兒子
[00:15:25.480 --> 00:15:27.880]  祂是那位尼塞亞
[00:15:27.880 --> 00:15:32.480]  所以只有耶穌才有這樣的權柄
[00:15:32.480 --> 00:15:34.880]  祂說凡勞苦擔重擔的人
[00:15:34.880 --> 00:15:36.280]  可以到我這裡來
[00:15:36.280 --> 00:15:39.480]  我就使你們得安息
[00:15:39.480 --> 00:15:42.880]  這個安息就是代表了耶穌的生命
[00:15:42.880 --> 00:15:47.480]  去流露出一份神兒子的模樣和樣式
[00:15:47.480 --> 00:15:50.480]  今天你跟我要跟隨主耶穌的時候
[00:15:50.480 --> 00:15:53.280]  不單止只是看
[00:15:53.280 --> 00:15:54.880]  耶穌做了些什麼
[00:15:54.880 --> 00:15:56.480]  更加要去經歷
[00:15:56.480 --> 00:15:58.080]  耶穌所做的事
[00:15:58.080 --> 00:16:00.680]  對我們生命裡面的影響
[00:16:00.680 --> 00:16:02.880]  所以做這個學徒
[00:16:02.880 --> 00:16:06.480]  其實你跟我都要先做這個學徒
[00:16:06.480 --> 00:16:08.080]  做耶穌的學徒
[00:16:08.080 --> 00:16:11.280]  我們才可以說我們使人作門徒
[00:16:11.280 --> 00:16:12.280]  大家同不同意嗎
[00:16:12.280 --> 00:16:14.280]  如果我們都不學耶穌
[00:16:14.280 --> 00:16:15.680]  我們不跟隨耶穌
[00:16:15.680 --> 00:16:20.280]  我們怎樣可以實踐使人作門徒呢
[00:16:20.280 --> 00:16:21.880]  最近在看一本書
[00:16:21.880 --> 00:16:26.480]  趙容基與25位門徒的生命見證
[00:16:26.480 --> 00:16:28.680]  這本書在我訪韓之後
[00:16:28.680 --> 00:16:30.480]  有一位姐妹就說
[00:16:30.480 --> 00:16:32.480]  牧師你去看看吧
[00:16:32.480 --> 00:16:34.680]  這本書其實是說到
[00:16:34.680 --> 00:16:38.480]  趙容基牧師他有一些跟隨他的牧者
[00:16:38.480 --> 00:16:43.280]  說一下趙容基牧師的生命怎樣影響他
[00:16:43.280 --> 00:16:44.680]  在這本書裡面
[00:16:44.680 --> 00:16:46.480]  很多時候都不是說
[00:16:46.480 --> 00:16:51.080]  趙容基牧師的理論和他的教導
[00:16:51.080 --> 00:16:55.680]  反而是藉著趙容基牧師在生命經歷上
[00:16:55.680 --> 00:17:01.880]  怎樣去令他們有啟發和改變去分享
[00:17:01.880 --> 00:17:03.680]  第一方面我們看到
[00:17:03.680 --> 00:17:06.080]  他們的分享有分五大部分
[00:17:06.080 --> 00:17:07.880]  第一部分是說到
[00:17:07.880 --> 00:17:12.280]  我們要有一種聖靈充滿的生活
[00:17:12.280 --> 00:17:13.880]  聖靈充滿的生活
[00:17:13.880 --> 00:17:17.280]  就是一種願意在生命裡面
[00:17:17.280 --> 00:17:20.680]  常常敏感於聖靈的聲音
[00:17:20.680 --> 00:17:23.280]  常常在聖靈裡面禱告
[00:17:23.280 --> 00:17:27.080]  常常在聖靈的帶領之下我們作決定
[00:17:27.080 --> 00:17:29.280]  其實我一看這個內容的時候
[00:17:29.280 --> 00:17:30.280]  我就會覺得
[00:17:30.280 --> 00:17:33.080]  都沒有什麼新的東西
[00:17:33.080 --> 00:17:36.280]  但是在他們的見證裡面
[00:17:36.280 --> 00:17:38.680]  趙容基牧師本身是一個傳奇人物
[00:17:38.680 --> 00:17:39.880]  大家都知道
[00:17:39.880 --> 00:17:42.480]  他是從很困乏當中
[00:17:42.480 --> 00:17:46.680]  他帶領一班人去成立一個教會
[00:17:46.680 --> 00:17:48.680]  他初初成立教會的時候
[00:17:48.680 --> 00:17:50.680]  都是很困難的
[00:17:50.680 --> 00:17:52.880]  因為當時的物質很貴乏
[00:17:52.880 --> 00:17:56.280]  但是一步一步藉著趙容基的信心
[00:17:56.280 --> 00:17:57.680]  和與聖靈同行
[00:17:57.680 --> 00:18:00.680]  讓他這間教會一路一路發展
[00:18:00.680 --> 00:18:05.080]  到今天來說可能有八十萬的信徒
[00:18:05.080 --> 00:18:08.680]  早兩個月我跟大家分享過一套片
[00:18:08.680 --> 00:18:13.680]  就是講述他們六十週年成立的情況
[00:18:13.680 --> 00:18:15.480]  我有時候聽到這些見證
[00:18:15.480 --> 00:18:17.080]  我都不是很喜歡
[00:18:17.080 --> 00:18:19.280]  好大喜功
[00:18:19.280 --> 00:18:23.680]  但是我再看這25個門徒的見證的時候
[00:18:23.680 --> 00:18:25.880]  他們真的去經歷到趙牧師
[00:18:25.880 --> 00:18:28.480]  他怎樣去經歷神聖靈的帶領
[00:18:28.480 --> 00:18:31.280]  以致他們能夠做很多人體內
[00:18:31.280 --> 00:18:33.680]  是不可能發生的事情
[00:18:33.680 --> 00:18:34.880]  很多次他們講
