
[00:00:00.000 --> 00:00:02.840]  天氣開始慢慢轉涼
[00:06:39.160 --> 00:06:40.000]  城裏的危險
[00:06:40.000 --> 00:06:41.000]  抗疫的危險
[00:06:41.000 --> 00:06:42.520]  海中的危險
[00:06:42.520 --> 00:06:44.680]  賈帝卿的危險
[00:06:44.680 --> 00:06:46.800]  我勞碌困苦
[00:06:46.800 --> 00:06:48.240]  常常失眠
[00:06:48.240 --> 00:06:49.760]  又飢又渴
[00:06:49.760 --> 00:06:51.560]  忍饑內寒
[00:06:51.560 --> 00:06:53.360]  赤身老體
[00:06:53.360 --> 00:06:55.440]  除了這些外表的事情之外
[00:06:55.440 --> 00:06:59.160]  我還有為宗教會操心的事
[00:06:59.160 --> 00:07:03.040]  顛顛壓在我的身上
[00:07:03.040 --> 00:07:05.000]  保羅這個傳道的生活
[00:07:05.000 --> 00:07:06.600]  這些點滴
[00:07:06.600 --> 00:07:08.640]  讓我很驚訝
[00:07:08.640 --> 00:07:11.200]  原來我以前的想法是錯的
[00:07:11.200 --> 00:07:12.000]  有困難
[00:07:12.000 --> 00:07:12.800]  有崎嶇
[00:07:12.800 --> 00:07:13.560]  有危險
[00:07:13.560 --> 00:07:15.160]  有挫折
[00:07:15.160 --> 00:07:17.640]  並不一定是當事人
[00:07:17.640 --> 00:07:19.840]  他不遵守上帝的心意
[00:07:19.840 --> 00:07:20.800]  當然了
[00:07:20.800 --> 00:07:22.000]  故意犯罪
[00:07:22.000 --> 00:07:24.280]  又當是另計
[00:07:24.280 --> 00:07:25.640]  這些崎嶇危險
[00:07:25.640 --> 00:07:27.240]  困難和挫折
[00:07:27.240 --> 00:07:30.080]  更加有可能是因為基督徒
[00:07:30.080 --> 00:07:31.720]  是生活在這個世間
[00:07:31.720 --> 00:07:33.320]  卻不屬於這個世界
[00:07:33.320 --> 00:07:35.000]  而造成的
[00:07:35.000 --> 00:07:37.040]  基督徒為了要遵守上帝的心意
[00:07:37.040 --> 00:07:41.760]  更加會遇到很多險阻困難
[00:07:41.760 --> 00:07:43.120]  這麼辛苦
[00:07:43.120 --> 00:07:44.560]  這麼困難
[00:07:44.560 --> 00:07:46.920]  保羅傳福音為了什麼呢?
[00:07:46.920 --> 00:07:49.960]  這是當事人的想法
[00:07:49.960 --> 00:07:53.040]  於是有許多誹謗保羅的說話流出
[00:07:53.040 --> 00:07:55.280]  謠言四起地說
[00:07:55.280 --> 00:07:56.440]  哎呀
[00:07:56.440 --> 00:07:57.760]  保羅傳福音
[00:07:57.760 --> 00:08:00.560]  一定有另外的目的企圖
[00:08:00.560 --> 00:08:02.400]  明傳福音
[00:08:02.400 --> 00:08:06.400]  實是詐騙添貪財
[00:08:06.400 --> 00:08:09.440]  或者他想受到別人的尊崇愛戴
[00:08:09.440 --> 00:08:11.560]  萬人景仰
[00:08:11.560 --> 00:08:15.240]  甚至有一些不可告人的陰謀
[00:08:15.240 --> 00:08:19.440]  其實他是想搞亂天下
[00:08:19.440 --> 00:08:23.760]  修羅尼加教會正正是受這些謠言所困擾
[00:08:23.760 --> 00:08:26.280]  保羅對於別人背後說了什麼
[00:08:26.280 --> 00:08:28.280]  他沒有興趣去澄清
[00:08:28.280 --> 00:08:30.760]  他沒有興趣去為自己辯白
[00:08:30.760 --> 00:08:32.240]  他所關心的是
[00:08:32.240 --> 00:08:34.000]  這些謠言
[00:08:34.000 --> 00:08:35.880]  真的會令信徒
[00:08:35.880 --> 00:08:37.720]  特別是初信的信徒
[00:08:37.720 --> 00:08:40.000]  收納對上帝的信心
[00:08:40.000 --> 00:08:42.800]  於是他寫一封信去澄清
[00:08:42.800 --> 00:08:45.520]  目的是想兼顧初信者
[00:08:45.520 --> 00:08:47.880]  對上帝的忠信
[00:08:47.880 --> 00:08:50.520]  在保羅的生命裡他所重視的
[00:08:50.520 --> 00:08:53.840]  被他視為命根的始終都是上帝
[00:08:53.840 --> 00:08:56.120]  以及上帝對他的愛
[00:08:56.120 --> 00:08:58.640]  這個愛讓他的生命得到圓滿
[00:08:58.640 --> 00:08:59.840]  這個愛
[00:08:59.840 --> 00:09:02.840]  讓他的生命不再空虛混沌
[00:09:02.840 --> 00:09:06.400]  保羅之所以在困難重重
[00:09:06.400 --> 00:09:09.320]  處到危險的情況下仍然堅持
[00:09:09.320 --> 00:09:12.000]  並且努力地向外幫人傳福音
[00:09:12.000 --> 00:09:16.800]  亦都是因為他對上帝的信任
[00:09:16.800 --> 00:09:18.880]  對於上帝對他的信任
[00:09:18.880 --> 00:09:21.080]  對於上帝對他的託付
[00:09:21.080 --> 00:09:24.680]  以及上帝的愛推動底下
[00:09:24.680 --> 00:09:27.600]  以致他仍然繼續堅持
[00:09:27.600 --> 00:09:32.840]  事實上我們當然不會小看愛的力量
[00:09:32.840 --> 00:09:37.080]  剛才在開頭跟大家分享的那個爸爸
[00:09:37.080 --> 00:09:39.280]  愛的推動
[00:09:39.280 --> 00:09:43.800]  所以他可以做一些我們覺得很噁心的事
[00:09:43.800 --> 00:09:47.720]  但他又對他的小朋友是最好的事
[00:09:47.720 --> 00:09:50.600]  但修羅在印度貧民區的工作
[00:09:50.600 --> 00:09:53.040]  很多人都不會願意做
[00:09:53.040 --> 00:09:57.000]  他願意是因為他對上帝的愛
[00:09:57.000 --> 00:10:01.080]  給大家看一張圖片
[00:10:01.080 --> 00:10:03.800]  你覺得究竟是大的那個開心些
[00:10:03.800 --> 00:10:09.240]  還是小的那個開心些
[00:10:09.240 --> 00:10:11.040]  你看到兩個都很開心
[00:10:11.040 --> 00:10:13.400]  不過你見到陳英棠
[00:10:13.400 --> 00:10:17.440]  那些笑是從心裏笑出來的
[00:10:17.440 --> 00:10:19.400]  做個爸爸媽媽都知道
[00:10:19.400 --> 00:10:24.400]  特別是初生新手的父母
[00:10:24.400 --> 00:10:27.400]  初生的小朋友是最難照顧的
[00:10:27.400 --> 00:10:29.600]  因為他只會哭
[00:10:29.600 --> 00:10:33.920]  並且你無法入睡 很擔心很多事
[00:10:33.920 --> 00:10:38.000]  但為甚麼他笑得這麼開心呢
[00:10:38.000 --> 00:10:40.480]  因為裏面的愛的推動
[00:10:40.480 --> 00:10:44.640]  令到他仍然很勞累 很辛苦 很擔心
[00:10:44.640 --> 00:10:48.800]  只要小朋友笑 他就會笑
[00:10:48.800 --> 00:10:51.560]  我今天跟大家分享很多的見證
[00:10:51.560 --> 00:10:52.560]  包括這張照片
[00:10:52.560 --> 00:10:56.760]  都是得到當事人的同意才跟大家分享
[00:10:56.760 --> 00:10:59.800]  上星期我聽到另一個見證 是一位家長
[00:10:59.800 --> 00:11:01.800]  這位家長和老爺奶奶住
[00:11:01.800 --> 00:11:05.040]  老爺奶奶和丈夫都未信耶穌
[00:11:05.040 --> 00:11:08.520]  她帶了兩個小朋友來參與我們教會的聚會
[00:11:08.520 --> 00:11:10.400]  因為可能在教會的主學
[00:11:10.400 --> 00:11:14.920]  小朋友認識這個信仰
[00:11:14.920 --> 00:11:16.880]  不過這位家長都很小心
[00:11:16.880 --> 00:11:18.440]  在家裏自己的言行
[00:11:18.440 --> 00:11:23.480]  免得帶來一些不開心
[00:11:23.480 --> 00:11:29.520]  或者令到老爺奶奶和丈夫對這個信仰有誤會
[00:11:29.520 --> 00:11:34.120]  不過那天他們吃午飯的時候
[00:11:34.120 --> 00:11:36.360]  小朋友可能在主學學得到
[00:11:36.360 --> 00:11:38.040]  於是在吃飯之前
[00:11:38.040 --> 00:11:41.800]  垂下頭來借飯祈禱
[00:11:41.800 --> 00:11:46.080]  他心裏已經打個冷顫
[00:11:46.080 --> 00:11:49.040]  祈禱之後奶奶就開口罵
[00:11:49.040 --> 00:11:54.280]  你呀 做什麼事帶了我兩個孫子去教會
[00:11:54.280 --> 00:11:56.760]  搞得我兩個洗壞腦
[00:11:56.760 --> 00:11:58.120]  你以為耶穌給你飯吃
[00:11:58.120 --> 00:11:59.120]  耶穌給你房子住
[00:11:59.120 --> 00:12:03.040]  一直罵
[00:12:03.040 --> 00:12:07.400]  他心裏當然不出聲
[00:12:07.400 --> 00:12:09.600]  心裏不斷地祈禱
[00:12:09.600 --> 00:12:12.720]  為他奶奶祝福
[00:12:12.720 --> 00:12:15.680]  他明白奶奶為什麼這麼生氣
[00:12:15.680 --> 00:12:18.680]  因為他還未認識我們的信仰
[00:12:18.680 --> 00:12:20.240]  我聽到這個見證的時候
[00:12:20.240 --> 00:12:23.400]  我心裏很感動
[00:12:23.400 --> 00:12:26.680]  一定是上帝的愛貫穿在他生命裏面
[00:12:26.680 --> 00:12:30.080]  而當他面對別人的辱罵
[00:12:30.080 --> 00:12:32.120]  他有的不是生氣
[00:12:32.120 --> 00:12:34.320]  他有的不是憤怒
[00:12:34.320 --> 00:12:39.880]  他有的只是心裏默默地為對方祝福
[00:12:39.880 --> 00:12:41.880]  本來靠著上帝所賜的勇氣
[00:12:41.880 --> 00:12:43.400]  在強烈的反對裏面
[00:12:43.400 --> 00:12:45.760]  他仍然將上帝交給他的任務
[00:12:45.760 --> 00:12:50.320]  即是傳方給撒羅來加人的任務去完成
[00:12:50.320 --> 00:12:51.320]  不單止這樣
[00:12:51.320 --> 00:12:54.880]  我們看今日經文六節和七節指出
[00:12:54.880 --> 00:12:57.960]  保羅雖然應該得到信徒的尊重
[00:12:57.960 --> 00:13:01.600]  不過他卻沒有提出這個要求
[00:13:01.600 --> 00:13:04.320]  在《自律行間》裏面我們提出
[00:13:04.320 --> 00:13:08.960]  保羅雖然是坐立在撒羅來加教會的先行者
[00:13:08.960 --> 00:13:09.960]  不過在信徒之中
[00:13:09.960 --> 00:13:13.760]  他得不住當德的尊重和愛戴
[00:13:13.760 --> 00:13:17.120]  但是保羅卻沒有放在心上
[00:13:17.120 --> 00:13:19.520]  他反而是低聲下氣
[00:13:19.520 --> 00:13:25.200]  聖經形容是他用溫柔來勸導信徒
[00:13:25.200 --> 00:13:28.440]  勸導他們要好像十二節所講
[00:13:28.440 --> 00:13:32.560]  勸導他們行事為人要對得起上帝
[00:13:32.560 --> 00:13:34.160]  我們要留意一下
[00:13:34.160 --> 00:13:38.200]  保羅不是叫他們行事為人對得起他
[00:13:38.200 --> 00:13:41.120]  而是要對得起上帝
[00:13:41.120 --> 00:13:42.640]  第九節指出
[00:13:42.640 --> 00:13:45.280]  本來傳福音可以靠福音養生
[00:13:45.280 --> 00:13:49.600]  就是信徒應該去供應傳道者的生活所需
[00:13:49.600 --> 00:13:53.840]  不過保羅都因為不想加重信徒的負擔
[00:13:53.840 --> 00:13:56.000]  而寧可自己去做兼職
[00:13:56.000 --> 00:13:58.640]  他一個手藝是織帳棚
[00:13:58.640 --> 00:14:02.160]  他用織帳棚來維持自己的生活所需
[00:14:02.160 --> 00:14:04.640]  事實上當時的希臘世界
[00:14:04.640 --> 00:14:06.760]  學生對老師的尊重
[00:14:06.760 --> 00:14:08.680]  供應老師的生活所需
[00:14:08.680 --> 00:14:13.080]  是當時的一個常識和常態
[00:14:13.080 --> 00:14:15.960]  保羅傳道是信徒的老師
[00:14:15.960 --> 00:14:17.880]  是信徒的師父
[00:14:17.880 --> 00:14:22.000]  不過他是沒有要求信徒要這樣待他
[00:14:22.000 --> 00:14:23.280]  第九節保羅說
[00:14:23.280 --> 00:14:28.880]  他不想你們任何人受累
[00:14:28.880 --> 00:14:31.080]  保羅以及他的團隊
[00:14:31.080 --> 00:14:33.920]  還很竭力地保守自己正直
[00:14:33.920 --> 00:14:35.000]  聖潔
[00:14:35.000 --> 00:14:36.640]  無可指責
[00:14:36.640 --> 00:14:40.240]  免得上帝的名因為他們不好的行為受辱
[00:14:40.240 --> 00:14:45.800]  也免得福音因為他們的壞榜樣受到阻礙
[00:14:45.800 --> 00:14:48.800]  在《正念經文》裏面保羅讓我們看到
[00:14:48.800 --> 00:14:49.920]  第一
[00:14:49.920 --> 00:14:52.720]  服事是要出於愛心的
[00:14:52.720 --> 00:14:54.840]  這個愛心是要從上帝而來的
[00:14:54.840 --> 00:14:57.760]  就好像源源不絕的電力
[00:14:57.760 --> 00:15:00.960]  貫穿在一部運作之中的機器
[00:15:00.960 --> 00:15:03.840]  以致有能量的去完成上帝
[00:15:03.840 --> 00:15:06.880]  所交給我們很艱難的任務
[00:15:06.880 --> 00:15:09.880]  否則面對重重的困難
[00:15:09.880 --> 00:15:12.480]  指責辱罵毀謗
[00:15:12.480 --> 00:15:15.400]  人是很容易會放棄
[00:15:15.400 --> 00:15:18.400]  而且會質疑自己為何這麼作戰
[00:15:18.400 --> 00:15:21.560]  懦夫離身
[00:15:21.560 --> 00:15:24.920]  當一個人為自己而不是為世界去做的時候
[00:15:24.920 --> 00:15:27.520]  真的會很容易去灰心
[00:15:27.520 --> 00:15:29.400]  Burn out 耗盡
[00:15:29.400 --> 00:15:31.080]  第二
[00:15:31.080 --> 00:15:32.960]  每一位跟隨耶穌的人
[00:15:32.960 --> 00:15:35.240]  都應該銘記在心裏
[00:15:35.240 --> 00:15:37.440]  我們行事為人要對得起那位
[00:15:37.440 --> 00:15:40.080]  召我們轉入他自己的國
[00:15:40.080 --> 00:15:42.640]  得他榮耀的上帝
[00:15:42.640 --> 00:15:44.160]  即是上星期六
[00:15:44.160 --> 00:15:45.520]  颳風的星期日
[00:15:45.520 --> 00:15:47.000]  伍拔之宣教師
[00:15:47.000 --> 00:15:50.680]  在跟我們分享上帝的說話時所講的那篇道
[00:15:50.680 --> 00:15:52.880]  他說我們轉入上帝的賢侄的人
[00:15:52.880 --> 00:15:55.440]  要穿起禮服
[00:15:55.440 --> 00:15:56.960]  即是衣袍
[00:15:56.960 --> 00:16:01.040]  即是應該有的好行為
[00:16:01.040 --> 00:16:02.960]  甚麼是好行為? 甚麼是衣袍?
[00:16:02.960 --> 00:16:05.480]  甚麼是轉入上帝賢侄裏的禮服呢?
[00:16:05.480 --> 00:16:07.040]  第一
[00:16:07.040 --> 00:16:09.200]  是聖靈提醒我們的行為
[00:16:09.200 --> 00:16:11.040]  有沒有對得起上帝的時候
[00:16:11.040 --> 00:16:14.040]  我們要留意去審查
[00:16:14.040 --> 00:16:15.240]  第二
[00:16:15.240 --> 00:16:19.120]  我們要用愛心留心身邊的人的需要
[00:16:19.120 --> 00:16:22.960]  星期五我帶領幾位小學的老師去查經
[00:16:22.960 --> 00:16:25.320]  都是查考今天的經文
[00:16:25.320 --> 00:16:29.080]  其中有一位老師有這樣的分享
[00:16:29.080 --> 00:16:32.000]  他每天早上一大早就要回學校
[00:16:32.000 --> 00:16:34.280]  他會坐一架巴士
[00:16:34.280 --> 00:16:35.840]  有一天當他上車之後
[00:16:35.840 --> 00:16:38.240]  他遇到一位長者
[00:16:38.240 --> 00:16:40.840]  自己一個人坐在車上
[00:16:40.840 --> 00:16:45.920]  對方長者是因為對方臉上已經滿佈皺紋
[00:16:45.920 --> 00:16:47.960]  一般的老師都很早上班
[00:16:47.960 --> 00:16:50.760]  可能六時就要坐車
[00:16:50.760 --> 00:16:53.600]  這個老人家都是這麼早出門
[00:16:53.600 --> 00:16:55.880]  於是這個老師就在想
[00:16:55.880 --> 00:16:57.880]  對方難道是上班
[00:16:57.880 --> 00:17:00.760]  為什麼會這麼早出門呢?
[00:17:00.760 --> 00:17:03.560]  這位老師很想去傳方給對方
[00:17:03.560 --> 00:17:06.840]  不過由理解到自己其實臉皮很薄
[00:17:06.840 --> 00:17:08.920]  很怕被人拒絕
[00:17:08.920 --> 00:17:11.080]  於是有一天他想到方法
[00:17:11.080 --> 00:17:14.720]  他將教會給他的方丹章放在自己的袋子裡
[00:17:14.720 --> 00:17:17.440]  他趁他快要下車的時候
[00:17:17.440 --> 00:17:18.440]  就送給婆婆
[00:17:18.440 --> 00:17:20.120]  「婆婆送給你的」
[00:17:20.120 --> 00:17:23.400]  就急急的下車了
[00:17:23.400 --> 00:17:25.520]  第一
[00:17:25.520 --> 00:17:28.600]  當他上車的時候見到婆婆
[00:17:28.600 --> 00:17:29.960]  婆婆馬上叫他過來
[00:17:29.960 --> 00:17:33.760]  「快點過來 我隔壁有個位」
[00:17:33.760 --> 00:17:35.800]  之後婆婆隔壁有個位
[00:17:35.800 --> 00:17:37.520]  都叫他上車坐那個位
[00:17:37.520 --> 00:17:38.600]  沒位的時候就會說
[00:17:38.600 --> 00:17:42.600]  「你快點 那裡有個位坐」
[00:17:42.600 --> 00:17:47.440]  他們之間連結在一起了
[00:17:47.440 --> 00:17:48.600]  透過這個聊天
[00:17:48.600 --> 00:17:51.640]  他了解到婆婆住在哪個地方
[00:17:51.640 --> 00:17:55.600]  白天他的工作要花十二個小時
[00:17:55.600 --> 00:17:58.040]  他背著一個很大的袋子
[00:17:58.040 --> 00:18:02.840]  不過原來袋子裡甚麼都沒有
[00:18:02.840 --> 00:18:04.600]  快要中秋節了
[00:18:04.600 --> 00:18:07.040]  他很想送月餅給婆婆
[00:18:07.040 --> 00:18:11.640]  因為他知道老人家應該不捨得買月餅吃
[00:18:11.640 --> 00:18:14.720]  但他也很怕婆婆拒絕不要
[00:18:14.720 --> 00:18:17.360]  於是他在上班之前
[00:18:17.360 --> 00:18:21.280]  就放了兩個月餅在他的袋子裡
[00:18:21.280 --> 00:18:25.960]  他趁下車的時候就拿著月餅
[00:18:25.960 --> 00:18:29.480]  「婆婆 快要中秋節了 送個月餅給你吃」
[00:18:29.480 --> 00:18:31.480]  婆婆說「不要 留給你吃」
[00:18:31.480 --> 00:18:32.640]  他馬上從袋子裡拿出
[00:18:32.640 --> 00:18:34.160]  「我也有一個的」
[00:18:34.160 --> 00:18:37.160]  「一人一個 我們分甘同味」
[00:18:37.160 --> 00:18:41.600]  於是婆婆就很安然地接受這個禮物
[00:18:41.600 --> 00:18:42.960]  過了一段時間之後
[00:18:42.960 --> 00:18:46.520]  因為這位老師有別的工作
[00:18:46.520 --> 00:18:50.080]  所以他不用那麼早就坐這輛車
[00:18:50.080 --> 00:18:51.560]  過了一段時間之後
[00:18:51.560 --> 00:18:53.200]  再次坐這輛車的時候
[00:18:53.200 --> 00:18:55.200]  婆婆很開心
[00:18:55.200 --> 00:18:58.760]  「很久沒見到你了 你去了哪裡?」
[00:18:58.760 --> 00:19:02.160]  好像見到一個親人一樣
[00:19:02.160 --> 00:19:03.280]  這位老師說
[00:19:03.280 --> 00:19:06.560]  他很希望這個婆婆能夠信耶穌
[00:19:06.560 --> 00:19:09.400]  得到屬天的喜樂
[00:19:09.400 --> 00:19:15.560]  我認為其實從老師留意婆婆的那一刻開始
[00:19:15.560 --> 00:19:18.040]  他已經在傳福音
[00:19:18.040 --> 00:19:22.000]  由他很真摯地關心婆婆的每一句話
[00:19:22.000 --> 00:19:23.520]  每一個舉動
[00:19:23.520 --> 00:19:27.760]  他已經具體地在傳上帝的愛
