
[00:00:00.000 --> 00:00:09.400]  第二次梅艷安在互聯網和收費電視非常盛行的時候
[00:09:02.900 --> 00:09:04.900]  願榮耀歸給他
[00:09:04.900 --> 00:09:07.900]  直到永永遠遠阿門
[00:09:07.900 --> 00:09:12.900]  問伯幾拉、夏居拉和阿尼釋忽一家的安
[00:09:12.900 --> 00:09:15.900]  爾拉都在哥林多住下了
[00:09:15.900 --> 00:09:17.900]  特羅菲摩病了
[00:09:17.900 --> 00:09:20.900]  我就留他在米利都
[00:09:20.900 --> 00:09:25.900]  你要趕緊在冬天以前到我這裡來
[00:09:25.900 --> 00:09:32.900]  有有布羅、布田、尼羅、格魯底亞和眾弟兄都問你安
[00:09:32.900 --> 00:09:35.900]  願主與你的靈同在
[00:09:35.900 --> 00:09:38.900]  願恩惠常與你們同在
[00:09:38.900 --> 00:09:43.900]  我不知大家讀的時候覺得不覺得有點吵
[00:09:43.900 --> 00:09:45.900]  為什麼呢?
[00:09:45.900 --> 00:09:50.900]  很多人名、很多地名
[00:09:50.900 --> 00:09:54.900]  包括第十節提到底瑪、貼薩羅尼加
[00:09:54.900 --> 00:09:58.900]  十一節就格勒斯加拉提等等
[00:09:58.900 --> 00:10:03.900]  保羅引述這麼多人名、地名
[00:10:03.900 --> 00:10:08.900]  因為這些人和地方全部都跟他有切身的關係
[00:10:08.900 --> 00:10:10.900]  大家可以見到
[00:10:10.900 --> 00:10:14.900]  由九至二十二節一共有十四節經文
[00:10:14.900 --> 00:10:18.900]  除了十九、二十二節之外
[00:10:18.900 --> 00:10:24.900]  其實每節都有「我」、「我們」這個代名詞
[00:10:24.900 --> 00:10:26.900]  如果你看真一點
[00:10:26.900 --> 00:10:29.900]  其實十九和二十二節
[00:10:29.900 --> 00:10:35.900]  就算他沒有用「我」或「我們」這個代名詞
[00:10:35.900 --> 00:10:42.900]  也暗示了向眾人問安和祝福的是保羅
[00:10:42.900 --> 00:10:45.900]  還有其他人嗎?沒有了
[00:10:45.900 --> 00:10:48.900]  剛才大家一起讀的時候
[00:10:48.900 --> 00:10:52.900]  不知道你覺不覺得在字裡行間
[00:10:52.900 --> 00:10:56.900]  感受到保羅那份深情
[00:10:56.900 --> 00:10:59.900]  非常之深的情懷
[00:10:59.900 --> 00:11:04.900]  這是一個很個人的體會
[00:11:04.900 --> 00:11:06.900]  非常之個人
[00:11:06.900 --> 00:11:08.900]  我們提過好幾次
[00:11:08.900 --> 00:11:12.900]  其實提摩太後書的背景
[00:11:12.900 --> 00:11:15.900]  保羅寫這封信的時候
[00:11:15.900 --> 00:11:20.900]  基本上他是正在面對壁壩
[00:11:20.900 --> 00:11:23.900]  如果大家看回前的那麼多
[00:11:23.900 --> 00:11:26.900]  今天我沒有選擇講那段經文
[00:11:26.900 --> 00:11:31.900]  在第四章的第六節到第八節你就知道了
[00:11:31.900 --> 00:11:36.900]  他當時其實是正在面對死亡的威脅
[00:11:36.900 --> 00:11:39.900]  在一個這樣的處境下
[00:11:39.900 --> 00:11:46.900]  究竟保羅怎樣描述他和他帶他信耶穌的
[00:11:46.900 --> 00:11:49.900]  教他怎樣服侍的提摩太呢?
[00:11:49.900 --> 00:11:56.900]  兩個人之間的手足關係究竟是怎樣的呢?
[00:11:56.900 --> 00:11:58.900]  正如剛才所講
[00:11:58.900 --> 00:12:02.900]  保羅其實當時面對的環境很惡劣
[00:12:02.900 --> 00:12:05.900]  他是正在坐牢的
[00:12:05.900 --> 00:12:08.900]  所以他各方面的需要
[00:12:08.900 --> 00:12:12.900]  其實都是非常之實際和明顯
[00:12:12.900 --> 00:12:13.900]  很迫切的
[00:12:13.900 --> 00:12:16.900]  在那時候他正在坐牢
[00:12:16.900 --> 00:12:18.900]  已經不可以到處走
[00:12:18.900 --> 00:12:21.900]  隨時出去這裡那裡報到是不行的
[00:12:21.900 --> 00:12:25.900]  所以他就好多次來祝福
[00:12:25.900 --> 00:12:28.900]  並且要求提摩太來
[00:12:28.900 --> 00:12:30.900]  即是他不能去
[00:12:30.900 --> 00:12:32.900]  他就叫人來
[00:12:32.900 --> 00:12:34.900]  如果大家看看第九節
[00:12:34.900 --> 00:12:36.900]  第十三節
[00:12:36.900 --> 00:12:38.900]  第二十一節
[00:12:38.900 --> 00:12:40.900]  你都會見到來
[00:12:40.900 --> 00:12:47.900]  其實來這個字在第九和第二十一節的上半節
[00:12:47.900 --> 00:12:50.900]  在另外一個中文聖經的譯本
[00:12:50.900 --> 00:12:52.900]  呂鎮忠譯本是怎樣譯的?
[00:12:52.900 --> 00:12:54.900]  非常之貼切的
[00:12:54.900 --> 00:12:59.900]  那裡是描述他竭力設法來的
[00:12:59.900 --> 00:13:00.900]  換句話來說
[00:13:00.900 --> 00:13:02.900]  我不管你在做什麼
[00:13:02.900 --> 00:13:05.900]  請你幫我全部扔掉
[00:13:05.900 --> 00:13:08.900]  然後非常之欲緊
[00:13:08.900 --> 00:13:10.900]  快點來快點來
[00:13:10.900 --> 00:13:12.900]  是一個這樣的心情
[00:13:12.900 --> 00:13:13.900]  不單是這樣
[00:13:13.900 --> 00:13:15.900]  在第九節
[00:13:15.900 --> 00:13:20.900]  他還加上趕緊的描述
[00:13:20.900 --> 00:13:23.900]  在當時保羅的年代
[00:13:23.900 --> 00:13:25.900]  老實說
[00:13:25.900 --> 00:13:27.900]  那些海陸交通
[00:13:27.900 --> 00:13:30.900]  當然不是和現在一樣
[00:13:30.900 --> 00:13:33.900]  現在搭高鐵就可以去到
[00:13:33.900 --> 00:13:40.900]  當時提摩太起碼要搭四至六個月的船
[00:13:40.900 --> 00:13:42.900]  才可以去到羅馬
[00:13:42.900 --> 00:13:44.900]  去到保羅那裡
[00:13:44.900 --> 00:13:48.900]  並且冬天的時候
[00:13:48.900 --> 00:13:53.900]  其實因為季候風的緣故不宜航行
[00:13:53.900 --> 00:13:57.900]  應該不在那時候來搭船
[00:13:57.900 --> 00:14:00.900]  所以是危險的事
[00:14:00.900 --> 00:14:03.900]  我深信如果當時有飛機
[00:14:03.900 --> 00:14:07.900]  保羅一定會和提摩太說
[00:14:07.900 --> 00:14:11.900]  請你搭第一班飛機
[00:14:11.900 --> 00:14:13.900]  立即飛來我那裡
[00:14:13.900 --> 00:14:17.900]  因為我的需要非常之迫切
[00:14:17.900 --> 00:14:24.900]  所以就算是像保羅這麼偉大的仕途
[00:14:24.900 --> 00:14:27.900]  其實他也有很人性的一面
[00:14:27.900 --> 00:14:30.900]  他的需要是很真實的
[00:14:30.900 --> 00:14:32.900]  冬天來了
[00:14:32.900 --> 00:14:36.900]  保羅在浴裡當然覺得很冷
[00:14:36.900 --> 00:14:40.900]  所以他在第十三節的上半節就這樣說
[00:14:40.900 --> 00:14:48.900]  我在特羅亞留於阿加布那件外衣你來的時候可以帶來
[00:14:48.900 --> 00:14:51.900]  我們現在家裡有很多衣服
[00:14:51.900 --> 00:14:55.900]  但他就說我不知道放在哪裡
[00:14:55.900 --> 00:14:58.900]  請你拿那件衣服來
[00:14:58.900 --> 00:15:02.900]  可能一輩子只能帶那件
[00:15:02.900 --> 00:15:05.900]  就是那件這麼厚的衣服
[00:15:05.900 --> 00:15:08.900]  能夠遮風擋雨
[00:15:08.900 --> 00:15:10.900]  請你拿來
[00:15:10.900 --> 00:15:13.900]  第十三節下半節
[00:15:13.900 --> 00:15:18.900]  他又叫提摩太將那些書也要帶來
[00:15:18.900 --> 00:15:21.900]  更要緊的是那些皮卷
[00:15:21.900 --> 00:15:24.900]  令到他坐牢
[00:15:24.900 --> 00:15:29.900]  基本上他都能夠有舊約聖經可以看
[00:15:29.900 --> 00:15:33.900]  又或者可能是一些初期教會的文獻也說不定
[00:15:33.900 --> 00:15:36.900]  甚至是一些皮卷
[00:15:36.900 --> 00:15:40.900]  是用來給他寫作用的
[00:15:40.900 --> 00:15:44.900]  無論如何保羅的困難的境況
[00:15:44.900 --> 00:15:48.900]  其實引發我有兩個反省
[00:15:48.900 --> 00:15:52.900]  第一,保羅作為一個這麼偉大的仕途
[00:15:52.900 --> 00:15:56.900]  都願意向他的後輩提摩太
[00:15:56.900 --> 00:15:59.900]  姑且這樣說,真的是後輩
[00:15:59.900 --> 00:16:02.900]  很坦誠地表達他的需要
[00:16:02.900 --> 00:16:06.900]  當他願意這樣說的時候
[00:16:06.900 --> 00:16:11.900]  其實他就是提摩太為他的手足
[00:16:11.900 --> 00:16:17.900]  超越了師徒父子高低的關係
[00:16:17.900 --> 00:16:21.900]  如果保羅都可以這樣做的話
[00:16:21.900 --> 00:16:25.900]  我不知道我們有沒有勇氣去開放自己的生命
[00:16:25.900 --> 00:16:28.900]  向我們身邊的弟兄姊妹
[00:16:28.900 --> 00:16:32.900]  可能他信耶穌的日子比你短
[00:16:32.900 --> 00:16:35.900]  甚至短很多
[00:16:35.900 --> 00:16:40.900]  講回你生命裡的掙扎和軟弱
[00:16:40.900 --> 00:16:42.900]  你有什麼需要
[00:16:42.900 --> 00:16:47.900]  然後幫他伸出他的手來幫助你
[00:16:47.900 --> 00:16:50.900]  你是願意接受幫忙
[00:16:50.900 --> 00:16:53.900]  我不知道大家肯不肯這樣做
[00:16:53.900 --> 00:16:56.900]  剛才開始的時候
[00:16:56.900 --> 00:16:59.900]  我提過那套戲金祠堂
[00:16:59.900 --> 00:17:03.900]  那個退休的教授叫做Norman
[00:17:03.900 --> 00:17:11.900]  他們剛剛到達金祠堂的湖畔度假
[00:17:11.900 --> 00:17:15.900]  太太當然有很多事情要做
[00:17:15.900 --> 00:17:21.900]  但這位伯伯Norman無所事事
[00:17:21.900 --> 00:17:26.900]  這位太太為了令他有些搞作就跟他說
[00:17:26.900 --> 00:17:33.900]  不如你幫我去叢林摘些車厘子
[00:17:33.900 --> 00:17:37.900]  因為我想焗個車厘子蛋糕
[00:17:37.900 --> 00:17:39.900]  給他一些東西做
[00:17:39.900 --> 00:17:42.900]  帶一隻桶給他去摘
[00:17:42.900 --> 00:17:45.900]  其實去叢林那條路
[00:17:45.900 --> 00:17:50.900]  Norman以前走過千百次
[00:17:50.900 --> 00:17:54.900]  不過這次不知為什麼
[00:17:54.900 --> 00:17:58.900]  走著走著就迷路了
[00:17:58.900 --> 00:18:01.900]  糟了,找不到
[00:18:01.900 --> 00:18:04.900]  於是他非常害怕
[00:18:04.900 --> 00:18:07.900]  不斷跑,不斷跑
[00:18:07.900 --> 00:18:12.900]  終於讓他跑到那間度假屋
[00:18:12.900 --> 00:18:15.900]  不過上氣不接客氣
[00:18:15.900 --> 00:18:21.900]  當他太太看見丈夫滿頭大汗
[00:18:21.900 --> 00:18:26.900]  但拿著桶子,桶子裏面甚麼都沒有
[00:18:26.900 --> 00:18:27.900]  空空的
[00:18:27.900 --> 00:18:29.900]  她就問她丈夫
[00:18:29.900 --> 00:18:34.900]  你摘到的車厘子去了哪裏?
[00:18:34.900 --> 00:18:37.900]  你猜她丈夫怎樣回答?
[00:18:37.900 --> 00:18:40.900]  吃光了
[00:18:40.900 --> 00:18:47.900]  其實太太很明白她丈夫
[00:18:47.900 --> 00:18:52.900]  知道這當然不是事實
[00:18:52.900 --> 00:18:54.900]  不過她很會做
[00:18:54.900 --> 00:18:57.900]  她沒有追問下去
[00:18:57.900 --> 00:18:58.900]  過了一會兒
[00:18:58.900 --> 00:19:02.900]  Norman就自己爆了出來
[00:19:02.900 --> 00:19:06.900]  說剛才差點迷路
[00:19:06.900 --> 00:19:09.900]  找了很久才找到回來
[00:19:09.900 --> 00:19:15.900]  她太太馬上給了他一個很大的肯定
[00:19:15.900 --> 00:19:17.900]  她這樣說
[00:19:17.900 --> 00:19:20.900]  You are my knight with a shining armor
[00:19:20.900 --> 00:19:23.900]  Riding on a horse and I am at your back
[00:19:23.900 --> 00:19:30.900]  這個在她的眼前練技佔長
[00:19:30.900 --> 00:19:33.900]  以前很了不起的教授
[00:19:33.900 --> 00:19:37.900]  現在好像變得很軟弱的丈夫
[00:19:37.900 --> 00:19:42.900]  她太太仍然很願意來鼓勵他
[00:19:42.900 --> 00:19:49.900]  認定她丈夫是一個穿著閃閃的盔甲
[00:19:49.900 --> 00:19:52.900]  坐在一匹進馬上的武士
[00:19:52.900 --> 00:19:56.900]  而她自己就是那個在背後
[00:19:56.900 --> 00:20:00.900]  甘心情願與他同行的另一半
[00:20:00.900 --> 00:20:04.900]  我想問一下,換作是你
[00:20:04.900 --> 00:20:09.900]  你又願不願意向你身邊的弟兄姊妹
[00:20:09.900 --> 00:20:13.900]  分享你的軟弱和需要
[00:20:13.900 --> 00:20:20.900]  讓他們轉過頭來來鼓勵你
[00:20:20.900 --> 00:20:22.900]  另一個角色
[00:20:22.900 --> 00:20:24.900]  你可以再想想
[00:20:24.900 --> 00:20:30.900]  如果你是那位退休教授的太太
[00:20:30.900 --> 00:20:37.900]  有一個比你資深得多的弟兄姊妹
[00:20:37.900 --> 00:20:41.900]  跟你分享了她的需要之後
[00:20:41.900 --> 00:20:44.900]  你會怎樣回應呢?
[00:20:44.900 --> 00:20:47.900]  如果說到需要
[00:20:47.900 --> 00:20:49.900]  我想告訴你
[00:20:49.900 --> 00:20:53.900]  在我們四周真的多得不得了
[00:20:53.900 --> 00:20:56.900]  可能是經濟上的問題
[00:20:56.900 --> 00:20:59.900]  可能是健康上的問題
[00:20:59.900 --> 00:21:02.900]  可能是家庭上的問題
[00:21:02.900 --> 00:21:07.900]  這些需要無論在教會裡裡外外
[00:21:07.900 --> 00:21:09.900]  數之不盡
[00:21:09.900 --> 00:21:12.900]  有些時候我們會覺得
[00:21:12.900 --> 00:21:17.900]  自己其實能夠付出的
[00:21:17.900 --> 00:21:19.900]  可以做得到的
[00:21:19.900 --> 00:21:22.900]  其實很有限
[00:21:22.900 --> 00:21:25.900]  那就選擇不回應吧
[00:21:25.900 --> 00:21:29.900]  算了,當看不到罷咒吧
[00:21:29.900 --> 00:21:32.900]  曾經有人這樣說過
[00:21:32.900 --> 00:21:37.900]  今日教會其中最大的一個問題就是
[00:21:37.900 --> 00:21:40.900]  信仰個人化
[00:21:40.900 --> 00:21:44.900]  只要搞定自己就行了
[00:21:44.900 --> 00:21:48.900]  身邊的人不用怎麼理
[00:21:48.900 --> 00:21:51.900]  容讓,我在這裡挑戰大家
[00:21:51.900 --> 00:21:54.900]  你究竟知不知道
[00:21:54.900 --> 00:21:57.900]  你所屬的團契和小組
[00:21:57.900 --> 00:22:02.900]  又或者坐在你身邊的弟兄姊妹
[00:22:02.900 --> 00:22:06.900]  她真正的需要是什麼?
[00:22:06.900 --> 00:22:08.900]  當你知道之後
[00:22:08.900 --> 00:22:11.900]  並且能夠作出即時
[00:22:11.900 --> 00:22:16.900]  具體的關心和回應
[00:22:16.900 --> 00:22:20.900]  保羅在哥倫多後書八章第九節
[00:22:20.900 --> 00:22:22.900]  曾經這樣說
[00:22:22.900 --> 00:22:25.900]  你們知道我們主耶穌基督的恩典
[00:22:25.900 --> 00:22:27.900]  祂本來富足
[00:22:27.900 --> 00:22:29.900]  卻為你們成了貧窮
[00:22:29.900 --> 00:22:31.900]  叫你們因祂的貧窮
[00:22:31.900 --> 00:22:33.900]  可以成為富足
[00:22:33.900 --> 00:22:38.900]  其實我們能夠參與在其中
[00:22:38.900 --> 00:22:41.900]  為身邊的弟兄姊妹
[00:22:41.900 --> 00:22:44.900]  付出實質的幫助
[00:22:44.900 --> 00:22:47.900]  能夠彼此建立
[00:22:47.900 --> 00:22:50.900]  這是神給你的恩典
[00:22:50.900 --> 00:22:55.900]  因為你能夠祝福身邊的人
[00:22:55.900 --> 00:23:02.900]  這也是上帝擺放在你生命當中
[00:23:02.900 --> 00:23:05.900]  和你身邊的弟兄姊妹
[00:23:05.900 --> 00:23:08.900]  那份手足之情
[00:23:08.900 --> 00:23:11.900]  其實保羅所面對的缺乏
[00:23:11.900 --> 00:23:15.900]  剛才說他要一件外衣
[00:23:15.900 --> 00:23:18.900]  要一些書,要一些皮卷
[00:23:18.900 --> 00:23:21.900]  這些是很實質的東西
[00:23:21.900 --> 00:23:24.900]  但他同時更加需要面對的
[00:23:24.900 --> 00:23:28.900]  就是眾叛親離的情況
[00:23:28.900 --> 00:23:32.900]  剛才我們讀過第十至第十二節
[00:23:32.900 --> 00:23:36.900]  在第十節的上半節指出
[00:23:36.900 --> 00:23:38.900]  他以往的一個很好的童工
[00:23:38.900 --> 00:23:40.900]  叫做底瑪
[00:23:40.900 --> 00:23:43.900]  描述他貪愛世界
[00:23:43.900 --> 00:23:45.900]  所以離棄了保羅
[00:23:45.900 --> 00:23:48.900]  去了貼薩羅尼加這個地方
[00:23:48.900 --> 00:23:51.900]  貼薩羅尼加是什麼地方呢?
[00:23:51.900 --> 00:23:55.900]  是馬其頓一個很重要的港口
[00:23:55.900 --> 00:24:01.900]  也是今天希臘裡面第二大重要的城市
[00:24:01.900 --> 00:24:03.900]  所以你想像得到
[00:24:03.900 --> 00:24:09.900]  它是一個屬乎世界商業非常繁盛的地方
[00:24:09.900 --> 00:24:16.900]  當然有其他聖經學者會加多一個觀察
[00:24:16.900 --> 00:24:22.900]  就是說貼薩羅尼加也是底瑪的鄉下
[00:24:22.900 --> 00:24:26.900]  所以他也要回鄉
[00:24:26.900 --> 00:24:30.900]  你不要理他究竟是貪愛世界
[00:24:30.900 --> 00:24:32.900]  或者回鄉也好
[00:24:32.900 --> 00:24:37.900]  哥羅西書四章十四節這裡寫給你
