
[00:00:00.000 --> 00:00:04.500]  好 那我們這次繼續去看這個敬拜的系列
[00:05:14.500 --> 00:05:16.500]  左下角那裡就是富士山
[00:05:16.500 --> 00:05:17.500]  有不同的地圖
[00:05:17.500 --> 00:05:19.500]  就有不同的代號
[00:05:19.500 --> 00:05:21.500]  來告訴我們
[00:05:21.500 --> 00:05:23.500]  地上一些真實的東西
[00:05:23.500 --> 00:05:24.500]  某一方面
[00:05:24.500 --> 00:05:25.500]  沒有一個地圖
[00:05:25.500 --> 00:05:27.500]  會告訴你所有的東西
[00:05:27.500 --> 00:05:28.500]  因為不可能的
[00:05:28.500 --> 00:05:29.500]  是不是
[00:05:29.500 --> 00:05:31.500]  譬如芝加哥這個地圖
[00:05:31.500 --> 00:05:32.500]  我們在那一格的地方
[00:05:32.500 --> 00:05:34.500]  就是那個Pink
[00:05:34.500 --> 00:05:36.500]  就是粉紅色那個地方
[00:05:36.500 --> 00:05:38.500]  你不可以拿著地圖
[00:05:38.500 --> 00:05:39.500]  然後我們在街上畫
[00:05:39.500 --> 00:05:42.500]  為什麼地上不是粉紅色
[00:05:42.500 --> 00:05:43.500]  你不會這樣看的
[00:05:43.500 --> 00:05:44.500]  是不是
[00:05:44.500 --> 00:05:45.500]  你絕對不會這樣看
[00:05:45.500 --> 00:05:47.500]  因為那個只不過是一個代號
[00:05:47.500 --> 00:05:48.500]  但是你不可以說
[00:05:48.500 --> 00:05:50.500]  地圖的創作者
[00:05:50.500 --> 00:05:53.500]  畫地圖的人是錯的
[00:05:53.500 --> 00:05:54.500]  因為他有他的代號
[00:05:54.500 --> 00:05:55.500]  有他的顏色
[00:05:55.500 --> 00:05:57.500]  有所謂的Legend
[00:05:57.500 --> 00:05:58.500]  去告訴你
[00:05:58.500 --> 00:05:59.500]  地面上面
[00:05:59.500 --> 00:06:00.500]  事實上面發生的事
[00:06:00.500 --> 00:06:01.500]  我想告訴你
[00:06:01.500 --> 00:06:04.500]  有一些不同的訊息
[00:06:04.500 --> 00:06:05.500]  沒有一個地圖
[00:06:05.500 --> 00:06:07.500]  會告訴你所有的東西
[00:06:07.500 --> 00:06:08.500]  也沒有一個地圖
[00:06:08.500 --> 00:06:10.500]  如果真的畫出來的時候
[00:06:10.500 --> 00:06:11.500]  就是去欺騙我們
[00:06:11.500 --> 00:06:13.500]  或者是騙我們
[00:06:13.500 --> 00:06:15.500]  對不對
[00:06:15.500 --> 00:06:16.500]  因為每一個地圖
[00:06:16.500 --> 00:06:19.500]  都會透露不同的資訊
[00:06:19.500 --> 00:06:20.500]  在事實上面
[00:06:20.500 --> 00:06:22.500]  某一些的資訊
[00:06:22.500 --> 00:06:23.500]  你就不能夠說
[00:06:23.500 --> 00:06:24.500]  右邊那個地圖
[00:06:24.500 --> 00:06:25.500]  不是地勢的地圖
[00:06:25.500 --> 00:06:27.500]  所以那是錯的地圖
[00:06:27.500 --> 00:06:28.500]  三個地圖
[00:06:28.500 --> 00:06:30.500]  三個都對的
[00:06:30.500 --> 00:06:32.500]  三個地圖都是表達真理
[00:06:32.500 --> 00:06:33.500]  也都是表達
[00:06:33.500 --> 00:06:36.500]  真理Truth的某一方面
[00:06:36.500 --> 00:06:37.500]  我們看地圖的時候
[00:06:37.500 --> 00:06:38.500]  很少會說這些東西
[00:06:38.500 --> 00:06:39.500]  你說幹什麼
[00:06:39.500 --> 00:06:40.500]  說這些東西
[00:06:40.500 --> 00:06:42.500]  我們知道怎麼看而已
[00:06:42.500 --> 00:06:43.500]  但我想告訴你
[00:06:43.500 --> 00:06:45.500]  看聖經其實都是一樣
[00:06:45.500 --> 00:06:47.500]  好像看地圖一樣
[00:06:47.500 --> 00:06:49.500]  你要明白那些Legend
[00:06:49.500 --> 00:06:50.500]  明白那些Symbol
[00:06:50.500 --> 00:06:52.500]  到底是表達什麼
[00:06:52.500 --> 00:06:53.500]  想說什麼
[00:06:53.500 --> 00:06:55.500]  所以看《創世》的第二章
[00:06:55.500 --> 00:06:57.500]  其實有一點點像地圖
[00:06:57.500 --> 00:06:59.500]  正如我剛才所說
[00:06:59.500 --> 00:07:03.500]  這個故事是有很多的記號
[00:07:03.500 --> 00:07:05.500]  好像一個地圖
[00:07:05.500 --> 00:07:07.500]  有很多不同的顏色一樣
[00:07:07.500 --> 00:07:09.500]  到底它想解釋些什麼
[00:07:09.500 --> 00:07:11.500]  或者透露些什麼的資訊
[00:07:11.500 --> 00:07:13.500]  這裡我想告訴你
[00:07:13.500 --> 00:07:15.500]  聖經特別頭幾章
[00:07:15.500 --> 00:07:17.500]  其實不是解答我們
[00:07:17.500 --> 00:07:19.500]  很多現代人的問題
[00:07:19.500 --> 00:07:21.500]  其實最主要要解答一個
[00:07:21.500 --> 00:07:23.500]  更重要的問題
[00:07:23.500 --> 00:07:25.500]  就是我們為什麼在這裡
[00:07:25.500 --> 00:07:27.500]  我們的身份
[00:07:27.500 --> 00:07:29.500]  我們所謂的identity
[00:07:29.500 --> 00:07:31.500]  上帝創造我們
[00:07:31.500 --> 00:07:34.500]  我們在這個世界裡面
[00:07:34.500 --> 00:07:36.500]  我們出現我們的生存
[00:07:36.500 --> 00:07:38.500]  到底我是誰
[00:07:38.500 --> 00:07:40.500]  我是一個怎樣的人
[00:07:40.500 --> 00:07:42.500]  創造主他的計劃
[00:07:42.500 --> 00:07:44.500]  創造主他的design
[00:07:44.500 --> 00:07:45.500]  他的設計
[00:07:45.500 --> 00:07:50.500]  到底是怎樣去回答
[00:07:50.500 --> 00:07:51.500]  這些問題
[00:07:51.500 --> 00:07:55.500]  所以如果我們看伊甸園的時候
[00:07:55.500 --> 00:07:56.500]  Eden
[00:07:56.500 --> 00:07:58.500]  或者Garden of Eden
[00:07:58.500 --> 00:07:59.500]  我們明白
[00:07:59.500 --> 00:08:01.500]  原來好像一個地圖一樣
[00:08:01.500 --> 00:08:02.500]  它有不同的顏色
[00:08:02.500 --> 00:08:03.500]  有不同的symbol
[00:08:03.500 --> 00:08:05.500]  我們就想一下
[00:08:05.500 --> 00:08:08.500]  應該怎樣去看伊甸園聖經
[00:08:08.500 --> 00:08:09.500]  當我們這樣說
[00:08:09.500 --> 00:08:11.500]  好像看地圖一樣
[00:08:11.500 --> 00:08:14.500]  看一個伊甸園的記載
[00:08:14.500 --> 00:08:19.500]  好像看一個symbolic story
[00:08:19.500 --> 00:08:20.500]  一個敘述
[00:08:20.500 --> 00:08:22.500]  裡面有不同的符號的時候
[00:08:22.500 --> 00:08:24.500]  不會令到這個故事
[00:08:24.500 --> 00:08:27.500]  少了歷史性
[00:08:27.500 --> 00:08:29.500]  也不會令到這個故事
[00:08:29.500 --> 00:08:31.500]  所敘述的東西
[00:08:31.500 --> 00:08:33.500]  是少了真實性的
[00:08:33.500 --> 00:08:34.500]  一樣這麼真實
[00:08:34.500 --> 00:08:36.500]  只不過寫出來的方法
[00:08:36.500 --> 00:08:37.500]  說出來的方法
[00:08:37.500 --> 00:08:40.500]  是一個symbolic的方法
[00:08:40.500 --> 00:08:42.500]  一個記號的方法
[00:08:42.500 --> 00:08:44.500]  等於我們看地圖一樣
[00:08:44.500 --> 00:08:46.500]  所以如果我們看伊甸的時候
[00:08:46.500 --> 00:08:47.500]  你記得
[00:08:47.500 --> 00:08:49.500]  這段聖經應該大家都很熟悉
[00:08:49.500 --> 00:08:51.500]  或者有些印象
[00:08:51.500 --> 00:08:56.500]  伊甸門口是向哪個方向的
[00:08:56.500 --> 00:08:57.500]  東面
[00:08:57.500 --> 00:08:58.500]  向東面
[00:08:58.500 --> 00:09:00.500]  然後有金有銀
[00:09:00.500 --> 00:09:01.500]  有樹木
[00:09:01.500 --> 00:09:03.500]  有花草等等
[00:09:03.500 --> 00:09:07.500]  門口是誰守的
[00:09:07.500 --> 00:09:08.500]  記得嗎
[00:09:08.500 --> 00:09:11.500]  是誰守門口
[00:09:11.500 --> 00:09:12.500]  不記得了
[00:09:12.500 --> 00:09:14.500]  基路柏
[00:09:14.500 --> 00:09:16.500]  基路柏
[00:09:16.500 --> 00:09:21.500]  基路柏是那些把守聖所的活物
[00:09:21.500 --> 00:09:23.500]  天使
[00:09:23.500 --> 00:09:25.500]  他把守著門口
[00:09:25.500 --> 00:09:27.500]  是向東
[00:09:27.500 --> 00:09:28.500]  這幾樣東西
[00:09:28.500 --> 00:09:33.500]  你就大概知道伊甸園到底是一回什麼事
[00:09:33.500 --> 00:09:35.500]  一個怎樣的地方
[00:09:35.500 --> 00:09:36.500]  譬如
[00:09:36.500 --> 00:09:37.500]  會幕
[00:09:37.500 --> 00:09:39.500]  就是之後的
[00:09:39.500 --> 00:09:41.500]  出埃及之後
[00:09:41.500 --> 00:09:42.500]  以色列人
[00:09:42.500 --> 00:09:45.500]  在曠野
[00:09:45.500 --> 00:09:46.500]  又說你做一個會幕
[00:09:46.500 --> 00:09:47.500]  我住在你中間
[00:09:47.500 --> 00:09:50.500]  其實會幕就好像我們紮營一樣
[00:09:50.500 --> 00:09:51.500]  紮了又收
[00:09:51.500 --> 00:09:52.500]  紮了又收
[00:09:52.500 --> 00:09:53.500]  然後繼續上路
[00:09:53.500 --> 00:09:55.500]  這個叫tabernacle 會幕
[00:09:55.500 --> 00:09:57.500]  會幕是有什麼守著的
[00:09:57.500 --> 00:09:58.500]  聖所有什麼守著
[00:09:58.500 --> 00:10:01.500]  就是基路柏
[00:10:01.500 --> 00:10:05.500]  會幕是門口向哪裡
[00:10:05.500 --> 00:10:07.500]  向東
[00:10:07.500 --> 00:10:08.500]  到鎖門
[00:10:08.500 --> 00:10:10.500]  他做一個石的聖殿
[00:10:10.500 --> 00:10:13.500]  在耶路撒
[00:10:13.500 --> 00:10:14.500]  也有基路柏
[00:10:14.500 --> 00:10:16.500]  守著聖所
[00:10:16.500 --> 00:10:18.500]  打守著聖所的門口
[00:10:18.500 --> 00:10:24.500]  我想問聖所或者聖殿的門口是向哪裡
[00:10:24.500 --> 00:10:25.500]  向東
[00:10:25.500 --> 00:10:27.500]  向東很簡單
[00:10:27.500 --> 00:10:28.500]  伊甸也向東
[00:10:28.500 --> 00:10:29.500]  會幕也向東
[00:10:29.500 --> 00:10:31.500]  聖殿也向東
[00:10:31.500 --> 00:10:32.500]  你就知道伊甸園
[00:10:32.500 --> 00:10:35.500]  伊甸園到底是一回什麼事
[00:10:35.500 --> 00:10:37.500]  所以伊甸園其實是一個聖所
[00:10:37.500 --> 00:10:41.500]  或者應該是第一個的聖所
[00:10:41.500 --> 00:10:44.500]  第一個冒犯的聖所
[00:10:44.500 --> 00:10:47.500]  這裡想解釋什麼
[00:10:47.500 --> 00:10:50.500]  就是說上帝創造萬有的時候
[00:10:50.500 --> 00:10:53.500]  他去設立這個世界的時候
[00:10:53.500 --> 00:10:55.500]  其實好像設立一個聖所
[00:10:55.500 --> 00:10:57.500]  是一個神聖的地方
[00:10:57.500 --> 00:10:59.500]  第一章你曾經聽過我講
[00:10:59.500 --> 00:11:03.500]  是七日來創立這個世界
[00:11:03.500 --> 00:11:06.500]  又是一個symbolic story
[00:11:06.500 --> 00:11:08.500]  去告訴你
[00:11:08.500 --> 00:11:11.500]  不是一些地質地理
[00:11:11.500 --> 00:11:13.500]  遠古歷史的問題
[00:11:13.500 --> 00:11:14.500]  不是科學的問題
[00:11:14.500 --> 00:11:16.500]  他想解答的就是
[00:11:16.500 --> 00:11:20.500]  這個世界存在
[00:11:20.500 --> 00:11:22.500]  到底有什麼意義
[00:11:22.500 --> 00:11:24.500]  所以創世紀第一章用了七日
[00:11:24.500 --> 00:11:27.500]  來交代整個創立世界的過程
[00:11:27.500 --> 00:11:29.500]  就是說整個世界
[00:11:29.500 --> 00:11:32.500]  就好像一個聖殿一樣
[00:11:32.500 --> 00:11:34.500]  可以叫宇宙大殿一樣
[00:11:34.500 --> 00:11:36.500]  當你看到穹倉
[00:11:36.500 --> 00:11:40.500]  看到大自然這麼美麗的時候
[00:11:40.500 --> 00:11:44.500]  那個設計這麼精深的時候
[00:11:44.500 --> 00:11:46.500]  創世紀第一章說
[00:11:46.500 --> 00:11:48.500]  It's a sacred place
[00:11:48.500 --> 00:11:51.500]  我們站在這個地方
[00:11:51.500 --> 00:11:53.500]  享受大自然的時候
[00:11:53.500 --> 00:11:56.500]  是一個神聖的地方
[00:11:56.500 --> 00:11:58.500]  是上帝居住的地方
[00:11:58.500 --> 00:12:01.500]  所以第七天上帝就安息了
[00:12:01.500 --> 00:12:04.500]  他就住在他的所謂聖殿
[00:12:04.500 --> 00:12:06.500]  整個宇宙的聖殿
[00:12:06.500 --> 00:12:07.500]  然後第二章就是
[00:12:07.500 --> 00:12:09.500]  今天我們看的伊甸經文
[00:12:09.500 --> 00:12:12.500]  就好像鏡頭去到焦點
[00:12:12.500 --> 00:12:14.500]  放在某一個地方
[00:12:14.500 --> 00:12:18.500]  叫做伊甸
[00:12:18.500 --> 00:12:22.500]  伊甸也好像聖所一樣
[00:12:22.500 --> 00:12:24.500]  有基督派把手向著東
[00:12:24.500 --> 00:12:26.500]  然後有金與銀
[00:12:26.500 --> 00:12:28.500]  到底他想說些什麼
[00:12:28.500 --> 00:12:32.500]  想解釋一個身份的問題
[00:12:32.500 --> 00:12:34.500]  為什麼我們在這裡
[00:12:34.500 --> 00:12:36.500]  為什麼你存在
[00:12:36.500 --> 00:12:38.500]  當我們說到身份
[00:12:38.500 --> 00:12:40.500]  說到身份的時候
[00:12:40.500 --> 00:12:42.500]  很多時候我們都會
[00:12:42.500 --> 00:12:45.500]  我們不是這麼多想這件事
[00:12:45.500 --> 00:12:48.500]  譬如你認識一個新朋友
[00:12:48.500 --> 00:12:51.500]  你介紹你自己
[00:12:51.500 --> 00:12:54.500]  我們通常會怎樣介紹自己
[00:12:54.500 --> 00:12:57.500]  我說可能我是一個學生
[00:12:57.500 --> 00:12:59.500]  我是一個牧師
[00:12:59.500 --> 00:13:06.500]  我是一個財政的人員
[00:13:06.500 --> 00:13:09.500]  會計師或者教師等等
[00:13:09.500 --> 00:13:12.500]  或者我是一個Housewife
[00:13:12.500 --> 00:13:14.500]  我是一個Manager等等
[00:13:14.500 --> 00:13:17.500]  這些都是我們做的事
[00:13:17.500 --> 00:13:20.500]  因為我們一個星期七天
[00:13:20.500 --> 00:13:22.500]  大部分時間都是我們的工作
[00:13:22.500 --> 00:13:23.500]  所以有時候我們的身份
[00:13:23.500 --> 00:13:25.500]  就是從我們的工作而來
[00:13:25.500 --> 00:13:27.500]  我們做的事而來
[00:13:27.500 --> 00:13:30.500]  但你知道我們做的事而來
[00:13:30.500 --> 00:13:35.500]  如果你這樣去定我們的身份的話
[00:13:35.500 --> 00:13:37.500]  這個就不是很絕對
[00:13:37.500 --> 00:13:41.500]  因為經常會變
[00:13:41.500 --> 00:13:44.500]  我還沒做牧師之前
[00:13:44.500 --> 00:13:46.500]  我是化驗室裡面做的
[00:13:46.500 --> 00:13:48.500]  因為我是進實驗室
[00:13:48.500 --> 00:13:51.500]  按緊急掣那些
[00:13:51.500 --> 00:13:53.500]  因為我是讀化學的
[00:13:53.500 --> 00:13:55.500]  我就在實驗室裡面做
[00:13:55.500 --> 00:13:56.500]  那你問我是誰
[00:13:56.500 --> 00:13:57.500]  我就是一個實驗室裡
[00:13:57.500 --> 00:13:59.500]  按緊急掣的人
[00:13:59.500 --> 00:14:01.500]  我是一個化學師
[00:14:01.500 --> 00:14:03.500]  然後我現在就是牧師
[00:14:03.500 --> 00:14:05.500]  所以這些東西經常都會變
[00:14:05.500 --> 00:14:07.500]  到我牧師要退休的時候
[00:14:07.500 --> 00:14:10.500]  我還是不是一個牧師
[00:14:10.500 --> 00:14:12.500]  或者你的職業轉變的時候
[00:14:12.500 --> 00:14:13.500]  你轉行的時候
[00:14:13.500 --> 00:14:15.500]  你到底是哪一個呢
[00:14:15.500 --> 00:14:17.500]  怎樣去解答你的身份的問題
[00:14:17.500 --> 00:14:19.500]  identity的問題
[00:14:19.500 --> 00:14:22.500]  到底你是誰我是誰
[00:14:22.500 --> 00:14:24.500]  或者你介紹你自己的時候
[00:14:24.500 --> 00:14:26.500]  很多時候你不會用
[00:14:26.500 --> 00:14:27.500]  一個這樣的方法
[00:14:27.500 --> 00:14:31.500]  譬如我們知道那些人體
[00:14:31.500 --> 00:14:34.500]  你的化學的成分
[00:14:34.500 --> 00:14:36.500]  大概有六樣
[00:14:36.500 --> 00:14:40.500]  譬如carbon水hydrogen等等
[00:14:40.500 --> 00:14:41.500]  你不會介紹你自己
[00:14:41.500 --> 00:14:44.500]  百分之九十九我就是水
[00:14:44.500 --> 00:14:48.500]  氮和氧氣等等這些
[00:14:48.500 --> 00:14:49.500]  碳加起來
[00:14:49.500 --> 00:14:51.500]  這個就是我了
[00:14:51.500 --> 00:14:52.500]  你明白我的意思嗎
[00:14:52.500 --> 00:14:53.500]  什麼叫identity
[00:14:53.500 --> 00:14:55.500]  我是誰
[00:14:55.500 --> 00:14:57.500]  聖經開頭這段
[00:14:57.500 --> 00:14:58.500]  和整本聖經
[00:14:58.500 --> 00:15:00.500]  其實就是在解答這個問題
[00:15:00.500 --> 00:15:01.500]  你為什麼在這裡
[00:15:01.500 --> 00:15:03.500]  why are you here
[00:15:03.500 --> 00:15:05.500]  why do you even exist
[00:15:05.500 --> 00:15:08.500]  原來就是上帝創造我們
[00:15:08.500 --> 00:15:10.500]  你就是上帝所創造的
[00:15:10.500 --> 00:15:14.500]  奇妙的人
[00:15:14.500 --> 00:15:17.500]  我們這個人生
[00:15:17.500 --> 00:15:18.500]  或者我們的存在
[00:15:18.500 --> 00:15:20.500]  是一個奇妙的創造
[00:15:20.500 --> 00:15:21.500]  我們信主的人
[00:15:21.500 --> 00:15:23.500]  更加明白
[00:15:23.500 --> 00:15:26.500]  我們就是上帝的兒女
[00:15:26.500 --> 00:15:28.500]  上帝的兒女
[00:15:28.500 --> 00:15:29.500]  我們教會
[00:15:29.500 --> 00:15:31.500]  我們神的子民
[00:15:31.500 --> 00:15:35.500]  這一個答案
[00:15:35.500 --> 00:15:38.500]  用上帝來定我們的身份
[00:15:38.500 --> 00:15:39.500]  就是不會變的
[00:15:39.500 --> 00:15:42.500]  因為上帝不會變
[00:15:42.500 --> 00:15:43.500]  你是上帝的兒女
[00:15:43.500 --> 00:15:44.500]  上帝所創造的
[00:15:44.500 --> 00:15:45.500]  今天
[00:15:45.500 --> 00:15:46.500]  明天
[00:15:46.500 --> 00:15:47.500]  明日
[00:15:47.500 --> 00:15:48.500]  直到永恆
[00:15:48.500 --> 00:15:50.500]  你都是不會變的
