
[00:00:00.000 --> 00:00:02.000]  我們領受神的位置之外
[00:04:45.280 --> 00:04:49.120]  當然今天不是焦點放在俄巴底那裏,是值得我們去探索的
[00:04:49.120 --> 00:04:52.840]  以利亞他來被俄巴底尋見
[00:04:52.840 --> 00:04:57.000]  俄巴底就說我們很想找你,你叫阿蝦來見我吧
[00:04:57.000 --> 00:04:59.840]  俄巴底都很害怕的,他是貪生怕死的
[00:04:59.840 --> 00:05:00.600]  如果你回頭看的時候
[00:05:00.600 --> 00:05:04.800]  我怕我一會兒去見阿蝦不見了你,那我怎麼辦呢?
[00:05:04.800 --> 00:05:07.440]  以利亞作出保證,你一定會找到我
[00:05:07.440 --> 00:05:11.080]  終於他們大家去相見了
[00:05:11.080 --> 00:05:14.960]  當他們一見面的時候,阿蝦就罵以利亞
[00:05:15.400 --> 00:05:17.640]  你就是罪魁禍首
[00:05:17.640 --> 00:05:20.640]  但究竟哪一個才是真正的禍首呢?
[00:05:20.640 --> 00:05:25.320]  我們一起來看看聶旺記上第十八章第十七節
[00:05:25.320 --> 00:05:26.400]  我們一起來讀出
[00:05:26.400 --> 00:05:29.680]  阿蝦見了以利亞便說
[00:05:29.680 --> 00:05:33.000]  死已息烈,遭災的就是你嗎?
[00:05:33.000 --> 00:05:36.560]  這句話就包含了那種斥責、不滿
[00:05:36.560 --> 00:05:39.920]  阿蝦就說本來我們國家一直都是很平靜、安穩的
[00:05:39.920 --> 00:05:41.960]  是你現在搞亂當
[00:05:41.960 --> 00:05:44.800]  令到我們的國家陷在這個困境當中
[00:05:45.320 --> 00:05:47.800]  阿蝦都來下令全國通緝他
[00:05:47.800 --> 00:05:50.840]  就是你令到我們遭災,是嗎?
[00:05:50.840 --> 00:05:53.360]  其實這是一個悲劇
[00:05:53.360 --> 00:05:57.800]  但這個悲劇不斷重複在我們周圍,包括我們自己身上
[00:05:57.800 --> 00:06:01.520]  當一個人有時候陷在困境當中的時候
[00:06:01.520 --> 00:06:03.360]  往往有時候我們不去檢討
[00:06:03.360 --> 00:06:05.880]  為什麼今天我會落在這種境況當中
[00:06:05.880 --> 00:06:09.600]  很多時候我們是會將責任委過於人
[00:06:09.600 --> 00:06:13.840]  是他對我不好,是他針對我,是他作弄我
[00:06:13.840 --> 00:06:15.840]  所以我落在這個地步當中
[00:06:15.840 --> 00:06:19.720]  我們不會去反省,究竟在這件事上
[00:06:19.720 --> 00:06:22.200]  我有沒有責任來承擔
[00:06:22.200 --> 00:06:25.560]  正如我們在罵佔中,在破壞香港的安定繁榮
[00:06:25.560 --> 00:06:30.200]  但我們有沒有探究,為什麼他們要推動佔中這件事呢?
[00:06:30.200 --> 00:06:35.200]  阿蝦沒有想到是他引入了巴列的敬拜
[00:06:35.200 --> 00:06:38.520]  以至全國陷入了這個偶像的敬拜當中
[00:06:38.520 --> 00:06:40.920]  是他陷子民於罪當中
[00:06:41.640 --> 00:06:45.640]  以利亞面對阿蝦的質詢的時候
[00:06:45.640 --> 00:06:50.840]  他鏗鏘有聲地回應,甚至直斥其非
[00:06:50.840 --> 00:06:52.840]  我們一起來讀第十八節
[00:06:52.840 --> 00:06:59.520]  「以利亞說:使以色列遭災的不是我,乃是你和你父家
[00:06:59.520 --> 00:07:04.040]  因為你們離棄耶和華的誡命,去隨從巴列」
[00:07:04.040 --> 00:07:07.840]  他很清楚指出,其實是你才是罪魁禍首
[00:07:08.240 --> 00:07:11.880]  是因為你引入了巴列的敬拜,陷子民於罪當中
[00:07:11.880 --> 00:07:13.880]  所以今天才會受苦
[00:07:13.880 --> 00:07:17.800]  接著以利亞提出一個公開比試
[00:07:17.800 --> 00:07:20.440]  為了要證明哪個神是真神
[00:07:20.440 --> 00:07:23.480]  為了要證明哪個才是罪魁禍首
[00:07:23.480 --> 00:07:27.720]  他就要求阿蝦下命令
[00:07:27.720 --> 00:07:31.720]  叫那些拜巴列和亞瑟拉的假先知
[00:07:31.720 --> 00:07:34.000]  上加密山來比試
[00:07:34.000 --> 00:07:36.200]  我們一起來讀第十九節
[00:07:36.920 --> 00:07:41.120]  「現在你當差遣人,招聚以色列眾人
[00:07:41.120 --> 00:07:44.920]  和侍奉巴列的那四百五十個先知
[00:07:44.920 --> 00:07:50.360]  並耶駛別所供養侍奉亞瑟拉的那四百個先知
[00:07:50.360 --> 00:07:53.640]  使他們都上加密山去見我」
[00:07:53.640 --> 00:07:57.360]  以利亞跟他說
[00:07:57.360 --> 00:07:59.680]  你叫眾民
[00:07:59.680 --> 00:08:02.880]  這個眾民一定不會是全國的人民
[00:08:02.880 --> 00:08:06.440]  因為加密山容納不了全國的人民在當中
[00:08:07.560 --> 00:08:10.080]  而這個眾民在獵王記相裡面
[00:08:10.080 --> 00:08:11.200]  第十二章一到十六節
[00:08:11.200 --> 00:08:14.680]  讓我們看到有時候是代表了一些領袖
[00:08:14.680 --> 00:08:17.720]  國家裡面的一些官員
[00:08:17.720 --> 00:08:20.200]  因為他們是人民代表
[00:08:20.200 --> 00:08:23.040]  所以這群人如果見到這個事跡的時候
[00:08:23.040 --> 00:08:27.000]  可能會感染到或者影響下面那群的人民
[00:08:27.000 --> 00:08:28.840]  好了
[00:08:28.840 --> 00:08:32.960]  他要求這些先知上山來比試去見他
[00:08:32.960 --> 00:08:36.240]  當然這四百五十個巴列先知
[00:08:36.240 --> 00:08:37.840]  和那四百個亞瑟拉的先知
[00:08:37.840 --> 00:08:40.400]  也都不是等於全國的先知
[00:08:40.400 --> 00:08:43.880]  是應該在京城裡面服侍著的先知
[00:08:43.880 --> 00:08:47.080]  因為全國有很多的這些廟宇
[00:08:47.080 --> 00:08:49.520]  所以絕對不止這八百五十個
[00:08:49.520 --> 00:08:52.400]  而我們也要留意這些先知
[00:08:52.400 --> 00:08:55.400]  絕對不會全部都是西頓人
[00:08:55.400 --> 00:08:58.160]  有很多是自己以色列的子民
[00:08:58.160 --> 00:09:01.760]  因為當我們來去敬拜去服侍這個神的時候
[00:09:01.760 --> 00:09:03.080]  祂就是公務員來的
[00:09:03.080 --> 00:09:04.720]  有政府的任備
[00:09:04.840 --> 00:09:07.560]  有好的來去申甘
[00:09:07.560 --> 00:09:09.920]  所以有些人就可能會怎樣呢?
[00:09:09.920 --> 00:09:11.680]  就放棄了他們的信仰
[00:09:11.680 --> 00:09:13.800]  反而來服侍這些假神
[00:09:13.800 --> 00:09:16.640]  最終他們是走上了滅亡之路
[00:09:16.640 --> 00:09:19.480]  以利亞這次的公開比試
[00:09:19.480 --> 00:09:20.320]  待會我們會看到
[00:09:20.320 --> 00:09:24.280]  他將自己陷在一個極度不利的境況當中
[00:09:24.280 --> 00:09:26.040]  包括選址
[00:09:26.040 --> 00:09:27.320]  加密山
[00:09:27.320 --> 00:09:30.240]  加密山是近著地中海
[00:09:30.240 --> 00:09:32.520]  是近著推羅西頓
[00:09:32.880 --> 00:09:35.440]  所以不是以利亞的主場
[00:09:35.440 --> 00:09:38.400]  反而是那些假先知的主場
[00:09:38.400 --> 00:09:40.240]  第二,待會我們會看到
[00:09:40.240 --> 00:09:41.040]  上到山的時候
[00:09:41.040 --> 00:09:41.880]  比試的時候
[00:09:41.880 --> 00:09:43.880]  以利亞就讓這班先知
[00:09:43.880 --> 00:09:45.600]  這班假先知
[00:09:45.600 --> 00:09:47.560]  選擇他們的祭物
[00:09:47.560 --> 00:09:50.000]  也都讓他們先去祈禱
[00:09:50.000 --> 00:09:52.720]  接著更加可怕的就是
[00:09:52.720 --> 00:09:55.360]  以利亞將自己陷在一個困境裡面
[00:09:55.360 --> 00:09:59.120]  他要將那些祭物淋水
[00:09:59.120 --> 00:10:00.720]  然後釋求神的降火
[00:10:01.040 --> 00:10:03.320]  這個難度是高很多的
[00:10:03.320 --> 00:10:05.040]  但無論如何
[00:10:05.040 --> 00:10:08.000]  你留意到以利亞面對阿蝦的時候
[00:10:08.000 --> 00:10:10.920]  究竟是誰做主導呢?
[00:10:10.920 --> 00:10:14.680]  原來是以利亞做主導的
[00:10:14.680 --> 00:10:16.360]  他在說
[00:10:16.360 --> 00:10:18.520]  你要上加密山
[00:10:18.520 --> 00:10:19.840]  你得去見我
[00:10:19.840 --> 00:10:22.720]  去命令這個王你去見他
[00:10:22.720 --> 00:10:25.680]  而那時候他沒有告訴你是怎樣比試的
[00:10:25.680 --> 00:10:27.400]  但是阿蝦就很乖
[00:10:27.400 --> 00:10:28.760]  好啊好啊,那我會上來
[00:10:29.360 --> 00:10:31.120]  他叫那些先知上來
[00:10:31.120 --> 00:10:32.640]  好啊好啊,我會叫他上來
[00:10:32.640 --> 00:10:37.160]  一切的設計都是由以利亞來做主導
[00:10:37.160 --> 00:10:41.360]  所以以利亞或許就是一個神的僕人
[00:10:41.360 --> 00:10:43.400]  在當時的社會裡面是沒有地位
[00:10:43.400 --> 00:10:46.160]  但是面對著這麼龐大的邪惡勢力
[00:10:46.160 --> 00:10:47.600]  面對著這個王
[00:10:47.600 --> 00:10:51.480]  他竟然是在做一個帶領的工作
[00:10:51.480 --> 00:10:53.680]  所以弟兄姊妹,請你記住
[00:10:53.680 --> 00:10:56.440]  神看你是很重要
[00:10:56.440 --> 00:10:58.040]  你不要看輕自己
[00:10:58.880 --> 00:11:01.000]  別人覺得你可能沒有什麼地位
[00:11:01.000 --> 00:11:03.120]  但是如果你很肯定你是神的兒女
[00:11:03.120 --> 00:11:05.440]  你是很有權力
[00:11:05.440 --> 00:11:07.720]  特別是你為神工作的時候
[00:11:07.720 --> 00:11:09.840]  你按神的心意而行的時候
[00:11:09.840 --> 00:11:11.640]  你的能力是很大的
[00:11:11.640 --> 00:11:12.920]  好了
[00:11:12.920 --> 00:11:15.240]  我們也要有一個印象
[00:11:15.240 --> 00:11:17.280]  有時候我們有些誤解
[00:11:17.280 --> 00:11:19.400]  以為一講完之後就馬上上山
[00:11:19.400 --> 00:11:20.120]  不是的
[00:11:20.120 --> 00:11:21.720]  他講完之後
[00:11:21.720 --> 00:11:22.360]  你想一下
[00:11:22.360 --> 00:11:24.240]  那個王要去吩咐
[00:11:24.240 --> 00:11:27.120]  要去通傳那些祭司
[00:11:27.440 --> 00:11:28.880]  那些祭司要準備
[00:11:28.880 --> 00:11:30.280]  所以不是即日發生
[00:11:30.280 --> 00:11:32.800]  如果我們看聖經的時候
[00:11:32.800 --> 00:11:34.480]  二十六節裡面就記載
[00:11:34.480 --> 00:11:36.000]  他們是清晨上山
[00:11:36.000 --> 00:11:37.360]  但是以利亞已經在山上
[00:11:37.360 --> 00:11:39.480]  所以可能是幾天之後
[00:11:39.480 --> 00:11:40.920]  好了
[00:11:40.920 --> 00:11:43.040]  以利亞要比事之先
[00:11:43.040 --> 00:11:44.800]  就先去指責這班子民
[00:11:44.800 --> 00:11:47.680]  心慈良義
[00:11:47.680 --> 00:11:50.560]  聖經裡面可以記載
[00:11:50.560 --> 00:11:53.880]  他們早就以利亞已經在山上等候他們來
[00:11:54.440 --> 00:11:58.040]  當這班子民、這班領袖和這些假先知
[00:11:58.040 --> 00:11:59.560]  包括那哈上山之後
[00:11:59.560 --> 00:12:03.600]  以利亞未來比事之先
[00:12:03.600 --> 00:12:05.400]  就走到這班群眾面前
[00:12:05.400 --> 00:12:06.840]  來指責他們
[00:12:06.840 --> 00:12:10.360]  我們一起來讀聖經第十八章二十一節
[00:12:10.360 --> 00:12:11.160]  我們一起來讀出
[00:12:25.440 --> 00:12:27.760]  其實這段經文是反映一件事
[00:12:27.760 --> 00:12:32.360]  當時的子民其實是沒有否認耶華臣是神
[00:12:32.360 --> 00:12:35.520]  他們仍然會相信耶華臣是神
[00:12:35.520 --> 00:12:37.960]  只不過是想拜多一個菩薩而已
[00:12:37.960 --> 00:12:39.040]  我拜多一個神而已
[00:12:39.040 --> 00:12:40.280]  又何妨呢?
[00:12:40.280 --> 00:12:42.200]  反正是國家推動的
[00:12:42.200 --> 00:12:43.520]  那一定有好處
[00:12:43.520 --> 00:12:44.800]  再加上拜這些神的時候
[00:12:44.800 --> 00:12:46.360]  可以放縱自己的情慾
[00:12:46.360 --> 00:12:48.360]  何樂而不為呢?
[00:12:48.360 --> 00:12:51.960]  阿哈也沒有否定耶華臣是真神
[00:12:52.240 --> 00:12:54.960]  只不過是因為耶洗別就要剷除那些人
[00:12:54.960 --> 00:12:57.040]  在聶宏偕上十九章第十節裡面
[00:12:57.040 --> 00:13:00.560]  說到耶洗別曾經殺了神的一些僕人
[00:13:00.560 --> 00:13:02.240]  但是他沒有殺盡
[00:13:02.240 --> 00:13:05.960]  所以這個信仰仍然其實存在
[00:13:05.960 --> 00:13:08.600]  只不過這班人已經放棄了
[00:13:08.600 --> 00:13:10.520]  我認識很多人
[00:13:10.520 --> 00:13:11.720]  甚至有些很悲哀的
[00:13:11.720 --> 00:13:13.280]  曾經在我們美恩堂裡面
[00:13:13.280 --> 00:13:15.840]  帶他去教會信主洗禮
[00:13:15.840 --> 00:13:18.920]  但是可能有很多因素他離開了教會
[00:13:18.920 --> 00:13:22.000]  可能他都沒有否認到他的信仰
[00:13:22.000 --> 00:13:24.000]  他仍然說自己可能是基督徒
[00:13:24.000 --> 00:13:26.280]  但是已經完全沒有參與崇拜
[00:13:26.280 --> 00:13:29.080]  也沒有個別跟神有一個好的關係
[00:13:29.080 --> 00:13:32.080]  但是他仍然沒有否定到這個信仰
[00:13:32.080 --> 00:13:35.000]  今天也不少這一類的信徒
[00:13:35.000 --> 00:13:37.280]  所以來到以色列人
[00:13:37.280 --> 00:13:39.000]  他們仍然沒有否定神
[00:13:39.000 --> 00:13:41.200]  不過已經沒有來到獻祭
[00:13:41.200 --> 00:13:43.360]  沒有遵行神的律法
[00:13:43.360 --> 00:13:45.320]  那麼他們會想
[00:13:45.320 --> 00:13:46.800]  接受多一個宗教
[00:13:46.800 --> 00:13:47.760]  反正有好處
[00:13:47.760 --> 00:13:49.440]  又何樂而不為呢?
[00:13:49.440 --> 00:13:51.920]  這個也是普遍現象
[00:13:52.240 --> 00:13:54.920]  上個星期不是有一些遊行嗎?
[00:13:54.920 --> 00:13:58.680]  周潤就說有十九萬五千人
[00:13:58.680 --> 00:14:01.280]  第二天突然之間飆升到二十五萬
[00:14:01.280 --> 00:14:03.000]  不知為何會這麼奇怪
[00:14:03.000 --> 00:14:04.400]  那麼好了
[00:14:04.400 --> 00:14:06.400]  那麼你有沒有留意到這些人
[00:14:06.400 --> 00:14:07.600]  有很多是怎樣呢?
[00:14:07.600 --> 00:14:09.240]  很奇妙的
[00:14:09.240 --> 00:14:10.960]  拍到一些藍亞裔的人
[00:14:10.960 --> 00:14:13.480]  穿著一件T恤是潮州工會的
[00:14:13.480 --> 00:14:15.680]  但是他們不懂得說潮州話的
[00:14:15.680 --> 00:14:17.480]  那麼有些記者來訪問
[00:14:17.480 --> 00:14:18.080]  有一個人
[00:14:18.080 --> 00:14:18.720]  有一個男士
[00:14:18.720 --> 00:14:20.320]  我覺得那個胖子真的很可愛
[00:14:20.320 --> 00:14:21.800]  「你怎麼看佔中啊?」
[00:14:21.800 --> 00:14:24.080]  「我支持,我支持佔中的」
[00:14:24.080 --> 00:14:24.960]  然後有人說
[00:14:24.960 --> 00:14:26.240]  「現在是反佔中」
[00:14:26.240 --> 00:14:28.120]  「是嗎?那我反佔中的」
[00:14:28.120 --> 00:14:29.360]  「我要反佔中」
[00:14:29.360 --> 00:14:31.080]  不知道大家有沒有看過這個片段呢?
[00:14:31.080 --> 00:14:32.880]  之前有一個胖妹也是
[00:14:32.880 --> 00:14:34.680]  但是又相反的,是不是呢?
[00:14:34.680 --> 00:14:36.640]  原來記者問很多人
[00:14:36.640 --> 00:14:38.480]  他們不知道自己在做些什麼
[00:14:38.480 --> 00:14:39.800]  但為什麼他們會去呢?
[00:14:39.800 --> 00:14:42.280]  又何妨呢?
[00:14:42.280 --> 00:14:43.920]  因為有錢收嘛
[00:14:43.920 --> 00:14:47.360]  你看看在天水圍有一個組織
[00:14:47.360 --> 00:14:48.480]  二十元
[00:14:48.480 --> 00:14:50.440]  你可以由香港一天
[00:14:50.800 --> 00:14:52.120]  去吃海鮮
[00:14:52.120 --> 00:14:55.800]  但其中下午有一個小時在港島區活動
[00:14:55.800 --> 00:14:58.680]  上個星期的《明報》頭版
[00:14:58.680 --> 00:15:02.800]  是來截圖所有在維園附近的酒樓
[00:15:02.800 --> 00:15:04.800]  被人包場了
[00:15:04.800 --> 00:15:07.560]  是你想去喝茶都不能讓你喝了
[00:15:07.560 --> 00:15:09.720]  因為已經被團體包場了
[00:15:09.720 --> 00:15:12.280]  但更加可悲的葉劉淑儀說
[00:15:12.280 --> 00:15:13.640]  「這些有什麼問題呢?」
[00:15:13.640 --> 00:15:16.360]  「你只是帶人去吃東西而已,來供應而已」
[00:15:16.360 --> 00:15:18.120]  「你不要再罵湯顯明了」
[00:15:18.120 --> 00:15:19.120]  「他也是請人吃東西而已」
[00:15:19.120 --> 00:15:20.520]  「有什麼問題呢?是不是呢?」
[00:15:21.320 --> 00:15:22.400]  但你有沒有留意到這群人
[00:15:22.400 --> 00:15:24.080]  其實他們不知道什麼叫「佔中」
[00:15:24.080 --> 00:15:25.600]  不知道什麼叫「普選」
[00:15:25.600 --> 00:15:26.560]  什麼都不知道
[00:15:26.560 --> 00:15:28.600]  但既然有好處就去吧
[00:15:28.600 --> 00:15:31.040]  這群子民都是這樣的
[00:15:31.040 --> 00:15:33.880]  可能他們也不知道巴黎是什麼一回事
[00:15:33.880 --> 00:15:35.560]  但對我有利的
[00:15:35.560 --> 00:15:36.800]  多拜一個神
[00:15:36.800 --> 00:15:38.760]  借又何妨呢?
[00:15:38.760 --> 00:15:41.440]  他們會相信
[00:15:41.440 --> 00:15:43.720]  信仰是可以兼容的
[00:15:43.720 --> 00:15:46.920]  所以今天我們基督教被人們討厭
[00:15:46.920 --> 00:15:49.400]  因為我們很強調是獨一的信仰
[00:15:49.720 --> 00:15:50.960]  你想想那些人說
[00:15:50.960 --> 00:15:52.600]  「只有你這個神才是最壞的」
[00:15:52.600 --> 00:15:53.880]  「我年三十晚」
[00:15:53.880 --> 00:15:56.280]  「我就去黃大仙尼大廈上頭柱香」
[00:15:56.280 --> 00:15:57.400]  「但接著呢」
[00:15:57.400 --> 00:16:00.720]  「我初二的時候我就去車公廟尼大廈轉風車」
[00:16:00.720 --> 00:16:02.800]  「接著沒多久就觀音開庫」
[00:16:02.800 --> 00:16:03.720]  「當然不是這條啦」
[00:16:03.720 --> 00:16:05.240]  「然後我就去求神」
[00:16:05.240 --> 00:16:07.320]  「我初六拜財神,有什麼問題啊?」
[00:16:07.320 --> 00:16:09.040]  兼容並出
[00:16:09.040 --> 00:16:12.720]  但為什麼說要你有這個獨一的信仰呢?
[00:16:12.720 --> 00:16:15.880]  今天其實不單在信仰上
[00:16:15.880 --> 00:16:17.840]  那些人會講求兼容
[00:16:17.840 --> 00:16:19.440]  在道德
[00:16:20.000 --> 00:16:21.880]  在一些生活上都是這樣
[00:16:21.880 --> 00:16:24.480]  我們要去接受同性戀
[00:16:24.480 --> 00:16:25.760]  同性婚姻
[00:16:25.760 --> 00:16:27.680]  我再說我們會接受這些人
[00:16:27.680 --> 00:16:29.680]  但我們不會接受這些行為
[00:16:29.680 --> 00:16:32.080]  如果我們講兼容的時候
[00:16:32.080 --> 00:16:34.520]  那大家都可以和諧相處
[00:16:34.520 --> 00:16:37.240]  這群以色列人就一腳踏兩船
[00:16:37.240 --> 00:16:39.200]  左右逢源皆大歡喜
[00:16:39.200 --> 00:16:41.680]  但是以利亞絕對不是這樣想
[00:16:41.680 --> 00:16:43.480]  以利亞說信仰是絕對的
[00:16:43.480 --> 00:16:44.480]  所以他這樣講道
[00:16:44.480 --> 00:16:46.800]  「如果耶和華是神就應該信從耶和華」
[00:16:46.800 --> 00:16:49.440]  「如果巴力是神就應該信從巴力」
[00:16:50.320 --> 00:16:53.760]  其實我們都需要有以利亞這樣的思維
[00:16:53.760 --> 00:16:56.080]  神是獨一的真神
[00:16:56.080 --> 00:16:58.440]  除他以外必無拯救
[00:16:58.440 --> 00:17:01.880]  所以應該要作出取捨
[00:17:01.880 --> 00:17:02.960]  很可惜
[00:17:02.960 --> 00:17:06.720]  「訓者純純聽者妙妙」
[00:17:06.720 --> 00:17:09.560]  以利亞這樣去指責這群人
[00:17:09.560 --> 00:17:11.480]  這群人有什麼回應呢?
[00:17:11.480 --> 00:17:13.200]  下面那句就是說
[00:17:13.200 --> 00:17:16.880]  「眾民一言不達」
[00:17:16.880 --> 00:17:18.560]  完全不理睬他
[00:17:19.240 --> 00:17:20.240]  多無奈
[00:17:20.240 --> 00:17:22.160]  以利亞真的很無奈
[00:17:22.160 --> 00:17:25.640]  是不是這群人還沒想好選擇誰呢?
[00:17:25.640 --> 00:17:26.520]  不是
[00:17:26.520 --> 00:17:29.440]  剛才我說他們沒有否定耶和華神
[00:17:29.440 --> 00:17:31.840]  但是大家的神學思想不同
[00:17:31.840 --> 00:17:34.680]  以利亞是要求獨一的
[00:17:34.680 --> 00:17:36.200]  專注
[00:17:36.200 --> 00:17:37.560]  但是這群人覺得
