
[00:00:00.000 --> 00:00:02.000]  好 大兄姊妹平安
[00:02:20.000 --> 00:02:22.000]  我信我主耶穌基督
[00:02:22.000 --> 00:02:24.000]  上帝的獨生子
[00:02:24.000 --> 00:02:26.000]  因聖靈感恩
[00:02:26.000 --> 00:02:28.000]  由童貞女瑪利亞所生
[00:02:28.000 --> 00:02:30.000]  在本丟比拉多手下受難
[00:02:30.000 --> 00:02:32.000]  被釘十字架
[00:02:32.000 --> 00:02:34.000]  受死埋葬
[00:02:34.000 --> 00:02:36.000]  第三天從死人中復活
[00:02:36.000 --> 00:02:38.000]  第二次
[00:02:38.000 --> 00:02:40.000]  我信上帝全能的父
[00:02:40.000 --> 00:02:42.000]  創造天地的主
[00:02:42.000 --> 00:02:44.000]  我信我主耶穌基督
[00:02:44.000 --> 00:02:46.000]  上帝的獨生子
[00:02:46.000 --> 00:02:48.000]  因聖靈感恩
[00:02:48.000 --> 00:02:50.000]  由童貞女瑪利亞所生
[00:02:50.000 --> 00:02:52.000]  在本丟比拉多手下受難
[00:02:52.000 --> 00:02:54.000]  被釘十字架
[00:02:54.000 --> 00:02:56.000]  受死埋葬
[00:02:56.000 --> 00:02:58.000]  第三天從死人中復活
[00:02:58.000 --> 00:03:00.000]  第三次
[00:03:00.000 --> 00:03:02.000]  我信上帝全能的父
[00:03:02.000 --> 00:03:04.000]  創造天地的主
[00:03:04.000 --> 00:03:06.000]  我信我主耶穌基督
[00:03:06.000 --> 00:03:08.000]  上帝的獨生子
[00:03:08.000 --> 00:03:10.000]  因聖靈感恩
[00:03:10.000 --> 00:03:12.000]  由童貞女瑪利亞所生
[00:03:12.000 --> 00:03:14.000]  在本丟比拉多手下受難
[00:03:14.000 --> 00:03:16.000]  被釘十字架
[00:03:16.000 --> 00:03:18.000]  受死埋葬
[00:03:18.000 --> 00:03:20.000]  第三天從死人中復活
[00:03:48.000 --> 00:03:50.000]  可以嗎
[00:03:50.000 --> 00:03:52.000]  你看看
[00:03:52.000 --> 00:03:54.000]  我們已經念了一半
[00:03:54.000 --> 00:03:56.000]  都有少少成就感
[00:03:56.000 --> 00:03:58.000]  一開始的時候
[00:03:58.000 --> 00:04:00.000]  雖然不是那麼熟悉
[00:04:00.000 --> 00:04:02.000]  我們已經可以念了一半
[00:04:02.000 --> 00:04:04.000]  今天講的內容
[00:04:04.000 --> 00:04:06.000]  主耶穌由
[00:04:06.000 --> 00:04:08.000]  上一次講到從童貞女瑪利亞所生
[00:04:08.000 --> 00:04:10.000]  講到主耶穌的人性
[00:04:10.000 --> 00:04:12.000]  在人性之下
[00:04:12.000 --> 00:04:14.000]  去經歷人一切的苦難
[00:04:16.000 --> 00:04:18.000]  今天講被釘十字架
[00:04:18.000 --> 00:04:20.000]  受死埋葬
[00:04:20.000 --> 00:04:22.000]  第三天從死人中復活
[00:04:22.000 --> 00:04:24.000]  基本上
[00:04:24.000 --> 00:04:26.000]  今天所講的內容
[00:04:26.000 --> 00:04:28.000]  關於主耶穌的受苦
[00:04:28.000 --> 00:04:30.000]  釘十字架
[00:04:30.000 --> 00:04:32.000]  和復活
[00:04:32.000 --> 00:04:34.000]  是整個基督教信仰的核心
[00:04:34.000 --> 00:04:36.000]  如果你
[00:04:36.000 --> 00:04:38.000]  不認識基督教的信仰
[00:04:38.000 --> 00:04:40.000]  或者你沒有聽過
[00:04:40.000 --> 00:04:42.000]  耶穌的
[00:04:42.000 --> 00:04:44.000]  那你
[00:04:44.000 --> 00:04:46.000]  自己去看福音書
[00:04:46.000 --> 00:04:48.000]  你都會發覺
[00:04:48.000 --> 00:04:50.000]  福音書本身
[00:04:50.000 --> 00:04:52.000]  是一個
[00:04:52.000 --> 00:04:54.000]  很長的
[00:04:54.000 --> 00:04:56.000]  引言前面那部分
[00:04:56.000 --> 00:04:58.000]  然後重點
[00:04:58.000 --> 00:05:00.000]  就是講主耶穌基督
[00:05:00.000 --> 00:05:02.000]  受苦
[00:05:02.000 --> 00:05:04.000]  受死 接著復活
[00:05:04.000 --> 00:05:06.000]  前面當然講到
[00:05:06.000 --> 00:05:08.000]  主耶穌有傳道
[00:05:08.000 --> 00:05:10.000]  但其實基本上那些
[00:05:10.000 --> 00:05:12.000]  是好像河流
[00:05:12.000 --> 00:05:14.000]  不斷地指向著一個地方
[00:05:14.000 --> 00:05:16.000]  去到最後
[00:05:16.000 --> 00:05:18.000]  進入一個大的湖那裡
[00:05:18.000 --> 00:05:20.000]  那裡就是講到
[00:05:20.000 --> 00:05:22.000]  一切的終點
[00:05:22.000 --> 00:05:24.000]  就是主耶穌受苦和復活
[00:05:24.000 --> 00:05:26.000]  這是福音書的格局
[00:05:26.000 --> 00:05:28.000]  和編排
[00:05:28.000 --> 00:05:30.000]  你留意的時候
[00:05:30.000 --> 00:05:32.000]  四卷福音書都是這樣的
[00:05:32.000 --> 00:05:34.000]  所以
[00:05:34.000 --> 00:05:36.000]  主耶穌的受死
[00:05:36.000 --> 00:05:38.000]  復活
[00:05:38.000 --> 00:05:40.000]  絕對是我們整個信仰的
[00:05:40.000 --> 00:05:42.000]  核心來的
[00:05:42.000 --> 00:05:44.000]  而這個核心
[00:05:44.000 --> 00:05:46.000]  基本上就模造了
[00:05:46.000 --> 00:05:48.000]  形成了我們
[00:05:48.000 --> 00:05:50.000]  信仰的內容
[00:05:50.000 --> 00:05:52.000]  而這個形狀
[00:05:52.000 --> 00:05:54.000]  這個形狀 我們關於基督教
[00:05:54.000 --> 00:05:56.000]  信仰的內容
[00:05:56.000 --> 00:05:58.000]  是獨特的
[00:05:58.000 --> 00:06:00.000]  其他的信仰是沒有的
[00:06:00.000 --> 00:06:02.000]  其他的信仰
[00:06:02.000 --> 00:06:04.000]  我們可能有
[00:06:04.000 --> 00:06:06.000]  不同的探求
[00:06:06.000 --> 00:06:08.000]  也有很多人生的哲理
[00:06:08.000 --> 00:06:10.000]  教你怎樣
[00:06:10.000 --> 00:06:12.000]  趨吉避凶
[00:06:12.000 --> 00:06:14.000]  生活可以快樂
[00:06:14.000 --> 00:06:16.000]  各樣的東西
[00:06:16.000 --> 00:06:18.000]  但是我們沒有講到
[00:06:18.000 --> 00:06:20.000]  他們教的創辦人
[00:06:20.000 --> 00:06:22.000]  可以這樣講
[00:06:22.000 --> 00:06:24.000]  是要受苦 要受死
[00:06:24.000 --> 00:06:26.000]  甚至更加不會有復活
[00:06:26.000 --> 00:06:28.000]  這個是
[00:06:28.000 --> 00:06:30.000]  我們的信仰獨有
[00:06:30.000 --> 00:06:32.000]  也是主耶穌
[00:06:32.000 --> 00:06:34.000]  獨特的位置
[00:06:34.000 --> 00:06:36.000]  主耶穌的受苦 受死和復活
[00:06:36.000 --> 00:06:38.000]  是跟前面所講的
[00:06:38.000 --> 00:06:40.000]  很有關係的
[00:06:40.000 --> 00:06:42.000]  就是我們之前
[00:06:42.000 --> 00:06:44.000]  《信經》所講
[00:06:44.000 --> 00:06:46.000]  因為他是上帝的獨生子
[00:06:46.000 --> 00:06:48.000]  他也親自
[00:06:48.000 --> 00:06:50.000]  是100%不折不扣的人
[00:06:50.000 --> 00:06:52.000]  那些全部都有關係的
[00:06:52.000 --> 00:06:54.000]  但是去到最後的時候
[00:06:54.000 --> 00:06:56.000]  他的受苦和受死和復活
[00:06:56.000 --> 00:06:58.000]  就成為了那個核心
[00:06:58.000 --> 00:07:02.000]  當講到主耶穌
[00:07:02.000 --> 00:07:04.000]  受苦和受死的時候
[00:07:04.000 --> 00:07:06.000]  要退後一點點
[00:07:06.000 --> 00:07:08.000]  去講
[00:07:08.000 --> 00:07:10.000]  那個為什麼會這麼重要呢
[00:07:10.000 --> 00:07:12.000]  就講到其實
[00:07:12.000 --> 00:07:14.000]  上一次就講到
[00:07:14.000 --> 00:07:16.000]  主耶穌就帶著有人的人性
[00:07:16.000 --> 00:07:18.000]  是不是
[00:07:18.000 --> 00:07:20.000]  而主耶穌的受苦和受死
[00:07:20.000 --> 00:07:22.000]  其實跟人性 跟人生
[00:07:22.000 --> 00:07:24.000]  是好像
[00:07:24.000 --> 00:07:26.000]  是不能分割的
[00:07:26.000 --> 00:07:28.000]  約伯記有句很出名的說話
[00:07:28.000 --> 00:07:30.000]  可能你也聽過
[00:07:30.000 --> 00:07:32.000]  他說人生在世
[00:07:32.000 --> 00:07:34.000]  必如患難如同火星飛騰
[00:07:34.000 --> 00:07:36.000]  火星飛騰的意思
[00:07:36.000 --> 00:07:38.000]  就是好像你點那些
[00:07:38.000 --> 00:07:40.000]  火炭
[00:07:40.000 --> 00:07:42.000]  可能你打火鍋
[00:07:42.000 --> 00:07:44.000]  不是打火鍋 是BBQ
[00:07:44.000 --> 00:07:46.000]  不是有些炭火
[00:07:46.000 --> 00:07:48.000]  啪啪啪啪
[00:07:48.000 --> 00:07:50.000]  彈上來的
[00:07:50.000 --> 00:07:52.000]  其實他的意思就是這樣
[00:07:52.000 --> 00:07:54.000]  當你燒火的時候
[00:07:54.000 --> 00:07:56.000]  那些煤炭就會彈上來
[00:07:56.000 --> 00:07:58.000]  他說人生在世
[00:07:58.000 --> 00:08:00.000]  必如患難如同火星飛騰
[00:08:00.000 --> 00:08:02.000]  約伯當然就很明白
[00:08:02.000 --> 00:08:04.000]  這個情況
[00:08:04.000 --> 00:08:06.000]  但是我相信也都
[00:08:06.000 --> 00:08:08.000]  你未需要去到約伯這樣的情況
[00:08:08.000 --> 00:08:10.000]  你都必然會明白
[00:08:10.000 --> 00:08:12.000]  是這樣的
[00:08:12.000 --> 00:08:14.000]  人生在世
[00:08:14.000 --> 00:08:16.000]  必如患難如同火星飛騰
[00:08:16.000 --> 00:08:20.000]  這個不是一個
[00:08:20.000 --> 00:08:22.000]  這個世界
[00:08:22.000 --> 00:08:24.000]  不是一個遊樂場
[00:08:24.000 --> 00:08:26.000]  是大家好像進了迪士尼一樣
[00:08:26.000 --> 00:08:28.000]  你知道在迪士尼那裡
[00:08:28.000 --> 00:08:30.000]  你從來都不會見到
[00:08:30.000 --> 00:08:32.000]  有些員工
[00:08:32.000 --> 00:08:34.000]  是苦口苦臉的
[00:08:34.000 --> 00:08:36.000]  不知道你有沒有留意
[00:08:36.000 --> 00:08:38.000]  因為他們的訓練
[00:08:38.000 --> 00:08:40.000]  他們的訓練
[00:08:40.000 --> 00:08:42.000]  無論你幾什麼
[00:08:42.000 --> 00:08:44.000]  客人幾無理的投訴
[00:08:44.000 --> 00:08:46.000]  你都不可以
[00:08:46.000 --> 00:08:48.000]  對客人有苦口苦臉
[00:08:48.000 --> 00:08:50.000]  被人愛上
[00:08:50.000 --> 00:08:52.000]  因為迪士尼那個
[00:08:52.000 --> 00:08:54.000]  創辦人他的
[00:08:54.000 --> 00:08:56.000]  設計或者他的原先
[00:08:56.000 --> 00:08:58.000]  的理想就是說
[00:08:58.000 --> 00:09:00.000]  希望每一個人進入了迪士尼之後
[00:09:00.000 --> 00:09:02.000]  世界
[00:09:02.000 --> 00:09:04.000]  外面有很多苦難有很多煩惱
[00:09:04.000 --> 00:09:06.000]  當你一進入了迪士尼之後
[00:09:06.000 --> 00:09:08.000]  你就進入了
[00:09:08.000 --> 00:09:10.000]  一個歡天喜地
[00:09:10.000 --> 00:09:12.000]  只是有快樂
[00:09:12.000 --> 00:09:14.000]  有歡笑的世界
[00:09:14.000 --> 00:09:16.000]  這個世界絕對就不是
[00:09:16.000 --> 00:09:18.000]  迪士尼
[00:09:18.000 --> 00:09:20.000]  而迪士尼有這樣的想法
[00:09:20.000 --> 00:09:22.000]  因為他知道也都很明白
[00:09:22.000 --> 00:09:24.000]  根本外面的世界根本就不是
[00:09:24.000 --> 00:09:26.000]  是給人有一點點的
[00:09:26.000 --> 00:09:28.000]  好像烏托邦那些幻想
[00:09:28.000 --> 00:09:30.000]  就正如約伯
[00:09:30.000 --> 00:09:32.000]  這裏所說所以約伯在第七章
[00:09:32.000 --> 00:09:34.000]  約伯記在第七章
[00:09:34.000 --> 00:09:36.000]  第1至4節都是這樣說
[00:09:36.000 --> 00:09:38.000]  人生在世
[00:09:38.000 --> 00:09:40.000]  人在世上豈無真自嗎
[00:09:40.000 --> 00:09:42.000]  他的日子不像故宮人的日子嗎
[00:09:42.000 --> 00:09:44.000]  像勞僕切勿黑夜
[00:09:44.000 --> 00:09:46.000]  像故宮人盼望公家
[00:09:46.000 --> 00:09:48.000]  我也照樣經過困苦的日月
[00:09:48.000 --> 00:09:50.000]  夜間的疲乏
[00:09:50.000 --> 00:09:52.000]  為我而定
[00:09:52.000 --> 00:09:54.000]  躺我的時候便說
[00:09:54.000 --> 00:09:56.000]  我何時起來
[00:09:56.000 --> 00:09:58.000]  黑夜就過去
[00:09:58.000 --> 00:10:00.000]  我盡是返來覆去
[00:10:00.000 --> 00:10:02.000]  直到天亮
[00:10:02.000 --> 00:10:04.000]  這樣的情況我不知道
[00:10:04.000 --> 00:10:06.000]  你有沒有這樣的經歷
[00:10:06.000 --> 00:10:08.000]  有時好像輾轉反側都睡不著
[00:10:08.000 --> 00:10:10.000]  那些苦難
[00:10:10.000 --> 00:10:12.000]  好像是
[00:10:12.000 --> 00:10:14.000]  將你追上
[00:10:14.000 --> 00:10:16.000]  而
[00:10:16.000 --> 00:10:18.000]  睡不著夜晚黑
[00:10:18.000 --> 00:10:20.000]  好像返來覆去
[00:10:20.000 --> 00:10:22.000]  這就是約伯
[00:10:22.000 --> 00:10:24.000]  他形容人生的一個景況
[00:10:24.000 --> 00:10:26.000]  一個很出名的
[00:10:26.000 --> 00:10:28.000]  政治哲學家
[00:10:28.000 --> 00:10:30.000]  叫做麥基雷利
[00:10:30.000 --> 00:10:32.000]  他對於
[00:10:32.000 --> 00:10:34.000]  世界的運作
[00:10:34.000 --> 00:10:36.000]  也有類似的說法
[00:10:36.000 --> 00:10:38.000]  他說
[00:10:38.000 --> 00:10:40.000]  人生在世很多苦難
[00:10:40.000 --> 00:10:42.000]  他說
[00:10:42.000 --> 00:10:44.000]  很多的爭鬥苦難
[00:10:44.000 --> 00:10:46.000]  他說幸運地
[00:10:46.000 --> 00:10:48.000]  我們在
[00:10:48.000 --> 00:10:50.000]  在人生活著是一個
[00:10:50.000 --> 00:10:52.000]  短暫的人生
[00:10:52.000 --> 00:10:54.000]  不是無限期的受苦
[00:10:54.000 --> 00:10:56.000]  短暫的人生過去
[00:10:56.000 --> 00:10:58.000]  就不需要受苦
[00:10:58.000 --> 00:11:00.000]  他觀察
[00:11:00.000 --> 00:11:02.000]  這個世界怎樣運作
[00:11:02.000 --> 00:11:04.000]  特別是
[00:11:04.000 --> 00:11:06.000]  他看到這個世界
[00:11:06.000 --> 00:11:08.000]  很多政治的迫害
[00:11:08.000 --> 00:11:10.000]  戰爭
[00:11:10.000 --> 00:11:12.000]  人與人之間的
[00:11:12.000 --> 00:11:14.000]  欺壓不信任
[00:11:14.000 --> 00:11:16.000]  他說
[00:11:16.000 --> 00:11:18.000]  這個世界
[00:11:18.000 --> 00:11:20.000]  好像編織了
[00:11:20.000 --> 00:11:22.000]  人類社會的每一個環節
[00:11:22.000 --> 00:11:24.000]  每一個部份
[00:11:24.000 --> 00:11:26.000]  甚至這個根本就是
[00:11:26.000 --> 00:11:28.000]  在人性的
[00:11:28.000 --> 00:11:30.000]  入骨的一個景況
[00:11:30.000 --> 00:11:32.000]  而正正是
[00:11:32.000 --> 00:11:34.000]  一個這樣的緣故
[00:11:34.000 --> 00:11:36.000]  我們明白到
[00:11:36.000 --> 00:11:38.000]  受造之物
[00:11:38.000 --> 00:11:40.000]  伏在虛空之下是什麼意思
[00:11:40.000 --> 00:11:42.000]  這個是聖經的判斷
[00:11:42.000 --> 00:11:44.000]  也是聖經的
[00:11:44.000 --> 00:11:46.000]  世界觀
[00:11:46.000 --> 00:11:48.000]  聖經怎樣看
[00:11:48.000 --> 00:11:50.000]  現在這個世界
[00:11:50.000 --> 00:11:52.000]  我們活著在一個什麼世界
[00:11:52.000 --> 00:11:54.000]  是否迪士尼樂園當然不是
[00:11:54.000 --> 00:11:56.000]  不單止不是迪士尼樂園
[00:11:56.000 --> 00:11:58.000]  我們活在一個
[00:11:58.000 --> 00:12:00.000]  宇宙萬物都好像是
[00:12:00.000 --> 00:12:02.000]  在虛空之下
[00:12:02.000 --> 00:12:04.000]  在碳色
[00:12:04.000 --> 00:12:06.000]  老虎之下
[00:12:06.000 --> 00:12:08.000]  在樣樣東西都好像得不到
[00:12:08.000 --> 00:12:10.000]  完美的狀況之下
[00:12:12.000 --> 00:12:14.000]  我們活在一個這樣的世界
[00:12:14.000 --> 00:12:18.000]  活在一個這樣的世界之下
[00:12:18.000 --> 00:12:20.000]  當然人就活著
[00:12:20.000 --> 00:12:22.000]  當然要受苦
[00:12:22.000 --> 00:12:24.000]  即是你現在說
[00:12:24.000 --> 00:12:26.000]  我現在都很好 不用受苦
[00:12:26.000 --> 00:12:28.000]  我敢為你感恩
[00:12:28.000 --> 00:12:30.000]  即是無論如何
[00:12:30.000 --> 00:12:32.000]  最終你面對死亡
[00:12:32.000 --> 00:12:34.000]  都是一種這種受苦
[00:12:34.000 --> 00:12:36.000]  即是我們
[00:12:36.000 --> 00:12:38.000]  就是活在一個這樣的虛空世界之下
[00:12:38.000 --> 00:12:40.000]  我們對於這個世界
[00:12:40.000 --> 00:12:42.000]  我們不是傳揚一種
[00:12:42.000 --> 00:12:44.000]  悲觀負面的訊息
[00:12:44.000 --> 00:12:46.000]  而是聖經是給我們
[00:12:46.000 --> 00:12:48.000]  看到一個真相
[00:12:48.000 --> 00:12:50.000]  沒有sugar coated
[00:12:50.000 --> 00:12:52.000]  沒有一個糖衣包住
[00:12:52.000 --> 00:12:54.000]  有時候我們不斷地追求
[00:12:54.000 --> 00:12:56.000]  很多東西 無論是金錢
[00:12:56.000 --> 00:12:58.000]  享樂 各樣東西的時候
[00:12:58.000 --> 00:13:00.000]  似乎那些每一樣東西都好像
[00:13:00.000 --> 00:13:02.000]  sugar coated 即是一個糖衣包住
[00:13:02.000 --> 00:13:04.000]  給你 覺得吃了之後就很開心
[00:13:04.000 --> 00:13:06.000]  但你都知道最終
[00:13:06.000 --> 00:13:08.000]  這個糖衣 你吃過藥
[00:13:08.000 --> 00:13:10.000]  你都知道 有些藥
[00:13:10.000 --> 00:13:12.000]  即是糖衣包住的時候
[00:13:12.000 --> 00:13:14.000]  表面都是很甜的 我小時候都試過
[00:13:14.000 --> 00:13:16.000]  說好甜喔 這樣 不要吞
[00:13:16.000 --> 00:13:18.000]  即是咀嚼久一點
[00:13:18.000 --> 00:13:20.000]  就會甜一點 嘩 咀嚼了這麼久
[00:13:20.000 --> 00:13:22.000]  嘩 就苦到
[00:13:22.000 --> 00:13:24.000]  苦到馬上不斷咀嚼
[00:13:24.000 --> 00:13:26.000]  接著 你就知道
[00:13:26.000 --> 00:13:28.000]  根本那些是sugar coated
[00:13:28.000 --> 00:13:30.000]  這個世界的東西
[00:13:30.000 --> 00:13:32.000]  很多我們的美 我們見到
[00:13:32.000 --> 00:13:34.000]  好美好善的東西
[00:13:34.000 --> 00:13:36.000]  最頭來可能都有
[00:13:36.000 --> 00:13:38.000]  它的缺陷
[00:13:38.000 --> 00:13:40.000]  甚至乎你將它為
[00:13:40.000 --> 00:13:42.000]  最終極的自保
[00:13:42.000 --> 00:13:44.000]  你都發覺根本那些不值得
[00:13:44.000 --> 00:13:48.000]  這個就是聖經的判決
[00:13:48.000 --> 00:13:50.000]  就是這樣活在一個虛空之下
[00:13:50.000 --> 00:13:52.000]  的環境
[00:13:52.000 --> 00:13:54.000]  人亦都是活在一個這樣的世界
[00:13:54.000 --> 00:13:56.000]  的環境之下 我們
[00:13:56.000 --> 00:13:58.000]  必然是 受苦好像是
[00:13:58.000 --> 00:14:00.000]  人生的其中一部分
[00:14:00.000 --> 00:14:02.000]  不知道你有沒有想過
[00:14:02.000 --> 00:14:04.000]  人生
[00:14:04.000 --> 00:14:06.000]  有些東西 我們
[00:14:06.000 --> 00:14:08.000]  是理所當然的
[00:14:08.000 --> 00:14:10.000]  譬如 我們要
[00:14:10.000 --> 00:14:12.000]  呼吸 要吃 要
[00:14:12.000 --> 00:14:14.000]  睡覺 休息 這些好像是
[00:14:14.000 --> 00:14:16.000]  理所當然 但是
[00:14:16.000 --> 00:14:18.000]  不知道你有沒有想過人生的理所當然
[00:14:18.000 --> 00:14:20.000]  包括了 是受苦呢
[00:14:20.000 --> 00:14:24.000]  有沒有想過呢
[00:14:24.000 --> 00:14:26.000]  昨天
[00:14:26.000 --> 00:14:28.000]  我就看一個紀錄片就講
[00:14:28.000 --> 00:14:30.000]  那些的
[00:14:30.000 --> 00:14:32.000]  貓怎樣去
[00:14:32.000 --> 00:14:34.000]  得到人的歡心
[00:14:34.000 --> 00:14:36.000]  其中一件事
[00:14:36.000 --> 00:14:38.000]  講到 那些貓
[00:14:38.000 --> 00:14:40.000]  牠的喵喵聲
[00:14:40.000 --> 00:14:42.000]  其實原來
[00:14:42.000 --> 00:14:44.000]  牠是扮嬰兒哭
[00:14:44.000 --> 00:14:46.000]  因為人
[00:14:46.000 --> 00:14:48.000]  一聽到嬰兒哭
[00:14:48.000 --> 00:14:50.000]  就會得到我們的
[00:14:50.000 --> 00:14:52.000]  注意 拿了我們的注意
[00:14:52.000 --> 00:14:54.000]  我們就會留意牠
[00:14:54.000 --> 00:14:56.000]  那些喵喵聲原來是
[00:14:56.000 --> 00:14:58.000]  初初是扮嬰兒哭
[00:14:58.000 --> 00:15:00.000]  當貓是
[00:15:00.000 --> 00:15:02.000]  就是 和人一起的時候
[00:15:02.000 --> 00:15:04.000]  去給人的注意
[00:15:04.000 --> 00:15:06.000]  就喵喵聲 所以
[00:15:06.000 --> 00:15:08.000]  貓從來都不會和其他貓喵
[00:15:08.000 --> 00:15:10.000]  不知道你知不知道
[00:15:10.000 --> 00:15:12.000]  貓不會和其他貓喵
[00:15:12.000 --> 00:15:14.000]  牠們打架的聲音不是這樣的
[00:15:14.000 --> 00:15:16.000]  都不是喵喵聲
[00:15:16.000 --> 00:15:18.000]  只會和人喵喵聲
[00:15:18.000 --> 00:15:20.000]  這個是講多了
[00:15:20.000 --> 00:15:22.000]  題外話 我就想到一件事
[00:15:22.000 --> 00:15:24.000]  嬰兒一出生的時候
[00:15:24.000 --> 00:15:28.000]  是哭不是笑
[00:15:28.000 --> 00:15:30.000]  那個喵喵聲就是
[00:15:30.000 --> 00:15:32.000]  喂喂喂 那個是哭聲
[00:15:32.000 --> 00:15:34.000]  是哭的
[00:15:34.000 --> 00:15:36.000]  而
[00:15:36.000 --> 00:15:38.000]  人生受苦
[00:15:38.000 --> 00:15:40.000]  是人生的一部份
[00:15:40.000 --> 00:15:42.000]  當我們經歷過
[00:15:42.000 --> 00:15:44.000]  生老病死
[00:15:44.000 --> 00:15:46.000]  這個都是受苦過程
[00:15:46.000 --> 00:15:48.000]  的一部份
[00:15:48.000 --> 00:15:50.000]  沒有人走得掉
[00:15:50.000 --> 00:15:52.000]  約伯記都說
[00:15:52.000 --> 00:15:54.000]  這場真戰無人能免
[00:15:54.000 --> 00:15:58.000]  我們好像在一個真戰的過程當中
[00:15:58.000 --> 00:16:00.000]  無人能免
[00:16:00.000 --> 00:16:02.000]  正正就是因為
[00:16:02.000 --> 00:16:04.000]  從這樣的角度
[00:16:04.000 --> 00:16:06.000]  從這樣的視野
[00:16:06.000 --> 00:16:08.000]  從這樣的觀點之中
[00:16:08.000 --> 00:16:10.000]  我們去看耶穌基督
[00:16:10.000 --> 00:16:12.000]  的受苦
[00:16:12.000 --> 00:16:14.000]  我相信會有更深切的
[00:16:14.000 --> 00:16:16.000]  一種體會
[00:16:16.000 --> 00:16:18.000]  因為主耶穌
[00:16:18.000 --> 00:16:20.000]  祂自己成為一個
[00:16:20.000 --> 00:16:22.000]  不折不扣的人的時候
