
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹五安
[00:01:31.000 --> 00:01:33.000]  那什麼才是信心呢?
[00:01:33.000 --> 00:01:38.000]  聖經裏面文素記13至14章
[00:01:38.000 --> 00:01:45.000]  經常被新約裏面的作者重覆提及
[00:01:45.000 --> 00:01:48.000]  重覆翻查這件事
[00:01:48.000 --> 00:01:51.000]  告訴他們12個探子這個故事
[00:01:51.000 --> 00:01:56.000]  使以色列人漂流四十年
[00:01:56.000 --> 00:01:58.000]  不能進入迦南地
[00:01:58.000 --> 00:02:02.000]  所以新約的作者經常提及
[00:02:02.000 --> 00:02:04.000]  教會的弟兄姊妹
[00:02:04.000 --> 00:02:08.000]  叫我們不要重蹈以色列人叛逆的覆轍
[00:02:08.000 --> 00:02:10.000]  就用這件事來提及
[00:02:10.000 --> 00:02:13.000]  所以這件事可想而知
[00:02:13.000 --> 00:02:15.000]  經常被人提及
[00:02:15.000 --> 00:02:17.000]  很重要
[00:02:17.000 --> 00:02:20.000]  但是我們對這段經文的印象是什麼呢?
[00:02:20.000 --> 00:02:23.000]  就是以色列人沒有信心
[00:02:23.000 --> 00:02:25.000]  那我今天就想問
[00:02:25.000 --> 00:02:31.000]  為什麼我們無論如何都學不到對神那麼有信心
[00:02:31.000 --> 00:02:34.000]  我們嘗試在這段經文裏面
[00:02:34.000 --> 00:02:37.000]  去找找上帝給我們有什麼說話
[00:02:37.000 --> 00:02:39.000]  那我們在看這段經文之前
[00:02:39.000 --> 00:02:41.000]  我們都一起去祈禱
[00:02:41.000 --> 00:02:47.000]  主要我們知道
[00:02:47.000 --> 00:02:51.000]  在這段時間有很多驚惶
[00:02:51.000 --> 00:02:55.000]  甚至乎如果我們真的在恐懼裏面的時候
[00:02:55.000 --> 00:02:57.000]  我們怕的時候
[00:02:57.000 --> 00:02:59.000]  主要是求祢憐憫我們的怨弱
[00:02:59.000 --> 00:03:04.000]  求祢的說話引導我們走上帝的路
[00:03:04.000 --> 00:03:06.000]  主要是讓我們這一刻
[00:03:06.000 --> 00:03:11.000]  我們以謙卑、恭敬的心去聽祢的話語
[00:03:11.000 --> 00:03:12.000]  求主祢憐憫
[00:03:12.000 --> 00:03:14.000]  奉主耶穌基督的名球
[00:03:14.000 --> 00:03:20.000]  我想在螢幕前的朋友提提你
[00:03:20.000 --> 00:03:24.000]  今天我們看的經文可能要翻前後頁
[00:03:24.000 --> 00:03:27.000]  所以大家請拿起你的聖經
[00:03:27.000 --> 00:03:29.000]  拿好預備好
[00:03:29.000 --> 00:03:34.000]  因為我都會揭後面或前面那幾張來看
[00:03:34.000 --> 00:03:40.000]  我們先看那十個探子為什麼那麼恐懼
[00:03:40.000 --> 00:03:44.000]  什麼令他們那麼害怕
[00:03:44.000 --> 00:03:46.000]  這個故事我簡單介紹一下
[00:03:46.000 --> 00:03:49.000]  文素記第一至十章裏面
[00:03:49.000 --> 00:03:56.000]  之前張姑娘、呂傳道和歐穆斯都說過
[00:03:56.000 --> 00:03:58.000]  一至十章裏面
[00:03:58.000 --> 00:04:02.000]  以色列人上帝幫他們整理好軍營之後
[00:04:02.000 --> 00:04:04.000]  準備起行
[00:04:04.000 --> 00:04:06.000]  在第十一章的時候
[00:04:06.000 --> 00:04:10.000]  他們就起行第三天就發怨言
[00:04:10.000 --> 00:04:12.000]  首先貪心要吃肉
[00:04:12.000 --> 00:04:16.000]  然後妒忌批評領袖
[00:04:16.000 --> 00:04:20.000]  然後就來到這個十二個探子的故事
[00:04:20.000 --> 00:04:26.000]  當他們準備進入迦南地的時候
[00:04:26.000 --> 00:04:30.000]  摩西就派十二個探子去迦南地
[00:04:30.000 --> 00:04:33.000]  看看那裏的地和人是怎樣
[00:04:33.000 --> 00:04:36.000]  十二個探子就回來了
[00:04:36.000 --> 00:04:38.000]  就和摩西匯報
[00:04:38.000 --> 00:04:39.000]  他們就說
[00:04:39.000 --> 00:04:44.000]  我們到了你打發我們去的地方
[00:04:44.000 --> 00:04:47.000]  果然是流乃與物之地
[00:04:47.000 --> 00:04:49.000]  這裏就是那裏的果子
[00:04:49.000 --> 00:04:53.000]  應該拿那些很重的果子給摩西看
[00:04:53.000 --> 00:05:05.000]  但是住在那裏的地的民非常強壯
[00:05:05.000 --> 00:05:08.000]  誠邑也堅固寬大
[00:05:08.000 --> 00:05:11.000]  並且我們在那裏見到阿納族的人
[00:05:11.000 --> 00:05:13.000]  阿瑪力人住在南地
[00:05:13.000 --> 00:05:17.000]  赫人 耶布斯人 阿摩利人住在山地
[00:05:17.000 --> 00:05:20.000]  迦南人住在海邊和約旦河邊
[00:05:20.000 --> 00:05:23.000]  你聽完他們這樣說
[00:05:23.000 --> 00:05:24.000]  你的印象是甚麼呢?
[00:05:24.000 --> 00:05:27.000]  覺得他們當然是沒有信心
[00:05:27.000 --> 00:05:29.000]  明明上帝讓他們有應許之地
[00:05:29.000 --> 00:05:32.000]  但他們只見到巨人
[00:05:32.000 --> 00:05:34.000]  但是你又看看
[00:05:34.000 --> 00:05:36.000]  你看看他們去過甚麼地方呢?
[00:05:36.000 --> 00:05:39.000]  我們看十三章二十一節
[00:05:39.000 --> 00:05:42.000]  他們想去窺探的地方
[00:05:42.000 --> 00:05:44.000]  是由哪裏到哪裏呢?
[00:05:44.000 --> 00:05:48.000]  從尋的曠野到尼合
[00:05:48.000 --> 00:05:50.000]  直到哈瑪口
[00:05:50.000 --> 00:05:56.000]  窺探在經文裏的意思是
[00:05:56.000 --> 00:05:58.000]  英文是investigate
[00:05:58.000 --> 00:06:01.000]  即是很深入調查那個地方
[00:06:01.000 --> 00:06:04.000]  另外一點就是哈瑪口
[00:06:04.000 --> 00:06:07.000]  在文獸記三十四章七節裏
[00:06:07.000 --> 00:06:11.000]  耶和華命定迦南地的北界
[00:06:11.000 --> 00:06:14.000]  是要從大海起滑到荷爾山
[00:06:14.000 --> 00:06:16.000]  再到哈瑪口
[00:06:16.000 --> 00:06:19.000]  在地圖裏面
[00:06:19.000 --> 00:06:21.000]  有條線的箭咀
[00:06:21.000 --> 00:06:22.000]  去到最北的位置
[00:06:22.000 --> 00:06:24.000]  其實就是哈瑪口
[00:06:24.000 --> 00:06:27.000]  比坦這個城市還要再上
[00:06:27.000 --> 00:06:32.000]  基本上是之後分地的時候
[00:06:32.000 --> 00:06:35.000]  北面的邊界
[00:06:35.000 --> 00:06:37.000]  所以你看到
[00:06:37.000 --> 00:06:41.000]  三十四章是之後的事
[00:06:41.000 --> 00:06:45.000]  我不知道究竟是上帝命定了這個地方
[00:06:45.000 --> 00:06:48.000]  給十二支派
[00:06:48.000 --> 00:06:51.000]  還是因為他探到這個路
[00:06:51.000 --> 00:06:54.000]  然後上帝就畫這個位置給他
[00:06:54.000 --> 00:06:55.000]  我是不知道的
[00:06:55.000 --> 00:06:57.000]  但我知道的一件事
[00:06:57.000 --> 00:06:59.000]  就是這十二個探子
[00:06:59.000 --> 00:07:04.000]  是很全面很深入地去看迦南地
[00:07:04.000 --> 00:07:05.000]  沒有小看
[00:07:05.000 --> 00:07:07.000]  沒有小看一個地方
[00:07:07.000 --> 00:07:11.000]  是很理性地去做這個判斷出來
[00:07:11.000 --> 00:07:12.000]  第二點
[00:07:12.000 --> 00:07:14.000]  在第二十九節裏
[00:07:14.000 --> 00:07:16.000]  那十二個探子是很清楚
[00:07:16.000 --> 00:07:19.000]  所有人的分佈位置
[00:07:19.000 --> 00:07:21.000]  剛才有說到
[00:07:21.000 --> 00:07:23.000]  阿瑪利人住在南地
[00:07:23.000 --> 00:07:27.000]  核人 耶布斯人 阿摩利人住在山地
[00:07:27.000 --> 00:07:29.000]  海邊和約旦河邊
[00:07:29.000 --> 00:07:30.000]  是什麼人
[00:07:30.000 --> 00:07:32.000]  他都很清楚
[00:07:32.000 --> 00:07:35.000]  而且他還調查那些地方
[00:07:35.000 --> 00:07:37.000]  就是成一寬大
[00:07:37.000 --> 00:07:39.000]  還看到那些很仔細告訴我們
[00:07:39.000 --> 00:07:41.000]  是阿納族人
[00:07:41.000 --> 00:07:42.000]  即是一些偽人
[00:07:42.000 --> 00:07:44.000]  偽人可以解釋為一些巨人
[00:07:44.000 --> 00:07:47.000]  或者可以解釋為一些善於打仗的人
[00:07:47.000 --> 00:07:50.000]  總之就是一些他很害怕的人
[00:07:50.000 --> 00:07:53.000]  這十個探子
[00:07:53.000 --> 00:07:56.000]  他是按著這個事實的問題
[00:07:56.000 --> 00:07:58.000]  即是看到這個事實
[00:07:58.000 --> 00:08:00.000]  和看到這個人是怎樣
[00:08:00.000 --> 00:08:02.000]  即是那裏的人是怎樣
[00:08:02.000 --> 00:08:08.000]  是很理性地有根有據去作出這個判斷
[00:08:08.000 --> 00:08:11.000]  這場仗很難打
[00:08:11.000 --> 00:08:14.000]  不應該進去打
[00:08:14.000 --> 00:08:18.000]  面對這些事實的人
[00:08:18.000 --> 00:08:19.000]  除了這十個人
[00:08:19.000 --> 00:08:21.000]  還有其餘兩個人
[00:08:21.000 --> 00:08:23.000]  有些人
[00:08:23.000 --> 00:08:24.000]  告訴你
[00:08:24.000 --> 00:08:26.000]  其實面對這些事實
[00:08:26.000 --> 00:08:28.000]  有些人就很恐懼
[00:08:28.000 --> 00:08:30.000]  有些人就很有信心
[00:08:30.000 --> 00:08:32.000]  很恐懼的那些
[00:08:32.000 --> 00:08:35.000]  通常恐懼有兩個原因
[00:08:35.000 --> 00:08:37.000]  一個是很怕失去
[00:08:37.000 --> 00:08:39.000]  可能很怕失去生命
[00:08:39.000 --> 00:08:42.000]  我們看一看十四章二到三節
[00:08:42.000 --> 00:08:46.000]  他們究竟怕甚麼呢
[00:08:46.000 --> 00:08:49.000]  巴不得我們早死在埃及地
[00:08:49.000 --> 00:08:51.000]  或者死在這個曠野
[00:08:51.000 --> 00:08:54.000]  為何耶和華要將我們領到這個地方
[00:08:54.000 --> 00:08:56.000]  令我們倒在刀下
[00:08:56.000 --> 00:09:00.000]  我們的妻子和孩子必被擄掠
[00:09:00.000 --> 00:09:02.000]  我們回埃及去喜不好嗎
[00:09:02.000 --> 00:09:05.000]  他其實都不是很怕死
[00:09:05.000 --> 00:09:07.000]  我巴不得早死在埃及地
[00:09:07.000 --> 00:09:10.000]  埃及地死沒有問題
[00:09:10.000 --> 00:09:13.000]  死在曠野也沒有問題
[00:09:13.000 --> 00:09:17.000]  所以問題不是怕失去生命
[00:09:17.000 --> 00:09:21.000]  而是怕怎樣失去生命
[00:09:21.000 --> 00:09:23.000]  這個問題就來了
[00:09:23.000 --> 00:09:28.000]  其實是關乎羞恥感的問題
[00:09:28.000 --> 00:09:29.000]  剛才說怕
[00:09:29.000 --> 00:09:31.000]  第一個原因可能是失去
[00:09:31.000 --> 00:09:35.000]  第二個原因是羞恥感的問題
[00:09:35.000 --> 00:09:36.000]  所以第三十三節
[00:09:36.000 --> 00:09:38.000]  你就很明白
[00:09:38.000 --> 00:09:39.000]  據我們看
[00:09:39.000 --> 00:09:42.000]  自己就好像乍晚一樣
[00:09:42.000 --> 00:09:43.000]  據他們看
[00:09:43.000 --> 00:09:45.000]  我們亦都是這樣
[00:09:45.000 --> 00:09:48.000]  乍晚在另外一處
[00:09:48.000 --> 00:09:52.000]  我們和合本就譯作「蝗蟲」
[00:09:52.000 --> 00:09:53.000]  如果是這樣
[00:09:53.000 --> 00:09:55.000]  你就可以很具體地看到
[00:09:55.000 --> 00:09:57.000]  對於巨人
[00:09:57.000 --> 00:09:59.000]  或者善於打仗來說
[00:09:59.000 --> 00:10:01.000]  蝗蟲是一個
[00:10:01.000 --> 00:10:02.000]  乍晚也好
[00:10:02.000 --> 00:10:04.000]  是一個體型很細小、很弱
[00:10:04.000 --> 00:10:06.000]  甚至是人見人憎
[00:10:06.000 --> 00:10:11.000]  很羞家的一個形象
[00:10:11.000 --> 00:10:13.000]  在一些心理學
[00:10:13.000 --> 00:10:15.000]  有稍微讀過心理學
[00:10:15.000 --> 00:10:16.000]  或者輔導學的人
[00:10:16.000 --> 00:10:20.000]  都會知道羞恥感有什麼影響力
[00:10:20.000 --> 00:10:23.000]  羞恥感會令到你遇到困難
[00:10:23.000 --> 00:10:25.000]  你就想逃避
[00:10:25.000 --> 00:10:28.000]  容易為了滿足別人的期望
[00:10:28.000 --> 00:10:31.000]  或者對未知的事物覺得很恐懼
[00:10:31.000 --> 00:10:34.000]  甚至容易不信任對方
[00:10:34.000 --> 00:10:36.000]  所以你就明白
[00:10:36.000 --> 00:10:37.000]  為什麼一群百姓
[00:10:37.000 --> 00:10:39.000]  很想換一個領袖
[00:10:39.000 --> 00:10:42.000]  不再信任
[00:10:42.000 --> 00:10:47.000]  確實如果讓恐懼主宰自己生命的時候
[00:10:47.000 --> 00:10:50.000]  是會影響對神的信任
[00:10:50.000 --> 00:10:52.000]  我不是說
[00:10:52.000 --> 00:10:59.000]  基本上你看到的事實是正確的
[00:10:59.000 --> 00:11:02.000]  你恐懼也是有理由的
[00:11:02.000 --> 00:11:03.000]  但問題是
[00:11:03.000 --> 00:11:07.000]  如果你讓恐懼主宰著你的生命
[00:11:07.000 --> 00:11:13.000]  影響的是你自己成長的生命
[00:11:13.000 --> 00:11:15.000]  甚至是影響你跟人的關係
[00:11:15.000 --> 00:11:17.000]  跟上帝的關係
[00:11:17.000 --> 00:11:18.000]  我想這個道理
[00:11:18.000 --> 00:11:24.000]  其實在教會一段時間是很明白的
[00:11:24.000 --> 00:11:27.000]  我們會很努力去學習這個信心的功課
[00:11:27.000 --> 00:11:29.000]  甚至是自我形象的功課
[00:11:29.000 --> 00:11:33.000]  令我們可以懂得如何面對人
[00:11:33.000 --> 00:11:36.000]  面對很多的難題
[00:11:36.000 --> 00:11:39.000]  但正如我剛才一開始所說
[00:11:39.000 --> 00:11:41.000]  為什麼我們明明知道
[00:11:41.000 --> 00:11:43.000]  但我們好像兜兜轉轉
[00:11:43.000 --> 00:11:47.000]  都在這個課題裏面迴旋
[00:11:47.000 --> 00:11:50.000]  究竟問題又出現在哪裏呢
[00:11:50.000 --> 00:11:54.000]  我們又看一看迦勒的情況
[00:11:54.000 --> 00:11:57.000]  為何迦勒如此有信心呢
[00:11:57.000 --> 00:11:58.000]  我們看到迦勒
[00:11:58.000 --> 00:12:00.000]  我們要像他一樣有信心
[00:12:00.000 --> 00:12:02.000]  因為他也是上帝稱讚的
[00:12:02.000 --> 00:12:06.000]  他在十三章三十節就說
[00:12:06.000 --> 00:12:10.000]  我們立刻想去那個地方
[00:12:10.000 --> 00:12:12.000]  我們足能夠得勝
[00:12:12.000 --> 00:12:14.000]  單憑這句說話
[00:12:14.000 --> 00:12:17.000]  我們很多人會覺得他很衝動
[00:12:17.000 --> 00:12:19.000]  不理性
[00:12:19.000 --> 00:12:21.000]  有時候有信心的時候
[00:12:21.000 --> 00:12:23.000]  是否單憑信心就可以呢
[00:12:23.000 --> 00:12:25.000]  沒有理性就沒有理性
[00:12:25.000 --> 00:12:27.000]  但如果你看迦勒
[00:12:27.000 --> 00:12:30.000]  他是十二個探子裏面其中一個
[00:12:30.000 --> 00:12:32.000]  他是有份很理性地
[00:12:32.000 --> 00:12:35.000]  去查整個迦南地
[00:12:35.000 --> 00:12:37.000]  甚至乎在四十天的旅程
[00:12:37.000 --> 00:12:39.000]  我當他四十天
[00:12:39.000 --> 00:12:41.000]  即是中間有三十天去
[00:12:41.000 --> 00:12:43.000]  然後回程的時候
[00:12:43.000 --> 00:12:45.000]  其實就比去程快
[00:12:45.000 --> 00:12:47.000]  我就當他十天的時候
[00:12:47.000 --> 00:12:49.000]  其實他這十天裏面
[00:12:49.000 --> 00:12:52.000]  你猜他們那十二個人會不會說話呢
[00:12:52.000 --> 00:12:54.000]  會不會討論呢
[00:12:54.000 --> 00:12:57.000]  如果他們真的在整個過程裏面
[00:12:57.000 --> 00:12:59.000]  有討論有分析的話
[00:12:59.000 --> 00:13:01.000]  其實迦勒和約書亞是會收到
[00:13:01.000 --> 00:13:04.000]  那十個人很理性的恐懼
[00:13:04.000 --> 00:13:06.000]  或者他的分析
[00:13:06.000 --> 00:13:08.000]  所以其實你想想
[00:13:08.000 --> 00:13:10.000]  他中途回來的時候
[00:13:10.000 --> 00:13:12.000]  他們十二個人都會想想
[00:13:12.000 --> 00:13:14.000]  怎樣和摩西討論怎樣彙報
[00:13:14.000 --> 00:13:17.000]  而迦勒亦都經過觀察
[00:13:17.000 --> 00:13:19.000]  經過討論的時候
[00:13:19.000 --> 00:13:24.000]  他亦都經過理性地說這句說話
[00:13:24.000 --> 00:13:26.000]  第三十節
[00:13:26.000 --> 00:13:29.000]  他在摩西面前叫百姓冷靜一點
[00:13:29.000 --> 00:13:32.000]  和合本叫他安撫他們
[00:13:32.000 --> 00:13:35.000]  但其實實際是叫他們冷靜
[00:13:35.000 --> 00:13:38.000]  迦勒叫大家在很冷靜的時候
[00:13:38.000 --> 00:13:41.000]  就說出了一句說話
[00:13:41.000 --> 00:13:43.000]  他說我們所行過的
[00:13:43.000 --> 00:13:45.000]  所查探過的
[00:13:45.000 --> 00:13:49.000]  是非常非常美的地方
[00:13:49.000 --> 00:13:52.000]  如果上主喜悅我們的時候
[00:13:52.000 --> 00:13:54.000]  一定會將我們領入那個地方
[00:13:54.000 --> 00:13:58.000]  將流奶與物資地賜給我們
[00:13:58.000 --> 00:14:00.000]  我其實不認為
[00:14:00.000 --> 00:14:03.000]  迦勒是一個沒有恐懼的人
[00:14:03.000 --> 00:14:05.000]  完全不害怕的人
[00:14:05.000 --> 00:14:08.000]  凡是人都有恐懼
[00:14:08.000 --> 00:14:10.000]  迦勒其實沒有反對
[00:14:10.000 --> 00:14:13.000]  那十個探子說的問題
[00:14:13.000 --> 00:14:15.000]  其實他清楚明白
[00:14:15.000 --> 00:14:17.000]  但他沒有被這些恐懼
[00:14:17.000 --> 00:14:19.000]  主宰他的人生
[00:14:19.000 --> 00:14:22.000]  經文裏面看到他解釋的時候
[00:14:22.000 --> 00:14:24.000]  他聚焦的是甚麼
[00:14:24.000 --> 00:14:27.000]  他聚焦的是極美極美的事情
[00:14:27.000 --> 00:14:31.000]  他是兩次提及極美之地
[00:14:31.000 --> 00:14:34.000]  和流奶與物資地
[00:14:34.000 --> 00:14:36.000]  他一直聚焦的是
[00:14:36.000 --> 00:14:40.000]  神應許之地是多麼美好
[00:14:40.000 --> 00:14:42.000]  而他在乎的是甚麼呢
[00:14:42.000 --> 00:14:47.000]  就是耶和華若喜悅我們
[00:14:47.000 --> 00:14:50.000]  看完十個探子
[00:14:50.000 --> 00:14:54.000]  加上迦勒的解釋的時候
[00:14:54.000 --> 00:14:56.000]  我一直沉澱的時候
[00:14:56.000 --> 00:14:59.000]  我就明白了一個道理
[00:14:59.000 --> 00:15:01.000]  有時候我們要跨過恐懼
[00:15:01.000 --> 00:15:03.000]  不是說我一定做到
[00:15:03.000 --> 00:15:05.000]  我要對神很有信心
[00:15:05.000 --> 00:15:06.000]  我要跟自己說
[00:15:06.000 --> 00:15:09.000]  可以的 沒問題的
[00:15:09.000 --> 00:15:13.000]  這樣的做法
[00:15:13.000 --> 00:15:17.000]  其實不是幫助我們去除去恐懼
[00:15:17.000 --> 00:15:20.000]  我們也不是要去除去恐懼
[00:15:20.000 --> 00:15:24.000]  反而是去承認你恐懼這個事實
[00:15:24.000 --> 00:15:28.000]  重整你這個羞恥感的來源
[00:15:28.000 --> 00:15:31.000]  在前幾年
[00:15:31.000 --> 00:15:34.000]  這套戲很熱門
[00:15:34.000 --> 00:15:36.000]  很多人都看
[00:15:36.000 --> 00:15:38.000]  小朋友看 大人也看
[00:15:38.000 --> 00:15:42.000]  大家都有很多討論
[00:15:42.000 --> 00:15:45.000]  裡面經常說阿樂和阿壽
[00:15:45.000 --> 00:15:46.000]  我今天沒有帶那兩隻公仔
[00:15:46.000 --> 00:15:48.000]  其實那兩隻公仔在我家
[00:15:48.000 --> 00:15:50.000]  我很喜歡這兩個角色
[00:15:50.000 --> 00:15:52.000]  經常說阿樂和阿壽
[00:15:52.000 --> 00:15:55.000]  兩個都不可以沒有的
[00:15:55.000 --> 00:15:58.000]  但是很少人會說其他的角色
[00:15:58.000 --> 00:15:59.000]  其中一個就是Fear
[00:15:59.000 --> 00:16:00.000]  就是那個恐懼
[00:16:00.000 --> 00:16:01.000]  他叫阿驚
[00:16:01.000 --> 00:16:06.000]  阿驚其實我們說的故事內容
[00:16:06.000 --> 00:16:10.000]  是不可以沒有任何一個角色
[00:16:10.000 --> 00:16:15.000]  阿驚其實是存在我們裡面
[00:16:15.000 --> 00:16:17.000]  我們不是叫你不要害怕
[00:16:17.000 --> 00:16:18.000]  或者丟掉他
[00:16:18.000 --> 00:16:21.000]  而是跨過這個恐懼的時候
[00:16:21.000 --> 00:16:24.000]  我們多點去認識他
[00:16:24.000 --> 00:16:26.000]  而且我們去想想
[00:16:26.000 --> 00:16:29.000]  跟阿樂一起聊天
[00:16:29.000 --> 00:16:33.000]  學習這個極美好極美好的事
[00:16:33.000 --> 00:16:39.000]  那我們問 什麼是極美好極美好的事呢?
[00:16:39.000 --> 00:16:43.000]  人生每個階段都要做選擇
[00:16:43.000 --> 00:16:48.000]  究竟是工作好還是繼續讀書好
[00:16:48.000 --> 00:16:52.000]  究竟去香港好還是去外國好呢?
[00:16:52.000 --> 00:16:56.000]  現在繼續留在香港還是移民去外國
[00:16:56.000 --> 00:16:59.000]  都是一個大家經常想的問題
[00:16:59.000 --> 00:17:01.000]  究竟去大職侍奉好
[00:17:01.000 --> 00:17:03.000]  還是全職侍奉好呢?
[00:17:03.000 --> 00:17:08.000]  究竟我要讀哪一科才是上帝叫我去走的路呢?
[00:17:08.000 --> 00:17:10.000]  通常這句話
[00:17:10.000 --> 00:17:11.000]  有人問你的時候
[00:17:11.000 --> 00:17:13.000]  你會怎樣回答呢?
[00:17:13.000 --> 00:17:16.000]  就祈禱問一下上帝
[00:17:16.000 --> 00:17:18.000]  有些人就會說
[00:17:18.000 --> 00:17:21.000]  神會給我們有智慧去選擇
[00:17:21.000 --> 00:17:26.000]  所以我們就利用我們的智慧去選擇
[00:17:26.000 --> 00:17:28.000]  那我問
[00:17:28.000 --> 00:17:32.000]  如果上帝是給我們有理性去選擇的話
[00:17:32.000 --> 00:17:35.000]  那十個探子就選擇了最好的選擇
[00:17:35.000 --> 00:17:37.000]  有理性的選擇
[00:17:37.000 --> 00:17:41.000]  但是心水清的你們就會知道不是
[00:17:41.000 --> 00:17:45.000]  就會知道問題所在在哪裡
[00:17:45.000 --> 00:17:49.000]  這句話不是用在我們因為恐懼
[00:17:49.000 --> 00:17:51.000]  或者想逃避困難的時候
[00:17:51.000 --> 00:17:54.000]  去說這句話去安撫我們
[00:17:54.000 --> 00:17:58.000]  不如上帝給我們有理性去選擇
[00:17:58.000 --> 00:18:01.000]  我們就逃避困難或者恐懼
[00:18:01.000 --> 00:18:04.000]  但這句話也不是錯的
[00:18:04.000 --> 00:18:07.000]  這句話的問題就在於
[00:18:07.000 --> 00:18:10.000]  我們明不明白什麼是智慧
[00:18:10.000 --> 00:18:14.000]  上帝確實是有智慧給我們去選擇
[00:18:14.000 --> 00:18:17.000]  但我們什麼是我們的智慧呢?
[00:18:17.000 --> 00:18:19.000]  如果看這段經文的時候
[00:18:19.000 --> 00:18:22.000]  就很清楚不是人的智慧
[00:18:22.000 --> 00:18:24.000]  在聖經裡說的智慧
[00:18:24.000 --> 00:18:28.000]  很多時候是指選擇的時候
[00:18:28.000 --> 00:18:30.000]  懂得跟隨
[00:18:30.000 --> 00:18:33.000]  在聖經裡說的智慧
[00:18:33.000 --> 00:18:35.000]  很多時候是指
[00:18:35.000 --> 00:18:37.000]  你在選擇的時候
[00:18:37.000 --> 00:18:40.000]  懂得跟隨神的計劃
[00:18:40.000 --> 00:18:42.000]  例如一個例子
[00:18:42.000 --> 00:18:43.000]  《路加福音》
[00:18:43.000 --> 00:18:45.000]  耶穌在童年的時候說
[00:18:45.000 --> 00:18:49.000]  智慧和新娘並神和人喜愛的心
[00:18:49.000 --> 00:18:51.000]  都一起增長
[00:18:51.000 --> 00:18:53.000]  根基是什麼呢?
[00:18:53.000 --> 00:18:55.000]  根基是因為他以
[00:18:55.000 --> 00:18:58.000]  「我負的事為念」作為基礎
[00:18:58.000 --> 00:19:00.000]  他每一個決定
[00:19:00.000 --> 00:19:03.000]  都是從他負的角度出發
[00:19:03.000 --> 00:19:05.000]  所以如何在這個世界裡
[00:19:05.000 --> 00:19:07.000]  使用資源如何去分析
[00:19:07.000 --> 00:19:13.000]  如何去選擇任何的事呢?
[00:19:13.000 --> 00:19:15.000]  前提是如何可以
[00:19:15.000 --> 00:19:18.000]  更配合上帝的計劃
[00:19:18.000 --> 00:19:20.000]  而上帝的計劃
[00:19:20.000 --> 00:19:22.000]  在聖經裡很清楚地告訴我們
[00:19:22.000 --> 00:19:25.000]  上帝在世界裡
[00:19:25.000 --> 00:19:28.000]  有一個很清晰的救贖計劃
[00:19:28.000 --> 00:19:30.000]  而我們每一個決定
[00:19:30.000 --> 00:19:32.000]  就是如何配合
[00:19:32.000 --> 00:19:35.000]  上帝給我們在這個世界裡的救贖計劃
[00:19:35.000 --> 00:19:40.000]  而令我們更好地去侍奉神
[00:19:40.000 --> 00:19:41.000]  但事實上
[00:19:41.000 --> 00:19:44.000]  人的本性是傾向
[00:19:44.000 --> 00:19:48.000]  先安頓好自己的需要
[00:19:48.000 --> 00:19:51.000]  有些人可能更好地
[00:19:51.000 --> 00:19:54.000]  會為別人和家人著想
[00:19:54.000 --> 00:19:57.000]  但是有多少人
[00:19:57.000 --> 00:19:59.000]  第一件事
