
[00:00:00.000 --> 00:00:03.200]  早晨,哥林多前書
[00:02:24.500 --> 00:02:27.500]  死在十架,是神的大能
[00:02:27.500 --> 00:02:30.500]  不知道大家聽起來會不會覺得很矛盾
[00:02:30.500 --> 00:02:33.620]  雖然我已經上了主三十多年,但我都覺得當我將今天的訊息
[00:02:33.620 --> 00:02:36.500]  以為是三個分題的時候
[00:02:36.500 --> 00:02:37.700]  我都會覺得很矛盾
[00:02:37.700 --> 00:02:40.960]  聰明的為何會被掛一巴呢?誰不想做聰明仔?
[00:02:40.960 --> 00:02:43.820]  我們小學,小學,中學
[00:02:43.820 --> 00:02:46.520]  經常追求做聰明人
[00:02:46.520 --> 00:02:49.000]  但當你自以為聰明,你就會被
[00:02:49.300 --> 00:02:52.280]  上帝被掛一巴
[00:02:52.280 --> 00:02:55.300]  如剛才讀的《經文》裡面,你會看到
[00:02:55.300 --> 00:02:58.360]  但當你願意謙卑如絕的時候,你承認自己無能力的時候
[00:02:58.360 --> 00:03:01.360]  嘩,他是蒙上帝揀選,這麼有趣
[00:03:01.360 --> 00:03:04.240]  今天的世代怎會揀選無能的人,揀選軟弱的人,揀選聰明的人
[00:03:04.240 --> 00:03:07.240]  但我們基督教信仰標準
[00:03:07.240 --> 00:03:08.700]  是剛剛相反的
[00:03:08.700 --> 00:03:12.480]  沒錯,今天我們會看到
[00:03:12.480 --> 00:03:15.660]  我們看到哥倫多教會
[00:03:15.660 --> 00:03:18.200]  在哥倫多教會的時代
[00:03:18.200 --> 00:03:21.160]  很多人把十字架看為一個
[00:03:21.160 --> 00:03:24.680]  羞辱的記號,是無能力的
[00:03:24.680 --> 00:03:27.340]  但保羅要告訴大家
[00:03:27.340 --> 00:03:30.700]  死在十字架的耶穌,才是神的大能
[00:03:30.700 --> 00:03:35.900]  在這段時間,我會用哥倫多前書
[00:03:35.900 --> 00:03:39.060]  去思想一下教會的問題,今天是第二講
[00:03:39.060 --> 00:03:42.120]  所以這個部分大家應該都見過,就是哥倫多教會的背景
[00:03:42.120 --> 00:03:45.180]  我很快會給大家一些輪廓
[00:03:45.180 --> 00:03:48.020]  哥倫多
[00:03:48.620 --> 00:03:50.440]  這個城市位於
[00:03:50.440 --> 00:03:54.140]  雅典的南邊,用回上一幅圖
[00:03:54.140 --> 00:03:57.140]  是一個交通樞紐
[00:03:57.140 --> 00:04:00.060]  在愛琴海和愛奧尼亞海的中間
[00:04:00.060 --> 00:04:03.080]  也是南北半島的中心樞紐
[00:04:03.080 --> 00:04:06.100]  就是地中海
[00:04:06.100 --> 00:04:09.100]  簡單一句說話就是
[00:04:09.100 --> 00:04:12.100]  是一個經濟繁榮的大都市,很像香港
[00:04:12.100 --> 00:04:15.580]  因為是一個交通樞紐,海路和陸路的樞紐
[00:04:15.580 --> 00:04:18.880]  但道德淪亡,沉迷煙惡和淫亂
[00:04:18.880 --> 00:04:21.880]  因為有個愛情神廟有千多個廟記
[00:04:21.880 --> 00:04:24.840]  一想起哥倫多就想起那些
[00:04:24.840 --> 00:04:27.880]  色慾情事,很淫亂的地方
[00:04:27.880 --> 00:04:31.020]  而保羅就是在
[00:04:31.020 --> 00:04:33.160]  主後五十一年
[00:04:33.160 --> 00:04:36.940]  就在那裡創立了哥倫多教會
[00:04:36.940 --> 00:04:39.960]  而他寫哥倫多前書的時候就在以忽所
[00:04:39.960 --> 00:04:43.300]  可能這個我上次講錯了,是在以忽所這個地方
[00:04:43.300 --> 00:04:46.220]  寫哥倫多前書
[00:04:46.220 --> 00:04:49.220]  是看到哥倫多教會有很多問題,有什麼問題
[00:04:49.220 --> 00:04:52.420]  這裡已經全列了,我不重複了
[00:04:52.420 --> 00:04:55.420]  我們希望在未來的日子裡面
[00:04:55.420 --> 00:04:58.440]  能夠拿一些來去思考
[00:04:58.440 --> 00:04:59.820]  以及和我們教會有什麼問題
[00:04:59.820 --> 00:05:03.240]  如果有些代言者會很有心問
[00:05:03.240 --> 00:05:06.240]  牧師你接下來哪幾次會講哥倫多
[00:05:06.240 --> 00:05:09.200]  教會問題多的系列
[00:05:09.200 --> 00:05:11.940]  那些都列出來了,在未來的幾次就在這裡
[00:05:11.940 --> 00:05:14.900]  我都不重複了,我想和大家先做一個祈禱
[00:05:14.900 --> 00:05:17.560]  去最後今天的訊息,我們同心祈禱
[00:05:17.560 --> 00:05:20.940]  差主我們先禱告,為了自己的聽道
[00:05:20.940 --> 00:05:23.940]  為了港元孩子自己的講道
[00:05:23.940 --> 00:05:26.840]  先再次放在禱告的裡面
[00:05:26.840 --> 00:05:30.400]  求主你打開我們心靈的耳朵
[00:05:30.400 --> 00:05:33.360]  能夠聽,能夠聽從你的話語
[00:05:33.360 --> 00:05:36.400]  打開我們的腦袋
[00:05:36.400 --> 00:05:39.400]  能夠明白,能夠思考
[00:05:39.400 --> 00:05:42.400]  更加打開我們的心,以及把你的話語藏在心裡面
[00:05:42.400 --> 00:05:45.400]  更加願意活出來,成為一個行道的人
[00:05:45.400 --> 00:05:48.480]  將生命之道透過你的生命
[00:05:48.480 --> 00:05:51.480]  讓人看到,又讓我成為你流通的管使
[00:05:51.480 --> 00:05:54.480]  以至我所宣講的,是出於上帝你的心意
[00:05:54.480 --> 00:05:57.480]  求你帶領今天的崇拜
[00:05:57.480 --> 00:06:00.480]  也讓我們能夠看到主你在我們中間
[00:06:00.480 --> 00:06:03.780]  祈禱交託,奉耶穌基督,得聖明治祈求,阿們
[00:06:03.780 --> 00:06:07.200]  多謝我們今天的領會,阿鏡輝和我們讀了
[00:06:07.200 --> 00:06:10.200]  一章十八節至二十五節
[00:06:10.200 --> 00:06:13.200]  所以我們就不再讀一次
[00:06:13.200 --> 00:06:16.200]  不過讓大家看著經文,一流去明白神的話語
[00:06:16.200 --> 00:06:19.200]  保羅面對著教會
[00:06:19.200 --> 00:06:22.200]  很多的問題,其中一個是
[00:06:22.200 --> 00:06:25.200]  分黨分散分裂的問題,他用一至四章
[00:06:25.200 --> 00:06:28.200]  四章的經文去處理
[00:06:28.200 --> 00:06:31.200]  如果你還記得上次說,他們有保羅派
[00:06:31.200 --> 00:06:34.200]  有亞波羅派,就有彼得基法派
[00:06:34.200 --> 00:06:37.200]  而保羅在這裏就不是這樣分
[00:06:37.200 --> 00:06:40.200]  他分了在哥倫多這裏
[00:06:40.200 --> 00:06:43.200]  有兩類人,一類是滅亡的人
[00:06:43.200 --> 00:06:46.200]  一類是得救的人,什麼是滅亡的人
[00:06:46.200 --> 00:06:49.200]  什麼是得救的人呢
[00:06:49.200 --> 00:06:52.200]  在二章二十九章十四節,亦都是回應了
[00:06:52.200 --> 00:06:55.200]  也是保羅用第十九節
[00:06:55.200 --> 00:06:58.200]  引用經文就是這樣說
[00:06:58.200 --> 00:07:01.200]  所以看,我要在這八聖宗行奇妙的事
[00:07:01.200 --> 00:07:04.200]  其妙有其妙的事,他們智慧人的智慧
[00:07:04.200 --> 00:07:07.200]  必然消滅,聰明人的聰明必然消失
[00:07:07.200 --> 00:07:10.200]  這裏說,上帝很有趣
[00:07:10.200 --> 00:07:13.200]  他將要打擊那些聰明人,打擊那些智慧人
[00:07:13.200 --> 00:07:16.200]  讓他們消失,讓他們消滅,為什麼對聰明人
[00:07:16.200 --> 00:07:19.200]  對這些智慧人,好像上帝那麼不喜歡他們
[00:07:19.200 --> 00:07:22.200]  不是說上帝不喜歡人聰明,不喜歡人用的智慧
[00:07:22.200 --> 00:07:25.200]  我們要分清楚
[00:07:25.200 --> 00:07:28.200]  我們看經文,他也分了當中有些是
[00:07:28.200 --> 00:07:31.200]  亞太人求神職,希臘人是求智慧的
[00:07:31.200 --> 00:07:34.200]  當我去分析回經文的時候
[00:07:34.200 --> 00:07:37.200]  保羅將滅亡人和得救的人分了兩類
[00:07:37.200 --> 00:07:40.200]  第一類的滅亡人就是
[00:07:40.200 --> 00:07:43.200]  以十價為御絕的,這是重點
[00:07:43.200 --> 00:07:46.200]  以十價為御絕,得救的人就是
[00:07:46.200 --> 00:07:49.200]  以十價為神的大能
[00:07:49.200 --> 00:07:52.200]  很明顯,以十價為御絕的
[00:07:52.200 --> 00:07:55.200]  就是那些智慧人、民事、辯事
[00:07:55.200 --> 00:07:58.200]  是什麼意思呢?
[00:07:58.200 --> 00:08:01.200]  在二十字裡面說的智慧人就是希臘的哲學家
[00:08:01.200 --> 00:08:04.200]  他們是很崇尚哲學
[00:08:04.200 --> 00:08:07.200]  思想、理性
[00:08:07.200 --> 00:08:10.200]  分析,用腦去思考的
[00:08:10.200 --> 00:08:13.200]  而民事就是去回猶太人那些
[00:08:13.200 --> 00:08:16.200]  拉比律法師
[00:08:16.200 --> 00:08:19.200]  他們純純律法,要跟著舊約摩西的律法書而行
[00:08:19.200 --> 00:08:22.200]  所以你看到耶穌時代的民事
[00:08:22.200 --> 00:08:25.200]  經常挑戰耶穌不跟律法
[00:08:25.200 --> 00:08:28.200]  辯事就是那些在法理上要尋根究底的人
[00:08:28.200 --> 00:08:31.200]  另外保內也指出
[00:08:31.200 --> 00:08:34.200]  那些求神職的猶太人,求智慧的希臘人
[00:08:34.200 --> 00:08:37.200]  不是說所有猶太人、希臘人都是被滅亡的
[00:08:37.200 --> 00:08:40.200]  而是當他們以十價為御絕
[00:08:40.200 --> 00:08:43.200]  而是只求神職、求智慧的
[00:08:43.200 --> 00:08:46.200]  他們就要被滅亡,為什麼呢?
[00:08:46.200 --> 00:08:49.200]  正如在耶穌時代,那些猶太人經常說
[00:08:49.200 --> 00:08:52.200]  「給我神職,耶穌說我不再顯神職了」
[00:08:52.200 --> 00:08:55.200]  「因為你根本就不相信」
[00:08:55.200 --> 00:08:58.200]  他們要見到的神職就是耶穌就是那個彌賽
[00:08:58.200 --> 00:09:01.200]  是能夠帶領他們復國的,是能夠幫他們打敗羅馬政府的
[00:09:01.200 --> 00:09:04.200]  能夠讓他們得到他們期望的以色列國
[00:09:04.200 --> 00:09:07.200]  這就是神職,這就是他們所求
[00:09:07.200 --> 00:09:10.200]  但是耶穌說「我不會這樣成就你們的神職」
[00:09:10.200 --> 00:09:13.200]  希臘人求的智慧就是
[00:09:13.200 --> 00:09:16.200]  要很有道理的
[00:09:16.200 --> 00:09:19.200]  很有理性,很有說服力
[00:09:19.200 --> 00:09:22.200]  但是,他們見到耶穌的十字架
[00:09:22.200 --> 00:09:25.200]  是一個
[00:09:25.200 --> 00:09:28.200]  釘身的刑具
[00:09:28.200 --> 00:09:31.200]  是羅馬要將那些罪犯
[00:09:31.200 --> 00:09:34.200]  慢慢死去,要在罪人面前
[00:09:34.200 --> 00:09:37.200]  慢慢死去的十字架刑具
[00:09:37.200 --> 00:09:40.200]  是羞辱的刑具
[00:09:40.200 --> 00:09:43.200]  脫光罪犯的衣服,羞辱他們
[00:09:43.200 --> 00:09:46.200]  而死
[00:09:46.200 --> 00:09:49.200]  你們的救主竟然死在十字架上
[00:09:49.200 --> 00:09:52.200]  還說是救主,他們自己也救不了
[00:09:52.200 --> 00:09:55.200]  荒謬,愚蠢,笨蠢
[00:09:55.200 --> 00:09:58.200]  當他們離棄了十字架,以十字架來愚蠢的話
[00:09:58.200 --> 00:10:01.200]  這幫人就被神摧毀,廢棄
[00:10:01.200 --> 00:10:04.200]  他們的智慧就變成愚蠢
[00:10:04.200 --> 00:10:07.200]  那什麼是得救的人呢?
[00:10:07.200 --> 00:10:10.200]  得救的人就是以上帝的十架為大能
[00:10:10.200 --> 00:10:13.200]  接受十架上高的耶穌基督
[00:10:13.200 --> 00:10:16.200]  神蹟是什麼呢?
[00:10:16.200 --> 00:10:19.200]  其實耶穌已經顯了神蹟
[00:10:19.200 --> 00:10:22.200]  這個神蹟就是,耶穌願意為世人犧牲
[00:10:22.200 --> 00:10:25.200]  耶穌願意從天上降下人間
[00:10:25.200 --> 00:10:28.200]  道成肉身,以一個人的身份出現
[00:10:28.200 --> 00:10:31.200]  最後
[00:10:31.200 --> 00:10:34.200]  被釘在十字架
[00:10:34.200 --> 00:10:37.200]  就好像今天的宣召經文所說
[00:10:37.200 --> 00:10:40.200]  父啊,饒恕他們
[00:10:40.200 --> 00:10:43.200]  因為他們所做的,他們不知道
[00:10:43.200 --> 00:10:46.200]  耶穌在十字架上高,承擔了罪架
[00:10:46.200 --> 00:10:49.200]  祂願意替人的罪而死
[00:10:49.200 --> 00:10:52.200]  死而復活,已經是神蹟
[00:10:52.200 --> 00:10:55.200]  但最大的神蹟就是
[00:10:55.200 --> 00:10:58.200]  上帝竟然願意犧牲自己所愛的
[00:10:58.200 --> 00:11:01.200]  獨生子耶穌基督,為我們死在十字架上高
[00:11:01.200 --> 00:11:04.200]  只要每個人願意謙卑
[00:11:04.200 --> 00:11:07.200]  認罪
[00:11:07.200 --> 00:11:10.200]  悔改,相信主耶穌
[00:11:10.200 --> 00:11:13.200]  接受耶穌基督十字架的大能
[00:11:13.200 --> 00:11:16.200]  他的罪就能夠被赦免
[00:11:16.200 --> 00:11:19.200]  他就能夠恢復跟上帝神兒女的關係
[00:11:19.200 --> 00:11:22.200]  這個才是更更更更大的神蹟
[00:11:22.200 --> 00:11:25.200]  這個才顯出上帝最最最最大的愛
[00:11:25.200 --> 00:11:28.200]  所以
[00:11:28.200 --> 00:11:31.200]  只要
[00:11:31.200 --> 00:11:34.200]  我們願意接受這個神蹟
[00:11:34.200 --> 00:11:37.200]  我們經歷了十字架復活的大能
[00:11:37.200 --> 00:11:40.200]  我們體會明白到當中
[00:11:40.200 --> 00:11:43.200]  耶穌犧牲,拯救罪人的道理
[00:11:43.200 --> 00:11:46.200]  真理
[00:11:46.200 --> 00:11:49.200]  我們就是得救的人
[00:11:49.200 --> 00:11:52.200]  無論你是智慧人,民事,辯事,猶太人,希臘人
[00:11:52.200 --> 00:11:55.200]  只要你願意接受十字架的大能
[00:11:55.200 --> 00:11:58.200]  你就是得救的人
[00:11:58.200 --> 00:12:01.200]  你就是滅亡人
[00:12:01.200 --> 00:12:04.200]  相信這裡大家已經很明白,很清楚
[00:12:04.200 --> 00:12:07.200]  所以最後在這段的
[00:12:07.200 --> 00:12:10.200]  第一個段落結束的時候
[00:12:10.200 --> 00:12:13.200]  保羅和二十四、二十五節說
[00:12:13.200 --> 00:12:16.200]  基督總是神的大能,神的智慧
[00:12:16.200 --> 00:12:19.200]  我們在這裡讀二十五節
[00:12:19.200 --> 00:12:22.200]  因為神的愚絕總比人有智慧
[00:12:22.200 --> 00:12:25.200]  神的軟弱總比人強壯
[00:12:25.200 --> 00:12:28.200]  保羅不是這個意思
[00:12:28.200 --> 00:12:31.200]  保羅是用一些修辭技巧
[00:12:31.200 --> 00:12:34.200]  去顯出一個很明確的道理
[00:12:34.200 --> 00:12:37.200]  就算那些最聰明的希臘人
[00:12:37.200 --> 00:12:40.200]  最有智慧的猶太人
[00:12:40.200 --> 00:12:43.200]  他們都不及上帝最愚絕
[00:12:43.200 --> 00:12:46.200]  最軟弱的地方
[00:12:46.200 --> 00:12:49.200]  但上帝當然不愚絕,不軟弱
[00:12:49.200 --> 00:12:52.200]  上帝的愚絕軟弱就是耶穌十架上高
[00:12:52.200 --> 00:12:55.200]  但這件事都一樣比那些
[00:12:55.200 --> 00:12:58.200]  自稱有智慧、有聰明的人
[00:12:58.200 --> 00:13:01.200]  更強壯、更有智慧
[00:13:01.200 --> 00:13:04.200]  所以保羅想顯出我們要高舉的是十字架
[00:13:04.200 --> 00:13:07.200]  而不是高舉人的理性
[00:13:07.200 --> 00:13:10.200]  高舉人的智慧,高舉人的聰明
[00:13:10.200 --> 00:13:13.200]  在今天的時代,在香港
[00:13:13.200 --> 00:13:16.200]  我們就會很追從那些智慧
[00:13:16.200 --> 00:13:19.200]  說他們說話很厲害
[00:13:19.200 --> 00:13:22.200]  有辯論技巧,說話很華麗
[00:13:22.200 --> 00:13:25.200]  像那些Youtuber,說話名嘴
[00:13:25.200 --> 00:13:28.200]  要在網上說話
[00:13:28.200 --> 00:13:31.200]  總之要壓到人死下死下
[00:13:31.200 --> 00:13:34.200]  誇張的言辭,或者自抬
[00:13:34.200 --> 00:13:37.200]  自抬自己的身價,說自己多了不起
[00:13:37.200 --> 00:13:40.200]  這就是今天年代的人所追捧的
[00:13:40.200 --> 00:13:43.200]  其實在我們基督教裡面
[00:13:43.200 --> 00:13:46.200]  都有類似這種
[00:13:46.200 --> 00:13:49.200]  比較偏執,或者有危險的思想
[00:13:49.200 --> 00:13:52.200]  這種叫成功神學,大家有聽過什麼叫成功神學嗎?
[00:13:52.200 --> 00:13:55.200]  成功神學就是很標榜
[00:13:55.200 --> 00:13:58.200]  我信了耶穌之後,我多成功
[00:13:58.200 --> 00:14:01.200]  我的見證要顯出我一切都好了
[00:14:01.200 --> 00:14:04.200]  我本來有病痛的,好了
[00:14:04.200 --> 00:14:07.200]  我本來婚姻破裂的,我現在重新建立
[00:14:07.200 --> 00:14:10.200]  幸福家庭,我本來是很窮的
[00:14:10.200 --> 00:14:13.200]  突然間我信了耶穌之後,我就富貴了
[00:14:13.200 --> 00:14:16.200]  這樣,成功神學就標榜
[00:14:16.200 --> 00:14:19.200]  你的財富地位成功得救永生
[00:14:19.200 --> 00:14:24.200]  好像上了耶穌,就一天都光了
[00:14:24.200 --> 00:14:27.200]  這種被人俗稱為幸福陰
[00:14:27.200 --> 00:14:30.200]  很幸福,很令人羨慕
[00:14:30.200 --> 00:14:33.200]  其實不知道大家有沒有看那些
[00:14:33.200 --> 00:14:36.200]  邪教的紀錄片
[00:14:36.200 --> 00:14:39.200]  他們就這樣標榜,教主有多厲害
[00:14:39.200 --> 00:14:42.200]  又有粉絲,又有錢
[00:14:42.200 --> 00:14:45.200]  你們信了我們這個教就行了
[00:14:45.200 --> 00:14:48.200]  一切都會好好的
[00:14:48.200 --> 00:14:51.200]  教主又有一些神職能力
[00:14:51.200 --> 00:14:54.200]  可以預言的東西都很準確
[00:14:54.200 --> 00:14:57.200]  又好像說自己是來錯的,這麼厲害
[00:14:57.200 --> 00:15:00.200]  這個一定是很好的宗教去信他
[00:15:00.200 --> 00:15:03.200]  所以我們要小心
[00:15:03.200 --> 00:15:06.200]  成功神學也有一個問題
[00:15:06.200 --> 00:15:09.200]  當他會說,神已經將你的罪
[00:15:09.200 --> 00:15:12.200]  你的疾病,你的痛苦,悲傷,貧窮
[00:15:12.200 --> 00:15:15.200]  都歸到耶穌身上
[00:15:15.200 --> 00:15:18.200]  這句說話對不對?
[00:15:18.200 --> 00:15:21.200]  神已經將你的罪,你的貧窮
[00:15:21.200 --> 00:15:24.200]  你的疾病,你的痛苦,歸到耶穌身上
[00:15:24.200 --> 00:15:27.200]  我們小心,這句說話正確了一點,又不完全正確
[00:15:27.200 --> 00:15:30.200]  我的罪不是歸到耶穌身上嗎?
[00:15:30.200 --> 00:15:33.200]  是,沒錯,但你的貧窮,你的痛苦
[00:15:33.200 --> 00:15:36.200]  你的疾病不是歸到耶穌身上嗎?
[00:15:36.200 --> 00:15:39.200]  我們的十字架,你再看清楚一點
[00:15:39.200 --> 00:15:42.200]  你再看清楚十字架上的耶穌
[00:15:42.200 --> 00:15:45.200]  耶穌也都經歷了苦難
[00:15:45.200 --> 00:15:48.200]  經歷了困難,經歷了軟弱
[00:15:48.200 --> 00:15:51.200]  我們的信仰就是包含著這些東西
[00:15:51.200 --> 00:15:54.200]  當我們看到有些人標榜十字架的榮耀
[00:15:54.200 --> 00:15:57.200]  復活的大能,但他是忽略了
[00:15:57.200 --> 00:16:00.200]  耶穌基督經歷了那種艱苦,漫長
[00:16:00.200 --> 00:16:03.200]  我們不將背十字架那份的代價
[00:16:03.200 --> 00:16:06.200]  毀身去說出來,這個福音
[00:16:06.200 --> 00:16:09.200]  就是一個扭曲的福音
[00:16:09.200 --> 00:16:12.200]  就偏向了成功的神學
[00:16:12.200 --> 00:16:15.200]  當我們看回耶穌基督在他的路加福音
[00:16:15.200 --> 00:16:18.200]  馬太,馬可路加福音裡面所形容的耶穌
[00:16:18.200 --> 00:16:21.200]  算不算是一個成功人士?絕對不是
[00:16:21.200 --> 00:16:24.200]  每個人都不喜歡聽他講話,連最後十二門徒都要背叛他
[00:16:24.200 --> 00:16:27.200]  表面上,用世人的價值觀
[00:16:27.200 --> 00:16:30.200]  耶穌一點都不成功
[00:16:30.200 --> 00:16:33.200]  而神的軟弱
[00:16:33.200 --> 00:16:36.200]  神的軟弱當中我們看到
[00:16:36.200 --> 00:16:39.200]  就是耶穌基督的大能
[00:16:39.200 --> 00:16:42.200]  因為上帝要透過軟弱去顯出祂的榮耀
[00:16:42.200 --> 00:16:45.200]  這就是我們接下來所講的
[00:16:45.200 --> 00:16:48.200]  如絕軟弱,卻無簡選
[00:16:48.200 --> 00:16:51.200]  在第二個段落,二十六節三十節,剛才我已經讀了
[00:16:51.200 --> 00:16:54.200]  我們看到另外一個
[00:16:54.200 --> 00:16:57.200]  上帝要祝福,要簡選的群體
[00:16:57.200 --> 00:17:00.200]  神簡選了世上
[00:17:00.200 --> 00:17:03.200]  卑賤的,被人厭惡的
[00:17:03.200 --> 00:17:06.200]  以及那一無所有的
[00:17:06.200 --> 00:17:09.200]  到了這裡
[00:17:09.200 --> 00:17:12.200]  保羅就引用哥倫多教會
[00:17:12.200 --> 00:17:15.200]  作為一個例子
[00:17:15.200 --> 00:17:18.200]  在二十六七節說
[00:17:18.200 --> 00:17:21.200]  哥倫多教會都不是那些
[00:17:21.200 --> 00:17:24.200]  絕頂有智慧,絕頂有財富
[00:17:24.200 --> 00:17:27.200]  絕頂有能力的人
[00:17:27.200 --> 00:17:30.200]  都是一幫很普通很普通的人
[00:17:30.200 --> 00:17:33.200]  這裡說智慧不多,能力不多,尊貴度不多
[00:17:33.200 --> 00:17:36.200]  但上帝一樣簡選哥倫多教會
[00:17:36.200 --> 00:17:39.200]  成為祂所愛的信徒
[00:17:39.200 --> 00:17:42.200]  祝福教會成為祂所愛的群體
[00:17:42.200 --> 00:17:45.200]  同樣我們教會都是
[00:17:45.200 --> 00:17:48.200]  我們不是個個都很標青,很聰明
[00:17:48.200 --> 00:17:51.200]  很有智慧,當然有些是有的
[00:17:51.200 --> 00:17:54.200]  但上帝願意簡選的是什麼
[00:17:54.200 --> 00:17:57.200]  卑賤的,被人厭惡的,一無所有的
[00:17:57.200 --> 00:18:00.200]  這些是什麼人呢
[00:18:00.200 --> 00:18:03.200]  卑賤的意思是身來是不尊貴的
[00:18:03.200 --> 00:18:06.200]  不是含著金鎖而出生的那些
[00:18:06.200 --> 00:18:09.200]  而是在一個貧窮軟弱的家庭裡出生
[00:18:09.200 --> 00:18:12.200]  被人厭惡的就是
[00:18:12.200 --> 00:18:15.200]  被人看不起的,輕視的
[00:18:15.200 --> 00:18:18.200]  一無所有的就是沒有價值
[00:18:18.200 --> 00:18:21.200]  就像那些M無人士
[00:18:21.200 --> 00:18:24.200]  昨晚晚堂都說M無人士是什麼
[00:18:24.200 --> 00:18:27.200]  又拿不到什麼福利,又沒有樓
[00:18:27.200 --> 00:18:30.200]  又沒有職業,M無人士
[00:18:30.200 --> 00:18:33.200]  這些都是世俗人眼光
[00:18:33.200 --> 00:18:36.200]  這些是垃圾,是低檔人
[00:18:36.200 --> 00:18:39.200]  但我想說一件事
[00:18:39.200 --> 00:18:42.200]  上帝簡選他們,上帝是最最最最愛他們
[00:18:42.200 --> 00:18:45.200]  特別在舊約你看到
[00:18:45.200 --> 00:18:48.200]  他們對貧窮軟弱,孤兒寡婦是特別愛的
[00:18:48.200 --> 00:18:51.200]  關心的,留意的
[00:18:51.200 --> 00:18:54.200]  在這裡帶出了一個很重要的
[00:18:54.200 --> 00:18:57.200]  基督教的人觀
[00:18:57.200 --> 00:19:00.200]  我們基督教怎麼看人,怎麼看一個人的價值呢
[00:19:00.200 --> 00:19:03.200]  當世俗的人的價值觀就是
[00:19:03.200 --> 00:19:06.200]  他有沒有財富,他學歷是怎樣的
[00:19:06.200 --> 00:19:09.200]  他的地位是怎樣的,出身於名門的
[00:19:09.200 --> 00:19:12.200]  來衡量一個人的價值的時候
[00:19:12.200 --> 00:19:15.200]  在真理裡面就是
[00:19:15.200 --> 00:19:18.200]  我們用神的角度去看人,不用人的角度去看人
[00:19:18.200 --> 00:19:21.200]  神的角度就是
