
[00:00:00.000 --> 00:00:03.800]  今天我們的講題是「盼望人生不一樣」
[00:05:40.800 --> 00:05:42.800]  人不能測透
[00:05:42.800 --> 00:05:46.800]  原來聖經給了我們答案
[00:05:46.800 --> 00:05:48.800]  什麼答案呢
[00:05:48.800 --> 00:05:50.800]  留意第十一節
[00:05:50.800 --> 00:05:54.800]  講述一個很諷刺或矛盾的事
[00:05:54.800 --> 00:05:55.800]  十一節說
[00:05:55.800 --> 00:05:56.800]  神造萬物
[00:05:56.800 --> 00:06:00.800]  各按其時成為美好
[00:06:00.800 --> 00:06:03.800]  如果神造的東西是美好
[00:06:03.800 --> 00:06:05.800]  為什麼人生會有這麼多苦難
[00:06:05.800 --> 00:06:08.800]  甚至有病有痛有死亡
[00:06:08.800 --> 00:06:09.800]  為什麼神造萬物
[00:06:09.800 --> 00:06:11.800]  各按其時成為美好呢
[00:06:11.800 --> 00:06:13.800]  很特別
[00:06:13.800 --> 00:06:15.800]  第十節傳道者說
[00:06:15.800 --> 00:06:18.800]  他講述了人生很重要的智慧
[00:06:18.800 --> 00:06:23.800]  我觀看神給世人的擔子
[00:06:23.800 --> 00:06:26.800]  在其中受磨煉
[00:06:26.800 --> 00:06:27.800]  受經煉
[00:06:27.800 --> 00:06:29.800]  有勞苦
[00:06:29.800 --> 00:06:32.800]  原來聖經告訴我們
[00:06:32.800 --> 00:06:34.800]  人生的苦難是缺少不了的
[00:06:34.800 --> 00:06:37.800]  人生的苦難是缺少不了的
[00:06:37.800 --> 00:06:38.800]  我們經常問
[00:06:38.800 --> 00:06:40.800]  可不可以人生沒有苦難呢
[00:06:40.800 --> 00:06:42.800]  我們沒有人喜歡拿苦離身
[00:06:42.800 --> 00:06:44.800]  但原來苦難
[00:06:44.800 --> 00:06:45.800]  聖經告訴我們
[00:06:45.800 --> 00:06:47.800]  苦難是避不開的
[00:06:47.800 --> 00:06:49.800]  是免不了的
[00:06:49.800 --> 00:06:51.800]  甚至我們可以說
[00:06:51.800 --> 00:06:54.800]  苦難是人生其中一個必要的事
[00:06:54.800 --> 00:06:57.800]  我們英文有個字叫necessary
[00:06:57.800 --> 00:07:00.800]  苦難甚至是必須的
[00:07:00.800 --> 00:07:01.800]  這樣也可以
[00:07:01.800 --> 00:07:03.800]  但聖經只講第十節
[00:07:03.800 --> 00:07:07.800]  我觀看神叫世人在其中
[00:07:07.800 --> 00:07:08.800]  受經煉
[00:07:08.800 --> 00:07:09.800]  受磨煉
[00:07:09.800 --> 00:07:11.800]  受勞苦
[00:07:11.800 --> 00:07:13.800]  這個字是講重擔
[00:07:13.800 --> 00:07:16.800]  神給每個人都有重擔
[00:07:16.800 --> 00:07:19.800]  叫人在當中磨煉
[00:07:19.800 --> 00:07:22.800]  從另一個角度看
[00:07:22.800 --> 00:07:24.800]  苦難有什麼好處呢
[00:07:24.800 --> 00:07:26.800]  不問猶自可
[00:07:26.800 --> 00:07:27.800]  你一問就知道
[00:07:27.800 --> 00:07:29.800]  原來苦難有好處
[00:07:29.800 --> 00:07:31.800]  苦難能夠幫我們成長
[00:07:31.800 --> 00:07:36.800]  苦難能夠幫我們塑造一個堅毅的品格
[00:07:36.800 --> 00:07:38.800]  你看看我們
[00:07:38.800 --> 00:07:40.800]  一個人成長
[00:07:40.800 --> 00:07:42.800]  如果沒有經歷過磨煉
[00:07:42.800 --> 00:07:44.800]  他成長得慢一點
[00:07:44.800 --> 00:07:46.800]  所以no pain no gain
[00:07:46.800 --> 00:07:47.800]  很特別的
[00:07:47.800 --> 00:07:50.800]  原來苦難有它獨特的意義
[00:07:50.800 --> 00:07:52.800]  苦難有它獨特的作用
[00:07:52.800 --> 00:07:55.800]  但我們說
[00:07:55.800 --> 00:07:57.800]  為什麼會這樣呢
[00:07:57.800 --> 00:07:59.800]  但經文裡說
[00:07:59.800 --> 00:08:02.800]  或者我們可以用梁弟兄所說
[00:08:02.800 --> 00:08:05.800]  當醫生邀請他做化療
[00:08:05.800 --> 00:08:06.800]  邀請他做手術
[00:08:06.800 --> 00:08:08.800]  說要跟他做治療
[00:08:08.800 --> 00:08:10.800]  做很多檢查的時候
[00:08:10.800 --> 00:08:12.800]  我們做病人
[00:08:12.800 --> 00:08:13.800]  其實都不明白
[00:08:13.800 --> 00:08:15.800]  為什麼要做這麼多這些事
[00:08:15.800 --> 00:08:17.800]  為什麼要做這麼辛苦的事
[00:08:17.800 --> 00:08:19.800]  做手術
[00:08:19.800 --> 00:08:21.800]  我們不明白
[00:08:21.800 --> 00:08:22.800]  但聖經裡說
[00:08:22.800 --> 00:08:23.800]  在苦難裡
[00:08:23.800 --> 00:08:25.800]  神叫世人有磨煉
[00:08:27.800 --> 00:08:29.800]  聖經沒說到
[00:08:29.800 --> 00:08:31.800]  人可以免了這些考驗
[00:08:31.800 --> 00:08:33.800]  很有趣
[00:08:33.800 --> 00:08:34.800]  十一節
[00:08:34.800 --> 00:08:35.800]  他又說
[00:08:35.800 --> 00:08:37.800]  神造麥米乾其實是美好
[00:08:37.800 --> 00:08:38.800]  他還說
[00:08:38.800 --> 00:08:40.800]  人生的苦難免不了之後
[00:08:40.800 --> 00:08:43.800]  原來人生對永恆的渴慕
[00:08:43.800 --> 00:08:45.800]  是局限不了
[00:08:45.800 --> 00:08:46.800]  他說
[00:08:46.800 --> 00:08:48.800]  神造麥米乾其實是美好
[00:08:48.800 --> 00:08:49.800]  有一個大前提
[00:08:49.800 --> 00:08:51.800]  有一個很重要的
[00:08:51.800 --> 00:08:52.800]  既然第十節說
[00:08:52.800 --> 00:08:54.800]  人生有擔子有重擔
[00:08:54.800 --> 00:08:59.800]  人人都不會豁免
[00:08:59.800 --> 00:09:02.800]  神怎樣可以成為美好呢
[00:09:02.800 --> 00:09:03.800]  所做的事
[00:09:03.800 --> 00:09:05.800]  我們經歷這些事
[00:09:05.800 --> 00:09:07.800]  他說有意思
[00:09:07.800 --> 00:09:09.800]  因為神將永恆
[00:09:09.800 --> 00:09:11.800]  安置在人心裡
[00:09:11.800 --> 00:09:13.800]  你想想
[00:09:13.800 --> 00:09:15.800]  其實很有趣
[00:09:15.800 --> 00:09:17.800]  人生不如意事十常八九
[00:09:17.800 --> 00:09:19.800]  有時我聽這句
[00:09:19.800 --> 00:09:21.800]  以前小學就學的課本
[00:09:21.800 --> 00:09:23.800]  就覺得不用這麼慘
[00:09:23.800 --> 00:09:24.800]  十常五六
[00:09:24.800 --> 00:09:25.800]  十常六七
[00:09:25.800 --> 00:09:26.800]  十常七八
[00:09:26.800 --> 00:09:27.800]  都夠六
[00:09:27.800 --> 00:09:29.800]  還要十常八九
[00:09:29.800 --> 00:09:31.800]  用不著這麼多
[00:09:31.800 --> 00:09:32.800]  但是
[00:09:32.800 --> 00:09:33.800]  原來聖經說
[00:09:33.800 --> 00:09:35.800]  這就是人生的真實
[00:09:35.800 --> 00:09:37.800]  人生總是
[00:09:37.800 --> 00:09:38.800]  哀樂相生
[00:09:38.800 --> 00:09:40.800]  快樂和哀傷的事
[00:09:40.800 --> 00:09:41.800]  並行
[00:09:41.800 --> 00:09:43.800]  你無論信耶穌
[00:09:43.800 --> 00:09:44.800]  還是不信耶穌
[00:09:44.800 --> 00:09:45.800]  無論你是什麼種族
[00:09:45.800 --> 00:09:46.800]  什麼背景
[00:09:46.800 --> 00:09:47.800]  有錢沒錢
[00:09:47.800 --> 00:09:49.800]  你都一樣經歷
[00:09:49.800 --> 00:09:50.800]  人生的重擔
[00:09:50.800 --> 00:09:52.800]  一樣受勞苦
[00:09:52.800 --> 00:09:54.800]  鍛鍊
[00:09:54.800 --> 00:09:56.800]  但是仍然可以是
[00:09:56.800 --> 00:09:57.800]  神造萬物
[00:09:57.800 --> 00:09:59.800]  各安其事成為美好
[00:09:59.800 --> 00:10:01.800]  這件事很吸引我們
[00:10:01.800 --> 00:10:02.800]  因為
[00:10:02.800 --> 00:10:03.800]  神將永恆
[00:10:03.800 --> 00:10:05.800]  安置在我們人心裡
[00:10:05.800 --> 00:10:06.800]  你知道我們人生
[00:10:06.800 --> 00:10:07.800]  聖經說
[00:10:07.800 --> 00:10:09.800]  有兩個主要的矛盾
[00:10:09.800 --> 00:10:11.800]  我們人是
[00:10:11.800 --> 00:10:12.800]  一直都搞不定
[00:10:12.800 --> 00:10:13.800]  但是
[00:10:13.800 --> 00:10:14.800]  與生俱來就有
[00:10:14.800 --> 00:10:15.800]  第一
[00:10:15.800 --> 00:10:17.800]  就是我們對永恆的渴慕
[00:10:17.800 --> 00:10:18.800]  第二
[00:10:18.800 --> 00:10:20.800]  就是我們對公平公義的渴慕
[00:10:20.800 --> 00:10:23.800]  這兩個與生俱來的渴慕
[00:10:23.800 --> 00:10:26.800]  是不會停止的
[00:10:26.800 --> 00:10:28.800]  最近我岳父
[00:10:28.800 --> 00:10:30.800]  99歲
[00:10:30.800 --> 00:10:32.800]  息奴歸主
[00:10:32.800 --> 00:10:34.800]  星期三凌晨
[00:10:34.800 --> 00:10:35.800]  他過身
[00:10:35.800 --> 00:10:37.800]  他又信了主
[00:10:37.800 --> 00:10:38.800]  但我想問
[00:10:38.800 --> 00:10:40.800]  你活到99歲
[00:10:40.800 --> 00:10:41.800]  88歲
[00:10:41.800 --> 00:10:43.800]  你會不會覺得
[00:10:43.800 --> 00:10:45.800]  都夠了
[00:10:45.800 --> 00:10:46.800]  你知不知道
[00:10:46.800 --> 00:10:47.800]  你不會說
[00:10:47.800 --> 00:10:49.800]  我半年就100歲了
[00:10:49.800 --> 00:10:51.800]  約親朋戚友
[00:10:51.800 --> 00:10:53.800]  親朋戚友
[00:10:53.800 --> 00:10:55.800]  吃這餐聖誕或冬
[00:10:55.800 --> 00:10:58.800]  吃我喜歡的雲吞麵
[00:10:58.800 --> 00:11:01.800]  再吃兩餐菠蘿油加熱奶茶
[00:11:01.800 --> 00:11:02.800]  喝咖啡
[00:11:02.800 --> 00:11:05.800]  我最喜歡的東西都吃過了
[00:11:05.800 --> 00:11:06.800]  要玩的都玩過了
[00:11:06.800 --> 00:11:08.800]  歐洲、美加、澳洲
[00:11:08.800 --> 00:11:10.800]  紐西蘭、馬爾代夫都去過了
[00:11:10.800 --> 00:11:12.800]  絲綢之路
[00:11:12.800 --> 00:11:14.800]  天山、華山
[00:11:14.800 --> 00:11:15.800]  都爬過了
[00:11:15.800 --> 00:11:17.800]  夠了
[00:11:17.800 --> 00:11:19.800]  會不會呢
[00:11:19.800 --> 00:11:21.800]  什麼人會呢
[00:11:21.800 --> 00:11:23.800]  就是身體很差
[00:11:23.800 --> 00:11:25.800]  不能下床
[00:11:25.800 --> 00:11:26.800]  不能走路
[00:11:26.800 --> 00:11:27.800]  要坐輪椅
[00:11:27.800 --> 00:11:28.800]  大小便不禁
[00:11:28.800 --> 00:11:29.800]  失禁那些
[00:11:29.800 --> 00:11:31.800]  可能就算了
[00:11:31.800 --> 00:11:33.800]  但如果你走得像胡楓
[00:11:33.800 --> 00:11:35.800]  還說要開演唱會
[00:11:35.800 --> 00:11:37.800]  你會說
[00:11:37.800 --> 00:11:39.800]  醫生
[00:11:39.800 --> 00:11:40.800]  你有沒有看錯
[00:11:40.800 --> 00:11:42.800]  可不可以檢查多一次
[00:11:42.800 --> 00:11:44.800]  我可不可以不用死呢
[00:11:44.800 --> 00:11:45.800]  原來很有趣
[00:11:45.800 --> 00:11:46.800]  人與生俱來
[00:11:46.800 --> 00:11:48.800]  對永恆的渴慕
[00:11:48.800 --> 00:11:50.800]  是局限不了
[00:11:50.800 --> 00:11:52.800]  雖然人生的苦難是缺少不了
[00:11:52.800 --> 00:11:54.800]  但我們人總是會
[00:11:54.800 --> 00:11:56.800]  想更遠
[00:11:56.800 --> 00:11:57.800]  更高
[00:11:57.800 --> 00:11:58.800]  更快
[00:11:58.800 --> 00:11:59.800]  更強
[00:11:59.800 --> 00:12:00.800]  我們的知識
[00:12:00.800 --> 00:12:01.800]  我們的渴慕
[00:12:01.800 --> 00:12:03.800]  我們不只是說
[00:12:03.800 --> 00:12:07.800]  對海洋、陸地的探索
[00:12:07.800 --> 00:12:09.800]  我們還要出外太空
[00:12:09.800 --> 00:12:10.800]  我們不只是跑得快
[00:12:10.800 --> 00:12:12.800]  坐飛機、踩單車、電單車
[00:12:12.800 --> 00:12:14.800]  最快的引擎
[00:12:14.800 --> 00:12:16.800]  我們還要飛上天
[00:12:16.800 --> 00:12:18.800]  我們還要飛出外太空
[00:12:18.800 --> 00:12:19.800]  我們的知識領域
[00:12:19.800 --> 00:12:20.800]  是一路爆炸
[00:12:20.800 --> 00:12:22.800]  一路擴闊
[00:12:22.800 --> 00:12:24.800]  我們要盡心
[00:12:24.800 --> 00:12:25.800]  最微細的東西
[00:12:25.800 --> 00:12:27.800]  最廣闊的視野
[00:12:27.800 --> 00:12:29.800]  人不會局限
[00:12:29.800 --> 00:12:30.800]  我們對永恆的渴慕
[00:12:30.800 --> 00:12:31.800]  聖經說
[00:12:31.800 --> 00:12:34.800]  是神安置在我們心裡面
[00:12:34.800 --> 00:12:36.800]  第一個人生主要矛盾
[00:12:36.800 --> 00:12:37.800]  梁大兄就見證
[00:12:37.800 --> 00:12:39.800]  我們就算沒有大病
[00:12:39.800 --> 00:12:40.800]  沒有重病的人
[00:12:40.800 --> 00:12:41.800]  都一樣
[00:12:41.800 --> 00:12:44.800]  聖經說我們的經歷
[00:12:44.800 --> 00:12:46.800]  人是有限
[00:12:46.800 --> 00:12:48.800]  但我們卻對無限
[00:12:48.800 --> 00:12:50.800]  對永恆有一個渴慕
[00:12:50.800 --> 00:12:53.800]  所以第二個事實
[00:12:53.800 --> 00:12:57.800]  就是人的心對永恆
[00:12:57.800 --> 00:12:59.800]  是局限不了
[00:12:59.800 --> 00:13:01.800]  我們是渴慕永恆的
[00:13:01.800 --> 00:13:03.800]  人生第三個智慧
[00:13:03.800 --> 00:13:05.800]  也是進一步的無奈
[00:13:05.800 --> 00:13:06.800]  是什麼呢
[00:13:06.800 --> 00:13:09.800]  就是在十一節下半段
[00:13:09.800 --> 00:13:13.800]  神從始至終的作為
[00:13:13.800 --> 00:13:16.800]  人不能參透
[00:13:16.800 --> 00:13:19.800]  這三個傳道書
[00:13:19.800 --> 00:13:21.800]  給我們的人生智慧
[00:13:21.800 --> 00:13:23.800]  人生的鍛鍊
[00:13:23.800 --> 00:13:25.800]  重擔勞苦
[00:13:25.800 --> 00:13:27.800]  甚至苦難
[00:13:27.800 --> 00:13:28.800]  是缺少不了
[00:13:28.800 --> 00:13:30.800]  人生對永恆的渴慕
[00:13:30.800 --> 00:13:32.800]  是局限不了
[00:13:32.800 --> 00:13:35.800]  但最糟糕的是
[00:13:35.800 --> 00:13:37.800]  無論你多聰明多智慧
[00:13:37.800 --> 00:13:40.800]  你都不能參透神的作為
[00:13:40.800 --> 00:13:41.800]  為什麼呢
[00:13:41.800 --> 00:13:43.800]  因為我們有限
[00:13:43.800 --> 00:13:45.800]  我們只是塵土
[00:13:45.800 --> 00:13:47.800]  我們冷一點也不行
[00:13:47.800 --> 00:13:48.800]  熱一點也不行
[00:13:48.800 --> 00:13:49.800]  吃得多也不行
[00:13:49.800 --> 00:13:50.800]  睡得多也不行
[00:13:50.800 --> 00:13:52.800]  常常坐也不行
[00:13:52.800 --> 00:13:54.800]  勞動得太多也不行
[00:13:54.800 --> 00:13:56.800]  什麼意思呢
[00:13:56.800 --> 00:13:58.800]  在我們生命裡
[00:13:58.800 --> 00:14:00.800]  我們對永恆的渴慕
[00:14:00.800 --> 00:14:02.800]  同時看到自己的有限短暫
[00:14:02.800 --> 00:14:04.800]  我們會死的
[00:14:04.800 --> 00:14:06.800]  就算你今天沒有癌症
[00:14:06.800 --> 00:14:08.800]  我們要知道
[00:14:08.800 --> 00:14:10.800]  這個矛盾就是
[00:14:10.800 --> 00:14:12.800]  我們人生對永恆的渴慕
[00:14:12.800 --> 00:14:14.800]  對公平的渴慕
[00:14:14.800 --> 00:14:16.800]  所以傳道書給我們
[00:14:16.800 --> 00:14:18.800]  有兩幅很重要的圖畫
[00:14:18.800 --> 00:14:20.800]  我很少用圖畫表達
[00:14:20.800 --> 00:14:22.800]  但我想用口述
[00:14:22.800 --> 00:14:24.800]  人生是什麼
[00:14:24.800 --> 00:14:26.800]  人生好像一個時鐘
[00:14:26.800 --> 00:14:28.800]  我們對時鐘
[00:14:28.800 --> 00:14:29.800]  我們看到我們有限
[00:14:29.800 --> 00:14:31.800]  時間不知幾點
[00:14:31.800 --> 00:14:33.800]  我們就會淚滴
[00:14:33.800 --> 00:14:35.800]  但我們對永恆的渴慕
[00:14:35.800 --> 00:14:37.800]  我們希望時鐘一直轉
[00:14:37.800 --> 00:14:39.800]  不要停
[00:14:39.800 --> 00:14:40.800]  一個時鐘
[00:14:40.800 --> 00:14:41.800]  人生另一個圖畫
[00:14:41.800 --> 00:14:43.800]  就是一個天平
[00:14:43.800 --> 00:14:45.800]  我們渴慕的天平是平的
[00:14:45.800 --> 00:14:46.800]  不會側一邊
[00:14:46.800 --> 00:14:48.800]  不會不公平不公義
[00:14:48.800 --> 00:14:50.800]  但往往就是
[00:14:50.800 --> 00:14:52.800]  我們對永恆有渴慕的人
[00:14:52.800 --> 00:14:54.800]  我們卻發現自己有限
[00:14:54.800 --> 00:14:55.800]  我們會死
[00:14:55.800 --> 00:14:57.800]  我們對公平公義有渴慕的人
[00:14:57.800 --> 00:14:59.800]  我們卻發現
[00:14:59.800 --> 00:15:01.800]  地上的公平公義
[00:15:01.800 --> 00:15:03.800]  很多時候都看不到
[00:15:03.800 --> 00:15:05.800]  很多時候都不能有即刻的
[00:15:05.800 --> 00:15:07.800]  現眼佈
[00:15:07.800 --> 00:15:09.800]  公平無得伸張
[00:15:09.800 --> 00:15:11.800]  所以聖經說
[00:15:11.800 --> 00:15:13.800]  神從此指我作為
[00:15:13.800 --> 00:15:15.800]  我們人不能參透
[00:15:15.800 --> 00:15:16.800]  但是不是這麼灰呢
[00:15:16.800 --> 00:15:17.800]  又不是
[00:15:17.800 --> 00:15:18.800]  十一節正說什麼
[00:15:18.800 --> 00:15:20.800]  神造萬物
[00:15:20.800 --> 00:15:22.800]  各按其時成為美好
[00:15:22.800 --> 00:15:23.800]  出路在哪裡
[00:15:23.800 --> 00:15:25.800]  出路在永恆那裡
[00:15:25.800 --> 00:15:27.800]  所以他說
[00:15:27.800 --> 00:15:29.800]  既然人生是神給我們永恆
[00:15:29.800 --> 00:15:31.800]  相對我們的短暫
[00:15:31.800 --> 00:15:34.800]  我們應該有什麼智慧呢
[00:15:34.800 --> 00:15:36.800]  十二和十三節
[00:15:36.800 --> 00:15:37.800]  我請YS 慕德
[00:15:37.800 --> 00:15:38.800]  十二十三節
[00:15:38.800 --> 00:15:40.800]  這個就是短暫人生的智慧
[00:15:40.800 --> 00:15:42.800]  十二十三節
[00:15:42.800 --> 00:15:44.800]  我知道人除了終身喜樂
[00:15:44.800 --> 00:15:45.800]  立福
[00:15:45.800 --> 00:15:47.800]  沒有一件幸福的事
[00:15:47.800 --> 00:15:49.800]  並且人人吃喝
[00:15:49.800 --> 00:15:51.800]  在他的一切勞碌中
[00:15:51.800 --> 00:15:52.800]  享福
[00:15:52.800 --> 00:15:54.800]  這也是神的賞賜
[00:15:54.800 --> 00:15:56.800]  這裡說了兩件事
[00:15:56.800 --> 00:15:57.800]  第一個就是
[00:15:57.800 --> 00:15:59.800]  他說人一生
[00:15:59.800 --> 00:16:03.800]  沒有一件事比終身喜樂行善好
[00:16:03.800 --> 00:16:05.800]  他立福
[00:16:05.800 --> 00:16:07.800]  就是去做一些好的事
[00:16:07.800 --> 00:16:11.800]  做一些令你美善的事
[00:16:11.800 --> 00:16:12.800]  在神眼中
[00:16:12.800 --> 00:16:14.800]  他說人生最重要
