
[00:00:00.000 --> 00:00:03.960]  猶太從他馬氏生法勒斯和借拉
[00:04:26.800 --> 00:04:29.520]  就發現我真的要帶些弟兄姐妹
[00:04:29.520 --> 00:04:31.320]  回去看《約書亞記》
[00:04:31.320 --> 00:04:35.200]  看拉合在《約書亞記》裏面的信心
[00:04:35.200 --> 00:04:36.920]  很精彩的
[00:04:36.920 --> 00:04:38.040]  你有沒有想過
[00:04:38.040 --> 00:04:40.280]  我們通常說拉合做什麼
[00:04:40.280 --> 00:04:47.440]  他將探子留在家裏
[00:04:47.440 --> 00:04:50.040]  然後就放他們走等等
[00:04:50.040 --> 00:04:54.880]  然後說你一會兒進來一定要保留我家人等等
[00:04:54.880 --> 00:04:56.840]  有沒有想過
[00:04:56.840 --> 00:05:03.440]  這個拉合的信心是一個變節的信心
[00:05:03.440 --> 00:05:05.240]  知道什麼叫變節嗎
[00:05:05.240 --> 00:05:08.160]  你不好聽就叫厭仔
[00:05:08.160 --> 00:05:10.320]  好聽點就是息事母者爲俊傑
[00:05:10.320 --> 00:05:11.840]  知道我們死定了
[00:05:11.840 --> 00:05:14.200]  不如我就變節保命
[00:05:14.200 --> 00:05:15.560]  這些都是負面的
[00:05:15.560 --> 00:05:19.000]  但在聖經裏面說到拉合的信心是很正面的
[00:05:19.000 --> 00:05:21.240]  拉合做了一件事
[00:05:21.240 --> 00:05:26.120]  他和他自己本族本國的人斷絕了關係
[00:05:26.120 --> 00:05:29.720]  以至他變節去了耶和華那邊
[00:05:29.720 --> 00:05:32.360]  這些所有的東西都是指向我們新約的
[00:05:32.360 --> 00:05:35.000]  我們和這個世界的關係
[00:05:35.000 --> 00:05:36.920]  no more
[00:05:36.920 --> 00:05:38.920]  我和這個世界是沒有關係的對不起
[00:05:38.920 --> 00:05:42.240]  我是天國的人我變節了
[00:05:42.240 --> 00:05:44.320]  我在這裏做厭仔
[00:05:44.320 --> 00:05:47.560]  我繼續在世界上做厭仔
[00:05:47.560 --> 00:05:50.640]  你可以想一些很精彩的東西去看
[00:05:50.640 --> 00:05:53.360]  所以我看了這兩節聖經是很振奮人心的
[00:05:53.360 --> 00:05:58.720]  因爲他其實將路德和拉合和阿伯拉罕媲美
[00:05:58.720 --> 00:06:00.200]  很美麗的一幅圖畫
[00:06:00.200 --> 00:06:02.480]  ok 沒有時間了繼續
[00:06:02.480 --> 00:06:04.760]  下一節 這一節就有趣了
[00:06:04.760 --> 00:06:07.600]  他說 耶穌生大爲王
[00:06:07.600 --> 00:06:13.880]  請問這一節合不合乎我們所說的A3B
[00:06:13.880 --> 00:06:16.600]  不合乎 還是合乎
[00:06:16.600 --> 00:06:19.760]  合乎 差了點東西
[00:06:19.760 --> 00:06:21.840]  多了一個字 多了一個什麼字
[00:06:21.840 --> 00:06:22.920]  王
[00:06:22.920 --> 00:06:25.560]  他有沒有前面有沒有每一個人說
[00:06:25.560 --> 00:06:28.080]  A生B 大柱
[00:06:28.080 --> 00:06:30.480]  B生C 牧師
[00:06:30.480 --> 00:06:32.080]  沒有的 是吧
[00:06:32.080 --> 00:06:35.800]  沒有一個名字是告訴你他的職業是什麼的
[00:06:35.800 --> 00:06:40.920]  爲什麼零零碎碎要說耶穌生大爲王呢
[00:06:40.920 --> 00:06:43.600]  就擺明告訴你主耶穌基督尼是做什麼的
[00:06:43.600 --> 00:06:45.000]  你記得之前我說
[00:06:45.000 --> 00:06:48.600]  他將大爲和阿伯拉罕是調轉了的
[00:06:48.600 --> 00:06:50.200]  大逆不道的
[00:06:50.200 --> 00:06:52.240]  他要強調什麼呢
[00:06:52.240 --> 00:06:55.280]  強調主耶穌基督尼是做王的
[00:06:55.280 --> 00:06:57.480]  ok 繼續
[00:06:57.480 --> 00:07:00.360]  大爲呢
[00:07:00.360 --> 00:07:06.000]  大爲本來應該好好地跟隨上帝下詔
[00:07:06.000 --> 00:07:12.600]  但是大爲從烏尼亞的妻子生了所羅門
[00:07:12.600 --> 00:07:13.440]  大罪了
[00:07:13.440 --> 00:07:16.600]  其實這個和猶大很相似
[00:07:16.600 --> 00:07:18.760]  但是大爲最後有沒有悔改呢
[00:07:18.760 --> 00:07:19.360]  又有
[00:07:19.360 --> 00:07:21.840]  所以大爲也需要一個救主
[00:07:21.840 --> 00:07:23.960]  說到這裏我想值得你思考的
[00:07:23.960 --> 00:07:26.040]  就是說當我們看《路德記》的時候
[00:07:26.040 --> 00:07:30.640]  我們經常都說他是言君之祖
[00:07:30.640 --> 00:07:34.360]  就是說路德和波克斯都是言人
[00:07:34.360 --> 00:07:35.680]  很強調這件事
[00:07:35.680 --> 00:07:36.720]  但是有沒有發現呢
[00:07:36.720 --> 00:07:39.960]  當你看耶穌的家譜的時候
[00:07:39.960 --> 00:07:42.240]  你發覺耶穌的家譜裏面有言人
[00:07:42.240 --> 00:07:44.080]  有言的男人
[00:07:44.080 --> 00:07:45.040]  有言的女人
[00:07:45.040 --> 00:07:48.560]  但是也有很多不義的
[00:07:48.560 --> 00:07:50.840]  不敬賢的人
[00:07:50.840 --> 00:07:52.720]  但是上帝通過這些
[00:07:52.720 --> 00:07:54.400]  其實我覺得很奇怪的
[00:07:54.400 --> 00:07:59.840]  就是說上帝不一定要通過所羅門來出耶穌
[00:07:59.840 --> 00:08:01.960]  因爲大爲有很多個兒子
[00:08:01.960 --> 00:08:09.160]  但是上帝就是用他這個因罪而生出來的所羅門
[00:08:09.160 --> 00:08:16.080]  繼續通過一個我們叫做罪惡的行爲
[00:08:16.080 --> 00:08:21.000]  而創造出來最後將救恩更顯爲大
[00:08:21.000 --> 00:08:22.760]  你明不明白我的意思
[00:08:22.760 --> 00:08:24.160]  這個有一個模式
[00:08:24.160 --> 00:08:26.840]  就是說上帝又會用波克斯和路德
[00:08:26.840 --> 00:08:28.920]  但是這個案例是什麼呢
[00:08:28.920 --> 00:08:32.800]  他選擇用一個人的角度來說
[00:08:32.800 --> 00:08:35.400]  最黑暗最邪惡的東西
[00:08:35.400 --> 00:08:40.280]  將邪惡變爲祝福
[00:08:40.280 --> 00:08:41.840]  爲什麼我要講這件事呢
[00:08:41.840 --> 00:08:44.960]  因爲主耶穌基督的受死被釘在十字架上
[00:08:44.960 --> 00:08:48.240]  就是人世間裏面最大的邪惡
[00:08:48.240 --> 00:08:50.040]  最不應該發生的事情
[00:08:50.040 --> 00:08:53.080]  但是上帝竟然通過羅馬人的罪
[00:08:53.080 --> 00:08:56.360]  通過猶太人的罪
[00:08:56.360 --> 00:08:57.200]  大罪
[00:08:57.200 --> 00:08:59.760]  最不敬虔
[00:08:59.760 --> 00:09:01.520]  最不義的罪
[00:09:01.520 --> 00:09:03.920]  將最大的福氣帶到這個世界裏面
[00:09:03.920 --> 00:09:05.840]  所有東西從某個角度來說
[00:09:05.840 --> 00:09:07.880]  都是指向主耶穌基督的十字架
[00:09:07.880 --> 00:09:10.760]  OK 時間的關係我們繼續
[00:09:10.760 --> 00:09:12.720]  所羅門生羅波安
[00:09:12.720 --> 00:09:13.680]  他沒有特別講
[00:09:13.680 --> 00:09:16.240]  但是我們知道在羅波安的情況裏面
[00:09:16.240 --> 00:09:21.680]  就是所羅門的國被分爲南北
[00:09:21.680 --> 00:09:23.520]  而猶太國是南邊
[00:09:23.520 --> 00:09:26.680]  北國很快也被滅掉了
[00:09:26.680 --> 00:09:28.960]  繼續你看耶穌的家庭的時候
[00:09:28.960 --> 00:09:32.480]  就去了南邊的國家
[00:09:32.480 --> 00:09:33.600]  我們不讀了
[00:09:33.600 --> 00:09:35.040]  烏西亞生約旦
[00:09:35.040 --> 00:09:37.000]  約旦生阿哈斯
[00:09:37.000 --> 00:09:38.400]  阿哈斯生希西加
[00:09:38.400 --> 00:09:39.640]  希西加生馬拿西
[00:09:39.640 --> 00:09:40.880]  馬拿西生阿門
[00:09:40.880 --> 00:09:43.000]  阿門生約西亞
[00:09:43.000 --> 00:09:46.640]  有些人經常說這些王有好有不好
[00:09:46.640 --> 00:09:47.760]  但又不是那麼簡單
[00:09:47.760 --> 00:09:49.960]  如果你有機會回去看舊約聖經裏面
[00:09:49.960 --> 00:09:52.520]  你會發現他好得來又可能衰了
[00:09:52.520 --> 00:09:53.920]  衰得來又好像好多
[00:09:53.920 --> 00:09:55.560]  你去看看馬拿西
[00:09:55.560 --> 00:09:56.920]  你去看看希西加
[00:09:56.920 --> 00:09:58.240]  希西加又好像很皇帝
[00:09:58.240 --> 00:10:00.800]  好好的又衰了又衰幾年
[00:10:00.800 --> 00:10:03.840]  馬拿西在某一本
[00:10:03.840 --> 00:10:06.240]  在聶王記上下就衰到貼地
[00:10:06.240 --> 00:10:09.880]  但是去到歷代治下又有悔改的時候
[00:10:09.880 --> 00:10:12.160]  這些我們今天解決不了的
[00:10:12.160 --> 00:10:13.920]  你要好好地讀舊約神學
[00:10:13.920 --> 00:10:17.040]  才知道究竟怎麼去明白這些
[00:10:17.040 --> 00:10:18.680]  OK
[00:10:18.680 --> 00:10:20.880]  但是接着這個有趣了
[00:10:20.880 --> 00:10:24.440]  百姓被遷到巴比倫的時候
[00:10:24.440 --> 00:10:29.680]  約西亞申耶哥尼亞和他的兄弟
[00:10:29.680 --> 00:10:33.720]  特別的地方是哪裏
[00:10:33.720 --> 00:10:34.680]  不是耶哥尼亞
[00:10:34.680 --> 00:10:37.360]  第一特別的地方是被遷巴比倫
[00:10:37.360 --> 00:10:39.400]  講的是祕魯
[00:10:39.400 --> 00:10:41.080]  另外呢
[00:10:41.080 --> 00:10:44.000]  耶哥尼亞和他的兄弟
[00:10:44.000 --> 00:10:47.200]  這個他的兄弟之前有出現過
[00:10:47.200 --> 00:10:48.800]  誰是他的兄弟
[00:10:48.800 --> 00:10:49.600]  猶大
[00:10:49.600 --> 00:10:52.400]  現在我們講的是整個國家的興亡
[00:10:52.400 --> 00:10:53.080]  你明白嗎
[00:10:53.080 --> 00:10:56.280]  這個他的兄弟和前面的他的兄弟是對稱的
[00:10:56.280 --> 00:10:59.040]  前面是一個國的誕生
[00:10:59.040 --> 00:11:01.000]  這個是一個國的滅亡
[00:11:01.000 --> 00:11:02.120]  你看不看到
[00:11:02.120 --> 00:11:02.640]  OK
[00:11:02.640 --> 00:11:05.120]  所以現在我們講的是我們需要一個君王
[00:11:05.120 --> 00:11:07.480]  來拯救整個以色列的國
[00:11:07.480 --> 00:11:11.480]  因爲以色列的國在祕魯巴比倫當中
[00:11:11.480 --> 00:11:13.400]  是被滅的了
[00:11:13.400 --> 00:11:15.560]  遷到巴比倫之後
[00:11:15.560 --> 00:11:18.440]  耶哥尼亞生薩拉鐵
[00:11:18.440 --> 00:11:19.920]  薩拉鐵生所羅巴伯
[00:11:19.920 --> 00:11:22.320]  所羅巴伯如果你熟悉舊約聖經就知道
[00:11:22.320 --> 00:11:24.760]  他是第一個帶他們迴歸的人
[00:11:24.760 --> 00:11:26.400]  所以又有新的興亡
[00:11:26.400 --> 00:11:27.800]  所羅巴伯生阿比沃
[00:11:27.800 --> 00:11:29.880]  阿比沃生以利亞敬
[00:11:29.880 --> 00:11:33.280]  以利亞敬生阿索
[00:11:33.280 --> 00:11:35.600]  阿索生薩督
[00:11:35.600 --> 00:11:37.000]  生阿金
[00:11:37.000 --> 00:11:39.040]  生以律
[00:11:39.040 --> 00:11:41.000]  以律生以利亞薩
[00:11:41.000 --> 00:11:42.240]  以利亞薩生馬旦
[00:11:42.240 --> 00:11:44.000]  馬旦生雅各
[00:11:44.000 --> 00:11:45.760]  雅各生約瑟
[00:11:45.760 --> 00:11:49.480]  到目前爲止所有都是符合了A3B
[00:11:49.480 --> 00:11:51.400]  直到約瑟之後是怎麼樣呢
[00:11:51.400 --> 00:11:53.960]  是瑪利亞的丈夫
[00:11:53.960 --> 00:11:57.280]  那稱爲基督的耶穌
[00:11:57.280 --> 00:11:59.360]  瑪利亞生的
[00:11:59.360 --> 00:12:02.040]  所以你看到後面有很多irregularities
[00:12:02.040 --> 00:12:04.080]  就是東西變了 爲什麼
[00:12:04.080 --> 00:12:05.440]  因爲他要強調
[00:12:05.440 --> 00:12:09.560]  耶穌不是出於約瑟的
[00:12:09.560 --> 00:12:10.840]  他是出於瑪利亞
[00:12:10.840 --> 00:12:14.040]  而是因爲聖靈感恩而所生的
[00:12:14.040 --> 00:12:16.480]  他爲了後面來鋪牌
[00:12:16.480 --> 00:12:20.720]  然後耶穌被稱爲基督
[00:12:20.720 --> 00:12:22.560]  瑪利亞所生
[00:12:22.560 --> 00:12:25.080]  我現在想和你看最後那兩節《聖經》
[00:12:25.080 --> 00:12:29.040]  因爲那兩節是整個家譜的總結
[00:12:29.040 --> 00:12:30.360]  也是重要的地方
[00:12:30.360 --> 00:12:33.480]  這樣從阿巴汗到大魏共有十四代
[00:12:33.480 --> 00:12:38.880]  從大魏遷至巴比倫的時候也有十四代
[00:12:38.880 --> 00:12:44.400]  然後從巴比倫的時候到基督又有十四代
[00:12:44.400 --> 00:12:46.160]  你看到幾樣東西
[00:12:46.160 --> 00:12:49.760]  他將耶穌整個家譜斬爲三件
[00:12:49.760 --> 00:12:51.760]  每一件有十四代
[00:12:51.760 --> 00:12:53.720]  如果你記得我之前都和你說過
[00:12:53.720 --> 00:12:55.320]  他做了一些手腳
[00:12:55.320 --> 00:12:57.880]  如果你和舊約整個家譜來比
[00:12:57.880 --> 00:12:59.560]  他是斬了幾代的
[00:12:59.560 --> 00:13:01.640]  他故意要給你看十四
[00:13:01.640 --> 00:13:03.480]  不要說他出貓
[00:13:03.480 --> 00:13:05.920]  當時的人是可以這麼做的
[00:13:05.920 --> 00:13:09.200]  他要用十四來強調一些東西
[00:13:09.200 --> 00:13:12.160]  在還沒說他用十四來強調什麼之前
[00:13:12.160 --> 00:13:13.360]  我想你留意
[00:13:13.360 --> 00:13:15.200]  當他這樣斬的時候
[00:13:15.200 --> 00:13:17.600]  他將重心放在幾樣東西上
[00:13:17.600 --> 00:13:18.480]  第一
[00:13:18.480 --> 00:13:20.200]  在第一斬之後
[00:13:20.200 --> 00:13:24.240]  誰是第一斬最後那個呢
[00:13:24.240 --> 00:13:25.640]  大魏
[00:13:25.640 --> 00:13:27.200]  接着第二斬
[00:13:27.200 --> 00:13:28.560]  斬完第二斬之後
[00:13:28.560 --> 00:13:31.880]  誰是第二斬最後那個呢
[00:13:31.880 --> 00:13:34.440]  巴比倫
[00:13:34.440 --> 00:13:36.480]  第三個出來的那個
[00:13:36.480 --> 00:13:37.200]  就是基督
[00:13:37.200 --> 00:13:40.400]  所以有三點他一直在想
[00:13:40.400 --> 00:13:43.040]  這三點是特別有關係的
[00:13:43.040 --> 00:13:44.240]  這三點是什麼呢
[00:13:44.240 --> 00:13:46.080]  大魏
[00:13:46.080 --> 00:13:47.360]  巴比倫
[00:13:47.360 --> 00:13:48.600]  基督
[00:13:48.600 --> 00:13:50.480]  大魏
[00:13:50.480 --> 00:13:51.120]  巴比倫
[00:13:51.120 --> 00:13:51.560]  基督
[00:13:51.560 --> 00:13:54.280]  基督和大魏有一個直接的關係
[00:13:54.280 --> 00:13:56.240]  基督是大魏之子
[00:13:56.240 --> 00:13:57.880]  是以色列最終的君王
[00:13:57.880 --> 00:13:59.520]  而這個君王要來
[00:13:59.520 --> 00:14:02.080]  要勝過的一個問題是什麼
[00:14:02.080 --> 00:14:03.120]  巴比倫
[00:14:03.120 --> 00:14:05.240]  巴比倫是祕魯的子子
[00:14:05.240 --> 00:14:08.840]  所以耶穌最終他要得勝的東西是什麼呢
[00:14:08.840 --> 00:14:10.360]  是祕魯迴歸
[00:14:10.360 --> 00:14:13.880]  如果你是猶太人你就明白我說的什麼了
[00:14:13.880 --> 00:14:15.320]  因爲我們不是猶太人
[00:14:15.320 --> 00:14:17.200]  祕魯迴歸
[00:14:17.200 --> 00:14:18.560]  香港現在祕魯都很慘
[00:14:18.560 --> 00:14:18.960]  不是
[00:14:18.960 --> 00:14:22.240]  你不可以將香港和以色列
[00:14:22.240 --> 00:14:24.440]  講的完全是兩回事
[00:14:24.440 --> 00:14:27.440]  但是以色列人當時最緊張的就是
[00:14:27.440 --> 00:14:29.800]  祕魯要回歸
[00:14:29.800 --> 00:14:30.920]  祕魯要回歸
[00:14:30.920 --> 00:14:31.520]  OK
[00:14:31.520 --> 00:14:34.240]  說一下爲什麼要14
[00:14:34.240 --> 00:14:36.200]  爲什麼要特意砌14
[00:14:36.200 --> 00:14:38.320]  原來大魏的名字
[00:14:38.320 --> 00:14:42.320]  是變成了希伯來文的字母DVD
[00:14:42.320 --> 00:14:42.920]  OK
[00:14:42.920 --> 00:14:44.480]  希伯來文呢
[00:14:44.480 --> 00:14:46.240]  每個字母都有一個數字
[00:14:46.240 --> 00:14:47.640]  好像現在ABC這樣
[00:14:47.640 --> 00:14:48.240]  ABC
[00:14:48.240 --> 00:14:49.160]  A就是1
[00:14:49.160 --> 00:14:50.920]  2就是B
[00:14:50.920 --> 00:14:52.520]  那大魏的字母呢
[00:14:52.520 --> 00:14:54.480]  就是D加V加D
[00:14:54.480 --> 00:14:55.040]  OK
[00:14:55.040 --> 00:14:56.760]  那就是4,6,4
[00:14:56.760 --> 00:14:59.600]  加起來等於14
[00:14:59.600 --> 00:15:01.440]  所以你知道他爲什麼要特意這麼說
[00:15:01.440 --> 00:15:07.240]  他想強調耶穌和大魏的關係是什麼
[00:15:07.240 --> 00:15:10.200]  他真的所有耶穌所做的一切
[00:15:10.200 --> 00:15:13.040]  是指向他是大魏之子
[00:15:13.040 --> 00:15:13.600]  OK
[00:15:13.600 --> 00:15:16.000]  我還有一樣東西很特別的
[00:15:16.000 --> 00:15:17.400]  最後那一代呢
[00:15:17.400 --> 00:15:19.520]  叫做基督
[00:15:19.520 --> 00:15:23.760]  有沒有留意他不是講耶穌基督的
[00:15:23.760 --> 00:15:28.360]  有沒有留意前面呢
[00:15:28.360 --> 00:15:30.760]  那稱爲基督的耶穌
[00:15:30.760 --> 00:15:33.640]  他好像將耶穌和基督有點分離
[00:15:33.640 --> 00:15:34.320]  OK
[00:15:34.320 --> 00:15:36.920]  那他到最後講十四代的時候呢
[00:15:36.920 --> 00:15:39.640]  從巴比倫到
[00:15:39.640 --> 00:15:40.880]  他不是耶穌哦
[00:15:40.880 --> 00:15:43.880]  他是從巴比倫到基督
[00:15:43.880 --> 00:15:44.720]  OK
[00:15:44.720 --> 00:15:46.640]  你說這個重要性在哪裏呢
[00:15:46.640 --> 00:15:48.040]  如果你有機會回去數一下
[00:15:48.040 --> 00:15:53.040]  我不知道我們這裏應該是有些做會計的
[00:15:53.040 --> 00:15:54.400]  做會計應該回去
[00:15:54.400 --> 00:15:55.320]  他說十四十四
[00:15:55.320 --> 00:15:56.200]  是不是真的十四呢
[00:15:56.200 --> 00:15:58.040]  應該立刻數一下
[00:15:58.040 --> 00:16:00.800]  如果你回去數一下你會發覺
[00:16:00.800 --> 00:16:02.280]  第一件是十四的
[00:16:02.280 --> 00:16:03.680]  第二件是十四的
[00:16:03.680 --> 00:16:07.120]  第三件其實是十三來的
[00:16:07.120 --> 00:16:08.760]  你明白我的意思嗎
[00:16:08.760 --> 00:16:11.120]  他應該有三部的
[00:16:11.120 --> 00:16:14.320]  第一部是十四個名
[00:16:14.320 --> 00:16:15.600]  第二部是十四個名
[00:16:15.600 --> 00:16:17.040]  但第三部呢
[00:16:17.040 --> 00:16:18.760]  其實只有十三個名而已
[00:16:18.760 --> 00:16:21.160]  那你說怎麼回事呢
[00:16:21.160 --> 00:16:26.320]  有沒有可能馬太少留了一個呢
[00:16:26.320 --> 00:16:29.160]  沒有可能馬太是做稅理的
[00:16:29.160 --> 00:16:31.560]  稅理的數目應該是很好的
[00:16:31.560 --> 00:16:34.040]  那爲什麼是十三呢
[00:16:34.040 --> 00:16:35.720]  我想告訴你
[00:16:35.720 --> 00:16:41.320]  在神學上是沒有一個一定解決的方案
[00:16:41.320 --> 00:16:41.840]  OK
[00:16:41.840 --> 00:16:45.440]  有些人覺得巴比倫應該被數兩次
[00:16:45.440 --> 00:16:46.400]  但沒有理由的
[00:16:46.400 --> 00:16:47.560]  他又沒有特別理由
[00:16:47.560 --> 00:16:50.080]  爲什麼巴比倫要被數兩次
[00:16:50.080 --> 00:16:51.960]  我以前呢
[00:16:51.960 --> 00:16:53.600]  很久以前在新加坡
[00:16:53.600 --> 00:16:55.800]  有一個神學老師
[00:16:55.800 --> 00:16:57.640]  他跟我說
[00:16:57.640 --> 00:16:58.920]  他猜
[00:16:58.920 --> 00:17:00.760]  也是猜而已
[00:17:00.760 --> 00:17:01.800]  他猜
[00:17:01.800 --> 00:17:04.360]  其實他們是將
[00:17:04.360 --> 00:17:07.880]  耶穌和基督分爲兩代
