
[00:00:00.000 --> 00:00:05.000]  明天會平安,我們一起低頭祈禱
[00:02:52.000 --> 00:02:55.000]  如果你跟別人簽了約
[00:02:55.000 --> 00:02:57.000]  即使是吃虧
[00:02:57.000 --> 00:02:59.000]  你也要跟著去做
[00:02:59.000 --> 00:03:01.000]  因為這個是牽涉到
[00:03:01.000 --> 00:03:03.000]  你的誠信的問題
[00:03:03.000 --> 00:03:07.000]  而誠信跟我們的名譽
[00:03:07.000 --> 00:03:09.000]  是非常之有關係
[00:03:09.000 --> 00:03:11.000]  如果一個名譽破產的人
[00:03:11.000 --> 00:03:13.000]  一個沒有誠信的人
[00:03:13.000 --> 00:03:16.000]  其實說很多東西
[00:03:16.000 --> 00:03:18.000]  也是沒有什麼意義的
[00:03:18.000 --> 00:03:20.000]  因為他的影響力
[00:03:20.000 --> 00:03:23.000]  是零的
[00:03:23.000 --> 00:03:26.000]  你想想如果一個名譽破產的人
[00:03:26.000 --> 00:03:28.000]  好像小朋友聽故事
[00:03:28.000 --> 00:03:29.000]  你也聽過了
[00:03:29.000 --> 00:03:31.000]  狼來了的故事
[00:03:31.000 --> 00:03:33.000]  真的有狼來那又怎樣
[00:03:33.000 --> 00:03:36.000]  因為那個小朋友已經名譽破產了
[00:03:36.000 --> 00:03:39.000]  那就叫極都沒有人理他
[00:03:39.000 --> 00:03:41.000]  同樣都是一樣
[00:03:41.000 --> 00:03:46.000]  首先傳道者提醒我們
[00:03:46.000 --> 00:03:48.000]  我們要小心
[00:03:48.000 --> 00:03:51.000]  我們在世上做一個智慧人的時候
[00:03:51.000 --> 00:03:54.000]  我們要有那個正義
[00:03:54.000 --> 00:03:57.000]  要有那個誠信
[00:03:57.000 --> 00:04:00.000]  我們的誠信是
[00:04:00.000 --> 00:04:02.000]  名譽強於美好的自由
[00:04:02.000 --> 00:04:04.000]  是很值得寶貴
[00:04:04.000 --> 00:04:07.000]  很值得珍惜的一個資源
[00:04:07.000 --> 00:04:12.000]  是一個我們所擁有的東西
[00:04:12.000 --> 00:04:14.000]  接著他再說
[00:04:14.000 --> 00:04:16.000]  人死的日子
[00:04:16.000 --> 00:04:17.000]  強於人生的日子
[00:04:17.000 --> 00:04:18.000]  往早餐的家去
[00:04:18.000 --> 00:04:20.000]  強於往煙落的家去
[00:04:20.000 --> 00:04:22.000]  因為死是眾人的結局
[00:04:22.000 --> 00:04:24.000]  活人也必將這事放在心上
[00:04:24.000 --> 00:04:26.000]  憂愁強於喜笑
[00:04:26.000 --> 00:04:28.000]  因為面帶受容
[00:04:28.000 --> 00:04:30.000]  終必是心喜樂
[00:04:30.000 --> 00:04:33.000]  智慧人的心往早餐之家
[00:04:33.000 --> 00:04:36.000]  愚昧人的心在快樂之家
[00:04:36.000 --> 00:04:39.000]  這裡其實說到另一方面
[00:04:39.000 --> 00:04:41.000]  就是一個智慧人
[00:04:41.000 --> 00:04:51.000]  就會思想人生的各種處境
[00:04:51.000 --> 00:04:55.000]  特別是在憂愁的日子
[00:04:55.000 --> 00:04:57.000]  更加會珍惜這些機會
[00:04:57.000 --> 00:04:59.000]  來反省人生
[00:04:59.000 --> 00:05:02.000]  一個愚昧的人
[00:05:02.000 --> 00:05:06.000]  反過來說一個愚昧的人
[00:05:06.000 --> 00:05:08.000]  用我們現在的說話說
[00:05:08.000 --> 00:05:12.000]  Party girl, party boy
[00:05:12.000 --> 00:05:13.000]  有得玩就玩
[00:05:13.000 --> 00:05:15.000]  有得開心就開心
[00:05:15.000 --> 00:05:17.000]  但不要想太多
[00:05:17.000 --> 00:05:19.000]  也不需要想太遠
[00:05:19.000 --> 00:05:22.000]  也不要說太多不開心的事
[00:05:22.000 --> 00:05:25.000]  總之今朝有酒今朝醉
[00:05:25.000 --> 00:05:28.000]  明日愁來明日當
[00:05:28.000 --> 00:05:29.000]  特別你那裡死
[00:05:29.000 --> 00:05:31.000]  我上次也說過
[00:05:31.000 --> 00:05:32.000]  死亡是不存在的
[00:05:32.000 --> 00:05:34.000]  因為你現在沒死就沒死
[00:05:34.000 --> 00:05:36.000]  你死了就死了
[00:05:36.000 --> 00:05:38.000]  你也不知道
[00:05:38.000 --> 00:05:40.000]  不需要想太遠
[00:05:40.000 --> 00:05:43.000]  你還要說死亡的事
[00:05:43.000 --> 00:05:45.000]  去喪禮就不要去太多
[00:05:45.000 --> 00:05:49.000]  不如去Party好玩些
[00:05:49.000 --> 00:05:52.000]  就是一個這樣的心態
[00:05:52.000 --> 00:05:54.000]  但傳道者說到
[00:05:54.000 --> 00:05:56.000]  其實去思想死亡
[00:05:56.000 --> 00:05:59.000]  真的會令我得到智慧
[00:05:59.000 --> 00:06:05.000]  有時我們需要面對人生那種沉重
[00:06:05.000 --> 00:06:14.000]  人生每件事都只是想快樂那一面
[00:06:14.000 --> 00:06:18.000]  好像很輕散的事情
[00:06:18.000 --> 00:06:21.000]  事實上我舉個例子
[00:06:21.000 --> 00:06:22.000]  這個未必相關
[00:06:22.000 --> 00:06:25.000]  有些人看電影
[00:06:25.000 --> 00:06:27.000]  只看笑片
[00:06:27.000 --> 00:06:29.000]  任何有少少劇情
[00:06:29.000 --> 00:06:33.000]  有少少思想人生都不喜歡看
[00:06:33.000 --> 00:06:35.000]  因為覺得太沉重
[00:06:35.000 --> 00:06:37.000]  我只想笑
[00:06:37.000 --> 00:06:39.000]  我只想開心
[00:06:39.000 --> 00:06:43.000]  這種人生態度
[00:06:43.000 --> 00:06:45.000]  某程度需要
[00:06:45.000 --> 00:06:48.000]  因為我們不能經常面帶愁容
[00:06:48.000 --> 00:06:50.000]  有時需要放鬆一些
[00:06:50.000 --> 00:06:51.000]  但問題是
[00:06:51.000 --> 00:06:54.000]  如果成為了整個人生都是這樣
[00:06:54.000 --> 00:07:01.000]  追求這種不需要為沉重的事情去反省
[00:07:01.000 --> 00:07:05.000]  或者不為沉重的事情去反省的時候
[00:07:05.000 --> 00:07:12.000]  很容易落入一個愚昧當中
[00:07:12.000 --> 00:07:16.000]  事實上有時我們需要沉澱
[00:07:16.000 --> 00:07:18.000]  甚至發生一些事情
[00:07:18.000 --> 00:07:21.000]  或者看到一些沉重的事情
[00:07:21.000 --> 00:07:23.000]  我們需要反省
[00:07:23.000 --> 00:07:24.000]  剛剛這個星期
[00:07:24.000 --> 00:07:26.000]  如果你看新聞都知道
[00:07:26.000 --> 00:07:30.000]  美國都很大件事
[00:07:30.000 --> 00:07:34.000]  有個31歲的
[00:07:34.000 --> 00:07:38.000]  很年輕的一個保守的
[00:07:38.000 --> 00:07:42.000]  保守的行動者
[00:07:42.000 --> 00:07:44.000]  他就是
[00:07:44.000 --> 00:07:46.000]  傳揚保守主義的行動者
[00:07:46.000 --> 00:07:48.000]  其實他是一個基督徒
[00:07:48.000 --> 00:07:50.000]  其實應該是一個非常好的
[00:07:50.000 --> 00:07:52.000]  一個大型的基督徒
[00:07:52.000 --> 00:07:54.000]  他其實
[00:07:54.000 --> 00:07:56.000]  其他人就標榜他
[00:07:56.000 --> 00:07:58.000]  傳揚什麼保守主義價值觀
[00:07:58.000 --> 00:08:00.000]  其實他所傳揚的價值觀
[00:08:00.000 --> 00:08:03.000]  其實就是主流基督教信仰的價值觀
[00:08:03.000 --> 00:08:06.000]  怎樣注重家庭
[00:08:06.000 --> 00:08:09.000]  人只有兩個性別
[00:08:09.000 --> 00:08:11.000]  不要墮胎
[00:08:11.000 --> 00:08:23.000]  我們要藉著對話去分解大家的對立
[00:08:23.000 --> 00:08:27.000]  其實他所做的事情
[00:08:27.000 --> 00:08:29.000]  只不過去到不同的大學
[00:08:29.000 --> 00:08:31.000]  就不斷跟別人辯論
[00:08:31.000 --> 00:08:33.000]  他沒有做任何事情
[00:08:33.000 --> 00:08:35.000]  他沒有說
[00:08:35.000 --> 00:08:37.000]  有些人就將他抹黑
[00:08:37.000 --> 00:08:39.000]  就說他傳揚什麼仇恨言論
[00:08:39.000 --> 00:08:40.000]  其實是沒有的
[00:08:40.000 --> 00:08:42.000]  他只不過去那些大學生那裡
[00:08:42.000 --> 00:08:43.000]  就不斷跟別人辯論
[00:08:43.000 --> 00:08:44.000]  就跟別人說
[00:08:44.000 --> 00:08:46.000]  你信這樣的東西
[00:08:46.000 --> 00:08:48.000]  為什麼會這樣
[00:08:48.000 --> 00:08:50.000]  諸如此類
[00:08:50.000 --> 00:08:52.000]  然後就一直在辯論辯論
[00:08:52.000 --> 00:08:55.000]  其中當然他就有很大的影響力
[00:08:55.000 --> 00:08:57.000]  因為在辯論的過程當中
[00:08:57.000 --> 00:08:59.000]  很多的大學生
[00:08:59.000 --> 00:09:01.000]  其實都被他影響
[00:09:01.000 --> 00:09:02.000]  就發覺,咦,是喔
[00:09:02.000 --> 00:09:04.000]  不過聽這些東西
[00:09:04.000 --> 00:09:06.000]  在學校、在傳媒說那些
[00:09:06.000 --> 00:09:08.000]  不是這樣說的
[00:09:08.000 --> 00:09:10.000]  咦,聽他們說是有道理的
[00:09:10.000 --> 00:09:12.000]  所以很多特別年輕的男生
[00:09:12.000 --> 00:09:16.000]  因為那些男同學
[00:09:16.000 --> 00:09:18.000]  比較喜歡辯論
[00:09:18.000 --> 00:09:20.000]  比較喜歡想事情
[00:09:20.000 --> 00:09:21.000]  聽了他說之後
[00:09:21.000 --> 00:09:23.000]  所以很多人都被他影響
[00:09:23.000 --> 00:09:26.000]  所以他成為了一個
[00:09:26.000 --> 00:09:31.000]  一些左派攻擊的一個對象
[00:09:31.000 --> 00:09:34.000]  後來上個星期就被人槍殺了
[00:09:34.000 --> 00:09:39.000]  在一個公開的辯論的場合
[00:09:39.000 --> 00:09:41.000]  就是當眾行刑
[00:09:41.000 --> 00:09:43.000]  就殺了
[00:09:43.000 --> 00:09:46.000]  這件事其實都挺沉重的
[00:09:46.000 --> 00:09:50.000]  如果你嚴格去思想的時候
[00:09:50.000 --> 00:09:53.000]  但是正正就是一個這麼沉重的事件
[00:09:53.000 --> 00:09:55.000]  也都令到我相信
[00:09:55.000 --> 00:09:58.000]  其實都帶來一個正面的影響
[00:09:58.000 --> 00:10:01.000]  正面的影響就是
[00:10:01.000 --> 00:10:04.000]  我們現在處於一個什麼樣的社會呢
[00:10:04.000 --> 00:10:07.000]  是不是表達不同的意見
[00:10:07.000 --> 00:10:11.000]  都會可以造成你的性命呢
[00:10:11.000 --> 00:10:13.000]  你可以不同意我
[00:10:13.000 --> 00:10:15.000]  我也都可以不同意你
[00:10:15.000 --> 00:10:17.000]  那我們就辯論一下吧
[00:10:17.000 --> 00:10:19.000]  辯論完我也都未必一定說服到你
[00:10:19.000 --> 00:10:21.000]  你也都未必說服到我
[00:10:21.000 --> 00:10:23.000]  那就完了,是不是
[00:10:23.000 --> 00:10:25.000]  你不需要殺我,是不是
[00:10:25.000 --> 00:10:30.000]  其實就是一個很值得
[00:10:30.000 --> 00:10:32.000]  其實這件事情
[00:10:32.000 --> 00:10:34.000]  之所以令到整個
[00:10:34.000 --> 00:10:36.000]  其實不單是美國
[00:10:36.000 --> 00:10:38.000]  全世界都有很多不同的地方
[00:10:38.000 --> 00:10:43.000]  都去紀念這個被殺的年青人
[00:10:43.000 --> 00:10:45.000]  其中一個原因就是
[00:10:45.000 --> 00:10:47.000]  整個西方的社會
[00:10:47.000 --> 00:10:51.000]  現在就進入了一種很瘋狂的狀態
[00:10:51.000 --> 00:10:57.000]  就是已經好像大家沒有理性討論的餘地了
[00:10:57.000 --> 00:10:59.000]  如果你不聽的話
[00:10:59.000 --> 00:11:01.000]  就是你說的話
[00:11:01.000 --> 00:11:03.000]  去刺痛我
[00:11:03.000 --> 00:11:05.000]  那是你的問題
[00:11:05.000 --> 00:11:07.000]  所以現在
[00:11:07.000 --> 00:11:09.000]  所以他們
[00:11:09.000 --> 00:11:11.000]  殺了他之後
[00:11:11.000 --> 00:11:13.000]  就被人再次反省
[00:11:13.000 --> 00:11:15.000]  究竟在一個公眾的領域
[00:11:15.000 --> 00:11:19.000]  是不是要有這種容忍
[00:11:19.000 --> 00:11:22.000]  以致到不同的聲音可以討論呢
[00:11:22.000 --> 00:11:24.000]  其實是講討論的
[00:11:24.000 --> 00:11:26.000]  是講討論的
[00:11:26.000 --> 00:11:30.000]  而不是好像每一樣事情發生的時候
[00:11:30.000 --> 00:11:32.000]  要不就你死我活
[00:11:32.000 --> 00:11:34.000]  這樣不對
[00:11:34.000 --> 00:11:37.000]  但這也是一個社會現象
[00:11:37.000 --> 00:11:40.000]  因為一不對的時候怎麼辦
[00:11:40.000 --> 00:11:42.000]  取消你
[00:11:42.000 --> 00:11:44.000]  否定你
[00:11:44.000 --> 00:11:46.000]  不讓你發聲
[00:11:46.000 --> 00:11:48.000]  在社交平台
[00:11:48.000 --> 00:11:51.000]  甚至投訴你
[00:11:51.000 --> 00:11:53.000]  讓你沒得發言
[00:11:53.000 --> 00:11:56.000]  諸如此類的取消文化
[00:11:56.000 --> 00:11:58.000]  你知道我在說什麼
[00:11:58.000 --> 00:12:00.000]  但再一次這是值得討論的
[00:12:00.000 --> 00:12:03.000]  但說回這裡的時候
[00:12:03.000 --> 00:12:06.000]  其實有些沉重的事情
[00:12:06.000 --> 00:12:09.000]  特別是面對死亡的面前的時候
[00:12:09.000 --> 00:12:11.000]  再一次讓我們去反省
[00:12:11.000 --> 00:12:14.000]  我們才能得到智慧
[00:12:14.000 --> 00:12:16.000]  當我們的人生
[00:12:16.000 --> 00:12:19.000]  不去正面面對沉重的時候
[00:12:19.000 --> 00:12:21.000]  是很難得到智慧的
[00:12:21.000 --> 00:12:25.000]  這正正是現在社會的一個問題
[00:12:25.000 --> 00:12:29.000]  現在的人對於沉重的事情
[00:12:29.000 --> 00:12:31.000]  盡量不去想
[00:12:31.000 --> 00:12:34.000]  或者這麼說
[00:12:34.000 --> 00:12:37.000]  對於沉重的事情
[00:12:37.000 --> 00:12:42.000]  將思考的責任給了其他人
[00:12:42.000 --> 00:12:44.000]  你告訴我怎麼想
[00:12:44.000 --> 00:12:46.000]  我接受你的答案就行了
[00:12:46.000 --> 00:12:48.000]  我自己不去想
[00:12:48.000 --> 00:12:51.000]  這是一個非常可悲的事實
[00:12:51.000 --> 00:12:54.000]  事實上現在很多的教育
[00:12:54.000 --> 00:12:57.000]  各方面都是走向這個方向
[00:12:57.000 --> 00:12:59.000]  很多事情不是教你怎麼去想
[00:12:59.000 --> 00:13:01.000]  而是說
[00:13:01.000 --> 00:13:04.000]  很多年輕人也是自己
[00:13:04.000 --> 00:13:07.000]  主動放棄了自己思索的權利
[00:13:07.000 --> 00:13:10.000]  就是將一些
[00:13:10.000 --> 00:13:12.000]  別人告訴他的東西
[00:13:12.000 --> 00:13:15.000]  就當成自己的答案
[00:13:15.000 --> 00:13:18.000]  所以有句話可能你也聽過
[00:13:18.000 --> 00:13:20.000]  現在在這個世代當中
[00:13:20.000 --> 00:13:22.000]  常識也不是很常見
[00:13:22.000 --> 00:13:24.000]  就是那個
[00:13:24.000 --> 00:13:25.000]  就是
[00:13:25.000 --> 00:13:26.000]  為什麼?
[00:13:26.000 --> 00:13:28.000]  因為人已經不去想了
[00:13:28.000 --> 00:13:29.000]  如果你去想的時候
[00:13:29.000 --> 00:13:31.000]  你就知道這些是常識
[00:13:31.000 --> 00:13:32.000]  怎麼會這樣
[00:13:32.000 --> 00:13:34.000]  邏輯上也是一個男一個女
[00:13:34.000 --> 00:13:35.000]  就是
[00:13:35.000 --> 00:13:38.000]  怎麼會找一個男生走去
[00:13:38.000 --> 00:13:40.000]  女子運動那裡
[00:13:40.000 --> 00:13:42.000]  他一定贏的
[00:13:42.000 --> 00:13:44.000]  不可能
[00:13:44.000 --> 00:13:45.000]  你說是公平的
[00:13:45.000 --> 00:13:47.000]  是不可能的
[00:13:47.000 --> 00:13:48.000]  如果你說要公平
[00:13:48.000 --> 00:13:50.000]  你最多開一個第二個組別
[00:13:50.000 --> 00:13:51.000]  是一個變性組別
[00:13:51.000 --> 00:13:53.000]  那你就變性組別比賽就夠了
[00:13:53.000 --> 00:13:54.000]  怎麼會找一個男生
[00:13:54.000 --> 00:13:57.000]  一定要去女的那裡比賽
[00:13:57.000 --> 00:13:59.000]  這是常識
[00:13:59.000 --> 00:14:00.000]  但是為什麼
[00:14:00.000 --> 00:14:02.000]  為什麼現在這些這麼普遍
[00:14:02.000 --> 00:14:04.000]  這麼常見的東西都不常見呢?
[00:14:04.000 --> 00:14:05.000]  就是因為
[00:14:05.000 --> 00:14:08.000]  在整個意識形態當中
[00:14:08.000 --> 00:14:10.000]  就是將這些答案
[00:14:10.000 --> 00:14:11.000]  人自己沒辦法思想
[00:14:11.000 --> 00:14:13.000]  特別是年輕人沒辦法思想
[00:14:13.000 --> 00:14:14.000]  他將這個答案
[00:14:14.000 --> 00:14:15.000]  就說
[00:14:15.000 --> 00:14:16.000]  有人告訴我
[00:14:16.000 --> 00:14:17.000]  所以他們是需要比賽的
[00:14:17.000 --> 00:14:19.000]  我們不應該歧視他
[00:14:19.000 --> 00:14:20.000]  讓他去
[00:14:20.000 --> 00:14:23.000]  他真的需要比賽的時候
[00:14:23.000 --> 00:14:24.000]  他覺得自己是女子
[00:14:24.000 --> 00:14:25.000]  就去女子比賽
[00:14:25.000 --> 00:14:27.000]  但是你再想深一步
[00:14:27.000 --> 00:14:28.000]  根本就不常見
[00:14:28.000 --> 00:14:29.000]  這些不是常識
[00:14:29.000 --> 00:14:30.000]  是不是?
[00:14:30.000 --> 00:14:31.000]  就是這樣
[00:14:31.000 --> 00:14:35.000]  這是其中一個問題所在
[00:14:35.000 --> 00:14:37.000]  而事實上
[00:14:37.000 --> 00:14:40.000]  當我們
[00:14:40.000 --> 00:14:43.000]  為什麼會去到一個這樣的地步呢?
[00:14:43.000 --> 00:14:46.000]  其實這裡也說得很有意思
[00:14:46.000 --> 00:14:47.000]  傳道者就說
[00:14:47.000 --> 00:14:49.000]  聽智慧人的雜鼻
[00:14:49.000 --> 00:14:51.000]  強如愚昧人的歌唱
[00:14:51.000 --> 00:14:52.000]  愚昧人的笑聲
[00:14:52.000 --> 00:14:53.000]  好像窩下
[00:14:53.000 --> 00:14:55.000]  笑驚激的炮聲
[00:14:55.000 --> 00:14:57.000]  也是虛空
[00:14:57.000 --> 00:14:59.000]  這裡就說得很活該
[00:14:59.000 --> 00:15:01.000]  其實傳道者就說
[00:15:01.000 --> 00:15:03.000]  一個智慧人
[00:15:03.000 --> 00:15:05.000]  你聽到別人去批評
[00:15:05.000 --> 00:15:08.000]  雜鼻就比較嚴苛一點
[00:15:08.000 --> 00:15:10.000]  就是批評或者指正你
[00:15:10.000 --> 00:15:11.000]  你可以這麼說
[00:15:11.000 --> 00:15:14.000]  其實是讓他得到智慧的
[00:15:14.000 --> 00:15:18.000]  但是現在他說那些愚蠢的人又怎樣呢?
[00:15:18.000 --> 00:15:19.000]  他就不喜歡聽這些
[00:15:19.000 --> 00:15:24.000]  他寧願聽其他人那些很虛浮的讚美
[00:15:24.000 --> 00:15:26.000]  但是那些虛浮的讚美其實沒有意思
[00:15:26.000 --> 00:15:27.000]  好像那些
[00:15:27.000 --> 00:15:29.000]  你想想在炮谷那裡
[00:15:29.000 --> 00:15:34.000]  燒東西的那些聲音是沒有意義的
[00:15:34.000 --> 00:15:35.000]  很虛空的
[00:15:35.000 --> 00:15:41.000]  但是現在我們就是活在一個這樣的時代當中
[00:15:41.000 --> 00:15:50.000]  就是我們每個人都很容易成為了自己的回音谷
[00:15:50.000 --> 00:15:55.000]  你所聽到的都是跟你同聲同氣的人的說話
[00:15:55.000 --> 00:16:00.000]  整個社交媒體的出現和設計本身
[00:16:00.000 --> 00:16:04.000]  就是去擴大你的回音谷
[00:16:04.000 --> 00:16:06.000]  因為你所喜歡聽的東西
[00:16:06.000 --> 00:16:08.000]  他就會不斷地給你
[00:16:08.000 --> 00:16:10.000]  你不喜歡聽的東西
[00:16:10.000 --> 00:16:13.000]  他就不給你了
[00:16:13.000 --> 00:16:16.000]  你以後不會聽到這一類的聲音了
[00:16:16.000 --> 00:16:20.000]  進入了一個這樣的時代
[00:16:20.000 --> 00:16:23.000]  因為整個設計當中
[00:16:23.000 --> 00:16:25.000]  在背後的機制
[00:16:25.000 --> 00:16:29.000]  就是想讓你喜歡的東西越來越多
[00:16:29.000 --> 00:16:30.000]  你就越看越多
[00:16:30.000 --> 00:16:31.000]  越看越多
[00:16:31.000 --> 00:16:32.000]  你就越喜歡看
[00:16:32.000 --> 00:16:33.000]  你就越享受
[00:16:33.000 --> 00:16:40.000]  其實他是給你一個這樣的反饋的機制
[00:16:40.000 --> 00:16:43.000]  你就越有這些回音
[00:16:43.000 --> 00:16:45.000]  甚至乎他介紹朋友給你
[00:16:45.000 --> 00:16:52.000]  都是跟你同聲同氣的朋友居多
[00:16:52.000 --> 00:16:59.000]  所以人就很容易活在自己回音谷的泡沫那裡
[00:16:59.000 --> 00:17:01.000]  而在回音谷的泡沫那裡
[00:17:01.000 --> 00:17:09.000]  當然你也未必會聽到很多不合心意的東西
[00:17:09.000 --> 00:17:11.000]  你不會的
[00:17:11.000 --> 00:17:13.000]  你只是聽到大家都覺得
[00:17:13.000 --> 00:17:16.000]  是的,我很記得有一次
[00:17:16.000 --> 00:17:18.000]  在YouTube那裡
[00:17:18.000 --> 00:17:20.000]  做了一個訪問
[00:17:20.000 --> 00:17:22.000]  訪問那個籃球明星
[00:17:22.000 --> 00:17:24.000]  其實也有一點點名氣
[00:17:24.000 --> 00:17:28.000]  不是說最出名最出名的那些籃球明星
[00:17:28.000 --> 00:17:31.000]  那個訪問很有趣
[00:17:31.000 --> 00:17:33.000]  那個就是說
[00:17:33.000 --> 00:17:36.000]  那個籃球明星有一段時間
[00:17:36.000 --> 00:17:40.000]  他說他相信地球是扁的,不是圓的
[00:17:40.000 --> 00:17:41.000]  你說不是吧
[00:17:41.000 --> 00:17:43.000]  這些東西都有人相信
[00:17:43.000 --> 00:17:44.000]  21世紀了
[00:17:44.000 --> 00:17:47.000]  怎麼還有人相信地球不是圓的呢
[00:17:47.000 --> 00:17:49.000]  是平的呢
[00:17:49.000 --> 00:17:51.000]  那個籃球明星他說
[00:17:51.000 --> 00:17:55.000]  有一段時間他就看YouTube的影片
[00:17:55.000 --> 00:17:59.000]  有一次不知道怎麼推介
[00:17:59.000 --> 00:18:03.000]  就彈了一個地球是平的視頻給他看
[00:18:03.000 --> 00:18:05.000]  他看了之後覺得挺有趣的
[00:18:05.000 --> 00:18:10.000]  之後就不斷地出那些地球是平的視頻
[00:18:10.000 --> 00:18:11.000]  然後越看越多
[00:18:11.000 --> 00:18:13.000]  好像很有理據
[00:18:13.000 --> 00:18:16.000]  然後整個Conspiracy theory就是說
[00:18:16.000 --> 00:18:19.000]  怎麼被人愚弄
[00:18:19.000 --> 00:18:22.000]  政府怎麼藏著秘密
[00:18:22.000 --> 00:18:25.000]  我們經常看到地球是圓的那張照片
[00:18:25.000 --> 00:18:26.000]  原來是假的
[00:18:26.000 --> 00:18:27.000]  你明白嗎
[00:18:27.000 --> 00:18:29.000]  就是整套東西都弄出來
[00:18:29.000 --> 00:18:31.000]  他說越看越看
[00:18:31.000 --> 00:18:34.000]  看到那個地步
[00:18:34.000 --> 00:18:35.000]  信以為真
[00:18:35.000 --> 00:18:38.000]  就覺得地球是真的平的
[00:18:38.000 --> 00:18:39.000]  當然了
[00:18:39.000 --> 00:18:41.000]  他上來訪問的時候
[00:18:41.000 --> 00:18:44.000]  這些其實是很輕鬆的
