
[00:00:00.000 --> 00:00:03.520]  今天要和大家繼續講《針研》的系列
[00:04:25.440 --> 00:04:29.640]  每一章的《針研》都有二十至三十五個
[00:04:29.640 --> 00:04:32.040]  從神而來智慧的教導
[00:04:32.040 --> 00:04:36.040]  是適應我們生活當中所面對每一個問題
[00:04:36.040 --> 00:04:38.640]  所面對的每一個環節
[00:04:38.640 --> 00:04:40.840]  所以是很適合我們
[00:04:40.840 --> 00:04:43.640]  我們粵語堂在這裡前些時候
[00:04:43.640 --> 00:04:46.240]  剛剛才講完《十二仙之書》
[00:04:46.240 --> 00:04:48.840]  其中有一本書叫做《哈該書》
[00:04:48.840 --> 00:04:51.840]  在這裡二章二十一至二十二節
[00:04:51.840 --> 00:04:53.040]  告訴我們
[00:04:53.040 --> 00:04:55.840]  當耶穌基督快要回來的時候
[00:04:55.840 --> 00:04:59.040]  天地都要被震動
[00:04:59.040 --> 00:05:03.040]  我們看到現在這個新冠病毒的疫情
[00:05:03.040 --> 00:05:06.040]  就是很明顯其中一個震動
[00:05:06.040 --> 00:05:08.240]  已經很可怕了
[00:05:08.240 --> 00:05:11.640]  我們都已經隔離了半年了
[00:05:11.640 --> 00:05:15.440]  你說當耶穌基督再接近要回來的時候
[00:05:15.440 --> 00:05:18.240]  那些震動會更加厲害
[00:05:18.240 --> 00:05:21.240]  比這個新冠病毒更加厲害
[00:05:21.240 --> 00:05:22.840]  你說那怎麼辦?
[00:05:22.840 --> 00:05:24.840]  如果我們是基督徒
[00:05:24.840 --> 00:05:28.440]  我們繼續每天用《針研》來禱告的話
[00:05:28.440 --> 00:05:30.240]  就算天地都被震動
[00:05:30.240 --> 00:05:33.840]  我們仍然都能夠有從神而來的平安
[00:05:33.840 --> 00:05:36.840]  我們仍然都能夠有穩健的腳步
[00:05:36.840 --> 00:05:40.240]  來走每一天的路
[00:05:40.240 --> 00:05:42.840]  為什麼我們要用《針研》來禱告呢?
[00:05:42.840 --> 00:05:44.240]  我們再看看
[00:05:44.240 --> 00:05:48.240]  其實禱告就是最好默想的工具
[00:05:48.240 --> 00:05:50.240]  我們知道《針研》有很多時候
[00:05:50.240 --> 00:05:51.840]  我讀下去的時候
[00:05:51.840 --> 00:05:54.840]  覺得《針研》是很簡單、很直接
[00:05:54.840 --> 00:05:57.040]  但是也有一些經文
[00:05:57.040 --> 00:05:59.440]  不是那麼直接、不是那麼簡單
[00:05:59.440 --> 00:06:01.840]  需要細心地去咀嚼
[00:06:01.840 --> 00:06:04.840]  需要去思想、需要去領悟
[00:06:04.840 --> 00:06:06.840]  最好領悟的方法
[00:06:06.840 --> 00:06:10.240]  就是透過禱告來默想
[00:06:10.240 --> 00:06:11.840]  所以我們讀《針研》
[00:06:11.840 --> 00:06:14.240]  不是正正讀經文
[00:06:14.240 --> 00:06:17.840]  而是透過經文來同神禱告
[00:06:17.840 --> 00:06:20.240]  禱告就是同神的講說話
[00:06:20.240 --> 00:06:23.640]  迫使我們默想經文
[00:06:23.640 --> 00:06:26.440]  如果我們用《針研》來同神講話
[00:06:26.440 --> 00:06:28.240]  我們不明白《針研》的話
[00:06:28.240 --> 00:06:30.840]  我們沒有辦法可以同神講話
[00:06:30.840 --> 00:06:32.840]  所以迫使我們默想
[00:06:32.840 --> 00:06:35.440]  迫使我們用這些言語
[00:06:35.440 --> 00:06:38.640]  在靈裡面和神有一個交通
[00:06:38.640 --> 00:06:42.640]  以致我們能夠和神建立更良好的關係
[00:06:42.640 --> 00:06:45.840]  我們一起來看看
[00:06:45.840 --> 00:06:47.040]  如果是這樣的話
[00:06:47.040 --> 00:06:50.240]  我們怎樣能夠用《針研》來禱告
[00:06:50.240 --> 00:06:52.640]  首先我們要做好準備
[00:06:52.640 --> 00:06:55.640]  《針研》一共有31章
[00:06:55.640 --> 00:06:58.040]  或者31篇的《針研》
[00:06:58.040 --> 00:07:01.240]  一個月就有30或者31天
[00:07:01.240 --> 00:07:04.840]  所以我們一個月就能夠將《針研》讀完
[00:07:04.840 --> 00:07:08.040]  一年可以讀《針研》12次
[00:07:08.040 --> 00:07:11.440]  如果我們是透過《針研》來禱告的話
[00:07:11.440 --> 00:07:15.240]  我們一定會更加與神親近
[00:07:15.240 --> 00:07:17.240]  能夠與神同行
[00:07:17.240 --> 00:07:20.640]  相信大家都聽過有人說
[00:07:20.640 --> 00:07:22.840]  如果你一天吃一個蘋果
[00:07:22.840 --> 00:07:24.640]  可以使誰遠離你?
[00:07:24.640 --> 00:07:26.440]  使醫生遠離你
[00:07:26.440 --> 00:07:30.240]  如果我們一天能夠讀一章的《針研》
[00:07:30.240 --> 00:07:31.840]  用它來禱告的話
[00:07:31.840 --> 00:07:35.040]  我們是能夠使魔鬼遠離我們
[00:07:35.040 --> 00:07:39.040]  在用《針研》禱告之前
[00:07:39.040 --> 00:07:42.440]  我們首先要學習「揀選經文」
[00:07:42.440 --> 00:07:43.640]  揀選經文
[00:07:43.640 --> 00:07:46.240]  用這些經文來祈禱
[00:07:46.240 --> 00:07:48.040]  剛剛開始的時候
[00:07:48.040 --> 00:07:52.040]  我們不習慣用經文來向神禱告
[00:07:52.040 --> 00:07:55.440]  所以我們應該要揀多些經文
[00:07:55.440 --> 00:07:59.040]  因為可能我們不是與神有這麼多話說
[00:07:59.040 --> 00:08:02.440]  所以我們可以不妨揀半章
[00:08:02.440 --> 00:08:04.440]  甚至是一章的經文
[00:08:04.440 --> 00:08:06.240]  帶到神的面前
[00:08:06.240 --> 00:08:08.840]  如果我們慢慢禱告
[00:08:08.840 --> 00:08:10.640]  與神的話多了
[00:08:10.640 --> 00:08:14.040]  我們可以將揀選的經文來減少
[00:08:14.040 --> 00:08:17.040]  減到甚至只有幾節的經文
[00:08:17.040 --> 00:08:20.440]  或者是一節的經文來與神禱告
[00:08:20.440 --> 00:08:25.840]  我們亦不妨開始用羅馬書八章二十六節
[00:08:25.840 --> 00:08:30.240]  去到神的面前承認我們不懂得如何禱告
[00:08:30.240 --> 00:08:32.440]  願聖靈來帶領我們
[00:08:32.440 --> 00:08:35.840]  幫助我們能夠懂得如何禱告
[00:08:35.840 --> 00:08:41.840]  然後我們要很細心地讀《針研》的經文
[00:08:41.840 --> 00:08:45.840]  我們要用一部記事簿或者日記
[00:08:45.840 --> 00:08:49.640]  來記下所有我們的心得
[00:08:49.640 --> 00:08:52.640]  這些心得當中可能是有好有壞的
[00:08:52.640 --> 00:08:56.640]  好的就是我們能夠幫助尋求神的東西
[00:08:56.640 --> 00:08:58.840]  或者是幫助我們能夠親近神的
[00:08:58.840 --> 00:09:00.240]  我們將它寫下
[00:09:00.240 --> 00:09:05.040]  亦都有時可能有些東西能夠妨礙我們親近神
[00:09:05.040 --> 00:09:07.240]  妨礙我們來尋求神
[00:09:07.240 --> 00:09:09.640]  我們都要將它寫下
[00:09:09.640 --> 00:09:12.440]  然後我們就要禱告
[00:09:12.440 --> 00:09:13.840]  感謝神
[00:09:13.840 --> 00:09:18.640]  多謝祂能夠幫助我們用《針研》來禱告
[00:09:18.640 --> 00:09:20.840]  求神賜給我們智慧
[00:09:20.840 --> 00:09:25.640]  能夠將《針研》的智慧活出在我們的生命當中
[00:09:25.640 --> 00:09:29.640]  能夠將榮耀、重讚帶給祂
[00:09:29.640 --> 00:09:30.840]  如果我們要這樣做
[00:09:30.840 --> 00:09:34.840]  我們一定要有一個很服從的心才行
[00:09:34.840 --> 00:09:39.040]  作好了經文的準備
[00:09:39.040 --> 00:09:43.440]  第二點我們就要準備我們的心
[00:09:43.440 --> 00:09:45.840]  有人說準備心
[00:09:45.840 --> 00:09:47.840]  如何準備心法?
[00:09:47.840 --> 00:09:51.840]  就是我們要知道我們禱告的對象是誰
[00:09:51.840 --> 00:09:54.840]  當我們知道了我們禱告的對象是誰
[00:09:54.840 --> 00:09:58.440]  自然就會準備我們的心來禱告
[00:09:58.440 --> 00:10:00.840]  當然我們的對象是神
[00:10:00.840 --> 00:10:02.840]  所以我們會說兩點
[00:10:02.840 --> 00:10:05.240]  第一點就是要尋求神
[00:10:05.240 --> 00:10:08.840]  第二點就是要聆聽祂的話語
[00:10:08.840 --> 00:10:11.840]  在《針研》的8章35節
[00:10:11.840 --> 00:10:15.840]  神說「尋得我的就尋得生命」
[00:10:15.840 --> 00:10:18.840]  「必蒙耶和華的恩惠」
[00:10:18.840 --> 00:10:23.840]  誰能夠尋求到神就能夠得生命
[00:10:23.840 --> 00:10:27.840]  希臘有一個智者叫做亞歷士多德
[00:10:27.840 --> 00:10:29.840]  他曾經說過一句話
[00:10:29.840 --> 00:10:31.840]  因為他很著重智識
[00:10:31.840 --> 00:10:34.840]  他說有智識的人就得生命
[00:10:34.840 --> 00:10:37.840]  他說有智識的人得生命
[00:10:37.840 --> 00:10:40.840]  其實他不是一個基督徒
[00:10:40.840 --> 00:10:41.840]  所以他不知道
[00:10:41.840 --> 00:10:47.840]  原來聖經裡面教我們要得智識、智慧要怎麼做
[00:10:47.840 --> 00:10:53.840]  《針研》說智慧的開端是敬畏神、尋求神
[00:10:53.840 --> 00:10:56.840]  所以我們看到亞歷士多德所說的
[00:10:56.840 --> 00:11:04.840]  原來他不知道只有神才能夠給我們從神而來的智慧
[00:11:04.840 --> 00:11:08.840]  所以我們每個人都要很謙卑地
[00:11:08.840 --> 00:11:12.840]  在神的面前尋求神、敬畏神
[00:11:12.840 --> 00:11:14.840]  在《針研》三章七節
[00:11:14.840 --> 00:11:17.840]  經文說「不要自以為有智慧
[00:11:17.840 --> 00:11:20.840]  要敬畏耶和華遠離惡事」
[00:11:20.840 --> 00:11:25.840]  一個人如果不敬畏耶和華就是蝕萬人
[00:11:25.840 --> 00:11:28.840]  在《針研》裡面充滿了對比
[00:11:28.840 --> 00:11:31.840]  敬畏耶和華的人、尋求耶和華的人
[00:11:31.840 --> 00:11:34.840]  和不尋求耶和華的人有一個對比
[00:11:34.840 --> 00:11:36.840]  不尋求的就是蝕萬人
[00:11:36.840 --> 00:11:38.840]  在《針研》十五章十二節
[00:11:38.840 --> 00:11:44.840]  說「蝕萬人不愛受責備也不就近智慧人」
[00:11:44.840 --> 00:11:47.840]  一個蝕萬人、一個不尋求神的人
[00:11:47.840 --> 00:11:51.840]  他是不會喜歡別人去責備他
[00:11:51.840 --> 00:11:53.840]  他不會聽神的話語
[00:11:53.840 --> 00:11:56.840]  所以他不能夠得到真正的智慧
[00:11:56.840 --> 00:11:59.840]  《針研》三章十三至十四節
[00:11:59.840 --> 00:12:04.840]  也說「得智慧、得聰明的這人便為有福」
[00:12:04.840 --> 00:12:09.840]  他所得到的是勝過所有的金銀財寶
[00:12:09.840 --> 00:12:13.840]  我們看到除了我們是認清對象
[00:12:13.840 --> 00:12:14.840]  我們要尋求神
[00:12:14.840 --> 00:12:17.840]  我們還要聆聽神
[00:12:17.840 --> 00:12:20.840]  有人說為什麼這麼奇怪要聆聽神?
[00:12:20.840 --> 00:12:22.840]  禱告不是跟神說話嗎?
[00:12:22.840 --> 00:12:24.840]  為什麼要聆聽神?
[00:12:24.840 --> 00:12:26.840]  其實禱告是雙方面的
[00:12:26.840 --> 00:12:28.840]  禱告不單止是跟神說話
[00:12:28.840 --> 00:12:31.840]  還是要聽神跟我們說話
[00:12:31.840 --> 00:12:34.840]  所以我們要藉著《針研》來禱告
[00:12:34.840 --> 00:12:36.840]  藉著神的話語來禱告
[00:12:36.840 --> 00:12:38.840]  一方面我們跟神說話
[00:12:38.840 --> 00:12:41.840]  另一方面就是透過《針研》
[00:12:41.840 --> 00:12:44.840]  神也是跟我們說話
[00:12:44.840 --> 00:12:46.840]  但是我們要聆聽
[00:12:46.840 --> 00:12:48.840]  在《針研》十九章二十節
[00:12:48.840 --> 00:12:50.840]  說「聽神勸教的
[00:12:50.840 --> 00:12:54.840]  受分賄的就會有智慧」
[00:12:54.840 --> 00:12:57.840]  我們要聽神的話語、聆聽神
[00:12:57.840 --> 00:13:00.840]  我們才能夠得到從神而來的智慧
[00:13:00.840 --> 00:13:02.840]  在《針研》十章八節
[00:13:02.840 --> 00:13:06.840]  有智慧的人會接受神的命令
[00:13:06.840 --> 00:13:09.840]  口裡餘妄的人就必自傾倒
[00:13:09.840 --> 00:13:11.840]  這裡我們看到有一個對比
[00:13:11.840 --> 00:13:14.840]  就是智慧人和餘妄人
[00:13:14.840 --> 00:13:17.840]  一個智慧人是會接受神的命令
[00:13:17.840 --> 00:13:20.840]  接受神的話語
[00:13:20.840 --> 00:13:23.840]  所羅門王其實就是一個很好的例子
[00:13:23.840 --> 00:13:26.840]  我們知道他在位沒多久之後
[00:13:26.840 --> 00:13:28.840]  神就向他顯現
[00:13:28.840 --> 00:13:30.840]  祂說:你要什麼
[00:13:30.840 --> 00:13:32.840]  你要什麼我都會給你
[00:13:32.840 --> 00:13:35.840]  但是所羅門王是沒有求到財富
[00:13:35.840 --> 00:13:37.840]  他是沒有求到長壽
[00:13:37.840 --> 00:13:41.840]  他甚至沒有求到戰勝他的敵人
[00:13:41.840 --> 00:13:44.840]  但是他是求得到智慧
[00:13:44.840 --> 00:13:47.840]  智慧就是有一個理解的心
[00:13:47.840 --> 00:13:50.840]  智慧就是有一個聆聽的心
[00:13:50.840 --> 00:13:53.840]  智慧就是心裡面有一個地方
[00:13:53.840 --> 00:13:56.840]  願意打開來接受別人的意見
[00:13:56.840 --> 00:13:58.840]  尤其是神的話語
[00:13:58.840 --> 00:14:00.840]  很可惜
[00:14:00.840 --> 00:14:01.840]  在美國
[00:14:01.840 --> 00:14:05.840]  接近百分之九十的人都說自己相信有神
[00:14:05.840 --> 00:14:09.840]  但是越來越少人願意聆聽神的話語
[00:14:09.840 --> 00:14:13.840]  甚至當他們在道德上出現了問題
[00:14:13.840 --> 00:14:17.840]  他們都不會走回去尋求神的話語
[00:14:17.840 --> 00:14:20.840]  看著《鎮營》的十三章一節
[00:14:20.840 --> 00:14:23.840]  說智慧人聽父親的教訓
[00:14:23.840 --> 00:14:25.840]  涉猛人不聽責備
[00:14:25.840 --> 00:14:29.840]  一個有智慧的人願意聽他父親的教訓
[00:14:29.840 --> 00:14:32.840]  當然也願意聽神的教訓
[00:14:32.840 --> 00:14:37.840]  但是一個涉猛人就不願意聽任何人的責備
[00:14:37.840 --> 00:14:39.840]  在《鎮營》的十六章一節
[00:14:39.840 --> 00:14:44.840]  人是可以靠著自己的智慧來籌備一切
[00:14:44.840 --> 00:14:48.840]  但是最後說話算數的是誰?
[00:14:48.840 --> 00:14:50.840]  最後說話算數的是神
[00:14:50.840 --> 00:14:54.840]  所以我們很需要是聆聽神
[00:14:54.840 --> 00:14:58.840]  我們搞清楚我們禱告的對象是神
[00:14:58.840 --> 00:14:59.840]  我們要尋求神
[00:14:59.840 --> 00:15:01.840]  我們要聆聽神
[00:15:01.840 --> 00:15:07.840]  接著我們要注重的就是禱告的途徑
[00:15:07.840 --> 00:15:09.840]  我們禱告的途徑
[00:15:09.840 --> 00:15:11.840]  今天會跟大家說是三點
[00:15:11.840 --> 00:15:15.840]  第一點是要追求神的旨意
[00:15:15.840 --> 00:15:17.840]  要尋求神的旨意
[00:15:17.840 --> 00:15:20.840]  《鎮營》的三章五至六節
[00:15:20.840 --> 00:15:23.840]  說你要專心仰賴耶和華
[00:15:23.840 --> 00:15:25.840]  不可以靠自己的聰明
[00:15:25.840 --> 00:15:29.840]  在你一切所行的事上都要認定祂
[00:15:29.840 --> 00:15:31.840]  祂必指引來的路
[00:15:31.840 --> 00:15:34.840]  我們看到我們禱告
[00:15:34.840 --> 00:15:39.840]  我們是要照著神的旨意來祈求
[00:15:39.840 --> 00:15:41.840]  就好像我們平時的生命
[00:15:41.840 --> 00:15:43.840]  我們是要神來帶領我們
[00:15:43.840 --> 00:15:45.840]  在我們的禱告也是一樣
[00:15:45.840 --> 00:15:47.840]  我們要追求神的旨意
[00:15:47.840 --> 00:15:50.840]  在《約翰福音》的十六章二十三節
[00:15:50.840 --> 00:15:54.840]  耶穌基督說:我實實在在告訴你們
[00:15:54.840 --> 00:15:56.840]  你們約翰福求什麼
[00:15:56.840 --> 00:15:59.840]  他必因我的名賜給你們
[00:15:59.840 --> 00:16:01.840]  這一節的經文很不幸
[00:16:01.840 --> 00:16:04.840]  是被很多弟兄姊妹誤解了
[00:16:04.840 --> 00:16:07.840]  他們會是禱告完之後
[00:16:07.840 --> 00:16:09.840]  就加上奉主名求
[00:16:09.840 --> 00:16:12.840]  就希望照著這一節的經文說
[00:16:12.840 --> 00:16:13.840]  神就會答應
[00:16:13.840 --> 00:16:16.840]  所以他們就會長篇大論地
[00:16:16.840 --> 00:16:18.840]  為自己求這樣求那樣
[00:16:18.840 --> 00:16:21.840]  求完之後就加上奉主名求
[00:16:21.840 --> 00:16:24.840]  就希望神會答應他們
[00:16:24.840 --> 00:16:27.840]  其實奉主名求的意思
[00:16:27.840 --> 00:16:30.840]  是照著神的意思來求
[00:16:30.840 --> 00:16:32.840]  照著神的旨意來求
[00:16:32.840 --> 00:16:34.840]  有人說:袁牧師
[00:16:34.840 --> 00:16:37.840]  你在哪裡見到這一節經文
[00:16:37.840 --> 00:16:41.840]  說奉主名求是照著神的旨意來求
[00:16:41.840 --> 00:16:45.840]  在《約翰一書》的五章十三至十五節
[00:16:45.840 --> 00:16:48.840]  約翰對我們說
[00:16:48.840 --> 00:16:50.840]  我將這些話寫給你們
[00:16:50.840 --> 00:16:53.840]  信奉神而子之名的人
[00:16:53.840 --> 00:16:54.840]  什麼意思?
[00:16:54.840 --> 00:16:57.840]  就是奉主名的人
[00:16:57.840 --> 00:16:59.840]  信奉神而子之名的人
[00:16:59.840 --> 00:17:02.840]  第一要叫你們知道自己有永生
[00:17:02.840 --> 00:17:04.840]  首先你們要知道你們有永生
[00:17:04.840 --> 00:17:05.840]  接著呢
[00:17:05.840 --> 00:17:08.840]  我們若照他的旨意求什麼
[00:17:08.840 --> 00:17:10.840]  他就聽我們
[00:17:10.840 --> 00:17:12.840]  這裡所以說
[00:17:12.840 --> 00:17:14.840]  奉主名的人
[00:17:14.840 --> 00:17:17.840]  如果我們照神的旨意來求
[00:17:17.840 --> 00:17:19.840]  他就會聽我們
[00:17:19.840 --> 00:17:20.840]  經文接著說
[00:17:20.840 --> 00:17:24.840]  這是我們向他所傳坦然無懼的心
[00:17:24.840 --> 00:17:27.840]  既然知道他聽我們一切所求的
[00:17:27.840 --> 00:17:30.840]  就知道我們所求於他的
[00:17:30.840 --> 00:17:32.840]  無不得著
[00:17:32.840 --> 00:17:34.840]  所以我們第一點
[00:17:34.840 --> 00:17:38.840]  真的要照著神的旨意來禱告
[00:17:38.840 --> 00:17:42.840]  馬丁路德給了我們一個很好的例子
[00:17:42.840 --> 00:17:46.840]  馬丁路德有一個好朋友叫Friedrich Miconius
[00:17:46.840 --> 00:17:48.840]  這個Friedrich Miconius
[00:17:48.840 --> 00:17:51.840]  曾經有一次他病到五顏六色
[00:17:51.840 --> 00:17:53.840]  病到快要死了
[00:17:53.840 --> 00:17:55.840]  所以他寫信給馬丁路德
[00:17:55.840 --> 00:17:56.840]  告訴他
[00:17:56.840 --> 00:17:57.840]  我快要死了
[00:17:57.840 --> 00:17:59.840]  我向你道別
[00:17:59.840 --> 00:18:01.840]  你說寫信就去跟人道別?
[00:18:01.840 --> 00:18:04.840]  現在的人打電話、微信
[00:18:04.840 --> 00:18:07.840]  當時是1540年
[00:18:07.840 --> 00:18:09.840]  十六世紀
[00:18:09.840 --> 00:18:11.840]  所以是很久以前的事
[00:18:11.840 --> 00:18:13.840]  所以他要寫信
[00:18:13.840 --> 00:18:15.840]  馬丁路德接到這封信之後
[00:18:15.840 --> 00:18:16.840]  立刻回信
[00:18:16.840 --> 00:18:18.840]  他說你不能死
[00:18:18.840 --> 00:18:20.840]  我不准許你死
[00:18:20.840 --> 00:18:22.840]  你還要幫助我改革教會
[00:18:22.840 --> 00:18:24.840]  你還有很多事情要做
[00:18:24.840 --> 00:18:27.840]  神不會讓我聽見你的死訊
[00:18:27.840 --> 00:18:30.840]  神一定會使你比我更加長命
[00:18:30.840 --> 00:18:33.840]  他說我會這樣來禱告
[00:18:33.840 --> 00:18:35.840]  願意使你康復
[00:18:35.840 --> 00:18:37.840]  因為你還有很多事情要做
[00:18:37.840 --> 00:18:40.840]  我就是照著神的旨意來禱告
[00:18:40.840 --> 00:18:42.840]  願意神聽我的禱告
[00:18:42.840 --> 00:18:44.840]  將一切榮耀歸給他
[00:18:44.840 --> 00:18:46.840]  有很多人會認為
[00:18:46.840 --> 00:18:48.840]  馬丁路德的禱告
[00:18:48.840 --> 00:18:50.840]  似乎真的很不近人情
[00:18:50.840 --> 00:18:52.840]  人家快要死了
[00:18:52.840 --> 00:18:53.840]  你的好朋友
[00:18:53.840 --> 00:18:54.840]  你還說不能死
[00:18:54.840 --> 00:18:56.840]  你要幫我做很多事情
[00:18:56.840 --> 00:18:58.840]  但是我們見到
[00:18:58.840 --> 00:19:01.840]  神真的答應馬丁路德的禱告
[00:19:01.840 --> 00:19:03.840]  他的好朋友邁克尼亞斯
[00:19:03.840 --> 00:19:05.840]  當他收到信的時候
[00:19:05.840 --> 00:19:08.840]  他已經病到不能夠說話
[00:19:08.840 --> 00:19:11.840]  但是收到這封信之後
