
[00:00:00.000 --> 00:00:06.000]  大家也知道中國歷史有一個大家很熟悉的故事
[00:07:52.000 --> 00:07:56.000]  高納他為以色列國的第一個皇帝的時候
[00:07:56.000 --> 00:08:00.000]  這個蘇羅怎麼說呢?
[00:08:00.000 --> 00:08:03.000]  蘇羅說我豈不是以色列支派之中
[00:08:03.000 --> 00:08:06.000]  最少的辯雅敏人嗎?
[00:08:06.000 --> 00:08:08.000]  我們可以看到
[00:08:08.000 --> 00:08:13.000]  當時這個支派是最少的一個支派
[00:08:13.000 --> 00:08:15.000]  我們從這幾個
[00:08:15.000 --> 00:08:17.000]  我剛才所說的幾個情況
[00:08:17.000 --> 00:08:20.000]  我們可以稍微明白
[00:08:20.000 --> 00:08:22.000]  當時的世界
[00:08:22.000 --> 00:08:25.000]  來到對以弗的評價
[00:08:25.000 --> 00:08:28.000]  有很多種不同類型的評價
[00:08:28.000 --> 00:08:29.000]  根據
[00:08:29.000 --> 00:08:30.000]  剛才所說
[00:08:30.000 --> 00:08:33.000]  根據以弗出自的支派來說
[00:08:33.000 --> 00:08:34.000]  他代表著能力
[00:08:34.000 --> 00:08:36.000]  代表著權能
[00:08:36.000 --> 00:08:41.000]  而根據這個當時支派的實力來說的時候
[00:08:41.000 --> 00:08:43.000]  辯雅敏這個支派
[00:08:43.000 --> 00:08:45.000]  是十二支派裡面最少
[00:08:45.000 --> 00:08:47.000]  最弱的一個支派
[00:08:47.000 --> 00:08:50.000]  如果是一個最弱的支派的時候
[00:08:50.000 --> 00:08:55.000]  你估計他們所面對的評語是什麼呢?
[00:08:55.000 --> 00:08:58.000]  如果是十二支派裡面最弱的一個支派
[00:08:58.000 --> 00:09:00.000]  很有可能
[00:09:00.000 --> 00:09:02.000]  其他十一支派都怎麼樣?
[00:09:02.000 --> 00:09:03.000]  看不起他們
[00:09:03.000 --> 00:09:04.000]  最弱最少
[00:09:04.000 --> 00:09:06.000]  快沒有人了
[00:09:06.000 --> 00:09:07.000]  又或者
[00:09:07.000 --> 00:09:10.000]  可能也都由於他們人少的原因
[00:09:10.000 --> 00:09:14.000]  也都會有其他支派對他們的珍惜
[00:09:14.000 --> 00:09:17.000]  或者是楚楚可憐他們
[00:09:17.000 --> 00:09:20.000]  如果根據以弗自己本身的自身條件來說
[00:09:20.000 --> 00:09:21.000]  他用左手的
[00:09:21.000 --> 00:09:23.000]  甚至可能是有殘疾的
[00:09:23.000 --> 00:09:25.000]  所以可以說
[00:09:25.000 --> 00:09:29.000]  他是被當時普遍社會
[00:09:29.000 --> 00:09:32.000]  所不看重的一個人
[00:09:32.000 --> 00:09:34.000]  我相信我們很多時候
[00:09:34.000 --> 00:09:36.000]  今天的世界裡面
[00:09:36.000 --> 00:09:39.000]  我們多或少都有類似的經驗
[00:09:39.000 --> 00:09:42.000]  我記得我很多年之前
[00:09:42.000 --> 00:09:44.000]  我教過一個少年主一學
[00:09:44.000 --> 00:09:48.000]  教一些十幾歲的少年人
[00:09:48.000 --> 00:09:50.000]  我有一次就問這班少年人
[00:09:50.000 --> 00:09:51.000]  我說
[00:09:51.000 --> 00:09:54.000]  如果讓你們可以選擇
[00:09:54.000 --> 00:09:56.000]  你們會選擇做什麼民族的人?
[00:09:56.000 --> 00:09:58.000]  你們怎麼回答?
[00:09:58.000 --> 00:10:02.000]  當時大概有十個十三四歲的年輕人
[00:10:02.000 --> 00:10:05.000]  一致性跟我說
[00:10:05.000 --> 00:10:06.000]  是一致性
[00:10:06.000 --> 00:10:10.000]  我想做白人
[00:10:10.000 --> 00:10:14.000]  有些甚至還加上一些詳細的資料
[00:10:14.000 --> 00:10:15.000]  我不單要做白人
[00:10:15.000 --> 00:10:21.000]  我還要做金髮藍眼睛的白人
[00:10:21.000 --> 00:10:23.000]  如果作為一個中國人
[00:10:23.000 --> 00:10:25.000]  或者作為亞洲人
[00:10:25.000 --> 00:10:27.000]  你會不會因為自己的膚色
[00:10:27.000 --> 00:10:30.000]  覺得不比其他民族好?
[00:10:30.000 --> 00:10:32.000]  會不會覺得因為這樣的緣故不及別人?
[00:10:32.000 --> 00:10:36.000]  會不會因為這樣的緣故覺得自尋刑毀?
[00:10:36.000 --> 00:10:38.000]  會不會?
[00:10:38.000 --> 00:10:42.000]  或者你會不會因為你是女性
[00:10:42.000 --> 00:10:45.000]  你是未必受過高深教育
[00:10:45.000 --> 00:10:46.000]  不會說英文
[00:10:46.000 --> 00:10:49.000]  或者某一個類型某一個情況的殘疾
[00:10:49.000 --> 00:10:52.000]  又或者你是沒有一個漂亮的面孔
[00:10:52.000 --> 00:10:55.000]  你會不會因為這些情況
[00:10:55.000 --> 00:10:58.000]  而覺得自己不及別人?
[00:10:58.000 --> 00:11:00.000]  會不會覺得因為這樣的緣故
[00:11:00.000 --> 00:11:01.000]  你是低人一等?
[00:11:01.000 --> 00:11:02.000]  丁小梅
[00:11:02.000 --> 00:11:06.000]  這個世界其實有很多的價值
[00:11:06.000 --> 00:11:08.000]  存在在這個世界裏面
[00:11:08.000 --> 00:11:10.000]  而每一個的價值系統
[00:11:10.000 --> 00:11:12.000]  其實都有他們那把尺
[00:11:12.000 --> 00:11:14.000]  來量度你和我的
[00:11:14.000 --> 00:11:15.000]  是不是?
[00:11:15.000 --> 00:11:16.000]  問題就在於
[00:11:16.000 --> 00:11:18.000]  我們願不願意
[00:11:18.000 --> 00:11:22.000]  被這些不同的尺度來量度
[00:11:22.000 --> 00:11:24.000]  丁小梅我們要明白一件事
[00:11:24.000 --> 00:11:27.000]  我們的生命價值
[00:11:27.000 --> 00:11:30.000]  其實並不來自這個世界
[00:11:30.000 --> 00:11:32.000]  而是來自天父上帝
[00:11:32.000 --> 00:11:35.000]  所以希望大家明白
[00:11:35.000 --> 00:11:40.000]  不要讓這個世界來定義我們的人生價值
[00:11:40.000 --> 00:11:43.000]  史圖保羅告訴我們
[00:11:43.000 --> 00:11:47.000]  我們原是他的工作
[00:11:47.000 --> 00:11:49.000]  是在基督耶穌裏面造成的
[00:11:49.000 --> 00:11:51.000]  唯要叫我們行善
[00:11:51.000 --> 00:11:56.000]  是神預備我們所行的善
[00:11:56.000 --> 00:12:00.000]  如果我們看一看
[00:12:00.000 --> 00:12:04.000]  神呼召的是什麼人的話
[00:12:04.000 --> 00:12:07.000]  我們發覺其實神不是單是呼召
[00:12:07.000 --> 00:12:09.000]  一些從世界價值系統裏面
[00:12:09.000 --> 00:12:11.000]  認為是成功的人
[00:12:11.000 --> 00:12:13.000]  甚至
[00:12:13.000 --> 00:12:16.000]  如果我們看哥倫多前書的話
[00:12:16.000 --> 00:12:19.000]  保羅甚至在哥倫多前書的一章告訴我們
[00:12:19.000 --> 00:12:22.000]  神簡直是揀選世界上
[00:12:22.000 --> 00:12:24.000]  被認為是愚蠢的人
[00:12:24.000 --> 00:12:27.000]  以至有智慧的人感到羞愧
[00:12:27.000 --> 00:12:30.000]  亦都是揀選世上軟弱的人
[00:12:30.000 --> 00:12:34.000]  叫那些自認是強壯的人羞愧
[00:12:34.000 --> 00:12:37.000]  為的是什麼呢?
[00:12:37.000 --> 00:12:40.000]  為的是我們一切有血氣的人
[00:12:40.000 --> 00:12:43.000]  不能夠在神面前自誇
[00:12:43.000 --> 00:12:45.000]  因為我們能夠被神使用
[00:12:45.000 --> 00:12:47.000]  並不是因為我們自身有什麼好處
[00:12:47.000 --> 00:12:49.000]  有什麼強項
[00:12:49.000 --> 00:12:52.000]  而是神本身願意呼召
[00:12:52.000 --> 00:12:56.000]  使用一些我們願意的人
[00:12:56.000 --> 00:12:59.000]  大概是這個原因
[00:12:59.000 --> 00:13:01.000]  我想就是因為神
[00:13:01.000 --> 00:13:03.000]  為何要興起耳筆
[00:13:03.000 --> 00:13:05.000]  這是一個禁不起眼
[00:13:05.000 --> 00:13:11.000]  更令人得到受尊重的一個人
[00:13:11.000 --> 00:13:14.000]  可以興起他
[00:13:14.000 --> 00:13:17.000]  成為一個釋放
[00:13:17.000 --> 00:13:23.000]  從摩訶人手上釋放以色列人的拯救者
[00:13:23.000 --> 00:13:25.000]  我們再看下去
[00:13:25.000 --> 00:13:27.000]  雖然在神的標準裏面
[00:13:27.000 --> 00:13:30.000]  耳筆並不是一個像樣的領袖
[00:13:30.000 --> 00:13:37.000]  但是當以色列人去呼求神的拯救的時候
[00:13:37.000 --> 00:13:40.000]  神就找了這個耳筆
[00:13:40.000 --> 00:13:45.000]  從世界任何角度看下去
[00:13:45.000 --> 00:13:48.000]  都不像是一個拯救者的人
[00:13:48.000 --> 00:13:50.000]  去拯救以色列人
[00:13:50.000 --> 00:13:52.000]  不過無論如何
[00:13:52.000 --> 00:13:54.000]  我可以想像當時的以色列人
[00:13:54.000 --> 00:13:57.000]  知道是耳筆這個人做他們的拯救者
[00:13:57.000 --> 00:13:59.000]  我相信每個人都心裡一沉
[00:13:59.000 --> 00:14:01.000]  這個耳筆行不行?
[00:14:01.000 --> 00:14:03.000]  為何要找耳筆?
[00:14:03.000 --> 00:14:05.000]  我想大家去想像一下
[00:14:05.000 --> 00:14:08.000]  如果你是耳筆
[00:14:08.000 --> 00:14:11.000]  當其他周圍的人都覺得你不行
[00:14:11.000 --> 00:14:13.000]  甚至告訴你你不行的時候
[00:14:13.000 --> 00:14:17.000]  當神這樣呼召你出來
[00:14:17.000 --> 00:14:19.000]  去拯救他的百姓的時候
[00:14:19.000 --> 00:14:22.000]  你會怎樣反應?
[00:14:22.000 --> 00:14:24.000]  你會站出來?
[00:14:24.000 --> 00:14:25.000]  還是龜縮?
[00:14:25.000 --> 00:14:26.000]  不行的不行的
[00:14:26.000 --> 00:14:28.000]  神不要找我,找別人,找旁邊那個
[00:14:28.000 --> 00:14:31.000]  你會接受神的呼召
[00:14:31.000 --> 00:14:34.000]  還是拒絕神的呼召?
[00:14:34.000 --> 00:14:37.000]  我相信你的反應
[00:14:37.000 --> 00:14:40.000]  很視乎你怎樣看待自己
[00:14:40.000 --> 00:14:41.000]  對不對?
[00:14:41.000 --> 00:14:44.000]  你究竟是按照世界告訴你是誰
[00:14:44.000 --> 00:14:47.000]  去接受自己?
[00:14:47.000 --> 00:14:51.000]  還是你說你是完全靠你周圍的人
[00:14:51.000 --> 00:14:53.000]  說你能夠做到甚麼
[00:14:53.000 --> 00:14:55.000]  你就覺得你自己能做到甚麼?
[00:14:55.000 --> 00:14:57.000]  還是
[00:14:57.000 --> 00:14:59.000]  你怎樣看待自己
[00:14:59.000 --> 00:15:01.000]  是按照神怎樣看待你
[00:15:01.000 --> 00:15:03.000]  去加值自己?
[00:15:03.000 --> 00:15:05.000]  聖經沒有告訴我們
[00:15:05.000 --> 00:15:09.000]  神究竟怎樣呼召爾弗
[00:15:09.000 --> 00:15:11.000]  他只不過簡單地說
[00:15:11.000 --> 00:15:14.000]  耶和華就為他們興起一位拯救者
[00:15:14.000 --> 00:15:16.000]  這個拯救者就是爾弗
[00:15:16.000 --> 00:15:17.000]  聖經也沒有告訴我們
[00:15:17.000 --> 00:15:21.000]  爾弗究竟怎樣回應神的呼召
[00:15:21.000 --> 00:15:23.000]  聖經只不過很簡單地說
[00:15:23.000 --> 00:15:27.000]  爾弗打了一把兩刃的劍
[00:15:27.000 --> 00:15:28.000]  長一爪
[00:15:28.000 --> 00:15:32.000]  戴在右腿的衣服裏面
[00:15:32.000 --> 00:15:33.000]  雖然沒有說
[00:15:33.000 --> 00:15:37.000]  但是這個行動本身已經告訴我們
[00:15:37.000 --> 00:15:43.000]  爾弗其實沒有接受到世界給他的意義
[00:15:43.000 --> 00:15:44.000]  對不對?
[00:15:44.000 --> 00:15:47.000]  他知道真正對他來說重要的
[00:15:47.000 --> 00:15:48.000]  不是周圍的人告訴他
[00:15:48.000 --> 00:15:49.000]  他能夠做些甚麼
[00:15:49.000 --> 00:15:51.000]  或者不能夠做些甚麼
[00:15:51.000 --> 00:15:52.000]  他真正所看重的就是
[00:15:52.000 --> 00:15:56.000]  究竟神覺得他做到些甚麼
[00:15:56.000 --> 00:15:58.000]  這個就是分別的地方
[00:15:58.000 --> 00:15:59.000]  因為他知道很清楚
[00:15:59.000 --> 00:16:03.000]  他的能力能否成就神要他做的事情
[00:16:03.000 --> 00:16:05.000]  並不在乎他的能力
[00:16:05.000 --> 00:16:07.000]  並不在乎周圍的人怎麼看事情
[00:16:07.000 --> 00:16:11.000]  而是在乎神會不會給他有能力
[00:16:11.000 --> 00:16:15.000]  完成神交付給他的使命
[00:16:15.000 --> 00:16:16.000]  所以當神呼召他的時候
[00:16:16.000 --> 00:16:20.000]  他相信神會幫助他
[00:16:20.000 --> 00:16:23.000]  承傳他的責任
[00:16:23.000 --> 00:16:25.000]  所以當故事一直發展的時候
[00:16:25.000 --> 00:16:26.000]  我們一直看的時候
[00:16:26.000 --> 00:16:29.000]  我們發覺神呼召爾弗
[00:16:29.000 --> 00:16:32.000]  原來充滿神的智慧在裡面
[00:16:32.000 --> 00:16:34.000]  原來當一個人願意的時候
[00:16:34.000 --> 00:16:37.000]  神甚至可以用人的軟弱
[00:16:37.000 --> 00:16:39.000]  成就他的心意
[00:16:39.000 --> 00:16:40.000]  甚至可以用人的軟弱
[00:16:40.000 --> 00:16:42.000]  彰顯神的大能
[00:16:42.000 --> 00:16:44.000]  這個就是神的智慧
[00:16:44.000 --> 00:16:45.000]  這個就是神的能力
[00:16:45.000 --> 00:16:52.000]  所以當爾弗帶著以色列進貢給摩訶人
[00:16:52.000 --> 00:16:56.000]  爾弗帶領著進貢的隊伍
[00:16:56.000 --> 00:17:00.000]  將貢物獻給摩訶王
[00:17:00.000 --> 00:17:03.000]  大概當摩訶人看到爾弗
[00:17:03.000 --> 00:17:04.000]  因為他右手用不到
[00:17:04.000 --> 00:17:07.000]  所以也不怎麼用手去伸
[00:17:07.000 --> 00:17:09.000]  所以也有這樣的可能
[00:17:09.000 --> 00:17:14.000]  就是爾弗可以通過他們的檢驗系統
[00:17:14.000 --> 00:17:20.000]  將這把右腿藏著的劍帶進去了
[00:17:20.000 --> 00:17:22.000]  我想大家留意
[00:17:22.000 --> 00:17:27.000]  雖然他那把劍沒有被發現
[00:17:27.000 --> 00:17:29.000]  但是大家有沒有留意到
[00:17:29.000 --> 00:17:33.000]  第一次爾弗看到這個皇帝的時候
[00:17:33.000 --> 00:17:34.000]  為什麼他不下手呢?
[00:17:34.000 --> 00:17:35.000]  大家有沒有想過
[00:17:35.000 --> 00:17:37.000]  你看到皇帝了
[00:17:37.000 --> 00:17:39.000]  就馬上拔刀出來行動
[00:17:39.000 --> 00:17:42.000]  為什麼他沒有這樣做呢?
[00:17:42.000 --> 00:17:45.000]  而聖經告訴我們
[00:17:45.000 --> 00:17:47.000]  在第十八字
[00:17:47.000 --> 00:17:51.000]  是他獻完禮物之後離開
[00:17:51.000 --> 00:17:55.000]  離開之後就打發那些除痕的人
[00:17:55.000 --> 00:17:56.000]  你們走吧
[00:17:56.000 --> 00:17:59.000]  然後在第十九節說
[00:17:59.000 --> 00:18:05.000]  爾弗卻是自己從靠近吉甲作石之地回來
[00:18:05.000 --> 00:18:06.000]  似乎給我們的感覺就是
[00:18:06.000 --> 00:18:08.000]  當這群人離開之後
[00:18:08.000 --> 00:18:11.000]  爾弗自己一個人去到吉甲這個地方
[00:18:11.000 --> 00:18:15.000]  然後再去第二次見皇帝
[00:18:15.000 --> 00:18:20.000]  雖然吉甲離當時皇帝的所在在耶利哥
[00:18:20.000 --> 00:18:24.000]  雖然吉甲離耶利哥只不過是幾公里的距離
[00:18:24.000 --> 00:18:26.000]  但是我們要問的問題就是
[00:18:26.000 --> 00:18:29.000]  為什麼爾弗要專程走過去吉甲
[00:18:29.000 --> 00:18:31.000]  然後又再回去見皇帝呢?
[00:18:31.000 --> 00:18:34.000]  為什麼呢?
[00:18:34.000 --> 00:18:38.000]  我們似乎給我們的感覺就是
[00:18:38.000 --> 00:18:42.000]  爾弗去到這個吉甲的地方
[00:18:42.000 --> 00:18:50.000]  似乎在那個地方重新肯定他刺殺的決心
[00:18:50.000 --> 00:18:56.000]  也似乎在那個地方重新得著力量和勇氣
[00:18:56.000 --> 00:19:00.000]  來執行這個刺殺的行動
[00:19:00.000 --> 00:19:06.000]  那究竟在吉甲這個地方發生了什麼事
[00:19:06.000 --> 00:19:11.000]  讓爾弗真正可以執行這個刺殺行動呢?
[00:19:11.000 --> 00:19:13.000]  要回答這個問題
[00:19:13.000 --> 00:19:18.000]  我們需要去理解吉甲這個地方的背景資料
[00:19:18.000 --> 00:19:21.000]  在約書亞記的四章我們看到
[00:19:21.000 --> 00:19:28.000]  當以色列人需要被約書亞帶領進入迦南美地
[00:19:28.000 --> 00:19:32.000]  來拿下這個應許之地的時候
[00:19:32.000 --> 00:19:36.000]  他們首先要過約旦河
[00:19:36.000 --> 00:19:40.000]  他們第一個選擇要攻打的城市是什麼城市呢?
[00:19:40.000 --> 00:19:42.000]  就是耶利哥
[00:19:42.000 --> 00:19:46.000]  你要過約旦河攻打耶利哥城的時候
[00:19:46.000 --> 00:19:48.000]  你首先要過河
[00:19:48.000 --> 00:19:50.000]  在當時來說
[00:19:50.000 --> 00:19:54.000]  耶和華神就讓這個約旦河水
[00:19:54.000 --> 00:19:56.000]  乾了這些河水
[00:19:56.000 --> 00:20:00.000]  讓他們好像紅海的時候一樣
[00:20:00.000 --> 00:20:02.000]  神讓水退了
[00:20:02.000 --> 00:20:05.000]  然後百姓就可以過河
[00:20:05.000 --> 00:20:08.000]  也由於這樣的神跡奇事
[00:20:08.000 --> 00:20:11.000]  所以以色列人過了河之後
[00:20:11.000 --> 00:20:12.000]  去到吉甲
[00:20:12.000 --> 00:20:14.000]  因為吉甲是在耶利哥城的東面
[00:20:14.000 --> 00:20:16.000]  他們就在吉甲這個地方紮營
[00:20:16.000 --> 00:20:19.000]  準備攻打耶利哥城
[00:20:19.000 --> 00:20:21.000]  而在準備的過程裡面
[00:20:21.000 --> 00:20:25.000]  他們就在約旦河拿了12塊石
[00:20:25.000 --> 00:20:27.000]  12塊石代表著12個支派
[00:20:27.000 --> 00:20:31.000]  然後將這12塊石放在吉甲附近一個地方
