
[00:00:00.000 --> 00:00:03.840]  好了,今天我會講到哥倫多前書第九章
[00:05:24.000 --> 00:05:25.680]  我們一起讀第三節
[00:05:25.680 --> 00:05:26.560]  預備起
[00:05:26.560 --> 00:05:29.280]  我對那盤問我的人
[00:05:29.280 --> 00:05:32.320]  就是這樣分數
[00:05:32.320 --> 00:05:36.000]  盤問的意思是一個法律語言
[00:05:36.000 --> 00:05:38.480]  是一個法庭的術語
[00:05:38.480 --> 00:05:40.560]  是他cross-examination
[00:05:40.560 --> 00:05:41.840]  盤問
[00:05:41.840 --> 00:05:43.360]  不是用問
[00:05:43.360 --> 00:05:44.800]  不是用質信
[00:05:44.800 --> 00:05:46.800]  是盤問
[00:05:46.800 --> 00:05:48.080]  奇怪了
[00:05:48.080 --> 00:05:50.080]  而盤問的時候保羅就說
[00:05:50.080 --> 00:05:53.920]  我有這樣的辯護分數
[00:05:53.920 --> 00:05:57.760]  也是一個法律用語
[00:05:57.760 --> 00:06:00.320]  很嚴謹的事
[00:06:00.320 --> 00:06:02.480]  有人問
[00:06:02.480 --> 00:06:04.160]  陳牧師很多人以前都這樣問
[00:06:04.160 --> 00:06:07.440]  當我受到人不公平的質信
[00:06:07.440 --> 00:06:08.960]  我是不是不出聲
[00:06:08.960 --> 00:06:11.760]  等神申辯
[00:06:11.760 --> 00:06:14.480]  彷彿聖經不是這樣說的
[00:06:14.480 --> 00:06:17.920]  聖經說你要爲了真正的真理而提出
[00:06:17.920 --> 00:06:19.440]  讓對方知道
[00:06:19.440 --> 00:06:21.440]  當然當我們提出之後
[00:06:21.440 --> 00:06:23.680]  很多時候都沒有用
[00:06:23.680 --> 00:06:24.720]  保羅提出很多次
[00:06:24.720 --> 00:06:27.600]  在哥倫多的書卷裏面
[00:06:27.600 --> 00:06:28.880]  不停再被人攻擊
[00:06:28.880 --> 00:06:30.000]  不過我們要說
[00:06:30.000 --> 00:06:32.240]  因爲有人會聽到
[00:06:32.240 --> 00:06:33.680]  有人會改變
[00:06:33.680 --> 00:06:34.960]  我們不說改變不了
[00:06:34.960 --> 00:06:36.720]  我們說完沒有用
[00:06:36.720 --> 00:06:38.240]  上帝會申冤
[00:06:38.240 --> 00:06:40.000]  我們有幾個步驟
[00:06:40.000 --> 00:06:42.320]  上帝要我們今天作見證人
[00:06:42.320 --> 00:06:43.920]  我們作神的代表
[00:06:43.920 --> 00:06:47.280]  是要爲他的真理辯護
[00:06:47.280 --> 00:06:50.080]  讓有人聽到的明白
[00:06:50.080 --> 00:06:52.720]  聽不到的交給主
[00:06:52.720 --> 00:06:53.440]  很重要
[00:06:53.440 --> 00:06:56.000]  當日他首先在質詢他
[00:06:56.000 --> 00:06:56.640]  有幾樣東西
[00:06:56.640 --> 00:06:58.000]  如果大家知道
[00:06:58.000 --> 00:06:59.120]  第一質詢他
[00:06:59.120 --> 00:07:00.320]  他是不是仕途權
[00:07:00.320 --> 00:07:03.200]  並有沒有權代表耶穌
[00:07:03.200 --> 00:07:06.400]  他的工作服事有沒有果效
[00:07:06.400 --> 00:07:08.240]  哇 保羅
[00:07:08.240 --> 00:07:09.200]  所以我一看的時候
[00:07:09.200 --> 00:07:12.080]  我自己都很安慰
[00:07:12.080 --> 00:07:14.320]  大師祖經常被人挑戰
[00:07:14.320 --> 00:07:15.760]  我們算什麼呢
[00:07:15.760 --> 00:07:16.880]  謙謙卑卑
[00:07:16.880 --> 00:07:17.440]  繼續向前
[00:07:17.440 --> 00:07:18.160]  我們讀一讀
[00:07:18.160 --> 00:07:19.440]  他爲什麼被人挑戰
[00:07:19.440 --> 00:07:20.720]  第一節 第二節
[00:07:20.720 --> 00:07:21.440]  我們一起讀好嗎
[00:07:21.440 --> 00:07:22.240]  預備起
[00:07:22.240 --> 00:07:24.240]  我不是自由的嗎
[00:07:24.240 --> 00:07:25.920]  我不是仕途嗎
[00:07:25.920 --> 00:07:29.040]  我不是見過我們主耶穌嗎
[00:07:29.040 --> 00:07:33.200]  你們不是我在主裏面所作之工嗎
[00:07:33.200 --> 00:07:34.800]  假若在別人
[00:07:34.800 --> 00:07:36.240]  我不是仕途
[00:07:36.240 --> 00:07:37.200]  在你們
[00:07:37.200 --> 00:07:38.640]  我總是仕途
[00:07:38.640 --> 00:07:40.720]  因爲你們在主裏
[00:07:40.720 --> 00:07:43.920]  正是我作仕途的印證
[00:07:43.920 --> 00:07:46.320]  保羅一開始不停問了很多的問題
[00:07:46.320 --> 00:07:47.200]  一會兒你會見到
[00:07:47.200 --> 00:07:49.120]  這個叫rhetorical question
[00:07:49.120 --> 00:07:50.880]  即是辯護式的問題
[00:07:50.880 --> 00:07:51.680]  不是這樣嗎
[00:07:51.680 --> 00:07:53.600]  不是這樣嗎
[00:07:53.600 --> 00:07:54.640]  其中他說道
[00:07:54.640 --> 00:07:57.040]  我不是仕途嗎
[00:07:57.040 --> 00:07:58.560]  你竟然質詢我
[00:07:58.560 --> 00:08:00.880]  有沒有權柄
[00:08:00.880 --> 00:08:02.800]  我的工作沒有用嗎
[00:08:02.800 --> 00:08:04.400]  他說如果別人說
[00:08:04.400 --> 00:08:06.000]  我的作工
[00:08:06.000 --> 00:08:06.880]  我的工作
[00:08:06.880 --> 00:08:08.400]  我的使命
[00:08:08.400 --> 00:08:10.160]  或者我的ministry
[00:08:10.160 --> 00:08:11.760]  我的事工沒有用都不要緊
[00:08:11.760 --> 00:08:13.200]  不過你不行
[00:08:13.200 --> 00:08:14.560]  你明白嗎
[00:08:14.560 --> 00:08:16.320]  他說我是仕途
[00:08:16.320 --> 00:08:18.160]  因爲在主裏面
[00:08:18.160 --> 00:08:20.640]  我就生了你
[00:08:20.640 --> 00:08:24.080]  哥倫多教會是他建立的
[00:08:24.080 --> 00:08:25.200]  所以在你們
[00:08:25.200 --> 00:08:26.480]  我就是仕途
[00:08:26.480 --> 00:08:27.760]  因爲你們在主裏
[00:08:27.760 --> 00:08:30.080]  就是我作仕途的印證
[00:08:30.080 --> 00:08:33.040]  竟然他建立了教會
[00:08:33.040 --> 00:08:33.760]  大人信主
[00:08:33.760 --> 00:08:35.200]  牧羊人之後
[00:08:35.200 --> 00:08:37.200]  他被人在後面踢
[00:08:37.200 --> 00:08:39.360]  可以嗎
[00:08:39.360 --> 00:08:42.240]  首先作爲牧者同工
[00:08:42.240 --> 00:08:44.160]  我們是預了的
[00:08:44.160 --> 00:08:46.160]  Amen
[00:08:46.160 --> 00:08:47.760]  預了的
[00:08:47.760 --> 00:08:49.360]  但是更加預了要學
[00:08:49.360 --> 00:08:53.360]  爲什麼保羅這樣都繼續堅持下去呢
[00:08:53.360 --> 00:08:55.360]  這個作爲牧者同工
[00:08:55.360 --> 00:08:56.560]  我們要學習
[00:08:56.560 --> 00:08:58.400]  不單止他被人挑戰
[00:08:58.400 --> 00:08:59.680]  他仕途的權柄
[00:08:59.680 --> 00:09:01.120]  或者國功有沒有用
[00:09:01.120 --> 00:09:02.480]  他更加被人挑戰
[00:09:02.480 --> 00:09:04.720]  他作傳道人有沒有自由
[00:09:04.720 --> 00:09:06.320]  哇 真是慘了
[00:09:06.320 --> 00:09:09.280]  我們被呼召要作傳道
[00:09:09.280 --> 00:09:11.600]  連這東西基本的
[00:09:11.600 --> 00:09:13.920]  他說我不是自由嗎
[00:09:13.920 --> 00:09:14.880]  我沒有自由
[00:09:14.880 --> 00:09:16.080]  我說什麼我做什麼
[00:09:16.080 --> 00:09:17.120]  不能做
[00:09:17.120 --> 00:09:18.320]  我爲什麼不行
[00:09:18.320 --> 00:09:19.600]  你明白嗎
[00:09:19.600 --> 00:09:22.000]  所以今天我們進入這段經文
[00:09:22.000 --> 00:09:24.800]  這三個重要的一開始
[00:09:24.800 --> 00:09:25.840]  但是繼續下去
[00:09:25.840 --> 00:09:27.600]  很多問題下去
[00:09:27.600 --> 00:09:30.160]  我們先處理部分的問題
[00:09:30.160 --> 00:09:32.960]  我今天說兩點而已
[00:09:32.960 --> 00:09:33.440]  好不好
[00:09:33.440 --> 00:09:34.560]  跟旁邊的人說
[00:09:34.560 --> 00:09:35.600]  爆冷
[00:09:35.600 --> 00:09:37.040]  兩點好不好
[00:09:37.040 --> 00:09:37.680]  兩點而已
[00:09:37.680 --> 00:09:38.400]  兄弟姐妹們
[00:09:38.400 --> 00:09:39.040]  聽好了
[00:09:39.040 --> 00:09:40.160]  我們立刻進入
[00:09:40.160 --> 00:09:42.160]  這兩點相當重要
[00:09:42.160 --> 00:09:43.200]  第一點我們讀一讀
[00:09:43.200 --> 00:09:45.520]  繼續問問題
[00:09:45.520 --> 00:09:46.640]  我們四節
[00:09:46.640 --> 00:09:47.360]  五節 六節
[00:09:47.360 --> 00:09:48.080]  我們一起讀好不好
[00:09:48.080 --> 00:09:49.040]  預備起
[00:09:49.040 --> 00:09:53.920]  難道我們沒有權並靠福音喫喝嗎
[00:09:53.920 --> 00:09:58.160]  我們沒有權並取信主的子女爲妻
[00:09:58.160 --> 00:10:00.240]  帶着一同往來
[00:10:00.240 --> 00:10:03.440]  彷彿其餘的仕途和主的弟兄
[00:10:03.440 --> 00:10:05.280]  並激發一樣嗎
[00:10:05.280 --> 00:10:09.760]  獨有我與巴拿巴沒有權並不作供嗎
[00:10:09.760 --> 00:10:10.560]  他繼續問
[00:10:10.560 --> 00:10:13.840]  如果你數一數已經第三第四第五個了
[00:10:13.840 --> 00:10:15.520]  不停問
[00:10:15.520 --> 00:10:18.720]  我沒有權並靠福音喫飯嗎
[00:10:18.720 --> 00:10:20.320]  作爲一個聖職的人員
[00:10:20.320 --> 00:10:22.240]  作爲傳道
[00:10:22.240 --> 00:10:27.280]  本是當他供應屬靈的餵養
[00:10:27.280 --> 00:10:36.000]  他生命應該有實質物質喫飯的供應
[00:10:36.000 --> 00:10:37.520]  這個很直接的事
[00:10:37.520 --> 00:10:40.080]  叫做傳道無後顧之憂
[00:10:40.080 --> 00:10:41.040]  當保祿這樣問
[00:10:41.040 --> 00:10:43.680]  即是說開始有人質疑了
[00:10:43.680 --> 00:10:45.680]  我們看聖經要明白
[00:10:45.680 --> 00:10:47.520]  看聖經最重要明白一件事
[00:10:47.520 --> 00:10:50.000]  就是你明白他不明白的事
[00:10:50.000 --> 00:10:51.280]  他究竟在問什麼
[00:10:51.280 --> 00:10:52.240]  你一定要問一個問題
[00:10:52.240 --> 00:10:54.000]  他說什麼 他想說什麼
[00:10:54.000 --> 00:10:54.800]  他這樣問
[00:10:54.800 --> 00:10:56.080]  即是說有人開始問
[00:10:56.080 --> 00:10:56.880]  所以他說
[00:10:56.880 --> 00:10:58.640]  他說不單止這麼說
[00:10:58.640 --> 00:11:00.000]  作爲教會
[00:11:00.000 --> 00:11:03.440]  作爲傳道在聖經有很多層的身份
[00:11:03.440 --> 00:11:06.160]  無論是精兵
[00:11:06.160 --> 00:11:07.680]  是牧羊人
[00:11:07.680 --> 00:11:09.040]  師徒大使
[00:11:09.040 --> 00:11:10.480]  即是屬靈的父母
[00:11:10.480 --> 00:11:12.240]  老師等等等等
[00:11:12.240 --> 00:11:15.680]  但是當時保祿被質詢的時候
[00:11:15.680 --> 00:11:17.040]  他說喂
[00:11:17.040 --> 00:11:19.120]  你可以這樣嗎
[00:11:19.120 --> 00:11:19.920]  爲什麼這麼說呢
[00:11:19.920 --> 00:11:21.760]  一會兒我會說多一點
[00:11:21.760 --> 00:11:23.760]  還有保祿再問下一個問題
[00:11:23.760 --> 00:11:26.960]  我不可以娶老婆嗎
[00:11:26.960 --> 00:11:29.680]  作爲宣教士傳道
[00:11:29.680 --> 00:11:31.600]  當他有一家人
[00:11:31.600 --> 00:11:33.680]  他一家人都要被供養
[00:11:33.680 --> 00:11:35.600]  讓他無後顧之憂 明白嗎
[00:11:35.600 --> 00:11:37.760]  這個很重要
[00:11:37.760 --> 00:11:38.640]  而他再說
[00:11:38.640 --> 00:11:40.800]  我們當時看就知道了
[00:11:40.800 --> 00:11:42.240]  基法即是彼得
[00:11:42.240 --> 00:11:44.320]  彼得是有太太的
[00:11:44.320 --> 00:11:45.440]  保祿是沒有的
[00:11:45.440 --> 00:11:47.840]  我不知道他太太是已經過世了
[00:11:47.840 --> 00:11:49.600]  還是一直單身
[00:11:49.600 --> 00:11:50.320]  和巴拿巴
[00:11:50.320 --> 00:11:51.760]  他說就算我現在這樣
[00:11:51.760 --> 00:11:55.840]  我也有這個權
[00:11:55.840 --> 00:11:57.360]  所以第一點我們要學習
[00:11:57.360 --> 00:11:59.200]  作爲弟兄姐妹
[00:11:59.200 --> 00:12:01.600]  供應傳道作聖職
[00:12:01.600 --> 00:12:04.320]  是聖經最基本的事
[00:12:04.320 --> 00:12:08.880]  不要讓傳道單單心心
[00:12:08.880 --> 00:12:10.720]  不要讓他覺得
[00:12:10.720 --> 00:12:12.720]  當我服侍的時候
[00:12:12.720 --> 00:12:16.720]  我還要顧及很多的需要
[00:12:16.720 --> 00:12:18.400]  三心兩意
[00:12:18.400 --> 00:12:20.720]  這個很重要
[00:12:20.720 --> 00:12:22.880]  而你當你見到保祿
[00:12:22.880 --> 00:12:24.080]  一去到第六節
[00:12:24.080 --> 00:12:27.200]  已經問了最少六個問題
[00:12:27.200 --> 00:12:30.960]  你就知道他很火
[00:12:30.960 --> 00:12:32.160]  我不可以這樣嗎
[00:12:32.160 --> 00:12:33.120]  我不行嗎
[00:12:33.120 --> 00:12:34.400]  我沒有身份嗎
[00:12:34.400 --> 00:12:35.600]  我不可以這樣做嗎
[00:12:35.600 --> 00:12:36.640]  你明白嗎
[00:12:36.640 --> 00:12:40.640]  哇 厲害
[00:12:40.640 --> 00:12:42.320]  很可愛 接着下去
[00:12:42.320 --> 00:12:43.680]  你以爲重要的東西
[00:12:43.680 --> 00:12:45.920]  我們一本講多少次
[00:12:45.920 --> 00:12:47.760]  講三次
[00:12:47.760 --> 00:12:50.320]  不過他可能是三乘三
[00:12:50.320 --> 00:12:52.320]  因爲還沒完
[00:12:52.320 --> 00:12:53.680]  他繼續講
[00:12:53.680 --> 00:12:55.280]  我們看看他講什麼
[00:12:55.280 --> 00:12:56.880]  第七節我們一起讀
[00:12:56.880 --> 00:12:57.920]  預備起
[00:12:57.920 --> 00:13:01.280]  有誰當兵自備糧餉呢
[00:13:01.280 --> 00:13:05.440]  有誰栽葡萄園不喫園裏的果子呢
[00:13:05.440 --> 00:13:09.440]  有誰牧養牛羊不喫牛羊的奶呢
[00:13:09.440 --> 00:13:11.120]  很重要
[00:13:11.120 --> 00:13:13.280]  他說誰當兵自己備糧餉
[00:13:13.280 --> 00:13:16.400]  是一個很貼切的對比
[00:13:16.400 --> 00:13:24.880]  當我們打仗需要當兵保護我們的時候
[00:13:24.880 --> 00:13:28.480]  但是原來他的糧餉不夠
[00:13:28.480 --> 00:13:30.080]  哇 敵人來了
[00:13:30.080 --> 00:13:31.440]  他幫我們擋着
[00:13:31.440 --> 00:13:32.560]  突然去到四點鐘
[00:13:32.560 --> 00:13:34.320]  他突然說很肚餓
[00:13:34.320 --> 00:13:36.640]  家裏沒有奶粉錢
[00:13:36.640 --> 00:13:38.400]  我先走了
[00:13:38.400 --> 00:13:41.520]  接着就要去超級市場工作
[00:13:41.520 --> 00:13:43.120]  工作完再買奶粉
[00:13:43.120 --> 00:13:45.120]  再煮飯
[00:13:45.120 --> 00:13:48.480]  這不就輸了嗎
[00:13:48.480 --> 00:13:50.080]  打不了
[00:13:50.080 --> 00:13:51.440]  明白嗎
[00:13:51.440 --> 00:13:55.680]  又或者誰在裏面栽葡萄園不喫園裏的果子
[00:13:55.680 --> 00:13:57.760]  就是合理的對比
[00:13:57.760 --> 00:13:58.640]  是要這麼做
[00:13:58.640 --> 00:13:59.520]  我覺得很多年前
[00:13:59.520 --> 00:14:04.000]  有一次去第三世界的地方去旅行
[00:14:04.000 --> 00:14:05.120]  很熱
[00:14:05.120 --> 00:14:06.720]  清水地溪水旁
[00:14:06.720 --> 00:14:07.840]  不過很熱
[00:14:07.840 --> 00:14:08.800]  熱到差不多
[00:14:08.800 --> 00:14:10.320]  走到很遠
[00:14:10.320 --> 00:14:12.320]  突然我竟然看到一個人
[00:14:12.320 --> 00:14:16.000]  拿着很大袋很大桶的
[00:14:16.000 --> 00:14:17.280]  有冰
[00:14:17.280 --> 00:14:18.720]  我不知道他怎麼抬的
[00:14:18.720 --> 00:14:22.160]  裏面有類似可樂的東西
[00:14:22.160 --> 00:14:23.760]  我不知道是不是
[00:14:23.760 --> 00:14:25.040]  我去到就不管了
[00:14:25.040 --> 00:14:26.240]  買來喝了
[00:14:26.240 --> 00:14:27.120]  買
[00:14:27.120 --> 00:14:28.320]  我跟他聊天
[00:14:28.320 --> 00:14:30.000]  真的很爽
[00:14:30.000 --> 00:14:30.640]  喝着喝着
[00:14:30.640 --> 00:14:33.040]  我說你這麼遠怎麼拿冰來
[00:14:33.040 --> 00:14:34.880]  是啊 我抬來的
[00:14:34.880 --> 00:14:37.680]  我說那次是什麼週末
[00:14:37.680 --> 00:14:38.320]  我就問他
[00:14:38.320 --> 00:14:39.600]  哇 你天天都在
[00:14:39.600 --> 00:14:40.640]  他說不是
[00:14:40.640 --> 00:14:42.080]  我只是週末纔在
[00:14:42.080 --> 00:14:43.680]  我說爲什麼
[00:14:43.680 --> 00:14:46.240]  他說因爲我要教書
[00:14:46.240 --> 00:14:47.040]  我說你教書
[00:14:47.040 --> 00:14:48.960]  你教什麼書
[00:14:48.960 --> 00:14:51.360]  他說我是教大學的教授
[00:14:51.360 --> 00:14:52.880]  大學很榮幸
[00:14:52.880 --> 00:14:56.960]  大學的教授幫我拿可樂
[00:14:56.960 --> 00:14:59.040]  去到這麼遠給我喝
[00:14:59.040 --> 00:15:00.640]  我問他爲什麼
[00:15:00.640 --> 00:15:04.160]  他說因爲人工不夠
[00:15:04.160 --> 00:15:06.720]  那間大學你都不用進了
[00:15:06.720 --> 00:15:08.480]  因爲爲什麼
[00:15:08.480 --> 00:15:11.200]  大學的教授要做研究
[00:15:11.200 --> 00:15:12.240]  要教書的
[00:15:12.240 --> 00:15:14.240]  根本都不夠供應
[00:15:14.240 --> 00:15:17.120]  他怎麼會是一間好的大學呢
[00:15:17.120 --> 00:15:18.400]  保羅在說
[00:15:18.400 --> 00:15:23.600]  如果牧羊牛羊的當兵的都不夠
[00:15:23.600 --> 00:15:25.840]  他怎麼做啊
[00:15:25.840 --> 00:15:27.040]  接着你以爲他說完了嗎
[00:15:27.040 --> 00:15:27.920]  還沒說完
[00:15:27.920 --> 00:15:29.440]  還有很長的時間
[00:15:29.440 --> 00:15:31.920]  第八節 第九節 第十節 第十一節
[00:15:31.920 --> 00:15:32.640]  我們繼續讀
[00:15:32.640 --> 00:15:33.600]  1 2 3
[00:15:33.600 --> 00:15:36.800]  我說這話豈是照人的意見
[00:15:36.800 --> 00:15:39.520]  律法不也是這樣說嗎
[00:15:39.520 --> 00:15:42.400]  就如摩西的律法既着說
[00:15:42.400 --> 00:15:45.440]  牛在牆上踩谷的時候
[00:15:45.440 --> 00:15:47.840]  不可籠住他的嘴
[00:15:47.840 --> 00:15:51.280]  難道神所掛念的是牛嗎
[00:15:51.280 --> 00:15:53.840]  不全是爲我們說的嗎
[00:15:53.840 --> 00:15:56.400]  分明是爲我們說的
[00:15:56.400 --> 00:16:00.560]  因爲栽種的當全着指望去栽種
