
[00:00:00.000 --> 00:00:04.560]  教會叫我來跟大家分享關於聖餐
[00:05:26.920 --> 00:05:29.000]  「我吃了一顆金沙朱古力啊」
[00:05:29.000 --> 00:05:30.600]  你記得這個廣告嗎?
[00:05:30.600 --> 00:05:31.720]  對了
[00:05:31.720 --> 00:05:35.480]  你點頭的時候就知道你大概是多大年齡了
[00:05:35.480 --> 00:05:37.840]  已經暴露了你的年紀了
[00:05:37.840 --> 00:05:38.920]  就是怎樣呢?
[00:05:38.920 --> 00:05:40.920]  原來你要去悔改的時候
[00:05:40.920 --> 00:05:44.040]  原來需要向神父來告誡的
[00:05:44.040 --> 00:05:46.680]  這個就叫做懺悔禮
[00:05:46.680 --> 00:05:49.240]  另外就是病者抹油
[00:05:49.240 --> 00:05:52.280]  就是有些人可能病得很嚴重的時候
[00:05:52.280 --> 00:05:53.480]  於是怎樣呢?
[00:05:53.480 --> 00:05:57.320]  就會由牧者或者神父跟他祈禱
[00:05:57.320 --> 00:05:58.360]  找些油
[00:05:58.360 --> 00:06:00.440]  絕對不是花生油
[00:06:00.440 --> 00:06:02.840]  就跟他去抹油
[00:06:02.840 --> 00:06:04.440]  你說「不是啊」
[00:06:04.440 --> 00:06:06.120]  「我經常都有去抹油的」
[00:06:06.120 --> 00:06:08.280]  「我做SPA的時候被人摸一摸」
[00:06:08.280 --> 00:06:09.280]  「也有推油的」
[00:06:09.280 --> 00:06:10.040]  沒關係
[00:06:10.040 --> 00:06:13.360]  這個跟你那個宗教裡面是沒有關係的
[00:06:13.360 --> 00:06:15.160]  這個就是一個病的人
[00:06:15.160 --> 00:06:18.680]  請一些神職人員為他去抹油
[00:06:18.680 --> 00:06:20.960]  最後就是婚禮了
[00:06:20.960 --> 00:06:23.720]  雙方建立一個神聖的結合
[00:06:23.720 --> 00:06:28.240]  有些教會確認這七個是聖禮
[00:06:28.240 --> 00:06:30.160]  但是1517年的時候
[00:06:30.160 --> 00:06:32.000]  馬丁路德改教之後
[00:06:32.000 --> 00:06:33.840]  我們被稱為新教
[00:06:33.840 --> 00:06:38.040]  我們只接受兩個叫做聖禮
[00:06:38.040 --> 00:06:40.520]  一個就是洗禮
[00:06:40.520 --> 00:06:43.040]  一個就是聖餐
[00:06:43.040 --> 00:06:44.720]  不過我們會留意到
[00:06:44.720 --> 00:06:48.600]  聖餐是什麼時候來建立呢?
[00:06:48.600 --> 00:06:51.520]  聖經裡面記載到耶穌被釘十字架之前
[00:06:51.520 --> 00:06:54.480]  跟門徒我們所說的最後晚餐
[00:06:54.480 --> 00:06:57.280]  在最後晚餐的時候不是吃甜品
[00:06:57.280 --> 00:07:00.880]  原來就建立了這個聖禮
[00:07:00.880 --> 00:07:02.480]  就是聖餐
[00:07:02.480 --> 00:07:05.360]  我們一起來讀《馬達福音》第26章
[00:07:05.360 --> 00:07:08.880]  26到28節
[00:07:13.040 --> 00:07:15.600]  主耶穌在最後晚餐的時候
[00:07:15.600 --> 00:07:19.280]  就親自為門徒或門徒
[00:07:19.280 --> 00:07:22.480]  祈禱給他們吃的晚餐
[00:07:22.480 --> 00:07:24.400]  主耶穌在最後晚餐的時候
[00:07:24.400 --> 00:07:27.040]  就親自為門徒或門徒
[00:07:27.040 --> 00:07:29.440]  祈禱給他們吃的晚餐
[00:07:29.440 --> 00:07:31.600]  主耶穌在最後晚餐的時候
[00:07:31.600 --> 00:07:34.160]  就親自為門徒或門徒
[00:07:34.160 --> 00:07:36.960]  祈禱給他們吃的晚餐
[00:07:36.960 --> 00:07:39.120]  主耶穌在最後晚餐的時候
[00:07:39.120 --> 00:07:41.600]  就親自為門徒或門徒
[00:07:41.600 --> 00:07:45.920]  就親自為門徒建立了這個聖餐禮
[00:07:45.920 --> 00:07:48.000]  有沒有留意我們是接受洗禮
[00:07:48.000 --> 00:07:50.720]  但洗禮不是耶穌基督親自建立的
[00:07:50.720 --> 00:07:53.200]  那時候有施洗約翰已經跟別人來洗禮
[00:07:53.200 --> 00:07:58.320]  只有聖餐是由耶穌親自來建立
[00:07:58.320 --> 00:08:01.920]  我們看看聖餐的意義在哪裡
[00:08:01.920 --> 00:08:04.960]  哥林多前書剛才我們所讀的那段經文
[00:08:04.960 --> 00:08:07.360]  是很清楚地來記載
[00:08:07.360 --> 00:08:11.040]  原來聖餐的目的主要是紀念耶穌基督
[00:08:11.040 --> 00:08:13.600]  為我們將生命擺上
[00:08:13.600 --> 00:08:16.400]  耶穌基督可以用餅和杯
[00:08:16.400 --> 00:08:20.640]  代表了祂的身體和祂的血流出來
[00:08:20.640 --> 00:08:22.640]  我們特別留意這句話
[00:08:22.640 --> 00:08:24.880]  「這是我的身體為你們捨的
[00:08:24.880 --> 00:08:26.320]  你們應當如此行
[00:08:26.320 --> 00:08:28.640]  為的是紀念我
[00:08:28.640 --> 00:08:32.960]  這杯是用我血所納的新藥
[00:08:32.960 --> 00:08:36.000]  你們每逢喝的時候要如此行
[00:08:36.000 --> 00:08:38.000]  為的是紀念我」
[00:08:38.000 --> 00:08:42.800]  我希望大家留意那個字「新藥」
[00:08:42.800 --> 00:08:44.720]  新藥不是我們讀聖經的那個新藥
[00:08:44.720 --> 00:08:46.960]  只是一個新的合約
[00:08:46.960 --> 00:08:50.160]  就是耶穌基督願意將自己的身體
[00:08:50.160 --> 00:08:53.360]  來代替我們受罪的刑罰
[00:08:53.360 --> 00:08:54.880]  神是公義的
[00:08:54.880 --> 00:08:56.400]  但亦都是慈愛的
[00:08:56.400 --> 00:08:58.000]  當人犯了罪的時候
[00:08:58.000 --> 00:09:00.560]  神就要去施以他的公義
[00:09:00.560 --> 00:09:01.680]  要懲罰
[00:09:01.680 --> 00:09:03.280]  不公平的事
[00:09:03.280 --> 00:09:05.680]  我們是不能夠接受的
[00:09:05.680 --> 00:09:08.480]  我想我們很多時候看到一些很不公平的事
[00:09:08.480 --> 00:09:10.160]  我們會感到氣憤
[00:09:10.160 --> 00:09:12.000]  為何會是這樣
[00:09:12.000 --> 00:09:14.640]  這就是我們人性美麗的一面
[00:09:14.640 --> 00:09:17.760]  特別那些事跟我們沒有直接關係
[00:09:17.760 --> 00:09:19.840]  但我們仍然看到這些事情不公平的時候
[00:09:19.840 --> 00:09:20.960]  我們會氣憤
[00:09:20.960 --> 00:09:22.400]  但如果我們想一想
[00:09:22.400 --> 00:09:23.920]  我們都是犯罪的
[00:09:23.920 --> 00:09:25.360]  我們都是罪人
[00:09:25.360 --> 00:09:28.800]  神按公義的時候就要審判我們
[00:09:28.800 --> 00:09:30.880]  但神也是慈愛
[00:09:30.880 --> 00:09:34.000]  公義和慈愛是不能夠分割的
[00:09:34.000 --> 00:09:35.840]  公義是審判
[00:09:35.840 --> 00:09:37.840]  但慈愛是寬恕的
[00:09:37.840 --> 00:09:39.440]  所以大家有沒有留意一段經文
[00:09:39.440 --> 00:09:41.360]  我們大家很熟悉的基督徒
[00:09:41.360 --> 00:09:43.120]  說到「人若認自己的罪
[00:09:43.120 --> 00:09:46.480]  神是信得的自公義的
[00:09:46.480 --> 00:09:48.000]  要赦免他們的罪
[00:09:48.000 --> 00:09:50.080]  使他們一切的不義」
[00:09:50.080 --> 00:09:53.360]  你有沒有細味這句說話其實不是很合理的
[00:09:53.360 --> 00:09:55.600]  因為神的公義就是要審判
[00:09:55.600 --> 00:09:57.680]  為何會赦免我們的罪呢
[00:09:57.680 --> 00:09:59.120]  但前面那句是甚麼
[00:09:59.120 --> 00:10:01.840]  「神是信實的」
[00:10:01.840 --> 00:10:07.280]  「神曾經宣告,如果人願意悔改、認罪
[00:10:07.280 --> 00:10:09.280]  承認自己的罪歸向他的時候
[00:10:09.280 --> 00:10:13.200]  他就會來帶我們去寬恕」
[00:10:13.200 --> 00:10:16.080]  其實每一個人都是罪人
[00:10:16.080 --> 00:10:18.320]  聖經說「只要你觸犯了一條的法例
[00:10:18.320 --> 00:10:21.920]  你就已經是一個罪人」
[00:10:21.920 --> 00:10:26.560]  所以我們沒有辦法來帶我們去達成這個義
[00:10:26.560 --> 00:10:28.480]  而主耶穌也來為我們死
[00:10:28.480 --> 00:10:31.280]  代替了我們受這個罪的刑罰
[00:10:31.280 --> 00:10:33.360]  舊約是甚麼舊約
[00:10:33.360 --> 00:10:34.160]  如果你留意
[00:10:34.160 --> 00:10:37.840]  舊約就是神和以色列人
[00:10:37.840 --> 00:10:40.160]  希伯來民族納約
[00:10:40.160 --> 00:10:42.880]  所以以色列人有甚麼呢
[00:10:42.880 --> 00:10:43.600]  有五制
[00:10:43.600 --> 00:10:45.840]  大家知不知道甚麼是五制
[00:10:45.840 --> 00:10:46.480]  不知道吧
[00:10:46.480 --> 00:10:48.320]  我一會兒就會做一些宣傳
[00:10:48.320 --> 00:10:50.960]  那時候我會教生命記
[00:10:50.960 --> 00:10:53.280]  希望大家可以來帶去上
[00:10:53.280 --> 00:10:55.200]  OK,有五個制
[00:10:55.200 --> 00:10:57.920]  但這個都是和以色列人建立關係的
[00:10:57.920 --> 00:10:59.760]  以色列人當他們犯罪的時候
[00:10:59.760 --> 00:11:01.200]  他們都要憑信心
[00:11:01.200 --> 00:11:05.840]  於是他們要來將牛或羊牽到祭司的面前
[00:11:05.840 --> 00:11:09.120]  由祭司來代他們宰殺
[00:11:09.120 --> 00:11:10.960]  然後向神來呈上
[00:11:10.960 --> 00:11:12.880]  特別是贖罪制的時候
[00:11:12.880 --> 00:11:17.840]  就是要將手按在牛的頭上
[00:11:17.840 --> 00:11:20.400]  代表將那些罪傳下去
[00:11:20.400 --> 00:11:22.080]  然後把牛宰了
[00:11:22.080 --> 00:11:23.760]  然後來獻上
[00:11:23.760 --> 00:11:26.720]  那個舊約的約
[00:11:26.720 --> 00:11:30.080]  就是和希伯來人建立的
[00:11:30.080 --> 00:11:32.400]  外邦人沒有關係的,是不是?
[00:11:32.400 --> 00:11:34.960]  但是今天神是愛世上所有的人
[00:11:34.960 --> 00:11:36.480]  主耶穌來為我們死的時候
[00:11:36.480 --> 00:11:39.120]  這個救贖是給每一個人的
[00:11:39.120 --> 00:11:40.800]  所以主耶穌說到
[00:11:40.800 --> 00:11:44.800]  我要和你們另立一個新約
[00:11:44.800 --> 00:11:50.960]  這個約就是不再需要用動物來代替那個救贖
[00:11:50.960 --> 00:11:54.960]  第二就是這個約是給每一個人
[00:11:54.960 --> 00:11:57.600]  只要你願意承認自己的罪
[00:11:57.600 --> 00:12:00.400]  你就能夠得著這個拯救
[00:12:00.400 --> 00:12:02.640]  這個是很重要的
[00:12:02.640 --> 00:12:04.640]  大家請留意
[00:12:04.640 --> 00:12:06.960]  新約絕對不是
[00:12:06.960 --> 00:12:08.320]  去回上面那一篇
[00:12:08.320 --> 00:12:15.200]  原來新約絕對不是來德雅去透過十字架來德雅去設立的
[00:12:15.200 --> 00:12:16.800]  是主耶穌在聖餐的時候
[00:12:16.800 --> 00:12:21.200]  就已經宣告了這個新約的開始
[00:12:21.200 --> 00:12:22.880]  還有就是什麼呢?
[00:12:22.880 --> 00:12:26.400]  十字架是在耶穌宣告之後
[00:12:26.400 --> 00:12:28.640]  然後去完成的
[00:12:28.640 --> 00:12:30.480]  很簡單舉個例子
[00:12:30.480 --> 00:12:34.720]  我不知道你來到這裡之後會不會去買物業
[00:12:34.720 --> 00:12:35.520]  我經常都這麼說
[00:12:35.520 --> 00:12:37.120]  如果你租的時候
[00:12:37.120 --> 00:12:38.640]  租到租一年一次
[00:12:38.640 --> 00:12:39.920]  每個月給一年租的,是不是?
[00:12:39.920 --> 00:12:41.120]  我都要給一年租
[00:12:41.120 --> 00:12:42.560]  好了,這個時候去到這麼上下
[00:12:42.560 --> 00:12:43.600]  你就應該要想一想
[00:12:43.600 --> 00:12:44.960]  可能我要置業了
[00:12:44.960 --> 00:12:47.920]  要不然我每年都要給的時候
[00:12:47.920 --> 00:12:49.520]  就幫別人供樓而已
[00:12:49.520 --> 00:12:50.560]  原來在這裡
[00:12:50.560 --> 00:12:52.880]  我們千萬不要做這些不好的事情
[00:12:52.880 --> 00:12:54.000]  聽說
[00:12:54.000 --> 00:12:56.560]  在這裡買樓可以不像香港那樣
[00:12:56.560 --> 00:12:58.000]  要給十個百分點訂金
[00:12:58.000 --> 00:12:59.280]  如果你放棄的話
[00:12:59.280 --> 00:13:00.480]  就會殺你訂金
[00:13:00.480 --> 00:13:01.440]  又要賠錢
[00:13:01.440 --> 00:13:03.440]  就是賠那些佣金
[00:13:03.440 --> 00:13:05.440]  然後以前是講信字的
[00:13:05.440 --> 00:13:06.480]  講定了
[00:13:06.480 --> 00:13:08.720]  到後期才會交數的,是不是?
[00:13:08.720 --> 00:13:10.240]  但是現在就有些不是了
[00:13:10.240 --> 00:13:12.400]  你都要交可能十分之一
[00:13:12.400 --> 00:13:13.520]  落訂
[00:13:13.520 --> 00:13:15.840]  好了,如果我看中一個物業
[00:13:15.840 --> 00:13:17.600]  多好,講過了
[00:13:17.600 --> 00:13:19.520]  可能我還會給一點點
[00:13:19.520 --> 00:13:21.360]  到什麼時候成交呢?
[00:13:21.360 --> 00:13:22.560]  真的可以入伙的時候
[00:13:22.560 --> 00:13:25.120]  一筆錢都給了,明不明白這個道理?
[00:13:25.120 --> 00:13:27.040]  所以耶穌基督就在聖餐
[00:13:27.040 --> 00:13:28.800]  建立聖餐那一晚就宣告
[00:13:28.800 --> 00:13:32.560]  我會為你們建立這個新約
[00:13:32.560 --> 00:13:35.040]  但是什麼時候完成這個約呢?
[00:13:35.040 --> 00:13:37.280]  就是被釘十字架的時候
[00:13:37.280 --> 00:13:40.800]  先借彌大人去完成的
[00:13:40.800 --> 00:13:43.360]  也都很肯定一件事
[00:13:43.360 --> 00:13:46.240]  耶穌不是無奈地被逼
[00:13:46.240 --> 00:13:47.840]  被人捉拿了
[00:13:47.840 --> 00:13:50.400]  然後去釘十字架的
[00:13:50.400 --> 00:13:53.680]  當他最後晚餐那一晚
[00:13:53.680 --> 00:13:57.120]  他已經宣告他會什麼?
[00:13:57.120 --> 00:13:59.440]  他會為人類去死的
[00:13:59.440 --> 00:14:01.520]  所以是他的主動
[00:14:01.520 --> 00:14:03.120]  這個是很重要的
[00:14:03.120 --> 00:14:06.800]  所以某個程度聖餐本身就是一個獻祭
[00:14:06.800 --> 00:14:11.120]  就好像舊約裡面你們獻牛和羊一樣
[00:14:11.120 --> 00:14:13.920]  耶穌基督就是一個祭物
[00:14:13.920 --> 00:14:15.920]  希伯來書裡面很清楚講
[00:14:15.920 --> 00:14:18.000]  耶穌本身是大祭司
[00:14:18.000 --> 00:14:19.840]  但是他也是一個祭物
[00:14:19.840 --> 00:14:23.040]  就是要在十字架上去為我們死
[00:14:23.040 --> 00:14:25.600]  第二方面聖餐有什麼作用呢?
[00:14:25.600 --> 00:14:27.280]  我們就會探討聖餐的作用
[00:14:27.280 --> 00:14:31.680]  第一就是與主彌大人去合一
[00:14:31.680 --> 00:14:34.800]  今天當我們領受聖餐的時候
[00:14:34.800 --> 00:14:37.120]  我們拿那個餅和那個杯
[00:14:37.120 --> 00:14:39.680]  當然吃你一定是不飽的
[00:14:39.680 --> 00:14:42.400]  但是那個餅和那個杯
[00:14:42.400 --> 00:14:43.920]  你吃了那個餅
[00:14:43.920 --> 00:14:45.840]  你喝了那個杯的葡萄汁
[00:14:45.840 --> 00:14:47.520]  就放在你的身體裡面
[00:14:47.520 --> 00:14:49.600]  是不是成為你身體的一部分?
[00:14:49.600 --> 00:14:52.400]  所以其實這個很有意思就是
[00:14:52.400 --> 00:14:55.440]  我們是在主耶穌基督的裡面
[00:14:55.440 --> 00:14:58.880]  主耶穌也在我們的裡面
[00:14:58.880 --> 00:15:01.680]  在《約翰福音》裡面講過這一句話
[00:15:01.680 --> 00:15:02.880]  較為複雜的
[00:15:02.880 --> 00:15:05.120]  「你常在我裡面,我又常在你裡面」
[00:15:05.120 --> 00:15:08.080]  那就是究竟你在我那裡還是我在你那裡呢?
[00:15:08.080 --> 00:15:09.840]  大家明白我說什麼嗎?
[00:15:09.840 --> 00:15:11.280]  可能你們沒見過
[00:15:11.280 --> 00:15:12.480]  因為我已經一百年多了
[00:15:12.480 --> 00:15:13.760]  八十歲就快到了
[00:15:13.760 --> 00:15:15.920]  那時候我小時候
[00:15:15.920 --> 00:15:17.360]  我住的那條街
[00:15:17.360 --> 00:15:19.920]  就叫摩羅街,想去試一次摩羅
[00:15:19.920 --> 00:15:23.200]  那對面就是一些打鐵舖
[00:15:23.200 --> 00:15:25.040]  你有沒有見過一些打鐵舖呢?
[00:15:25.040 --> 00:15:26.960]  不一定,真的沒見過
[00:15:26.960 --> 00:15:28.880]  是將那些鐵
[00:15:28.880 --> 00:15:32.240]  放在燒著的炭爐裡面
[00:15:32.240 --> 00:15:34.240]  就是那些火是這樣在燒的
[00:15:34.240 --> 00:15:36.320]  你知道嗎?那條鐵
[00:15:36.320 --> 00:15:38.720]  是可以燒到通紅的
[00:15:38.720 --> 00:15:41.040]  然後就拿出來,然後要打
[00:15:41.040 --> 00:15:43.600]  然後將它帶去扭轉的
[00:15:43.600 --> 00:15:45.920]  我很深你的印象
[00:15:45.920 --> 00:15:48.480]  原來那些火是在燒那些鐵
[00:15:48.480 --> 00:15:49.920]  但是那些鐵燒了這麼久的時候
[00:15:49.920 --> 00:15:51.440]  裡面是有什麼呢?
[00:15:51.440 --> 00:15:52.880]  是有火的
[00:15:52.880 --> 00:15:54.480]  它是在火的裡面
[00:15:54.480 --> 00:15:56.080]  但是那些火又在鐵的裡面
[00:15:56.080 --> 00:15:57.440]  明白這個道理嗎?
[00:15:57.440 --> 00:16:01.200]  那麼原來我們是在神的保護之中
[00:16:01.200 --> 00:16:03.680]  但是我們也要藏在神的裡面
[00:16:03.680 --> 00:16:06.000]  當我們來到可以接受我們的主的時候
[00:16:06.000 --> 00:16:08.640]  記不記得聖靈已經在我們生命當中居住
