
[00:00:00.000 --> 00:00:02.460]  感謝上帝讓我們有這個機會
[00:02:11.520 --> 00:02:13.520]  而我覺得牠是主人之外
[00:02:13.520 --> 00:02:15.520]  我完全沒有覺得自己是主人的感覺
[00:02:15.520 --> 00:02:19.520]  從來只有我服侍牠,沒有牠服侍我
[00:02:19.520 --> 00:02:25.520]  所以我真的覺得我應該稱呼牠為大食龜的奴僕
[00:02:25.520 --> 00:02:27.520]  應該傳神得多
[00:02:27.520 --> 00:02:29.520]  不如下次到診所的時候
[00:02:29.520 --> 00:02:31.520]  姑娘就叫大食龜的奴僕
[00:02:31.520 --> 00:02:34.520]  你過來和你主子去拿藥
[00:02:34.520 --> 00:02:37.520]  然後我就低著頭去付錢拿藥
[00:02:37.520 --> 00:02:41.520]  我想整幅圖畫好像合理很多
[00:02:41.520 --> 00:02:45.520]  在網上見到跟我差不多的人
[00:02:45.520 --> 00:02:48.520]  都會稱呼自己為龜奴
[00:02:48.520 --> 00:02:51.520]  有人稱呼自己為貓奴
[00:02:51.520 --> 00:02:53.520]  其他動物也是一樣
[00:02:53.520 --> 00:02:56.520]  稱呼自己為狗奴又少一點
[00:02:56.520 --> 00:02:58.520]  貓和狗又不太一樣
[00:02:58.520 --> 00:03:03.520]  因為狗可能會給人一個比較中心的形象
[00:03:03.520 --> 00:03:05.520]  日本有隻很出名的秋田犬
[00:03:05.520 --> 00:03:09.520]  風雨不改地去火車站接牠的主人
[00:03:09.520 --> 00:03:12.520]  後來有人幫牠雕了一個銅像
[00:03:12.520 --> 00:03:15.520]  紀念牠這麼中心的事跡
[00:03:15.520 --> 00:03:17.520]  貓又沒有這回事
[00:03:17.520 --> 00:03:22.520]  貓通常給人比較惡行惡素的印象
[00:03:22.520 --> 00:03:25.520]  比較高斗的形象
[00:03:25.520 --> 00:03:29.520]  所以美國有一個教育徒寫了一本書
[00:03:29.520 --> 00:03:32.520]  中文的譯本叫做貓狗神學大不同
[00:03:32.520 --> 00:03:35.520]  不知道有沒有看過這本書
[00:03:35.520 --> 00:03:36.520]  封面上很吸引
[00:03:36.520 --> 00:03:39.520]  很記得在封面上有一隻小狗
[00:03:39.520 --> 00:03:41.520]  牠說了一句話
[00:03:41.520 --> 00:03:43.520]  小狗對著主人說
[00:03:43.520 --> 00:03:46.520]  你種我 你餵養我
[00:03:46.520 --> 00:03:49.520]  你供我住 你愛我
[00:03:49.520 --> 00:03:52.520]  你當然是我的上帝
[00:03:52.520 --> 00:03:54.520]  不過封面上同樣也有一隻貓
[00:03:54.520 --> 00:03:56.520]  對著主人說
[00:03:56.520 --> 00:03:59.520]  你種我 你餵我
[00:03:59.520 --> 00:04:02.520]  你供我住 你愛我
[00:04:02.520 --> 00:04:05.520]  我一定是上帝
[00:04:07.520 --> 00:04:09.520]  同一番說話
[00:04:09.520 --> 00:04:10.520]  同一件事
[00:04:10.520 --> 00:04:12.520]  兩種很不同的結局
[00:04:12.520 --> 00:04:14.520]  兩種很不同的態度
[00:04:14.520 --> 00:04:16.520]  頂尖的我們今天也是
[00:04:16.520 --> 00:04:18.520]  我們來到主人面前
[00:04:18.520 --> 00:04:20.520]  其實我們像貓仔的時候多一點
[00:04:20.520 --> 00:04:23.520]  還是像小狗的時候多一點呢
[00:04:23.520 --> 00:04:26.520]  到底誰是上帝呢
[00:04:26.520 --> 00:04:31.520]  我們今天再來看哥林多後書的經文
[00:04:31.520 --> 00:04:35.520]  話說哥林多教會有些信徒質疑保羅
[00:04:35.520 --> 00:04:40.520]  他當時作為使徒的權柄
[00:04:40.520 --> 00:04:46.520]  挑戰他當時教導的權柄
[00:04:46.520 --> 00:04:49.520]  說話侍奉的權柄等等
[00:04:49.520 --> 00:04:51.520]  作為一位服侍上帝的人
[00:04:51.520 --> 00:04:56.520]  其實當時他真的在一個相當惡劣的侍奉環境裏
[00:04:56.520 --> 00:04:59.520]  但是保羅藉著他一方面
[00:04:59.520 --> 00:05:02.520]  去講論他自己的侍奉觀是怎樣
[00:05:02.520 --> 00:05:04.520]  在今天的經文裏面
[00:05:04.520 --> 00:05:07.520]  暗示那些質疑他
[00:05:07.520 --> 00:05:10.520]  挑戰他的人的侍奉觀裏面
[00:05:10.520 --> 00:05:12.520]  有什麼錯謀在裏面
[00:05:12.520 --> 00:05:15.520]  兩個星期前金雪芬姑娘在我們當中
[00:05:15.520 --> 00:05:18.520]  和我們一起看了前面一段經文
[00:05:18.520 --> 00:05:22.520]  今天我們繼續這個課題
[00:05:22.520 --> 00:05:23.520]  我們看第十二節
[00:05:23.520 --> 00:05:25.520]  保羅一開始說
[00:05:25.520 --> 00:05:27.520]  既然我們有這樣的盼望
[00:05:27.520 --> 00:05:30.520]  就大有膽量
[00:05:30.520 --> 00:05:31.520]  我們會問
[00:05:31.520 --> 00:05:33.520]  在一個這麼惡劣的侍奉環境裏
[00:05:33.520 --> 00:05:36.520]  究竟是什麼東西使他有盼望
[00:05:36.520 --> 00:05:41.520]  所以他能夠大有膽量去侍奉呢?
[00:05:41.520 --> 00:05:46.520]  原來他看重的不是其他人所看重的東西
[00:05:46.520 --> 00:05:48.520]  世人所看重的
[00:05:48.520 --> 00:05:51.520]  在這裏走出來的
[00:05:51.520 --> 00:05:53.520]  可能是一個很有口才的人
[00:05:53.520 --> 00:05:55.520]  又或者是一個
[00:05:55.520 --> 00:05:57.520]  可能要有很多的酬金
[00:05:57.520 --> 00:05:59.520]  才能請他回來講話
[00:05:59.520 --> 00:06:00.520]  一個很矜貴的人
[00:06:00.520 --> 00:06:02.520]  又或者是一個很出名
[00:06:02.520 --> 00:06:04.520]  又有認受性
[00:06:04.520 --> 00:06:06.520]  很多人追捧的一個人
[00:06:06.520 --> 00:06:13.520]  這個可能是當時最受重視的
[00:06:13.520 --> 00:06:15.520]  一些侍奉的人
[00:06:15.520 --> 00:06:19.520]  其實可能我們今天在香港也差不多
[00:06:19.520 --> 00:06:20.520]  這是什麼呢?
[00:06:20.520 --> 00:06:22.520]  這是人的榮耀
[00:06:22.520 --> 00:06:24.520]  是人的榮光
[00:06:24.520 --> 00:06:26.520]  但是保羅在這裏說
[00:06:26.520 --> 00:06:29.520]  保羅最看重的是上帝的榮光
[00:06:29.520 --> 00:06:32.520]  上次他在這裏繼續說的是比較舊約裏面
[00:06:32.520 --> 00:06:35.520]  和新約裏面的侍奉是怎麼樣的
[00:06:35.520 --> 00:06:37.520]  保羅在這裏以舊約
[00:06:37.520 --> 00:06:41.520]  摩西那個時候的侍奉做一個襯托
[00:06:41.520 --> 00:06:44.520]  在這裏說舊約那個年代
[00:06:44.520 --> 00:06:46.520]  那個時候的侍奉是怎麼樣的?
[00:06:46.520 --> 00:06:48.520]  那個時候的侍奉的方法就是按著信心
[00:06:48.520 --> 00:06:54.520]  就是遵守這位拯救以色列人出埃及的上帝的吩咐
[00:06:54.520 --> 00:06:55.520]  即是什麼呢?
[00:06:55.520 --> 00:06:56.520]  即是律法
[00:06:56.520 --> 00:06:58.520]  即是摩西所寫下的律法
[00:06:58.520 --> 00:07:01.520]  這些律法就代表了上帝
[00:07:01.520 --> 00:07:03.520]  亦都好像古時候我們中國
[00:07:03.520 --> 00:07:06.520]  古裝片都見到
[00:07:06.520 --> 00:07:09.520]  陰差大臣來到你家的時候
[00:07:09.520 --> 00:07:11.520]  叫聖旨到的時候
[00:07:11.520 --> 00:07:13.520]  所有的人都要趴下
[00:07:13.520 --> 00:07:15.520]  除了中毒的人站在那裏
[00:07:15.520 --> 00:07:17.520]  其他的人都要跪下
[00:07:17.520 --> 00:07:20.520]  專心聆聽所讀的東西
[00:07:20.520 --> 00:07:22.520]  因為所讀的聖旨就等於什麼呢?
[00:07:22.520 --> 00:07:26.520]  等於皇帝親自所說的每一句說話
[00:07:26.520 --> 00:07:29.520]  聖旨就帶著皇帝的榮光
[00:07:29.520 --> 00:07:32.520]  上帝的律法在聖經裏面
[00:07:32.520 --> 00:07:34.520]  其實亦都同樣是一樣
[00:07:34.520 --> 00:07:36.520]  帶著他自己的榮光
[00:07:36.520 --> 00:07:37.520]  這樣就不得了了
[00:07:37.520 --> 00:07:42.520]  因為這些律法帶著上帝尊貴的榮光的時候
[00:07:42.520 --> 00:07:45.520]  很自然我們人在帶著罪的時候
[00:07:45.520 --> 00:07:46.520]  就會怎樣呢?
[00:07:46.520 --> 00:07:50.520]  好像會看見自己的死亡一樣
[00:07:50.520 --> 00:07:51.520]  是會帶來不安
[00:07:51.520 --> 00:07:53.520]  是會帶來恐懼的
[00:07:53.520 --> 00:07:57.520]  所以在《出埃及記》第34章曾經記述過
[00:07:57.520 --> 00:08:07.520]  摩西面對上帝和刻在石板上的律法的時候
[00:08:07.520 --> 00:08:10.520]  他自己的臉都沾染了榮光
[00:08:10.520 --> 00:08:12.520]  他自己不知道的
[00:08:12.520 --> 00:08:14.520]  但是他見到百姓的時候
[00:08:14.520 --> 00:08:16.520]  百姓就受不了了
[00:08:16.520 --> 00:08:20.520]  因為見到他臉上反照出來的榮光
[00:08:20.520 --> 00:08:22.520]  都不敢看著摩西
[00:08:22.520 --> 00:08:27.520]  於是摩西就用一塊面紗遮住自己的臉
[00:08:27.520 --> 00:08:29.520]  才可以去見那些百姓
[00:08:29.520 --> 00:08:33.520]  人不可以遵守上帝的律法
[00:08:33.520 --> 00:08:36.520]  就等於不尊重上帝
[00:08:36.520 --> 00:08:38.520]  是一定會死的
[00:08:38.520 --> 00:08:41.520]  因為上帝的本質是至高的
[00:08:41.520 --> 00:08:44.520]  是聖潔榮耀的那一位
[00:08:44.520 --> 00:08:48.520]  和常常犯罪行惡的人根本不能相容
[00:08:48.520 --> 00:08:51.520]  所以人看見他榮光的時候
[00:08:51.520 --> 00:08:53.520]  本質上是會死的
[00:08:53.520 --> 00:08:58.520]  就好像將一塊冰放在今天的烈日底下的時候
[00:08:58.520 --> 00:09:00.520]  就會融化
[00:09:00.520 --> 00:09:01.520]  很快就會融化
[00:09:01.520 --> 00:09:03.520]  可能幾秒就會融化
[00:09:03.520 --> 00:09:05.520]  這不是太陽的問題
[00:09:05.520 --> 00:09:12.520]  是人和上帝本身原始的本質差別
[00:09:12.520 --> 00:09:16.520]  所以我們人可以來侍奉上帝
[00:09:16.520 --> 00:09:19.520]  我們只能夠
[00:09:19.520 --> 00:09:24.520]  努力地去遵從律法上的吩咐
[00:09:24.520 --> 00:09:26.520]  以致避免去定罪
[00:09:26.520 --> 00:09:27.520]  避免死亡
[00:09:27.520 --> 00:09:31.520]  所以在第七節說到屬死的侍奉
[00:09:31.520 --> 00:09:35.520]  第九節說到使人定罪的侍奉
[00:09:35.520 --> 00:09:36.520]  就是一種這樣的意思
[00:09:36.520 --> 00:09:38.520]  在舊約年代的侍奉
[00:09:38.520 --> 00:09:43.520]  就是帶著對上帝無比的敬畏
[00:09:43.520 --> 00:09:50.520]  對他律法的敬畏的心情的侍奉
[00:09:50.520 --> 00:09:53.520]  不過新約的年代又如何呢?
[00:09:53.520 --> 00:09:56.520]  保羅在第四節上一次說到
[00:09:56.520 --> 00:10:01.520]  我們藉著基督才對上帝有這樣的信心
[00:10:01.520 --> 00:10:08.520]  現在憑著這份信心就可以大有膽量了
[00:10:08.520 --> 00:10:13.520]  其實新約的詞彙在新約的聖經裏面提過好幾次
[00:10:13.520 --> 00:10:16.520]  其實在剛才的聖餐裏面
[00:10:16.520 --> 00:10:21.520]  也有提到那個杯是一個新約的血
[00:10:21.520 --> 00:10:23.520]  大家都一定會記得
[00:10:23.520 --> 00:10:25.520]  但是舊約的詞彙
[00:10:25.520 --> 00:10:29.520]  其實就是在今天這段經文才有提過
[00:10:29.520 --> 00:10:32.520]  當然在聖經舊約的耶利米蘇裏面
[00:10:32.520 --> 00:10:37.520]  有暗示過有一個新的約要定立的概念
[00:10:37.520 --> 00:10:41.520]  因為這個新約將會成為舊的
[00:10:41.520 --> 00:10:42.520]  這個新約是怎樣的呢?
[00:10:42.520 --> 00:10:45.520]  就是藉著主耶穌基督十字架上流的血
[00:10:45.520 --> 00:10:51.520]  使我們人可以直接來到上帝面前
[00:10:51.520 --> 00:10:54.520]  我們人可以因為這個約來到上帝面前
[00:10:54.520 --> 00:10:56.520]  我們可以被稱為義
[00:10:56.520 --> 00:10:59.520]  這個是因為聖靈作為憑據
[00:10:59.520 --> 00:11:03.520]  聖靈幫助我們將律法寄在我們心裏
[00:11:03.520 --> 00:11:05.520]  使我們明白
[00:11:05.520 --> 00:11:07.520]  我們活著的人
[00:11:07.520 --> 00:11:12.520]  我們可以直接在人的心裏發出一種榮光
[00:11:12.520 --> 00:11:18.520]  甚至比起透過摩西律法所反照出來的那份榮光
[00:11:18.520 --> 00:11:21.520]  更加大更加長久
[00:11:21.520 --> 00:11:26.520]  所以新約和舊約所見到的榮光就是一種比較
[00:11:26.520 --> 00:11:31.520]  我在今天印給大家的大綱裏面也印了一個表
[00:11:31.520 --> 00:11:35.520]  當中大家可以看見分別
[00:11:35.520 --> 00:11:37.520]  在新約裏面
[00:11:37.520 --> 00:11:41.520]  上帝的聖潔本質是沒有改變的
[00:11:41.520 --> 00:11:43.520]  和舊約一樣
[00:11:43.520 --> 00:11:47.520]  我們人帶著罪的本質也同樣沒有改變
[00:11:47.520 --> 00:11:49.520]  在新約也是一樣
[00:11:49.520 --> 00:11:53.520]  但是兩者不能相容的事實有沒有改變呢?
[00:11:53.520 --> 00:11:55.520]  其實也沒有改變
[00:11:55.520 --> 00:11:57.520]  那改變的是甚麼呢?
[00:11:57.520 --> 00:12:00.520]  改變的是在我們信徒的心裏
[00:12:00.520 --> 00:12:04.520]  我們多了一樣重要的寶貝
[00:12:04.520 --> 00:12:06.520]  但這一樣寶貝是怎樣呢?
[00:12:06.520 --> 00:12:10.520]  詳細就留在下一次的講道裏面
[00:12:10.520 --> 00:12:14.520]  經文第十四章後再和大家說
[00:12:14.520 --> 00:12:18.520]  從前我們活在黑暗裏面
[00:12:18.520 --> 00:12:23.520]  我們會很懼怕上帝的律法裏面
[00:12:23.520 --> 00:12:31.520]  那份光被我們提醒是會令我們懼怕的
[00:12:31.520 --> 00:12:34.520]  因為在我們裏面的寶貝
[00:12:34.520 --> 00:12:36.520]  發出那份光芒
[00:12:36.520 --> 00:12:40.520]  是會照射我們
[00:12:40.520 --> 00:12:43.520]  令到我們會見到
[00:12:43.520 --> 00:12:46.520]  我們裏面的榮光原來
[00:12:46.520 --> 00:12:50.520]  是比律法裏面所照出來的更加大
[00:12:50.520 --> 00:12:53.520]  在我們裏面有更加大的榮光
[00:12:53.520 --> 00:12:57.520]  就是主耶穌在我們裏面可以發出的榮光
[00:12:57.520 --> 00:13:02.520]  因為這樣來到現在新的階段就完全不同了
[00:13:02.520 --> 00:13:05.520]  雖然所有的東西都仍然不變
[00:13:05.520 --> 00:13:06.520]  雖然仍然是聖基金
[00:13:06.520 --> 00:13:07.520]  我們仍然是大罪
[00:13:07.520 --> 00:13:10.520]  但我們現在不需要再懼怕
[00:13:10.520 --> 00:13:13.520]  而是我們甚至可以揭開
[00:13:13.520 --> 00:13:20.520]  從前那塊遮住摩西的面紗一樣來到律法面前
[00:13:20.520 --> 00:13:21.520]  為什麼呢?
[00:13:21.520 --> 00:13:24.520]  因為我們變了主的形象
[00:13:24.520 --> 00:13:26.520]  在經文裏提到
[00:13:26.520 --> 00:13:30.520]  我們就好像主的一面鏡一樣
[00:13:30.520 --> 00:13:33.520]  如果說我們裏面見到上帝的榮光
[00:13:33.520 --> 00:13:36.520]  是因為我們成為了主的一面鏡
[00:13:36.520 --> 00:13:38.520]  所以別人見到的
[00:13:38.520 --> 00:13:42.520]  其實是主的榮光在我們身上
[00:13:42.520 --> 00:13:49.520]  當我們在自己身上發揮到主的榮光的時候
[00:13:49.520 --> 00:13:51.520]  我們就完全不同了
[00:13:51.520 --> 00:13:55.520]  我們平時會聽我們主的羊
[00:13:55.520 --> 00:13:58.520]  但今天好像保羅提醒我們
[00:13:58.520 --> 00:14:00.520]  我們是主的鏡
[00:14:00.520 --> 00:14:01.520]  很少這樣說
[00:14:01.520 --> 00:14:03.520]  不過保羅真的這樣提醒我們
[00:14:03.520 --> 00:14:06.520]  這件事我相信有兩個信息要告訴我們
[00:14:06.520 --> 00:14:09.520]  首先就是我們不像舊的年代一樣
[00:14:09.520 --> 00:14:12.520]  我們不需要好像當時那種沒有盼望
[00:14:12.520 --> 00:14:14.520]  或者是不充足的盼望
[00:14:14.520 --> 00:14:15.520]  今天有主耶穌
[00:14:15.520 --> 00:14:18.520]  我們不需要再懼怕上帝
[00:14:18.520 --> 00:14:22.520]  只要我們有主耶穌在當中
[00:14:22.520 --> 00:14:24.520]  第二件事就是
[00:14:24.520 --> 00:14:26.520]  我們現在有了一個新的約
[00:14:26.520 --> 00:14:28.520]  有了一個新的寶貝的時候
[00:14:28.520 --> 00:14:31.520]  我們也有了一個新的使命
[00:14:31.520 --> 00:14:34.520]  這個新的使命是什麼呢?
[00:14:34.520 --> 00:14:42.520]  就是上一次的經文也有提到新約的執事或者新約的侍奉
[00:14:42.520 --> 00:14:44.520]  但是在哥倫多的信徒當中
[00:14:44.520 --> 00:14:47.520]  似乎有些人還是未明白這個分別
[00:14:47.520 --> 00:14:50.520]  以致他們讀律法的時候
[00:14:50.520 --> 00:14:53.520]  還是好像戴著摩西的面紗
[00:14:53.520 --> 00:14:58.520]  所以反映不了主耶穌的榮光
[00:14:58.520 --> 00:15:02.520]  今天我們不需要再這樣了
[00:15:02.520 --> 00:15:06.520]  上個月我去聽培靈經大會的時候
[00:15:06.520 --> 00:15:08.520]  聽到白玉貴牧師分享到
[00:15:08.520 --> 00:15:12.520]  大衛是一位在罪中打滾的義人
[00:15:12.520 --> 00:15:14.520]  其實細心想想
[00:15:14.520 --> 00:15:16.520]  其實我們每一個都是
[00:15:16.520 --> 00:15:18.520]  當中他挑戰我們去想想
[00:15:18.520 --> 00:15:21.520]  我們是怎麼祈禱的呢?
[00:15:21.520 --> 00:15:23.520]  除了我們自己求的東西
[00:15:23.520 --> 00:15:24.520]  其實剩下什麼呢?
[00:15:24.520 --> 00:15:26.520]  他甚至誇張地說
[00:15:26.520 --> 00:15:31.520]  為自己所求的不算是祈禱
[00:15:31.520 --> 00:15:33.520]  其實我們為自己祈禱
[00:15:33.520 --> 00:15:35.520]  很自然不過
[00:15:35.520 --> 00:15:37.520]  聖經也經常鼓勵我們
[00:15:37.520 --> 00:15:40.520]  要多多祈禱 為上帝祈求
[00:15:40.520 --> 00:15:41.520]  包括我們自己的需要
[00:15:41.520 --> 00:15:42.520]  其實聖經也有這樣說
[00:15:42.520 --> 00:15:44.520]  絕對沒有錯
[00:15:44.520 --> 00:15:46.520]  不過細心想想
[00:15:46.520 --> 00:15:48.520]  讓我又會想多一點
[00:15:48.520 --> 00:15:51.520]  其實真的發覺
[00:15:51.520 --> 00:15:55.520]  如果不撇除那些為自己求的東西
[00:15:55.520 --> 00:15:58.520]  其實可能我的祈禱只剩下很少東西
[00:15:58.520 --> 00:16:00.520]  不知道會不會是這樣
[00:16:00.520 --> 00:16:02.520]  我就發覺自己的生活
[00:16:02.520 --> 00:16:04.520]  原來我挺自我中心的
[00:16:04.520 --> 00:16:07.520]  其實在禱告裡面也在反映出來
[00:16:07.520 --> 00:16:08.520]  不論在我們的師徒裡面
[00:16:08.520 --> 00:16:10.520]  或者我們弟兄姊妹的公土裡面
[00:16:10.520 --> 00:16:12.520]  會不會也在反映
[00:16:12.520 --> 00:16:16.520]  我們太少生命裡面的感恩
[00:16:16.520 --> 00:16:20.520]  或者太少對上帝那種讚美
[00:16:20.520 --> 00:16:23.520]  那種感謝呢?
[00:16:23.520 --> 00:16:24.520]  我們生命究竟有多少
[00:16:24.520 --> 00:16:29.520]  真的在反映以上帝為中心的時候
[00:16:29.520 --> 00:16:31.520]  我們的祈禱裡面
[00:16:31.520 --> 00:16:32.520]  如果我們連求的時候
[00:16:32.520 --> 00:16:35.520]  也不多這些成份的時候
[00:16:35.520 --> 00:16:36.520]  其實在我們言行裡面
[00:16:36.520 --> 00:16:38.520]  我們又真的反映到
[00:16:38.520 --> 00:16:40.520]  多少上帝的榮光呢?
[00:16:40.520 --> 00:16:43.520]  因為我自己也是真的要求主憐憫
[00:16:43.520 --> 00:16:46.520]  求主去幫助我們
[00:16:46.520 --> 00:16:48.520]  或者有時候我們真的想得太多
[00:16:48.520 --> 00:16:50.520]  就是在上帝裡面
[00:16:50.520 --> 00:16:54.520]  求上帝對我有多一點人情味
[00:16:54.520 --> 00:16:56.520]  我們會不會太想教會
[00:16:56.520 --> 00:16:58.520]  對我有多一點人情味呢?
[00:16:58.520 --> 00:17:01.520]  太想弟兄姊妹對我有多一點人情味
[00:17:01.520 --> 00:17:04.520]  但是我對弟兄姊妹又怎麼樣呢?
[00:17:04.520 --> 00:17:08.520]  我對上帝所愛的又怎麼樣呢?
[00:17:08.520 --> 00:17:10.520]  或者我對上帝所愛
[00:17:10.520 --> 00:17:14.520]  但是我自己又沒什麼感覺的人又怎麼樣呢?
[00:17:14.520 --> 00:17:16.520]  求上帝真的要憐憫我們
[00:17:16.520 --> 00:17:18.520]  幫助我們
[00:17:18.520 --> 00:17:21.520]  相信我們不應該只是祂的一隻羊
[00:17:21.520 --> 00:17:24.520]  也應該是祂的一塊鏡子
[00:17:24.520 --> 00:17:29.520]  能夠反映祂的榮光的一塊鏡子
[00:17:29.520 --> 00:17:30.520]  我們再看
[00:17:30.520 --> 00:17:34.520]  保羅在第三章說到侍奉官
[00:17:34.520 --> 00:17:36.520]  但是為什麼他要提到
[00:17:36.520 --> 00:17:40.520]  舊約摩西和面紗這幅圖畫呢?
[00:17:40.520 --> 00:17:44.520]  他一再強調自己是大有膽量的
[00:17:44.520 --> 00:17:46.520]  不喪膽的服侍
[00:17:46.520 --> 00:17:47.520]  是因為他有信心
[00:17:47.520 --> 00:17:49.520]  但是我們不要誤會
[00:17:49.520 --> 00:17:52.520]  我們細心地看到他所說的信心
[00:17:52.520 --> 00:17:54.520]  不是相信他自己的能力
[00:17:54.520 --> 00:18:00.520]  不是我們平日所理解的那種自信
[00:18:00.520 --> 00:18:03.520]  因為在這方面
[00:18:03.520 --> 00:18:08.520]  如果我們憑著這種自信去揭開面紗的時候
[00:18:08.520 --> 00:18:10.520]  其實我們憑什麼呢?
[00:18:10.520 --> 00:18:13.520]  我們欠缺了對上帝那份敬畏的時候
[00:18:13.520 --> 00:18:15.520]  這份叫做冒犯
[00:18:15.520 --> 00:18:19.520]  但是因著對基督的信
[00:18:19.520 --> 00:18:21.520]  對主耶穌那份信
[00:18:21.520 --> 00:18:27.520]  現在他給我們有一份榮耀
[00:18:27.520 --> 00:18:28.520]  一份光榮
[00:18:28.520 --> 00:18:30.520]  我們可以揭開面紗的時候
[00:18:30.520 --> 00:18:34.520]  我們其實是對主耶穌一種真正的謙卑
[00:18:34.520 --> 00:18:39.520]  一種是對主真真正正的降服
[00:18:39.520 --> 00:18:44.520]  這才是保羅給我們侍奉的秘訣
[00:18:44.520 --> 00:18:48.520]  可能在哥林多的信徒眼中
[00:18:48.520 --> 00:18:51.520]  如何侍奉的人是吸引人的呢?
[00:18:51.520 --> 00:18:53.520]  可能樣貌出眾是吸引人的
[00:18:53.520 --> 00:18:56.520]  口才出眾是吸引人的
[00:18:56.520 --> 00:18:58.520]  不過按照這些標準
[00:18:58.520 --> 00:19:00.520]  相信保羅一般般
[00:19:00.520 --> 00:19:05.520]  傳聞保羅奇貌不揚
[00:19:05.520 --> 00:19:11.520]  他們以為是否要花多點錢去請一些矜貴的人來
[00:19:11.520 --> 00:19:13.520]  那些就會好一點
[00:19:13.520 --> 00:19:18.520]  保羅覺得這些不算是甚麼
[00:19:18.520 --> 00:19:20.520]  不過縱然如此
[00:19:20.520 --> 00:19:25.520]  但保羅看見周圍的人這樣看
[00:19:25.520 --> 00:19:29.520]  他沒有自己用這把尺去量度自己
[00:19:29.520 --> 00:19:31.520]  在第四章第一節我們看到
[00:19:31.520 --> 00:19:36.520]  保羅說他自己放膽去侍奉
[00:19:36.520 --> 00:19:39.520]  是因為蒙主的憐憫
[00:19:39.520 --> 00:19:43.520]  和受主的責任
[00:19:43.520 --> 00:19:44.520]  你看不看到?
[00:19:44.520 --> 00:19:46.520]  這就是他的秘訣
[00:19:46.520 --> 00:19:49.520]  他評價侍奉的標準不是在自己那裡
[00:19:49.520 --> 00:19:51.520]  不是在別人那裡
[00:19:51.520 --> 00:19:53.520]  是在上帝那裡
[00:19:53.520 --> 00:19:56.520]  至少在動機上不是
[00:19:56.520 --> 00:20:00.520]  於是他才能夠放膽去繼續侍奉
[00:20:00.520 --> 00:20:03.520]  今天我們在教會侍奉
[00:20:03.520 --> 00:20:09.520]  有時也不比在坊間做事容易
[00:20:09.520 --> 00:20:11.520]  你覺得怎樣?
[00:20:11.520 --> 00:20:15.520]  有時在侍奉中往往吃力不討好
[00:20:15.520 --> 00:20:20.520]  花很多心思去預備或宣傳一個聚會
[00:20:20.520 --> 00:20:22.520]  但可能是小貓三幾隻
[00:20:22.520 --> 00:20:24.520]  很少人報名 很少人出現
