
[00:00:00.000 --> 00:00:02.600]  原本我想放一段卡通給大家看
[00:05:59.700 --> 00:06:01.900]  會怎樣
[00:06:01.900 --> 00:06:06.100]  會好像菲勒比書二章四節的教導
[00:06:06.100 --> 00:06:07.100]  要提醒我們
[00:06:07.100 --> 00:06:08.900]  各人不要單顧自己的事
[00:06:08.900 --> 00:06:13.300]  也要顧別人的事
[00:06:13.300 --> 00:06:16.500]  原來這句說話是在二章的開頭
[00:06:16.500 --> 00:06:18.300]  開頭說什麼
[00:06:18.300 --> 00:06:23.900]  如果你在基督裏面有勸勉
[00:06:23.900 --> 00:06:25.500]  愛心有什麼安慰
[00:06:25.500 --> 00:06:26.100]  聖靈有什麼交通
[00:06:26.100 --> 00:06:28.500]  心中有什麼慈悲憐憫
[00:06:28.500 --> 00:06:29.900]  你們就要意念相同
[00:06:29.900 --> 00:06:30.700]  愛心相同
[00:06:30.700 --> 00:06:31.700]  有一樣的心思
[00:06:31.700 --> 00:06:32.700]  有一樣的意念
[00:06:32.700 --> 00:06:35.300]  使我的喜樂可以滿足
[00:06:35.300 --> 00:06:36.100]  然後第三節說
[00:06:36.100 --> 00:06:37.500]  凡事不可揭朵
[00:06:37.500 --> 00:06:38.900]  不可貪圖
[00:06:38.900 --> 00:06:40.100]  虛浮榮耀
[00:06:40.100 --> 00:06:41.700]  只要全心謙卑
[00:06:41.700 --> 00:06:43.900]  各人看別人比自己強
[00:06:43.900 --> 00:06:45.700]  各人不要單顧自己的事
[00:06:45.700 --> 00:06:47.900]  也要顧別人的事
[00:06:47.900 --> 00:06:50.500]  然後說你們當以基督的心為心
[00:06:50.500 --> 00:06:53.700]  你們聽的時候有什麼感覺
[00:06:53.700 --> 00:06:54.700]  沒什麼感覺
[00:06:54.700 --> 00:06:55.500]  正常
[00:06:55.500 --> 00:06:56.500]  通常我們讀聖經
[00:06:56.500 --> 00:06:58.100]  都是第一下沒什麼反應
[00:06:58.100 --> 00:06:59.300]  再讀幾遍的時候
[00:06:59.300 --> 00:07:01.900]  你會發覺有些很怪的味道
[00:07:01.900 --> 00:07:03.700]  你關心別人
[00:07:03.700 --> 00:07:06.900]  要小心點關心
[00:07:06.900 --> 00:07:08.900]  到了第三節
[00:07:08.900 --> 00:07:09.500]  怎麼說
[00:07:09.500 --> 00:07:11.300]  我明明說我們要關心別人
[00:07:11.300 --> 00:07:11.900]  勸勉別人
[00:07:11.900 --> 00:07:15.300]  突然說到凡事不可揭朵
[00:07:15.300 --> 00:07:17.100]  要看別人比自己強
[00:07:17.100 --> 00:07:19.300]  有什麼味道
[00:07:19.300 --> 00:07:21.300]  有些揭朵的味道
[00:07:21.300 --> 00:07:23.100]  有些驕傲的味道
[00:07:23.100 --> 00:07:27.300]  有些高姿態的味道
[00:07:27.300 --> 00:07:33.700]  菲律賓教會當時真的有這些紛爭
[00:07:33.700 --> 00:07:35.700]  其實每間教會都有
[00:07:35.700 --> 00:07:37.500]  是嚴重程度
[00:07:37.500 --> 00:07:41.100]  每間教會都有主流的風格
[00:07:41.100 --> 00:07:44.100]  然後有些不太主流的風格
[00:07:44.100 --> 00:07:46.900]  可能只有一種
[00:07:46.900 --> 00:07:49.900]  通常都有主流的性格
[00:07:49.900 --> 00:07:51.700]  和一些不太主流的風格
[00:07:51.700 --> 00:07:53.700]  或者屬靈的同神
[00:07:53.700 --> 00:07:55.100]  交往的習慣的模式
[00:07:55.100 --> 00:07:56.900]  都會有些不同
[00:07:56.900 --> 00:07:58.300]  問題就是
[00:07:58.300 --> 00:08:00.500]  當我們有差異的時候
[00:08:00.500 --> 00:08:02.700]  在菲律賓教會
[00:08:02.700 --> 00:08:04.100]  我看到別人做的事
[00:08:04.100 --> 00:08:05.300]  對方特別是
[00:08:05.300 --> 00:08:06.100]  你知道的
[00:08:06.100 --> 00:08:07.300]  結過婚都知道的
[00:08:07.300 --> 00:08:09.300]  在婚姻裡面都知道的
[00:08:09.300 --> 00:08:11.300]  我們通常看到配偶有什麼問題
[00:08:11.300 --> 00:08:12.900]  今天我太太講故事
[00:08:12.900 --> 00:08:13.900]  講故事茶聊
[00:08:13.900 --> 00:08:15.300]  要傳好讚她
[00:08:15.300 --> 00:08:16.300]  不過我寫下的東西
[00:08:16.300 --> 00:08:20.500]  全部都是批評她的東西
[00:08:20.500 --> 00:08:24.900]  很容易看到她不妥的地方
[00:08:24.900 --> 00:08:28.700]  因為我要幫她再提升
[00:08:28.700 --> 00:08:30.500]  所以看到不好的東西
[00:08:30.500 --> 00:08:31.500]  是幫她再提升
[00:08:31.500 --> 00:08:32.700]  你教兒子也是
[00:08:32.700 --> 00:08:33.300]  通常都會說
[00:08:33.300 --> 00:08:34.300]  兒子你不應該做這件事
[00:08:34.300 --> 00:08:34.900]  為什麼?
[00:08:34.900 --> 00:08:36.900]  你原本不是想罵他
[00:08:36.900 --> 00:08:37.500]  你原本說
[00:08:37.500 --> 00:08:38.300]  我想告訴你
[00:08:38.300 --> 00:08:39.500]  你可以做得更好的
[00:08:39.500 --> 00:08:42.500]  不過我們不是用欣賞行先
[00:08:42.500 --> 00:08:43.300]  行不行?
[00:08:43.300 --> 00:08:43.900]  我們不是用一個
[00:08:43.900 --> 00:08:45.900]  服侍建立行先的態度
[00:08:45.900 --> 00:08:46.300]  是
[00:08:46.300 --> 00:08:47.500]  我是爸爸媽媽
[00:08:47.500 --> 00:08:48.900]  我食鹽多過你食米
[00:08:48.900 --> 00:08:50.300]  我走橋多過你走路
[00:08:50.300 --> 00:08:51.300]  所以我可以告訴你
[00:08:51.300 --> 00:08:53.500]  你做錯了
[00:08:53.500 --> 00:08:54.700]  你就要什麼?
[00:08:54.700 --> 00:08:56.300]  聽
[00:08:56.300 --> 00:08:58.100]  這套行不行?
[00:08:58.100 --> 00:09:00.500]  去到中學一定不行
[00:09:00.500 --> 00:09:02.300]  不是你不愛他
[00:09:02.300 --> 00:09:04.300]  是你的姿態的問題
[00:09:04.300 --> 00:09:06.700]  令你的訊息傳達不到他
[00:09:06.700 --> 00:09:08.700]  結果怎樣?
[00:09:08.700 --> 00:09:10.900]  兒子女兒就在心裡瞄你
[00:09:10.900 --> 00:09:12.500]  樣子當然不敢變
[00:09:12.500 --> 00:09:13.700]  其實樣子最好木立
[00:09:13.700 --> 00:09:14.300]  不要那麼積極
[00:09:14.300 --> 00:09:17.700]  也不要那麼消極
[00:09:17.700 --> 00:09:20.500]  有沒有效?
[00:09:20.500 --> 00:09:24.500]  提醒、勸勉、關懷沒有效
[00:09:24.500 --> 00:09:26.100]  為什麼?
[00:09:26.100 --> 00:09:27.900]  因為你完全用一個
[00:09:27.900 --> 00:09:31.900]  我正確,你錯了
[00:09:31.900 --> 00:09:35.700]  在心理學的
[00:09:35.700 --> 00:09:38.100]  其中一本大眾心理學的書叫做
[00:09:38.100 --> 00:09:40.700]  I'm OK, You're OK
[00:09:40.700 --> 00:09:44.500]  是講一些人際溝通的分析
[00:09:44.500 --> 00:09:45.700]  很多時候我們用了
[00:09:45.700 --> 00:09:49.700]  我OK,你不OK來溝通
[00:09:49.700 --> 00:09:51.300]  被人說不OK的那個
[00:09:51.300 --> 00:09:52.300]  OK嗎?
[00:09:52.300 --> 00:09:54.100]  當然很不OK
[00:09:54.100 --> 00:09:57.100]  他覺得你不OK,我OK
[00:09:57.100 --> 00:09:58.300]  結果怎樣?
[00:09:58.300 --> 00:10:00.900]  在溝通上打架
[00:10:00.900 --> 00:10:03.100]  所以這裡第一件事
[00:10:03.100 --> 00:10:04.900]  你發覺第三次很有趣
[00:10:04.900 --> 00:10:07.500]  突然間最後
[00:10:07.500 --> 00:10:11.900]  各人看別人比自己強
[00:10:11.900 --> 00:10:13.300]  接著下面說什麼?
[00:10:13.300 --> 00:10:14.900]  各人不要單顧自己的事
[00:10:14.900 --> 00:10:17.300]  也要顧別人的事
[00:10:17.300 --> 00:10:18.100]  顧哪些人?
[00:10:18.100 --> 00:10:19.300]  別人
[00:10:19.300 --> 00:10:20.700]  要怎樣顧?
[00:10:20.700 --> 00:10:23.900]  看他比自己強
[00:10:23.900 --> 00:10:25.100]  這樣去顧
[00:10:25.100 --> 00:10:28.100]  不是向他比自己差去顧
[00:10:28.100 --> 00:10:29.500]  可以嗎?
[00:10:29.500 --> 00:10:31.900]  一個謙卑的心態走過去
[00:10:31.900 --> 00:10:33.700]  其實你做大部分的事情
[00:10:33.700 --> 00:10:35.500]  都做得很好
[00:10:35.500 --> 00:10:37.700]  很欣賞你很多的事情
[00:10:37.700 --> 00:10:39.300]  不過有一樣東西
[00:10:39.300 --> 00:10:42.100]  我看到你重複地表達
[00:10:42.100 --> 00:10:44.100]  是令我有點擔心
[00:10:44.100 --> 00:10:47.700]  令我有點不舒服的感覺
[00:10:47.700 --> 00:10:52.100]  我很想用耶穌基督給我們的
[00:10:52.100 --> 00:10:55.700]  愛心去講一個真實我的感受
[00:10:55.700 --> 00:10:58.500]  和看法給你參考
[00:10:58.500 --> 00:10:59.500]  你會不會這樣跟別人說話?
[00:10:59.500 --> 00:11:00.300]  指證人的時候
[00:11:00.300 --> 00:11:02.900]  兒子,我觀察了你很久了
[00:11:02.900 --> 00:11:05.500]  你99%的行為都沒有問題
[00:11:05.500 --> 00:11:06.900]  態度都很好
[00:11:06.900 --> 00:11:09.100]  不過有一點硬硬的地方
[00:11:09.100 --> 00:11:11.500]  我覺得可能
[00:11:11.500 --> 00:11:13.500]  如果你能夠改善的話
[00:11:13.500 --> 00:11:15.500]  可能會好很多
[00:11:15.500 --> 00:11:17.900]  不過我的觀察未必完全正確
[00:11:17.900 --> 00:11:19.700]  兒子,你試試聽聽我
[00:11:19.700 --> 00:11:21.100]  參考我的意見
[00:11:21.100 --> 00:11:22.100]  去看這件事
[00:11:22.100 --> 00:11:25.700]  想想這件事是否可以調整
[00:11:25.700 --> 00:11:27.700]  有沒有父母這麼厲害
[00:11:27.700 --> 00:11:30.300]  跟兒子、女兒這樣說話?
[00:11:30.300 --> 00:11:32.100]  我想都挺難的
[00:11:32.100 --> 00:11:35.500]  但如果女兒已經讀完博士學位呢?
[00:11:35.500 --> 00:11:36.300]  又不同了
[00:11:36.300 --> 00:11:38.300]  可能有點不同,是不是?
[00:11:38.300 --> 00:11:41.100]  不是的,是更極
[00:11:41.100 --> 00:11:42.500]  很多父母,特別是年長的父母
[00:11:42.500 --> 00:11:46.100]  覺得自己的學歷沒有兒女這麼好
[00:11:46.100 --> 00:11:47.500]  會怎樣?
[00:11:47.500 --> 00:11:48.700]  很敏感
[00:11:48.700 --> 00:11:51.500]  你一點點不聽我的話
[00:11:51.500 --> 00:11:52.900]  我就很生氣
[00:11:52.900 --> 00:11:54.500]  覺得你不尊重我
[00:11:54.500 --> 00:11:56.100]  看低我
[00:11:56.100 --> 00:11:58.100]  是你很厲害
[00:11:58.100 --> 00:12:00.300]  在你的專門學問上很厲害
[00:12:00.300 --> 00:12:02.300]  我做人比你厲害
[00:12:02.300 --> 00:12:04.100]  你聽聽我行不行
[00:12:04.100 --> 00:12:05.500]  會不會這樣?
[00:12:05.500 --> 00:12:08.100]  有時候都可能會這樣
[00:12:08.100 --> 00:12:12.300]  所以謙卑不是對方厲害與否的問題
[00:12:12.300 --> 00:12:15.100]  是你怎樣看待他的問題
[00:12:15.100 --> 00:12:18.100]  所以彼此關顧的處境
[00:12:18.100 --> 00:12:21.300]  不是我強勢
[00:12:21.300 --> 00:12:23.900]  你弱勢,我來關顧你
[00:12:23.900 --> 00:12:25.100]  行不行?
[00:12:25.100 --> 00:12:27.700]  愛不一定是誰強勢、誰弱勢
[00:12:27.700 --> 00:12:29.100]  是誰主動
[00:12:29.100 --> 00:12:31.300]  是誰主動是重要的
[00:12:31.300 --> 00:12:35.500]  所以當我們要進入彼此關顧的時候
[00:12:35.500 --> 00:12:36.900]  我在教會見到很多
[00:12:36.900 --> 00:12:38.700]  特別我以前教會有些領袖
[00:12:38.700 --> 00:12:40.900]  是很愛人、很關心人的
[00:12:40.900 --> 00:12:44.300]  但從來不讓人關心他
[00:12:44.300 --> 00:12:46.100]  這是什麼?
[00:12:46.100 --> 00:12:48.900]  強者心態的關懷
[00:12:48.900 --> 00:12:51.300]  他永遠在上面
[00:12:51.300 --> 00:12:53.100]  行不行?
[00:12:53.100 --> 00:12:54.700]  行也不行
[00:12:54.700 --> 00:12:56.700]  這個世界都是這樣的
[00:12:56.700 --> 00:12:59.700]  如果梁特首來關心我也很開心
[00:12:59.700 --> 00:13:02.100]  她不認做弱者是她的選擇
[00:13:02.100 --> 00:13:05.900]  她肯關心我也不錯
[00:13:05.900 --> 00:13:08.900]  但這是不是耶穌的榜樣?
[00:13:08.900 --> 00:13:12.100]  我們不是跟隨這個世界,這個世界是OK的
[00:13:12.100 --> 00:13:15.100]  但我們不是跟隨這個世界,我們跟隨耶穌
[00:13:15.100 --> 00:13:17.700]  耶穌對這種方式OK嗎?
[00:13:17.700 --> 00:13:19.900]  就不OK了
[00:13:19.900 --> 00:13:25.700]  耶穌怎麼做的?
[00:13:25.700 --> 00:13:31.700]  在《約翰福音》第十三章
[00:13:31.700 --> 00:13:39.700]  第十一至十一節,由耶穌主動
[00:13:39.700 --> 00:13:46.700]  拿起他的袍子,束腰帶
[00:13:46.700 --> 00:13:50.700]  去做一個最卑微的僕人的行動
[00:13:50.700 --> 00:13:52.700]  為他的門徒洗腳
[00:13:52.700 --> 00:13:56.300]  這個經常在壽苦節會做的禮儀
[00:13:56.300 --> 00:14:01.100]  但這個禮儀的目的是什麼?
[00:14:01.100 --> 00:14:04.100]  我們經常說到壽苦節就給錢洗腳
[00:14:04.100 --> 00:14:07.100]  這是耶穌說的,第十二至十七節
[00:14:07.100 --> 00:14:12.100]  要給錢洗腳,為你立下榜樣
[00:14:12.100 --> 00:14:14.700]  什麼是給錢洗腳?
[00:14:14.700 --> 00:14:19.700]  在肢體性的動作裡大家都很明白
[00:14:19.700 --> 00:14:25.100]  生命態度是什麼?
[00:14:25.100 --> 00:14:31.100]  耶穌有尊貴的身份,被認同為拉比
[00:14:31.100 --> 00:14:36.500]  老師,是一個很明顯的領袖
[00:14:36.500 --> 00:14:40.700]  而那些門徒是什麼?是學生
[00:14:40.700 --> 00:14:44.500]  學生不能高過老師
[00:14:44.500 --> 00:14:49.700]  這是學生要學的
[00:14:49.700 --> 00:14:57.700]  但是老師,真正心裡強壯的人
[00:14:57.700 --> 00:15:00.700]  不是強勢,是強壯的人
[00:15:00.700 --> 00:15:05.700]  是何時都可以選擇苦就卑微
[00:15:05.700 --> 00:15:08.700]  他就做一個很重要的行動
[00:15:08.700 --> 00:15:11.700]  我是老師,你們不應該高過我
[00:15:11.700 --> 00:15:13.700]  你們不應該追求高過我
[00:15:13.700 --> 00:15:17.700]  但我會追求低於你們,服侍你們
[00:15:17.700 --> 00:15:21.700]  放下自己的身份,放下智慧和能力
[00:15:21.700 --> 00:15:26.700]  做一些不用腦的事情去服侍
[00:15:26.700 --> 00:15:32.700]  洗腳,我試過在禮儀裡很生氣
[00:15:32.700 --> 00:15:35.700]  因為我們做一點不做一點
[00:15:35.700 --> 00:15:39.700]  有一次壽苦節,洗腳拿濕紙巾來擦鞋
[00:15:39.700 --> 00:15:44.700]  擦一下就算了,我不做好過做
[00:15:44.700 --> 00:15:47.700]  如果是這樣的話
[00:15:47.700 --> 00:15:50.700]  你有沒有經歷過真的覺得腳很噁心
[00:15:50.700 --> 00:15:55.700]  而你去勝過那隻噁心的腳去幫他洗呢?
[00:15:55.700 --> 00:15:57.700]  我試過洗一個童工的腳,他很感動
[00:15:57.700 --> 00:15:59.700]  他說我有香港腳
[00:15:59.700 --> 00:16:02.700]  你當我的腳沒事,拿出來浸在水裡
[00:16:02.700 --> 00:16:04.700]  在那裡擦,擦,擦
[00:16:04.700 --> 00:16:06.700]  可能我自己也是這樣擦自己
[00:16:06.700 --> 00:16:09.700]  就算有香港腳我也擦過,沒所謂
[00:16:09.700 --> 00:16:10.700]  可能是這樣
[00:16:10.700 --> 00:16:13.700]  但對他來說,他覺得很被愛,很被尊重
[00:16:13.700 --> 00:16:17.700]  他最隱蔽的,也未必是最隱蔽的
[00:16:17.700 --> 00:16:24.700]  相對地是很隱蔽的皮膚問題的不足
[00:16:24.700 --> 00:16:28.700]  我完全接納,不介意去面對
[00:16:28.700 --> 00:16:30.700]  去觸摸
[00:16:30.700 --> 00:16:34.700]  耶穌去觸摸麻瘋病人
[00:16:34.700 --> 00:16:36.700]  我觸摸香港腳算得了什麼
[00:16:36.700 --> 00:16:39.700]  但已經傳達了一個很大的愛的訊息
[00:16:39.700 --> 00:16:42.700]  耶穌說你們要洗對方的腳
[00:16:42.700 --> 00:16:46.700]  你知不知道門徒的腳是怎樣的
[00:16:46.700 --> 00:16:51.700]  今早拳行時間,牧師說
[00:16:51.700 --> 00:16:54.700]  當時每個人都穿涼鞋
[00:16:54.700 --> 00:16:56.700]  你知不知道除了每個人都穿涼鞋之外
[00:16:56.700 --> 00:16:57.700]  還有什麼?
[00:16:57.700 --> 00:17:01.700]  貓貓、狗狗、雞
[00:17:01.700 --> 00:17:03.700]  到處在路邊走
[00:17:03.700 --> 00:17:06.700]  現在不准放養,以前什麼都放養
[00:17:06.700 --> 00:17:08.700]  路上充滿了沙塵
[00:17:08.700 --> 00:17:11.700]  甚至生畜的糞便
[00:17:11.700 --> 00:17:13.700]  沾在腳上
[00:17:13.700 --> 00:17:16.700]  所以在一個大戶人家接待人
[00:17:16.700 --> 00:17:18.700]  延籍去提供這個服事
[00:17:18.700 --> 00:17:20.700]  都是最卑微的僕人
[00:17:20.700 --> 00:17:22.700]  僕人有很多級數
[00:17:22.700 --> 00:17:25.700]  最卑微的僕人才去做這個工作
[00:17:25.700 --> 00:17:28.700]  耶穌願意甘心去做卑微的僕人
[00:17:28.700 --> 00:17:30.700]  將他的腳洗乾淨
[00:17:30.700 --> 00:17:32.700]  整個人都乾淨了
[00:17:32.700 --> 00:17:34.700]  弟兄姊妹
[00:17:34.700 --> 00:17:35.700]  我們洗腳的時候
[00:17:35.700 --> 00:17:37.700]  面對弟兄姊妹的是什麼?
[00:17:37.700 --> 00:17:42.700]  他們生命不潔淨的地方
[00:17:42.700 --> 00:17:44.700]  你要面對他的脾氣
[00:17:44.700 --> 00:17:47.700]  面對他的驕傲
[00:17:47.700 --> 00:17:49.700]  面對他被人看不起之後
[00:17:49.700 --> 00:17:50.700]  那些情緒的反應
[00:17:50.700 --> 00:17:52.700]  積累下來的性格的偏執
[00:17:52.700 --> 00:17:56.700]  面對他一些沉溺的行為
[00:17:56.700 --> 00:17:58.700]  面對很多很多生命
[00:17:58.700 --> 00:18:03.700]  可能幽暗的部分
[00:18:03.700 --> 00:18:06.700]  就是那隻腳去代表
[00:18:06.700 --> 00:18:08.700]  你願不願意去面對
[00:18:08.700 --> 00:18:09.700]  去洗
[00:18:09.700 --> 00:18:11.700]  什麼叫洗呢?
[00:18:11.700 --> 00:18:13.700]  很靈異的意思
[00:18:13.700 --> 00:18:15.700]  聖經說我們可以怎樣被洗呢?
[00:18:15.700 --> 00:18:17.700]  是用基督的血和什麼?
[00:18:17.700 --> 00:18:19.700]  神的道
[00:18:19.700 --> 00:18:21.700]  我們怎樣去洗呢?
[00:18:21.700 --> 00:18:22.700]  什麼叫基督的血呢?
[00:18:22.700 --> 00:18:25.700]  基督的血代表什麼?
[00:18:25.700 --> 00:18:27.700]  當我們吃早餐的時候
[00:18:27.700 --> 00:18:29.700]  看到我說什麼嗎?
[00:18:29.700 --> 00:18:31.700]  這個杯代表了什麼?
[00:18:31.700 --> 00:18:32.700]  我的血
[00:18:32.700 --> 00:18:34.700]  為你們所納的新藥
[00:18:34.700 --> 00:18:36.700]  你們如此行為的事要紀念我
[00:18:36.700 --> 00:18:37.700]  紀念什麼?
[00:18:37.700 --> 00:18:41.700]  這個血是怎樣流出來的?
[00:18:41.700 --> 00:18:42.700]  是我們流出來
[00:18:42.700 --> 00:18:43.700]  以至基督為我們流出來
[00:18:43.700 --> 00:18:44.700]  以至我們和神流
[00:18:44.700 --> 00:18:45.700]  又是什麼?
[00:18:45.700 --> 00:18:49.700]  納一個新的藥
[00:18:49.700 --> 00:18:51.700]  新的藥是什麼藥?
[00:18:51.700 --> 00:18:56.700]  一個恩典的藥
