
[00:00:00.000 --> 00:00:02.300]  使徒信經第三個部份是講到聖靈
[00:03:16.900 --> 00:03:17.900]  無論是英文也好
[00:03:17.900 --> 00:03:19.500]  或者其他的翻譯本也好
[00:03:19.500 --> 00:03:20.500]  都是類近的
[00:03:20.500 --> 00:03:21.500]  這兩段聖經
[00:03:21.500 --> 00:03:23.500]  但是如果我們用僅有的
[00:03:23.500 --> 00:03:26.100]  我自己個人少少的一個知識
[00:03:26.100 --> 00:03:27.300]  我從來沒有試過
[00:03:27.300 --> 00:03:29.100]  我的意思是很久沒有試過
[00:03:29.100 --> 00:03:29.700]  不是說從來
[00:03:29.700 --> 00:03:30.700]  我不敢說從來
[00:03:30.700 --> 00:03:31.700]  我很久沒有試過
[00:03:31.700 --> 00:03:33.100]  我這次預備這篇文章
[00:03:33.100 --> 00:03:35.500]  我真的嘗試回去看回
[00:03:35.500 --> 00:03:37.700]  希臘文的一些字典
[00:03:37.700 --> 00:03:38.900]  幫幫我自己
[00:03:38.900 --> 00:03:40.500]  究竟我今天的教導
[00:03:40.500 --> 00:03:43.100]  我自己看回這兩個字的翻譯
[00:03:43.100 --> 00:03:45.500]  或者那個文法
[00:03:45.500 --> 00:03:47.500]  究竟怎樣幫助我們理解
[00:03:47.500 --> 00:03:49.500]  這兩段聖經
[00:03:49.500 --> 00:03:51.300]  翻譯完全一樣
[00:03:51.300 --> 00:03:53.700]  但為什麼這個完全一樣的翻譯
[00:03:53.700 --> 00:03:56.100]  好像意思有點不同
[00:03:56.100 --> 00:03:58.300]  就是因為這兩個字
[00:03:58.300 --> 00:03:59.900]  無論是「已不鎖書」
[00:03:59.900 --> 00:04:01.100]  或者是「使團轉」
[00:04:01.100 --> 00:04:03.300]  他們翻譯成「被聖靈充滿」
[00:04:03.300 --> 00:04:05.100]  這個「充滿」這個動詞
[00:04:05.100 --> 00:04:07.500]  其實是用了兩個不同的動詞
[00:04:07.500 --> 00:04:08.900]  縱然兩個不同的動詞
[00:04:08.900 --> 00:04:10.700]  都可以翻譯成「充滿」
[00:04:10.700 --> 00:04:12.500]  在字典裏面一樣
[00:04:12.500 --> 00:04:14.100]  都可以翻譯成「filled」
[00:04:14.100 --> 00:04:15.500]  翻譯或者「fullness」
[00:04:15.500 --> 00:04:16.700]  都可以這樣翻譯
[00:04:16.700 --> 00:04:20.900]  但是這兩個字的動詞的文法
[00:04:20.900 --> 00:04:21.900]  就有一點不同
[00:04:21.900 --> 00:04:23.900]  當然今天我不是教大家文法
[00:04:23.900 --> 00:04:27.100]  我也沒有資格教大家希臘文的文法
[00:04:27.100 --> 00:04:29.700]  但是在我自己僅有一點點的知識
[00:04:29.700 --> 00:04:31.900]  我今天就嘗試教大家
[00:04:31.900 --> 00:04:33.500]  希臘文的文法一點點
[00:04:33.500 --> 00:04:35.700]  你跟鄰居說 學一點點文法也好
[00:04:35.700 --> 00:04:36.700]  一點點就夠了
[00:04:36.700 --> 00:04:37.500]  我是認識這麼多的
[00:04:37.500 --> 00:04:38.900]  不要再問我了
[00:04:38.900 --> 00:04:41.500]  因為我們看回文法
[00:04:41.500 --> 00:04:42.700]  在我的成長裏面
[00:04:42.700 --> 00:04:44.700]  在我個人成長裏面
[00:04:44.700 --> 00:04:45.700]  老師教我們
[00:04:45.700 --> 00:04:46.700]  用《釋經》
[00:04:46.700 --> 00:04:50.700]  一定要用歷史和文法上的《釋經》
[00:04:50.700 --> 00:04:53.700]  所以我們去明白一段《聖經》
[00:04:53.700 --> 00:04:56.700]  我們一定要回到歷史的背景
[00:04:56.700 --> 00:04:57.700]  在當時耶穌的背景
[00:04:57.700 --> 00:04:59.300]  或者當時以塞俄的背景
[00:04:59.300 --> 00:05:00.300]  以色列的背景
[00:05:00.300 --> 00:05:02.700]  今天TWA我們開始看以色列的書
[00:05:02.700 --> 00:05:04.300]  我們一定要明白那個背景
[00:05:04.300 --> 00:05:05.300]  這個背景很重要
[00:05:05.300 --> 00:05:07.300]  為什麼耶穌在那個年代
[00:05:07.300 --> 00:05:09.500]  祂會說「界賽種」是最小的
[00:05:09.500 --> 00:05:11.900]  當然今天你說「界賽種」是不是最小的
[00:05:11.900 --> 00:05:14.300]  今天有很多東西比「界賽種」還小
[00:05:14.300 --> 00:05:16.300]  所以我們為什麼「界賽種」是最小的
[00:05:16.300 --> 00:05:17.300]  今天這個時代不是
[00:05:17.300 --> 00:05:18.300]  你打開電腦
[00:05:18.300 --> 00:05:21.300]  很多東西比「界賽種」還小
[00:05:21.300 --> 00:05:22.300]  但我們一定要明白
[00:05:22.300 --> 00:05:24.300]  昔日「界賽種」
[00:05:24.300 --> 00:05:25.300]  當你去以色列
[00:05:25.300 --> 00:05:26.300]  人們給你看「界賽種」
[00:05:26.300 --> 00:05:27.300]  都不是很小
[00:05:27.300 --> 00:05:28.300]  用今天來說
[00:05:28.300 --> 00:05:29.300]  我們覺得不是很小
[00:05:29.300 --> 00:05:31.300]  在當時來說可能真的很小
[00:05:31.300 --> 00:05:34.300]  耶穌用了那樣東西來作為比喻
[00:05:34.300 --> 00:05:36.300]  所以一定要明白那個歷史
[00:05:36.300 --> 00:05:37.300]  第二文法
[00:05:37.300 --> 00:05:39.300]  文法很重要
[00:05:39.300 --> 00:05:40.300]  你跟隔壁說文法很重要
[00:05:40.300 --> 00:05:41.300]  文法很重要
[00:05:41.300 --> 00:05:44.300]  如果看回《使徒行傳》第二章
[00:05:44.300 --> 00:05:50.300]  那裏是用了那個充滿字的時式
[00:05:50.300 --> 00:05:51.300]  它是用了
[00:05:51.300 --> 00:05:52.300]  Eros
[00:05:52.300 --> 00:05:53.300]  Passive
[00:05:53.300 --> 00:05:54.300]  Third person
[00:05:54.300 --> 00:05:55.300]  Prove
[00:05:55.300 --> 00:05:57.300]  Eros我們不知道是什麼
[00:05:57.300 --> 00:06:00.300]  在我們英文從來都沒有Eros tense
[00:06:00.300 --> 00:06:01.300]  我們說隔壁沒有
[00:06:01.300 --> 00:06:02.300]  因為從來都不知道什麼是Eros
[00:06:02.300 --> 00:06:03.300]  Eros不知道是什麼
[00:06:03.300 --> 00:06:06.300]  這些字一定要問我們聖經學院
[00:06:06.300 --> 00:06:08.300]  你們有機會讀聖經學院的希臘文
[00:06:08.300 --> 00:06:10.300]  就會明白什麼是Eros
[00:06:10.300 --> 00:06:12.300]  以我少少的認識
[00:06:12.300 --> 00:06:14.300]  Eros的這個Tense
[00:06:14.300 --> 00:06:15.300]  這個時式
[00:06:15.300 --> 00:06:17.300]  最接近我們英文的
[00:06:17.300 --> 00:06:18.300]  最接近
[00:06:18.300 --> 00:06:19.300]  可以說是很接近
[00:06:19.300 --> 00:06:21.300]  就是一個過去式
[00:06:21.300 --> 00:06:22.300]  Past tense
[00:06:22.300 --> 00:06:25.300]  而這個最基本的一個觀點
[00:06:25.300 --> 00:06:27.300]  是一次過的
[00:06:27.300 --> 00:06:29.300]  一次過
[00:06:29.300 --> 00:06:32.300]  你不用經常被Eros
[00:06:32.300 --> 00:06:33.300]  不要經常被Eros
[00:06:33.300 --> 00:06:34.300]  一次過
[00:06:34.300 --> 00:06:37.300]  但是在《爾法所書》那個字就不同了
[00:06:37.300 --> 00:06:40.300]  那個字的文法就是
[00:06:40.300 --> 00:06:41.300]  Present
[00:06:41.300 --> 00:06:42.300]  Imperative
[00:06:42.300 --> 00:06:43.300]  Second person
[00:06:43.300 --> 00:06:44.300]  Prove
[00:06:44.300 --> 00:06:45.300]  這個很明白
[00:06:45.300 --> 00:06:47.300]  Present tense
[00:06:47.300 --> 00:06:48.300]  大家都認識
[00:06:48.300 --> 00:06:49.300]  應該認識
[00:06:49.300 --> 00:06:51.300]  但是希臘文的Present tense
[00:06:51.300 --> 00:06:54.300]  又等同Present continuous tense
[00:06:54.300 --> 00:06:56.300]  即是可以是Present tense
[00:06:56.300 --> 00:06:58.300]  可以是Present continuous tense
[00:06:58.300 --> 00:06:59.300]  即是現在中文式
[00:06:59.300 --> 00:07:00.300]  即是保羅說
[00:07:00.300 --> 00:07:03.300]  他們要時時都要被什麼
[00:07:03.300 --> 00:07:04.300]  聖靈充滿
[00:07:04.300 --> 00:07:06.300]  那裡是一次過
[00:07:06.300 --> 00:07:07.300]  但是去到《爾法所書》
[00:07:07.300 --> 00:07:10.300]  他們要時時被聖靈充滿
[00:07:10.300 --> 00:07:12.300]  他加上一個Imperative
[00:07:12.300 --> 00:07:13.300]  Imperative
[00:07:13.300 --> 00:07:14.300]  Imperative word是什麼來的
[00:07:14.300 --> 00:07:16.300]  Imperative word就是
[00:07:16.300 --> 00:07:17.300]  我不知道
[00:07:17.300 --> 00:07:18.300]  如果我真的錯了
[00:07:18.300 --> 00:07:19.300]  你不要馬上說我錯
[00:07:19.300 --> 00:07:21.300]  你寫封e-mail給我算了
[00:07:21.300 --> 00:07:24.300]  Imperative word就是一個命令
[00:07:24.300 --> 00:07:25.300]  一個命令
[00:07:25.300 --> 00:07:26.300]  用英文來說
[00:07:26.300 --> 00:07:28.300]  有時他會用一個exhortation
[00:07:28.300 --> 00:07:30.300]  一個命令
[00:07:30.300 --> 00:07:32.300]  即是你不可以不聽話
[00:07:32.300 --> 00:07:33.300]  保羅說
[00:07:33.300 --> 00:07:35.300]  我吩咐你
[00:07:35.300 --> 00:07:36.300]  我吩咐你
[00:07:36.300 --> 00:07:40.300]  你要時時都要被聖靈充滿
[00:07:40.300 --> 00:07:42.300]  所以在翻譯那邊
[00:07:42.300 --> 00:07:43.300]  有時我們混淆
[00:07:43.300 --> 00:07:45.300]  究竟那裡是聖靈充滿
[00:07:45.300 --> 00:07:46.300]  還是那裡是聖靈充滿
[00:07:46.300 --> 00:07:47.300]  或者那裡是聖靈的洗
[00:07:47.300 --> 00:07:49.300]  我們通常都不會問聖靈的洗
[00:07:49.300 --> 00:07:52.300]  因為我們根本就不需要明白
[00:07:52.300 --> 00:07:53.300]  什麼叫聖靈的洗
[00:07:53.300 --> 00:07:54.300]  因為我們一傳耶穌
[00:07:54.300 --> 00:07:55.300]  已經有聖靈的洗
[00:07:55.300 --> 00:07:56.300]  這是我們的觀點
[00:07:56.300 --> 00:07:58.300]  以致到我們當任何聖經那邊
[00:07:58.300 --> 00:08:00.300]  所說的聖靈充滿
[00:08:00.300 --> 00:08:01.300]  就是聖靈充滿
[00:08:01.300 --> 00:08:04.300]  我們不去分辨聖靈的洗
[00:08:04.300 --> 00:08:06.300]  是一次過
[00:08:06.300 --> 00:08:07.300]  但是聖靈充滿
[00:08:07.300 --> 00:08:08.300]  是用什麼
[00:08:08.300 --> 00:08:09.300]  時時
[00:08:09.300 --> 00:08:10.300]  這個是很簡單
[00:08:10.300 --> 00:08:12.300]  一個基本的混淆
[00:08:12.300 --> 00:08:13.300]  但第二
[00:08:13.300 --> 00:08:15.300]  在信徒那邊
[00:08:15.300 --> 00:08:17.300]  一些經驗的混淆
[00:08:17.300 --> 00:08:18.300]  為什麼呢
[00:08:18.300 --> 00:08:19.300]  因為很多信徒
[00:08:19.300 --> 00:08:20.300]  當他真的經歷了
[00:08:20.300 --> 00:08:21.300]  聖靈的洗
[00:08:21.300 --> 00:08:22.300]  或者聖靈的充滿
[00:08:22.300 --> 00:08:24.300]  我們暫時不要理他
[00:08:24.300 --> 00:08:26.300]  他就忽然間有些經歷
[00:08:26.300 --> 00:08:28.300]  我自己有的經歷
[00:08:28.300 --> 00:08:29.300]  我很少在崇拜
[00:08:29.300 --> 00:08:30.300]  這麼公開說的
[00:08:30.300 --> 00:08:31.300]  我可以說
[00:08:31.300 --> 00:08:32.300]  第一次這麼公開說
[00:08:32.300 --> 00:08:35.300]  我自己在1998年的經歷
[00:08:35.300 --> 00:08:36.300]  1998年
[00:08:36.300 --> 00:08:37.300]  我自己去了
[00:08:37.300 --> 00:08:39.300]  美國德州一個地方
[00:08:39.300 --> 00:08:42.300]  參加一個五千多人的研討會
[00:08:42.300 --> 00:08:43.300]  這個五千多人
[00:08:43.300 --> 00:08:44.300]  全部都是牧師
[00:08:44.300 --> 00:08:46.300]  來自美國任何的城市
[00:08:46.300 --> 00:08:49.300]  來自全世界不同的國家
[00:08:49.300 --> 00:08:50.300]  五千多個牧師
[00:08:50.300 --> 00:08:52.300]  去到這個地方
[00:08:52.300 --> 00:08:53.300]  去到德州
[00:08:53.300 --> 00:08:54.300]  一個很熱的地方
[00:08:54.300 --> 00:08:57.300]  來參加一個研討會
[00:08:57.300 --> 00:08:59.300]  這個研討會是四日三夜
[00:08:59.300 --> 00:09:00.300]  當時我去到
[00:09:00.300 --> 00:09:02.300]  尾二那一晚
[00:09:02.300 --> 00:09:04.300]  因為有一個牧師上台講道
[00:09:04.300 --> 00:09:05.300]  他上台講道
[00:09:05.300 --> 00:09:09.300]  我已經有很大的抗拒
[00:09:09.300 --> 00:09:10.300]  因為他一上台講道
[00:09:10.300 --> 00:09:11.300]  就趴在地上
[00:09:11.300 --> 00:09:13.300]  一上台就趴在地上
[00:09:13.300 --> 00:09:15.300]  我牧師如果上台掉在地上
[00:09:15.300 --> 00:09:16.300]  要不就腦充血
[00:09:16.300 --> 00:09:18.300]  要不就完蛋了
[00:09:18.300 --> 00:09:21.300]  他要兩個大隻佬扶起牧師
[00:09:21.300 --> 00:09:23.300]  真的扶起他
[00:09:23.300 --> 00:09:25.300]  放在他台前面
[00:09:25.300 --> 00:09:27.300]  他整晚這樣講道
[00:09:27.300 --> 00:09:28.300]  因為他一放手
[00:09:28.300 --> 00:09:29.300]  就會掉在地上
[00:09:29.300 --> 00:09:31.300]  我說搞錯
[00:09:31.300 --> 00:09:33.300]  牧師整天躺在地上
[00:09:33.300 --> 00:09:34.300]  不太明白
[00:09:34.300 --> 00:09:35.300]  他就說
[00:09:35.300 --> 00:09:37.300]  神的榮耀很大
[00:09:37.300 --> 00:09:39.300]  他不能夠暫著侍奉神
[00:09:39.300 --> 00:09:40.300]  我都不太明白
[00:09:40.300 --> 00:09:41.300]  不太覺
[00:09:41.300 --> 00:09:42.300]  不太覺榮耀
[00:09:42.300 --> 00:09:44.300]  榮耀兩個字在這裡
[00:09:44.300 --> 00:09:46.300]  他講道講得很好
[00:09:46.300 --> 00:09:47.300]  講得非常好
[00:09:47.300 --> 00:09:48.300]  他講道講什麼呢
[00:09:48.300 --> 00:09:50.300]  他說我們做牧者
[00:09:50.300 --> 00:09:54.300]  要追求百分之一百勝結的方向
[00:09:54.300 --> 00:09:56.300]  我們要追求百分之一百勝結
[00:09:56.300 --> 00:09:58.300]  今天我們未必百分之一百勝結
[00:09:58.300 --> 00:10:01.300]  我們走向百分之一百勝結的方向
[00:10:01.300 --> 00:10:02.300]  他講道的時候
[00:10:02.300 --> 00:10:04.300]  忽然間問我們五千多個會眾
[00:10:04.300 --> 00:10:08.300]  他說你們誰要受聖靈
[00:10:08.300 --> 00:10:11.300]  我說我們五千多個牧師
[00:10:11.300 --> 00:10:13.300]  誰沒有聖靈
[00:10:13.300 --> 00:10:14.300]  然後他說
[00:10:14.300 --> 00:10:16.300]  誰要受聖靈就舉手
[00:10:16.300 --> 00:10:17.300]  舉手
[00:10:17.300 --> 00:10:18.300]  好啊
[00:10:18.300 --> 00:10:19.300]  你覺得我有沒有舉手
[00:10:19.300 --> 00:10:20.300]  你覺得我有沒有舉手
[00:10:20.300 --> 00:10:21.300]  我有沒有舉手
[00:10:21.300 --> 00:10:22.300]  沒有
[00:10:22.300 --> 00:10:23.300]  有沒有人覺得我舉手
[00:10:23.300 --> 00:10:25.300]  有舉手嗎
[00:10:25.300 --> 00:10:26.300]  兩個都對
[00:10:26.300 --> 00:10:29.300]  為什麼呢 我舉了一半
[00:10:29.300 --> 00:10:31.300]  因為我很害怕
[00:10:31.300 --> 00:10:32.300]  我也不知道發生什麼事
[00:10:32.300 --> 00:10:33.300]  舉高一點
[00:10:33.300 --> 00:10:35.300]  我也不知道發生什麼事
[00:10:35.300 --> 00:10:36.300]  當我舉了一半的時候
[00:10:36.300 --> 00:10:37.300]  這個牧師
[00:10:37.300 --> 00:10:40.300]  他趴在桌子上
[00:10:40.300 --> 00:10:42.300]  麥克風在耳朵上
[00:10:42.300 --> 00:10:44.300]  他就這樣講道
[00:10:44.300 --> 00:10:45.300]  看到那麼多人舉手
[00:10:45.300 --> 00:10:46.300]  然後他說
[00:10:46.300 --> 00:10:49.300]  呼 吹一口氣
[00:10:49.300 --> 00:10:50.300]  他呼 吹一口氣
[00:10:50.300 --> 00:10:52.300]  當時他吹一口氣的時候
[00:10:52.300 --> 00:10:54.300]  我第一反應
[00:10:54.300 --> 00:10:55.300]  我也是牧師
[00:10:55.300 --> 00:10:56.300]  我也認識聖經
[00:10:56.300 --> 00:10:58.300]  我記得耶穌試過一個行動
[00:10:58.300 --> 00:11:00.300]  就是他吹一口氣
[00:11:00.300 --> 00:11:02.300]  那些門徒就受了聖靈
[00:11:02.300 --> 00:11:03.300]  悠揚呼音
[00:11:03.300 --> 00:11:05.300]  當他呼 吹一口氣的時候
[00:11:05.300 --> 00:11:06.300]  我的腦袋就說
[00:11:06.300 --> 00:11:07.300]  耶穌咩
[00:11:07.300 --> 00:11:09.300]  我是耶穌咩
[00:11:09.300 --> 00:11:10.300]  大家明白我的意思嗎
[00:11:10.300 --> 00:11:11.300]  呼 吹一口氣
[00:11:11.300 --> 00:11:12.300]  我是耶穌咩
[00:11:12.300 --> 00:11:15.300]  同一時間
[00:11:15.300 --> 00:11:16.300]  我感受到一陣風
[00:11:16.300 --> 00:11:19.300]  從頭到腳包著我
[00:11:19.300 --> 00:11:21.300]  當時我馬上到處看
[00:11:21.300 --> 00:11:23.300]  嘩 哪裡有冷氣吹我
[00:11:23.300 --> 00:11:24.300]  哪裡有風扇吹我
[00:11:24.300 --> 00:11:25.300]  各位電視節目
[00:11:25.300 --> 00:11:26.300]  剛才有沒有風
[00:11:26.300 --> 00:11:27.300]  沒有的
[00:11:27.300 --> 00:11:28.300]  你沒有舉手
[00:11:28.300 --> 00:11:29.300]  你沒有舉手
[00:11:29.300 --> 00:11:30.300]  你舉手的時候有風
[00:11:30.300 --> 00:11:31.300]  呼 你沒有風
[00:11:31.300 --> 00:11:33.300]  我不明白
[00:11:33.300 --> 00:11:34.300]  這個牧師繼續說道
[00:11:34.300 --> 00:11:35.300]  說得非常之好
[00:11:35.300 --> 00:11:36.300]  因為我們要聖潔
[00:11:36.300 --> 00:11:38.300]  很好
[00:11:38.300 --> 00:11:41.300]  然後他又問第二次
[00:11:41.300 --> 00:11:43.300]  他說誰要受聖靈
[00:11:43.300 --> 00:11:45.300]  這次是真的
[00:11:45.300 --> 00:11:47.300]  我是舉高手
[00:11:47.300 --> 00:11:49.300]  我到處看
[00:11:49.300 --> 00:11:51.300]  肯定沒有風吹我
[00:11:51.300 --> 00:11:53.300]  肯定沒有
[00:11:53.300 --> 00:11:56.300]  他又呼 吹一口氣
[00:11:56.300 --> 00:12:00.300]  我真的全身有陣很強的風
[00:12:00.300 --> 00:12:02.300]  從頭到腳包著我
[00:12:02.300 --> 00:12:03.300]  弟兄姊妹
[00:12:03.300 --> 00:12:07.300]  為什麼我從來都不公開講這個經驗
[00:12:07.300 --> 00:12:10.300]  因為很多時候信徒的經驗
[00:12:10.300 --> 00:12:12.300]  有時他分享的時候
[00:12:12.300 --> 00:12:15.300]  成為了一個真理
[00:12:15.300 --> 00:12:18.300]  我很怕這陣風成為真理
[00:12:18.300 --> 00:12:19.300]  意思就是說
[00:12:19.300 --> 00:12:20.300]  今天弟兄姊妹快點舉手
[00:12:20.300 --> 00:12:22.300]  有沒有風
[00:12:22.300 --> 00:12:23.300]  我現在吹了
[00:12:23.300 --> 00:12:24.300]  你看有沒有風
[00:12:24.300 --> 00:12:25.300]  我很怕是這樣
[00:12:25.300 --> 00:12:27.300]  這個也是靈陰派和風陰派
[00:12:27.300 --> 00:12:29.300]  很多時候的爭拗
[00:12:29.300 --> 00:12:31.300]  究竟這件事
[00:12:31.300 --> 00:12:33.300]  有時我們不覺意
[00:12:33.300 --> 00:12:35.300]  我們經歷了這陣風之後
[00:12:35.300 --> 00:12:37.300]  我就會強調這陣風
[00:12:37.300 --> 00:12:38.300]  去到一個地步
[00:12:38.300 --> 00:12:39.300]  各位弟兄姊妹
[00:12:39.300 --> 00:12:40.300]  你一定要有風
[00:12:40.300 --> 00:12:44.300]  當然我們屯門堂的主人牧師
[00:12:44.300 --> 00:12:45.300]  李牧師
[00:12:45.300 --> 00:12:46.300]  他沒有風的
[00:12:46.300 --> 00:12:48.300]  他沒有試過有風吹他
[00:12:48.300 --> 00:12:52.300]  但他試過大笑holy laugh
[00:12:52.300 --> 00:12:53.300]  笑了一個小時
[00:12:53.300 --> 00:12:54.300]  你試一下笑一個小時
[00:12:54.300 --> 00:12:55.300]  看他累不累
[00:12:55.300 --> 00:12:56.300]  現在開始笑
[00:12:56.300 --> 00:12:57.300]  笑到完了崇拜
[00:12:57.300 --> 00:12:58.300]  他又幫人祈禱
[00:12:58.300 --> 00:13:00.300]  哈哈哈哈
