
[00:00:00.000 --> 00:00:02.640]  很高興再次和大家在港台見面
[00:02:37.040 --> 00:02:40.760]  所以很小的時候醫生已經跟她說是無藥可救
[00:02:40.760 --> 00:02:41.680]  是終身殘廢
[00:02:41.680 --> 00:02:47.600]  當時的社會也不太接受有殘疾的人
[00:02:47.600 --> 00:02:50.440]  當時的社會也不太接受有殘疾的人
[00:02:50.440 --> 00:02:51.760]  她的年紀跟我一樣
[00:02:51.760 --> 00:02:53.080]  是同一年出生的
[00:02:53.080 --> 00:02:55.200]  她的年紀跟我是同一年出生的
[00:02:55.200 --> 00:02:59.240]  就說尤其在東方中國人社會
[00:02:59.240 --> 00:03:00.640]  很多人是不接受的
[00:03:00.640 --> 00:03:03.520]  尤其在東方中國人的地方是不能接受的
[00:03:03.520 --> 00:03:04.560]  她覺得你是傻的
[00:03:04.560 --> 00:03:05.480]  是白癡的
[00:03:05.480 --> 00:03:06.680]  她覺得你是傻的
[00:03:06.680 --> 00:03:07.040]  是白癡的
[00:03:07.040 --> 00:03:08.480]  其實她老一點也沒有問題
[00:03:08.480 --> 00:03:10.160]  她想事情是沒有問題的
[00:03:10.160 --> 00:03:11.680]  其實她腦筋是沒有問題
[00:03:11.680 --> 00:03:13.280]  她想事情是完全沒有問題的
[00:03:13.280 --> 00:03:16.880]  她兩歲那年有一次就在窗口爬了出街
[00:03:16.880 --> 00:03:19.600]  她兩歲那年有一次就在窗口爬了出街
[00:03:19.600 --> 00:03:21.040]  她父母其實不讓她出街
[00:03:21.040 --> 00:03:22.560]  因為不安全
[00:03:22.560 --> 00:03:25.280]  她父母不會讓她們出街
[00:03:25.280 --> 00:03:26.840]  因為那是不安全的
[00:03:26.840 --> 00:03:28.920]  她鄰居是第一次見到她
[00:03:28.920 --> 00:03:31.040]  因為她的鄰居是第一次見到她
[00:03:31.040 --> 00:03:32.880]  她說是這樣的樣子
[00:03:32.880 --> 00:03:34.320]  他們就說是這個樣子
[00:03:34.320 --> 00:03:36.400]  都沒有什麼救了
[00:03:36.400 --> 00:03:38.280]  就說沒有救了
[00:03:38.280 --> 00:03:43.320]  唯一的辦法就是將來在馬戲班那裡表演就行了
[00:03:43.320 --> 00:03:46.880]  唯一的辦法就是將來在馬戲班那裡表演就行了
[00:03:46.880 --> 00:03:50.240]  可不可以想像今天這個年代我們這樣說話
[00:03:50.240 --> 00:03:53.000]  我們想像在這個年代我們說這樣的話
[00:03:53.000 --> 00:03:55.440]  但黃美蓮的爸爸是個牧師
[00:03:55.440 --> 00:03:58.240]  但黃美蓮的爸爸是牧師
[00:03:58.240 --> 00:03:59.280]  很愛主的
[00:03:59.280 --> 00:04:00.360]  他是一個很愛主的人
[00:04:00.360 --> 00:04:03.440]  他很明白上帝所賜的一定是好的
[00:04:03.440 --> 00:04:06.440]  他所明白的是上帝所賜的一定是最好的
[00:04:06.440 --> 00:04:08.520]  後來她入學的時候有個老師
[00:04:08.520 --> 00:04:09.720]  特別是特殊學校的老師
[00:04:09.720 --> 00:04:12.480]  就覺得她原來對美術很有天份
[00:04:12.480 --> 00:04:14.320]  因為她進上學校的時候
[00:04:14.320 --> 00:04:17.480]  她覺得她對音樂是特別有天份
[00:04:17.480 --> 00:04:18.600]  對美術很有天份
[00:04:18.600 --> 00:04:19.680]  是美術特別有天份
[00:04:19.680 --> 00:04:23.160]  其實她的腦袋是沒有問題的
[00:04:23.160 --> 00:04:24.160]  是很聰明的
[00:04:24.160 --> 00:04:26.160]  她的腦筋是沒有問題
[00:04:26.160 --> 00:04:27.080]  她是很聰明的
[00:04:27.080 --> 00:04:30.880]  那父母就專門在這方面培養她
[00:04:30.880 --> 00:04:35.120]  父母就將她在這方面去培養她
[00:04:35.120 --> 00:04:38.080]  後來1978年
[00:04:38.080 --> 00:04:42.280]  整個家庭就因為這個緣故移民到美國
[00:04:42.280 --> 00:04:44.920]  在1978年因為這個緣故
[00:04:44.920 --> 00:04:47.120]  他們一家人移民到美國
[00:04:47.120 --> 00:04:50.800]  因為美國一方面對有殘疾的人
[00:04:50.800 --> 00:04:52.880]  可以幫助大很多
[00:04:52.880 --> 00:04:56.480]  因為美國對這方面的幫助是很大的
[00:04:56.480 --> 00:04:58.680]  她居然進了大學
[00:04:58.680 --> 00:05:00.640]  她居然上了大學
[00:05:00.640 --> 00:05:02.960]  讀心理學和美術
[00:05:02.960 --> 00:05:05.520]  她讀心理學和美術
[00:05:05.520 --> 00:05:08.000]  拿了學士的學位
[00:05:08.000 --> 00:05:09.480]  她拿了學術的學位
[00:05:09.480 --> 00:05:10.880]  碩士的學位
[00:05:10.880 --> 00:05:13.960]  碩士的學位
[00:05:13.960 --> 00:05:16.560]  還有博士學位
[00:05:16.560 --> 00:05:18.040]  還有博士學位
[00:05:18.040 --> 00:05:19.400]  真的不簡單
[00:05:19.400 --> 00:05:20.280]  那真的是不簡單
[00:05:20.280 --> 00:05:22.120]  所以是王美蓮博士
[00:05:22.120 --> 00:05:23.600]  她是王美蓮博士
[00:05:23.600 --> 00:05:25.280]  她畫的畫是很漂亮的
[00:05:25.280 --> 00:05:26.920]  她畫的畫是很美
[00:05:26.920 --> 00:05:28.800]  這首歌是專門
[00:05:28.800 --> 00:05:30.640]  是王麗玲為她寫的
[00:05:30.640 --> 00:05:34.120]  這首歌是王麗玲特意給她寫的
[00:05:34.120 --> 00:05:35.560]  王美蓮自己填詞
[00:05:35.560 --> 00:05:36.520]  因為王美蓮她自己填詞
[00:05:36.520 --> 00:05:38.800]  所以她就說如果我能唱
[00:05:38.800 --> 00:05:40.680]  所以她才說如果我能唱
[00:05:40.680 --> 00:05:42.640]  就算她唱不到
[00:05:42.640 --> 00:05:44.280]  就算她唱不出來
[00:05:44.280 --> 00:05:46.880]  她也可以敬拜神
[00:05:46.880 --> 00:05:50.200]  她可以看到大自然那些美麗的東西
[00:05:50.200 --> 00:05:51.880]  她可以看到大自然的美麗
[00:05:51.880 --> 00:05:53.880]  她也可以將榮耀歸給神
[00:05:53.880 --> 00:05:56.320]  她也可以將榮耀歸給神
[00:05:56.320 --> 00:05:58.480]  這是一個正確的人生觀
[00:05:58.480 --> 00:05:59.800]  這是一個正確的人生觀
[00:05:59.800 --> 00:06:01.400]  很多時候我們順境的時候
[00:06:01.400 --> 00:06:04.000]  我們就「哈利路亞」很感謝神
[00:06:04.000 --> 00:06:05.360]  許多時候我們順境的時候
[00:06:05.360 --> 00:06:07.440]  我們就「哈利路亞」敬拜神
[00:06:07.440 --> 00:06:10.080]  我們遇到困難的時候就埋怨
[00:06:10.080 --> 00:06:12.160]  我們遇到困難的時候就埋怨
[00:06:12.160 --> 00:06:14.760]  但神說無論你是順境或逆境
[00:06:14.760 --> 00:06:16.400]  但神說無論你是順境或逆境
[00:06:16.400 --> 00:06:18.720]  無論你是富貴或貧窮
[00:06:18.720 --> 00:06:20.360]  無論你是富貴或貧窮
[00:06:20.360 --> 00:06:22.560]  無論你是健康或生病
[00:06:22.560 --> 00:06:24.080]  無論你是健康或生病
[00:06:24.080 --> 00:06:25.640]  神都是與我們同在
[00:06:25.640 --> 00:06:27.280]  神都是與我們同在
[00:06:27.280 --> 00:06:30.320]  神不會遺棄我們每一個兒女
[00:06:30.320 --> 00:06:32.240]  神不會遺棄我們每一個兒女
[00:06:32.240 --> 00:06:36.080]  這是基督徒應該要有的人生觀
[00:06:36.080 --> 00:06:38.000]  是我們基督徒應該要有的人生觀
[00:06:38.000 --> 00:06:40.480]  在人生觀講了很多集
[00:06:40.480 --> 00:06:42.480]  我們在人生觀講了很多集
[00:06:42.480 --> 00:06:43.520]  今天差不多來到最後
[00:06:43.520 --> 00:06:46.560]  我們一定要講一下金錢、財富
[00:06:46.560 --> 00:06:49.000]  今天來到最後我們要說金錢、財富
[00:06:49.000 --> 00:06:52.200]  因為金錢、財富在這個世界影響我們很大
[00:06:52.200 --> 00:06:55.120]  因為金錢、財富在我們世界影響很大
[00:06:55.120 --> 00:06:57.880]  從小父母就說要用心讀書
[00:06:57.880 --> 00:07:00.720]  從小父母就說要認真讀書
[00:07:00.720 --> 00:07:02.200]  為什麼呢?
[00:07:02.200 --> 00:07:03.400]  賺多一點錢
[00:07:03.400 --> 00:07:05.200]  要多賺一些錢
[00:07:05.200 --> 00:07:06.360]  一定是這樣說的
[00:07:06.360 --> 00:07:07.360]  一定會這樣說
[00:07:07.360 --> 00:07:08.840]  做生意會發達
[00:07:08.840 --> 00:07:10.160]  做生意會發達
[00:07:10.160 --> 00:07:11.680]  打工仔沒有出息
[00:07:11.680 --> 00:07:13.400]  打工是沒有出息
[00:07:13.400 --> 00:07:17.040]  這些從小的老人家已經是跟我們灌輸的知識
[00:07:17.040 --> 00:07:20.600]  這是自小老人家跟我們灌輸的知識
[00:07:20.600 --> 00:07:22.680]  沒有錢就萬萬不能
[00:07:22.680 --> 00:07:24.200]  就說沒有錢就萬萬不能
[00:07:24.200 --> 00:07:26.200]  這些我們從小聽得多
[00:07:26.200 --> 00:07:27.480]  那是我們從小就聽得多
[00:07:27.480 --> 00:07:29.800]  錢的確是很重要
[00:07:29.800 --> 00:07:32.440]  我們知道錢的確是很重要
[00:07:32.440 --> 00:07:35.560]  但是我們一定要有一個正確的人生觀
[00:07:35.560 --> 00:07:38.960]  但是我們一定要有一個正確的人生觀
[00:07:38.960 --> 00:07:41.880]  有一部電影叫做《茶花女》
[00:07:41.880 --> 00:07:43.720]  有一部電影叫做《茶花女》
[00:07:43.720 --> 00:07:45.440]  其實是改編一本書
[00:07:45.440 --> 00:07:47.240]  它是改編一本書
[00:07:47.240 --> 00:07:50.240]  這本書其中有一句是名句
[00:07:50.240 --> 00:07:53.320]  這本書其中有一句是名句
[00:07:53.320 --> 00:07:56.640]  它說金錢是我們一個好僕人
[00:07:56.640 --> 00:07:58.480]  它說金錢是我們的好僕人
[00:07:58.480 --> 00:08:00.560]  但是一個很壞的主人
[00:08:00.560 --> 00:08:02.680]  但是一個很壞的主人
[00:08:02.680 --> 00:08:08.120]  如果我們是主人我們控制金錢是很好的
[00:08:08.120 --> 00:08:11.120]  如果我們是主人可以控制金錢是很好
[00:08:11.120 --> 00:08:14.600]  但是如果被金錢當作主人來控制我們
[00:08:14.600 --> 00:08:16.720]  金錢就是一件很差的事情
[00:08:16.720 --> 00:08:18.840]  如果讓金錢是主人控制我們
[00:08:18.840 --> 00:08:20.480]  那金錢是很差的一個事情
[00:08:20.480 --> 00:08:23.400]  所以很多罪惡都是跟錢有關的
[00:08:23.400 --> 00:08:25.800]  所以許多罪惡都是跟錢有關的
[00:08:25.800 --> 00:08:27.680]  你問問做警察的朋友
[00:08:27.680 --> 00:08:29.040]  你可以問問做警察的朋友
[00:08:29.040 --> 00:08:31.760]  他抓的犯多數都是跟錢有關的
[00:08:31.760 --> 00:08:34.040]  他抓的犯人都是跟錢有關的
[00:08:34.040 --> 00:08:35.080]  打劫啊
[00:08:35.080 --> 00:08:35.600]  打劫
[00:08:35.600 --> 00:08:36.280]  偷東西啊
[00:08:36.280 --> 00:08:36.880]  偷東西
[00:08:36.880 --> 00:08:38.240]  偷鴨拐騙啊
[00:08:38.240 --> 00:08:38.960]  偷騙
[00:08:38.960 --> 00:08:42.680]  十樣罪我相信九樣罪都跟錢有關的
[00:08:42.680 --> 00:08:45.560]  十宗罪可能有九宗罪是跟錢有關的
[00:08:45.560 --> 00:08:47.160]  家庭糾紛
[00:08:47.160 --> 00:08:47.920]  家庭糾紛
[00:08:47.920 --> 00:08:49.240]  夫妻不和
[00:08:49.240 --> 00:08:50.600]  夫妻不和
[00:08:50.600 --> 00:08:52.440]  父母跟兒女不和
[00:08:52.440 --> 00:08:53.520]  父母跟兒女不和
[00:08:53.520 --> 00:08:55.640]  很多也跟金錢有關的
[00:08:55.640 --> 00:08:57.040]  許多跟金錢有關
[00:08:57.040 --> 00:08:58.840]  好的朋友都沒得做了
[00:08:58.840 --> 00:09:00.000]  好的朋友也不能做了
[00:09:00.000 --> 00:09:02.240]  也都是因為金錢的糾紛
[00:09:02.240 --> 00:09:03.720]  也是因為金錢的糾紛
[00:09:03.720 --> 00:09:05.800]  差不多每一樣不好的東西
[00:09:05.800 --> 00:09:08.320]  都是可以跟錢有關的
[00:09:08.320 --> 00:09:10.160]  差不多每一樣不好的事情
[00:09:10.160 --> 00:09:11.120]  都跟錢有關的
[00:09:11.120 --> 00:09:15.000]  所以基督徒一定要有一個正確的財富觀
[00:09:15.000 --> 00:09:17.320]  所以基督徒一定要有一個正確的財富觀
[00:09:17.320 --> 00:09:19.040]  正確的金錢觀
[00:09:19.040 --> 00:09:19.880]  正確的金錢觀
[00:09:19.880 --> 00:09:22.360]  如果不是就好像剛才提摩太太的前書這樣說
[00:09:22.360 --> 00:09:24.400]  要不然就跟剛剛提摩太太的前書這樣說
[00:09:24.400 --> 00:09:27.400]  我們就陷入這個錢財的羅網裡面
[00:09:27.400 --> 00:09:29.000]  我們就陷入錢財的羅網裡面
[00:09:29.000 --> 00:09:32.280]  就好像被錢綁住了我們
[00:09:32.280 --> 00:09:33.720]  就好像被錢綁住了我們一樣
[00:09:33.720 --> 00:09:34.880]  我們不會開心
[00:09:34.880 --> 00:09:35.480]  我們不會開心
[00:09:35.480 --> 00:09:37.280]  你賺多少都不會開心
[00:09:37.280 --> 00:09:38.600]  你賺多少錢也不開心
[00:09:38.600 --> 00:09:41.000]  沒錯,錢是可以買到很多東西
[00:09:41.000 --> 00:09:43.000]  沒錯,錢可以買很多東西
[00:09:43.000 --> 00:09:45.200]  但我知道錢是很多東西都買不到
[00:09:45.200 --> 00:09:47.440]  但我們知道錢是有許多東西買不到
[00:09:47.440 --> 00:09:50.600]  最近上網看到一篇一段東西這樣說
[00:09:50.600 --> 00:09:52.560]  我最近上網看了一段文
[00:09:52.560 --> 00:09:54.560]  他說錢你可以買一張床
[00:09:54.560 --> 00:09:56.120]  他說錢可以買一張床
[00:09:56.120 --> 00:09:57.760]  但買不到睡眠是不是
[00:09:57.760 --> 00:09:58.800]  但買不到睡眠
[00:09:58.800 --> 00:10:01.440]  你幾萬元買張床都可以的
[00:10:01.440 --> 00:10:03.920]  你幾萬塊買一張床也可以
[00:10:03.920 --> 00:10:05.240]  但如果你有很多憂慮
[00:10:05.240 --> 00:10:07.720]  有失眠的你睡不著覺都沒有用
[00:10:07.720 --> 00:10:10.720]  但是你有許多憂慮和失眠的
[00:10:10.720 --> 00:10:12.640]  那你一張好床也用不了
[00:10:12.640 --> 00:10:16.720]  錢你可以買到很漂亮的鐘錶是不是
[00:10:16.720 --> 00:10:20.720]  錢可以買很漂亮的鐘錶
[00:10:20.720 --> 00:10:24.280]  我很喜歡去看那些漂亮的手錶
[00:10:24.280 --> 00:10:26.160]  我很喜歡去看手錶
[00:10:26.160 --> 00:10:29.440]  去倫敦的大公司我可以去看一下
[00:10:29.440 --> 00:10:32.040]  我可以去倫敦的大公司去看一下
[00:10:32.040 --> 00:10:35.320]  最便宜的手錶也要十幾萬
[00:10:35.320 --> 00:10:36.960]  最便宜的是要十幾萬
[00:10:36.960 --> 00:10:38.200]  我也是看的
[00:10:38.200 --> 00:10:38.960]  我只是看看而已
[00:10:38.960 --> 00:10:40.560]  但是你買不到什麼
[00:10:40.560 --> 00:10:43.120]  但你買不到失去的時間
[00:10:43.120 --> 00:10:44.800]  你買不到的是失去的時間
[00:10:44.800 --> 00:10:47.040]  你十幾萬的手錶怎麼樣
[00:10:47.040 --> 00:10:48.160]  十幾萬的手錶
[00:10:48.160 --> 00:10:50.560]  光陰時間就這樣過去了
[00:10:50.560 --> 00:10:52.280]  光陰時間就這樣過去了
[00:10:52.280 --> 00:10:54.440]  有錢你可以買很多書
[00:10:54.440 --> 00:10:56.360]  有錢你可以買很多書
[00:10:56.360 --> 00:10:58.440]  不代表你買到知識回來
[00:10:58.440 --> 00:11:00.600]  但不代表你可以買到知識
[00:11:00.600 --> 00:11:02.720]  知識是要慢慢上學
[00:11:02.720 --> 00:11:05.360]  知識是要慢慢去學習
[00:11:05.360 --> 00:11:06.160]  去學習
[00:11:06.160 --> 00:11:07.480]  不是可以買回來的
[00:11:07.480 --> 00:11:08.400]  不是買回來
[00:11:08.400 --> 00:11:08.960]  是不是
[00:11:08.960 --> 00:11:12.120]  有錢可以買到很多藥物是不是
[00:11:12.120 --> 00:11:14.640]  有錢可以買很多藥物
[00:11:14.640 --> 00:11:15.720]  買不到健康
[00:11:15.720 --> 00:11:16.600]  但買不到健康
[00:11:16.600 --> 00:11:17.880]  健康怎麼買
[00:11:17.880 --> 00:11:18.680]  你健康怎麼買
[00:11:18.680 --> 00:11:19.840]  是不是你買到很多藥
[00:11:19.840 --> 00:11:22.080]  最貴最漂亮的藥怎麼辦
[00:11:22.080 --> 00:11:24.400]  最貴最好的藥你可以買得到
[00:11:24.400 --> 00:11:26.280]  有錢可以買到娛樂
[00:11:26.280 --> 00:11:27.440]  有錢可以買娛樂
[00:11:27.440 --> 00:11:28.960]  有錢真的什麼都可以
[00:11:28.960 --> 00:11:30.080]  就是有錢就什麼都可以
[00:11:30.080 --> 00:11:32.240]  有個很有錢的
[00:11:32.240 --> 00:11:33.480]  我們叫Playboy
[00:11:33.480 --> 00:11:34.840]  花花公子
[00:11:34.840 --> 00:11:36.520]  我們知道有一個很有錢的
[00:11:36.520 --> 00:11:38.200]  叫花花公主
[00:11:38.200 --> 00:11:40.680]  她開生日派對
[00:11:40.680 --> 00:11:42.280]  然後她開生日派對的時候
[00:11:42.280 --> 00:11:44.440]  她就一百萬美金
[00:11:44.440 --> 00:11:46.600]  去請一個最有名的女歌星
[00:11:46.600 --> 00:11:48.640]  來她派對唱歌
[00:11:48.640 --> 00:11:52.240]  然後她一百萬請一個最好的女歌星
[00:11:52.240 --> 00:11:53.320]  來唱歌
[00:11:53.320 --> 00:11:54.520]  一百萬美金
[00:11:54.520 --> 00:11:56.120]  就是一百萬美金
[00:11:56.120 --> 00:11:57.560]  差不多一千萬港幣
[00:11:57.560 --> 00:11:58.920]  差不多是一千萬港幣
[00:11:58.920 --> 00:12:00.240]  你唱半個小時
[00:12:00.240 --> 00:12:01.480]  只唱半個小時
[00:12:01.480 --> 00:12:03.040]  那她的錢是多
[00:12:03.040 --> 00:12:04.080]  她錢是很多
[00:12:04.080 --> 00:12:05.920]  但是你有錢買到娛樂
[00:12:05.920 --> 00:12:07.600]  但是她有錢可以買娛樂
[00:12:07.600 --> 00:12:09.600]  但是你買不到內心那種
[00:12:09.600 --> 00:12:11.400]  喜樂和平安是不是
[00:12:11.400 --> 00:12:15.000]  但她不能買心裡面的喜樂和平安
[00:12:15.000 --> 00:12:17.760]  最後你有錢你買到很漂亮的房子
[00:12:17.760 --> 00:12:21.080]  最後你有錢買一座很漂亮的房子
[00:12:21.080 --> 00:12:22.400]  買不到一個家
[00:12:22.400 --> 00:12:23.400]  但買不到一個家
[00:12:23.400 --> 00:12:24.400]  如果你家庭不和
[00:12:24.400 --> 00:12:26.240]  你住多漂亮的房子都沒有用
[00:12:26.240 --> 00:12:27.440]  如果你家庭不和
[00:12:27.440 --> 00:12:28.680]  住多美的房子
[00:12:28.680 --> 00:12:30.080]  雖然上網有些好東西
[00:12:30.080 --> 00:12:31.840]  不是說全部不好的東西
[00:12:31.840 --> 00:12:34.760]  所以有時候上網也有一些好的東西
[00:12:34.760 --> 00:12:36.320]  那我覺得是挺有意思的
[00:12:36.320 --> 00:12:37.480]  我覺得是挺有意思的
[00:12:37.480 --> 00:12:40.480]  所以基督徒有一個正確的財富觀
[00:12:40.480 --> 00:12:42.080]  是很重要的
[00:12:42.080 --> 00:12:44.560]  所以基督徒有一個正確的財富觀
[00:12:44.560 --> 00:12:45.480]  是很重要的
[00:12:45.480 --> 00:12:46.880]  那首先我們看一下
[00:12:46.880 --> 00:12:48.960]  錢究竟是什麼來的
[00:12:48.960 --> 00:12:51.640]  首先我們要看錢究竟是什麼
[00:12:51.640 --> 00:12:54.120]  就是聖經怎樣看金錢
[00:12:54.120 --> 00:12:55.600]  聖經是怎樣看金錢的
[00:12:55.600 --> 00:12:58.240]  首先我們今天去揭多一點聖經
[00:12:58.240 --> 00:13:00.320]  就在傳道書那裡
[00:13:00.320 --> 00:13:01.960]  我們先看看傳道書
[00:13:01.960 --> 00:13:05.400]  傳道書五章十九節
[00:13:05.400 --> 00:13:07.160]  傳道書五章十九節
[00:13:07.160 --> 00:13:09.240]  傳道書的作者是所羅門王
[00:13:09.240 --> 00:13:10.760]  是皇帝來的
[00:13:10.760 --> 00:13:13.280]  傳道書的作者是所羅門王
[00:13:13.280 --> 00:13:14.240]  他是皇帝
[00:13:14.240 --> 00:13:16.520]  那五章十九節那裡怎麼說呢
[00:13:16.520 --> 00:13:17.880]  五章十九節是怎樣說呢
[00:13:17.880 --> 00:13:21.480]  所羅門是一個很有智慧的人
[00:13:21.480 --> 00:13:23.960]  所羅門是一個很有智慧的人
[00:13:23.960 --> 00:13:25.040]  五章十九節他說
[00:13:25.040 --> 00:13:29.640]  而且一個人蒙神賞賜財富與資產
[00:13:29.640 --> 00:13:33.720]  而且一個人蒙神賞賜財富與資產
[00:13:33.720 --> 00:13:35.880]  又能使他享用
[00:13:35.880 --> 00:13:37.320]  又使他能享用
[00:13:37.320 --> 00:13:40.960]  能獲取自己當有的報償
[00:13:40.960 --> 00:13:43.080]  能獲取自己當有的報償
[00:13:43.080 --> 00:13:45.280]  在他的勞碌中喜樂
[00:13:45.280 --> 00:13:47.200]  在他的勞碌中喜樂
[00:13:47.200 --> 00:13:49.960]  這是神的賞賜
[00:13:49.960 --> 00:13:51.600]  這是神的賞賜
[00:13:51.600 --> 00:13:54.400]  這裡很清楚告訴我們
[00:13:54.400 --> 00:13:55.640]  這裡很清楚告訴我們
[00:13:55.640 --> 00:13:57.920]  錢是神給我們用的
[00:13:57.920 --> 00:13:59.360]  錢是神給我們用的
[00:13:59.360 --> 00:14:01.120]  而且是神賜給我們
[00:14:01.120 --> 00:14:04.600]  而且是神賜給我們人去用的
[00:14:04.600 --> 00:14:06.400]  是神賜給我們人去用的
[00:14:06.400 --> 00:14:09.160]  所以錢本身是沒有問題的
[00:14:09.160 --> 00:14:10.560]  所以錢本身沒有問題
[00:14:10.560 --> 00:14:13.880]  我記得那時候在伊甸園的時候
[00:14:13.880 --> 00:14:15.800]  我記得那時候在伊甸園的時候
[00:14:15.800 --> 00:14:17.160]  神已經很清楚
[00:14:17.160 --> 00:14:20.280]  人犯了罪之後要人去工作
[00:14:20.280 --> 00:14:23.120]  才能夠有飯吃
[00:14:23.120 --> 00:14:24.600]  神很清楚地告訴我們
[00:14:24.600 --> 00:14:27.680]  人犯錯以後要去工作才能有飯吃
[00:14:27.680 --> 00:14:30.240]  但是工作也是神賜給他們的
[00:14:30.240 --> 00:14:31.880]  但工作也是神賜給他們的
[00:14:31.880 --> 00:14:35.960]  但是人就可以享用工作得來的成果
[00:14:35.960 --> 00:14:38.960]  但人可以享用工作得來的成果
[00:14:38.960 --> 00:14:40.000]  所以記住第一件事
[00:14:40.000 --> 00:14:42.440]  就是金錢是神賜給我們的
[00:14:42.440 --> 00:14:44.160]  所以我們記得第一件事情
[00:14:44.160 --> 00:14:45.040]  金錢是神賜給我們的
[00:14:45.040 --> 00:14:47.680]  但是我們要明白金錢是什麼
[00:14:47.680 --> 00:14:49.240]  但是我們要明白金錢是什麼
[00:14:49.240 --> 00:14:50.680]  就看回提摩泰前書
[00:14:50.680 --> 00:14:53.640]  翻到六章十七節那裡怎麼說呢?
[00:14:53.640 --> 00:14:57.560]  我們再看回提摩泰前書六章十七節是怎麼說的
