
[00:00:00.000 --> 00:00:04.000]  北京北角我們看以色列記到今次第七章
[00:04:45.000 --> 00:04:47.000]  其實第六章尾到第七章開始
[00:04:47.000 --> 00:04:50.000]  中間相距有多久的日子呢?
[00:04:50.000 --> 00:04:52.000]  有些學者研究大概有六十年
[00:04:52.000 --> 00:04:55.000]  聖殿完成之後
[00:04:55.000 --> 00:04:56.000]  到第七章
[00:04:56.000 --> 00:04:58.000]  隔了六十年才再記載
[00:04:58.000 --> 00:04:59.000]  有一個人物
[00:04:59.000 --> 00:05:00.000]  就是以斯拉出現
[00:05:00.000 --> 00:05:03.000]  然後回去教導律法
[00:05:03.000 --> 00:05:06.000]  當然很奇怪
[00:05:06.000 --> 00:05:08.000]  那時候的人是不是不懂得律法呢?
[00:05:08.000 --> 00:05:10.000]  應該不是很懂得
[00:05:10.000 --> 00:05:11.000]  或者懂得來說
[00:05:11.000 --> 00:05:12.000]  可能一知半解
[00:05:12.000 --> 00:05:15.000]  或者根本不是很將律法放在內心裡
[00:05:15.000 --> 00:05:18.000]  或者行事為人都很隨意
[00:05:18.000 --> 00:05:21.000]  所以在一個比較走樣的時候
[00:05:21.000 --> 00:05:23.000]  上帝就興起以斯拉
[00:05:23.000 --> 00:05:24.000]  回到當中
[00:05:24.000 --> 00:05:26.000]  教導他們清清楚楚
[00:05:26.000 --> 00:05:28.000]  上帝的律法是怎樣
[00:05:28.000 --> 00:05:30.000]  以至他們能夠根據律法而生活
[00:05:30.000 --> 00:05:32.000]  所以以斯拉回來
[00:05:32.000 --> 00:05:34.000]  是一個很重要的事
[00:05:34.000 --> 00:05:36.000]  我們來看看以斯拉這個人
[00:05:36.000 --> 00:05:38.000]  在第七章的一至六節裡
[00:05:38.000 --> 00:05:41.000]  記載了以斯拉這個人的身份
[00:05:41.000 --> 00:05:44.000]  因為英文很沉悶
[00:05:44.000 --> 00:05:47.000]  誰是誰的兒子
[00:05:47.000 --> 00:05:48.000]  那就不需要了
[00:05:48.000 --> 00:05:50.000]  我們先看第五節
[00:05:50.000 --> 00:05:52.000]  這裡追究到
[00:05:52.000 --> 00:05:54.000]  以斯拉的身份
[00:05:54.000 --> 00:05:58.000]  是以利亞撒大祭司亞倫的兒子
[00:05:58.000 --> 00:06:01.000]  即是以斯拉是大祭司的後裔
[00:06:01.000 --> 00:06:04.000]  你看到以斯拉的背景
[00:06:04.000 --> 00:06:05.000]  家世很不同
[00:06:05.000 --> 00:06:07.000]  很顯赫的家世
[00:06:07.000 --> 00:06:08.000]  顯赫的背景
[00:06:08.000 --> 00:06:10.000]  因為是一個祭司的家庭
[00:06:10.000 --> 00:06:12.000]  祭司的後裔
[00:06:12.000 --> 00:06:15.000]  聖經說他不單是一個祭司的身份
[00:06:15.000 --> 00:06:17.000]  有這麼好的屬靈背景
[00:06:17.000 --> 00:06:20.000]  他另外有一個身份在七章的第六節
[00:06:20.000 --> 00:06:22.000]  我們一起讀第六節
[00:06:22.000 --> 00:06:42.000]  此以斯拉從巴比倫上來,他是敏捷的文士,通達耶和華以色列神所賜摩西的律法書,皇允准他一切所求,是因為華他神的手幫助他。
[00:06:42.000 --> 00:06:44.000]  這裡記載他不單是祭司
[00:06:44.000 --> 00:06:46.000]  還是什麼身份?
[00:06:46.000 --> 00:06:47.000]  文士
[00:06:47.000 --> 00:06:49.000]  文士的身份
[00:06:49.000 --> 00:06:51.000]  兩個身份結合在一起
[00:06:51.000 --> 00:06:53.000]  這個文士的身份
[00:06:53.000 --> 00:06:56.000]  聖經形容他是一個敏捷的文士
[00:06:56.000 --> 00:07:01.000]  以及他是通達神的律法的文士
[00:07:01.000 --> 00:07:06.000]  他非常熟悉掌握到神的話語
[00:07:06.000 --> 00:07:08.000]  通達
[00:07:08.000 --> 00:07:09.000]  他熟悉
[00:07:09.000 --> 00:07:12.000]  很快一看經文就知道重點
[00:07:12.000 --> 00:07:14.000]  而且很懂得運用經文
[00:07:14.000 --> 00:07:16.000]  熟悉運用
[00:07:18.000 --> 00:07:21.000]  為什麼他那麼熟悉那麼通達呢?
[00:07:21.000 --> 00:07:24.000]  在七章第十節就告訴我們
[00:07:24.000 --> 00:07:26.000]  以斯拉有一個心字
[00:07:26.000 --> 00:07:28.000]  我們一起讀七章的第十節
[00:07:28.000 --> 00:07:29.000]  預備起
[00:07:29.000 --> 00:07:34.000]  以斯拉定志考究遵行耶和華的律法
[00:07:34.000 --> 00:07:38.000]  又將律例點將教訓以色列人
[00:07:38.000 --> 00:07:41.000]  這裡說以斯拉那麼熟悉
[00:07:41.000 --> 00:07:43.000]  原來他心裡有一個定志
[00:07:43.000 --> 00:07:45.000]  定了一個立志
[00:07:45.000 --> 00:07:47.000]  是怎樣的呢?
[00:07:47.000 --> 00:07:48.000]  要考究
[00:07:48.000 --> 00:07:50.000]  考究即是研究
[00:07:50.000 --> 00:07:51.000]  研究神的律法
[00:07:51.000 --> 00:07:53.000]  不單研究神的律法
[00:07:53.000 --> 00:07:55.000]  他要守遵行神的律法
[00:07:55.000 --> 00:07:57.000]  不單遵行神的律法
[00:07:57.000 --> 00:08:00.000]  他還要教導人
[00:08:00.000 --> 00:08:01.000]  神的律法
[00:08:01.000 --> 00:08:05.000]  這個以斯拉是一個很愛慕上帝的律法
[00:08:05.000 --> 00:08:07.000]  首先他研究
[00:08:07.000 --> 00:08:08.000]  研究聖經
[00:08:08.000 --> 00:08:09.000]  研究神的律法
[00:08:09.000 --> 00:08:13.000]  研究和讀有沒有不同的分別?
[00:08:13.000 --> 00:08:14.000]  有很不同的分別
[00:08:14.000 --> 00:08:16.000]  你拿本書來讀就讀
[00:08:16.000 --> 00:08:17.000]  你研究它的內容又如何?
[00:08:17.000 --> 00:08:19.000]  你要很多資料
[00:08:19.000 --> 00:08:21.000]  花很多時間去讀
[00:08:21.000 --> 00:08:23.000]  才能夠明瞭當中的真義
[00:08:23.000 --> 00:08:26.000]  他用一種研究聖經
[00:08:26.000 --> 00:08:28.000]  研究神的律法
[00:08:28.000 --> 00:08:30.000]  所以他很明白
[00:08:30.000 --> 00:08:31.000]  不單明白一件事
[00:08:31.000 --> 00:08:34.000]  他研究完之後就算了
[00:08:34.000 --> 00:08:35.000]  不是的
[00:08:35.000 --> 00:08:36.000]  他會遵守
[00:08:36.000 --> 00:08:37.000]  我研究完之後
[00:08:37.000 --> 00:08:39.000]  我自己會守
[00:08:39.000 --> 00:08:41.000]  實踐出來的神的說話
[00:08:41.000 --> 00:08:43.000]  有些人研究了
[00:08:43.000 --> 00:08:45.000]  但我不會去做那件事
[00:08:45.000 --> 00:08:46.000]  我告訴你他說什麼
[00:08:46.000 --> 00:08:47.000]  但我不會去做
[00:08:47.000 --> 00:08:49.000]  他研究完之後
[00:08:49.000 --> 00:08:50.000]  明白了之後
[00:08:50.000 --> 00:08:51.000]  他會實踐出來
[00:08:51.000 --> 00:08:53.000]  他覺得所研究的神的說話
[00:08:53.000 --> 00:08:56.000]  是否可行實踐運用到
[00:08:56.000 --> 00:08:57.000]  不單這樣
[00:08:57.000 --> 00:08:58.000]  他做了之後
[00:08:58.000 --> 00:09:00.000]  他還要教其他人
[00:09:00.000 --> 00:09:02.000]  他心智要教其他人
[00:09:02.000 --> 00:09:03.000]  都明白神的話
[00:09:03.000 --> 00:09:05.000]  去遵守神的話
[00:09:05.000 --> 00:09:07.000]  你看到一個人這樣立志
[00:09:07.000 --> 00:09:09.000]  去看上帝的說話
[00:09:09.000 --> 00:09:10.000]  看上帝的律法
[00:09:10.000 --> 00:09:13.000]  他會不會通達?
[00:09:13.000 --> 00:09:16.000]  我想問問大家覺得自己通不通達?
[00:09:16.000 --> 00:09:17.000]  聖經呢?
[00:09:17.000 --> 00:09:19.000]  我看到你已經有點頭暈
[00:09:19.000 --> 00:09:20.000]  比我也不敢說
[00:09:20.000 --> 00:09:21.000]  通達
[00:09:21.000 --> 00:09:23.000]  最多我熟悉多一點
[00:09:23.000 --> 00:09:25.000]  但很難過通達
[00:09:25.000 --> 00:09:27.000]  通達是什麼呢?
[00:09:27.000 --> 00:09:29.000]  你不單止明白經文說什麼
[00:09:29.000 --> 00:09:31.000]  你很靈巧地去運用
[00:09:31.000 --> 00:09:33.000]  在不同的情況處境裡
[00:09:33.000 --> 00:09:36.000]  甚至我可以教人
[00:09:36.000 --> 00:09:37.000]  教人不只是做不做
[00:09:37.000 --> 00:09:38.000]  這樣去教
[00:09:38.000 --> 00:09:40.000]  解釋了為什麼這樣做可以
[00:09:40.000 --> 00:09:41.000]  為什麼這樣做不可以
[00:09:41.000 --> 00:09:44.000]  是聖經的理由
[00:09:44.000 --> 00:09:48.000]  我想和大家看看這個問題
[00:09:48.000 --> 00:09:52.000]  這個問題看看大家通不通達
[00:09:52.000 --> 00:09:53.000]  你覺得基督徒
[00:09:53.000 --> 00:09:54.000]  可不可以吃過
[00:09:54.000 --> 00:09:57.000]  拜過偶像的食物呢?
[00:09:57.000 --> 00:09:58.000]  可不可以?
[00:09:58.000 --> 00:10:00.000]  可以就舉手吧
[00:10:00.000 --> 00:10:02.000]  有沒有人說不可以?
[00:10:02.000 --> 00:10:03.000]  有人說不可以
[00:10:03.000 --> 00:10:05.000]  有沒有人第三個答案?
[00:10:05.000 --> 00:10:08.000]  又可以又不可以
[00:10:08.000 --> 00:10:10.000]  兩個都對
[00:10:10.000 --> 00:10:12.000]  為什麼兩個都對?
[00:10:12.000 --> 00:10:14.000]  聖經有沒有地方告訴我們
[00:10:14.000 --> 00:10:15.000]  可以吃?
[00:10:15.000 --> 00:10:16.000]  有沒有地方告訴我們
[00:10:16.000 --> 00:10:19.000]  可以時候不吃?
[00:10:19.000 --> 00:10:21.000]  如果我們通達聖經的時候
[00:10:21.000 --> 00:10:22.000]  你會知道
[00:10:22.000 --> 00:10:23.000]  在羅馬書第四章
[00:10:23.000 --> 00:10:25.000]  哥倫多前書第八章和第十章
[00:10:25.000 --> 00:10:27.000]  就說過這一方面的事情
[00:10:27.000 --> 00:10:30.000]  它說了凡物都是上帝所創造的
[00:10:30.000 --> 00:10:32.000]  沒有一樣是污穢的
[00:10:32.000 --> 00:10:33.000]  你心存領袖
[00:10:33.000 --> 00:10:34.000]  潔淨的
[00:10:34.000 --> 00:10:35.000]  那就是可以吃的
[00:10:35.000 --> 00:10:37.000]  所以拜過神的偶像
[00:10:37.000 --> 00:10:38.000]  就是拜過其他偶像
[00:10:38.000 --> 00:10:40.000]  可以吃嗎?可以
[00:10:40.000 --> 00:10:42.000]  但聖經補充了一個註腳
[00:10:42.000 --> 00:10:44.000]  不要忘記這個註腳
[00:10:44.000 --> 00:10:46.000]  它註腳了一件事
[00:10:46.000 --> 00:10:47.000]  當你吃的時候
[00:10:47.000 --> 00:10:48.000]  裡面是可以吃的
[00:10:48.000 --> 00:10:50.000]  但是你發覺身邊有些人
[00:10:50.000 --> 00:10:52.000]  發覺你這樣吃的時候
[00:10:52.000 --> 00:10:54.000]  他們覺得這樣污穢
[00:10:54.000 --> 00:10:56.000]  你自己拜過神的偶像之物
[00:10:56.000 --> 00:10:57.000]  補充說
[00:10:57.000 --> 00:11:00.000]  你因為對方良心的緣故
[00:11:00.000 --> 00:11:02.000]  我寧願不吃了
[00:11:02.000 --> 00:11:04.000]  你是有吃的自由
[00:11:04.000 --> 00:11:06.000]  你有不吃的自由
[00:11:06.000 --> 00:11:08.000]  不過如果你考慮到
[00:11:08.000 --> 00:11:10.000]  其他人的心的緣故
[00:11:10.000 --> 00:11:12.000]  他覺得會影響了
[00:11:12.000 --> 00:11:14.000]  或者令他在信仰上跌到
[00:11:14.000 --> 00:11:15.000]  很困擾的時候
[00:11:15.000 --> 00:11:16.000]  那你就說
[00:11:16.000 --> 00:11:18.000]  為他對方的緣故
[00:11:18.000 --> 00:11:20.000]  我不吃了
[00:11:20.000 --> 00:11:22.000]  所以我們是可以吃的
[00:11:22.000 --> 00:11:24.000]  但如果你跟旁邊的人說
[00:11:24.000 --> 00:11:25.000]  可以吃的
[00:11:25.000 --> 00:11:26.000]  大家都明白
[00:11:26.000 --> 00:11:27.000]  這些東西祈禱之後沒事的
[00:11:27.000 --> 00:11:28.000]  這些東西上帝賜予一切
[00:11:28.000 --> 00:11:29.000]  就可以的
[00:11:29.000 --> 00:11:30.000]  大家都這樣理解
[00:11:30.000 --> 00:11:31.000]  就吃了
[00:11:31.000 --> 00:11:33.000]  所以你可以有吃
[00:11:33.000 --> 00:11:34.000]  又可以不吃
[00:11:34.000 --> 00:11:36.000]  取決於什麼
[00:11:36.000 --> 00:11:39.000]  看對方和你身邊的人怎麼樣
[00:11:39.000 --> 00:11:41.000]  當然聖經也多加一個註腳
[00:11:41.000 --> 00:11:42.000]  凡事都可行
[00:11:42.000 --> 00:11:44.000]  但不都有益處
[00:11:44.000 --> 00:11:45.000]  凡事都做
[00:11:45.000 --> 00:11:48.000]  都可以榮耀神
[00:11:48.000 --> 00:11:49.000]  當你這樣做的時候
[00:11:49.000 --> 00:11:51.000]  能不能榮耀神呢
[00:11:51.000 --> 00:11:54.000]  給我們一個考量在裡面
[00:11:54.000 --> 00:11:56.000]  我們明白了之後
[00:11:56.000 --> 00:11:57.000]  你告訴別人
[00:11:57.000 --> 00:11:59.000]  如果下一次你告訴別人
[00:11:59.000 --> 00:12:00.000]  基佗可不可以吃
[00:12:00.000 --> 00:12:01.000]  那個偶像的物
[00:12:01.000 --> 00:12:03.000]  可不可以
[00:12:03.000 --> 00:12:06.000]  在你答可以或不可以的答案之前
[00:12:06.000 --> 00:12:10.000]  你還要解釋給別人聽
[00:12:10.000 --> 00:12:11.000]  你要解釋
[00:12:11.000 --> 00:12:12.000]  聖經怎麼看
[00:12:12.000 --> 00:12:14.000]  你不要說可以不可以
[00:12:14.000 --> 00:12:15.000]  不知道為什麼
[00:12:15.000 --> 00:12:16.000]  總之那個說不可以
[00:12:16.000 --> 00:12:17.000]  你就不通達了
[00:12:17.000 --> 00:12:20.000]  因為你不可以教導別人
[00:12:20.000 --> 00:12:22.000]  不明白為什麼可以吃的
[00:12:22.000 --> 00:12:23.000]  聖經的理由
[00:12:23.000 --> 00:12:24.000]  不可以吃的
[00:12:24.000 --> 00:12:25.000]  聖經的理由
[00:12:25.000 --> 00:12:26.000]  當你明白了的時候
[00:12:26.000 --> 00:12:27.000]  你就很通達
[00:12:27.000 --> 00:12:30.000]  很靈巧的去運用神的話
[00:12:30.000 --> 00:12:33.000]  你就通達聖經 熟練聖經
[00:12:33.000 --> 00:12:34.000]  不過進一步
[00:12:34.000 --> 00:12:36.000]  這個問題進一步延伸
[00:12:36.000 --> 00:12:39.000]  我們可不可以在廟宇裡吃齋
[00:12:39.000 --> 00:12:40.000]  譬如去了大嶼山
[00:12:40.000 --> 00:12:41.000]  跟朋友去
[00:12:41.000 --> 00:12:43.000]  去武廉寺吃齋
[00:12:43.000 --> 00:12:45.000]  可不可以
[00:12:45.000 --> 00:12:47.000]  可以
[00:12:47.000 --> 00:12:49.000]  齋也是上帝所創造
[00:12:49.000 --> 00:12:51.000]  祈禱之後一樣可以吃
[00:12:51.000 --> 00:12:53.000]  在廟宇裡吃
[00:12:53.000 --> 00:12:55.000]  適不適合
[00:12:55.000 --> 00:12:56.000]  如果我跟你一起去
[00:12:56.000 --> 00:12:58.000]  適不適合
[00:12:58.000 --> 00:13:00.000]  在武廉寺吃
[00:13:00.000 --> 00:13:02.000]  我們當然不適合
[00:13:02.000 --> 00:13:04.000]  如果有一個初信者
[00:13:04.000 --> 00:13:07.000]  或者微信者
[00:13:07.000 --> 00:13:09.000]  在廟宇裡吃齋
[00:13:09.000 --> 00:13:11.000]  你又說信耶穌又吃齋
[00:13:11.000 --> 00:13:12.000]  你當然是拜兩個神
[00:13:12.000 --> 00:13:15.000]  又拜上帝
[00:13:15.000 --> 00:13:19.000]  你已經是多神
[00:13:19.000 --> 00:13:22.000]  你不是很純粹敬拜上帝
[00:13:22.000 --> 00:13:24.000]  你要考慮其他人
[00:13:24.000 --> 00:13:25.000]  聖經說
[00:13:25.000 --> 00:13:26.000]  你要考慮其他人
[00:13:26.000 --> 00:13:27.000]  考慮到其他人
[00:13:27.000 --> 00:13:29.000]  怕他誤會我
[00:13:29.000 --> 00:13:31.000]  那就不吃
[00:13:31.000 --> 00:13:33.000]  不吃的自由也在你那裡
[00:13:33.000 --> 00:13:34.000]  當你能夠考慮
[00:13:34.000 --> 00:13:36.000]  其他人的想法
[00:13:36.000 --> 00:13:37.000]  免疫的時候
[00:13:37.000 --> 00:13:38.000]  那就放下
[00:13:38.000 --> 00:13:39.000]  那就不吃
[00:13:39.000 --> 00:13:41.000]  下次他不在我才吃
[00:13:41.000 --> 00:13:43.000]  說笑而已
[00:13:43.000 --> 00:13:45.000]  可以不吃
[00:13:45.000 --> 00:13:46.000]  聖經還有一個註解
[00:13:46.000 --> 00:13:47.000]  我所做的事
[00:13:47.000 --> 00:13:49.000]  能夠榮神益人
[00:13:49.000 --> 00:13:50.000]  榮耀神
[00:13:50.000 --> 00:13:51.000]  如果這樣
[00:13:51.000 --> 00:13:53.000]  令人覺得我好像
[00:13:53.000 --> 00:13:54.000]  不相信其他宗教
[00:13:54.000 --> 00:13:55.000]  又拜耶和華
[00:13:55.000 --> 00:13:56.000]  又拜什麼
[00:13:56.000 --> 00:13:57.000]  那當然不要
[00:13:57.000 --> 00:13:59.000]  我們寧願不吃
[00:13:59.000 --> 00:14:01.000]  可以嗎
[00:14:01.000 --> 00:14:03.000]  你知道下次會不會好吃
[00:14:03.000 --> 00:14:04.000]  你知道了
[00:14:04.000 --> 00:14:06.000]  別人問你的時候
[00:14:06.000 --> 00:14:08.000]  你就懂得說出背後的理由
[00:14:08.000 --> 00:14:09.000]  怎樣去衡量
[00:14:09.000 --> 00:14:11.000]  有聖經的真理在當中
[00:14:11.000 --> 00:14:12.000]  那你就什麼
[00:14:12.000 --> 00:14:13.000]  靈巧了
[00:14:13.000 --> 00:14:15.000]  就不是死固固了
[00:14:15.000 --> 00:14:17.000]  吃還是不吃
[00:14:17.000 --> 00:14:19.000]  就是兩個答案
[00:14:19.000 --> 00:14:20.000]  不是這個
[00:14:20.000 --> 00:14:22.000]  是有一種衡量裏面
[00:14:22.000 --> 00:14:25.000]  這樣就合乎聖經真理的教導
[00:14:25.000 --> 00:14:26.000]  也就是說
[00:14:26.000 --> 00:14:28.000]  我們少說了聖經的真理
[00:14:28.000 --> 00:14:30.000]  或者說過了聖經的真理
[00:14:30.000 --> 00:14:31.000]  沒有說
[00:14:31.000 --> 00:14:33.000]  我們就不掌握聖經的真理
[00:14:33.000 --> 00:14:34.000]  問多一條問題
[00:14:34.000 --> 00:14:36.000]  一個基督徒的情侶
[00:14:36.000 --> 00:14:37.000]  拍拖很多年了
[00:14:37.000 --> 00:14:38.000]  很愛的
[00:14:38.000 --> 00:14:39.000]  大家要去旅行
[00:14:39.000 --> 00:14:40.000]  出外旅行
[00:14:40.000 --> 00:14:41.000]  兩個人去
[00:14:41.000 --> 00:14:43.000]  通常都是租一間房
[00:14:43.000 --> 00:14:44.000]  不會租兩間房
[00:14:44.000 --> 00:14:46.000]  合不合意
[00:14:46.000 --> 00:14:48.000]  可不可以這樣做
[00:14:48.000 --> 00:14:50.000]  可不可以這樣做
[00:14:50.000 --> 00:14:52.000]  可以的舉手
[00:14:52.000 --> 00:14:54.000]  不可以的舉手
