
[00:00:00.000 --> 00:00:06.000]  我們很快又來到《雅各書》的第八講
[00:01:39.000 --> 00:01:44.600]  他在瀑布上空踩著鋼線走來走去
[00:01:44.600 --> 00:01:49.800]  這幅照片就是他背著他的經理人走過去
[00:01:49.800 --> 00:01:51.560]  他的表演很精彩
[00:01:51.560 --> 00:01:53.640]  大家都大為喝彩
[00:01:53.640 --> 00:01:55.680]  然後他就停下來
[00:01:55.680 --> 00:01:58.720]  面對群眾他就問
[00:01:58.720 --> 00:02:02.600]  你們是否相信我可以把人放在手推車上
[00:02:02.600 --> 00:02:06.040]  然後走過這個鋼線呢?
[00:02:06.040 --> 00:02:09.840]  所有的人都大聲回應說
[00:02:09.840 --> 00:02:10.880]  相信
[00:02:10.880 --> 00:02:11.920]  我們當然相信
[00:02:11.920 --> 00:02:13.240]  剛剛才看到你
[00:02:13.240 --> 00:02:14.720]  你走過這麼多次很厲害
[00:02:14.720 --> 00:02:16.440]  背著這個人都可以過去
[00:02:16.440 --> 00:02:17.080]  相信
[00:02:17.080 --> 00:02:18.320]  我們相信你
[00:02:18.320 --> 00:02:20.480]  你很厲害
[00:02:20.480 --> 00:02:23.000]  於是他就笑了一下
[00:02:23.000 --> 00:02:24.440]  然後又再問
[00:02:24.440 --> 00:02:26.040]  誰願意站出來
[00:02:26.040 --> 00:02:27.880]  坐在這個手推車上
[00:02:27.880 --> 00:02:31.440]  讓我推你過去?
[00:02:31.440 --> 00:02:34.120]  當然一片寂靜
[00:02:34.120 --> 00:02:36.560]  所有人都沉默了
[00:02:36.560 --> 00:02:39.080]  當然沒有人願意走出來
[00:02:39.080 --> 00:02:40.640]  大家之前所說的
[00:02:40.640 --> 00:02:41.320]  相信
[00:02:41.320 --> 00:02:42.960]  我相信
[00:02:42.960 --> 00:02:47.120]  就受到考驗
[00:02:47.120 --> 00:02:50.400]  今天我們將探討一段很有力
[00:02:50.400 --> 00:02:54.720]  但是又經常引起爭議的經文
[00:02:54.720 --> 00:02:57.640]  請看《國書》第二章十四節二十六節
[00:02:57.640 --> 00:03:00.360]  這段經文是挑戰我們
[00:03:00.360 --> 00:03:02.960]  去檢視我們信仰的本質
[00:03:02.960 --> 00:03:07.120]  我們信仰是否又先又活又積極的
[00:03:07.120 --> 00:03:11.320]  抑或是空洞死沉沒有果效呢?
[00:03:11.320 --> 00:03:12.200]  在這裏
[00:03:12.200 --> 00:03:16.520]  雅各提出了一個直接而又發人深省的問題
[00:03:16.520 --> 00:03:17.440]  她說
[00:03:17.440 --> 00:03:18.240]  第一姐妹
[00:03:18.240 --> 00:03:20.200]  如果有人聲稱有信仰
[00:03:20.200 --> 00:03:22.040]  但是沒有行為的話
[00:03:22.040 --> 00:03:23.520]  有什麼好處呢?
[00:03:23.520 --> 00:03:28.680]  這樣的信仰能夠拯救他們嗎?
[00:03:28.680 --> 00:03:33.200]  這個問題觸及到基督徒生活的核心
[00:03:33.200 --> 00:03:36.560]  真正的信仰是有行動
[00:03:36.560 --> 00:03:39.520]  有行為反映出來的
[00:03:39.520 --> 00:03:40.920]  你信得過醫生的話
[00:03:40.920 --> 00:03:43.440]  你就一定要按他的指示去服藥
[00:03:43.440 --> 00:03:44.920]  你信得過銀行的話
[00:03:44.920 --> 00:03:47.040]  你會把錢存在裏面
[00:03:47.040 --> 00:03:50.320]  你信得過天氣預告的話
[00:03:50.320 --> 00:03:52.520]  他會告訴你今天會有雪暴
[00:03:52.520 --> 00:03:54.200]  你就肯定不會出街
[00:03:54.200 --> 00:03:54.960]  是不是?
[00:03:54.960 --> 00:03:56.200]  你會有回應的
[00:03:56.200 --> 00:03:59.280]  有行動去回應的
[00:03:59.280 --> 00:04:03.240]  今天就讓雅各帶我們去探討一下
[00:04:03.240 --> 00:04:06.560]  有效的信仰意味著什麼
[00:04:06.560 --> 00:04:10.440]  有反映信仰的行為
[00:04:10.440 --> 00:04:14.520]  反映信仰的行為有多重要
[00:04:14.520 --> 00:04:22.640]  我將這段經文首先讀的十三節分成三部份去看
[00:04:22.640 --> 00:04:27.640]  第一我們首先看無行事死信
[00:04:27.640 --> 00:04:29.200]  無行事死信
[00:04:29.200 --> 00:04:32.960]  沒有行為的信是死的信
[00:04:32.960 --> 00:04:35.240]  在這四節裡面
[00:04:35.240 --> 00:04:37.080]  雅各就說我的弟兄們
[00:04:37.080 --> 00:04:39.040]  如果有人說自己有信心又沒有行為
[00:04:39.040 --> 00:04:40.040]  有什麼好處呢?
[00:04:40.040 --> 00:04:41.600]  這個信心能夠拯救他們嗎?
[00:04:41.600 --> 00:04:43.400]  接著就說弟兄姊妹如果沒有衣服穿
[00:04:43.400 --> 00:04:44.880]  又沒有東西吃
[00:04:44.880 --> 00:04:47.760]  中間有人對她說
[00:04:47.760 --> 00:04:48.960]  平平安安去吧
[00:04:48.960 --> 00:04:51.720]  願你們穿得暖和吃得飽
[00:04:51.720 --> 00:04:53.360]  但是又不讓她身體所需
[00:04:53.360 --> 00:04:54.960]  有什麼好處呢?
[00:04:54.960 --> 00:04:56.400]  這兩次她提問
[00:04:56.400 --> 00:04:58.360]  有什麼好處呢?
[00:04:58.360 --> 00:05:00.400]  第一個好處是說對自己
[00:05:00.400 --> 00:05:03.240]  這個人對自己有什麼好處呢?
[00:05:03.240 --> 00:05:08.520]  倘若一個人單憑口裡說他有信心
[00:05:08.520 --> 00:05:12.240]  但是也沒有相應的行為表現出來的話
[00:05:12.240 --> 00:05:14.880]  其實他是沒有真正的信心
[00:05:14.880 --> 00:05:16.560]  沒有真正的信心的話
[00:05:16.560 --> 00:05:19.240]  又怎麼能夠讓他得救呢?
[00:05:19.240 --> 00:05:21.280]  所以這些所謂的信心
[00:05:21.280 --> 00:05:23.440]  又有什麼功效
[00:05:23.440 --> 00:05:24.800]  有什麼益處呢?
[00:05:24.800 --> 00:05:28.320]  對這個人來說
[00:05:28.320 --> 00:05:32.680]  我們有時候其實也會遇到一些人
[00:05:32.680 --> 00:05:33.880]  你問他你信不信主啊?
[00:05:33.880 --> 00:05:34.600]  信不信耶穌啊?
[00:05:34.600 --> 00:05:36.040]  他會說我也信啊
[00:05:36.040 --> 00:05:37.160]  我也信你們的神啊
[00:05:37.160 --> 00:05:38.920]  我也信上帝啊
[00:05:38.920 --> 00:05:40.360]  我也遇過不少這樣
[00:05:40.360 --> 00:05:41.280]  我信的
[00:05:41.280 --> 00:05:43.080]  但是你又發覺他
[00:05:43.080 --> 00:05:44.680]  這個人對人又不尊重
[00:05:44.680 --> 00:05:46.240]  做事又沒有誠信
[00:05:46.240 --> 00:05:47.760]  又時時虧待人
[00:05:47.760 --> 00:05:50.600]  甚至乎經常心懷怨恨
[00:05:50.600 --> 00:05:53.040]  懷恨
[00:05:53.040 --> 00:05:54.120]  有啊
[00:05:54.120 --> 00:05:57.520]  我記得以前有一對基督徒的姊妹
[00:05:57.520 --> 00:06:00.320]  那個姐姐和妹妹是很不對的
[00:06:00.320 --> 00:06:02.960]  我們經常勸她
[00:06:02.960 --> 00:06:04.440]  你不會原諒你的妹妹
[00:06:04.440 --> 00:06:07.200]  兩姊妹有什麼仇呢?
[00:06:07.200 --> 00:06:09.320]  她說我情願神擊殺我
[00:06:09.320 --> 00:06:11.120]  情願神擊殺我也不會原諒
[00:06:11.120 --> 00:06:13.000]  我也不會原諒我的妹妹
[00:06:13.000 --> 00:06:17.520]  不知道為什麼兩姊妹有這麼深仇大恨
[00:06:17.520 --> 00:06:20.120]  有時候我們會見到
[00:06:20.120 --> 00:06:23.080]  她的嘴裡說承認我信的
[00:06:23.080 --> 00:06:26.280]  但是你看到她的行為表現出來又好像
[00:06:26.280 --> 00:06:31.240]  跟她所說的信不太相配
[00:06:31.240 --> 00:06:32.160]  我們就會質疑
[00:06:32.160 --> 00:06:35.600]  究竟這個人是不是一個真實的瞞徒呢?
[00:06:35.600 --> 00:06:38.840]  她是不是已經蒙因得咎呢?
[00:06:38.840 --> 00:06:41.920]  這樣的口頭上的信
[00:06:41.920 --> 00:06:45.440]  對她個人是毫無益處
[00:06:45.440 --> 00:06:50.800]  是毫無益處
[00:06:50.800 --> 00:06:53.680]  你可能又會問
[00:06:53.680 --> 00:06:59.280]  保羅不是教導我們一尊信清義的道理嗎?
[00:06:59.280 --> 00:07:01.360]  保羅在《爾忽所書》裡說什麼?
[00:07:01.360 --> 00:07:03.880]  你得咎是本乎因也因著信
[00:07:03.880 --> 00:07:07.800]  這並不是出於自己而是神所賜的
[00:07:07.800 --> 00:07:11.200]  也不是出於行為免得有人自誇
[00:07:11.200 --> 00:07:14.720]  那雅閣的教導是不是跟保羅有矛盾呢?
[00:07:14.720 --> 00:07:15.840]  是不是有矛盾呢?
[00:07:15.840 --> 00:07:18.400]  說的行為這麼重要
[00:07:18.400 --> 00:07:19.440]  但是我們要記住
[00:07:19.440 --> 00:07:21.880]  雅閣說的行為
[00:07:21.880 --> 00:07:26.720]  是我們得咎的那一份
[00:07:26.720 --> 00:07:30.480]  叫我們得咎那一份信心的名證
[00:07:30.480 --> 00:07:33.560]  叫我們得咎那份信心的名證
[00:07:33.560 --> 00:07:37.320]  不是叫我們得咎的依靠
[00:07:37.320 --> 00:07:42.160]  所以我們絕對不是靠行為得咎
[00:07:42.160 --> 00:07:45.720]  這裡的行為是得咎的果
[00:07:45.720 --> 00:07:47.680]  不是因
[00:07:47.680 --> 00:07:49.320]  我們要弄清楚
[00:07:49.320 --> 00:07:51.760]  行為是得咎的果
[00:07:51.760 --> 00:07:56.000]  不是因
[00:07:56.000 --> 00:08:01.720]  其實主耶穌在《馬提福音》七章裡說
[00:08:01.720 --> 00:08:03.920]  他說好樹是結好果子
[00:08:03.920 --> 00:08:05.520]  壞樹結壞果子
[00:08:05.520 --> 00:08:09.120]  憑著他們的果子就可以認出他們來
[00:08:09.120 --> 00:08:12.800]  所以一個有真信心的人
[00:08:12.800 --> 00:08:15.520]  一個信主信得真的人
[00:08:15.520 --> 00:08:19.120]  是會結出善果的
[00:08:19.120 --> 00:08:21.680]  有善行的
[00:08:21.680 --> 00:08:23.200]  可能他是初信
[00:08:23.200 --> 00:08:25.160]  暫時你還沒看到
[00:08:25.160 --> 00:08:26.520]  信主耶穌怎麼還會這樣
[00:08:26.520 --> 00:08:28.440]  你給他一點時間
[00:08:28.440 --> 00:08:30.160]  給他聖靈在他身上工作
[00:08:30.160 --> 00:08:33.200]  是會看得出的果來的
[00:08:33.200 --> 00:08:35.840]  是看得出來的
[00:08:35.840 --> 00:08:38.640]  但是那些單說自己有信心
[00:08:38.640 --> 00:08:41.200]  他說沒有行為的人
[00:08:41.200 --> 00:08:43.280]  就是自欺的
[00:08:43.280 --> 00:08:45.040]  或者是虛假的
[00:08:45.040 --> 00:08:48.760]  跟不信是沒有分別的
[00:08:48.760 --> 00:08:53.400]  有些人自己以為自己已經信了主
[00:08:53.400 --> 00:08:55.040]  自己以為自己信主
[00:08:55.040 --> 00:09:00.080]  但是他從來都沒有將生命的主權交出來
[00:09:00.080 --> 00:09:03.120]  沒有真正的相信過
[00:09:03.120 --> 00:09:06.560]  主改變生命的大能
[00:09:06.560 --> 00:09:08.360]  沒有相信過
[00:09:08.360 --> 00:09:15.080]  他們仍然在自己背負著各樣的重擔
[00:09:15.080 --> 00:09:16.440]  自己背負
[00:09:16.440 --> 00:09:19.560]  仍然活在百般的憂慮
[00:09:19.560 --> 00:09:22.120]  猜疑
[00:09:22.120 --> 00:09:24.840]  徬徨
[00:09:24.840 --> 00:09:26.960]  怨恨
[00:09:26.960 --> 00:09:30.280]  活在種種的不安當中
[00:09:30.280 --> 00:09:33.400]  有一個人給了一個例子我覺得挺好的
[00:09:33.400 --> 00:09:38.320]  說有一個人抬著很重的擔挑走著走著
[00:09:38.320 --> 00:09:43.040]  有一個貨車司機經過說
[00:09:43.040 --> 00:09:44.520]  你上來我載你吧
[00:09:44.520 --> 00:09:48.720]  你不用擔著擔挑走得那麼遠
[00:09:48.720 --> 00:09:49.360]  好啊
[00:09:49.360 --> 00:09:50.240]  他就擔著擔挑上去
[00:09:50.240 --> 00:09:50.640]  謝謝
[00:09:50.640 --> 00:09:51.800]  上了車道
[00:09:51.800 --> 00:09:53.160]  怎麼上了車道呢
[00:09:53.160 --> 00:09:56.400]  他仍然是背著重擔的
[00:09:56.400 --> 00:09:58.440]  他仍然是背著重擔的
[00:09:58.440 --> 00:10:00.400]  我們會不會是這樣的呢
[00:10:00.400 --> 00:10:02.320]  我們說相信吧
[00:10:02.320 --> 00:10:07.080]  其實我們是自己背負著重擔
[00:10:07.080 --> 00:10:11.640]  是不是真正的相信呢
[00:10:11.640 --> 00:10:12.560]  雅閣呢
[00:10:12.560 --> 00:10:13.440]  接著又說
[00:10:13.440 --> 00:10:15.120]  在十五節
[00:10:15.120 --> 00:10:18.080]  由弟兄或姐妹有需要的時候
[00:10:18.080 --> 00:10:19.920]  我們會不會說
[00:10:19.920 --> 00:10:21.600]  平平安安去吧
[00:10:21.600 --> 00:10:22.120]  平平安安
[00:10:22.120 --> 00:10:25.200]  我為你祈禱
[00:10:25.200 --> 00:10:27.320]  說一句我為你禱告
[00:10:27.320 --> 00:10:29.000]  是多麼容易啊
[00:10:29.000 --> 00:10:30.000]  是不是多麼容易啊
[00:10:30.000 --> 00:10:33.520]  恐怕會成為我們的口頭禪
[00:10:33.520 --> 00:10:34.040]  是不是
[00:10:34.040 --> 00:10:35.440]  很隨便就說出來
[00:10:35.440 --> 00:10:37.360]  有人跟我們分享了他的難處
[00:10:37.360 --> 00:10:39.520]  他的面對的挑戰
[00:10:39.520 --> 00:10:41.000]  他的生活怎樣的困苦
[00:10:41.000 --> 00:10:42.240]  我們說
[00:10:42.240 --> 00:10:43.080]  你平平安安去
[00:10:43.080 --> 00:10:43.920]  我為你祈禱
[00:10:43.920 --> 00:10:45.600]  我為你祈禱
[00:10:45.600 --> 00:10:47.480]  我們很容易會說的
[00:10:47.480 --> 00:10:49.200]  但我希望我們說的時候
[00:10:49.200 --> 00:10:52.320]  真的回到為他祈禱
[00:10:52.320 --> 00:10:53.880]  這裏呢
[00:10:53.880 --> 00:10:55.040]  但是呢
[00:10:55.040 --> 00:10:55.720]  這裏說的
[00:10:55.720 --> 00:10:57.000]  雅閣說
[00:10:57.000 --> 00:10:58.240]  不是說平平安安去
[00:10:58.240 --> 00:11:02.000]  他是不給他們身體所需要的
[00:11:02.000 --> 00:11:03.280]  不給
[00:11:03.280 --> 00:11:05.400]  留意不給這兩個字
[00:11:05.400 --> 00:11:07.080]  不是沒有
[00:11:07.080 --> 00:11:08.520]  不能夠給
[00:11:08.520 --> 00:11:10.200]  而是有
[00:11:10.200 --> 00:11:11.640]  就是不給
[00:11:11.640 --> 00:11:12.880]  就是不給
[00:11:12.880 --> 00:11:14.800]  不給
[00:11:14.800 --> 00:11:15.280]  當然了
[00:11:15.280 --> 00:11:18.800]  我們不可以承擔所有人的需要
[00:11:18.800 --> 00:11:19.680]  每個人走來問我們
[00:11:19.680 --> 00:11:20.560]  可不可以幫我們
[00:11:20.560 --> 00:11:21.160]  幫我們點藥
[00:11:21.160 --> 00:11:22.200]  可不可以幫我們講藥
[00:11:22.200 --> 00:11:22.880]  我又沒錢了
[00:11:22.880 --> 00:11:24.040]  我又不知道沒什麼
[00:11:24.040 --> 00:11:26.000]  我們不可以的
[00:11:26.000 --> 00:11:28.320]  我們不可能幫所有的人
[00:11:28.320 --> 00:11:30.680]  所以我們為他們祈禱是需要的
[00:11:30.680 --> 00:11:31.720]  但是有些情況之下
[00:11:31.720 --> 00:11:32.880]  我們是有的
[00:11:32.880 --> 00:11:33.720]  明明是多餘
[00:11:33.720 --> 00:11:35.640]  明明是可以幫到人的時候
[00:11:35.640 --> 00:11:41.000]  我們卻是不給他們當時所需
[00:11:41.000 --> 00:11:43.600]  或者很緊急的需要
[00:11:43.600 --> 00:11:44.120]  為什麼
[00:11:44.120 --> 00:11:44.800]  什麼原因呢
[00:11:44.800 --> 00:11:45.480]  我們有沒有想過
[00:11:45.480 --> 00:11:46.680]  有什麼原因
[00:11:46.680 --> 00:11:48.000]  我們會這樣呢
[00:11:48.000 --> 00:11:50.080]  有時
[00:11:50.080 --> 00:11:50.600]  是不是呢
[00:11:50.600 --> 00:11:51.400]  恐怕
[00:11:51.400 --> 00:11:53.760]  到自己有需要的時候
[00:11:53.760 --> 00:11:56.120]  我幫了別人
[00:11:56.120 --> 00:11:57.320]  我有需要的時候怎麼辦
[00:11:57.320 --> 00:11:58.560]  到我自己有需要的時候
[00:11:58.560 --> 00:11:59.680]  就沒有了
[00:11:59.680 --> 00:12:00.000]  是不是
[00:12:00.000 --> 00:12:00.720]  如果我有些錢
[00:12:00.720 --> 00:12:01.200]  我幫了別人
[00:12:01.200 --> 00:12:02.160]  我有需要的時候
[00:12:02.160 --> 00:12:03.480]  沒有了又怎麼辦
[00:12:03.480 --> 00:12:04.320]  是不是
[00:12:04.320 --> 00:12:06.600]  會不會怕麻煩呢
[00:12:06.600 --> 00:12:08.960]  會不會怕麻煩呢
[00:12:08.960 --> 00:12:10.360]  或者你會怕
[00:12:10.360 --> 00:12:12.160]  我相信可能很多人
[00:12:12.160 --> 00:12:14.040]  會怕幫了他一次之後
[00:12:14.040 --> 00:12:17.080]  他就會繼續回來找你幫
[00:12:17.080 --> 00:12:18.240]  會不會
[00:12:18.240 --> 00:12:21.680]  有沒有人是怕這件事呢
[00:12:21.680 --> 00:12:22.680]  我不敢幫別人
[00:12:22.680 --> 00:12:24.440]  我這樣幫了
[00:12:24.440 --> 00:12:28.160]  就不斷地回頭
[00:12:28.160 --> 00:12:29.680]  真的有這樣的人
[00:12:29.680 --> 00:12:31.440]  真的有這樣的人
[00:12:31.440 --> 00:12:34.280]  不斷地來找你幫
[00:12:34.280 --> 00:12:35.720]  你很怕
[00:12:35.720 --> 00:12:38.040]  會添你麻煩
[00:12:38.040 --> 00:12:39.840]  脫不了
[00:12:39.840 --> 00:12:41.760]  在我自己個人經驗裡面
[00:12:41.760 --> 00:12:43.680]  真的有一個這樣的朋友
[00:12:43.680 --> 00:12:44.800]  他在美國
[00:12:44.800 --> 00:12:48.240]  他在一間護老院那裡工作
[00:12:48.240 --> 00:12:50.600]  他的工資是很低的
[00:12:50.600 --> 00:12:52.360]  最低的工資
[00:12:52.360 --> 00:12:53.960]  他在那裡工作
[00:12:53.960 --> 00:12:58.960]  幫老人家搞一些活動
[00:12:58.960 --> 00:13:03.720]  在美國那些醫療保險
[00:13:03.720 --> 00:13:04.800]  是很貴的
[00:13:04.800 --> 00:13:07.120]  大家都知道很貴的
[00:13:07.120 --> 00:13:11.840]  那麼他很少的人工
[00:13:11.840 --> 00:13:14.600]  交了保險之後
[00:13:14.600 --> 00:13:17.880]  他真的很少錢去過的日子
[00:13:17.880 --> 00:13:20.440]  經常都是入不敷支的
[00:13:20.440 --> 00:13:22.280]  但是他在這個護老院工作
[00:13:22.280 --> 00:13:26.120]  他看到這是神給他的一個任務
[00:13:26.120 --> 00:13:29.280]  這是他的宣教工場
[00:13:29.280 --> 00:13:31.040]  他幫那些老人家
[00:13:31.040 --> 00:13:32.280]  他看著他們
[00:13:32.280 --> 00:13:36.840]  他陪伴他們走人生的最後階段
[00:13:36.840 --> 00:13:37.880]  他們很無助
[00:13:37.880 --> 00:13:38.880]  很孤苦
[00:13:38.880 --> 00:13:40.160]  很淒涼
[00:13:40.160 --> 00:13:43.160]  他有機會跟他們傳福音
[00:13:43.160 --> 00:13:45.920]  他覺得神是給了他使命
[00:13:45.920 --> 00:13:49.320]  留在這個護老院那裡工作
[00:13:49.320 --> 00:13:50.960]  但是他經常都是入不敷支
[00:13:50.960 --> 00:13:52.520]  因為他身體很多毛病
[00:13:52.520 --> 00:13:54.360]  很多軟弱
[00:13:54.360 --> 00:13:55.480]  很多時候
[00:13:55.480 --> 00:14:00.160]  一要去做一些什麼特別的測試
[00:14:00.160 --> 00:14:01.520]  做一些什麼exam
[00:14:01.520 --> 00:14:03.040]  去做或者做一些dental的
[00:14:03.040 --> 00:14:06.080]  要去血拔牙
[00:14:06.080 --> 00:14:07.240]  要去什麼什麼
[00:14:07.240 --> 00:14:10.120]  那麼他就要掏額外的錢
[00:14:10.120 --> 00:14:11.960]  那個醫保也包不到那麼多
[00:14:11.960 --> 00:14:12.960]  要掏額外的錢
[00:14:12.960 --> 00:14:14.520]  他就沒有這樣的錢
[00:14:14.520 --> 00:14:16.200]  又或者有些什麼突發的事情
[00:14:16.200 --> 00:14:18.080]  就是很多時候
[00:14:18.080 --> 00:14:19.640]  他是入不敷支的
[00:14:19.640 --> 00:14:22.200]  經常都是入不敷支的
[00:14:22.200 --> 00:14:23.240]  那麼很多年前
[00:14:23.240 --> 00:14:24.360]  我認識他的時候
[00:14:24.360 --> 00:14:26.000]  很多年前
[00:14:26.000 --> 00:14:28.200]  他就已經開始問我借錢
[00:14:28.200 --> 00:14:30.280]  開始問我借錢
[00:14:30.280 --> 00:14:33.640]  那初初我當時還有工作
[00:14:33.640 --> 00:14:34.240]  有收入
[00:14:34.240 --> 00:14:37.720]  那時候都很輕易地可以幫到他
[00:14:37.720 --> 00:14:40.160]  但是他就不斷不斷地
[00:14:40.160 --> 00:14:42.040]  不斷地回頭
[00:14:42.040 --> 00:14:43.960]  但是都已經一段很長的時間
[00:14:43.960 --> 00:14:45.520]  到我退休了
[00:14:45.520 --> 00:14:47.000]  我沒有收入
[00:14:47.000 --> 00:14:48.600]  他都不斷地
[00:14:48.600 --> 00:14:51.440]  很多時候都要問我借錢
[00:14:51.440 --> 00:14:54.120]  那麼老實說我有掙扎
[00:14:54.120 --> 00:14:55.680]  有掙扎的
[00:14:55.680 --> 00:14:57.960]  有掙扎的
[00:14:57.960 --> 00:15:00.040]  因為到我退休
[00:15:00.040 --> 00:15:01.680]  我自己都沒有收入
[00:15:01.680 --> 00:15:03.640]  但是他就不斷地來問
[00:15:03.640 --> 00:15:05.560]  我告訴他我現在沒有收入
[00:15:05.560 --> 00:15:07.200]  都不是那麼容易
[00:15:07.200 --> 00:15:10.280]  他都仍然很多時候
[00:15:10.280 --> 00:15:11.720]  來問我借錢
[00:15:11.720 --> 00:15:14.800]  去渡過難關
[00:15:14.800 --> 00:15:15.760]  但是呢
[00:15:15.760 --> 00:15:18.360]  雖然我有掙扎
[00:15:18.360 --> 00:15:22.880]  但是雖然有時候我不是立刻回應了
[00:15:22.880 --> 00:15:24.280]  但是到現在這麼多年
[00:15:24.280 --> 00:15:25.280]  其實我沒有推過他
[00:15:25.280 --> 00:15:26.560]  我沒有推過他
[00:15:26.560 --> 00:15:29.560]  因為我知道這個姐妹真是有需要的
[00:15:29.560 --> 00:15:30.480]  她真是有需要
[00:15:30.480 --> 00:15:32.440]  她朋友不多的
[00:15:32.440 --> 00:15:35.440]  她是一個有兔唇的人
[00:15:35.440 --> 00:15:37.360]  她說口齒又不凌厲
[00:15:37.360 --> 00:15:38.800]  又要戴耳聾肌
[00:15:38.800 --> 00:15:39.880]  她比我年輕很多
[00:15:39.880 --> 00:15:41.680]  比我年輕十幾年
[00:15:41.680 --> 00:15:43.640]  她已經要戴坐聽器
[00:15:43.640 --> 00:15:45.200]  坐聽器坐聽
[00:15:45.200 --> 00:15:48.360]  她朋友圈是很小的
[00:15:48.360 --> 00:15:49.600]  她只不過是服侍
[00:15:49.600 --> 00:15:53.320]  就是全心全意服侍這個葫蘆園的老人家
[00:15:53.320 --> 00:15:58.200]  有時候她又去參加一些短期的宣教工作
[00:15:58.200 --> 00:16:00.720]  在本地的宣教工作
[00:16:00.720 --> 00:16:01.560]  所以我看到
[00:16:01.560 --> 00:16:04.880]  我知道這個姐妹她不是一個騙子
[00:16:04.880 --> 00:16:06.520]  她不是騙子
[00:16:06.520 --> 00:16:09.320]  她不是又懶不做事
[00:16:09.320 --> 00:16:10.680]  她是真的做事的
[00:16:10.680 --> 00:16:13.480]  但是她的工資真的很低
[00:16:13.480 --> 00:16:15.800]  所以她經常日不敷支
[00:16:15.800 --> 00:16:18.880]  所以雖然我有掙扎
[00:16:18.880 --> 00:16:21.840]  但是我還是沒有推過她
[00:16:21.840 --> 00:16:22.840]  她有需要的時候
[00:16:22.840 --> 00:16:26.120]  我是知道她真是求助無門的時候
[00:16:26.120 --> 00:16:27.200]  她才會來找我
[00:16:27.200 --> 00:16:30.040]  她就真是經常都要來找我
[00:16:30.040 --> 00:16:31.480]  很多時候我們會怕麻煩
[00:16:31.480 --> 00:16:33.400]  我們不想幫人
[00:16:33.400 --> 00:16:35.160]  怕開了門之後
[00:16:35.160 --> 00:16:37.440]  關不開
[00:16:37.440 --> 00:16:40.360]  但是
[00:16:40.360 --> 00:16:44.600]  在尼迦書裡面
[00:16:44.600 --> 00:16:45.440]  神提醒我們
[00:16:45.440 --> 00:16:46.800]  他說什麼西人
[00:16:46.800 --> 00:16:49.120]  耶穌說要指示你何為善
[00:16:49.120 --> 00:16:51.400]  他向你所要的是什麼呢
[00:16:51.400 --> 00:16:54.240]  只有你行公義好憐憫
[00:16:54.240 --> 00:16:59.520]  傳謙卑的心與你的神同行
[00:16:59.520 --> 00:17:02.680]  行公義好憐憫
[00:17:02.680 --> 00:17:05.000]  本來就是我們該做的
[00:17:05.000 --> 00:17:09.640]  是反映出我們信仰的行為來的
[00:17:09.640 --> 00:17:10.880]  究竟要做多少
[00:17:10.880 --> 00:17:13.160]  有沒有限制呢
[00:17:13.160 --> 00:17:14.720]  《雅各書》一開始
[00:17:14.720 --> 00:17:17.000]  不是叫我們求智慧嗎
[00:17:17.000 --> 00:17:18.720]  求智慧我們去指示
[00:17:18.720 --> 00:17:19.880]  我們幫人的時候
[00:17:19.880 --> 00:17:22.560]  求智慧我們去指示
