
[00:00:00.000 --> 00:00:03.120]  我選擇了一個題目叫「為耶穌齋戒」
[00:04:08.840 --> 00:04:10.440]  都是神家裡面的一分子
[00:04:10.440 --> 00:04:11.800]  我們都是天國的子民
[00:04:11.800 --> 00:04:14.280]  我們在這個節期裡面聚在一起
[00:04:14.280 --> 00:04:15.720]  我們有團契交通
[00:04:15.720 --> 00:04:16.840]  所以鼓勵大家
[00:04:16.840 --> 00:04:18.200]  可以在這個大齋祈裡面
[00:04:18.200 --> 00:04:19.720]  大家靈修分享一下
[00:04:19.720 --> 00:04:22.520]  你們怎樣去紀念主耶穌基督的受苦
[00:04:22.520 --> 00:04:25.000]  而且透過我們一起守的節期
[00:04:25.000 --> 00:04:26.840]  也是向世人做一個見證
[00:04:26.840 --> 00:04:28.840]  譬如我們聖誕節有報佳音
[00:04:28.840 --> 00:04:31.000]  我們復活節、壽本節有崇拜
[00:04:31.000 --> 00:04:34.280]  讓人知道我們正在紀念耶穌基督的受苦
[00:04:34.280 --> 00:04:35.480]  紀念耶穌基督的復活
[00:04:35.480 --> 00:04:36.840]  紀念耶穌基督的誕生
[00:04:36.840 --> 00:04:39.480]  所以我們這個大齋祈靈修
[00:04:39.480 --> 00:04:42.120]  就希望在這個屬靈群體當中
[00:04:42.120 --> 00:04:43.960]  一起過節去紀念主
[00:04:44.360 --> 00:04:46.760]  而今天在教會裡面稱為
[00:04:46.760 --> 00:04:48.280]  登山變象主日
[00:04:48.280 --> 00:04:50.440]  我們透過登山變象
[00:04:50.440 --> 00:04:53.240]  去看一下這個片段
[00:04:53.240 --> 00:04:55.000]  怎樣去塑造我們屬靈的生命
[00:04:55.000 --> 00:04:57.320]  然後我們再有一個祈禱去預備我們的心
[00:04:57.320 --> 00:05:00.360]  慈不典祈求上帝這一刻帶領著我們
[00:05:00.360 --> 00:05:01.800]  開我們屬靈的耳朵
[00:05:01.800 --> 00:05:03.000]  開我們屬靈的心
[00:05:03.000 --> 00:05:05.000]  讓我們聆聽上帝的話語
[00:05:05.000 --> 00:05:07.080]  又讓我成為你流通的管子
[00:05:07.080 --> 00:05:09.720]  以至我所說的話語是出於上帝的道
[00:05:09.720 --> 00:05:11.160]  是聖靈的感動
[00:05:11.160 --> 00:05:13.000]  也是感動我們弟兄姊妹
[00:05:13.000 --> 00:05:15.960]  將上帝的話語轉化成我們生命的一部份
[00:05:15.960 --> 00:05:17.640]  去活出來、行出來
[00:05:17.640 --> 00:05:19.720]  求主透過今天的崇拜
[00:05:19.720 --> 00:05:21.960]  去塑造我們一個屬靈的生命
[00:05:21.960 --> 00:05:23.080]  群體的生命
[00:05:23.080 --> 00:05:25.880]  祈禱教託奉耶穌基督得四明治祈求
[00:05:25.880 --> 00:05:26.680]  阿門
[00:05:43.000 --> 00:05:46.840]  我相信這段經文可能很多人都已經讀過很多次了
[00:05:46.840 --> 00:05:50.600]  我們看回剛才的經文會留意到什麼呢?
[00:05:50.600 --> 00:05:51.960]  很多奇怪的現象
[00:05:51.960 --> 00:05:53.000]  不知道大家有沒有留意
[00:05:53.000 --> 00:05:57.480]  首先就是說耶穌帶著彼得、雅各、約翰上山去祈禱
[00:05:57.480 --> 00:05:58.680]  祈其乞討
[00:05:58.680 --> 00:06:01.560]  不知為何突然間耶穌發光
[00:06:01.560 --> 00:06:02.920]  嘩!發光
[00:06:02.920 --> 00:06:04.280]  完全不同
[00:06:04.280 --> 00:06:06.040]  又不知為何祈其乞討
[00:06:06.040 --> 00:06:07.640]  又不知為何祈其乞討
[00:06:07.640 --> 00:06:09.000]  又不知為何祈其乞討
[00:06:09.000 --> 00:06:10.200]  又不知為何祈其乞討
[00:06:10.200 --> 00:06:11.480]  又不知為何祈其乞討
[00:06:11.480 --> 00:06:15.960]  又不知為何突然間多了一個摩西和以利亞出現
[00:06:15.960 --> 00:06:16.920]  和耶穌聊天
[00:06:16.920 --> 00:06:18.920]  又不知為何突然間
[00:06:18.920 --> 00:06:21.880]  耶穌和摩西、以利亞聊天之後
[00:06:21.880 --> 00:06:24.760]  有一堆雲彩出現了
[00:06:24.760 --> 00:06:26.680]  又不知為何突然間
[00:06:26.680 --> 00:06:28.440]  耶穌回復原貌了
[00:06:28.440 --> 00:06:30.040]  不知道大家有沒有留意
[00:06:30.040 --> 00:06:31.640]  好像是整個過程
[00:06:31.640 --> 00:06:34.120]  又見到門徒有黑眼瞓
[00:06:34.120 --> 00:06:35.960]  彼得又亂說話
[00:06:35.960 --> 00:06:37.880]  連說了什麼都自己不明白什麼意思
[00:06:37.880 --> 00:06:39.640]  很多難以捉摸的影像
[00:06:39.640 --> 00:06:41.640]  就好像拍一齣電影一樣
[00:06:41.640 --> 00:06:44.120]  將很重要的鏡頭不知為何剪走了
[00:06:44.120 --> 00:06:45.160]  一顏一忽
[00:06:45.160 --> 00:06:48.280]  總之那些影像全部都是不清晰的
[00:06:48.280 --> 00:06:50.680]  但是在這段經文裡面
[00:06:50.680 --> 00:06:52.120]  最清晰的是什麼呢?
[00:06:52.120 --> 00:06:53.720]  大家留意在這段經文裡面
[00:06:53.720 --> 00:06:56.440]  有兩個聲音檔案是很清晰的
[00:06:56.440 --> 00:06:58.280]  一個就在第31節
[00:06:58.280 --> 00:06:59.720]  如果大家打開聖經
[00:06:59.720 --> 00:07:01.080]  不如我們一起讀多一次
[00:07:01.080 --> 00:07:04.120]  第31節在聖經94頁
[00:07:04.120 --> 00:07:06.120]  路加方9章31節
[00:07:06.120 --> 00:07:11.720]  他們在榮光裡顯現談論耶穌去世的事
[00:07:11.720 --> 00:07:15.160]  就是他在耶路撒冷將要成的事
[00:07:15.160 --> 00:07:18.920]  彼得雅各約翰雖然那些影像很模糊
[00:07:18.920 --> 00:07:20.920]  看得不清楚或者一顏一忽
[00:07:20.920 --> 00:07:27.400]  但是他聽到摩西、以利亞和耶穌在談論什麼
[00:07:27.400 --> 00:07:29.240]  談論他將要去世的事
[00:07:29.240 --> 00:07:32.040]  耶穌將要釘十字架的事
[00:07:32.040 --> 00:07:35.800]  雖然不記錄到講內容的細節
[00:07:35.800 --> 00:07:40.040]  但是整個主題彼得雅各是聽到的
[00:07:40.040 --> 00:07:43.240]  第二個更加清楚的聲音檔案在哪裡呢?
[00:07:43.240 --> 00:07:45.240]  就是第35節
[00:07:45.240 --> 00:07:46.840]  如果找到的話就一起讀出
[00:07:46.840 --> 00:07:48.200]  1、2、3
[00:07:48.200 --> 00:07:51.080]  有聲音從雲彩裡出來說
[00:07:51.080 --> 00:07:54.120]  這是我的兒子我所揀選的
[00:07:54.120 --> 00:07:55.560]  你們要聽他
[00:07:55.560 --> 00:07:57.560]  這段經文很重要
[00:07:57.560 --> 00:07:59.560]  一會兒我會重覆幾次的
[00:07:59.560 --> 00:08:01.560]  但是我們起碼記得
[00:08:01.560 --> 00:08:04.520]  剛才這段經文有兩個儲存的聲音檔案
[00:08:04.520 --> 00:08:07.480]  第一個我們可以看到的情況就是
[00:08:07.480 --> 00:08:10.920]  其實我們的上帝被稱為一個隱藏的上帝
[00:08:10.920 --> 00:08:13.880]  請問有沒有人見過上帝的樣子?
[00:08:13.880 --> 00:08:15.880]  應該沒有人夠膽舉手
[00:08:15.880 --> 00:08:19.720]  你可能見到很多漫畫或者聖經書畫耶穌的樣子
[00:08:19.720 --> 00:08:22.520]  但是我們相信沒有一個是真正上帝的樣子
[00:08:22.520 --> 00:08:24.520]  沒有人見過真正神的容貌
[00:08:24.520 --> 00:08:26.520]  如果你見過可能就會死
[00:08:26.520 --> 00:08:29.480]  上帝很刻意地隱藏自己的形象
[00:08:29.480 --> 00:08:31.000]  不讓你看到
[00:08:31.000 --> 00:08:32.040]  為什麼呢?
[00:08:32.040 --> 00:08:37.160]  可能在《新命記》第四章會講到原因
[00:08:37.160 --> 00:08:42.440]  如果你有興趣可以打開《舊約聖經》第218頁
[00:08:42.440 --> 00:08:43.960]  或者我這裡的包袱也有
[00:08:43.960 --> 00:08:46.920]  這段經文太長了
[00:08:46.920 --> 00:08:48.040]  我不會製讀的
[00:08:48.040 --> 00:08:51.720]  不過主題是講什麼呢?
[00:08:51.720 --> 00:08:53.720]  如果你有用教會的閱歷
[00:08:53.720 --> 00:08:55.000]  今年教會的閱歷
[00:08:55.000 --> 00:08:56.200]  就有一個主題的
[00:08:56.200 --> 00:08:57.000]  不知道大家知不知道
[00:08:57.000 --> 00:08:58.040]  是十誡
[00:08:58.040 --> 00:09:02.280]  到三月份十誡就不是講第三誡
[00:09:02.280 --> 00:09:03.560]  是講第二誡
[00:09:03.560 --> 00:09:05.320]  就是不可為自己做偶像
[00:09:05.320 --> 00:09:09.400]  意思就是說你不可以丟下偶像或者圖畫
[00:09:09.400 --> 00:09:10.840]  把你...
[00:09:10.840 --> 00:09:14.360]  就是把這幅圖畫毀了就是你的上帝
[00:09:14.360 --> 00:09:16.360]  在這段經文《新命記》是這麼說的
[00:09:16.360 --> 00:09:20.440]  他說你見到上帝是隱藏的
[00:09:20.440 --> 00:09:23.880]  因為耶和在何列山在火中對你們說話的那一天
[00:09:23.880 --> 00:09:26.520]  你們沒有看見任何形象
[00:09:26.520 --> 00:09:28.520]  唯恐你們的行為敗壞
[00:09:28.520 --> 00:09:32.520]  為自己雕刻任何形象的偶像
[00:09:32.520 --> 00:09:34.040]  無論是男像女像
[00:09:34.040 --> 00:09:35.800]  或者有翅膀的小鳥
[00:09:35.800 --> 00:09:37.400]  海中的魚
[00:09:37.400 --> 00:09:38.520]  爬行的動物
[00:09:38.520 --> 00:09:39.800]  甚至日月星宿
[00:09:39.800 --> 00:09:43.160]  上帝都不容許你用一些的圖像
[00:09:43.160 --> 00:09:44.680]  或者雕刻的偶像
[00:09:44.680 --> 00:09:46.920]  來當作這個是上帝
[00:09:46.920 --> 00:09:48.920]  為什麼這樣呢?
[00:09:48.920 --> 00:09:51.640]  表面上我們就想畫了一幅畫
[00:09:51.640 --> 00:09:52.760]  這個就是上帝了
[00:09:52.760 --> 00:09:54.520]  我們可以敬拜祂
[00:09:54.520 --> 00:09:57.080]  但另一個情況我不喜歡的時候就拿走了
[00:09:57.080 --> 00:09:58.360]  我們就不敬拜祂
[00:09:58.360 --> 00:09:59.560]  其實某程度上
[00:09:59.560 --> 00:10:02.600]  人類想將上帝繪畫在這幅圖畫裡面
[00:10:02.600 --> 00:10:04.760]  是想操控這個上帝
[00:10:04.760 --> 00:10:07.640]  就好像彼得一樣
[00:10:07.640 --> 00:10:09.720]  當他見到一幅這麼奇特的影像
[00:10:09.720 --> 00:10:10.840]  有耶穌
[00:10:10.840 --> 00:10:11.480]  有摩西
[00:10:11.480 --> 00:10:12.040]  有以利亞
[00:10:12.040 --> 00:10:13.160]  發光的時候
[00:10:13.160 --> 00:10:15.560]  他想建築一個三座棚
[00:10:15.560 --> 00:10:17.880]  想將這個形象維持著
[00:10:17.880 --> 00:10:19.800]  然後他可以敬拜三座棚
[00:10:19.800 --> 00:10:21.000]  其實某程度上
[00:10:21.000 --> 00:10:23.160]  原本的原意是好的
[00:10:23.160 --> 00:10:25.400]  但可能都成為了一個偶像的崇拜
[00:10:25.400 --> 00:10:31.560]  我們再看回上文
[00:10:31.560 --> 00:10:34.440]  就是說登山變象的上文
[00:10:34.440 --> 00:10:37.160]  就是路加福音九章二十一至二十七節
[00:10:37.160 --> 00:10:39.640]  如果你已經翻了聖經就會看到
[00:10:39.640 --> 00:10:41.640]  在路加福音
[00:10:41.640 --> 00:10:43.960]  其實登山變象這段經文
[00:10:43.960 --> 00:10:45.880]  除了在路加福音之外
[00:10:45.880 --> 00:10:47.080]  在馬太
[00:10:47.080 --> 00:10:48.600]  馬福音都有記載的
[00:10:48.600 --> 00:10:50.280]  同樣在上文
[00:10:50.280 --> 00:10:51.560]  都是一模一樣的
[00:10:51.560 --> 00:10:53.080]  有記載了三件事
[00:10:53.080 --> 00:10:55.400]  路加福音九章二十一至二十七節
[00:10:55.400 --> 00:10:57.960]  記載了耶穌登山變象之前
[00:10:57.960 --> 00:11:00.600]  耶穌開始向那些門徒預告
[00:11:00.600 --> 00:11:02.120]  祂將要被殺
[00:11:02.120 --> 00:11:03.400]  將要受害
[00:11:03.400 --> 00:11:05.400]  而當耶穌講完之後
[00:11:05.400 --> 00:11:10.360]  也很嚴重地提醒那些門徒
[00:11:10.360 --> 00:11:12.760]  你知道我要被殺受害
[00:11:12.760 --> 00:11:13.800]  你應該怎樣回應呢?
[00:11:13.800 --> 00:11:15.080]  走掉了
[00:11:15.080 --> 00:11:15.560]  不是
[00:11:15.560 --> 00:11:17.800]  耶穌挑戰那些門徒要寫記
[00:11:17.800 --> 00:11:19.640]  背十字架跟隨主
[00:11:19.640 --> 00:11:21.640]  如果大家有想教門徒訓練
[00:11:21.640 --> 00:11:23.640]  這段經文也是我們的孝訓
[00:11:23.640 --> 00:11:25.080]  你應該懂得背
[00:11:25.080 --> 00:11:26.760]  不懂得背就讀
[00:11:26.760 --> 00:11:28.040]  如果懂得背就背
[00:11:28.040 --> 00:11:30.040]  路加福音九章二十三節起
[00:11:30.040 --> 00:11:32.040]  若有人要跟從我
[00:11:32.040 --> 00:11:33.640]  就當寫記
[00:11:33.640 --> 00:11:37.000]  天天背起他的十字架來跟從我
[00:11:37.000 --> 00:11:39.400]  背起自己十字架來跟從主
[00:11:39.400 --> 00:11:41.800]  這個就是在登山變象
[00:11:41.800 --> 00:11:43.320]  無論是馬可
[00:11:43.320 --> 00:11:44.120]  馬太
[00:11:44.120 --> 00:11:44.920]  路加
[00:11:44.920 --> 00:11:46.920]  都有提及過的一個重點
[00:11:46.920 --> 00:11:49.240]  而第三個也有重複講的就是
[00:11:49.240 --> 00:11:52.120]  耶穌說有人在未嘗死未之前
[00:11:52.120 --> 00:11:53.480]  就會體驗到天國
[00:11:53.480 --> 00:11:55.480]  果然彼得雅各約翰
[00:11:55.480 --> 00:11:57.720]  在登山上見到
[00:11:57.720 --> 00:11:59.960]  摩西、以利亞和耶穌一起
[00:11:59.960 --> 00:12:02.520]  有一個天國的味道在裡面
[00:12:02.520 --> 00:12:05.160]  所以可想而知
[00:12:05.160 --> 00:12:06.680]  登山變象之後
[00:12:06.680 --> 00:12:09.480]  也有再重複講耶穌將要被殺害
[00:12:09.480 --> 00:12:10.680]  和復活的事
[00:12:10.680 --> 00:12:12.680]  所以登山變象這個經歷
[00:12:12.680 --> 00:12:15.640]  重點不是耶穌能夠改變形象
[00:12:15.640 --> 00:12:16.920]  超級有型
[00:12:16.920 --> 00:12:19.480]  或者不是班門徒見到一些很神奇
[00:12:19.480 --> 00:12:21.480]  很宏偉很壯觀的景象
[00:12:21.480 --> 00:12:22.760]  這個不是重點
[00:12:22.760 --> 00:12:24.200]  而重點就是
[00:12:24.200 --> 00:12:25.960]  我們預備好自己
[00:12:25.960 --> 00:12:28.440]  去迎接耶穌基督的受苦
[00:12:28.440 --> 00:12:30.440]  釘十字架道路沒有呢?
[00:12:30.440 --> 00:12:32.440]  在這段經文要提醒我們的
[00:12:32.440 --> 00:12:34.440]  他要迎接耶穌基督的受苦
[00:12:34.440 --> 00:12:35.560]  釘十字架道路
[00:12:35.560 --> 00:12:36.680]  我們就要學習
[00:12:36.680 --> 00:12:38.200]  放下自己
[00:12:38.200 --> 00:12:39.480]  學習寫記
[00:12:39.480 --> 00:12:40.920]  放下自己
[00:12:40.920 --> 00:12:44.120]  又回頭了
[00:12:44.120 --> 00:12:46.760]  為什麼登山變象會是今天講的呢?
[00:12:46.760 --> 00:12:48.760]  在大齋期之前講的呢?
[00:12:48.760 --> 00:12:52.200]  其實在這段時間
[00:12:52.200 --> 00:12:54.680]  在教育靈裡面叫做顯現節期
[00:12:54.680 --> 00:12:57.960]  顯現節期由耶穌受浸主日開始
[00:12:57.960 --> 00:13:00.680]  到今天就是一個登山變象主日
[00:13:00.680 --> 00:13:02.680]  由接著的星期三開始
[00:13:02.680 --> 00:13:05.000]  聖復日就開始大齋期了
[00:13:05.000 --> 00:13:08.120]  這個耶穌受浸主日和登山變象主日
[00:13:08.120 --> 00:13:09.720]  是一個首尾呼應來的
[00:13:09.720 --> 00:13:11.800]  如果你記得剛才第三十五節講
[00:13:11.800 --> 00:13:12.760]  有個聲音檔案
[00:13:12.760 --> 00:13:15.240]  就是天父向著班門徒講
[00:13:15.240 --> 00:13:17.240]  這個就是我所愛的兒子
[00:13:17.240 --> 00:13:19.240]  是我揀選的你們聽他
[00:13:19.240 --> 00:13:21.640]  如果你還記得耶穌受浸的時候
[00:13:21.640 --> 00:13:24.280]  當耶穌走了到約旦河水裡面
[00:13:24.280 --> 00:13:26.680]  聖靈和一個格子降臨在耶穌身上
[00:13:26.680 --> 00:13:29.000]  接著天上高有一對聲音講了什麼呢?
[00:13:29.000 --> 00:13:31.880]  「這是我的愛子,我所喜悅的」
[00:13:31.880 --> 00:13:35.080]  也是和這裡作出一個首尾的呼應
[00:13:35.080 --> 00:13:37.800]  而登山變象之後
[00:13:37.800 --> 00:13:39.160]  你看到路加福音
[00:13:39.160 --> 00:13:41.000]  由第九章之後開始
[00:13:41.000 --> 00:13:46.840]  就記述了耶穌由北面的拿撒勒
[00:13:46.840 --> 00:13:48.200]  由北面的加拉泰
[00:13:48.200 --> 00:13:51.080]  走到南面的耶路撒冷
[00:13:51.080 --> 00:13:54.120]  耶穌就一路朝向著耶路撒冷星城
[00:13:54.120 --> 00:13:56.440]  去準備踏上十字架之路
[00:13:56.440 --> 00:13:57.960]  所以這個登山變象主日
[00:13:57.960 --> 00:14:00.840]  正正是顯現節期和大齋節期的轉捩點
[00:14:00.840 --> 00:14:05.320]  代表著耶穌準備迎接祂要受苦難的日子
[00:14:05.320 --> 00:14:07.800]  應該開了第二點
[00:14:07.800 --> 00:14:09.640]  所以要讓我們知道
[00:14:09.640 --> 00:14:13.880]  我們都要開始在我們這個教會年曆期裡面
[00:14:13.880 --> 00:14:15.320]  去準備我們的心
[00:14:15.320 --> 00:14:19.400]  去迎接耶穌基督受苦難和登上十字架的日子
[00:14:19.400 --> 00:14:21.800]  接著有人問
[00:14:21.800 --> 00:14:23.240]  為什麼叫大齋期呢?
[00:14:23.240 --> 00:14:26.360]  雖然也有一些禮儀的教會叫御苦期
[00:14:26.360 --> 00:14:27.880]  其實兩個名字都可以的
[00:14:27.880 --> 00:14:28.840]  我覺得沒問題的
[00:14:28.840 --> 00:14:32.840]  齋字這個字其實在中國人裡面也很有意思
[00:14:32.840 --> 00:14:35.240]  代表減少、避免
[00:14:35.240 --> 00:14:38.680]  如果在一些重要的禮儀或者重要的事情上
[00:14:38.680 --> 00:14:40.520]  就代表我們要準備好自己
[00:14:40.520 --> 00:14:41.720]  潔淨自己
[00:14:41.720 --> 00:14:42.760]  莊重自己
[00:14:42.760 --> 00:14:43.880]  恭敬自己
[00:14:43.880 --> 00:14:45.720]  去進入一個重要的事情
[00:14:45.720 --> 00:14:47.400]  所以大齋期的意思就是
[00:14:47.400 --> 00:14:50.760]  我們要透過接下來這四十天
[00:14:50.760 --> 00:14:53.160]  去裝備自己
[00:14:53.160 --> 00:14:55.320]  潔淨自己
[00:14:55.320 --> 00:14:57.000]  預備好自己的心
[00:14:57.000 --> 00:14:59.080]  帶著一個悔罪的心
[00:14:59.080 --> 00:15:01.080]  有些人可能會禁食
[00:15:01.080 --> 00:15:02.440]  少吃一點東西
[00:15:02.440 --> 00:15:05.720]  或者如果有些障礙著你和上帝之間
[00:15:05.720 --> 00:15:07.560]  的關係的事情
[00:15:07.560 --> 00:15:08.840]  我們不要做
[00:15:08.840 --> 00:15:09.480]  做少一點
[00:15:09.480 --> 00:15:10.360]  減少它
[00:15:10.360 --> 00:15:11.960]  以致我們在這四十天裡面
[00:15:11.960 --> 00:15:14.040]  專一的去親近神
[00:15:14.040 --> 00:15:17.320]  當我去看看其他教會
[00:15:17.320 --> 00:15:19.320]  如何去預備大齋期的時候
[00:15:19.320 --> 00:15:20.840]  這是一間浸信會
[00:15:20.840 --> 00:15:23.880]  他們就有兩個建議
[00:15:23.880 --> 00:15:25.080]  一方面在金錢方面
[00:15:25.080 --> 00:15:26.680]  一方面在時間方面
[00:15:26.680 --> 00:15:27.640]  金錢方面怎麼樣呢?
[00:15:27.640 --> 00:15:29.560]  少吃一點零食
