
[00:00:00.000 --> 00:00:03.840]  好 今天我們就進入到這個題目
[00:10:48.360 --> 00:10:51.520]  都幫他的目者開始有門女
[00:10:51.520 --> 00:10:53.900]  其中一個教會比我們更大
[00:10:53.900 --> 00:10:55.440]  差不多兩千人的教會
[00:10:55.440 --> 00:10:57.180]  有一個執事公開分享了
[00:10:57.180 --> 00:10:58.020]  我去分享
[00:10:58.020 --> 00:11:00.320]  很有能力的執事
[00:11:00.320 --> 00:11:01.600]  做事很厲害
[00:11:01.600 --> 00:11:02.680]  美國做完事
[00:11:02.680 --> 00:11:03.440]  香港做事
[00:11:03.440 --> 00:11:05.440]  家裡管理得非常好
[00:11:05.440 --> 00:11:07.220]  大家可能覺得
[00:11:07.220 --> 00:11:08.320]  一定是一個男士
[00:11:08.320 --> 00:11:09.440]  其實是一個女士
[00:11:09.440 --> 00:11:11.360]  現在女士很厲害
[00:11:11.360 --> 00:11:13.240]  家裡她說了算
[00:11:13.240 --> 00:11:14.860]  我認識她老公
[00:11:14.860 --> 00:11:16.860]  家裡女士說了算
[00:11:16.860 --> 00:11:19.900]  今天在香港一點都不意外
[00:11:19.900 --> 00:11:22.280]  她說了
[00:11:22.280 --> 00:11:24.900]  我分享的見證我自己也很入心
[00:11:25.440 --> 00:11:26.980]  她說她也知道
[00:11:26.980 --> 00:11:29.320]  我也知道她有能力
[00:11:29.320 --> 00:11:31.860]  她的頭腦也很清醒
[00:11:31.860 --> 00:11:33.060]  她這樣說
[00:11:33.060 --> 00:11:37.980]  當家裡有爭執
[00:11:37.980 --> 00:11:39.360]  有看法不同
[00:11:39.360 --> 00:11:41.440]  她的腦子轉得很快
[00:11:41.440 --> 00:11:43.440]  她理據很足
[00:11:43.440 --> 00:11:45.640]  她說真的贏了
[00:11:45.640 --> 00:11:47.440]  她說了其中一次
[00:11:47.440 --> 00:11:49.640]  的時候我自己覺得
[00:11:49.640 --> 00:11:51.640]  神國真的在裡面
[00:11:51.640 --> 00:11:53.680]  正在生長
[00:11:53.680 --> 00:11:55.020]  她說有一次也是
[00:11:55.020 --> 00:11:57.560]  她的女婿是西人
[00:11:57.560 --> 00:11:59.020]  來香港探望她
[00:11:59.020 --> 00:12:00.600]  和孫子
[00:12:00.600 --> 00:12:01.900]  上教會那天
[00:12:01.900 --> 00:12:03.520]  怎知道他們很慢
[00:12:03.520 --> 00:12:06.360]  孫子還沒換衣服
[00:12:06.360 --> 00:12:07.640]  再這樣就會遲到
[00:12:07.640 --> 00:12:09.020]  於是她就加入
[00:12:09.020 --> 00:12:11.020]  幫孫子搞定了
[00:12:11.020 --> 00:12:11.720]  搞定我們
[00:12:11.720 --> 00:12:13.860]  你知道西人和中國人
[00:12:13.860 --> 00:12:14.560]  西人
[00:12:14.560 --> 00:12:15.820]  我的兒子我的女兒
[00:12:15.820 --> 00:12:17.520]  我教不是你搞的
[00:12:17.520 --> 00:12:20.100]  她就說你為什麼要搞我
[00:12:20.100 --> 00:12:21.600]  我要搞這件事
[00:12:21.600 --> 00:12:22.900]  然後她就說
[00:12:22.900 --> 00:12:25.220]  我照顧小孩
[00:12:25.220 --> 00:12:27.020]  你也不知道在哪裡
[00:12:27.020 --> 00:12:29.020]  當然是用英文說
[00:12:29.020 --> 00:12:30.520]  差不多的意思
[00:12:30.520 --> 00:12:33.140]  然後她女婿立刻退縮
[00:12:33.140 --> 00:12:34.640]  然後回教會
[00:12:34.640 --> 00:12:38.140]  回到教會她又是很有能力的人
[00:12:38.140 --> 00:12:40.140]  看到教會有些事情做得不好
[00:12:40.140 --> 00:12:42.640]  她就說我應該這樣這樣
[00:12:42.640 --> 00:12:45.140]  但是在崇拜裡面聖靈提許
[00:12:45.140 --> 00:12:48.520]  聖靈提許我給智慧給能力
[00:12:48.520 --> 00:12:50.600]  但是你缺少一件事
[00:12:50.600 --> 00:12:53.360]  就是謙卑溫柔和忍耐
[00:12:53.360 --> 00:12:57.640]  我們知道的
[00:12:57.640 --> 00:13:00.640]  能力是屬靈恩賜上帝給我的一點也不難
[00:13:00.640 --> 00:13:03.640]  但是屬靈的果子是要自己結出的
[00:13:03.640 --> 00:13:06.640]  要結出來並且向上帝的聖靈改變
[00:13:06.640 --> 00:13:07.940]  於是她又
[00:13:07.940 --> 00:13:10.640]  完了崇拜就跟她的女婿
[00:13:10.640 --> 00:13:13.640]  又跟教會裡面說
[00:13:13.640 --> 00:13:15.140]  用詞不好
[00:13:15.140 --> 00:13:16.440]  道歉
[00:13:16.440 --> 00:13:19.640]  她說道歉這個詞在腦子裡面從來沒出現過
[00:13:19.640 --> 00:13:21.640]  我們給點掌聲
[00:13:21.640 --> 00:13:23.640]  聽完之後真的很感動
[00:13:23.640 --> 00:13:29.640]  神光在我們內心究竟可不可以見面見到
[00:13:29.640 --> 00:13:33.640]  不是似乎上帝已經說神國在我們裡面
[00:13:33.640 --> 00:13:37.640]  重點是我們讓不讓神國
[00:13:37.640 --> 00:13:41.640]  在我們裡面繼續掌控掌管
[00:13:41.640 --> 00:13:44.640]  在日常生活中活出神國的價值
[00:13:44.640 --> 00:13:48.640]  在職場家庭人際公共生活中活出愛
[00:13:48.640 --> 00:13:50.640]  公義謙卑和誠信
[00:13:50.640 --> 00:13:55.640]  這是其中一個很重要的神國氣息
[00:13:55.640 --> 00:13:57.640]  所以第一點我們值得問
[00:13:57.640 --> 00:14:00.640]  我們會不會每天早上都是投民主主要
[00:14:00.640 --> 00:14:02.640]  今天我面對不同的會議
[00:14:02.640 --> 00:14:05.640]  不同的家庭的需要
[00:14:05.640 --> 00:14:08.640]  或者我作為一個長者照顧家庭
[00:14:08.640 --> 00:14:14.640]  我可以有什麼要上帝在我的領域掌權
[00:14:14.640 --> 00:14:19.640]  你是否願意每天都這樣禱告
[00:14:19.640 --> 00:14:25.640]  讓上帝可以用上帝創造我們的生命力
[00:14:25.640 --> 00:14:29.640]  並且我們的中間神國
[00:14:29.640 --> 00:14:33.640]  是否已經在展現那種喜樂平安
[00:14:33.640 --> 00:14:35.640]  有時我們見到一些基督徒
[00:14:35.640 --> 00:14:38.640]  好像每天都去葬禮
[00:14:38.640 --> 00:14:41.640]  完全裡面沒有那種生命喜樂
[00:14:41.640 --> 00:14:42.640]  真是很奇怪
[00:14:42.640 --> 00:14:43.640]  聖經說的不是這樣
[00:14:43.640 --> 00:14:45.640]  什麼是這樣呢?
[00:14:45.640 --> 00:14:46.640]  第一點
[00:14:46.640 --> 00:14:49.640]  究竟神國是否你的內心
[00:14:49.640 --> 00:14:52.640]  我們看看我們身邊的人的心
[00:14:52.640 --> 00:14:54.640]  你是看不到的
[00:14:54.640 --> 00:14:57.640]  因為有肉有骨有生
[00:14:57.640 --> 00:14:59.640]  你看看你的心
[00:14:59.640 --> 00:15:01.640]  也不是看出來
[00:15:01.640 --> 00:15:03.640]  是你感受出來
[00:15:03.640 --> 00:15:04.640]  第一點
[00:15:04.640 --> 00:15:07.640]  第二點
[00:15:07.640 --> 00:15:10.640]  繼續下去他們的交談就很有趣
[00:15:10.640 --> 00:15:13.640]  神國不單是我們的內心
[00:15:13.640 --> 00:15:16.640]  不過在他日末日的時候
[00:15:16.640 --> 00:15:20.640]  又很真實會見到祂的彰顯
[00:15:20.640 --> 00:15:22.640]  我們一起繼續讀下去
[00:15:22.640 --> 00:15:23.640]  22、25節
[00:15:23.640 --> 00:15:24.640]  123
[00:15:24.640 --> 00:15:25.640]  他又對門徒說
[00:15:25.640 --> 00:15:26.640]  日子將到
[00:15:26.640 --> 00:15:30.640]  你們巴不得看見人子的一個日子
[00:15:30.640 --> 00:15:32.640]  卻不得看見
[00:15:32.640 --> 00:15:34.640]  人將要對你們說
[00:15:34.640 --> 00:15:36.640]  漢娜在那裡
[00:15:36.640 --> 00:15:38.640]  漢娜在這裡
[00:15:38.640 --> 00:15:39.640]  你們不要出去
[00:15:39.640 --> 00:15:41.640]  也不要跟隨他們
[00:15:41.640 --> 00:15:44.640]  因為人子在他降臨的日子
[00:15:44.640 --> 00:15:47.640]  保障閃電從天這邊
[00:15:47.640 --> 00:15:49.640]  一閃直到天那邊
[00:15:49.640 --> 00:15:53.640]  此時他必須先受許多的苦
[00:15:53.640 --> 00:15:55.640]  又被這世代棄絕
[00:15:55.640 --> 00:15:58.640]  這裡說的是末世中的末世
[00:15:58.640 --> 00:15:59.640]  我先解釋一下
[00:15:59.640 --> 00:16:03.640]  聖經有多處地方提到末世
[00:16:03.640 --> 00:16:05.640]  這是其中一個絕跡
[00:16:05.640 --> 00:16:09.640]  而末世其中有些警號
[00:16:09.640 --> 00:16:10.640]  跡象
[00:16:10.640 --> 00:16:13.640]  是這30年才出現的
[00:16:13.640 --> 00:16:15.640]  末世何時可以倒數
[00:16:15.640 --> 00:16:18.640]  耶穌死而復活開始進入末世幾個階段
[00:16:18.640 --> 00:16:21.640]  而末世裡面有一個末端
[00:16:21.640 --> 00:16:24.640]  我跑馬拉松跑40公里
[00:16:24.640 --> 00:16:26.640]  你會衝線
[00:16:26.640 --> 00:16:29.640]  衝線的末端
