
[00:00:00.000 --> 00:00:02.000]  十戒都沒有人聽過
[00:02:46.000 --> 00:02:48.000]  不如我們看看好嗎
[00:02:48.000 --> 00:02:49.000]  出《阿入記》二十章
[00:02:49.000 --> 00:02:51.000]  一至十七節
[00:02:51.000 --> 00:02:52.000]  那些不會背的
[00:02:52.000 --> 00:02:53.000]  只有印象的那些
[00:02:53.000 --> 00:02:54.000]  現在來了
[00:02:54.000 --> 00:02:55.000]  OK
[00:02:55.000 --> 00:02:56.000]  OK
[00:02:56.000 --> 00:02:57.000]  還沒到
[00:02:57.000 --> 00:02:58.000]  不要緊
[00:02:58.000 --> 00:02:59.000]  不要看著
[00:02:59.000 --> 00:03:00.000]  OK
[00:03:00.000 --> 00:03:01.000]  我們還沒看之前
[00:03:01.000 --> 00:03:03.000]  我們需要介紹一件事
[00:03:03.000 --> 00:03:07.000]  就是十戒的鋪排
[00:03:07.000 --> 00:03:09.000]  或者它的格式
[00:03:09.000 --> 00:03:11.000]  是和當時古代的時候
[00:03:11.000 --> 00:03:12.000]  古代世界
[00:03:12.000 --> 00:03:15.000]  那個格式是有相似的地方
[00:03:15.000 --> 00:03:17.000]  因為你記得出埃及的時候
[00:03:17.000 --> 00:03:18.000]  大概是主前
[00:03:18.000 --> 00:03:21.000]  一千二百年一千五百年左右的時間
[00:03:21.000 --> 00:03:24.000]  當上帝去拯救他的子民
[00:03:24.000 --> 00:03:27.000]  離開埃及黑暗的地方
[00:03:27.000 --> 00:03:28.000]  圍爐的地方
[00:03:28.000 --> 00:03:29.000]  將他們帶出來
[00:03:29.000 --> 00:03:30.000]  過了紅海
[00:03:30.000 --> 00:03:32.000]  然後過了曠野
[00:03:32.000 --> 00:03:33.000]  去到的地方
[00:03:33.000 --> 00:03:34.000]  一座山
[00:03:34.000 --> 00:03:35.000]  一座山叫做什麼
[00:03:35.000 --> 00:03:37.000]  西奶山是吧
[00:03:37.000 --> 00:03:38.000]  賀列山
[00:03:38.000 --> 00:03:39.000]  在山那裡
[00:03:39.000 --> 00:03:41.000]  上帝就出現了
[00:03:41.000 --> 00:03:42.000]  然後就跟他們說
[00:03:42.000 --> 00:03:44.000]  我現在跟你立約
[00:03:44.000 --> 00:03:46.000]  因為我用恩典拯救了你們
[00:03:46.000 --> 00:03:49.000]  現在你就成為一班新的人民
[00:03:49.000 --> 00:03:50.000]  新的子民
[00:03:50.000 --> 00:03:51.000]  你有新的身份
[00:03:51.000 --> 00:03:54.000]  我現在就給你新的原則
[00:03:54.000 --> 00:03:56.000]  這個叫十戒
[00:03:56.000 --> 00:03:58.000]  十句的說話
[00:03:58.000 --> 00:04:00.000]  為什麼是十句
[00:04:00.000 --> 00:04:02.000]  你有沒有想過
[00:04:02.000 --> 00:04:03.000]  為什麼不是五句
[00:04:03.000 --> 00:04:05.000]  或者七句
[00:04:05.000 --> 00:04:06.000]  因為聖經文化
[00:04:06.000 --> 00:04:09.000]  七是完美數字
[00:04:09.000 --> 00:04:10.000]  或者十二也是完美數字
[00:04:10.000 --> 00:04:12.000]  或者十二支派
[00:04:12.000 --> 00:04:14.000]  為什麼是十
[00:04:14.000 --> 00:04:16.000]  猜不猜得到
[00:04:16.000 --> 00:04:18.000]  其實大家估來估去
[00:04:18.000 --> 00:04:20.000]  最有可能的
[00:04:20.000 --> 00:04:22.000]  就是容易記
[00:04:22.000 --> 00:04:24.000]  大部分都有十隻手指
[00:04:24.000 --> 00:04:26.000]  除非是六指禽魔
[00:04:26.000 --> 00:04:27.000]  你多了一隻
[00:04:27.000 --> 00:04:28.000]  大概十件東西
[00:04:28.000 --> 00:04:30.000]  我們是容易記得到的
[00:04:30.000 --> 00:04:33.000]  所以有十個的法則
[00:04:33.000 --> 00:04:34.000]  去頒佈出來
[00:04:34.000 --> 00:04:35.000]  摩西的時代
[00:04:35.000 --> 00:04:38.000]  當時他們不同的國家
[00:04:38.000 --> 00:04:40.000]  會建立一些盟約
[00:04:40.000 --> 00:04:42.000]  譬如一些大的國家
[00:04:42.000 --> 00:04:43.000]  埃及
[00:04:43.000 --> 00:04:45.000]  他們會跟一些小的國家
[00:04:45.000 --> 00:04:47.000]  譬如一些小的城邦
[00:04:47.000 --> 00:04:49.000]  建立盟約
[00:04:49.000 --> 00:04:50.000]  建立盟約的時候
[00:04:50.000 --> 00:04:51.000]  他們就會
[00:04:51.000 --> 00:04:54.000]  大家簽署一些條約
[00:04:54.000 --> 00:04:55.000]  譬如我們美國
[00:04:55.000 --> 00:04:58.000]  跟其他國家都有盟約
[00:04:58.000 --> 00:05:01.000]  我們跟歐盟
[00:05:01.000 --> 00:05:03.000]  我們跟加拿大
[00:05:03.000 --> 00:05:04.000]  其他國家
[00:05:04.000 --> 00:05:06.000]  我們會有一些外交的關係
[00:05:06.000 --> 00:05:08.000]  Diplomacy
[00:05:08.000 --> 00:05:09.000]  當時摩西的時候
[00:05:09.000 --> 00:05:10.000]  都是有這樣的
[00:05:10.000 --> 00:05:11.000]  兩個國家
[00:05:11.000 --> 00:05:13.000]  特別是一個大國
[00:05:13.000 --> 00:05:14.000]  跟一個小國
[00:05:14.000 --> 00:05:15.000]  大王
[00:05:15.000 --> 00:05:16.000]  跟一個小的王
[00:05:16.000 --> 00:05:17.000]  去建交
[00:05:17.000 --> 00:05:20.000]  去做一些外交的關係的時候
[00:05:20.000 --> 00:05:22.000]  就會簽署一些協議
[00:05:22.000 --> 00:05:25.000]  文件裏面就詳細去解釋
[00:05:25.000 --> 00:05:28.000]  大家怎樣維持這個關係
[00:05:28.000 --> 00:05:30.000]  怎樣維持一個良好的關係
[00:05:30.000 --> 00:05:32.000]  大國跟小國去建交的時候
[00:05:32.000 --> 00:05:34.000]  我們就簽署一些
[00:05:34.000 --> 00:05:36.000]  所謂Covenant
[00:05:36.000 --> 00:05:37.000]  或者我們今天
[00:05:37.000 --> 00:05:40.000]  會叫它做Susurin Treaty
[00:05:40.000 --> 00:05:42.000]  我知道這個字很大
[00:05:42.000 --> 00:05:45.000]  其實就是約的意思
[00:05:45.000 --> 00:05:46.000]  大家有個約定
[00:05:46.000 --> 00:05:49.000]  這個約定有一個格式
[00:05:49.000 --> 00:05:50.000]  第一個格式就是
[00:05:50.000 --> 00:05:53.000]  大王就會介紹自己
[00:05:53.000 --> 00:05:55.000]  他說我是誰
[00:05:55.000 --> 00:05:57.000]  然後第二個元素
[00:05:57.000 --> 00:05:59.000]  就是講到歷史的
[00:05:59.000 --> 00:06:01.000]  過去的恩情
[00:06:01.000 --> 00:06:03.000]  就是說我曾經怎樣對過你
[00:06:03.000 --> 00:06:04.000]  曾經怎樣救過你
[00:06:04.000 --> 00:06:06.000]  現在你應該怎樣
[00:06:06.000 --> 00:06:08.000]  第三個原則就是說
[00:06:08.000 --> 00:06:10.000]  我角度上應該有什麼法則
[00:06:10.000 --> 00:06:13.000]  我頒佈這個誡命的時候
[00:06:13.000 --> 00:06:16.000]  我頒佈這些約的條款的時候
[00:06:16.000 --> 00:06:17.000]  你就需要做些什麼
[00:06:17.000 --> 00:06:19.000]  你就需要對我忠心
[00:06:19.000 --> 00:06:22.000]  你都需要效忠於我
[00:06:22.000 --> 00:06:24.000]  然後第四個原則
[00:06:24.000 --> 00:06:26.000]  第四個元素
[00:06:26.000 --> 00:06:28.000]  就是續約的條文
[00:06:28.000 --> 00:06:30.000]  就是說你如果死了之後
[00:06:30.000 --> 00:06:31.000]  誰續你為
[00:06:31.000 --> 00:06:32.000]  你的兒子續你為
[00:06:32.000 --> 00:06:33.000]  你的皇子
[00:06:33.000 --> 00:06:34.000]  他上任的時候
[00:06:34.000 --> 00:06:35.000]  登基的時候
[00:06:35.000 --> 00:06:38.000]  又要再重讀這個盟約
[00:06:38.000 --> 00:06:41.000]  然後第五個元素
[00:06:41.000 --> 00:06:43.000]  就是有見證人
[00:06:43.000 --> 00:06:46.000]  當時那些是拜多神的文化
[00:06:46.000 --> 00:06:47.000]  他們就會call on
[00:06:47.000 --> 00:06:49.000]  所有的神的名字
[00:06:49.000 --> 00:06:51.000]  月神 太陽神 星星等等
[00:06:51.000 --> 00:06:54.000]  然後叫他們做見證人
[00:06:54.000 --> 00:06:58.000]  最後第六樣
[00:06:58.000 --> 00:07:01.000]  就是有祝福和奏作
[00:07:01.000 --> 00:07:05.000]  就是說如果你維持這個條約
[00:07:05.000 --> 00:07:06.000]  你向我忠心的話
[00:07:06.000 --> 00:07:08.000]  你就會有祝福
[00:07:08.000 --> 00:07:09.000]  就是說你有難的時候
[00:07:09.000 --> 00:07:10.000]  我就會來拯救你
[00:07:10.000 --> 00:07:11.000]  有人攻打你的時候
[00:07:11.000 --> 00:07:12.000]  我就會來幫你
[00:07:12.000 --> 00:07:15.000]  但如果你去到叛變我的話
[00:07:15.000 --> 00:07:18.000]  就會有奏作
[00:07:18.000 --> 00:07:21.000]  你就會給我來攻打
[00:07:21.000 --> 00:07:25.000]  我就會來為你成
[00:07:25.000 --> 00:07:28.000]  我就會或者加你稅等等
[00:07:28.000 --> 00:07:31.000]  就會令到你活不到
[00:07:31.000 --> 00:07:33.000]  在我的同在底下
[00:07:33.000 --> 00:07:35.000]  享受不到我的同在底下
[00:07:35.000 --> 00:07:38.000]  這些元素都是兩個國家
[00:07:38.000 --> 00:07:42.000]  大家去到一些的維繫
[00:07:42.000 --> 00:07:44.000]  大家有一個這樣的簽署之後
[00:07:44.000 --> 00:07:48.000]  大家就會放這個條約的條款
[00:07:48.000 --> 00:07:49.000]  所有的文字
[00:07:49.000 --> 00:07:52.000]  就會放在一些硬的石板
[00:07:52.000 --> 00:07:53.000]  或者泥板上面
[00:07:53.000 --> 00:07:56.000]  然後你一份就我一份
[00:07:56.000 --> 00:07:57.000]  大家有一個copy
[00:07:57.000 --> 00:08:00.000]  例如你和你應酬公司有一個條款
[00:08:00.000 --> 00:08:02.000]  或者和銀行有一個條款
[00:08:02.000 --> 00:08:05.000]  大家就會有一個copy of the policy
[00:08:05.000 --> 00:08:08.000]  然後你保留在你最安全的地方
[00:08:08.000 --> 00:08:10.000]  銀行又有一個copy
[00:08:10.000 --> 00:08:11.000]  兩個國家
[00:08:11.000 --> 00:08:15.000]  大家有一個外交的條文的時候
[00:08:15.000 --> 00:08:20.000]  你那個copy就放在你首都裡面
[00:08:20.000 --> 00:08:22.000]  最大的那個聖殿
[00:08:22.000 --> 00:08:24.000]  聖殿裡面那個致勝所
[00:08:24.000 --> 00:08:27.000]  然後我又是做同樣一樣東西
[00:08:27.000 --> 00:08:29.000]  所以你一個copy我一個copy
[00:08:29.000 --> 00:08:33.000]  所以我們現代人對十戒的印象就是
[00:08:33.000 --> 00:08:35.000]  有兩塊石板
[00:08:35.000 --> 00:08:37.000]  因為聖經裡面說有兩塊石板
[00:08:37.000 --> 00:08:39.000]  摩世帶著兩塊石板上山
[00:08:39.000 --> 00:08:41.000]  然後上帝就寫這些條款
[00:08:41.000 --> 00:08:43.000]  上去這個石板那裡
[00:08:43.000 --> 00:08:45.000]  我們現代的印象就是
[00:08:45.000 --> 00:08:48.000]  一定是一塊石板不夠位
[00:08:48.000 --> 00:08:49.000]  好像一隻黑的石不夠位
[00:08:49.000 --> 00:08:51.000]  所以一定要用兩塊
[00:08:51.000 --> 00:08:54.000]  所以五個的戒命
[00:08:54.000 --> 00:08:56.000]  一至五就寫在第一塊
[00:08:56.000 --> 00:08:58.000]  然後六至十就寫在第二塊
[00:08:58.000 --> 00:09:00.000]  我們這個就是我們現代人的印象
[00:09:00.000 --> 00:09:01.000]  其實不是的
[00:09:01.000 --> 00:09:05.000]  其實應該是十條都是寫在同一塊石板
[00:09:05.000 --> 00:09:08.000]  十條另外寫在另外一塊的石板
[00:09:08.000 --> 00:09:09.000]  你一個copy我一個copy
[00:09:09.000 --> 00:09:11.000]  然後放在你最重要的地方
[00:09:11.000 --> 00:09:13.000]  所以以色列文
[00:09:13.000 --> 00:09:16.000]  和上帝耶和華建交
[00:09:16.000 --> 00:09:18.000]  進入這個關係的時候
[00:09:18.000 --> 00:09:21.000]  耶和華就說以色列文
[00:09:21.000 --> 00:09:22.000]  這個石板是給你的
[00:09:22.000 --> 00:09:23.000]  你有一個copy
[00:09:23.000 --> 00:09:26.000]  以色列文只有一個聖所
[00:09:26.000 --> 00:09:28.000]  在抗爺的時候
[00:09:28.000 --> 00:09:29.000]  他們就在會幕
[00:09:29.000 --> 00:09:31.000]  進到加冕的時候
[00:09:31.000 --> 00:09:33.000]  就在耶路撒冷聖年
[00:09:33.000 --> 00:09:36.000]  所以他們就放這個copy
[00:09:36.000 --> 00:09:38.000]  放在他的會幕裡面
[00:09:38.000 --> 00:09:39.000]  致聖所
[00:09:39.000 --> 00:09:42.000]  或者將來他們進到加冕地的時候
[00:09:42.000 --> 00:09:44.000]  就放在耶路撒冷那個聖所
[00:09:44.000 --> 00:09:46.000]  致聖所裡面
[00:09:46.000 --> 00:09:48.000]  所以他們的copy就放在那裡
[00:09:48.000 --> 00:09:50.000]  耶和華的copy放在哪裡
[00:09:50.000 --> 00:09:51.000]  上帝的copy
[00:09:51.000 --> 00:09:53.000]  上帝當然
[00:09:53.000 --> 00:09:55.000]  他的聖殿
[00:09:55.000 --> 00:09:57.000]  就在地上
[00:09:57.000 --> 00:09:59.000]  就在以色列文中間
[00:09:59.000 --> 00:10:01.000]  所以他那塊石板
[00:10:01.000 --> 00:10:03.000]  又是放在會幕裡面
[00:10:03.000 --> 00:10:04.000]  所以如果你走進去會幕
[00:10:04.000 --> 00:10:06.000]  最重要的地方就是
[00:10:06.000 --> 00:10:07.000]  Holy of Holies
[00:10:07.000 --> 00:10:08.000]  致聖所裡面
[00:10:08.000 --> 00:10:10.000]  打開那個藥櫃的話
[00:10:10.000 --> 00:10:13.000]  那裡就有兩塊的石板
[00:10:13.000 --> 00:10:15.000]  一塊是屬於神
[00:10:15.000 --> 00:10:17.000]  一塊是屬於神的子民
[00:10:17.000 --> 00:10:19.000]  進到耶路撒冷的聖殿
[00:10:19.000 --> 00:10:20.000]  那個致聖所
[00:10:20.000 --> 00:10:22.000]  同樣是這樣的
[00:10:22.000 --> 00:10:25.000]  所以神救以色列人出埃及
[00:10:25.000 --> 00:10:26.000]  來到西大山
[00:10:26.000 --> 00:10:31.000]  他們就來到所謂整個舊約的聖經裡面
[00:10:31.000 --> 00:10:32.000]  從創世紀開始
[00:10:32.000 --> 00:10:35.000]  如果你一年開始的時候
[00:10:35.000 --> 00:10:36.000]  你說我要讀聖經
[00:10:36.000 --> 00:10:38.000]  從頭讀到最後
[00:10:38.000 --> 00:10:39.000]  從創世紀開始讀
[00:10:39.000 --> 00:10:41.000]  一天讀幾章
[00:10:41.000 --> 00:10:44.000]  你讀到出埃及的二十章
[00:10:44.000 --> 00:10:47.000]  其實就是整個故事最高峰的時候
[00:10:47.000 --> 00:10:49.000]  在摩西五經最高峰的時候
[00:10:49.000 --> 00:10:51.000]  因為他來到山腳的時候
[00:10:51.000 --> 00:10:53.000]  耶和華向他們顯然
[00:10:53.000 --> 00:10:56.000]  然後叫摩西你上來
[00:10:56.000 --> 00:10:59.000]  我在雲端給你什麼
[00:10:59.000 --> 00:11:00.000]  十誡
[00:11:00.000 --> 00:11:03.000]  你就成為一個新的子民
[00:11:03.000 --> 00:11:06.000]  所以十誡開始是這樣的
[00:11:06.000 --> 00:11:10.000]  上帝吩咐這一切的話
[00:11:10.000 --> 00:11:14.000]  說摩西是聽見這些話
[00:11:14.000 --> 00:11:15.000]  拿了法版
[00:11:15.000 --> 00:11:18.000]  然後就帶下去給以色列人
[00:11:18.000 --> 00:11:20.000]  上帝吩咐這一切話說
[00:11:20.000 --> 00:11:23.000]  我是耶和華你的上帝
[00:11:23.000 --> 00:11:27.000]  曾將你從埃及圍爐之地領出來
[00:11:27.000 --> 00:11:31.000]  十誡你見到開始的時候
[00:11:31.000 --> 00:11:32.000]  不是誡命來的
[00:11:32.000 --> 00:11:34.000]  這裡哪裡有誡命
[00:11:34.000 --> 00:11:36.000]  他沒有說doubt shall do
[00:11:36.000 --> 00:11:39.000]  或者doubt shall not
[00:11:39.000 --> 00:11:40.000]  你可以做什麼
[00:11:40.000 --> 00:11:42.000]  你不可以做什麼
[00:11:42.000 --> 00:11:43.000]  第一句不是說一樣
[00:11:43.000 --> 00:11:46.000]  他說我是耶和華你的上帝
[00:11:46.000 --> 00:11:50.000]  曾將你從埃及圍爐之地領出來
[00:11:50.000 --> 00:11:52.000]  不是從命令開始
[00:11:52.000 --> 00:11:54.000]  如果看回剛才那個列表
[00:11:54.000 --> 00:11:56.000]  這裡所有的元素
[00:11:56.000 --> 00:11:58.000]  你就會找到原來摩西五經
[00:11:58.000 --> 00:12:02.000]  裡面記載神和以色列人之間的關係
[00:12:02.000 --> 00:12:03.000]  神和我們之間的關係
[00:12:03.000 --> 00:12:05.000]  都有這些元素
[00:12:05.000 --> 00:12:07.000]  偶爾他會說我是耶和華
[00:12:07.000 --> 00:12:08.000]  我會介紹自己
[00:12:08.000 --> 00:12:11.000]  就是一個大的王會介紹自己
[00:12:11.000 --> 00:12:14.000]  然後有歷史的恩情講出來
[00:12:14.000 --> 00:12:16.000]  之前怎樣去款待過你
[00:12:16.000 --> 00:12:19.000]  之前怎樣去救過你等等
[00:12:19.000 --> 00:12:21.000]  十誡開始的時候
[00:12:21.000 --> 00:12:23.000]  就是我耶和華從埃及圍爐之地
[00:12:23.000 --> 00:12:25.000]  曾經領你出來
[00:12:25.000 --> 00:12:27.000]  這個就是我曾經用恩典
[00:12:27.000 --> 00:12:29.000]  去對過你的
[00:12:29.000 --> 00:12:31.000]  之後有一些國度的律法
[00:12:31.000 --> 00:12:33.000]  我們會繼續看下去
[00:12:33.000 --> 00:12:35.000]  然後有一些族裔的條款
[00:12:35.000 --> 00:12:40.000]  新明記又講到每一代都要繼續教導這件事
[00:12:40.000 --> 00:12:43.000]  然後有立約的見證人
[00:12:43.000 --> 00:12:45.000]  多神的文化裡面
[00:12:45.000 --> 00:12:47.000]  就是召喚那些什麼假神
[00:12:47.000 --> 00:12:49.000]  他們的名字去見證這件事情
[00:12:49.000 --> 00:12:52.000]  當然在聖經的信仰裡面
[00:12:52.000 --> 00:12:53.000]  只有一位神
[00:12:53.000 --> 00:12:55.000]  那麼召喚哪一個做見證人
[00:12:55.000 --> 00:12:58.000]  就是召喚天地做見證人
[00:12:58.000 --> 00:13:00.000]  整個宇宙整個大地
[00:13:00.000 --> 00:13:03.000]  就是見證著上帝和祂的子民立約
[00:13:03.000 --> 00:13:06.000]  然後有祝福和奏助
[00:13:06.000 --> 00:13:08.000]  這些條款
[00:13:08.000 --> 00:13:09.000]  所以開始的時候
[00:13:09.000 --> 00:13:12.000]  我耶和華曾經將你從埃及領出來
[00:13:12.000 --> 00:13:14.000]  是上帝的恩典開始的
[00:13:14.000 --> 00:13:16.000]  是按照上帝的恩典
[00:13:16.000 --> 00:13:20.000]  來成為了一個新的關係
[00:13:20.000 --> 00:13:22.000]  在這個關係裡面才講
[00:13:22.000 --> 00:13:24.000]  因為我已經拯救了你
[00:13:24.000 --> 00:13:27.000]  所以你應該怎樣回應
[00:13:27.000 --> 00:13:29.000]  舊約到新約
[00:13:29.000 --> 00:13:30.000]  講到恩典的時候
[00:13:30.000 --> 00:13:33.000]  我們經常說恩典就是八百給你的
[00:13:33.000 --> 00:13:34.000]  不需要做任何事情
[00:13:34.000 --> 00:13:35.000]  沒有錯的
[00:13:35.000 --> 00:13:37.000]  但是從來在舊約新約裡面
[00:13:37.000 --> 00:13:39.000]  都沒有講過恩典就是
[00:13:39.000 --> 00:13:43.000]  吃了免費午餐之後就走
[00:13:43.000 --> 00:13:44.000]  沒有這些東西的
[00:13:44.000 --> 00:13:46.000]  中國人就有
[00:13:46.000 --> 00:13:48.000]  華人就很多
[00:13:48.000 --> 00:13:50.000]  吃完免費午餐之後就走
[00:13:50.000 --> 00:13:51.000]  帕卡羅就走
[00:13:51.000 --> 00:13:53.000]  聖經裡面舊約講恩典
[00:13:53.000 --> 00:13:54.000]  甚至新約講恩典
[00:13:54.000 --> 00:13:55.000]  都是一樣的
[00:13:55.000 --> 00:13:57.000]  你一定要回應的
[00:13:57.000 --> 00:13:58.000]  因為這個是一個關係
[00:13:58.000 --> 00:14:00.000]  如果吃完東西走了
[00:14:00.000 --> 00:14:01.000]  什麼都不管的話
[00:14:01.000 --> 00:14:04.000]  那個就是關係的破裂
[00:14:04.000 --> 00:14:06.000]  這個不是領受恩典
[00:14:06.000 --> 00:14:08.000]  領受恩典的動態
[00:14:08.000 --> 00:14:10.000]  應該是我接受了這個恩典
[00:14:10.000 --> 00:14:11.000]  然後我就會知道
[00:14:11.000 --> 00:14:12.000]  上帝我多謝你
[00:14:12.000 --> 00:14:13.000]  因為你感謝我
[00:14:13.000 --> 00:14:15.000]  因為你拯救了我
[00:14:15.000 --> 00:14:16.000]  我要去感謝你
[00:14:16.000 --> 00:14:18.000]  這種生活的反應
[00:14:18.000 --> 00:14:20.000]  或者生活的取態
[00:14:20.000 --> 00:14:22.000]  就是一個回饋
[00:14:22.000 --> 00:14:23.000]  所以領受了恩典
[00:14:23.000 --> 00:14:26.000]  就一定會有行動上的回饋
[00:14:26.000 --> 00:14:27.000]  所以你看到十誡那個鋪排
[00:14:27.000 --> 00:14:30.000]  和當時那些盟約的鋪排
[00:14:30.000 --> 00:14:31.000]  都是一樣的
[00:14:31.000 --> 00:14:32.000]  講完恩情
[00:14:32.000 --> 00:14:35.000]  講完上帝怎樣去拯救了我們
[00:14:35.000 --> 00:14:37.000]  然後我們會有一個新的身份
[00:14:37.000 --> 00:14:38.000]  然後我們用新的身份
[00:14:38.000 --> 00:14:40.000]  怎樣新的生活
[00:14:40.000 --> 00:14:41.000]  去按照新的原則
[00:14:41.000 --> 00:14:44.000]  去活出來的
[00:14:44.000 --> 00:14:46.000]  所以十誡開始的時候
[00:14:46.000 --> 00:14:48.000]  就先講恩情
[00:14:48.000 --> 00:14:52.000]  然後就是條文的
[00:14:52.000 --> 00:14:56.000]  就是約裡面的terms
[00:14:56.000 --> 00:14:57.000]  第一誡
[00:14:57.000 --> 00:14:58.000]  所以我們今天叫第一誡
[00:14:58.000 --> 00:15:00.000]  就是除了我以外
[00:15:00.000 --> 00:15:02.000]  你不可有別的神
[00:15:02.000 --> 00:15:03.000]  但剛才我說過
[00:15:03.000 --> 00:15:05.000]  在當時的社會
[00:15:05.000 --> 00:15:06.000]  是多神的文化
[00:15:06.000 --> 00:15:08.000]  是滿天神佛的
[00:15:08.000 --> 00:15:13.000]  那些神明是有地盤的
[00:15:13.000 --> 00:15:15.000]  甚至我們華人的
[00:15:15.000 --> 00:15:17.000]  那些folk religion
[00:15:17.000 --> 00:15:18.000]  就是民間的信仰
[00:15:18.000 --> 00:15:19.000]  都是這樣的
