
[00:00:00.000 --> 00:00:02.000]  「早晨 弟兄姊妹」
[00:09:08.640 --> 00:09:10.640]  擁得起這些高柔的人
[00:09:10.640 --> 00:09:13.160]  都是有錢有地位的人
[00:09:13.160 --> 00:09:14.840]  以色列的君王
[00:09:14.840 --> 00:09:16.920]  祭司登位的時候
[00:09:16.920 --> 00:09:18.920]  也會瘦高
[00:09:18.920 --> 00:09:21.440]  代表是被神揀選
[00:09:21.440 --> 00:09:24.440]  被賦予尊貴的身份
[00:09:24.440 --> 00:09:29.200]  美好的明星勝過珍貴的高柔
[00:09:29.200 --> 00:09:31.800]  在希伯來的原文那裡
[00:09:31.800 --> 00:09:36.400]  明星Shem和高柔Shaman
[00:09:36.400 --> 00:09:38.040]  可能我讀錯了
[00:09:38.040 --> 00:09:42.120]  總之這兩個字是差一點讀音
[00:09:42.120 --> 00:09:43.760]  聽上去很接近
[00:09:43.760 --> 00:09:45.480]  好像是同一樣東西
[00:09:45.480 --> 00:09:48.400]  但其實他們兩個實際的意思
[00:09:48.400 --> 00:09:51.120]  是天淵之別
[00:09:51.120 --> 00:09:55.880]  因為一個是放在你的身上
[00:09:55.880 --> 00:10:00.680]  另一個是放在你的生命裡面
[00:10:00.680 --> 00:10:04.520]  外表的東西和在生命裡面的東西
[00:10:04.520 --> 00:10:07.480]  差一個音
[00:10:07.480 --> 00:10:09.760]  差整個人生
[00:10:09.760 --> 00:10:11.880]  傳道者提醒
[00:10:11.880 --> 00:10:13.320]  在這裡提醒我們
[00:10:13.320 --> 00:10:15.320]  你走的那一天
[00:10:15.320 --> 00:10:16.680]  就是你品格
[00:10:16.680 --> 00:10:21.280]  你個人的品格的總結
[00:10:21.280 --> 00:10:23.960]  反映著你和人
[00:10:23.960 --> 00:10:25.800]  你和神
[00:10:25.800 --> 00:10:29.200]  關係的質素
[00:10:29.200 --> 00:10:30.520]  在以色列社會裡面
[00:10:30.520 --> 00:10:33.600]  要探望喪家
[00:10:33.600 --> 00:10:36.400]  是一種宗教和社會責任
[00:10:36.400 --> 00:10:38.240]  勝過參加筵席
[00:10:38.240 --> 00:10:39.000]  為什麼?
[00:10:39.000 --> 00:10:45.440]  因為它迫使人正視生命的短暫和結局
[00:10:45.440 --> 00:10:50.080]  這句經文和埃及的《樹禽詩之歌》的邏輯
[00:10:50.080 --> 00:10:51.920]  說到人人都要死
[00:10:51.920 --> 00:10:54.240]  不如我們及時行樂
[00:10:54.240 --> 00:10:58.800]  形成了一個很強烈的對比
[00:10:58.800 --> 00:11:04.040]  傳道者沒有不承認死亡是人的結局
[00:11:04.040 --> 00:11:09.440]  但是他的結論不是說不如我們玩盡它
[00:11:09.440 --> 00:11:17.080]  而是說活人必將這事放在心上
[00:11:17.080 --> 00:11:20.040]  什麼意思?
[00:11:20.040 --> 00:11:22.440]  剛剛昨天我教Anger Management的時候
[00:11:22.440 --> 00:11:24.760]  才在這裡說
[00:11:24.760 --> 00:11:30.400]  我們人懂得數算我們自己的日子很重要
[00:11:30.400 --> 00:11:31.440]  昨天我和你們分享
[00:11:31.440 --> 00:11:35.520]  我媽媽離開的時候62歲
[00:11:35.520 --> 00:11:37.360]  我還不是很多年
[00:11:37.360 --> 00:11:39.240]  less than 10年我已經reach 62
[00:11:39.240 --> 00:11:40.240]  有時候我會在想
[00:11:40.240 --> 00:11:43.240]  如果我好像我媽媽這樣的年紀離開的時候
[00:11:43.240 --> 00:11:44.920]  我還有7年時間
[00:11:44.920 --> 00:11:47.520]  我想怎樣好好的用這7年
[00:11:47.520 --> 00:11:53.800]  我想和我身邊人的關係是怎樣去過這7年
[00:11:53.800 --> 00:11:57.440]  我們沒有一個人知道我們明天會怎樣
[00:11:57.440 --> 00:12:00.200]  你有沒有好好地去思想
[00:12:00.200 --> 00:12:09.120]  數算你自己的日子
[00:12:09.120 --> 00:12:12.920]  想想還有多少年
[00:12:12.920 --> 00:12:14.760]  你能夠去思考死亡
[00:12:14.760 --> 00:12:19.120]  才是懂得生活的起點
[00:12:19.120 --> 00:12:22.200]  第二組分別聲音
[00:12:22.200 --> 00:12:24.000]  5至7節
[00:12:24.000 --> 00:12:27.800]  聽智者的責備勝過聽愚人的重歌
[00:12:27.800 --> 00:12:30.520]  愚人的笑聲像窩底下燒
[00:12:30.520 --> 00:12:33.120]  驚激的琵琶聲者也是虛空
[00:12:33.120 --> 00:12:35.440]  欺壓使智者變原配
[00:12:35.440 --> 00:12:37.760]  賄賂敗壞人心
[00:12:37.760 --> 00:12:38.800]  轉個角度
[00:12:38.800 --> 00:12:41.600]  傳道者由怎樣去面對死亡
[00:12:41.600 --> 00:12:44.280]  就去到怎樣分辨聲音
[00:12:44.280 --> 00:12:47.400]  意思是說你平時所聽的聲音
[00:12:47.400 --> 00:12:53.000]  你用心去聆聽的是那一種聲音
[00:12:53.000 --> 00:12:55.400]  你怎樣聽這些聲音
[00:12:55.400 --> 00:12:57.560]  分辨你是一個智慧人
[00:12:57.560 --> 00:13:00.400]  還是一個愚昧人
[00:13:00.400 --> 00:13:03.240]  《針研》25章12節說
[00:13:03.240 --> 00:13:06.840]  智慧人的勸誡在聽從的人耳中
[00:13:06.840 --> 00:13:10.440]  好像金耳環和金首飾
[00:13:10.440 --> 00:13:12.800]  Precious
[00:13:12.800 --> 00:13:19.960]  19 20聽從勸教的得著智慧
[00:13:19.960 --> 00:13:22.680]  我們個個都很謙卑
[00:13:22.680 --> 00:13:25.560]  我們很喜歡聽勸誡
[00:13:25.560 --> 00:13:31.480]  我們也隨時很願意接受教導
[00:13:31.480 --> 00:13:33.160]  是不是這樣
[00:13:33.160 --> 00:13:34.960]  我知道大家有些笑聲
[00:13:34.960 --> 00:13:36.040]  我聽到
[00:13:36.040 --> 00:13:37.160]  因為傻
[00:13:37.160 --> 00:13:39.720]  我們最叻就駁嘴
[00:13:39.720 --> 00:13:43.680]  還要句句頂到行
[00:13:43.680 --> 00:13:46.200]  這裡說的智慧
[00:13:46.200 --> 00:13:49.560]  是說你會不會聽了一些東西的時候
[00:13:49.560 --> 00:13:52.240]  你會去思考去分辨
[00:13:52.240 --> 00:13:53.560]  你聽了些什麼
[00:13:53.560 --> 00:13:56.880]  你聽著什麼
[00:13:56.880 --> 00:14:01.400]  不單止因為有些聲音在擄點著我們
[00:14:01.400 --> 00:14:06.080]  而是因為有些聲音是我們需要聽的
[00:14:06.080 --> 00:14:09.080]  因為那些聲音是對我們好
[00:14:09.080 --> 00:14:13.280]  對我們有益
[00:14:13.280 --> 00:14:17.160]  智慧都可以失守
[00:14:17.160 --> 00:14:20.640]  這次提到的欺壓是有兩個方向的
[00:14:20.640 --> 00:14:23.880]  一是說到我們一個智慧人
[00:14:23.880 --> 00:14:28.480]  都可以能夠被這個充滿歪曲
[00:14:28.480 --> 00:14:31.920]  欺壓的社會的聲音
[00:14:31.920 --> 00:14:34.920]  我們變成一個受害者
[00:14:34.920 --> 00:14:38.720]  但這裡更加說到我們要提防的是
[00:14:38.720 --> 00:14:42.120]  我們智慧人都可以被利益引誘
[00:14:42.120 --> 00:14:46.000]  被這個世界去同化了
[00:14:46.000 --> 00:14:49.520]  接著我們由被欺壓的一方
[00:14:49.520 --> 00:14:53.400]  變成欺壓人那一方
[00:14:53.400 --> 00:14:57.520]  兩方面傳導者都提醒我們要提防
[00:14:57.520 --> 00:15:02.800]  智慧不只是說有和沒有這麼簡單
[00:15:02.800 --> 00:15:10.400]  是需要思考、操練、聽聲音的操練
[00:15:10.400 --> 00:15:12.320]  第三種忍耐與謙卑
[00:15:12.320 --> 00:15:14.960]  事情的結局勝過事情的開端
[00:15:14.960 --> 00:15:17.240]  行有忍耐勝過心驕氣傲
[00:15:17.240 --> 00:15:18.760]  不要輕易發怒
[00:15:18.760 --> 00:15:20.640]  因為如人心懷怒氣
[00:15:20.640 --> 00:15:23.800]  不要問為什麼過去比現在好
[00:15:23.800 --> 00:15:28.120]  因為這樣問不明智
[00:15:28.120 --> 00:15:32.640]  你開始的時候做得多好不是重點
[00:15:32.640 --> 00:15:35.240]  是你如何繼續走下去
[00:15:35.240 --> 00:15:40.800]  去到終點仍然堅守才是最重要
[00:15:40.800 --> 00:15:45.520]  這段經文裡有三個不要急的智慧
[00:15:45.520 --> 00:15:50.360]  一是你不要太心急去下判斷
[00:15:50.360 --> 00:15:54.840]  第二是你不要隨便發脾氣
[00:15:54.840 --> 00:15:59.480]  第三是你不要這麼快說
[00:15:59.480 --> 00:16:03.320]  以前好一點 以前這樣好一點
[00:16:03.320 --> 00:16:07.080]  不是說你要否定自己的感受
[00:16:07.080 --> 00:16:12.120]  而是當你整天停留在這個懷緬過去的時候
[00:16:12.120 --> 00:16:14.800]  以前怎樣好
[00:16:14.800 --> 00:16:19.160]  你就不懂得欣賞現在的好
[00:16:19.160 --> 00:16:22.800]  難道神現在沒有給你恩典
[00:16:22.800 --> 00:16:25.880]  難道你現在周遭的事情
[00:16:25.880 --> 00:16:27.720]  真的不好得這麼厲害
[00:16:27.720 --> 00:16:32.080]  所以你要整天想起以前
[00:16:32.080 --> 00:16:37.080]  況且其實你坦白去想的時候
[00:16:37.080 --> 00:16:42.480]  其實也有以前的不好
[00:16:42.480 --> 00:16:44.440]  記不記得我有一次講道的時候
[00:16:44.440 --> 00:16:46.920]  講起神的手
[00:16:46.920 --> 00:16:50.480]  我和我老公去吃東西
[00:16:50.480 --> 00:16:53.680]  看到神的手就在我們周圍那裡
[00:16:53.680 --> 00:16:55.760]  無論是在櫃檯服侍我們
[00:16:55.760 --> 00:16:58.160]  我所吃的食物 廚師煮給我們吃
[00:16:58.160 --> 00:17:01.520]  神的手在周圍那裡祝福著我們
[00:17:01.520 --> 00:17:06.960]  我們有沒有去留意
[00:17:06.960 --> 00:17:10.080]  你知不知道神本來是應該
[00:17:10.080 --> 00:17:13.760]  那隻手是拿著一個拳頭
[00:17:13.760 --> 00:17:16.200]  是要審判我們的
[00:17:16.200 --> 00:17:19.560]  這是我們值得的
[00:17:19.560 --> 00:17:23.200]  但是神卻選擇將祂的手
[00:17:23.200 --> 00:17:28.440]  將恩典去移植的生命
[00:17:28.440 --> 00:17:32.520]  傾注了給我們
[00:17:32.520 --> 00:17:33.960]  七章十一、十二
[00:17:33.960 --> 00:17:36.720]  「智慧如同產業一樣美好
[00:17:36.720 --> 00:17:38.920]  有益於得見日光的世人
[00:17:38.920 --> 00:17:41.200]  智慧如同金錢是一種保障
[00:17:41.200 --> 00:17:43.400]  能保存自己的生命
[00:17:43.400 --> 00:17:47.000]  這就是知識的好處」
[00:17:47.000 --> 00:17:48.680]  生活在這個社會裡面
[00:17:48.680 --> 00:17:50.800]  當然有錢好些
[00:17:50.800 --> 00:17:53.880]  我去旅行都可以住五星級酒店
[00:17:53.880 --> 00:17:55.760]  吃東西又不用低價錢
[00:17:55.760 --> 00:17:57.880]  買保險又可以買好些
[00:17:57.880 --> 00:18:00.360]  買很多保障
[00:18:00.360 --> 00:18:02.200]  但是錢買不到的
[00:18:02.200 --> 00:18:07.960]  是生命的方向和生命的意義
[00:18:07.960 --> 00:18:11.960]  傳道者在這裡將智慧和金錢去對比
[00:18:11.960 --> 00:18:14.320]  他講這兩樣東西
[00:18:14.320 --> 00:18:17.480]  都是可以給到一些保護我們的
[00:18:17.480 --> 00:18:20.080]  一些隱蔽、一些保護給我們
[00:18:20.080 --> 00:18:23.440]  但是他講智慧的確比金錢更加好
[00:18:23.440 --> 00:18:26.360]  因為有智慧的時候
[00:18:26.360 --> 00:18:29.480]  能夠保存生命
[00:18:29.480 --> 00:18:32.680]  原文「保障」這個字
[00:18:32.680 --> 00:18:35.320]  其實是Shadow
[00:18:35.320 --> 00:18:36.280]  影移的
[00:18:36.280 --> 00:18:37.520]  好像Shadow
[00:18:37.520 --> 00:18:39.040]  和六章十二節那裡
[00:18:39.040 --> 00:18:42.400]  「如影移經過」是同一個字
[00:18:42.400 --> 00:18:44.840]  就是說智慧也好
[00:18:44.840 --> 00:18:46.240]  金錢也好
[00:18:46.240 --> 00:18:48.320]  兩樣東西都是影
[00:18:48.320 --> 00:18:50.520]  很暫時的
[00:18:50.520 --> 00:18:54.920]  很短暫的保障
[00:18:54.920 --> 00:18:57.720]  兩樣東西都會帶給你好處
[00:18:57.720 --> 00:19:02.400]  但兩樣東西都不是永恆的保障
[00:19:02.400 --> 00:19:04.320]  緊接上次那段經文
[00:19:04.320 --> 00:19:06.520]  五章十節到六章九節
[00:19:06.520 --> 00:19:10.440]  傳道者由金錢不能夠給到你保障
[00:19:10.440 --> 00:19:12.000]  一個假的安全感
[00:19:12.000 --> 00:19:13.760]  這裡告訴你
[00:19:13.760 --> 00:19:21.760]  連智慧都是一個暫時的影
[00:19:21.760 --> 00:19:23.360]  那個比較是說
[00:19:23.360 --> 00:19:27.160]  A的確比B好
[00:19:27.160 --> 00:19:30.960]  不過不代表A沒有他的缺點
[00:19:30.960 --> 00:19:32.880]  七章十三、十四
[00:19:32.880 --> 00:19:35.560]  他說你應當思想上帝的作為
[00:19:35.560 --> 00:19:37.400]  因為上帝龍腕的
[00:19:37.400 --> 00:19:38.920]  誰能使他變值呢
[00:19:38.920 --> 00:19:40.320]  順境時要快樂
[00:19:40.320 --> 00:19:41.720]  逆境時要思想
[00:19:41.720 --> 00:19:44.000]  兩者都是上帝的安排
[00:19:44.000 --> 00:19:47.800]  好叫人不能預知將來
[00:19:47.800 --> 00:19:48.920]  記不記得
[00:19:48.920 --> 00:19:51.920]  「彎曲的不能變值」這段經文
[00:19:51.920 --> 00:19:54.800]  在哪裡出現過
[00:19:54.800 --> 00:19:56.080]  我想問問你
[00:19:56.080 --> 00:19:58.000]  你在想的時候
[00:19:58.000 --> 00:20:01.640]  你最近有沒有什麼是很感恩
[00:20:01.640 --> 00:20:04.120]  很感謝神
[00:20:04.120 --> 00:20:06.520]  是不是因為你祈禱的時候
[00:20:06.520 --> 00:20:08.560]  禱告蒙英運
[00:20:08.560 --> 00:20:10.160]  或者你需要一些幫助
[00:20:10.160 --> 00:20:11.960]  你覺得神幫了你
[00:20:11.960 --> 00:20:13.360]  誠心所願
[00:20:13.360 --> 00:20:18.040]  所以你覺得神很祝福你
[00:20:18.040 --> 00:20:20.160]  但是再問問你
[00:20:20.160 --> 00:20:25.400]  會不會你生命最近也發生了一些逆境
[00:20:25.400 --> 00:20:30.600]  一些非常不誠心所願的事
[00:20:30.600 --> 00:20:34.440]  好像一些不好的事一次又一次發生
[00:20:34.440 --> 00:20:37.240]  當這樣發生的時候
[00:20:37.240 --> 00:20:40.160]  你是怎麼反應的
