
[00:00:00.000 --> 00:00:03.380]  《馬克福音》第十二章可以說是欲罷不能
[00:02:24.600 --> 00:02:27.420]  是與一位活人的神同工
[00:02:27.420 --> 00:02:30.340]  與一個活人的神同工
[00:02:30.340 --> 00:02:31.940]  如果你是一個信了主的人
[00:02:31.940 --> 00:02:33.500]  如果你是一個信了主的人
[00:02:33.500 --> 00:02:36.140]  你應該就有一個信服主的心
[00:02:36.140 --> 00:02:38.300]  你就應該有一個信服主的心
[00:02:38.300 --> 00:02:39.700]  你餘下的一生
[00:02:39.700 --> 00:02:40.860]  你餘下的一生
[00:02:40.860 --> 00:02:43.680]  就是與活人的神同工
[00:02:43.680 --> 00:02:45.940]  就是與活人的神同工
[00:02:45.940 --> 00:02:51.220]  剛才弟兄和我們讀出的經文在《馬可福音》第十章十八節
[00:02:51.220 --> 00:02:55.540]  剛才弟兄和我們所讀的經文是《馬可福音》第十二章十八節
[00:02:55.540 --> 00:02:59.340]  如果大家還有聖經的可以繼續打開這一段的聖經
[00:02:59.340 --> 00:03:02.020]  如果大家有聖經的可以放在手上的聖經
[00:03:02.020 --> 00:03:03.260]  這段聖經很簡單
[00:03:03.260 --> 00:03:04.460]  這聖經很簡單
[00:03:04.460 --> 00:03:06.140]  談及到一批人
[00:03:06.140 --> 00:03:07.420]  就談到有一批人
[00:03:07.420 --> 00:03:09.940]  這批人叫做殺都戈人
[00:03:09.940 --> 00:03:12.060]  這批人叫做殺都戒人
[00:03:12.060 --> 00:03:13.740]  很多人就哎呀聖經那麼多人
[00:03:13.740 --> 00:03:16.660]  我都不知道哪個殺哪個打哪個殺都戈人
[00:03:16.660 --> 00:03:17.740]  都不知道哪個
[00:03:17.740 --> 00:03:19.460]  就說聖經你們這麼多人
[00:03:19.460 --> 00:03:21.740]  我殺都戒人到底是什麼樣的人呢?
[00:03:21.740 --> 00:03:22.860]  你不用理他是誰
[00:03:22.860 --> 00:03:24.140]  總之是一班人
[00:03:24.140 --> 00:03:25.940]  你不需要理會他是誰
[00:03:25.940 --> 00:03:27.780]  但是他是一班人
[00:03:27.780 --> 00:03:30.140]  但是這群人他很熟悉聖經的
[00:03:30.140 --> 00:03:31.940]  這群人非常熟悉聖經
[00:03:31.940 --> 00:03:33.540]  但是他熟得來呢
[00:03:33.540 --> 00:03:35.540]  他當非常熟悉之後呢
[00:03:35.540 --> 00:03:37.140]  有很多自己的前設的
[00:03:37.140 --> 00:03:38.900]  有很多自己的前設條件
[00:03:38.900 --> 00:03:39.700]  他的前設是什麼?
[00:03:39.700 --> 00:03:40.620]  聖經告訴我們
[00:03:40.620 --> 00:03:41.860]  他的前設條件是什麼呢?
[00:03:41.860 --> 00:03:44.420]  十二章的第十八節說
[00:03:44.420 --> 00:03:48.020]  殺都戈人是常說沒有復活的事
[00:03:48.020 --> 00:03:51.420]  第十八節殺都戒人常說沒有復活的事
[00:03:51.420 --> 00:03:53.580]  殺都戈人不信有復活這件事
[00:03:53.580 --> 00:03:55.940]  殺都戈人不相信有復活這件事
[00:03:55.940 --> 00:03:58.540]  不過因為他當時是宗教主要的
[00:03:58.540 --> 00:03:59.740]  其中一個群體
[00:03:59.740 --> 00:04:02.380]  這當時宗教最主要的一個群體
[00:04:02.380 --> 00:04:03.900]  他要鞏固自己的權力
[00:04:03.900 --> 00:04:05.780]  他要鞏固自己的權利
[00:04:05.780 --> 00:04:06.740]  於是乎呢
[00:04:06.740 --> 00:04:10.340]  於是任何可以威脅到他的人
[00:04:10.340 --> 00:04:11.300]  他都要剷除
[00:04:11.300 --> 00:04:13.660]  任何威脅他的人他都要剷除
[00:04:13.660 --> 00:04:14.740]  都要打擊
[00:04:14.740 --> 00:04:15.660]  都要打擊
[00:04:15.660 --> 00:04:17.420]  剛才我們聽了漢宗的分享
[00:04:17.420 --> 00:04:19.220]  剛才我們聽了漢宗的分享
[00:04:19.220 --> 00:04:20.540]  他公司那些人是怎樣?
[00:04:20.540 --> 00:04:21.700]  他公司那些人是怎樣呢?
[00:04:21.700 --> 00:04:23.060]  不只是他公司的
[00:04:23.060 --> 00:04:23.820]  不光只有他公司
[00:04:23.820 --> 00:04:25.140]  在你公司都是這樣的
[00:04:25.140 --> 00:04:26.660]  這些公司也是如此
[00:04:26.660 --> 00:04:28.820]  你需要你懂得做人的那份工作
[00:04:28.820 --> 00:04:30.500]  你知道會做別人那份工作
[00:04:30.500 --> 00:04:32.900]  那個人很自然就成為了你的敵人
[00:04:32.900 --> 00:04:34.780]  那個人自然就成為了你的敵人
[00:04:34.780 --> 00:04:36.740]  因為他怕你搶了他的飯碗
[00:04:36.740 --> 00:04:38.580]  因為他擔心你搶了他的包
[00:04:38.580 --> 00:04:41.260]  當時的殺都戈人就是其中一個群體
[00:04:41.260 --> 00:04:43.740]  當時的殺都戈人就是這樣一群
[00:04:43.740 --> 00:04:46.060]  他好像今天很多的牧師
[00:04:46.060 --> 00:04:47.780]  他好像今天很多的牧師
[00:04:47.780 --> 00:04:50.380]  他有自己的地方
[00:04:50.380 --> 00:04:51.620]  有自己的地盤
[00:04:51.620 --> 00:04:54.020]  自己一群人跟隨他的信眾
[00:04:54.020 --> 00:04:56.340]  有自己一群人跟隨他的信眾
[00:04:56.340 --> 00:04:57.340]  但是耶穌說
[00:04:57.340 --> 00:04:58.740]  哇!有福福的事
[00:04:58.740 --> 00:05:00.460]  但是耶穌基督說有福福的事
[00:05:00.460 --> 00:05:02.140]  和他們信的東西都不同
[00:05:02.140 --> 00:05:03.220]  和他們所信的不同
[00:05:03.220 --> 00:05:05.620]  特別和殺都戈人一直講的東西不同
[00:05:05.620 --> 00:05:08.140]  因為和殺都戈人一直講的不同
[00:05:08.140 --> 00:05:11.020]  於是乎他們就要竭力去打擊耶穌
[00:05:11.020 --> 00:05:12.940]  他們就要竭力去打擊耶穌
[00:05:12.940 --> 00:05:14.340]  這段聖經就講這個故事了
[00:05:14.340 --> 00:05:15.900]  這個聖經就講這個故事
[00:05:15.900 --> 00:05:16.980]  他怎麼打擊耶穌呢?
[00:05:16.980 --> 00:05:18.060]  他怎麼打擊耶穌呢?
[00:05:18.060 --> 00:05:19.860]  基督徒怎麼攻擊基督徒呢?
[00:05:19.860 --> 00:05:22.260]  很多時候最有效的就是用聖經
[00:05:22.260 --> 00:05:24.180]  基督徒怎麼去攻擊基督徒呢?
[00:05:24.180 --> 00:05:26.060]  最有效的就是使用聖經
[00:05:26.060 --> 00:05:27.540]  用聖經來打擊你
[00:05:27.540 --> 00:05:28.740]  用聖經來打擊你
[00:05:28.740 --> 00:05:29.900]  他們也是這樣
[00:05:29.900 --> 00:05:30.500]  他們也是
[00:05:30.500 --> 00:05:31.860]  因為他們熟悉聖經
[00:05:31.860 --> 00:05:32.860]  因為他們熟悉聖經
[00:05:32.860 --> 00:05:34.060]  他們怎麼打擊耶穌呢?
[00:05:34.060 --> 00:05:34.700]  他們怎麼打擊聖經?
[00:05:34.700 --> 00:05:36.180]  引聖經
[00:05:36.180 --> 00:05:36.940]  引一段聖經
[00:05:36.940 --> 00:05:37.980]  引哪一段聖經呢?
[00:05:37.980 --> 00:05:41.860]  我們這段聖經沒有講,不過熟悉聖經的人就知道
[00:05:41.860 --> 00:05:43.380]  從第十九節他說
[00:05:43.380 --> 00:05:45.500]  摩西為我們寫了書
[00:05:45.500 --> 00:05:46.740]  即是講舊約
[00:05:46.740 --> 00:05:48.020]  摩西為我們寫書
[00:05:48.020 --> 00:05:49.620]  那就是寫舊約
[00:05:49.620 --> 00:05:50.500]  舊約在哪裏?
[00:05:50.500 --> 00:05:53.900]  原來是《生命紀》二十五章第五節
[00:05:53.900 --> 00:05:56.340]  原來《生命紀》二十五章第五節
[00:05:56.340 --> 00:05:57.700]  打後了一連串的經文
[00:05:57.700 --> 00:05:59.260]  有一連串的經文
[00:05:59.260 --> 00:06:00.940]  去用聖經
[00:06:00.940 --> 00:06:01.980]  他使用聖經
[00:06:01.980 --> 00:06:03.140]  去攻擊耶穌
[00:06:03.140 --> 00:06:04.140]  去攻擊耶穌
[00:06:04.140 --> 00:06:05.340]  耶穌說要復活
[00:06:05.340 --> 00:06:06.460]  耶穌說要復活
[00:06:06.460 --> 00:06:07.740]  他們就認為要復活
[00:06:07.740 --> 00:06:08.780]  他們就說不要復活
[00:06:08.780 --> 00:06:10.980]  於是他們就用聖經去攻擊耶穌
[00:06:10.980 --> 00:06:12.940]  於是他們就用聖經去攻擊耶穌
[00:06:12.940 --> 00:06:15.420]  他用了一個局來設計
[00:06:15.420 --> 00:06:16.540]  讓耶穌踩進去
[00:06:16.540 --> 00:06:19.300]  就是為耶穌基督設一個局
[00:06:19.300 --> 00:06:20.540]  這個局呢
[00:06:20.540 --> 00:06:21.300]  這個局
[00:06:21.300 --> 00:06:23.700]  叫做婚姻的陷阱
[00:06:23.700 --> 00:06:25.900]  叫做婚姻的陷阱
[00:06:25.900 --> 00:06:27.900]  什麼陷阱?我們看回聖經
[00:06:27.900 --> 00:06:28.900]  我們看回聖經
[00:06:28.900 --> 00:06:31.660]  他說原來《舊約聖經》有這樣講的
[00:06:31.660 --> 00:06:33.020]  《舊約聖經》原來這麼講
[00:06:33.020 --> 00:06:33.980]  人死了之後
[00:06:33.980 --> 00:06:35.180]  人死了之後
[00:06:35.180 --> 00:06:36.940]  不過只剩下一個妻子在生
[00:06:36.940 --> 00:06:38.380]  只剩下一個妻子在生
[00:06:38.380 --> 00:06:39.540]  沒有留下兒子
[00:06:39.540 --> 00:06:40.620]  沒有留下兒女
[00:06:40.620 --> 00:06:43.220]  於是他的兄弟要娶了這個嫂子
[00:06:43.220 --> 00:06:45.660]  這個兄弟必須娶嫂子
[00:06:45.660 --> 00:06:47.220]  為哥哥立後
[00:06:47.220 --> 00:06:48.660]  為哥哥立後
[00:06:48.660 --> 00:06:49.980]  他先引聖經
[00:06:49.980 --> 00:06:50.940]  先引聖經
[00:06:50.940 --> 00:06:52.540]  用聖經的權利
[00:06:52.540 --> 00:06:53.380]  用司祭的權利
[00:06:53.380 --> 00:06:54.500]  去壓耶穌
[00:06:54.500 --> 00:06:56.660]  去壓耶穌
[00:06:56.660 --> 00:06:57.860]  接著他說聖經這樣講
[00:06:57.860 --> 00:06:59.980]  不如有個例子有這樣的情況
[00:06:59.980 --> 00:07:01.500]  比如有這麼一個例子
[00:07:01.500 --> 00:07:02.420]  有一個人
[00:07:02.420 --> 00:07:03.100]  有一個人
[00:07:03.100 --> 00:07:03.940]  七兄弟
[00:07:03.940 --> 00:07:04.820]  有七兄弟
[00:07:04.820 --> 00:07:06.180]  大哥娶了一個太太
[00:07:06.180 --> 00:07:07.140]  大哥娶了一個太太
[00:07:07.140 --> 00:07:07.740]  娶了
[00:07:07.740 --> 00:07:08.220]  死了
[00:07:08.220 --> 00:07:09.700]  沒有兒子
[00:07:09.700 --> 00:07:10.540]  沒有後裔
[00:07:10.540 --> 00:07:12.460]  於是二哥承繼
[00:07:12.460 --> 00:07:13.500]  二哥來承擔
[00:07:13.500 --> 00:07:15.460]  娶了這個大嫂
[00:07:15.460 --> 00:07:16.460]  娶了大嫂
[00:07:16.460 --> 00:07:17.300]  按規矩
[00:07:17.300 --> 00:07:17.740]  按規矩
[00:07:17.740 --> 00:07:18.820]  應該為她生小孩
[00:07:18.820 --> 00:07:19.700]  應該為她生小孩
[00:07:19.700 --> 00:07:20.940]  為哥哥留後
[00:07:20.940 --> 00:07:21.820]  為哥哥留後
[00:07:21.820 --> 00:07:22.940]  不禁不幸
[00:07:22.940 --> 00:07:23.540]  很不幸
[00:07:23.540 --> 00:07:24.700]  第二個又死了
[00:07:24.700 --> 00:07:25.660]  第二個又死了
[00:07:25.660 --> 00:07:27.940]  接著第三個弟弟
[00:07:27.940 --> 00:07:28.860]  又做
[00:07:28.860 --> 00:07:29.260]  又做
[00:07:29.260 --> 00:07:30.300]  照這樣做
[00:07:30.300 --> 00:07:30.700]  照這樣做
[00:07:30.700 --> 00:07:31.580]  又死了
[00:07:31.580 --> 00:07:33.180]  又一年這樣下去
[00:07:33.180 --> 00:07:33.860]  一年下去
[00:07:33.860 --> 00:07:34.900]  七個都死了
[00:07:34.900 --> 00:07:36.140]  七個都死了
[00:07:36.140 --> 00:07:37.700]  不知道你聽到這裡
[00:07:37.700 --> 00:07:38.740]  讀到這裡會怎麼想
[00:07:38.740 --> 00:07:40.140]  不知道你讀到這裡
[00:07:40.140 --> 00:07:40.980]  你會怎麼想
[00:07:40.980 --> 00:07:42.740]  廣東人就會這樣說
[00:07:42.740 --> 00:07:44.100]  廣東人就這麼想
[00:07:44.100 --> 00:07:45.180]  真是倒霉
[00:07:45.180 --> 00:07:49.340]  真是倒霉
[00:07:49.340 --> 00:07:52.020]  七個兒子都這樣死
[00:07:52.020 --> 00:07:53.540]  七個兒子都這麼死
[00:07:53.540 --> 00:07:57.380]  最後連太太都死了
[00:07:57.380 --> 00:07:58.300]  大嫂都死了
[00:07:58.300 --> 00:07:59.780]  最後連大嫂也死了
[00:07:59.780 --> 00:08:00.940]  他就問
[00:08:00.940 --> 00:08:02.140]  全部死了
[00:08:02.140 --> 00:08:03.140]  全部都死了
[00:08:03.140 --> 00:08:03.940]  總共八個人
[00:08:03.940 --> 00:08:04.860]  總共八個人
[00:08:04.860 --> 00:08:07.940]  那第二天去到復活的時候
[00:08:07.940 --> 00:08:08.860]  你說有復活嘛
[00:08:08.860 --> 00:08:09.540]  耶穌
[00:08:09.540 --> 00:08:10.540]  你說有復活
[00:08:10.540 --> 00:08:12.140]  當他們復活的時候
[00:08:12.140 --> 00:08:13.980]  那哪個人
[00:08:13.980 --> 00:08:16.940]  這個妻子是哪個兄弟的妻子
[00:08:16.940 --> 00:08:19.860]  這個妻子是哪一個兄弟的妻子
[00:08:19.860 --> 00:08:21.220]  七個都娶過他
[00:08:21.220 --> 00:08:22.540]  七個都娶過他
[00:08:22.540 --> 00:08:24.580]  明明局是怎麼設的
[00:08:24.580 --> 00:08:25.780]  明明局是怎麼設的
[00:08:25.780 --> 00:08:27.020]  你說有嘛
[00:08:27.020 --> 00:08:27.620]  你說有
[00:08:27.620 --> 00:08:29.180]  我順著你的意思
[00:08:29.180 --> 00:08:31.420]  我現在想說有復活
[00:08:31.420 --> 00:08:33.300]  那現在弄個難題給你猜
[00:08:33.300 --> 00:08:34.420]  給個難題
[00:08:34.420 --> 00:08:36.220]  看看你耶穌死不死得
[00:08:36.220 --> 00:08:38.420]  看你耶穌能不能回答這個問題
[00:08:38.420 --> 00:08:39.660]  但是前輩
[00:08:39.660 --> 00:08:43.780]  很多人都是用這樣的方法去攻擊人
[00:08:43.780 --> 00:08:45.220]  用你認為的東西
[00:08:45.220 --> 00:08:46.380]  用你認為的東西
[00:08:46.380 --> 00:08:48.420]  設一個矛盾的局面
[00:08:48.420 --> 00:08:50.220]  設一個矛盾的局面
[00:08:50.220 --> 00:08:52.380]  當你做你自己要做的事情的時候
[00:08:52.380 --> 00:08:54.820]  當你自己要做自己的事情的時候
[00:08:54.820 --> 00:08:55.580]  結局
[00:08:55.580 --> 00:08:56.980]  結局
[00:08:56.980 --> 00:08:59.300]  可能就變成一個困局
[00:08:59.300 --> 00:09:01.340]  就變成一個困局
[00:09:01.340 --> 00:09:03.980]  看看你還怎麼堅持你所說的教導
[00:09:03.980 --> 00:09:05.060]  或者你的原則
[00:09:05.060 --> 00:09:08.300]  就看你怎麼去堅持你自己的教導和原則
[00:09:08.300 --> 00:09:10.260]  看到這段聖經來到第24節
[00:09:10.260 --> 00:09:11.380]  你應該很緊張
[00:09:11.380 --> 00:09:13.420]  第24節的時候
[00:09:13.420 --> 00:09:14.700]  你應該非常緊張
[00:09:14.700 --> 00:09:16.500]  耶穌怎麼處理好呢
[00:09:16.500 --> 00:09:18.380]  耶穌基督怎麼去處理好呢
[00:09:18.380 --> 00:09:19.980]  會不會耶穌解答不了呢
[00:09:19.980 --> 00:09:21.700]  是不是耶穌基督解答不了呢
[00:09:21.700 --> 00:09:24.660]  你不要在這裡每次都出那句
[00:09:24.660 --> 00:09:26.340]  耶穌很有信心有盼望的
[00:09:26.340 --> 00:09:27.500]  你不要這樣說
[00:09:27.500 --> 00:09:29.780]  耶穌真的有系統地回答他
[00:09:29.780 --> 00:09:33.020]  但是耶穌基督真的有信任地回答他
[00:09:33.020 --> 00:09:34.500]  不是一句有信心有盼望
[00:09:34.500 --> 00:09:35.940]  那就全世界你贏了
[00:09:35.940 --> 00:09:36.540]  不是
[00:09:36.540 --> 00:09:39.860]  耶穌真的有信心有盼望就全部都贏了
[00:09:39.860 --> 00:09:40.980]  耶穌怎麼說呢
[00:09:40.980 --> 00:09:42.180]  耶穌怎麼回答呢
[00:09:42.180 --> 00:09:43.260]  我們一起讀一下
[00:09:43.260 --> 00:09:44.340]  我們一同來讀
[00:09:44.340 --> 00:09:45.540]  從第24節
[00:09:45.540 --> 00:09:46.460]  讀到第24節
[00:09:46.460 --> 00:09:49.460]  一路讀到第27節
[00:09:49.460 --> 00:09:50.740]  一路讀到第27節
[00:09:50.740 --> 00:09:51.260]  不如這樣吧
[00:09:51.260 --> 00:09:52.180]  我找惠東大
[00:09:52.180 --> 00:09:53.340]  我們用普通話一起讀
[00:09:53.340 --> 00:09:55.620]  你們可以一起加入一起讀
[00:09:55.620 --> 00:09:56.820]  耶穌說
[00:09:56.820 --> 00:09:59.020]  你們說你錯了
[00:09:59.020 --> 00:10:01.940]  是不是因為不明白聖經
[00:10:01.940 --> 00:10:04.380]  不曉得什麼大農法
[00:10:04.380 --> 00:10:06.500]  人從死裡復活
[00:10:06.500 --> 00:10:08.740]  也不屈履也不嫁
[00:10:08.740 --> 00:10:11.420]  來向天上施水一樣
[00:10:11.420 --> 00:10:13.420]  輪到死人復活
[00:10:13.420 --> 00:10:16.780]  你們沒有閱讀過去的詩句
[00:10:16.780 --> 00:10:18.420]  就記得了嗎
[00:10:18.420 --> 00:10:20.140]  神對佛祭說
[00:10:20.140 --> 00:10:22.340]  我是亞伯拉罕的神
[00:10:22.340 --> 00:10:23.700]  以查的神
[00:10:23.700 --> 00:10:25.180]  雅各的神
[00:10:25.180 --> 00:10:27.260]  神不死人的神
[00:10:27.260 --> 00:10:29.100]  來救活人的神
[00:10:29.100 --> 00:10:32.780]  你們是大錯了
[00:10:32.780 --> 00:10:35.980]  耶穌開頭結尾
[00:10:35.980 --> 00:10:38.060]  都指出殺了那個人
[00:10:38.060 --> 00:10:40.740]  是大錯特錯
[00:10:40.740 --> 00:10:43.220]  耶穌指道從開始到結尾
[00:10:43.220 --> 00:10:47.260]  都指出三件大錯特錯
[00:10:47.260 --> 00:10:48.940]  錯在哪裡呢
[00:10:48.940 --> 00:10:50.860]  錯在什麼地方呢
[00:10:50.860 --> 00:10:53.220]  那段聖經是很難明白的
[00:10:53.220 --> 00:10:55.660]  這個聖經是很難明白的
[00:10:55.660 --> 00:10:57.340]  很多傳道人就隨便說
[00:10:57.340 --> 00:10:58.540]  總之他們錯了
[00:10:58.540 --> 00:11:01.180]  傳道人就隨便一個解釋
[00:11:01.180 --> 00:11:02.540]  總之他們錯了
[00:11:02.540 --> 00:11:04.420]  跳到最後那句
[00:11:04.420 --> 00:11:05.900]  我們的神是活的神
[00:11:05.900 --> 00:11:07.260]  跳到後面
[00:11:07.260 --> 00:11:09.660]  我們的神是活人的神
[00:11:09.660 --> 00:11:10.860]  活人的神
[00:11:10.860 --> 00:11:12.460]  那怎麼指出他是錯呢
[00:11:12.460 --> 00:11:14.500]  活神怎麼指出他是錯呢
[00:11:14.500 --> 00:11:15.500]  耶穌有根有據
[00:11:15.500 --> 00:11:17.020]  說了兩方面的錯
[00:11:17.020 --> 00:11:19.220]  耶穌指道有根有據
[00:11:19.220 --> 00:11:20.900]  指出兩方面的錯
[00:11:20.900 --> 00:11:21.940]  第一方面的錯
[00:11:21.940 --> 00:11:23.220]  第一個方面的錯
[00:11:23.220 --> 00:11:25.820]  殺了那個人不識聖經
[00:11:25.820 --> 00:11:28.300]  殺了那個人不認識聖經
[00:11:28.300 --> 00:11:29.780]  我們和合本說
[00:11:29.780 --> 00:11:32.060]  不明白聖經
[00:11:32.060 --> 00:11:35.260]  何必說不明白聖經
[00:11:35.260 --> 00:11:37.660]  意思就是讀了好像沒有讀
[00:11:37.660 --> 00:11:40.180]  意思是你讀了好像沒有讀
[00:11:40.180 --> 00:11:41.780]  很多人讀書都是
[00:11:41.780 --> 00:11:43.620]  讀了好像沒有讀過一樣
[00:11:43.620 --> 00:11:45.220]  很多人讀書也是一次
[00:11:45.220 --> 00:11:47.140]  讀完了好像沒讀一樣
[00:11:47.140 --> 00:11:48.980]  最近我見到一些朋友
[00:11:48.980 --> 00:11:50.500]  這些我覺得是朋友
[00:11:50.500 --> 00:11:52.300]  說起來以前讀中學的時候
[00:11:52.300 --> 00:11:54.780]  讀chemistry 化學科
[00:11:54.780 --> 00:11:57.140]  以前中學讀化學
[00:11:57.140 --> 00:11:58.460]  有沒有人讀過化學科
[00:11:58.460 --> 00:12:00.140]  有沒有人讀過化學
[00:12:00.140 --> 00:12:00.980]  我讀過
[00:12:00.980 --> 00:12:01.660]  我讀過
[00:12:01.660 --> 00:12:02.900]  不過很老實
[00:12:02.900 --> 00:12:04.300]  不過很老實地講
[00:12:04.300 --> 00:12:06.340]  我們大家都有同一個感覺
[00:12:06.340 --> 00:12:08.980]  大家都有同樣的感覺
[00:12:08.980 --> 00:12:11.060]  就是讀了好像沒讀過
[00:12:11.060 --> 00:12:13.020]  讀了好像沒有讀一樣
[00:12:13.020 --> 00:12:14.420]  我想問一下大家知不知道
[00:12:14.420 --> 00:12:15.780]  是不是有這樣的同感
[00:12:15.780 --> 00:12:17.180]  我不想
[00:12:17.180 --> 00:12:20.020]  我想知道大家有沒有同感
[00:12:20.020 --> 00:12:22.740]  為什麼兩個氫氣加一個氧氣
[00:12:22.740 --> 00:12:24.060]  會變成水呢
[00:12:24.060 --> 00:12:26.780]  為什麼兩個氫原子加一個氧原子
[00:12:26.780 --> 00:12:28.780]  會變成水呢
[00:12:28.780 --> 00:12:30.140]  每個人都知道這個事實
[00:12:30.140 --> 00:12:32.220]  不過為什麼沒有人知道
[00:12:32.220 --> 00:12:33.660]  人人都知道事實
[00:12:33.660 --> 00:12:35.020]  但不知道為什麼
[00:12:35.020 --> 00:12:36.260]  應該是我們不知道
[00:12:36.260 --> 00:12:37.780]  應該是我們不知道
[00:12:37.780 --> 00:12:40.780]  因為我讀了都不明白
[00:12:40.780 --> 00:12:42.860]  因為我讀了都不明白
[00:12:42.860 --> 00:12:45.300]  耶穌指出到那些人讀了聖經
[00:12:45.300 --> 00:12:46.700]  都不明白聖經的
[00:12:46.700 --> 00:12:47.420]  主要是
[00:12:47.420 --> 00:12:48.820]  耶穌基督指出
[00:12:48.820 --> 00:12:50.460]  上次看到你們讀了聖經
[00:12:50.460 --> 00:12:52.700]  都不明白聖經
[00:12:52.700 --> 00:12:57.300]  他引用那段聖經是摩西在《生命紀》25章第5節
[00:12:57.300 --> 00:13:00.220]  他引用的聖經是
[00:13:00.220 --> 00:13:03.340]  《生命紀》第25章第5節
[00:13:03.340 --> 00:13:05.820]  在那段聖經究竟想說什麼呢
[00:13:05.820 --> 00:13:07.700]  這個聖經到底想說什麼呢
[00:13:07.700 --> 00:13:10.700]  是不是純粹就是講娶老婆的事情呢
[00:13:10.700 --> 00:13:13.940]  是不是是講娶老婆的事情呢
[00:13:13.940 --> 00:13:14.740]  請姐妹
[00:13:14.740 --> 00:13:16.460]  弟兄姊妹
[00:13:16.460 --> 00:13:18.060]  如果我們
[00:13:18.060 --> 00:13:21.940]  認真去重新看回《生命紀》第25章的主題的時候
[00:13:21.940 --> 00:13:26.940]  如果我們認真去重新看回《生命紀》第25章的主題的時候
