
[00:00:00.000 --> 00:00:05.000]  各位電影姐妹,兩年前我去到柬埔寨短孫
[00:07:19.000 --> 00:07:21.000]  開心
[00:07:21.000 --> 00:07:23.000]  但是
[00:07:23.000 --> 00:07:24.000]  開心歸開心
[00:07:24.000 --> 00:07:26.000]  你會覺得我真的很榮幸
[00:07:26.000 --> 00:07:27.000]  看到你生孩子
[00:07:27.000 --> 00:07:28.000]  我很榮幸
[00:07:28.000 --> 00:07:29.000]  看到你結婚
[00:07:29.000 --> 00:07:31.000]  我很榮幸
[00:07:31.000 --> 00:07:33.000]  不會的
[00:07:33.000 --> 00:07:35.000]  但是今天我們看這段聖經
[00:07:35.000 --> 00:07:37.000]  去了解的時候
[00:07:37.000 --> 00:07:39.000]  以利沙伯其實帶了一種
[00:07:39.000 --> 00:07:41.000]  不單止是開心
[00:07:41.000 --> 00:07:43.000]  是一種覺得很光榮
[00:07:43.000 --> 00:07:46.000]  很榮幸的一種表達
[00:07:46.000 --> 00:07:49.000]  為什麼呢
[00:07:49.000 --> 00:07:50.000]  我們看看這段經文
[00:07:50.000 --> 00:07:52.000]  有兩個特別的地方
[00:07:52.000 --> 00:07:54.000]  特別我們了解到
[00:07:54.000 --> 00:07:56.000]  來這個嘉賓
[00:07:56.000 --> 00:07:57.000]  是很特別的
[00:07:57.000 --> 00:07:58.000]  很獨特
[00:07:58.000 --> 00:08:00.000]  和很超越性的
[00:08:00.000 --> 00:08:02.000]  第一點就是我們看看
[00:08:02.000 --> 00:08:04.000]  歡喜跳動
[00:08:04.000 --> 00:08:06.000]  這段經文我給你看到
[00:08:06.000 --> 00:08:07.000]  41節
[00:08:07.000 --> 00:08:08.000]  我們再讀好嗎
[00:08:08.000 --> 00:08:09.000]  還有44節
[00:08:09.000 --> 00:08:10.000]  預備1,2,3
[00:08:21.000 --> 00:08:22.000]  44節
[00:08:22.000 --> 00:08:31.000]  首先我們要留意
[00:08:31.000 --> 00:08:33.000]  歡喜跳動這個字
[00:08:33.000 --> 00:08:34.000]  歡喜跳動
[00:08:34.000 --> 00:08:35.000]  當以利沙伯
[00:08:35.000 --> 00:08:37.000]  聽到瑪利亞問安的時候
[00:08:37.000 --> 00:08:39.000]  他肚子裡的胎
[00:08:39.000 --> 00:08:40.000]  他肚子裡的胎是誰
[00:08:40.000 --> 00:08:42.000]  就是施洗約翰
[00:08:42.000 --> 00:08:44.000]  施洗約翰這個胎兒
[00:08:44.000 --> 00:08:46.000]  在裡面聽到問安的時候
[00:08:46.000 --> 00:08:48.000]  已經是歡喜跳動
[00:08:48.000 --> 00:08:50.000]  可能今天我們會形容
[00:08:50.000 --> 00:08:51.000]  好像嬰兒
[00:08:51.000 --> 00:08:52.000]  不斷在裡面動
[00:08:52.000 --> 00:08:53.000]  轉
[00:08:53.000 --> 00:08:54.000]  踢他
[00:08:54.000 --> 00:08:56.000]  歡喜跳動
[00:08:56.000 --> 00:08:57.000]  這個形容詞
[00:08:57.000 --> 00:08:59.000]  在舊約裡面都出現過
[00:08:59.000 --> 00:09:01.000]  在《馬拉基書》
[00:09:01.000 --> 00:09:03.000]  我們看看《馬拉基書》
[00:09:03.000 --> 00:09:05.000]  四章二節
[00:09:18.000 --> 00:09:21.000]  這個字其實是同一個字
[00:09:21.000 --> 00:09:22.000]  為什麼
[00:09:22.000 --> 00:09:24.000]  在舊約《馬拉基書》裡說到
[00:09:24.000 --> 00:09:26.000]  當敬畏神的人
[00:09:26.000 --> 00:09:29.000]  見到公義的太陽出現的時候
[00:09:29.000 --> 00:09:30.000]  公義的太陽
[00:09:30.000 --> 00:09:33.000]  就是拯救他們的救世主
[00:09:33.000 --> 00:09:35.000]  他們必出來
[00:09:35.000 --> 00:09:36.000]  歡喜
[00:09:36.000 --> 00:09:37.000]  跳動
[00:09:37.000 --> 00:09:38.000]  出來跳躍
[00:09:38.000 --> 00:09:40.000]  去慶祝一番
[00:09:40.000 --> 00:09:43.000]  這一種
[00:09:43.000 --> 00:09:45.000]  是當他們見到
[00:09:45.000 --> 00:09:46.000]  神
[00:09:46.000 --> 00:09:47.000]  見到救世主
[00:09:47.000 --> 00:09:48.000]  來到這個地上
[00:09:48.000 --> 00:09:50.000]  公義得到
[00:09:50.000 --> 00:09:51.000]  伸展的時候
[00:09:51.000 --> 00:09:53.000]  那一種歡喜
[00:09:53.000 --> 00:09:54.000]  快樂
[00:09:54.000 --> 00:09:55.000]  舊約的人
[00:09:55.000 --> 00:09:56.000]  等了很久
[00:09:56.000 --> 00:09:57.000]  所以他們說
[00:09:57.000 --> 00:09:58.000]  一見到的時候
[00:09:58.000 --> 00:10:00.000]  他們會歡喜快樂
[00:10:00.000 --> 00:10:04.000]  一個未出娘胎的
[00:10:04.000 --> 00:10:05.000]  嬰兒
[00:10:05.000 --> 00:10:07.000]  在肚子裡面
[00:10:07.000 --> 00:10:09.000]  都會有這樣的反應
[00:10:09.000 --> 00:10:11.000]  其實一點都不奇怪
[00:10:11.000 --> 00:10:12.000]  因為聖經裡面
[00:10:12.000 --> 00:10:14.000]  在一章五節
[00:10:14.000 --> 00:10:15.000]  勞駕福音
[00:10:15.000 --> 00:10:16.000]  一章五節那裡
[00:10:16.000 --> 00:10:18.000]  已經會說
[00:10:18.000 --> 00:10:19.000]  一章十五節那裡
[00:10:19.000 --> 00:10:20.000]  已經說到
[00:10:20.000 --> 00:10:21.000]  這個施洗約翰
[00:10:21.000 --> 00:10:22.000]  他其實爸爸是
[00:10:22.000 --> 00:10:23.000]  撒加利亞
[00:10:23.000 --> 00:10:25.000]  是當時一個先知
[00:10:25.000 --> 00:10:26.000]  所以如果你認識
[00:10:26.000 --> 00:10:27.000]  他的事蹟的時候
[00:10:27.000 --> 00:10:28.000]  已經是
[00:10:28.000 --> 00:10:29.000]  當施洗約翰
[00:10:29.000 --> 00:10:30.000]  未出生之前
[00:10:30.000 --> 00:10:32.000]  天使已經同樣
[00:10:32.000 --> 00:10:34.000]  報信給他們這個家庭
[00:10:34.000 --> 00:10:36.000]  這個施洗約翰
[00:10:36.000 --> 00:10:37.000]  他在主面前
[00:10:37.000 --> 00:10:39.000]  張耀為大
[00:10:39.000 --> 00:10:41.000]  淡酒濃酒都不渴
[00:10:41.000 --> 00:10:42.000]  從無福裡
[00:10:42.000 --> 00:10:44.000]  就被聖靈充滿
[00:10:44.000 --> 00:10:46.000]  因為我們知道施洗約翰
[00:10:46.000 --> 00:10:47.000]  他的出生
[00:10:47.000 --> 00:10:48.000]  和他出來的工作
[00:10:48.000 --> 00:10:49.000]  就是要預備
[00:10:49.000 --> 00:10:51.000]  這個救世主的道路
[00:10:51.000 --> 00:10:53.000]  連施洗約翰
[00:10:53.000 --> 00:10:55.000]  在肚子裡面的時候
[00:10:55.000 --> 00:10:57.000]  已經有這樣的反應
[00:10:57.000 --> 00:10:59.000]  同樣
[00:10:59.000 --> 00:11:01.000]  我們看看
[00:11:01.000 --> 00:11:02.000]  不單施洗約翰
[00:11:02.000 --> 00:11:03.000]  被聖靈充滿
[00:11:03.000 --> 00:11:06.000]  以利沙伯
[00:11:06.000 --> 00:11:07.000]  同樣剛才我讀那段經文
[00:11:07.000 --> 00:11:10.000]  都說他被聖靈充滿
[00:11:10.000 --> 00:11:12.000]  在四十一節那裡
[00:11:12.000 --> 00:11:17.000]  以利沙伯被聖靈充滿
[00:11:17.000 --> 00:11:19.000]  所以因為被聖靈充滿的時候
[00:11:19.000 --> 00:11:21.000]  他很經歷到
[00:11:21.000 --> 00:11:24.000]  前面來的人
[00:11:24.000 --> 00:11:25.000]  不是普通一個親戚
[00:11:25.000 --> 00:11:27.000]  一個朋友這麼簡單
[00:11:27.000 --> 00:11:29.000]  他大聲喊叫
[00:11:29.000 --> 00:11:30.000]  我的主母
[00:11:30.000 --> 00:11:32.000]  我的主母親
[00:11:32.000 --> 00:11:33.000]  到我這裡來
[00:11:33.000 --> 00:11:34.000]  為什麼這件事情
[00:11:34.000 --> 00:11:35.000]  會輪到我呢
[00:11:35.000 --> 00:11:36.000]  這麼開心
[00:11:36.000 --> 00:11:37.000]  為什麼會輪到我呢
[00:11:37.000 --> 00:11:38.000]  這麼好的人
[00:11:38.000 --> 00:11:39.000]  是不是
[00:11:39.000 --> 00:11:41.000]  我主的母
[00:11:41.000 --> 00:11:42.000]  我主的母親
[00:11:42.000 --> 00:11:44.000]  這個就是尼塞亞的母親
[00:11:44.000 --> 00:11:46.000]  這個從來沒有在聖經裡面
[00:11:46.000 --> 00:11:47.000]  會這樣形容過
[00:11:47.000 --> 00:11:51.000]  在這裡很特別地記載
[00:11:51.000 --> 00:11:53.000]  以利沙伯
[00:11:53.000 --> 00:11:55.000]  其實想想當時的處境
[00:11:55.000 --> 00:11:56.000]  他是很大年紀
[00:11:56.000 --> 00:11:58.000]  很難得的樣子
[00:11:58.000 --> 00:12:01.000]  他才能夠懷孕
[00:12:01.000 --> 00:12:04.000]  其實他自己也很開心
[00:12:04.000 --> 00:12:06.000]  當他親戚朋友來到的時候
[00:12:06.000 --> 00:12:08.000]  他當然很想和別人分享
[00:12:08.000 --> 00:12:11.000]  自己在懷孕上的喜樂
[00:12:11.000 --> 00:12:14.000]  但是當瑪利亞來到的時候
[00:12:14.000 --> 00:12:16.000]  聖經裡面沒有提到
[00:12:16.000 --> 00:12:18.000]  以利沙伯說到自己
[00:12:18.000 --> 00:12:19.000]  我多開心
[00:12:19.000 --> 00:12:21.000]  瑪利亞
[00:12:21.000 --> 00:12:23.000]  我終於懷孕了
[00:12:23.000 --> 00:12:24.000]  我很高興
[00:12:24.000 --> 00:12:26.000]  他沒有這樣和瑪利亞說
[00:12:26.000 --> 00:12:27.000]  反而
[00:12:27.000 --> 00:12:29.000]  以利沙伯看到的是什麼呢
[00:12:29.000 --> 00:12:31.000]  是他面前
[00:12:31.000 --> 00:12:32.000]  瑪利亞
[00:12:32.000 --> 00:12:35.000]  和瑪利亞裡面所懷的胎
[00:12:38.000 --> 00:12:40.000]  弟兄姊妹
[00:12:40.000 --> 00:12:42.000]  以前我經常有機會
[00:12:42.000 --> 00:12:44.000]  回中國大陸探訪
[00:12:44.000 --> 00:12:46.000]  中國大陸的弟兄姊妹
[00:12:46.000 --> 00:12:48.000]  是很熱情的
[00:12:48.000 --> 00:12:50.000]  會做些什麼呢
[00:12:50.000 --> 00:12:53.000]  無論是不是農曆新年
[00:12:53.000 --> 00:12:54.000]  他們很多時候
[00:12:54.000 --> 00:12:56.000]  特別是去農村
[00:12:56.000 --> 00:12:58.000]  他們都喜歡放炮仗
[00:12:58.000 --> 00:12:59.000]  有時嚇到我
[00:12:59.000 --> 00:13:00.000]  第一次去的時候
[00:13:00.000 --> 00:13:02.000]  無端端放很久
[00:13:02.000 --> 00:13:04.000]  放炮仗
[00:13:04.000 --> 00:13:06.000]  還要寫紅字
[00:13:06.000 --> 00:13:08.000]  不是紅字
[00:13:08.000 --> 00:13:09.000]  是紅紙
[00:13:09.000 --> 00:13:10.000]  用一張很大的
[00:13:10.000 --> 00:13:12.000]  過年很大的紅紙
[00:13:12.000 --> 00:13:13.000]  很長方形的
[00:13:13.000 --> 00:13:14.000]  在上面寫上字
[00:13:14.000 --> 00:13:16.000]  歡迎你來
[00:13:16.000 --> 00:13:19.000]  有時我想想
[00:13:19.000 --> 00:13:22.000]  其實他們都不太認識我
[00:13:22.000 --> 00:13:25.000]  可能他們都沒見過我一面
[00:13:25.000 --> 00:13:26.000]  但是
[00:13:26.000 --> 00:13:29.000]  他們認識我的教會
[00:13:29.000 --> 00:13:31.000]  是我背後的教會
[00:13:31.000 --> 00:13:32.000]  他們歡迎
[00:13:32.000 --> 00:13:33.000]  不單是歡迎我
[00:13:33.000 --> 00:13:34.000]  是因為
[00:13:34.000 --> 00:13:36.000]  我是代表那個教會
[00:13:36.000 --> 00:13:38.000]  去到他們那裡去探訪
[00:13:38.000 --> 00:13:39.000]  和做培訓
[00:13:39.000 --> 00:13:40.000]  所以
[00:13:40.000 --> 00:13:42.000]  他們會這樣歡迎我
[00:13:42.000 --> 00:13:44.000]  同樣今天
[00:13:44.000 --> 00:13:45.000]  你見到這段經文
[00:13:45.000 --> 00:13:48.000]  瑪麗亞來到的時候
[00:13:48.000 --> 00:13:49.000]  以利沙伯
[00:13:49.000 --> 00:13:50.000]  不單止是要
[00:13:50.000 --> 00:13:53.000]  歡迎瑪麗亞
[00:13:53.000 --> 00:13:54.000]  而是更加因為
[00:13:54.000 --> 00:13:55.000]  以利沙伯
[00:13:55.000 --> 00:13:57.000]  他知道
[00:13:57.000 --> 00:13:58.000]  面前
[00:13:58.000 --> 00:14:00.000]  這個女子所懷的胎
[00:14:00.000 --> 00:14:02.000]  肚子裡的BB
[00:14:03.000 --> 00:14:05.000]  將要是
[00:14:05.000 --> 00:14:07.000]  一個很重要的人物
[00:14:07.000 --> 00:14:10.000]  甚至是要拯救這個世界的基督
[00:14:10.000 --> 00:14:12.000]  所以
[00:14:12.000 --> 00:14:14.000]  以利沙伯才這麼開心
[00:14:14.000 --> 00:14:15.000]  這麼興奮
[00:14:15.000 --> 00:14:18.000]  甚至感到有榮幸的感覺
[00:14:18.000 --> 00:14:19.000]  我們再看看
[00:14:19.000 --> 00:14:20.000]  盧家福音
[00:14:20.000 --> 00:14:21.000]  怎樣寫作
[00:14:21.000 --> 00:14:25.000]  這裡給我們看到
[00:14:25.000 --> 00:14:26.000]  如果你有時間
[00:14:26.000 --> 00:14:27.000]  可以回家再詳細地看
[00:14:27.000 --> 00:14:28.000]  盧家福音
[00:14:28.000 --> 00:14:29.000]  頭一章二章那裡
[00:14:29.000 --> 00:14:31.000]  很特別的
[00:14:31.000 --> 00:14:34.000]  其他福音書沒有特別提到
[00:14:34.000 --> 00:14:36.000]  特別提到
[00:14:36.000 --> 00:14:39.000]  他記載耶穌基督的事情
[00:14:39.000 --> 00:14:43.000]  是由施洗約翰出生開始
[00:14:43.000 --> 00:14:46.000]  施洗約翰出生開始
[00:14:46.000 --> 00:14:48.000]  接著
[00:14:48.000 --> 00:14:51.000]  再講預言耶穌的降生
[00:14:51.000 --> 00:14:53.000]  接著後面
[00:14:53.000 --> 00:14:55.000]  再講約翰的出世
[00:14:55.000 --> 00:14:57.000]  講完約翰的出世
[00:14:57.000 --> 00:14:58.000]  才再記錄
[00:14:58.000 --> 00:15:01.000]  耶穌基督怎樣來到這個世界上
[00:15:01.000 --> 00:15:03.000]  這個預言出生之間
[00:15:03.000 --> 00:15:06.000]  中間夾雜了我們今天讀這段經文
[00:15:06.000 --> 00:15:08.000]  兩個女子
[00:15:08.000 --> 00:15:10.000]  瑪利亞和以利沙伯
[00:15:10.000 --> 00:15:12.000]  見面的對話
[00:15:12.000 --> 00:15:13.000]  所以你們看到
[00:15:13.000 --> 00:15:14.000]  盧家福音這個記載
[00:15:14.000 --> 00:15:15.000]  很有趣的
[00:15:15.000 --> 00:15:16.000]  很平衡式
[00:15:16.000 --> 00:15:21.000]  是突出施洗約翰和我們的耶穌基督
[00:15:21.000 --> 00:15:26.000]  施洗約翰就是為救世主
[00:15:26.000 --> 00:15:29.000]  預備道路的那一個人
[00:15:29.000 --> 00:15:31.000]  那一個先鋒
[00:15:31.000 --> 00:15:33.000]  後面出世的就是耶穌基督
[00:15:33.000 --> 00:15:35.000]  這裡特別強調
[00:15:35.000 --> 00:15:37.000]  讓我們看到是後者
[00:15:37.000 --> 00:15:39.000]  耶穌基督就是舊約裏面
[00:15:39.000 --> 00:15:41.000]  很多先知所預言
[00:15:41.000 --> 00:15:44.000]  那個將要出生的新生王
[00:15:44.000 --> 00:15:48.000]  聖誕節將要來了
[00:15:48.000 --> 00:15:52.000]  下個禮拜四
[00:15:52.000 --> 00:15:54.000]  禮拜四是聖誕節
[00:15:55.000 --> 00:16:00.000]  你看不看到這個世界的主角是誰呢
[00:16:00.000 --> 00:16:05.000]  我們會很開心地迎接聖誕節
[00:16:05.000 --> 00:16:08.000]  會有很多不同的活動
[00:16:08.000 --> 00:16:12.000]  你看到這些活動背後
[00:16:12.000 --> 00:16:15.000]  我們想慶祝些什麼
[00:16:15.000 --> 00:16:19.000]  可能你現在仍然做事很忙
[00:16:19.000 --> 00:16:24.000]  或者你在讀書的學生
[00:16:24.000 --> 00:16:28.000]  暑假這麼熱還趕著上課
[00:16:28.000 --> 00:16:32.000]  又或者你家裡很忙
[00:16:32.000 --> 00:16:35.000]  或者家庭放假
[00:16:35.000 --> 00:16:39.000]  很忙碌編到你的放假生活密麻麻
[00:16:39.000 --> 00:16:43.000]  無論你在什麼環境裏
[00:16:43.000 --> 00:16:46.000]  你的眼你的心
[00:16:46.000 --> 00:16:50.000]  看不看到主耶穌基督在呢
[00:16:52.000 --> 00:16:57.000]  你最近一次經歷到聖靈是何時
[00:16:57.000 --> 00:17:03.000]  你最近一次親近神又是何時呢
[00:17:03.000 --> 00:17:06.000]  有時我會想
[00:17:06.000 --> 00:17:11.000]  我們這個神不同其他宗教
[00:17:11.000 --> 00:17:13.000]  我不是要貶低其他宗教
[00:17:13.000 --> 00:17:14.000]  而是我們的信仰
[00:17:14.000 --> 00:17:17.000]  有時我們怎樣認識這個神呢
[00:17:17.000 --> 00:17:19.000]  我們這個神不是一磚的像
[00:17:19.000 --> 00:17:21.000]  放在家裏的時候
[00:17:21.000 --> 00:17:24.000]  我們見到就懂得去拜一拜
[00:17:24.000 --> 00:17:26.000]  我們信這個神
[00:17:26.000 --> 00:17:28.000]  也不是急症室的醫生
[00:17:28.000 --> 00:17:32.000]  我們有病有痛有問題
[00:17:32.000 --> 00:17:34.000]  才要去找他
[00:17:34.000 --> 00:17:38.000]  這個神也不是我們中國那些
[00:17:38.000 --> 00:17:40.000]  我們說那些派錢的財神
[00:17:40.000 --> 00:17:44.000]  保佑你有很多錢生活無憂
[00:17:44.000 --> 00:17:49.000]  這個神是我們救主耶穌基督
[00:17:50.000 --> 00:17:51.000]  他是獨一的真神
[00:17:51.000 --> 00:17:52.000]  天地的主宰
