
[00:00:00.000 --> 00:00:04.600]  今日的講題是「揭開復活的奧秘」
[00:03:22.600 --> 00:03:24.600]  特別是睡眠習慣
[00:03:24.600 --> 00:03:26.600]  改變就有趣
[00:03:26.600 --> 00:03:28.600]  以前沒有
[00:03:28.600 --> 00:03:30.600]  現在開始有
[00:03:30.600 --> 00:03:32.600]  看電視
[00:03:32.600 --> 00:03:34.600]  開始要打瞌睡
[00:03:34.600 --> 00:03:36.600]  忍不住
[00:03:36.600 --> 00:03:38.600]  睡完就醒
[00:03:38.600 --> 00:03:40.600]  以前不會
[00:03:40.600 --> 00:03:42.600]  這正代表睡眠習慣
[00:03:42.600 --> 00:03:44.600]  改變了
[00:03:44.600 --> 00:03:46.600]  人生的新階段
[00:03:46.600 --> 00:03:48.600]  我們都會的
[00:03:48.600 --> 00:03:50.600]  都會在改變中
[00:03:50.600 --> 00:03:52.600]  這是事實
[00:03:52.600 --> 00:03:54.600]  死亡衰退
[00:03:54.600 --> 00:03:56.600]  沒有人能夠逃避
[00:03:56.600 --> 00:03:58.600]  但是
[00:03:58.600 --> 00:04:00.600]  未停在那裏
[00:04:00.600 --> 00:04:02.600]  最終其實
[00:04:02.600 --> 00:04:04.600]  人人都可以逃離
[00:04:04.600 --> 00:04:06.600]  為何呢
[00:04:06.600 --> 00:04:08.600]  因為我們都會復活
[00:04:08.600 --> 00:04:10.600]  今日去到哥林多
[00:04:10.600 --> 00:04:12.600]  前書第十五章
[00:04:12.600 --> 00:04:14.600]  保羅在說
[00:04:14.600 --> 00:04:16.600]  這一個哥林多
[00:04:16.600 --> 00:04:18.600]  面對的問題就是
[00:04:18.600 --> 00:04:20.600]  和復活有關
[00:04:20.600 --> 00:04:22.600]  復活是我們整個信仰的核心
[00:04:22.600 --> 00:04:24.600]  如果沒有了
[00:04:24.600 --> 00:04:26.600]  我明天
[00:04:26.600 --> 00:04:28.600]  就會遞慈悲相給主席
[00:04:28.600 --> 00:04:30.600]  為何呢
[00:04:30.600 --> 00:04:32.600]  因為整個信仰已經崩潰
[00:04:32.600 --> 00:04:34.600]  我會和大家去旅行
[00:04:34.600 --> 00:04:36.600]  和大家去玩
[00:04:36.600 --> 00:04:38.600]  究竟當時哥林多
[00:04:38.600 --> 00:04:40.600]  發生甚麼事呢
[00:04:40.600 --> 00:04:42.600]  我們有些背景
[00:04:42.600 --> 00:04:44.600]  我們一起讀
[00:04:44.600 --> 00:04:46.600]  一二三
[00:04:46.600 --> 00:04:48.600]  既傳基督是從死裡復活
[00:04:48.600 --> 00:04:58.600]  竟然有人說沒有
[00:04:58.600 --> 00:05:00.600]  我們的基礎就是耶穌來死而復活
[00:05:00.600 --> 00:05:02.600]  而且這個復活
[00:05:02.600 --> 00:05:04.600]  帶來我們生命很重要
[00:05:04.600 --> 00:05:06.600]  的盼望
[00:05:06.600 --> 00:05:08.600]  和我們接下來的生活
[00:05:08.600 --> 00:05:10.600]  怎樣去活每一天
[00:05:10.600 --> 00:05:12.600]  當時有人說沒有死人復活
[00:05:12.600 --> 00:05:16.600]  很重要的一件事
[00:05:16.600 --> 00:05:18.600]  如果今天沒有死人復活
[00:05:18.600 --> 00:05:20.600]  保羅繼續說會怎樣呢
[00:05:20.600 --> 00:05:22.600]  十三十四節
[00:05:22.600 --> 00:05:24.600]  一二三
[00:05:24.600 --> 00:05:26.600]  若沒有死人復活的事
[00:05:26.600 --> 00:05:38.600]  如果沒有基督復活
[00:05:38.600 --> 00:05:40.600]  所傳的是謊言
[00:05:40.600 --> 00:05:42.600]  信的謊言
[00:05:42.600 --> 00:05:44.600]  Useless
[00:05:44.600 --> 00:05:46.600]  In vain
[00:05:46.600 --> 00:05:48.600]  廢的 多餘的
[00:05:48.600 --> 00:05:50.600]  沒用的
[00:05:50.600 --> 00:05:52.600]  就好像你很努力做些事
[00:05:52.600 --> 00:05:54.600]  發現是一場夢
[00:05:54.600 --> 00:05:56.600]  他說得很貼切
[00:05:56.600 --> 00:05:58.600]  所有你相信的東西
[00:05:58.600 --> 00:06:00.600]  都是廢話
[00:06:00.600 --> 00:06:02.600]  我們今天都要很清楚
[00:06:02.600 --> 00:06:04.600]  這件事影響我們
[00:06:04.600 --> 00:06:06.600]  很重要
[00:06:06.600 --> 00:06:08.600]  很重要我們的信仰
[00:06:08.600 --> 00:06:10.600]  他還沒說完
[00:06:10.600 --> 00:06:12.600]  我相信保羅都很激動
[00:06:12.600 --> 00:06:14.600]  所以我要配合他的語氣
[00:06:14.600 --> 00:06:16.600]  今天激動一點
[00:06:16.600 --> 00:06:18.600]  昨天我說完之後
[00:06:18.600 --> 00:06:20.600]  我老婆說為什麼這麼激動
[00:06:20.600 --> 00:06:22.600]  還是溫柔一點
[00:06:22.600 --> 00:06:24.600]  他還沒說完
[00:06:24.600 --> 00:06:26.600]  十五十六十七十八十九
[00:06:26.600 --> 00:06:28.600]  一二三
[00:06:28.600 --> 00:06:30.600]  並且明顯我們是為神妄作見證
[00:06:36.600 --> 00:06:38.600]  基督沒有復活
[00:06:38.600 --> 00:06:40.600]  死人真不復活
[00:06:40.600 --> 00:06:42.600]  基督沒有復活
[00:06:42.600 --> 00:06:44.600]  死人真不復活
[00:06:44.600 --> 00:06:46.600]  死人真不復活
[00:06:46.600 --> 00:06:48.600]  死人真不復活
[00:06:48.600 --> 00:06:50.600]  死人真不復活
[00:06:50.600 --> 00:06:52.600]  死人真不復活
[00:06:52.600 --> 00:06:54.600]  死人真不復活
[00:06:54.600 --> 00:06:56.600]  他說骨牌效應
[00:06:56.600 --> 00:06:58.600]  如果基督沒有復活
[00:06:58.600 --> 00:07:00.600]  死人真不復活的話
[00:07:00.600 --> 00:07:02.600]  死人真不復活的話
[00:07:02.600 --> 00:07:04.600]  那又怎樣呢
[00:07:04.600 --> 00:07:06.600]  信徒來做什麼呢
[00:07:06.600 --> 00:07:08.600]  你們刑在罪裡
[00:07:08.600 --> 00:07:10.600]  睡了的人聖經說
[00:07:10.600 --> 00:07:12.600]  我們死期叫睡了
[00:07:12.600 --> 00:07:14.600]  昨晚有沒有睡覺
[00:07:14.600 --> 00:07:16.600]  今早有沒有醒
[00:07:16.600 --> 00:07:18.600]  有啊 還是你現在還在睡
[00:07:18.600 --> 00:07:22.600]  睡覺會醒的
[00:07:22.600 --> 00:07:24.600]  因為我們會復活
[00:07:24.600 --> 00:07:26.600]  但如果死人不復活
[00:07:26.600 --> 00:07:28.600]  睡了的人就滅亡了
[00:07:28.600 --> 00:07:30.600]  如果這樣的話
[00:07:30.600 --> 00:07:32.600]  他用了一個字很厲害
[00:07:32.600 --> 00:07:34.600]  這樣我們就比眾人更可憐
[00:07:34.600 --> 00:07:36.600]  這樣我們就比眾人更可憐
[00:07:36.600 --> 00:07:38.600]  為什麼呢
[00:07:38.600 --> 00:07:40.600]  你想想你做基督徒
[00:07:40.600 --> 00:07:42.600]  你有很多付出
[00:07:42.600 --> 00:07:44.600]  你又不可以報仇
[00:07:44.600 --> 00:07:46.600]  我們要饒恕
[00:07:46.600 --> 00:07:48.600]  我們要付出
[00:07:48.600 --> 00:07:50.600]  我們要愛人
[00:07:50.600 --> 00:07:52.600]  我們要探訪 傳福音
[00:07:52.600 --> 00:07:54.600]  又要奉獻 又要花時間
[00:07:54.600 --> 00:07:56.600]  做很多別人不做的事
[00:07:56.600 --> 00:07:58.600]  又要寫記 又要背十家
[00:07:58.600 --> 00:08:00.600]  你說 陳牧師
[00:08:00.600 --> 00:08:02.600]  我和武信差不多
[00:08:02.600 --> 00:08:04.600]  你還沒信
[00:08:04.600 --> 00:08:06.600]  不跟你說 這篇道理跟你無關
[00:08:06.600 --> 00:08:08.600]  他跟真的信了主的人說話
[00:08:08.600 --> 00:08:10.600]  你信了主
[00:08:10.600 --> 00:08:12.600]  你就知道你擺上了多少
[00:08:12.600 --> 00:08:14.600]  如果你擺上了
[00:08:14.600 --> 00:08:16.600]  最後是沒有用的
[00:08:16.600 --> 00:08:18.600]  這樣就可憐了
[00:08:18.600 --> 00:08:20.600]  I am sorry
[00:08:20.600 --> 00:08:22.600]  你想想
[00:08:22.600 --> 00:08:24.600]  究竟我講了幾篇道理呢
[00:08:24.600 --> 00:08:26.600]  都有幾百篇
[00:08:26.600 --> 00:08:28.600]  原來講完之後是廢話
[00:08:28.600 --> 00:08:30.600]  不只是我慘 你也很慘
[00:08:30.600 --> 00:08:32.600]  所以保羅在
[00:08:32.600 --> 00:08:34.600]  哥林多前書第十五章
[00:08:34.600 --> 00:08:36.600]  要對這個沒有
[00:08:36.600 --> 00:08:38.600]  復活的說法作一個大反擊
[00:08:38.600 --> 00:08:40.600]  這個大反擊
[00:08:40.600 --> 00:08:42.600]  非常重要
[00:08:42.600 --> 00:08:44.600]  又或者這樣說 我們今天信主
[00:08:44.600 --> 00:08:46.600]  有人都覺得 是呀 不是呀
[00:08:46.600 --> 00:08:48.600]  是不是真的這樣
[00:08:48.600 --> 00:08:50.600]  或者信主究竟是什麼
[00:08:50.600 --> 00:08:52.600]  我們要作一個真正
[00:08:52.600 --> 00:08:54.600]  信徒在
[00:08:54.600 --> 00:08:56.600]  這個核心價值裏面
[00:08:56.600 --> 00:08:58.600]  要認清
[00:08:58.600 --> 00:09:00.600]  什麼是真正
[00:09:00.600 --> 00:09:02.600]  復活的生命
[00:09:02.600 --> 00:09:04.600]  保羅 今天
[00:09:04.600 --> 00:09:06.600]  我用保羅三個角度
[00:09:06.600 --> 00:09:08.600]  去提出他怎樣
[00:09:08.600 --> 00:09:10.600]  作出大反擊
[00:09:10.600 --> 00:09:12.600]  好 我們馬上看
[00:09:12.600 --> 00:09:14.600]  我們回頭看 第三節
[00:09:14.600 --> 00:09:16.600]  到第八節 他開始講了
[00:09:16.600 --> 00:09:18.600]  很多東西
[00:09:18.600 --> 00:09:20.600]  你看不到復活嗎
[00:09:20.600 --> 00:09:22.600]  你不知道耶穌真的復活了 我告訴你
[00:09:22.600 --> 00:09:24.600]  告訴什麼呢 我們又讀了
[00:09:24.600 --> 00:09:26.600]  三到八節 預備起
[00:09:54.600 --> 00:09:56.600]  (念念不忘)
[00:10:24.600 --> 00:10:26.600]  (念念不忘)
[00:10:54.600 --> 00:10:56.600]  雅各是耶穌的弟弟
[00:10:56.600 --> 00:10:58.600]  這個雅各
[00:10:58.600 --> 00:11:00.600]  都見到 如果我們認識
[00:11:00.600 --> 00:11:02.600]  耶穌的弟弟
[00:11:02.600 --> 00:11:04.600]  在聖經中
[00:11:04.600 --> 00:11:06.600]  他本來不信耶穌
[00:11:06.600 --> 00:11:08.600]  他不覺得耶穌是主
[00:11:08.600 --> 00:11:10.600]  因為耶穌突然間傳道
[00:11:10.600 --> 00:11:12.600]  是他的兄弟
[00:11:12.600 --> 00:11:14.600]  他一直覺得不是 直至耶穌死而復活
[00:11:14.600 --> 00:11:16.600]  嘩 原來是真的
[00:11:16.600 --> 00:11:20.600]  結果就成為了耶路撒冷教會的領袖
[00:11:20.600 --> 00:11:22.600]  都見到在顯急
[00:11:22.600 --> 00:11:24.600]  (念念不忘)
[00:11:24.600 --> 00:11:26.600]  (念念不忘)
[00:11:26.600 --> 00:11:28.600]  (念念不忘)
[00:11:28.600 --> 00:11:30.600]  很清楚
[00:11:30.600 --> 00:11:32.600]  很多人看到
[00:11:32.600 --> 00:11:34.600]  他的兄弟
[00:11:34.600 --> 00:11:36.600]  雅各在《約翰福音》
[00:11:36.600 --> 00:11:38.600]  他講什麼呢
[00:11:38.600 --> 00:11:40.600]  當時因為不信耶穌
[00:11:40.600 --> 00:11:42.600]  這句說得對嗎
[00:11:42.600 --> 00:11:44.600]  他憎恨耶穌 你回頭看就知道
[00:11:44.600 --> 00:11:46.600]  很特別
[00:11:46.600 --> 00:11:48.600]  又或者當保羅講到
[00:11:48.600 --> 00:11:50.600]  如同未到產其而生的人
[00:11:50.600 --> 00:11:52.600]  一般
[00:11:52.600 --> 00:11:54.600]  保羅就不同門徒
[00:11:54.600 --> 00:11:56.600]  慢慢跟耶穌學門徒訓練
[00:11:56.600 --> 00:11:58.600]  我們門女
[00:11:58.600 --> 00:12:00.600]  保羅不是 為什麼
[00:12:00.600 --> 00:12:02.600]  保羅什麼叫未到產其
[00:12:02.600 --> 00:12:04.600]  即是不正常生產
[00:12:04.600 --> 00:12:06.600]  未圓滿生產
[00:12:06.600 --> 00:12:08.600]  未搞定
[00:12:08.600 --> 00:12:10.600]  未正常已經生出來
[00:12:10.600 --> 00:12:12.600]  即是他本來不信主
[00:12:12.600 --> 00:12:14.600]  但耶穌突然出現
[00:12:14.600 --> 00:12:16.600]  大馬識路突然改變
[00:12:16.600 --> 00:12:18.600]  他找回所有東西
[00:12:18.600 --> 00:12:20.600]  他開始整合
[00:12:20.600 --> 00:12:22.600]  出了他
[00:12:22.600 --> 00:12:24.600]  聖經講得很清楚
[00:12:24.600 --> 00:12:26.600]  很多人看到
[00:12:26.600 --> 00:12:28.600]  但不單止
[00:12:28.600 --> 00:12:30.600]  在聖經以外
[00:12:30.600 --> 00:12:32.600]  我幫你找些外征
[00:12:32.600 --> 00:12:34.600]  就是在歷史學家
[00:12:34.600 --> 00:12:36.600]  無論當時猶太的來源
[00:12:36.600 --> 00:12:38.600]  或者羅馬來源
[00:12:38.600 --> 00:12:40.600]  我就引述了幾個
[00:12:40.600 --> 00:12:42.600]  他們當時
[00:12:42.600 --> 00:12:44.600]  怎樣描述耶穌呢
[00:12:44.600 --> 00:12:46.600]  他們都不信耶穌
[00:12:46.600 --> 00:12:48.600]  他們都不信耶穌
[00:12:48.600 --> 00:12:50.600]  不信耶穌
[00:12:50.600 --> 00:12:52.600]  他曾經提及
[00:12:52.600 --> 00:12:54.600]  耶穌和耶穌兄弟
[00:12:54.600 --> 00:12:56.600]  基督徒是從耶穌得名
[00:12:56.600 --> 00:12:58.600]  即是耶穌死後有一群人叫基督徒
[00:12:58.600 --> 00:13:00.600]  他在描述
[00:13:00.600 --> 00:13:02.600]  他就跟著耶穌改名
[00:13:02.600 --> 00:13:04.600]  去到今天
[00:13:04.600 --> 00:13:06.600]  公元93年
[00:13:06.600 --> 00:13:08.600]  這群人不死
[00:13:08.600 --> 00:13:10.600]  很奇怪
[00:13:10.600 --> 00:13:12.600]  哪裡有力量
[00:13:12.600 --> 00:13:14.600]  一個聰明的人叫耶穌
[00:13:14.600 --> 00:13:16.600]  就覺得是否有人加上去
[00:13:16.600 --> 00:13:18.600]  怎會有歷史學家說他聰明
[00:13:18.600 --> 00:13:20.600]  那些人就不信
[00:13:20.600 --> 00:13:22.600]  不過不理會
[00:13:22.600 --> 00:13:24.600]  當日歷史學家寫到今天
[00:13:24.600 --> 00:13:26.600]  還有羅馬歷史家
[00:13:26.600 --> 00:13:28.600]  他提到那些迫害
[00:13:28.600 --> 00:13:30.600]  基督徒的尼祿
[00:13:30.600 --> 00:13:32.600]  尼祿當時當然是皇帝
[00:13:32.600 --> 00:13:34.600]  也提到
[00:13:34.600 --> 00:13:36.600]  基督徒信仰是一種新的
[00:13:36.600 --> 00:13:38.600]  新的信仰
[00:13:38.600 --> 00:13:40.600]  即是耶穌是有害的
[00:13:40.600 --> 00:13:42.600]  迷信的人
[00:13:42.600 --> 00:13:44.600]  當然迷信
[00:13:44.600 --> 00:13:46.600]  說耶穌復活
[00:13:46.600 --> 00:13:48.600]  那群人是瘋的
[00:13:48.600 --> 00:13:50.600]  他還要不單說耶穌復活
[00:13:50.600 --> 00:13:52.600]  那些人要去
[00:13:52.600 --> 00:13:54.600]  他都要說耶穌真的復活
[00:13:54.600 --> 00:13:56.600]  是不是瘋的
[00:13:56.600 --> 00:13:58.600]  這群人迷信 傻的
[00:13:58.600 --> 00:14:00.600]  還有一些羅馬的
[00:14:00.600 --> 00:14:02.600]  政治或者作家
[00:14:02.600 --> 00:14:04.600]  他想和皇上
[00:14:04.600 --> 00:14:06.600]  怎樣處理這群人
[00:14:06.600 --> 00:14:08.600]  疏得雲巡
[00:14:08.600 --> 00:14:10.600]  很大件事
[00:14:10.600 --> 00:14:12.600]  當然
[00:14:12.600 --> 00:14:14.600]  我們聖經說耶穌基督被誰釘的呢
[00:14:14.600 --> 00:14:16.600]  就是比拉多
[00:14:16.600 --> 00:14:18.600]  我們看到
[00:14:18.600 --> 00:14:20.600]  其中一個歷史學家正正說這件事
[00:14:20.600 --> 00:14:22.600]  那些稱為基督徒的人
[00:14:22.600 --> 00:14:24.600]  因為基督的緣故
[00:14:24.600 --> 00:14:26.600]  稱為基督徒
[00:14:26.600 --> 00:14:28.600]  而他基督已經被比拉多所殺
[00:14:28.600 --> 00:14:30.600]  但是基督徒
[00:14:30.600 --> 00:14:32.600]  仍然
[00:14:32.600 --> 00:14:34.600]  作見證
[00:14:34.600 --> 00:14:36.600]  為什麼這群人
[00:14:36.600 --> 00:14:38.600]  是這樣呢
[00:14:38.600 --> 00:14:40.600]  為什麼這群人
[00:14:40.600 --> 00:14:42.600]  為了一些不是金錢
[00:14:42.600 --> 00:14:44.600]  不是利益的東西甚至擺上生命
[00:14:44.600 --> 00:14:46.600]  都要見證著呢
[00:14:46.600 --> 00:14:48.600]  是有原因的
[00:14:48.600 --> 00:14:50.600]  因為他正正見過耶穌
[00:14:50.600 --> 00:14:52.600]  死而復活
[00:14:52.600 --> 00:14:54.600]  最於迫害
[00:14:54.600 --> 00:14:56.600]  遭遇殺害
[00:14:56.600 --> 00:14:58.600]  不單只是當日
[00:14:58.600 --> 00:15:00.600]  在很多中東的國家
[00:15:00.600 --> 00:15:02.600]  穆斯林的國家
[00:15:02.600 --> 00:15:04.600]  我也說過
[00:15:04.600 --> 00:15:06.600]  上年我們去到
[00:15:06.600 --> 00:15:08.600]  穆斯林中東的國家
[00:15:08.600 --> 00:15:10.600]  在那裏
[00:15:10.600 --> 00:15:12.600]  我們其中去探訪過一個穆斯林的家庭
[00:15:12.600 --> 00:15:14.600]  那個地方
[00:15:14.600 --> 00:15:16.600]  他住的地方是很艱難的
[00:15:16.600 --> 00:15:18.600]  我們知道穆斯林的家庭
[00:15:18.600 --> 00:15:20.600]  信耶穌
[00:15:20.600 --> 00:15:22.600]  小則
[00:15:22.600 --> 00:15:24.600]  被家族斬斷關係
[00:15:24.600 --> 00:15:26.600]  或者找不到工作
[00:15:26.600 --> 00:15:28.600]  大則
[00:15:28.600 --> 00:15:30.600]  連命都沒有
[00:15:30.600 --> 00:15:32.600]  如果我們記得
[00:15:32.600 --> 00:15:34.600]  不必說哪裏
[00:15:34.600 --> 00:15:36.600]  那個家庭
[00:15:36.600 --> 00:15:38.600]  我們不明白他說的,我們有翻譯
[00:15:38.600 --> 00:15:40.600]  他為何信耶穌
[00:15:40.600 --> 00:15:42.600]  這麼大這麼困難
[00:15:42.600 --> 00:15:44.600]  他也說,原來當日
[00:15:44.600 --> 00:15:46.600]  在很困難的時候
[00:15:46.600 --> 00:15:48.600]  他見到耶穌出現
[00:15:48.600 --> 00:15:50.600]  他沒有辦法
[00:15:50.600 --> 00:15:52.600]  不信
[00:15:52.600 --> 00:15:54.600]  所以他就要信主
[00:15:54.600 --> 00:15:56.600]  和他本身的家庭
[00:15:56.600 --> 00:15:58.600]  都要分割,他都要作見證
[00:15:58.600 --> 00:16:00.600]  他說:陳穆斯
[00:16:00.600 --> 00:16:02.600]  我想在香港見
[00:16:02.600 --> 00:16:04.600]  香港有很多人見到
[00:16:04.600 --> 00:16:06.600]  你沒見過嗎
[00:16:06.600 --> 00:16:08.600]  有啊
[00:16:08.600 --> 00:16:10.600]  問題是你有多渴望,有多想見
[00:16:10.600 --> 00:16:12.600]  而當人遇見
[00:16:12.600 --> 00:16:14.600]  耶穌死而復活
[00:16:14.600 --> 00:16:16.600]  他的生命是會轉化
[00:16:16.600 --> 00:16:18.600]  不會愛理不理
[00:16:18.600 --> 00:16:22.600]  你明白嗎
[00:16:22.600 --> 00:16:24.600]  如果你今天
[00:16:24.600 --> 00:16:26.600]  有空回家
[00:16:26.600 --> 00:16:28.600]  或者有空覺得是就是
[00:16:28.600 --> 00:16:30.600]  我都極懷疑
[00:16:30.600 --> 00:16:32.600]  你和神的關係有多深
[00:16:32.600 --> 00:16:36.600]  究竟耶穌對你是誰呢
[00:16:36.600 --> 00:16:40.600]  你為何跟隨基督
[00:16:40.600 --> 00:16:42.600]  而今天21世紀
[00:16:42.600 --> 00:16:44.600]  極多人因為
[00:16:44.600 --> 00:16:46.600]  遇上耶穌生命改變
[00:16:46.600 --> 00:16:48.600]  吸毒的戒毒
[00:16:48.600 --> 00:16:50.600]  淤酒的戒酒
[00:16:50.600 --> 00:16:52.600]  是不是
[00:16:52.600 --> 00:16:54.600]  賭錢的戒賭
[00:16:54.600 --> 00:16:56.600]  鬼詐的
[00:16:56.600 --> 00:16:58.600]  開始成為生命正直
[00:16:58.600 --> 00:17:00.600]  我們遇見主
[00:17:00.600 --> 00:17:02.600]  是會為主
[00:17:02.600 --> 00:17:04.600]  而活的
[00:17:04.600 --> 00:17:06.600]  去到第二點
[00:17:06.600 --> 00:17:08.600]  保羅繼續說
[00:17:08.600 --> 00:17:10.600]  不單止鐵證如山
[00:17:10.600 --> 00:17:12.600]  很多人見過他
[00:17:12.600 --> 00:17:14.600]  並且生命改變
[00:17:14.600 --> 00:17:16.600]  他是其中一個
[00:17:16.600 --> 00:17:18.600]  剛才我們說
[00:17:18.600 --> 00:17:20.600]  當保羅說他是未經
[00:17:20.600 --> 00:17:22.600]  未到產期而生
[00:17:22.600 --> 00:17:24.600]  究竟說什麼呢
[00:17:24.600 --> 00:17:26.600]  去到哥倫多前書第九節
[00:17:26.600 --> 00:17:28.600]  他說那些重重改變
[00:17:28.600 --> 00:17:30.600]  生命的人
[00:17:30.600 --> 00:17:32.600]  我是其中一個
[00:17:32.600 --> 00:17:34.600]  這是不可能推翻的
[00:17:34.600 --> 00:17:36.600]  我們見到耶穌復活不是一個物體
[00:17:36.600 --> 00:17:38.600]  我經常說
[00:17:38.600 --> 00:17:40.600]  神話上是一個事物
