
[00:00:00.000 --> 00:00:09.000]  我相信大家都熟悉葡萄樹與枝子的比喻
[00:11:08.000 --> 00:11:13.000]  有任何東西是不讓神得到榮耀的話
[00:11:13.000 --> 00:11:14.000]  當我們在生命中
[00:11:14.000 --> 00:11:17.000]  有什麼不能給上帝帶來榮耀的話
[00:11:17.000 --> 00:11:19.000]  甚至虧損神的榮耀的話
[00:11:19.000 --> 00:11:20.000]  甚至虧損神的榮耀的話
[00:11:20.000 --> 00:11:23.000]  神作為葡萄樹枝子的栽培者
[00:11:23.000 --> 00:11:24.000]  祂會修剪
[00:11:24.000 --> 00:11:26.000]  神作為葡萄樹的栽培者
[00:11:26.000 --> 00:11:27.000]  祂會修剪
[00:11:27.000 --> 00:11:28.000]  過去兩個星期
[00:11:28.000 --> 00:11:29.000]  大家都應該聽過一段新聞
[00:11:29.000 --> 00:11:30.000]  George Pell
[00:11:30.000 --> 00:11:31.000]  過去兩個星期
[00:11:31.000 --> 00:11:32.000]  大家也許看到了新聞
[00:11:32.000 --> 00:11:33.000]  是關於George Pell
[00:11:33.000 --> 00:11:34.000]  這個George Pell
[00:11:34.000 --> 00:11:37.000]  是天主教一個相當高層的神職人員
[00:11:37.000 --> 00:11:39.000]  George Pell是一個天主教
[00:11:39.000 --> 00:11:41.000]  相當高層的神職人員
[00:11:41.000 --> 00:11:44.000]  由於性侵兒童
[00:11:44.000 --> 00:11:46.000]  所以被判六年的刑期
[00:11:46.000 --> 00:11:50.000]  由於他的罪名是兒童性侵
[00:11:50.000 --> 00:11:51.000]  被判了六年徒刑
[00:11:51.000 --> 00:11:54.000]  如果這個罪案沒有被發現的話
[00:11:54.000 --> 00:11:56.000]  如果沒有發現這個罪行的話
[00:11:56.000 --> 00:11:57.000]  這個George Pell
[00:11:57.000 --> 00:12:01.000]  會不會是一個很受尊敬的書籍主教
[00:12:01.000 --> 00:12:02.000]  這個George Pell
[00:12:02.000 --> 00:12:04.000]  還將是一個受人尊敬的書籍主教
[00:12:04.000 --> 00:12:06.000]  其實就好像一個圖獎之一
[00:12:06.000 --> 00:12:08.000]  其實就好像一個圖獎之一
[00:12:08.000 --> 00:12:09.000]  職業茂盛
[00:12:09.000 --> 00:12:10.000]  職業茂盛
[00:12:10.000 --> 00:12:11.000]  又靚又壯
[00:12:11.000 --> 00:12:12.000]  又美又壯
[00:12:12.000 --> 00:12:13.000]  但在神的眼中
[00:12:13.000 --> 00:12:14.000]  但在神的眼中
[00:12:14.000 --> 00:12:15.000]  無論他有多麼靚
[00:12:15.000 --> 00:12:16.000]  但他都不接果子
[00:12:16.000 --> 00:12:17.000]  無論他有多麼靚
[00:12:17.000 --> 00:12:18.000]  他都不接果子
[00:12:18.000 --> 00:12:19.000]  這一類的資質
[00:12:19.000 --> 00:12:21.000]  神說要修剪
[00:12:21.000 --> 00:12:22.000]  這一類的資質
[00:12:22.000 --> 00:12:23.000]  神要修剪
[00:12:23.000 --> 00:12:25.000]  大家要想一想
[00:12:25.000 --> 00:12:26.000]  被修剪的時候
[00:12:26.000 --> 00:12:27.000]  感覺是怎樣的呢
[00:12:27.000 --> 00:12:28.000]  大家想一想
[00:12:28.000 --> 00:12:30.000]  被修剪的時候的感覺是怎樣呢
[00:12:30.000 --> 00:12:31.000]  絕不好受
[00:12:31.000 --> 00:12:32.000]  一定不好受
[00:12:32.000 --> 00:12:33.000]  對於這個George來說
[00:12:33.000 --> 00:12:34.000]  對George來說
[00:12:34.000 --> 00:12:36.000]  當被修剪的時候
[00:12:36.000 --> 00:12:38.000]  就等於他名譽掃地
[00:12:38.000 --> 00:12:39.000]  當被修剪的時候
[00:12:39.000 --> 00:12:41.000]  就等於名譽掃地
[00:12:41.000 --> 00:12:42.000]  對他來說
[00:12:42.000 --> 00:12:43.000]  很有可能他會死在監獄裏面
[00:12:43.000 --> 00:12:44.000]  對他來說
[00:12:44.000 --> 00:12:46.000]  他有很可能會死在監獄中
[00:12:46.000 --> 00:12:47.000]  但我在想
[00:12:47.000 --> 00:12:48.000]  但我在想
[00:12:48.000 --> 00:12:52.000]  可能他悔改
[00:12:52.000 --> 00:12:55.000]  帶著一個憂傷痛悔心見神的面
[00:12:55.000 --> 00:12:57.000]  可能他悔改
[00:12:57.000 --> 00:13:00.000]  帶著一顆憂傷痛悔的心見神的面
[00:13:00.000 --> 00:13:02.000]  總好過他帶著一個
[00:13:02.000 --> 00:13:05.000]  他不肯承認不肯悔改的罪去見神的面
[00:13:05.000 --> 00:13:07.000]  總好過帶著一個
[00:13:07.000 --> 00:13:11.000]  不肯承認沒有悔改的罪見主面
[00:13:11.000 --> 00:13:13.000]  讓我們看第二類型的修剪
[00:13:13.000 --> 00:13:15.000]  讓我們來看第二類型的修剪
[00:13:15.000 --> 00:13:16.000]  第二類型的修剪
[00:13:16.000 --> 00:13:20.000]  就是說修剪一些能夠結果子的枝子
[00:13:20.000 --> 00:13:24.000]  這類修剪是指能結果子的枝子
[00:13:24.000 --> 00:13:26.000]  結果子還要修剪
[00:13:26.000 --> 00:13:29.000]  你會說結果子也要修剪
[00:13:29.000 --> 00:13:32.000]  因為第二節所說凡結果子的
[00:13:32.000 --> 00:13:34.000]  他就修理乾淨
[00:13:34.000 --> 00:13:37.000]  原因就是要使枝子結果子更多
[00:13:37.000 --> 00:13:39.000]  因為第二節說凡結果子的
[00:13:39.000 --> 00:13:41.000]  他就修理乾淨
[00:13:41.000 --> 00:13:44.000]  因為原因是使枝子結果子更多
[00:13:44.000 --> 00:13:47.000]  就是說我們真的能夠榮耀神
[00:13:47.000 --> 00:13:50.000]  就是說如果我們真的要榮耀神的話
[00:13:50.000 --> 00:13:51.000]  不單止要結果子
[00:13:51.000 --> 00:13:52.000]  不單止要結果子
[00:13:52.000 --> 00:13:54.000]  還要結更多的果子
[00:13:54.000 --> 00:13:57.000]  還要結更多的果子
[00:13:57.000 --> 00:14:00.000]  如果我們比較第一類修剪的話
[00:14:00.000 --> 00:14:02.000]  我們比較第一類修剪的話
[00:14:02.000 --> 00:14:04.000]  第二類修剪可以說是另外一個層次
[00:14:04.000 --> 00:14:07.000]  第二類修剪可以說是在另外一個層次
[00:14:07.000 --> 00:14:12.000]  就是說如果有一些沒用處的小枝葉
[00:14:12.000 --> 00:14:13.000]  那些都要被剪去
[00:14:13.000 --> 00:14:17.000]  就是說有一些沒有用的小枝子也要被剪去
[00:14:17.000 --> 00:14:19.000]  而在屬靈的生命過程當中
[00:14:19.000 --> 00:14:21.000]  在屬靈的過程中
[00:14:21.000 --> 00:14:23.000]  可能有一些性格或者做事的方式
[00:14:23.000 --> 00:14:26.000]  或者說話的技巧
[00:14:26.000 --> 00:14:28.000]  可能你覺得是無傷大雅
[00:14:28.000 --> 00:14:31.000]  可能有一些性格或者做事方式
[00:14:31.000 --> 00:14:32.000]  你覺得無傷大雅
[00:14:32.000 --> 00:14:34.000]  就好像我們很多時候
[00:14:34.000 --> 00:14:35.000]  有些人喜歡貪小便宜
[00:14:35.000 --> 00:14:38.000]  就像我們有些時候可能會貪一些小便宜
[00:14:38.000 --> 00:14:40.000]  每逢聚會都遲到
[00:14:40.000 --> 00:14:41.000]  每逢聚會都遲到
[00:14:41.000 --> 00:14:43.000]  答應了人又不做
[00:14:43.000 --> 00:14:44.000]  答應了別人事又不做
[00:14:44.000 --> 00:14:46.000]  做的時候馬馬虎虎
[00:14:46.000 --> 00:14:47.000]  做的時候又馬馬虎虎
[00:14:47.000 --> 00:14:48.000]  得過且過
[00:14:48.000 --> 00:14:49.000]  得過且過
[00:14:49.000 --> 00:14:50.000]  也許我們覺得這些是小問題
[00:14:50.000 --> 00:14:52.000]  也許我們覺得這些不是小問題
[00:14:52.000 --> 00:14:53.000]  個個都是這樣沒什麼大不了
[00:14:53.000 --> 00:14:55.000]  個個都這樣沒什麼大不了
[00:14:55.000 --> 00:14:57.000]  但在神的眼中
[00:14:57.000 --> 00:14:58.000]  但在神的眼中
[00:14:58.000 --> 00:15:00.000]  特別在微信的朋友當中
[00:15:00.000 --> 00:15:02.000]  特別是在微信的朋友當中
[00:15:02.000 --> 00:15:05.000]  當看到我們這些行為表現的時候
[00:15:05.000 --> 00:15:07.000]  當看到我們這些行為表現的時候
[00:15:07.000 --> 00:15:09.000]  他們會怎樣理解基督教
[00:15:09.000 --> 00:15:11.000]  他們會怎樣理解基督教呢
[00:15:11.000 --> 00:15:13.000]  他們會不會覺得我們所信的神是一個值得相信的神
[00:15:13.000 --> 00:15:17.000]  他們會不會懷疑我們所信的神是值得信的神
[00:15:17.000 --> 00:15:19.000]  如果我們沒有靠著神的恩典
[00:15:19.000 --> 00:15:23.000]  來改善我們這些所謂的小問題的話
[00:15:23.000 --> 00:15:25.000]  如果我們沒有靠著神的恩典
[00:15:25.000 --> 00:15:27.000]  來改善我們這些所謂的小問題的話
[00:15:27.000 --> 00:15:29.000]  神會修剪
[00:15:29.000 --> 00:15:30.000]  神會修剪
[00:15:30.000 --> 00:15:31.000]  而在第三節
[00:15:31.000 --> 00:15:32.000]  而在第三節
[00:15:32.000 --> 00:15:36.000]  主耶穌說祂的道讓我們已經被修理乾淨
[00:15:36.000 --> 00:15:39.000]  主耶穌說祂的道讓我們已經被修理乾淨
[00:15:39.000 --> 00:15:43.000]  我們未必知道神怎樣修剪我們不好的地方
[00:15:43.000 --> 00:15:46.000]  我們未必知道神怎樣修理我們不好的地方
[00:15:46.000 --> 00:15:48.000]  但我相信有一樣東西我們可以很肯定
[00:15:48.000 --> 00:15:50.000]  但我相信有一樣東西我們可以很肯定
[00:15:50.000 --> 00:15:53.000]  被修剪的時候我們必不可受
[00:15:53.000 --> 00:15:55.000]  被修剪的時候感受一定不好
[00:15:55.000 --> 00:15:57.000]  所以當我們被修剪被處理的時候
[00:15:57.000 --> 00:16:00.000]  所以當我們被修剪被處理的時候
