
[00:00:00.000 --> 00:00:02.880]  好 讓我們先聽神的禱語 讓我們先同心禱告
[00:01:20.520 --> 00:01:23.240]  我們需要一一的在這個場地的裡面
[00:01:23.240 --> 00:01:24.560]  比起守望
[00:01:24.560 --> 00:01:26.640]  比起一同來到學習
[00:01:26.640 --> 00:01:28.480]  好使我們兼顧過後
[00:01:28.480 --> 00:01:30.440]  能夠走出這個心疾
[00:01:30.440 --> 00:01:33.840]  主祢所安託我們所處的地方的裡面
[00:01:33.840 --> 00:01:35.480]  做出美好的見證
[00:01:35.480 --> 00:01:37.440]  合乎神祢的旨意
[00:01:37.440 --> 00:01:39.200]  活在人群的當中
[00:01:39.200 --> 00:01:40.520]  把主祢的真道
[00:01:40.520 --> 00:01:41.600]  祢的樣式
[00:01:41.600 --> 00:01:42.760]  祢的教訓
[00:01:42.760 --> 00:01:46.200]  完完全全真實的來到
[00:01:46.200 --> 00:01:48.000]  活在人的跟前
[00:01:48.000 --> 00:01:49.960]  介紹給眾人知道
[00:01:49.960 --> 00:01:53.000]  這位請救我們的主是怎麼樣的一位主
[00:01:53.000 --> 00:01:55.000]  我們把這一段時間恭敬加上
[00:01:55.000 --> 00:01:56.480]  求聖靈帶領我們
[00:01:56.480 --> 00:01:58.720]  我們禱告封主耶穌的名號
[00:01:58.720 --> 00:01:59.720]  Amen
[00:02:26.480 --> 00:02:29.360]  這位朋友在搭車的時候
[00:02:29.360 --> 00:02:31.800]  無端端的跟我說了一句話
[00:02:31.800 --> 00:02:35.400]  在其中一位朋友在我們乘車的時候
[00:02:35.400 --> 00:02:36.880]  他就問了我一句話
[00:02:36.880 --> 00:02:39.080]  你現在就信了耶穌了
[00:02:39.080 --> 00:02:40.760]  他說你現在已經信了耶穌
[00:02:40.760 --> 00:02:43.240]  真是天使化身一樣
[00:02:43.240 --> 00:02:45.800]  就像天使的化身一樣
[00:02:45.800 --> 00:02:47.360]  甚至在教會裡面
[00:02:47.360 --> 00:02:49.880]  我曾經聽過一些牧者這樣分享過
[00:02:49.880 --> 00:02:51.080]  甚至在教會裡面
[00:02:51.080 --> 00:02:53.320]  我們也聽見有些牧者這樣的分享
[00:02:53.320 --> 00:02:54.920]  今天在教會的生活
[00:02:54.920 --> 00:02:57.720]  其實就是為了將來在天堂的生活
[00:02:57.720 --> 00:03:00.800]  的初嘗天因之味的地方
[00:03:00.800 --> 00:03:02.880]  他說其實在教會裡面的生活
[00:03:02.880 --> 00:03:05.280]  乃是我們以後在天上
[00:03:05.280 --> 00:03:07.320]  在地上來出嘗
[00:03:07.320 --> 00:03:14.880]  出嘗在天堂的生活的甜味、滋味
[00:03:14.880 --> 00:03:18.480]  弄清楚了吧
[00:03:18.480 --> 00:03:20.840]  我講到這裡描述到這裡的時候
[00:03:20.840 --> 00:03:23.040]  我就想問大家一條問題
[00:03:23.040 --> 00:03:24.320]  當我講到這裡的時候
[00:03:24.320 --> 00:03:26.120]  其實我想問你們一個問題
[00:03:26.120 --> 00:03:28.680]  但你們也要很真誠地回答我
[00:03:28.680 --> 00:03:31.720]  你們也要非常真誠地回答我
[00:03:31.720 --> 00:03:36.320]  事實上在教會裡面的生活
[00:03:36.320 --> 00:03:38.400]  是不是真的這樣呢
[00:03:38.400 --> 00:03:40.480]  事實上在教會裡面的生活
[00:03:40.480 --> 00:03:45.840]  是不是真的是這樣呢
[00:03:45.840 --> 00:03:47.960]  可能當我這樣問之後
[00:03:47.960 --> 00:03:51.000]  也許當我這樣問之後
[00:03:51.000 --> 00:03:55.680]  你的回答就說好像有些不是
[00:03:55.680 --> 00:04:00.080]  可能你的回答是好像不是這樣
[00:04:00.080 --> 00:04:02.240]  在教會裡面的生活
[00:04:02.240 --> 00:04:04.840]  似乎跟一般的人所講
[00:04:04.840 --> 00:04:06.680]  甚至有些牧者的描述
[00:04:06.680 --> 00:04:09.080]  好像有點出入
[00:04:09.080 --> 00:04:10.560]  在教會裡面的生活
[00:04:10.560 --> 00:04:12.240]  好像跟一般的人所說
[00:04:12.240 --> 00:04:14.080]  甚至是牧者所講的
[00:04:14.080 --> 00:04:15.680]  好像有點出入
[00:04:15.680 --> 00:04:17.240]  如果你也有這樣的想法
[00:04:17.240 --> 00:04:18.960]  假如你也有這樣的想法
[00:04:18.960 --> 00:04:20.480]  我恭喜你
[00:04:20.480 --> 00:04:26.560]  因為你對上帝和對你自己都很誠實
[00:04:26.560 --> 00:04:30.320]  因為在今天的教會裡面
[00:04:30.320 --> 00:04:38.040]  仍然天天時時刻刻地被罪所干擾著
[00:04:38.040 --> 00:04:41.480]  也正因為這個緣故
[00:04:41.480 --> 00:04:47.040]  對於我們這些喜歡真心實踐上帝道理的信徒來說
[00:04:47.040 --> 00:04:52.280]  對於我們這些喜歡真心實踐上帝道理的信徒來說
[00:04:52.280 --> 00:04:56.120]  我們更加有困難地去活出主的教訓
[00:04:56.120 --> 00:05:00.000]  我們會更加困難去活出主的教訓
[00:05:00.000 --> 00:05:02.120]  其實今天每一個教會裡面
[00:05:02.120 --> 00:05:04.040]  都存在這樣的問題
[00:05:04.040 --> 00:05:05.960]  其實今天每一個教會裡面
[00:05:05.960 --> 00:05:07.480]  都存在這樣的問題
[00:05:07.480 --> 00:05:08.960]  每一個信徒
[00:05:08.960 --> 00:05:13.400]  當他真的願意落心去實踐神的道理的時候
[00:05:13.400 --> 00:05:16.000]  當他真的想要實踐神的道理的時候
[00:05:16.000 --> 00:05:19.480]  必然會遇見我剛才所描述的挑戰
[00:05:19.480 --> 00:05:22.440]  必然會遇見剛才我說的那種挑戰
[00:05:22.440 --> 00:05:25.320]  教會受著罪的擾亂
[00:05:25.320 --> 00:05:26.960]  教會受著罪的擾亂
[00:05:26.960 --> 00:05:27.920]  騷擾
[00:05:27.920 --> 00:05:28.400]  騷擾
[00:05:28.400 --> 00:05:31.240]  我們怎樣才能夠在這樣的狀態裡面
[00:05:31.240 --> 00:05:33.600]  仍然活到主的教訓呢?
[00:05:33.600 --> 00:05:37.120]  我們怎樣可以仍然在這個狀況裡面
[00:05:37.120 --> 00:05:38.440]  活出主的教訓呢?
[00:05:38.440 --> 00:05:40.720]  這個正正就是今天我們一起去打開
[00:05:40.720 --> 00:05:44.800]  《聖經》瓦國書第四章一至十二節要思想的題目
[00:05:44.800 --> 00:05:50.280]  這正正是我們今天打開《聖經》瓦國書第四章一至十二節要一起思想的題目
[00:05:50.280 --> 00:05:52.680]  在這段《聖經》裡面
[00:05:52.680 --> 00:05:54.840]  告訴我們一個真正的事實
[00:05:54.840 --> 00:05:56.800]  告訴我們一個真正的事實
[00:05:56.800 --> 00:05:59.760]  當教會裡面
[00:05:59.760 --> 00:06:00.960]  有人
[00:06:00.960 --> 00:06:03.840]  甚至可能是我們自己
[00:06:03.840 --> 00:06:06.240]  如果我們與世界為朋友的時候
[00:06:06.240 --> 00:06:08.440]  假如我們與世界為朋友的時候
[00:06:08.440 --> 00:06:11.480]  我們若有要希望實踐神的話
[00:06:11.480 --> 00:06:13.800]  假如我們有希望要實踐神的話
[00:06:13.800 --> 00:06:15.840]  我們會遇上一些挑戰
[00:06:15.840 --> 00:06:17.520]  我們會遇上挑戰
[00:06:17.520 --> 00:06:19.120]  如果是這樣的情況
[00:06:19.120 --> 00:06:21.720]  我們怎樣才能勝過這些挑戰呢?
[00:06:21.720 --> 00:06:22.600]  要是這樣的話
[00:06:22.600 --> 00:06:24.680]  我們怎樣才能勝過這些挑戰呢?
[00:06:24.680 --> 00:06:27.920]  這個正正就是今天這段《聖經》所要講的主要題目
[00:06:27.920 --> 00:06:30.200]  這正正就是今天所要講的主要題目
[00:06:30.200 --> 00:06:31.840]  在我們還沒看完這段經文之前
[00:06:31.840 --> 00:06:34.160]  我們先了解一下什麼叫做教會
[00:06:34.160 --> 00:06:36.240]  在我們還沒看這段經文之前
[00:06:36.240 --> 00:06:38.320]  讓我們先了解什麼叫做教會
[00:06:38.320 --> 00:06:39.600]  教會是什麼呢?
[00:06:39.600 --> 00:06:40.520]  教會是什麼呢?
[00:06:40.520 --> 00:06:42.680]  很多人以為是一個建築物
[00:06:42.680 --> 00:06:44.360]  有很多人以為是建築物
[00:06:44.360 --> 00:06:45.960]  很多人
[00:06:45.960 --> 00:06:47.040]  神學好一點的
[00:06:47.040 --> 00:06:50.200]  他說其實教會是指基督徒
[00:06:50.200 --> 00:06:51.840]  有些神學比較好的
[00:06:51.840 --> 00:06:54.040]  他會說其實教會是基督徒
[00:06:54.040 --> 00:06:55.920]  這個解釋沒有錯
[00:06:55.920 --> 00:06:59.600]  教會的確是指基督徒聚在一起的時候
[00:06:59.600 --> 00:07:01.000]  這個解釋沒有錯
[00:07:01.000 --> 00:07:04.920]  的確這個就是指基督徒聚在一起的時候
[00:07:04.920 --> 00:07:07.800]  但更重要教會是一個屬靈的家
[00:07:07.800 --> 00:07:10.000]  更重要的教會乃是屬靈的家
[00:07:10.000 --> 00:07:12.800]  和今天的家庭沒有什麼分別的
[00:07:12.800 --> 00:07:14.720]  其實跟今天的家庭沒有什麼分別
[00:07:14.720 --> 00:07:18.840]  只不過在裡面的人都是上帝的兒女
[00:07:18.840 --> 00:07:21.440]  其實在裡面的都是上帝的兒女
[00:07:21.440 --> 00:07:22.920]  每一個都在這個家裡面
[00:07:22.920 --> 00:07:26.480]  受上帝的說話去餵養他的屬靈生命
[00:07:26.480 --> 00:07:31.600]  每一位都是受上帝的話語來餵養他的屬靈生命
[00:07:31.600 --> 00:07:36.280]  但教會和現今的家庭也有另一樣很類似
[00:07:36.280 --> 00:07:40.280]  但教會和現今的家庭也有一些很類似
[00:07:40.280 --> 00:07:43.320]  就是教會的門永遠是打開給人進入的
[00:07:43.320 --> 00:07:46.480]  就是教會的門永遠是打開給人進去的
[00:07:46.480 --> 00:07:51.280]  於是乎也都很容易受到各式各樣的思想去影響教會
[00:07:51.280 --> 00:07:55.920]  就因為這樣就很容易受到各式各樣的思想來影響
[00:07:55.920 --> 00:07:58.520]  不信的話你就看看你家裡
[00:07:58.520 --> 00:08:00.040]  不相信的話你看看你的家
[00:08:00.040 --> 00:08:04.040]  牧師我家裡沒有打開門邀請人隨時進來的
[00:08:04.040 --> 00:08:08.320]  牧師我家裡沒有打開門邀請人隨時進來的
[00:08:08.320 --> 00:08:09.440]  不是我嚇你
[00:08:09.440 --> 00:08:10.880]  不是我嚇你
[00:08:10.880 --> 00:08:13.240]  只要你家裡有上網的話
[00:08:13.240 --> 00:08:15.880]  只要你家裡有上網的話
[00:08:15.880 --> 00:08:19.960]  你家裡就已經打開了給這個世界進入你家裡
[00:08:19.960 --> 00:08:24.880]  你等於打開你的家讓世界各地的進入你的家
[00:08:24.880 --> 00:08:26.440]  例如
[00:08:26.440 --> 00:08:32.560]  你家裡如果有一些遙控的鏡頭監測家裡
[00:08:32.560 --> 00:08:37.000]  假如你家裡有一些遙控的監測你家裡的鏡頭
[00:08:37.000 --> 00:08:41.120]  你知不知道隨時可以有人透過你的鏡頭看到你家裡
[00:08:41.120 --> 00:08:45.760]  你知不知道其實隨時有人可以透過這一類的鏡頭看見你的家
[00:08:45.760 --> 00:08:47.880]  所以我看到現在的年輕人
[00:08:47.880 --> 00:08:49.440]  所以我現在看見有很多
[00:08:49.440 --> 00:08:52.360]  在家裡第一件事你知不知道他的電腦做什麼
[00:08:52.360 --> 00:08:56.640]  然後他第一步做的在他的電腦是什麼呢
[00:08:56.640 --> 00:09:01.960]  就是將他的手提電腦上的鏡頭貼一張貼紙在他上面
[00:09:01.960 --> 00:09:06.520]  就是在那個手提電腦上面有一個鏡頭把一個貼紙貼上去
[00:09:06.520 --> 00:09:09.080]  很容易被人可以透過那個鏡頭看到你家裡
[00:09:09.080 --> 00:09:11.280]  因為很容易給別人看見你的家
[00:09:11.280 --> 00:09:12.560]  牧師你又懂
[00:09:12.560 --> 00:09:14.400]  你說牧師你怎麼懂
[00:09:14.400 --> 00:09:16.240]  你想不想試一下我做一次給你看
[00:09:16.240 --> 00:09:19.200]  你要不要我做一次給你看
[00:09:19.200 --> 00:09:23.680]  沒錯今天你的家庭和教會都是打開在這個世界
[00:09:23.680 --> 00:09:26.520]  不斷受不同的思維進入到當中
[00:09:26.520 --> 00:09:32.040]  沒錯家庭和教會現在不斷的給世界的思維進入當中
[00:09:32.040 --> 00:09:37.440]  因此教會也都同樣參雜了很多從世界而來的思想
[00:09:37.440 --> 00:09:41.560]  因此教會也參雜了很多從世界而來的思想
[00:09:41.560 --> 00:09:44.960]  而我們作為屬靈的一份子在教會的當中
[00:09:44.960 --> 00:09:47.880]  而我們作為屬靈的一份子在教會裡面
[00:09:47.880 --> 00:09:51.880]  我們就有必須要學習怎樣去面對這個
[00:09:51.880 --> 00:09:55.280]  受外界真實世界影響的教會的狀況
[00:09:55.280 --> 00:10:01.080]  我們就要面對怎樣去處理受外界所影響的真實狀況
[00:10:01.080 --> 00:10:03.480]  透過上帝給我們的教導
[00:10:03.480 --> 00:10:04.840]  透過上帝給我們的教導
[00:10:04.840 --> 00:10:08.200]  有智慧的去面對各式各樣的挑戰
[00:10:08.200 --> 00:10:11.040]  有智慧的去面對各式各樣的挑戰
[00:10:11.040 --> 00:10:13.440]  並且藉此而去見證我們的神
[00:10:13.440 --> 00:10:16.240]  並且藉此來見證我們的神
[00:10:16.240 --> 00:10:17.800]  很可惜一件事
[00:10:17.800 --> 00:10:18.960]  但很可惜一件事
[00:10:18.960 --> 00:10:22.960]  今天很多教會卻失去甚至忽略牧養
[00:10:22.960 --> 00:10:26.760]  今天很多教會卻失去甚至忽略牧養
[00:10:26.760 --> 00:10:31.440]  今天很多教會變得好像一間孤兒院
[00:10:31.440 --> 00:10:35.600]  今天的教會變得好像一間孤兒院一樣
[00:10:35.600 --> 00:10:39.760]  當中雖然有很多稱為教會的教牧童工的職員
[00:10:39.760 --> 00:10:43.480]  當中雖然有很多稱為教牧童工的職員
[00:10:43.480 --> 00:10:46.960]  但是他們的狀況就是最好不要搞什麼問題出來
[00:10:46.960 --> 00:10:50.640]  但是他們的狀況就是最好不要搞什麼花樣出來
[00:10:50.640 --> 00:10:51.960]  你沒有問題就最好了
[00:10:51.960 --> 00:10:52.960]  你沒有問題就最好了
[00:10:52.960 --> 00:10:55.560]  因為我最重要的是平平安安度過
[00:10:55.560 --> 00:10:58.280]  因為我最重要的是平平安安過日子
[00:10:58.280 --> 00:11:00.120]  等到月尾就最開心了
[00:11:00.120 --> 00:11:02.320]  等到月底就最開心了
[00:11:02.320 --> 00:11:03.440]  就可以出糞糧
[00:11:03.440 --> 00:11:04.800]  然後就可以發薪水
[00:11:04.800 --> 00:11:07.640]  所以大家就你好我好 大家好
[00:11:07.640 --> 00:11:09.560]  那就是你好我好 大家都好
[00:11:09.560 --> 00:11:12.640]  變成教會的弟兄姊妹的屬靈生命好不好
[00:11:12.640 --> 00:11:13.840]  沒有人去考慮
[00:11:13.840 --> 00:11:17.560]  那個弟兄姊妹的屬靈生命好不好也沒有人去
[00:11:17.560 --> 00:11:19.560]  而在這樣的狀態之下
[00:11:19.560 --> 00:11:20.800]  而在這樣的狀態之下
[00:11:20.800 --> 00:11:22.360]  我們今天所看見的教會
[00:11:22.360 --> 00:11:23.840]  我們今天所看見的教會
[00:11:23.840 --> 00:11:29.280]  就逐漸被不少的不良的所謂基督徒
[00:11:29.280 --> 00:11:33.240]  現在逐漸的就是給那些不良的所謂基督徒
[00:11:33.240 --> 00:11:35.440]  或者欠缺教導的信徒
[00:11:35.440 --> 00:11:37.560]  或者是欠缺教導的信徒
[00:11:37.560 --> 00:11:42.400]  藉此乘機可以在其中去撈一筆
[00:11:42.400 --> 00:11:47.280]  藉此可以乘機在其中撈一筆
[00:11:47.280 --> 00:11:51.280]  而這個正正就是《雅各書》第四章所描述的狀態
[00:11:51.280 --> 00:11:54.920]  而這個正正就是《雅各書》第四章所描述的狀態
[00:11:54.920 --> 00:11:56.680]  在《雅各書》的第三章裏面
[00:11:56.680 --> 00:11:57.880]  在《雅各書》第三章裏面
[00:11:57.880 --> 00:12:02.760]  我們看到在當中已經充滿質度紛爭在教會當中
[00:12:02.760 --> 00:12:06.840]  我們看見已經充滿了質度紛爭在教會當中
[00:12:06.840 --> 00:12:09.680]  我們也都看到教會裏面有這樣的狀況
[00:12:09.680 --> 00:12:11.040]  現在我們就要明白
[00:12:11.040 --> 00:12:13.760]  究竟怎樣處理這樣的狀態呢
[00:12:13.760 --> 00:12:16.080]  我們知道教會裏面有這樣的情況
[00:12:16.080 --> 00:12:18.520]  現在我們要知道怎樣去處理這個狀態
[00:12:18.520 --> 00:12:20.040]  要知道怎樣處理
[00:12:20.040 --> 00:12:20.840]  要知道怎樣處理
[00:12:20.840 --> 00:12:23.320]  我們必須要從幾個角度入手
[00:12:23.320 --> 00:12:26.080]  我們必須從幾個角度來入手
[00:12:26.080 --> 00:12:28.080]  第一樣東西我們要入手的
[00:12:28.080 --> 00:12:29.720]  第一樣我們要入手的
[00:12:29.720 --> 00:12:32.600]  就是我們要有一個正確對事實的理解
[00:12:32.600 --> 00:12:35.760]  就是有一個正確對事實的理解
[00:12:35.760 --> 00:12:37.200]  教會
[00:12:37.200 --> 00:12:38.960]  我們不能夠避免
[00:12:38.960 --> 00:12:39.680]  我們不能夠避免
[00:12:39.680 --> 00:12:40.920]  在我們當中
[00:12:40.920 --> 00:12:41.920]  在我們當中
[00:12:41.920 --> 00:12:45.640]  必然有一些立心不良的人存在其間
[00:12:45.640 --> 00:12:49.400]  必然有一些立心不良的人存在其間
[00:12:49.400 --> 00:12:51.200]  在聖經一開始就這樣講
[00:12:51.200 --> 00:12:52.520]  聖經一開始就這樣講
[00:12:52.520 --> 00:12:53.440]  第一節第三節
[00:12:53.440 --> 00:12:54.600]  或者我們一起打開聖經
[00:12:54.600 --> 00:12:55.720]  我們一起讀好不好
[00:12:55.720 --> 00:12:56.920]  我們一起讀
[00:12:56.920 --> 00:12:58.440]  我們來看看好不好
[00:12:58.440 --> 00:13:05.000]  你們中間的真正鬥毆是從哪裏來的呢
[00:13:05.000 --> 00:13:09.840]  不是從你們白體中戰鬥之肢肉來的嗎
[00:13:09.840 --> 00:13:13.120]  你們貪戀還是得不著
[00:13:13.120 --> 00:13:18.800]  你們殺害嫉妒又鬥毆爭戰也不能得
[00:13:18.800 --> 00:13:22.520]  你們得不著是因為你們不求
[00:13:22.520 --> 00:13:26.880]  你們求也得不著是因為你們妄求
[00:13:26.880 --> 00:13:30.400]  要浪費在你們的言諾中
[00:13:30.400 --> 00:13:31.960]  很多大英姐妹讀到這段聖經
[00:13:31.960 --> 00:13:34.120]  最熟悉的就是引用那一句
[00:13:34.120 --> 00:13:35.840]  很多弟兄姐妹唸到這裡
[00:13:35.840 --> 00:13:38.000]  就是很熟悉的唸到這句
[00:13:38.000 --> 00:13:39.200]  就是說你祈禱
[00:13:39.200 --> 00:13:40.800]  祈求都不靈
[00:13:40.800 --> 00:13:44.200]  就是說你不斷地禱告也不靈光
[00:13:44.200 --> 00:13:45.560]  他一定就出這句的了
[00:13:45.560 --> 00:13:46.640]  他一定會出這句
[00:13:46.640 --> 00:13:48.240]  當然是不靈光了
[00:13:48.240 --> 00:13:49.840]  就是當然不靈光了
[00:13:49.840 --> 00:13:51.800]  因為你妄求
[00:13:51.800 --> 00:13:52.800]  因為你妄求
[00:13:52.800 --> 00:13:54.280]  大英姐妹這樣解經
[00:13:54.280 --> 00:13:57.760]  她是很凌空地將聖經踐踏
[00:13:57.760 --> 00:14:01.480]  這樣的解經很容易就是凌空地把聖經踐踏
[00:14:01.480 --> 00:14:03.880]  其實聖經不是指一個單人的情況
[00:14:03.880 --> 00:14:05.880]  是指到一個群體的情況
[00:14:05.880 --> 00:14:08.680]  其實聖經在這裡不是指一個單人的情況
[00:14:08.680 --> 00:14:09.800]  而是群體的情況
[00:14:09.800 --> 00:14:12.240]  馬克思的作者一開始就這樣說
[00:14:12.240 --> 00:14:14.840]  馬克思的作者一開始就這樣說
[00:14:14.840 --> 00:14:17.200]  丞相文說你們征戰鬥毆在你那裡
[00:14:17.200 --> 00:14:19.760]  究竟為什麼會有這個問題呢?
[00:14:19.760 --> 00:14:20.920]  丞相文來說
[00:14:20.920 --> 00:14:23.320]  你們中間的征戰鬥毆
[00:14:23.320 --> 00:14:25.520]  為什麼會有這樣的問題呢?
[00:14:25.520 --> 00:14:27.280]  然後他就說
[00:14:27.280 --> 00:14:29.400]  哦!我告訴大家
[00:14:29.400 --> 00:14:31.440]  這個源頭在哪裡?
[00:14:31.440 --> 00:14:33.600]  然後他就繼續告訴我們
[00:14:33.600 --> 00:14:35.960]  哦!我知道原來源頭是在這裡
[00:14:35.960 --> 00:14:38.200]  他用一個反問句來告訴我們
[00:14:38.200 --> 00:14:40.320]  他用一個反問句來告訴我們
[00:14:40.320 --> 00:14:45.680]  就是在你們當中戰鬥的私欲而來
[00:14:45.680 --> 00:14:49.520]  那豈不是是從你們當中戰鬥的私欲而來嗎?
[00:14:49.520 --> 00:14:51.520]  原來一陣所說到
[00:14:51.520 --> 00:14:55.400]  關乎於祈禱其中一樣不靈的
[00:14:55.400 --> 00:14:58.440]  都原來是從私欲的原因而來的
[00:14:58.440 --> 00:15:01.280]  原來關乎當中所說的祈禱
[00:15:01.280 --> 00:15:02.120]  不靈光
[00:15:02.120 --> 00:15:04.440]  原來也是關乎在那個私欲而來
[00:15:04.440 --> 00:15:07.320]  當教會裡面有私欲的時候
[00:15:07.320 --> 00:15:09.160]  當教會裡面有私欲的時候
[00:15:09.160 --> 00:15:11.600]  就會有征戰
[00:15:11.600 --> 00:15:14.240]  就會有毆鬥出現了
[00:15:14.240 --> 00:15:15.560]  就會有政戰
[00:15:15.560 --> 00:15:17.600]  就會有毆鬥出現
[00:15:17.600 --> 00:15:19.760]  作者怕我們不明白
[00:15:19.760 --> 00:15:21.280]  作者怕我們不明白
[00:15:21.280 --> 00:15:23.720]  他連續用了一串的說話
[00:15:23.720 --> 00:15:25.000]  去這樣告訴我們
[00:15:25.000 --> 00:15:27.760]  他連續用了一連串的話告訴我們
[00:15:27.760 --> 00:15:29.320]  他怎樣形容私欲呢?
[00:15:29.320 --> 00:15:30.360]  他怎樣形容私欲呢?
[00:15:30.360 --> 00:15:33.240]  他說因為你們有些貪戀在你們裡面
[00:15:33.240 --> 00:15:36.200]  因為你們有一些貪戀在你們裡面
[00:15:36.200 --> 00:15:39.960]  並且在你們當中有些謀殺嫉妒的事情
[00:15:39.960 --> 00:15:42.960]  並且在你們當中有謀殺嫉妒的事情
[00:15:42.960 --> 00:15:44.640]  這裡說牧師很嚴重
[00:15:44.640 --> 00:15:46.320]  他說得這麼厲害
[00:15:46.320 --> 00:15:48.400]  然後你會說牧師這麼嚴重嗎?
[00:15:48.400 --> 00:15:49.840]  他說說得這麼嚴重
[00:15:49.840 --> 00:15:50.480]  不嚴重的
[00:15:50.480 --> 00:15:52.760]  我們一會兒看看怎樣用言語去謀殺人
[00:15:52.760 --> 00:15:53.760]  就知道了
[00:15:53.760 --> 00:15:54.800]  一點都不嚴重
[00:15:54.800 --> 00:15:55.720]  然後我們就看看
[00:15:55.720 --> 00:15:59.040]  我們怎樣用言語去謀殺人就知道了
[00:15:59.040 --> 00:16:01.080]  不過他提出這個貪戀
[00:16:01.080 --> 00:16:03.480]  就是有些事為了自己
[00:16:03.480 --> 00:16:05.480]  有些事想得
[00:16:05.480 --> 00:16:07.120]  其實他這裡所說的貪戀
[00:16:07.120 --> 00:16:10.440]  就是為了自己有一些東西自己想要得到
[00:16:10.440 --> 00:16:12.120]  或者有些事
[00:16:12.120 --> 00:16:13.640]  人家有你沒有你
[00:16:13.640 --> 00:16:15.240]  實到他的時候
[00:16:15.240 --> 00:16:17.240]  也許有些東西是人家有
[00:16:17.240 --> 00:16:19.200]  你沒有你就妒忌人家
[00:16:19.200 --> 00:16:20.680]  在這樣的狀況之下
[00:16:20.680 --> 00:16:22.400]  在這樣的狀況之下
[00:16:22.400 --> 00:16:24.000]  你想得到一些東西
[00:16:24.000 --> 00:16:25.120]  你想要得到一些東西
[00:16:25.120 --> 00:16:26.160]  你得不到的
[00:16:26.160 --> 00:16:27.360]  你是不會得到的
[00:16:27.360 --> 00:16:29.920]  你越想得越得不到
[00:16:29.920 --> 00:16:32.120]  你越想要就越得不到
[00:16:32.120 --> 00:16:33.600]  上帝就是這麼奇怪的
[00:16:33.600 --> 00:16:34.840]  上帝就是這樣奇妙
[00:16:34.840 --> 00:16:36.400]  當你如果做一些事情
[00:16:36.400 --> 00:16:40.520]  當你越是想自己謀求的話
[00:16:40.520 --> 00:16:42.160]  越是為自己謀求的話
[00:16:42.160 --> 00:16:44.360]  上帝就越使得你得不到
[00:16:44.360 --> 00:16:46.640]  上帝就會越不讓你得到
[00:16:46.640 --> 00:16:47.880]  你得不到的時候
[00:16:47.880 --> 00:16:48.960]  你得不到的時候
[00:16:48.960 --> 00:16:51.280]  上帝希望原本是想怎樣
[00:16:51.280 --> 00:16:53.840]  希望你明白你要求的東西是錯的
[00:16:53.840 --> 00:16:55.960]  其實上帝就是希望你明白
[00:16:55.960 --> 00:16:57.640]  你的要求是錯誤的
[00:16:57.640 --> 00:17:00.080]  貪戀和嫉妒這兩個字眼
[00:17:00.080 --> 00:17:01.920]  其實有另一重的意思
[00:17:01.920 --> 00:17:03.920]  貪戀和嫉妒
[00:17:03.920 --> 00:17:06.160]  其實它有另外一層的意思
[00:17:06.160 --> 00:17:07.600]  就是指到那個人
[00:17:07.600 --> 00:17:08.520]  就是指到這個人
