
[00:00:00.000 --> 00:00:02.000]  多謝珮祥姐妹的介紹
[00:12:30.000 --> 00:12:32.000]  亦是一個全新的開始
[00:12:32.000 --> 00:12:35.000]  耶穌刻意提醒祂的母親瑪利亞
[00:12:35.000 --> 00:12:39.000]  祂是以神的兒子來開始服侍
[00:12:39.000 --> 00:12:42.000]  這是以神的兒子的身份
[00:12:42.000 --> 00:12:46.000]  和瑪利亞的說話
[00:12:46.000 --> 00:12:49.000]  在婚宴上瑪利亞有重要的角色
[00:12:49.000 --> 00:12:51.000]  我們說是一個in charge
[00:12:51.000 --> 00:12:53.000]  話事人
[00:12:53.000 --> 00:12:57.000]  可以說是吩咐用人去做事
[00:12:57.000 --> 00:13:00.000]  祂很關注主人家的體面
[00:13:00.000 --> 00:13:05.000]  不希望令主人家和賓客失望
[00:13:05.000 --> 00:13:07.000]  這也是沒錯的
[00:13:07.000 --> 00:13:09.000]  但耶穌最關注的是什麼呢?
[00:13:09.000 --> 00:13:11.000]  是父神的旨意
[00:13:11.000 --> 00:13:13.000]  因為祂是神的兒子
[00:13:13.000 --> 00:13:17.000]  祂以神的旨意為最高的旨意
[00:13:17.000 --> 00:13:19.000]  所以耶穌故意提醒瑪利亞
[00:13:19.000 --> 00:13:24.000]  祂的關注和瑪利亞的關注有所不同
[00:13:24.000 --> 00:13:26.000]  弟兄姊妹決志信主那一刻
[00:13:26.000 --> 00:13:28.000]  我們就有一個新的身份
[00:13:28.000 --> 00:13:31.000]  我們因著耶穌基督成為神的兒女
[00:13:31.000 --> 00:13:35.000]  我們在神的家裡有自己獨特的身份
[00:13:35.000 --> 00:13:37.000]  同樣在我們自己的家庭
[00:13:37.000 --> 00:13:40.000]  都是神的兒女
[00:13:40.000 --> 00:13:43.000]  而這個關係是直到永恆
[00:13:43.000 --> 00:13:45.000]  我是一個獨生女
[00:13:45.000 --> 00:13:50.000]  我從小習慣獨立的性格
[00:13:50.000 --> 00:13:52.000]  再加上以前我是一位老師
[00:13:52.000 --> 00:13:53.000]  所以很喜歡教導
[00:13:53.000 --> 00:13:54.000]  當我信主之後
[00:13:54.000 --> 00:13:56.000]  我很喜歡教導人
[00:13:56.000 --> 00:13:57.000]  我也很熱心服侍
[00:13:57.000 --> 00:13:59.000]  我做組長、團長、主席
[00:13:59.000 --> 00:14:01.000]  做很多的服侍
[00:14:01.000 --> 00:14:04.000]  我不是因福堂信主受洗的
[00:14:04.000 --> 00:14:06.000]  我是一間小的播道會的教會
[00:14:06.000 --> 00:14:09.000]  一百人左右的教會受洗的
[00:14:09.000 --> 00:14:11.000]  所以我抱著一個什麼樣的心態呢?
[00:14:11.000 --> 00:14:13.000]  我抱著一個自己是服侍人
[00:14:13.000 --> 00:14:15.000]  但我是很優越的身份
[00:14:15.000 --> 00:14:17.000]  很強者的身份
[00:14:17.000 --> 00:14:19.000]  一個驕傲的心去服侍
[00:14:19.000 --> 00:14:21.000]  服侍者出於責任
[00:14:21.000 --> 00:14:22.000]  我做事很認真的
[00:14:22.000 --> 00:14:23.000]  不妥協
[00:14:23.000 --> 00:14:24.000]  不是隨便的
[00:14:24.000 --> 00:14:27.000]  所以我覺得自己要求很高
[00:14:27.000 --> 00:14:28.000]  不可以錯
[00:14:28.000 --> 00:14:29.000]  壓力也自然很大
[00:14:29.000 --> 00:14:31.000]  無論是侍奉的壓力
[00:14:31.000 --> 00:14:32.000]  還是工作的壓力
[00:14:32.000 --> 00:14:34.000]  令我自己很容易耗盡
[00:14:34.000 --> 00:14:37.000]  甚至情緒會陷入低谷
[00:14:37.000 --> 00:14:41.000]  但我經過了神比我在工作上的操練
[00:14:41.000 --> 00:14:43.000]  教書裡面的一些經歷
[00:14:43.000 --> 00:14:45.000]  侍奉給我的挫敗
[00:14:45.000 --> 00:14:47.000]  我經歷過人生的低潮
[00:14:47.000 --> 00:14:49.000]  很沮喪、抑鬱
[00:14:49.000 --> 00:14:51.000]  很想放棄我的工作
[00:14:51.000 --> 00:14:54.000]  對侍奉也覺得很挫敗的時候
[00:14:54.000 --> 00:14:56.000]  神比我看到什麼是最重要的?
[00:14:56.000 --> 00:14:58.000]  就是他那個無條件接納
[00:14:58.000 --> 00:15:01.000]  包容那份愛
[00:15:01.000 --> 00:15:03.000]  因著這份愛
[00:15:03.000 --> 00:15:04.000]  我可以很安全去服侍神
[00:15:04.000 --> 00:15:06.000]  我不用擔心自己做錯
[00:15:06.000 --> 00:15:08.000]  我可以很釋放、起立
[00:15:08.000 --> 00:15:10.000]  很輕鬆去跟隨神
[00:15:10.000 --> 00:15:12.000]  那種輕鬆不是輕忽
[00:15:12.000 --> 00:15:13.000]  輕鬆的意思是
[00:15:13.000 --> 00:15:15.000]  我知道自己走錯了路
[00:15:15.000 --> 00:15:16.000]  我知道每次告訴他
[00:15:16.000 --> 00:15:19.000]  神會接納、挽回我
[00:15:19.000 --> 00:15:22.000]  所以侍奉的時候
[00:15:22.000 --> 00:15:25.000]  我侍奉了二十多年
[00:15:25.000 --> 00:15:27.000]  我感覺我侍奉的群體
[00:15:27.000 --> 00:15:29.000]  就是我的家人
[00:15:29.000 --> 00:15:34.000]  我侍奉的弟兄姊妹就是我的朋友
[00:15:34.000 --> 00:15:37.000]  那種關係就是很開心
[00:15:37.000 --> 00:15:41.000]  有什麼很真誠可以跟他們說
[00:15:41.000 --> 00:15:45.000]  分享自己家裡的困難、難處
[00:15:45.000 --> 00:15:47.000]  生命裡很多的起伏
[00:15:47.000 --> 00:15:50.000]  跟他們一起哭、一起笑、一起經歷
[00:15:50.000 --> 00:15:52.000]  所以我很感謝神
[00:15:52.000 --> 00:15:53.000]  我不是在做一份工作
[00:15:53.000 --> 00:15:55.000]  而是我在服侍我的家
[00:15:55.000 --> 00:15:59.000]  而這個家是跟我一起共成長
[00:15:59.000 --> 00:16:01.000]  同經憂患的一個家
[00:16:01.000 --> 00:16:05.000]  不知道弟兄姊妹在全因家裡
[00:16:05.000 --> 00:16:07.000]  我知道很多都是很多年的服侍
[00:16:07.000 --> 00:16:08.000]  很忠心的
[00:16:08.000 --> 00:16:10.000]  我聽江牧師也有提到
[00:16:10.000 --> 00:16:12.000]  也可能有些後期加入的
[00:16:12.000 --> 00:16:14.000]  鼓勵大家在這個家裡
[00:16:14.000 --> 00:16:15.000]  彼此守望、同行
[00:16:15.000 --> 00:16:17.000]  不單只是服侍的崗位
[00:16:17.000 --> 00:16:19.000]  而是非服侍的崗位
[00:16:19.000 --> 00:16:21.000]  平時的生活裡
[00:16:21.000 --> 00:16:23.000]  大小的事情上
[00:16:23.000 --> 00:16:25.000]  家庭的需要裡
[00:16:25.000 --> 00:16:27.000]  一起去同行
[00:16:27.000 --> 00:16:29.000]  我記得在兒童專學
[00:16:29.000 --> 00:16:30.000]  青少年
[00:16:30.000 --> 00:16:32.000]  我以前的成長裡
[00:16:32.000 --> 00:16:34.000]  因為我八八年缺志
[00:16:34.000 --> 00:16:35.000]  我九一年受洗
[00:16:35.000 --> 00:16:38.000]  我在當中成長到現在
[00:16:38.000 --> 00:16:40.000]  三十多年的同行者
[00:16:40.000 --> 00:16:43.000]  我剛剛暑假跟他們去旅行
[00:16:43.000 --> 00:16:44.000]  就是一個家庭
[00:16:44.000 --> 00:16:46.000]  我們一個家庭
[00:16:46.000 --> 00:16:51.000]  跟另外兩個認識了二十多三十年的家庭去旅行
[00:16:51.000 --> 00:16:53.000]  原來孩子成長、自己成長
[00:16:53.000 --> 00:16:59.000]  一起見證大家從讀書、畢業、工作、拍拖、做父母
[00:16:59.000 --> 00:17:01.000]  這個階段是很寶貴的
[00:17:01.000 --> 00:17:02.000]  就是這樣經歷過
[00:17:02.000 --> 00:17:04.000]  雖然我轉了教會
[00:17:04.000 --> 00:17:06.000]  我由一個小教會
[00:17:06.000 --> 00:17:07.000]  九一年缺志
[00:17:07.000 --> 00:17:08.000]  後來我轉了去恩福堂
[00:17:08.000 --> 00:17:09.000]  侍奉
[00:17:09.000 --> 00:17:10.000]  是不同的
[00:17:10.000 --> 00:17:13.000]  但有些我剛才說的朋友已經去了英國
[00:17:13.000 --> 00:17:14.000]  但我們一起
[00:17:14.000 --> 00:17:16.000]  真的不會改變
[00:17:16.000 --> 00:17:18.000]  仍然在主裡可以繼續去同行
[00:17:18.000 --> 00:17:23.000]  地上的兄弟父母的關係
[00:17:23.000 --> 00:17:24.000]  有一天都會過去
[00:17:24.000 --> 00:17:27.000]  但在神家裡弟兄妹妹的關係
[00:17:27.000 --> 00:17:29.000]  卻是永恆
[00:17:29.000 --> 00:17:31.000]  是我們永遠的身份
[00:17:31.000 --> 00:17:34.000]  弟兄妹妹有沒有穩定的參與團契小組呢?
[00:17:34.000 --> 00:17:36.000]  有沒有一個如果你想到你很不開心
[00:17:36.000 --> 00:17:37.000]  你很沮喪的時候
[00:17:37.000 --> 00:17:38.000]  可以找的土伴
[00:17:38.000 --> 00:17:39.000]  可以為你祈禱
[00:17:39.000 --> 00:17:40.000]  可以為你守望
